stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,contrast,temporal_frequency,x_position,size,coherence,stimulus_name,color,Dir,orientation,frame,Speed,spatial_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,108.05583,108.30604,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021041,81,,,0,,False,2,test,0
132,0.0,108.30604,108.55625,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021041,104,,,0,,False,0,train,1
133,0.0,108.55625,108.80645,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25020709,105,,,0,,False,0,train,1
134,0.0,108.80645,109.05666,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020709,106,,,0,,False,0,train,2
135,0.0,109.05666,109.30687,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020709,107,,,0,,False,0,train,1
136,0.0,109.30687,109.55707,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25020709,108,,,0,,False,0,train,0
137,0.0,109.55707,109.80729,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25021041,25,,,0,,False,2,test,1
138,0.0,109.80729,110.0575,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25021041,109,,,0,,False,0,train,1
139,0.0,110.0575,110.30771,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25021041,110,,,0,,False,0,train,0
140,0.0,110.30771,110.55792,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25021041,108,,,0,,False,1,train,0
141,0.0,110.55792,110.80813,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25021709,26,,,0,,False,1,train,1
142,0.0,110.80813,111.05835,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021709,111,,,0,,False,0,train,2
143,0.0,111.05835,111.30857,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25021709,23,,,0,,False,1,train,0
144,0.0,111.30857,111.55878,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25021709,112,,,0,,False,0,train,1
145,0.0,111.55878,111.80898,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25019541,108,,,0,,False,2,test,0
146,0.0,111.80898,112.05918,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25019541,46,,,0,,False,2,test,0
147,0.0,112.05918,112.30937,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25019541,113,,,0,,False,0,train,0
148,0.0,112.30937,112.55957,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25019541,114,,,0,,False,0,train,2
149,0.0,112.55957,112.80979,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021959,115,,,0,,False,0,train,2
150,0.0,112.80979,113.06001,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021959,115,,,0,,False,1,train,2
151,0.0,113.06001,113.31023,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25021959,116,,,0,,False,0,train,1
152,0.0,113.31023,113.56044,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021959,117,,,0,,False,0,train,0
153,0.0,113.56044,113.81065,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020291,118,,,0,,False,0,train,1
154,0.0,113.81065,114.06085,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020291,119,,,0,,False,0,train,2
155,0.0,114.06085,114.31105,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020291,120,,,0,,False,0,train,2
156,0.0,114.31105,114.56126,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020291,2,,,0,,False,2,test,0
157,0.0,114.56126,114.81147,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021709,36,,,0,,False,1,train,2
158,0.0,114.81147,115.06169,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25021709,108,,,0,,False,3,train,0
159,0.0,115.06169,115.31191,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021709,121,,,0,,False,0,train,2
160,0.0,115.31191,115.56212,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021709,122,,,0,,False,0,train,2
161,0.0,115.56212,115.81233,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25020041,23,,,0,,False,2,test,0
162,0.0,115.81233,116.06253,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25020041,1,,,0,,False,2,test,0
163,0.0,116.06253,116.31273,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020041,78,,,0,,False,1,train,2
164,0.0,116.31273,116.56293,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020041,123,,,0,,False,0,train,1
165,0.0,116.56293,116.81314,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021459,98,,,0,,False,1,train,2
166,0.0,116.81314,117.06336,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021459,8,,,0,,False,2,test,0
167,0.0,117.06336,117.31357,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021459,124,,,0,,False,0,train,2
168,0.0,117.31357,117.56378,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021459,93,,,0,,False,1,train,1
169,0.0,117.56378,117.81399,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020041,125,,,0,,False,0,train,1
170,0.0,117.81399,118.06419,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020041,126,,,0,,False,0,train,1
171,0.0,118.06419,118.31439,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020041,83,,,0,,False,1,train,2
172,0.0,118.31439,118.56459,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020041,85,,,0,,False,1,train,1
173,0.0,118.56459,118.8148,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021209,44,,,0,,False,2,test,2
174,0.0,118.8148,119.06501,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021209,127,,,0,,False,0,train,2
175,0.0,119.06501,119.31522,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021209,42,,,0,,False,1,train,0
176,0.0,119.31522,119.56543,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25021209,128,,,0,,False,0,train,0
177,0.0,119.56543,119.81565,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021041,129,,,0,,False,0,train,1
178,0.0,119.81565,120.06586,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021041,75,,,0,,False,1,train,0
179,0.0,120.06586,120.31607,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021041,37,,,0,,False,2,test,2
180,0.0,120.31607,120.56628,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25021041,88,,,0,,False,1,train,2
181,0.0,120.56628,120.81649,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25020959,130,,,0,,False,0,train,2
182,0.0,120.81649,121.0667,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020959,37,,,0,,False,3,train,2
183,0.0,121.0667,121.31691,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020959,131,,,0,,False,0,train,2
184,0.0,121.31691,121.56711,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020959,132,,,0,,False,0,train,1
185,0.0,121.56711,121.81732,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020791,31,,,0,,False,2,test,1
186,0.0,121.81732,122.06753,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25020791,44,,,0,,False,3,train,2
187,0.0,122.06753,122.31774,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020791,133,,,0,,False,0,train,2
188,0.0,122.31774,122.56795,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020791,134,,,0,,False,0,train,2
189,0.0,122.56795,122.81816,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020959,135,,,0,,False,0,train,1
190,0.0,122.81816,123.06837,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020959,136,,,0,,False,0,train,0
191,0.0,123.06837,123.31858,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020959,137,,,0,,False,0,train,0
192,0.0,123.31858,123.56878,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25020959,103,,,0,,False,1,train,0
193,0.0,123.56878,123.81899,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020791,138,,,0,,False,0,train,1
194,0.0,123.81899,124.0692,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-10.0,0.25020791,139,,,0,,False,0,train,1
195,0.0,124.0692,124.31941,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,30.0,0.25020791,140,,,0,,False,0,train,2
196,0.0,124.31941,124.56962,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-40.0,0.25020791,88,,,0,,False,2,test,2
197,0.0,124.56962,124.81982,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25020459,92,,,0,,False,1,train,2
198,0.0,124.81982,125.07003,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020459,141,,,0,,False,0,train,0
199,0.0,125.07003,125.32023,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020459,142,,,0,,False,0,train,0
200,0.0,125.32023,125.57043,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25020459,143,,,0,,False,0,train,0
201,0.0,125.57043,125.82065,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25021291,144,,,0,,False,0,train,1
202,0.0,125.82065,126.07086,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25021291,69,,,0,,False,2,test,1
203,0.0,126.07086,126.32107,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,0.0,0.25021291,80,,,0,,False,2,test,0
204,0.0,126.32107,126.57129,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,10.0,0.25021291,145,,,0,,False,0,train,2
205,0.0,126.57129,126.8215,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25021459,74,,,0,,False,1,train,2
206,0.0,126.8215,127.07172,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021459,33,,,0,,False,1,train,1
207,0.0,127.07172,127.32193,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021459,7,,,0,,False,1,train,1
208,0.0,127.32193,127.57214,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25021459,146,,,0,,False,0,train,1
209,0.0,127.57214,127.82235,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020291,147,,,0,,False,0,train,2
210,0.0,127.82235,128.07255,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,20.0,0.25020291,148,,,0,,False,0,train,1
211,0.0,128.07255,128.32275,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020291,79,,,0,,False,1,train,0
212,0.0,128.32275,128.57296,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020291,45,,,0,,False,2,test,0
213,0.0,128.57296,128.82317,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020959,12,,,0,,False,1,train,0
214,0.0,128.82317,129.07338,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-40.0,0.25020959,116,,,0,,False,1,train,1
215,0.0,129.07338,129.32359,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020959,2,,,0,,False,3,train,0
216,0.0,129.32359,129.57379,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020959,112,,,0,,False,1,train,1
217,0.0,129.57379,129.82401,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021041,77,,,0,,False,1,train,1
218,0.0,129.82401,130.07422,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,40.0,0.25021041,149,,,0,,False,0,train,2
219,0.0,130.07422,130.32443,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-20.0,0.25021041,105,,,0,,False,1,train,1
220,0.0,130.32443,130.57464,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25021041,35,,,0,,False,1,train,2
221,0.0,130.57464,130.82485,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020959,150,,,0,,False,0,train,1
222,0.0,130.82485,131.07506,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020959,151,,,0,,False,0,train,0
223,0.0,131.07506,131.32527,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020959,59,,,0,,False,2,test,0
224,0.0,131.32527,131.57547,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020959,152,,,0,,False,0,train,1
225,0.0,131.57547,131.82568,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020541,122,,,0,,False,1,train,2
226,0.0,131.82568,132.07589,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020541,83,,,0,,False,2,test,2
227,0.0,132.07589,132.32609,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25020541,78,,,0,,False,2,test,2
228,0.0,132.32609,132.5763,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020541,32,,,0,,False,1,train,2
229,0.0,132.5763,132.82651,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-20.0,0.25021459,4,,,0,,False,1,train,2
230,0.0,132.82651,133.07673,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25021459,153,,,0,,False,0,train,0
231,0.0,133.07673,133.32694,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,20.0,0.25021459,154,,,0,,False,0,train,0
232,0.0,133.32694,133.57715,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25021459,155,,,0,,False,0,train,0
233,0.0,133.57715,133.82736,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,-30.0,0.25020541,112,,,0,,False,2,test,1
234,0.0,133.82736,134.07757,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020541,2,,,0,,False,4,train,0
235,0.0,134.07757,134.32777,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,40.0,0.25020541,59,,,0,,False,3,train,0
236,0.0,134.32777,134.57798,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020541,144,,,0,,False,1,train,1
237,0.0,134.57798,134.82819,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25021209,78,,,0,,False,3,train,2
238,0.0,134.82819,135.0784,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021209,5,,,0,,False,3,train,0
239,0.0,135.0784,135.32861,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,30.0,0.25021209,47,,,0,,False,1,train,1
240,0.0,135.32861,135.57882,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25021209,58,,,0,,False,1,train,1
241,0.0,135.57882,135.82903,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020541,153,,,0,,False,1,train,0
242,0.0,135.82903,136.07924,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020541,156,,,0,,False,0,train,0
243,0.0,136.07924,136.32944,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-10.0,0.25020541,95,,,0,,False,1,train,2
244,0.0,136.32944,136.57965,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020541,157,,,0,,False,0,train,0
245,0.0,136.57965,136.82985,"[3644.93333333, 3644.93333333]",0.8,4.0,-10.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,40.0,0.25020709,152,,,0,,False,1,train,1
246,0.0,136.82985,137.08006,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020709,158,,,0,,False,0,train,0
247,0.0,137.08006,137.33027,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-10.0,0.25020709,159,,,0,,False,0,train,0
248,0.0,137.33027,137.58047,"[3644.93333333, 3644.93333333]",0.8,4.0,10.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25020709,160,,,0,,False,0,train,0
249,0.0,137.58047,137.83068,"[3644.93333333, 3644.93333333]",0.8,4.0,0.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25020791,8,,,0,,False,3,train,0
250,0.0,137.83068,138.08089,"[3644.93333333, 3644.93333333]",0.8,4.0,20.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,20.0,0.25020791,161,,,0,,False,0,train,2
251,0.0,138.08089,138.3311,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,10.0,0.25020791,9,,,0,,False,2,test,1
252,0.0,138.3311,138.58131,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,10.0,0.25020791,110,,,0,,False,1,train,0
253,0.0,138.58131,138.83152,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,-30.0,0.25021709,133,,,0,,False,1,train,2
254,0.0,138.83152,139.08174,"[3644.93333333, 3644.93333333]",0.8,4.0,40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-40.0,0.25021709,162,,,0,,False,0,train,0
255,0.0,139.08174,139.33196,"[3644.93333333, 3644.93333333]",0.8,4.0,-40.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-30.0,0.25021709,163,,,0,,False,0,train,0
256,0.0,139.33196,139.58217,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,30.0,0.25021709,164,,,0,,False,0,train,0
257,0.0,139.58217,139.83238,"[3644.93333333, 3644.93333333]",0.8,4.0,-30.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25020541,94,,,0,,False,1,train,0
258,0.0,139.83238,140.08259,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,45.0,null,null,0.08,0.0,0.25020541,52,,,0,,False,2,test,1
259,0.0,140.08259,140.33279,"[3644.93333333, 3644.93333333]",0.8,4.0,-20.0,"[20.0, 20.0]",null,gabors,null,null,0.0,null,null,0.08,-20.0,0.25020541,155,,,0,,False,1,train,0
260,0.0,140.33279,140.583,"[3644.93333333, 3644.93333333]",0.8,4.0,30.0,"[20.0, 20.0]",null,gabors,null,null,90.0,null,null,0.08,0.0,0.25020541,165,,,0,,False,0,train,2
