stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,temporal_frequency,Speed,x_position,contrast,phase,coherence,y_position,size,Dir,color,frame,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
129,0.0,103.34821,103.59842,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,13,,,0,,False,1,train,2
130,0.0,103.59842,103.84862,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,94,,,0,,False,0,train,2
131,0.0,103.84862,104.09882,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,95,,,0,,False,0,train,0
132,0.0,104.09882,104.34903,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,32,,,0,,False,1,train,1
133,0.0,104.34903,104.59925,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,96,,,0,,False,0,train,2
134,0.0,104.59925,104.84947,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,70,,,0,,False,1,train,1
135,0.0,104.84947,105.09968,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,97,,,0,,False,0,train,2
136,0.0,105.09968,105.3499,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,98,,,0,,False,0,train,0
137,0.0,105.3499,105.6001,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,99,,,0,,False,0,train,1
138,0.0,105.6001,105.85031,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,100,,,0,,False,0,train,1
139,0.0,105.85031,106.10051,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,101,,,0,,False,0,train,0
140,0.0,106.10051,106.35071,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,102,,,0,,False,0,train,0
141,0.0,106.35071,106.60092,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,103,,,0,,False,0,train,0
142,0.0,106.60092,106.85113,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,104,,,0,,False,0,train,0
143,0.0,106.85113,107.10133,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,59,,,0,,False,1,train,2
144,0.0,107.10133,107.35154,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,105,,,0,,False,0,train,2
145,0.0,107.35154,107.60175,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,106,,,0,,False,0,train,1
146,0.0,107.60175,107.85196,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,107,,,0,,False,0,train,2
147,0.0,107.85196,108.10217,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,64,,,0,,False,1,train,2
148,0.0,108.10217,108.35238,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,108,,,0,,False,0,train,0
149,0.0,108.35238,108.6026,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,70,,,0,,False,2,test,1
150,0.0,108.6026,108.85282,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,43,,,0,,False,2,test,1
151,0.0,108.85282,109.10304,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,109,,,0,,False,0,train,0
152,0.0,109.10304,109.35326,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,32,,,0,,False,2,test,1
153,0.0,109.35326,109.60346,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,90,,,0,,False,1,train,2
154,0.0,109.60346,109.85366,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,89,,,0,,False,1,train,1
155,0.0,109.85366,110.10385,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,110,,,0,,False,0,train,2
156,0.0,110.10385,110.35405,90.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,111,,,0,,False,0,train,2
157,0.0,110.35405,110.60426,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,112,,,0,,False,0,train,1
158,0.0,110.60426,110.85448,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,113,,,0,,False,0,train,1
159,0.0,110.85448,111.1047,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,114,,,0,,False,0,train,2
160,0.0,111.1047,111.35491,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021699,115,,,0,,False,0,train,1
161,0.0,111.35491,111.60511,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,40,,,0,,False,1,train,0
162,0.0,111.60511,111.85532,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,116,,,0,,False,0,train,2
163,0.0,111.85532,112.10552,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,117,,,0,,False,0,train,1
164,0.0,112.10552,112.35572,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,94,,,0,,False,1,train,2
165,0.0,112.35572,112.60594,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,118,,,0,,False,0,train,2
166,0.0,112.60594,112.85616,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,119,,,0,,False,0,train,1
167,0.0,112.85616,113.10638,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,45,,,0,,False,3,train,2
168,0.0,113.10638,113.3566,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022199,120,,,0,,False,0,train,0
169,0.0,113.3566,113.6068,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,54,,,0,,False,1,train,1
170,0.0,113.6068,113.857,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,121,,,0,,False,0,train,2
171,0.0,113.857,114.10719,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,1,,,0,,False,2,test,1
172,0.0,114.10719,114.35739,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,122,,,0,,False,0,train,1
173,0.0,114.35739,114.60761,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25022449,123,,,0,,False,0,train,0
174,0.0,114.60761,114.85784,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25022449,103,,,0,,False,1,train,0
175,0.0,114.85784,115.10806,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25022449,113,,,0,,False,1,train,1
176,0.0,115.10806,115.35828,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25022449,35,,,0,,False,1,train,0
177,0.0,115.35828,115.60848,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,124,,,0,,False,0,train,0
178,0.0,115.60848,115.85868,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,45,,,0,,False,4,train,2
179,0.0,115.85868,116.10887,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,125,,,0,,False,0,train,0
180,0.0,116.10887,116.35907,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25019551,52,,,0,,False,1,train,2
181,0.0,116.35907,116.60928,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,126,,,0,,False,0,train,1
182,0.0,116.60928,116.8595,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,58,,,0,,False,1,train,2
183,0.0,116.8595,117.10971,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,127,,,0,,False,0,train,2
184,0.0,117.10971,117.35992,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,128,,,0,,False,0,train,0
185,0.0,117.35992,117.61013,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,118,,,0,,False,1,train,2
186,0.0,117.61013,117.86033,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,129,,,0,,False,0,train,1
187,0.0,117.86033,118.11053,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,130,,,0,,False,0,train,2
188,0.0,118.11053,118.36074,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,105,,,0,,False,1,train,2
189,0.0,118.36074,118.61095,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,131,,,0,,False,0,train,0
190,0.0,118.61095,118.86117,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,13,,,0,,False,2,test,2
191,0.0,118.86117,119.11138,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,99,,,0,,False,1,train,1
192,0.0,119.11138,119.36159,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,13,,,0,,False,3,train,2
193,0.0,119.36159,119.61179,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,121,,,0,,False,1,train,2
194,0.0,119.61179,119.862,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,49,,,0,,False,1,train,2
195,0.0,119.862,120.1122,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,46,,,0,,False,2,test,1
196,0.0,120.1122,120.3624,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,43,,,0,,False,3,train,1
197,0.0,120.3624,120.61262,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,132,,,0,,False,0,train,0
198,0.0,120.61262,120.86284,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,133,,,0,,False,0,train,2
199,0.0,120.86284,121.11305,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,134,,,0,,False,0,train,2
200,0.0,121.11305,121.36327,90.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021949,66,,,0,,False,2,test,2
201,0.0,121.36327,121.61347,45.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,135,,,0,,False,0,train,1
202,0.0,121.61347,121.86368,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,20,,,0,,False,1,train,2
203,0.0,121.86368,122.11388,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,136,,,0,,False,0,train,0
204,0.0,122.11388,122.36408,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020051,6,,,0,,False,2,test,2
205,0.0,122.36408,122.61429,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,137,,,0,,False,0,train,1
206,0.0,122.61429,122.86451,0.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,38,,,0,,False,1,train,0
207,0.0,122.86451,123.11472,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,138,,,0,,False,0,train,1
208,0.0,123.11472,123.36493,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,5,,,0,,False,3,train,1
209,0.0,123.36493,123.61514,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,114,,,0,,False,1,train,2
210,0.0,123.61514,123.86535,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,139,,,0,,False,0,train,1
211,0.0,123.86535,124.11556,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,140,,,0,,False,0,train,0
212,0.0,124.11556,124.36577,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020801,20,,,0,,False,2,test,2
213,0.0,124.36577,124.61597,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,141,,,0,,False,0,train,1
214,0.0,124.61597,124.86618,90.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,142,,,0,,False,0,train,2
215,0.0,124.86618,125.11638,90.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,13,,,0,,False,4,train,2
216,0.0,125.11638,125.36658,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020449,10,,,0,,False,1,train,0
217,0.0,125.36658,125.61679,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,118,,,0,,False,2,test,2
218,0.0,125.61679,125.86701,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,143,,,0,,False,0,train,0
219,0.0,125.86701,126.11722,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,144,,,0,,False,0,train,0
220,0.0,126.11722,126.36743,45.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,7,,,0,,False,1,train,1
221,0.0,126.36743,126.61764,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,117,,,0,,False,1,train,1
222,0.0,126.61764,126.86785,45.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,145,,,0,,False,0,train,1
223,0.0,126.86785,127.11805,0.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,146,,,0,,False,0,train,0
224,0.0,127.11805,127.36826,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,147,,,0,,False,0,train,1
225,0.0,127.36826,127.61847,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,130,,,0,,False,1,train,2
226,0.0,127.61847,127.86869,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,61,,,0,,False,3,train,1
227,0.0,127.86869,128.1189,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,78,,,0,,False,1,train,2
228,0.0,128.1189,128.36911,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,85,,,0,,False,1,train,0
229,0.0,128.36911,128.61932,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,148,,,0,,False,0,train,1
230,0.0,128.61932,128.86953,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,12,,,0,,False,3,train,1
231,0.0,128.86953,129.11974,0.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,85,,,0,,False,2,test,0
232,0.0,129.11974,129.36995,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021199,62,,,0,,False,1,train,0
233,0.0,129.36995,129.62016,45.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,63,,,0,,False,1,train,1
234,0.0,129.62016,129.87036,45.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,149,,,0,,False,0,train,1
235,0.0,129.87036,130.12056,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,124,,,0,,False,1,train,0
236,0.0,130.12056,130.37077,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,23,,,0,,False,2,test,1
237,0.0,130.37077,130.62098,90.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,150,,,0,,False,0,train,2
238,0.0,130.62098,130.8712,0.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,91,,,0,,False,1,train,0
239,0.0,130.8712,131.12141,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,95,,,0,,False,1,train,0
240,0.0,131.12141,131.37162,45.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,43,,,0,,False,4,train,1
241,0.0,131.37162,131.62183,0.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,151,,,0,,False,0,train,0
242,0.0,131.62183,131.87204,0.0,0.08,4.0,null,40.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,56,,,0,,False,1,train,0
243,0.0,131.87204,132.12224,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,-20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,84,,,0,,False,1,train,2
244,0.0,132.12224,132.37245,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020551,152,,,0,,False,0,train,2
245,0.0,132.37245,132.62266,90.0,0.08,4.0,null,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,86,,,0,,False,2,test,2
246,0.0,132.62266,132.87288,45.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,22,,,0,,False,1,train,1
247,0.0,132.87288,133.12309,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-40.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,80,,,0,,False,1,train,0
248,0.0,133.12309,133.3733,90.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25021449,20,,,0,,False,3,train,2
249,0.0,133.3733,133.62351,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,153,,,0,,False,0,train,2
250,0.0,133.62351,133.87371,45.0,0.08,4.0,null,0.0,0.8,"[3644.93333333, 3644.93333333]",null,30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,68,,,0,,False,1,train,1
251,0.0,133.87371,134.12391,0.0,0.08,4.0,null,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,95,,,0,,False,2,test,0
252,0.0,134.12391,134.37412,0.0,0.08,4.0,null,20.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020301,124,,,0,,False,2,test,0
253,0.0,134.37412,134.62433,90.0,0.08,4.0,null,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,20.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,154,,,0,,False,0,train,2
254,0.0,134.62433,134.87454,45.0,0.08,4.0,null,30.0,0.8,"[3644.93333333, 3644.93333333]",null,-30.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,8,,,0,,False,1,train,1
255,0.0,134.87454,135.12474,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,82,,,0,,False,1,train,0
256,0.0,135.12474,135.37495,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,40.0,"[20.0, 20.0]",null,null,null,gabors,0.25020949,155,,,0,,False,0,train,2
257,0.0,135.37495,135.62516,0.0,0.08,4.0,null,10.0,0.8,"[3644.93333333, 3644.93333333]",null,-10.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,82,,,0,,False,2,test,0
258,0.0,135.62516,135.87538,90.0,0.08,4.0,null,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,"[20.0, 20.0]",null,null,null,gabors,0.25021051,44,,,0,,False,1,train,2
