stimulus_presentation_id,color,contrast,frame,orientation,phase,size,spatial_frequency,start_time,stimulus_block,stimulus_name,stop_time,temporal_frequency,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2253,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,658.30718,0.0,gabors,658.55739,4.0,20.0,-30.0,0.25021426,147,-0.061484781,0.18111208,7,0.26852519,True,9,train,1
2254,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,658.55739,0.0,gabors,658.80761,4.0,0.0,-30.0,0.25021426,237,-0.03864824,-0.065434286,5,0.31934192,True,6,train,2
2255,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,658.80761,0.0,gabors,659.05782,4.0,-30.0,-10.0,0.25021426,163,-0.16692233,-0.17211838,7,0.15951797,True,10,train,2
2256,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,659.05782,0.0,gabors,659.30803,4.0,0.0,20.0,0.25021426,92,-0.10113797,-0.057678418,8,0.08232527,True,9,train,2
2257,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,659.30803,0.0,gabors,659.55824,4.0,30.0,10.0,0.25020574,20,-0.2317474,0.056078569,7,0.22270993,True,7,train,2
2258,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,659.55824,0.0,gabors,659.80845,4.0,-20.0,-30.0,0.25020574,146,-0.0078931953,-0.43022294,8,0.19959687,True,8,test,0
2259,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,659.80845,0.0,gabors,660.05865,4.0,20.0,-10.0,0.25020574,86,-0.18452266,-0.13473141,7,0.19170643,True,11,test,2
2260,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,660.05865,0.0,gabors,660.30886,4.0,30.0,30.0,0.25020574,220,-0.091270899,0.2242629,8,0.21818108,True,9,train,2
2261,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,660.30886,0.0,gabors,660.55907,4.0,-20.0,-10.0,0.25021676,67,-0.25876663,-0.40710401,7,0.16975187,True,7,train,0
2262,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,660.55907,0.0,gabors,660.80929,4.0,30.0,40.0,0.25021676,227,-0.13055016,-0.44871483,8,0.11766414,True,13,train,1
2263,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,660.80929,0.0,gabors,661.05951,4.0,-40.0,-20.0,0.25021676,173,-0.03102291,-0.27636917,7,0.15074268,True,10,train,0
2264,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,661.05951,0.0,gabors,661.30972,4.0,-20.0,10.0,0.25021676,37,-0.31538609,-0.31068,8,0.11377958,True,11,test,1
2265,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,661.30972,0.0,gabors,661.55992,4.0,-20.0,40.0,0.25019824,218,-0.30982599,0.17602341,7,0.1568203,True,9,train,2
2266,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,661.55992,0.0,gabors,661.81012,4.0,40.0,30.0,0.25019824,134,-0.31263628,-0.071882489,8,0.14559547,True,9,train,0
2267,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,661.81012,0.0,gabors,662.06032,4.0,0.0,0.0,0.25019824,41,-0.13064566,-0.24504292,7,0.15247663,True,6,train,1
2268,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,662.06032,0.0,gabors,662.31052,4.0,-40.0,40.0,0.25019824,16,-0.15997091,-0.2650124,8,0.12509275,True,9,train,1
2269,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,662.31052,0.0,gabors,662.56073,4.0,0.0,-20.0,0.25021676,199,-0.15583821,-0.32797996,7,0.113125,True,11,test,2
2270,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,662.56073,0.0,gabors,662.81095,4.0,40.0,20.0,0.25021676,1,-0.19621396,-0.18724116,8,0.19656878,True,11,test,2
2271,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,662.81095,0.0,gabors,663.06117,4.0,40.0,-40.0,0.25021676,88,-0.28940212,-0.11326806,7,0.27096168,True,9,train,2
2272,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,663.06117,0.0,gabors,663.31138,4.0,10.0,20.0,0.25021676,122,-0.39065842,0.14385111,8,0.23722451,True,7,train,2
2273,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,663.31138,0.0,gabors,663.56159,4.0,30.0,-30.0,0.25020324,6,-0.17076345,-0.047268446,7,0.14178244,True,10,train,0
2274,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,663.56159,0.0,gabors,663.81179,4.0,-40.0,10.0,0.25020324,234,-0.45547366,-0.12088508,8,0.24508788,True,10,train,2
2275,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,663.81179,0.0,gabors,664.06199,4.0,30.0,10.0,0.25020324,20,-0.37431579,-0.20716859,7,0.20135546,True,8,test,2
2276,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,664.06199,0.0,gabors,664.3122,4.0,0.0,-30.0,0.25020324,117,0.18965549,2.2493867,7,0.75424743,True,10,train,1
2277,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,664.3122,0.0,gabors,664.56241,4.0,40.0,20.0,0.25021426,70,0.26076908,2.470221,4,0.10382989,True,9,train,1
2278,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,664.56241,0.0,gabors,664.81263,4.0,30.0,0.0,0.25021426,95,0.37328347,2.7766225,5,0.26665817,True,11,test,1
2279,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,664.81263,0.0,gabors,665.06284,4.0,40.0,-30.0,0.25021426,152,0.22293961,-0.010534799,7,0.62390943,True,5,test,2
2280,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,665.06284,0.0,gabors,665.31305,4.0,40.0,-30.0,0.25021426,152,0.34288603,1.6039755,6,0.49977143,True,6,train,2
2281,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,665.31305,0.0,gabors,665.56326,4.0,-10.0,-20.0,0.25020324,63,0.55058489,2.7550678,3,0.18008554,True,10,train,1
2282,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,665.56326,0.0,gabors,665.81346,4.0,20.0,0.0,0.25020324,196,0.54677598,2.4180237,8,0.41599025,True,4,train,2
2283,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,665.81346,0.0,gabors,666.06366,4.0,-30.0,-40.0,0.25020324,129,0.1088939,0.71396755,7,0.41183186,True,9,train,1
2284,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,666.06366,0.0,gabors,666.31387,4.0,30.0,40.0,0.25020324,140,,,1,,False,9,train,2
2285,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,666.31387,0.0,gabors,666.56408,4.0,30.0,0.0,0.25021426,95,,,0,,False,12,train,1
2286,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,666.56408,0.0,gabors,666.8143,4.0,-30.0,40.0,0.25021426,13,,,0,,False,10,train,2
2287,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,666.8143,0.0,gabors,667.06451,4.0,40.0,-30.0,0.25021426,152,,,0,,False,7,train,2
2288,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,667.06451,0.0,gabors,667.31472,4.0,40.0,30.0,0.25021426,55,0.28756378,3.2066648,3,0.17577991,True,8,test,2
2289,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,667.31472,0.0,gabors,667.56493,4.0,40.0,10.0,0.25020324,229,0.088525294,2.9441655,4,0.2691881,True,9,train,0
2290,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,667.56493,0.0,gabors,667.81513,4.0,30.0,20.0,0.25020324,25,-0.15619169,0.30183111,4,0.17284798,True,10,train,0
2291,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,667.81513,0.0,gabors,668.06533,4.0,20.0,10.0,0.25020324,137,,,0,,False,8,test,2
2292,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,668.06533,0.0,gabors,668.31554,4.0,40.0,40.0,0.25020324,89,,,0,,False,7,train,0
2293,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,668.31554,0.0,gabors,668.56575,4.0,0.0,-20.0,0.25021176,228,,,1,,False,7,train,1
2294,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,668.56575,0.0,gabors,668.81596,4.0,-20.0,-20.0,0.25021176,35,-0.55206548,0.56181057,3,0.12096689,True,10,train,1
2295,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,668.81596,0.0,gabors,669.06617,4.0,20.0,20.0,0.25021176,103,,,0,,False,8,test,1
2296,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,669.06617,0.0,gabors,669.31638,4.0,-20.0,10.0,0.25021176,177,,,0,,False,10,train,0
2297,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,669.31638,0.0,gabors,669.56659,4.0,20.0,-10.0,0.25020824,68,,,0,,False,7,train,0
2298,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,669.56659,0.0,gabors,669.8168,4.0,-40.0,-40.0,0.25020824,94,,,2,,False,8,test,2
2299,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,669.8168,0.0,gabors,670.06701,4.0,-20.0,40.0,0.25020824,153,-0.63879095,0.32934506,6,0.31527874,True,9,train,1
2300,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,670.06701,0.0,gabors,670.31722,4.0,10.0,-30.0,0.25020824,157,,,0,,False,7,train,1
2301,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,670.31722,0.0,gabors,670.56743,4.0,20.0,-20.0,0.25021176,201,,,0,,False,8,test,1
2302,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,670.56743,0.0,gabors,670.81764,4.0,30.0,-20.0,0.25021176,106,,,0,,False,9,train,2
2303,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,670.81764,0.0,gabors,671.06785,4.0,40.0,-30.0,0.25021176,75,,,0,,False,10,train,1
2304,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,671.06785,0.0,gabors,671.31806,4.0,20.0,40.0,0.25021176,74,,,0,,False,8,test,2
2305,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,671.31806,0.0,gabors,671.56827,4.0,40.0,-40.0,0.25020574,88,,,0,,False,10,train,2
2306,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,671.56827,0.0,gabors,671.81848,4.0,20.0,0.0,0.25020574,212,-0.82300534,0.963068,5,0.32554229,True,9,train,0
2307,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,671.81848,0.0,gabors,672.06868,4.0,-30.0,10.0,0.25020574,236,-0.80143547,0.47758766,7,0.33754804,True,5,test,2
2308,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,672.06868,0.0,gabors,672.31889,4.0,-40.0,10.0,0.25020574,234,,,1,,False,11,test,2
2309,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,672.31889,0.0,gabors,672.5691,4.0,40.0,-40.0,0.25021676,148,-0.92564578,2.2795478,4,0.14680669,True,8,test,0
2310,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,672.5691,0.0,gabors,672.81932,4.0,10.0,-40.0,0.25021676,119,-0.85426178,0.66769084,8,0.69973086,True,11,test,1
2311,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,672.81932,0.0,gabors,673.06954,4.0,20.0,0.0,0.25021676,196,-0.94274398,0.64544434,7,0.69010874,True,5,test,2
2312,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,673.06954,0.0,gabors,673.31975,4.0,40.0,-20.0,0.25021676,193,-0.78866841,1.9447835,8,0.22099838,True,9,train,2
2313,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,673.31975,0.0,gabors,673.56995,4.0,0.0,-20.0,0.25020074,228,-0.95840177,2.0551095,7,0.73555335,True,8,test,1
2314,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,673.56995,0.0,gabors,673.82016,4.0,40.0,0.0,0.25020074,49,-1.1327756,0.16316412,8,0.17771054,True,6,train,0
2315,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,673.82016,0.0,gabors,674.07036,4.0,-10.0,20.0,0.25020074,118,-0.84658178,0.73692508,7,0.50269974,True,8,test,2
2316,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,674.07036,0.0,gabors,674.32056,4.0,20.0,0.0,0.25020074,60,-0.60591915,2.3244406,8,0.40377562,True,10,train,1
2317,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,674.32056,0.0,gabors,674.57077,4.0,30.0,-30.0,0.25021176,206,-1.1117393,0.78939103,7,0.76666801,True,8,test,2
2318,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,674.57077,0.0,gabors,674.82098,4.0,30.0,-40.0,0.25021176,178,-0.96671817,0.34239013,8,0.25384702,True,11,test,1
2319,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,674.82098,0.0,gabors,675.07119,4.0,0.0,30.0,0.25021176,175,-0.38022435,1.7687083,7,0.42466585,True,8,test,0
2320,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,675.07119,0.0,gabors,675.3214,4.0,-40.0,-20.0,0.25021176,90,-1.1223866,0.70710247,8,0.64679382,True,9,train,1
2321,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,675.3214,0.0,gabors,675.57161,4.0,40.0,30.0,0.25020824,134,-1.0515529,0.68086873,7,0.6217434,True,10,train,0
2322,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,675.57161,0.0,gabors,675.82182,4.0,10.0,30.0,0.25020824,242,-0.61937959,1.9559374,7,0.26878295,True,6,train,0
2323,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,675.82182,0.0,gabors,676.07203,4.0,20.0,0.0,0.25020824,60,-0.47730244,1.7039162,7,0.77337378,True,11,test,1
2324,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,676.07203,0.0,gabors,676.32224,4.0,0.0,-30.0,0.25020824,159,-1.1249913,0.25660042,8,0.25485909,True,9,train,0
2325,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,676.32224,0.0,gabors,676.57245,4.0,-40.0,-40.0,0.25021176,94,-0.58649576,1.6674838,8,0.60953114,True,9,train,2
2326,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,676.57245,0.0,gabors,676.82266,4.0,30.0,0.0,0.25021176,95,-0.94487525,2.2001426,7,0.30286666,True,13,train,1
2327,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,676.82266,0.0,gabors,677.07287,4.0,10.0,-10.0,0.25021176,155,-1.1201515,1.3885717,7,0.82052895,True,8,test,2
2328,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,677.07287,0.0,gabors,677.32308,4.0,-10.0,-30.0,0.25021176,131,-0.96921603,0.69903186,8,0.64623285,True,13,train,0
2329,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,677.32308,0.0,gabors,677.57329,4.0,10.0,-30.0,0.25020324,157,-0.71312883,1.6486559,8,0.27103486,True,8,test,1
2330,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,677.57329,0.0,gabors,677.82349,4.0,0.0,40.0,0.25020324,156,-0.80126915,1.556573,7,0.51778502,True,8,test,0
2331,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,677.82349,0.0,gabors,678.07369,4.0,-30.0,-20.0,0.25020324,120,-0.65490838,0.39071493,7,0.28240971,True,8,test,0
2332,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,678.07369,0.0,gabors,678.3239,4.0,10.0,-30.0,0.25020324,38,-0.96031476,1.4695733,8,0.71513096,True,11,test,2
2333,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,678.3239,0.0,gabors,678.57411,4.0,40.0,-20.0,0.25021426,193,-0.85718578,1.3954007,8,0.85876385,True,10,train,2
2334,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,678.57411,0.0,gabors,678.82433,4.0,30.0,-20.0,0.25021426,160,-0.87153166,0.51128426,7,0.28869647,True,9,train,1
2335,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,678.82433,0.0,gabors,679.07454,4.0,30.0,-20.0,0.25021426,160,-0.89507245,1.9338761,7,0.31412164,True,10,train,1
2336,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,679.07454,0.0,gabors,679.32475,4.0,0.0,-40.0,0.25021426,238,-0.88366462,2.1271303,8,0.45312394,True,8,test,0
2337,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,679.32475,0.0,gabors,679.57496,4.0,20.0,0.0,0.25020324,196,-1.286166,0.57418289,8,0.20964118,True,6,train,2
2338,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,679.57496,0.0,gabors,679.82516,4.0,40.0,40.0,0.25020324,208,-1.0701204,0.89929491,5,0.26449685,True,12,train,1
2339,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,679.82516,0.0,gabors,680.07536,4.0,-30.0,-10.0,0.25020324,32,-0.98972091,2.0241251,6,0.15660297,True,7,train,1
2340,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,680.07536,0.0,gabors,680.32557,4.0,-10.0,0.0,0.25020324,243,-1.172937,0.94761878,7,0.56383852,True,4,train,0
2341,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,680.32557,0.0,gabors,680.57578,4.0,20.0,0.0,0.25021176,196,-1.1864176,0.6377843,8,0.15399028,True,7,train,2
2342,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,680.57578,0.0,gabors,680.82599,4.0,20.0,20.0,0.25021176,22,-1.0192262,1.2157621,7,0.51843349,True,8,test,0
2343,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,680.82599,0.0,gabors,681.0762,4.0,40.0,-30.0,0.25021176,217,-0.95830234,1.9364544,7,0.2102221,True,12,train,0
2344,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,681.0762,0.0,gabors,681.32641,4.0,40.0,10.0,0.25021176,229,-1.6086153,0.6697887,7,0.33094426,True,10,train,0
2345,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,681.32641,0.0,gabors,681.57662,4.0,10.0,40.0,0.25020574,31,-1.6094456,1.0257901,5,0.34312049,True,8,test,1
2346,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,681.57662,0.0,gabors,681.82683,4.0,0.0,0.0,0.25020574,54,-1.0817303,1.8361827,7,0.22031662,True,7,train,2
2347,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,681.82683,0.0,gabors,682.07703,4.0,30.0,20.0,0.25020574,241,-1.5103251,1.0873597,8,0.80107608,True,12,train,2
2348,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,682.07703,0.0,gabors,682.32724,4.0,-10.0,10.0,0.25020574,83,-1.7197528,0.6437717,7,0.29342816,True,11,test,0
2349,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,682.32724,0.0,gabors,682.57746,4.0,-10.0,-10.0,0.25021926,59,-0.9555194,1.7159585,8,0.46251314,True,9,train,2
2350,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,682.57746,0.0,gabors,682.82768,4.0,10.0,30.0,0.25021926,73,-1.2598663,1.0992617,7,0.69733253,True,10,train,2
2351,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,682.82768,0.0,gabors,683.07789,4.0,-10.0,40.0,0.25021926,27,-1.1059759,0.78386647,8,0.24145792,True,11,test,1
2352,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,683.07789,0.0,gabors,683.32811,4.0,40.0,-30.0,0.25021926,152,-0.62594588,1.6121907,7,0.23372695,True,8,test,2
2353,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,683.32811,0.0,gabors,683.57831,4.0,-20.0,-30.0,0.25020074,172,-1.0503153,1.4627052,8,0.49461338,True,7,train,1
2354,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,683.57831,0.0,gabors,683.82852,4.0,-40.0,-10.0,0.25020074,53,-1.2270732,0.22961034,7,0.1573266,True,9,train,0
2355,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,683.82852,0.0,gabors,684.07872,4.0,10.0,0.0,0.25020074,188,-0.94287504,1.4961438,8,0.49860225,True,9,train,1
2356,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,684.07872,0.0,gabors,684.32892,4.0,-40.0,40.0,0.25020074,168,-0.90838145,1.7134751,7,0.12018625,True,10,train,0
2357,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,684.32892,0.0,gabors,684.57914,4.0,-20.0,-10.0,0.25021926,67,-1.2749069,0.86401394,8,0.35206902,True,8,test,0
2358,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,684.57914,0.0,gabors,684.82936,4.0,-30.0,10.0,0.25021926,62,-1.2641789,0.15092072,7,0.19336768,True,8,test,0
2359,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,684.82936,0.0,gabors,685.07957,4.0,40.0,40.0,0.25021926,144,-0.86512056,0.65089524,8,0.49447393,True,5,test,2
2360,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,685.07957,0.0,gabors,685.32979,4.0,30.0,-10.0,0.25021926,51,-0.82407594,1.698062,7,0.1404608,True,12,train,0
2361,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,685.32979,0.0,gabors,685.57999,4.0,40.0,-20.0,0.25019574,216,-1.1753275,1.3648695,8,0.62117885,True,8,test,0
2362,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,685.57999,0.0,gabors,685.83019,4.0,30.0,30.0,0.25019574,181,-1.3241561,0.39723047,7,0.28928816,True,8,test,0
2363,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,685.83019,0.0,gabors,686.08038,4.0,-30.0,10.0,0.25019574,236,-1.0192609,0.74657055,8,0.55098323,True,6,train,2
2364,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,686.08038,0.0,gabors,686.33058,4.0,40.0,-20.0,0.25019574,101,-0.91017515,1.5888905,7,0.19503994,True,11,test,1
2365,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,686.33058,0.0,gabors,686.58079,4.0,-10.0,-10.0,0.25021426,15,-1.3519833,0.72823169,8,0.59678057,True,9,train,0
2366,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,686.58079,0.0,gabors,686.83101,4.0,-20.0,-20.0,0.25021426,35,-1.485714,0.17312847,7,0.15143396,True,11,test,1
2367,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,686.83101,0.0,gabors,687.08122,4.0,-30.0,0.0,0.25021426,222,-1.475781,-0.013942068,8,0.42486816,True,8,test,1
2368,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,687.08122,0.0,gabors,687.33143,4.0,-40.0,0.0,0.25021426,132,-1.2208004,1.1096598,7,0.25670128,True,10,train,0
2369,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,687.33143,0.0,gabors,687.58164,4.0,30.0,30.0,0.25020574,181,-1.2336157,0.72400891,8,0.46042433,True,9,train,0
2370,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,687.58164,0.0,gabors,687.83185,4.0,-30.0,-40.0,0.25020574,45,-1.2186978,-0.085629629,7,0.1339472,True,11,test,0
2371,null,0.8,null,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,687.83185,0.0,gabors,688.08205,4.0,20.0,-30.0,0.25020574,36,-1.0923666,0.92877018,8,0.50680932,True,9,train,0
2372,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,688.08205,0.0,gabors,688.33226,4.0,40.0,30.0,0.25020574,55,-0.97682811,1.39626,7,0.14900684,True,9,train,2
2373,null,0.8,null,90.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,688.33226,0.0,gabors,688.58247,4.0,40.0,30.0,0.25020926,55,-1.1799236,0.53028765,8,0.63824318,True,10,train,2
2374,null,0.8,null,45.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.08,688.58247,0.0,gabors,688.83268,4.0,-20.0,20.0,0.25020926,142,-1.2390975,-0.49363207,7,0.32292261,True,6,train,1
