stimulus_presentation_id,stimulus_block,start_time,stop_time,frame,temporal_frequency,phase,color,y_position,orientation,stimulus_name,x_position,size,spatial_frequency,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1776,0.0,528.92323,529.17345,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021302,79,,,0,,False,6,train,0
1777,0.0,529.17345,529.42365,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,38,,,0,,False,3,train,0
1778,0.0,529.42365,529.67385,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,173,,,0,,False,10,train,0
1779,0.0,529.67385,529.92406,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,108,,,0,,False,9,train,1
1780,0.0,529.92406,530.17426,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,136,,,0,,False,7,train,0
1781,0.0,530.17426,530.42448,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,151,,,0,,False,6,train,0
1782,0.0,530.42448,530.67469,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,117,,,0,,False,6,train,1
1783,0.0,530.67469,530.92491,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,210,,,0,,False,7,train,2
1784,0.0,530.92491,531.17513,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,234,,,0,,False,8,test,0
1785,0.0,531.17513,531.42533,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,136,,,0,,False,8,test,0
1786,0.0,531.42533,531.67553,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,125,,,0,,False,5,test,1
1787,0.0,531.67553,531.92573,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,19,,,0,,False,9,train,1
1788,0.0,531.92573,532.17593,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,240,,,0,,False,7,train,0
1789,0.0,532.17593,532.42615,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,43,,,0,,False,5,test,0
1790,0.0,532.42615,532.67637,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,230,,,0,,False,4,train,1
1791,0.0,532.67637,532.92659,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,230,,,0,,False,5,test,1
1792,0.0,532.92659,533.17681,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,221,,,0,,False,6,train,0
1793,0.0,533.17681,533.42701,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,140,,,0,,False,7,train,2
1794,0.0,533.42701,533.67721,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,166,,,0,,False,9,train,1
1795,0.0,533.67721,533.92741,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,196,,,0,,False,4,train,1
1796,0.0,533.92741,534.17761,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,213,,,0,,False,8,test,2
1797,0.0,534.17761,534.42783,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,102,,,0,,False,6,train,1
1798,0.0,534.42783,534.67804,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,17,,,0,,False,6,train,2
1799,0.0,534.67804,534.92826,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,221,,,0,,False,7,train,0
1800,0.0,534.92826,535.17848,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,230,,,0,,False,6,train,1
1801,0.0,535.17848,535.42868,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,6,,,0,,False,8,test,2
1802,0.0,535.42868,535.67888,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,122,,,0,,False,7,train,2
1803,0.0,535.67888,535.92908,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25020198,241,,,0,,False,8,test,0
1804,0.0,535.92908,536.17928,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,21,,,0,,False,6,train,1
1805,0.0,536.17928,536.4295,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,155,,,0,,False,6,train,0
1806,0.0,536.4295,536.67972,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,124,,,0,,False,8,test,1
1807,0.0,536.67972,536.92994,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,11,,,0,,False,7,train,0
1808,0.0,536.92994,537.18016,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25021802,189,,,0,,False,5,test,0
1809,0.0,537.18016,537.43035,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,113,,,0,,False,5,test,1
1810,0.0,537.43035,537.68055,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,133,,,0,,False,8,test,1
1811,0.0,537.68055,537.93075,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,113,,,0,,False,6,train,1
1812,0.0,537.93075,538.18095,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019948,223,,,0,,False,6,train,1
1813,0.0,538.18095,538.43117,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,175,,,0,,False,7,train,2
1814,0.0,538.43117,538.68139,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,154,,,0,,False,9,train,0
1815,0.0,538.68139,538.93161,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,184,,,0,,False,8,test,0
1816,0.0,538.93161,539.18183,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,171,,,0,,False,6,train,2
1817,0.0,539.18183,539.43202,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,176,,,0,,False,8,test,0
1818,0.0,539.43202,539.68222,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,14,,,0,,False,7,train,1
1819,0.0,539.68222,539.93242,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,59,,,0,,False,4,train,0
1820,0.0,539.93242,540.18262,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,27,,,0,,False,9,train,1
1821,0.0,540.18262,540.43284,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,210,,,0,,False,8,test,2
1822,0.0,540.43284,540.68306,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,179,,,0,,False,6,train,0
1823,0.0,540.68306,540.93328,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,55,,,0,,False,5,test,1
1824,0.0,540.93328,541.18351,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022052,127,,,0,,False,7,train,1
1825,0.0,541.18351,541.4337,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019948,144,,,0,,False,8,test,1
1826,0.0,541.4337,541.6839,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,80,,,0,,False,6,train,2
1827,0.0,541.6839,541.9341,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,242,,,0,,False,4,train,0
1828,0.0,541.9341,542.1843,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,26,,,0,,False,10,train,0
1829,0.0,542.1843,542.43452,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,6,,,0,,False,9,train,2
1830,0.0,542.43452,542.68474,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,78,,,0,,False,10,train,2
1831,0.0,542.68474,542.93496,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,215,,,0,,False,8,test,0
1832,0.0,542.93496,543.18518,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,107,,,0,,False,10,train,2
1833,0.0,543.18518,543.43537,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,214,,,0,,False,8,test,0
1834,0.0,543.43537,543.68557,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019948,235,,,0,,False,3,train,0
1835,0.0,543.68557,543.93577,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,187,,,0,,False,5,test,2
1836,0.0,543.93577,544.18597,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019948,201,,,0,,False,7,train,1
1837,0.0,544.18597,544.43619,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25022052,197,,,0,,False,6,train,0
1838,0.0,544.43619,544.68641,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25022052,97,,,0,,False,12,train,1
1839,0.0,544.68641,544.93663,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25022052,226,,,0,,False,7,train,0
1840,0.0,544.93663,545.18686,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,177,,,0,,False,7,train,0
1841,0.0,545.18686,545.43705,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,241,,,0,,False,9,train,0
1842,0.0,545.43705,545.68725,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25019698,233,,,0,,False,10,train,0
1843,0.0,545.68725,545.93745,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,228,,,0,,False,9,train,0
1844,0.0,545.93745,546.18764,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,72,,,0,,False,7,train,2
1845,0.0,546.18764,546.43786,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,199,,,0,,False,6,train,2
1846,0.0,546.43786,546.68807,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,45,,,0,,False,9,train,0
1847,0.0,546.68807,546.93829,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,136,,,0,,False,9,train,0
1848,0.0,546.93829,547.18851,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021552,88,,,0,,False,9,train,2
1849,0.0,547.18851,547.43871,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,22,,,0,,False,7,train,0
1850,0.0,547.43871,547.68891,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020198,231,,,0,,False,7,train,1
1851,0.0,547.68891,547.93911,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,230,,,0,,False,7,train,1
1852,0.0,547.93911,548.18931,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,90.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,41,,,0,,False,6,train,2
1853,0.0,548.18931,548.43954,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25022302,188,,,0,,False,5,test,0
1854,0.0,548.43954,548.68976,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,39,,,0,,False,7,train,1
1855,0.0,548.68976,548.93998,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,160,,,0,,False,6,train,0
1856,0.0,548.93998,549.19021,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,58,,,0,,False,8,test,2
1857,0.0,549.19021,549.4404,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,74,,,0,,False,6,train,2
1858,0.0,549.4404,549.6906,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,42,,,0,,False,4,train,1
1859,0.0,549.6906,549.9408,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,242,,,0,,False,5,test,0
1860,0.0,549.9408,550.19099,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019698,163,,,0,,False,6,train,2
1861,0.0,550.19099,550.44121,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021302,221,,,0,,False,8,test,0
1862,0.0,550.44121,550.69142,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,23,,,0,,False,5,test,0
1863,0.0,550.69142,550.94163,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,149,,,0,,False,8,test,1
1864,0.0,550.94163,551.19185,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021302,237,,,0,,False,4,train,2
1865,0.0,551.19185,551.44205,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,39,,,0,,False,8,test,1
1866,0.0,551.44205,551.69225,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25020448,67,,,0,,False,5,test,0
1867,0.0,551.69225,551.94246,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,4,,,0,,False,5,test,2
1868,0.0,551.94246,552.19266,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,188,,,0,,False,6,train,0
1869,0.0,552.19266,552.44289,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,109,,,0,,False,8,test,0
1870,0.0,552.44289,552.69311,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022302,145,,,0,,False,13,train,0
1871,0.0,552.69311,552.94333,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25022302,44,,,0,,False,7,train,1
1872,0.0,552.94333,553.19356,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25022302,169,,,0,,False,5,test,2
1873,0.0,553.19356,553.44375,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25019448,87,,,0,,False,7,train,0
1874,0.0,553.44375,553.69394,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,218,,,0,,False,4,train,1
1875,0.0,553.69394,553.94414,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019448,70,,,0,,False,5,test,1
1876,0.0,553.94414,554.19433,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019448,133,,,0,,False,9,train,1
1877,0.0,554.19433,554.44455,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,225,,,0,,False,6,train,0
1878,0.0,554.44455,554.69477,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021802,19,,,0,,False,10,train,1
1879,0.0,554.69477,554.94499,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,196,,,0,,False,5,test,1
1880,0.0,554.94499,555.19521,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,20,,,0,,False,8,test,2
1881,0.0,555.19521,555.44541,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,96,,,0,,False,6,train,1
1882,0.0,555.44541,555.69561,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020198,209,,,0,,False,9,train,2
1883,0.0,555.69561,555.94581,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25020198,109,,,0,,False,9,train,0
1884,0.0,555.94581,556.19601,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020198,87,,,0,,False,8,test,0
1885,0.0,556.19601,556.44623,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25021802,178,,,0,,False,6,train,1
1886,0.0,556.44623,556.69645,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,149,,,0,,False,9,train,1
1887,0.0,556.69645,556.94667,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021802,237,,,0,,False,5,test,2
1888,0.0,556.94667,557.19689,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,45.0,gabors,-40.0,"[20.0, 20.0]",0.08,0.8,0.25021802,198,,,0,,False,11,test,1
1889,0.0,557.19689,557.44708,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019698,163,,,0,,False,7,train,2
1890,0.0,557.44708,557.69728,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,203,,,0,,False,8,test,2
1891,0.0,557.69728,557.94748,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,222,,,0,,False,11,test,0
1892,0.0,557.94748,558.19767,null,4.0,"[3644.93333333, 3644.93333333]",null,0.0,90.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25019698,210,,,0,,False,9,train,2
1893,0.0,558.19767,558.44789,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,45.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,82,,,0,,False,6,train,1
1894,0.0,558.44789,558.6981,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25021552,223,,,0,,False,7,train,1
1895,0.0,558.6981,558.94832,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,67,,,0,,False,6,train,0
1896,0.0,558.94832,559.19854,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,37,,,0,,False,7,train,1
1897,0.0,559.19854,559.44874,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,111,,,0,,False,5,test,0
1898,0.0,559.44874,559.69894,null,4.0,"[3644.93333333, 3644.93333333]",null,40.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25020448,61,,,0,,False,3,train,1
1899,0.0,559.69894,559.94915,null,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25020448,212,,,0,,False,6,train,0
1900,0.0,559.94915,560.19935,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,40.0,"[20.0, 20.0]",0.08,0.8,0.25020448,18,,,0,,False,7,train,2
1901,0.0,560.19935,560.44957,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,234,,,0,,False,9,train,0
1902,0.0,560.44957,560.69979,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,60,,,0,,False,8,test,1
1903,0.0,560.69979,560.95001,null,4.0,"[3644.93333333, 3644.93333333]",null,30.0,90.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25022052,187,,,0,,False,6,train,2
1904,0.0,560.95001,561.20024,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-20.0,"[20.0, 20.0]",0.08,0.8,0.25022052,96,,,0,,False,7,train,1
1905,0.0,561.20024,561.45043,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,90.0,gabors,30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,175,,,0,,False,8,test,2
1906,0.0,561.45043,561.70063,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,0.0,"[20.0, 20.0]",0.08,0.8,0.25019698,155,,,0,,False,7,train,0
1907,0.0,561.70063,561.95083,null,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25019698,184,,,0,,False,9,train,0
1908,0.0,561.95083,562.20102,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25019698,172,,,0,,False,10,train,0
1909,0.0,562.20102,562.45124,null,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,35,,,0,,False,12,train,1
1910,0.0,562.45124,562.70145,null,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.0,gabors,20.0,"[20.0, 20.0]",0.08,0.8,0.25021552,179,,,0,,False,7,train,0
1911,0.0,562.70145,562.95167,null,4.0,"[3644.93333333, 3644.93333333]",null,20.0,45.0,gabors,-10.0,"[20.0, 20.0]",0.08,0.8,0.25021552,125,,,0,,False,6,train,1
1912,0.0,562.95167,563.20189,null,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,90.0,gabors,-30.0,"[20.0, 20.0]",0.08,0.8,0.25021552,237,,,0,,False,6,train,2
