stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,frame,temporal_frequency,spatial_frequency,contrast,y_position,x_position,stimulus_name,color,size,phase,Dir,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3043,0.0,836.49517,836.74537,null,null,4.0,0.08,0.8,-20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,99,,,0,,False,13,train,2
3044,0.0,836.74537,836.99557,null,null,4.0,0.08,0.8,0.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,63,,,0,,False,11,test,2
3045,0.0,836.99557,837.24579,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,111,,,0,,False,11,test,1
3046,0.0,837.24579,837.49601,null,null,4.0,0.08,0.8,0.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,84,,,0,,False,9,train,2
3047,0.0,837.49601,837.74622,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,181,,,0,,False,13,train,1
3048,0.0,837.74622,837.99644,null,null,4.0,0.08,0.8,20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,80,,,0,,False,12,train,0
3049,0.0,837.99644,838.24664,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,235,,,0,,False,8,test,1
3050,0.0,838.24664,838.49685,null,null,4.0,0.08,0.8,-30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,70,,,0,,False,11,test,0
3051,0.0,838.49685,838.74705,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020312,219,,,0,,False,11,test,1
3052,0.0,838.74705,838.99725,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,197,,,0,,False,13,train,2
3053,0.0,838.99725,839.24746,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,124,,,0,,False,13,train,2
3054,0.0,839.24746,839.49767,null,null,4.0,0.08,0.8,20.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020938,125,,,0,,False,11,test,0
3055,0.0,839.49767,839.74788,null,null,4.0,0.08,0.8,-10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,192,,,0,,False,12,train,1
3056,0.0,839.74788,839.99809,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,164,,,0,,False,13,train,1
3057,0.0,839.99809,840.2483,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,2,,,0,,False,10,train,0
3058,0.0,840.2483,840.49851,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,169,,,0,,False,12,train,2
3059,0.0,840.49851,840.74871,null,null,4.0,0.08,0.8,0.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,173,,,0,,False,13,train,1
3060,0.0,840.74871,840.99892,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,206,,,0,,False,12,train,1
3061,0.0,840.99892,841.24913,null,null,4.0,0.08,0.8,-40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,35,,,0,,False,9,train,2
3062,0.0,841.24913,841.49934,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,2,,,0,,False,11,test,0
3063,0.0,841.49934,841.74954,null,null,4.0,0.08,0.8,30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,82,,,0,,False,11,test,2
3064,0.0,841.74954,841.99975,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,159,,,0,,False,13,train,1
3065,0.0,841.99975,842.24996,null,null,4.0,0.08,0.8,-10.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021312,237,,,0,,False,11,test,1
3066,0.0,842.24996,842.50018,null,null,4.0,0.08,0.8,30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,10,,,0,,False,11,test,2
3067,0.0,842.50018,842.75039,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,137,,,0,,False,13,train,2
3068,0.0,842.75039,843.0006,null,null,4.0,0.08,0.8,-10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,168,,,0,,False,12,train,0
3069,0.0,843.0006,843.25081,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,111,,,0,,False,12,train,1
3070,0.0,843.25081,843.50102,null,null,4.0,0.08,0.8,20.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,172,,,0,,False,13,train,1
3071,0.0,843.50102,843.75122,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,55,,,0,,False,10,train,0
3072,0.0,843.75122,844.00143,null,null,4.0,0.08,0.8,10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,57,,,0,,False,12,train,2
3073,0.0,844.00143,844.25164,null,null,4.0,0.08,0.8,0.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,208,,,0,,False,11,test,1
3074,0.0,844.25164,844.50185,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,196,,,0,,False,10,train,0
3075,0.0,844.50185,844.75205,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,65,,,0,,False,14,test,0
3076,0.0,844.75205,845.00226,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,233,,,0,,False,12,train,2
3077,0.0,845.00226,845.25248,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,105,,,0,,False,12,train,0
3078,0.0,845.25248,845.5027,null,null,4.0,0.08,0.8,-40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,68,,,0,,False,12,train,0
3079,0.0,845.5027,845.75291,null,null,4.0,0.08,0.8,-30.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,5,,,0,,False,12,train,0
3080,0.0,845.75291,846.00313,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,190,,,0,,False,11,test,2
3081,0.0,846.00313,846.25333,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25019812,147,,,0,,False,11,test,0
3082,0.0,846.25333,846.50353,null,null,4.0,0.08,0.8,-30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019812,53,,,0,,False,14,test,2
3083,0.0,846.50353,846.75372,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019812,18,,,0,,False,12,train,2
3084,0.0,846.75372,847.00392,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25019812,117,,,0,,False,14,test,2
3085,0.0,847.00392,847.25414,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,161,,,0,,False,13,train,1
3086,0.0,847.25414,847.50436,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,23,,,0,,False,12,train,0
3087,0.0,847.50436,847.75457,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,67,,,0,,False,14,test,2
3088,0.0,847.75457,848.00479,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021688,231,,,0,,False,11,test,2
3089,0.0,848.00479,848.25499,null,null,4.0,0.08,0.8,30.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,178,,,0,,False,12,train,1
3090,0.0,848.25499,848.5052,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,170,,,0,,False,12,train,0
3091,0.0,848.5052,848.75541,null,null,4.0,0.08,0.8,0.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,166,,,0,,False,13,train,0
3092,0.0,848.75541,849.00561,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,126,,,0,,False,13,train,0
3093,0.0,849.00561,849.25582,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,150,,,0,,False,13,train,2
3094,0.0,849.25582,849.50603,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020688,229,,,0,,False,11,test,2
3095,0.0,849.50603,849.75623,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,182,,,0,,False,10,train,0
3096,0.0,849.75623,850.00644,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,46,,,0,,False,10,train,1
3097,0.0,850.00644,850.25665,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,236,,,0,,False,13,train,2
3098,0.0,850.25665,850.50687,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,34,,,0,,False,9,train,2
3099,0.0,850.50687,850.75708,null,null,4.0,0.08,0.8,40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021312,165,,,0,,False,12,train,2
3100,0.0,850.75708,851.00729,null,null,4.0,0.08,0.8,40.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021312,120,,,0,,False,12,train,0
3101,0.0,851.00729,851.2575,null,null,4.0,0.08,0.8,0.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,88,,,0,,False,12,train,0
3102,0.0,851.2575,851.50772,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,160,,,0,,False,11,test,2
3103,0.0,851.50772,851.75793,null,null,4.0,0.08,0.8,-10.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,36,,,0,,False,11,test,2
3104,0.0,851.75793,852.00814,null,null,4.0,0.08,0.8,-10.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,229,,,0,,False,12,train,2
3105,0.0,852.00814,852.25834,null,null,4.0,0.08,0.8,20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,160,,,0,,False,12,train,2
3106,0.0,852.25834,852.50855,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,216,,,0,,False,11,test,1
3107,0.0,852.50855,852.75876,null,null,4.0,0.08,0.8,-20.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,152,,,0,,False,12,train,1
3108,0.0,852.75876,853.00896,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,22,,,0,,False,12,train,1
3109,0.0,853.00896,853.25917,null,null,4.0,0.08,0.8,20.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,20,,,0,,False,14,test,2
3110,0.0,853.25917,853.50939,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,94,,,0,,False,10,train,0
3111,0.0,853.50939,853.7596,null,null,4.0,0.08,0.8,-20.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,186,,,0,,False,9,train,2
3112,0.0,853.7596,854.00981,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,19,,,0,,False,12,train,1
3113,0.0,854.00981,854.26001,null,null,4.0,0.08,0.8,40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,110,,,0,,False,11,test,1
3114,0.0,854.26001,854.51022,null,null,4.0,0.08,0.8,-40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,74,,,0,,False,13,train,0
3115,0.0,854.51022,854.76043,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,196,,,0,,False,11,test,0
3116,0.0,854.76043,855.01063,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,34,,,0,,False,10,train,2
3117,0.0,855.01063,855.26085,null,null,4.0,0.08,0.8,40.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,72,,,0,,False,10,train,1
3118,0.0,855.26085,855.51107,null,null,4.0,0.08,0.8,-40.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021688,44,,,0,,False,13,train,1
3119,0.0,855.51107,855.76128,null,null,4.0,0.08,0.8,-30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,207,,,0,,False,11,test,0
3120,0.0,855.76128,856.0115,null,null,4.0,0.08,0.8,20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021688,153,,,0,,False,13,train,0
3121,0.0,856.0115,856.2617,null,null,4.0,0.08,0.8,-20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,107,,,0,,False,10,train,0
3122,0.0,856.2617,856.51191,null,null,4.0,0.08,0.8,0.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,169,,,0,,False,13,train,2
3123,0.0,856.51191,856.76211,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020312,97,,,0,,False,12,train,0
3124,0.0,856.76211,857.01231,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020312,9,,,0,,False,11,test,2
3125,0.0,857.01231,857.26252,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,235,,,0,,False,9,train,1
3126,0.0,857.26252,857.51273,null,null,4.0,0.08,0.8,-20.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020938,223,,,0,,False,13,train,2
3127,0.0,857.51273,857.76294,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,171,,,0,,False,13,train,1
3128,0.0,857.76294,858.01315,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020938,243,,,0,,False,11,test,1
3129,0.0,858.01315,858.26335,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,34,,,0,,False,11,test,2
3130,0.0,858.26335,858.51356,null,null,4.0,0.08,0.8,0.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,208,,,0,,False,12,train,1
3131,0.0,858.51356,858.76377,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,201,,,0,,False,12,train,0
3132,0.0,858.76377,859.01397,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,111,,,0,,False,13,train,1
3133,0.0,859.01397,859.26418,null,null,4.0,0.08,0.8,-40.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,200,,,0,,False,13,train,0
3134,0.0,859.26418,859.5144,null,null,4.0,0.08,0.8,10.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,7,,,0,,False,13,train,0
3135,0.0,859.5144,859.76461,null,null,4.0,0.08,0.8,20.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,185,,,0,,False,12,train,2
3136,0.0,859.76461,860.01482,null,null,4.0,0.08,0.8,-20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,199,,,0,,False,11,test,1
3137,0.0,860.01482,860.26503,null,null,4.0,0.08,0.8,-40.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,112,,,0,,False,12,train,2
3138,0.0,860.26503,860.51524,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,42,,,0,,False,13,train,1
3139,0.0,860.51524,860.76544,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,235,,,0,,False,10,train,1
3140,0.0,860.76544,861.01565,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,161,,,0,,False,14,test,1
3141,0.0,861.01565,861.26586,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,1,,,0,,False,14,test,0
3142,0.0,861.26586,861.51608,null,null,4.0,0.08,0.8,-30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,52,,,0,,False,13,train,0
3143,0.0,861.51608,861.76629,null,null,4.0,0.08,0.8,40.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,189,,,0,,False,13,train,2
3144,0.0,861.76629,862.0165,null,null,4.0,0.08,0.8,-10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25021188,206,,,0,,False,13,train,1
3145,0.0,862.0165,862.26671,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,83,,,0,,False,12,train,2
3146,0.0,862.26671,862.51692,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,239,,,0,,False,11,test,0
3147,0.0,862.51692,862.76712,null,null,4.0,0.08,0.8,10.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020812,188,,,0,,False,12,train,0
3148,0.0,862.76712,863.01733,null,null,4.0,0.08,0.8,10.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,174,,,0,,False,11,test,1
3149,0.0,863.01733,863.26754,null,null,4.0,0.08,0.8,10.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,21,,,0,,False,14,test,2
3150,0.0,863.26754,863.51776,null,null,4.0,0.08,0.8,30.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,34,,,0,,False,12,train,2
3151,0.0,863.51776,863.76797,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021188,133,,,0,,False,11,test,0
3152,0.0,863.76797,864.01818,null,null,4.0,0.08,0.8,-40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021188,83,,,0,,False,13,train,2
3153,0.0,864.01818,864.26838,null,null,4.0,0.08,0.8,30.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,19,,,0,,False,13,train,1
3154,0.0,864.26838,864.51859,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,95,,,0,,False,11,test,2
3155,0.0,864.51859,864.7688,null,null,4.0,0.08,0.8,0.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,182,,,0,,False,11,test,0
3156,0.0,864.7688,865.019,null,null,4.0,0.08,0.8,40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020562,13,,,0,,False,11,test,2
3157,0.0,865.019,865.26922,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,9,,,0,,False,12,train,2
3158,0.0,865.26922,865.51943,null,null,4.0,0.08,0.8,10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,95,,,0,,False,12,train,2
3159,0.0,865.51943,865.76964,null,null,4.0,0.08,0.8,0.0,-30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25021438,40,,,0,,False,13,train,2
3160,0.0,865.76964,866.01986,null,null,4.0,0.08,0.8,-30.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25021438,196,,,0,,False,12,train,0
3161,0.0,866.01986,866.27006,null,null,4.0,0.08,0.8,-30.0,-40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,163,,,0,,False,14,test,1
3162,0.0,866.27006,866.52027,null,null,4.0,0.08,0.8,20.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,176,,,0,,False,12,train,1
3163,0.0,866.52027,866.77048,null,null,4.0,0.08,0.8,-40.0,10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020562,81,,,0,,False,13,train,1
3164,0.0,866.77048,867.02068,null,null,4.0,0.08,0.8,-30.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020562,94,,,0,,False,11,test,0
3165,0.0,867.02068,867.27089,null,null,4.0,0.08,0.8,0.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,155,,,0,,False,14,test,0
3166,0.0,867.27089,867.5211,null,null,4.0,0.08,0.8,40.0,20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,147,,,0,,False,12,train,0
3167,0.0,867.5211,867.7713,null,null,4.0,0.08,0.8,30.0,0.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,0.0,0.25020688,187,,,0,,False,13,train,0
3168,0.0,867.7713,868.02151,null,null,4.0,0.08,0.8,-30.0,-20.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020688,33,,,0,,False,11,test,1
3169,0.0,868.02151,868.27172,null,null,4.0,0.08,0.8,-20.0,30.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,212,,,0,,False,14,test,2
3170,0.0,868.27172,868.52193,null,null,4.0,0.08,0.8,40.0,40.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,235,,,0,,False,11,test,1
3171,0.0,868.52193,868.77213,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,90.0,0.25020812,190,,,0,,False,12,train,2
3172,0.0,868.77213,869.02234,null,null,4.0,0.08,0.8,-10.0,-10.0,gabors,null,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,null,45.0,0.25020812,42,,,0,,False,14,test,1
