stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,contrast,coherence,x_position,size,temporal_frequency,orientation,phase,Dir,spatial_frequency,y_position,frame,color,Speed,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1904,0.0,544.71878,544.96899,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25021048,220,,,0,,False,8,test,0
1905,0.0,544.96899,545.2192,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,34,,,0,,False,9,train,2
1906,0.0,545.2192,545.46941,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,69,,,0,,False,9,train,2
1907,0.0,545.46941,545.71961,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,222,,,0,,False,7,train,1
1908,0.0,545.71961,545.96982,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,213,,,0,,False,4,train,0
1909,0.0,545.96982,546.22002,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019548,168,,,0,,False,6,train,0
1910,0.0,546.22002,546.47022,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25019548,144,,,0,,False,4,train,0
1911,0.0,546.47022,546.72041,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25019548,78,,,0,,False,6,train,2
1912,0.0,546.72041,546.97061,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25019548,187,,,0,,False,6,train,0
1913,0.0,546.97061,547.22083,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25022452,94,,,0,,False,9,train,1
1914,0.0,547.22083,547.47106,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25022452,107,,,0,,False,7,train,2
1915,0.0,547.47106,547.72128,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25022452,41,,,0,,False,8,test,2
1916,0.0,547.72128,547.9715,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25022452,241,,,0,,False,4,train,1
1917,0.0,547.9715,548.22171,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020548,72,,,0,,False,8,test,2
1918,0.0,548.22171,548.47192,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020548,16,,,0,,False,9,train,1
1919,0.0,548.47192,548.72212,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020548,204,,,0,,False,5,test,0
1920,0.0,548.72212,548.97233,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020548,153,,,0,,False,10,train,2
1921,0.0,548.97233,549.22254,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,172,,,0,,False,7,train,0
1922,0.0,549.22254,549.47275,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,93,,,0,,False,8,test,0
1923,0.0,549.47275,549.72295,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020952,129,,,0,,False,7,train,0
1924,0.0,549.72295,549.97316,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020952,118,,,0,,False,5,test,2
1925,0.0,549.97316,550.22338,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021298,5,,,0,,False,9,train,1
1926,0.0,550.22338,550.47359,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021298,161,,,0,,False,7,train,0
1927,0.0,550.47359,550.7238,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021298,171,,,0,,False,7,train,2
1928,0.0,550.7238,550.97402,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021298,9,,,0,,False,5,test,1
1929,0.0,550.97402,551.22422,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,51,,,0,,False,8,test,1
1930,0.0,551.22422,551.47443,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,232,,,0,,False,4,train,1
1931,0.0,551.47443,551.72464,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020702,106,,,0,,False,6,train,0
1932,0.0,551.72464,551.97484,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020702,47,,,0,,False,6,train,2
1933,0.0,551.97484,552.22504,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020048,124,,,0,,False,7,train,2
1934,0.0,552.22504,552.47525,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020048,161,,,0,,False,8,test,0
1935,0.0,552.47525,552.72545,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020048,13,,,0,,False,11,test,0
1936,0.0,552.72545,552.97565,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020048,217,,,0,,False,8,test,0
1937,0.0,552.97565,553.22586,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021702,210,,,0,,False,8,test,1
1938,0.0,553.22586,553.47608,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021702,187,,,0,,False,7,train,0
1939,0.0,553.47608,553.7263,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021702,137,,,0,,False,7,train,2
1940,0.0,553.7263,553.97651,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021702,32,,,0,,False,7,train,1
1941,0.0,553.97651,554.22672,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021048,66,,,0,,False,11,test,2
1942,0.0,554.22672,554.47694,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,144,,,0,,False,5,test,0
1943,0.0,554.47694,554.72715,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021048,137,,,0,,False,8,test,2
1944,0.0,554.72715,554.97736,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021048,204,,,0,,False,6,train,0
1945,0.0,554.97736,555.22756,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020702,163,,,0,,False,8,test,2
1946,0.0,555.22756,555.47777,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020702,48,,,0,,False,6,train,2
1947,0.0,555.47777,555.72798,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020702,86,,,0,,False,6,train,2
1948,0.0,555.72798,555.97818,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020702,81,,,0,,False,6,train,1
1949,0.0,555.97818,556.22839,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,85,,,0,,False,6,train,2
1950,0.0,556.22839,556.4786,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,240,,,0,,False,6,train,2
1951,0.0,556.4786,556.7288,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020548,151,,,0,,False,7,train,1
1952,0.0,556.7288,556.97901,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020548,54,,,0,,False,11,test,1
1953,0.0,556.97901,557.22922,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021202,23,,,0,,False,4,train,0
1954,0.0,557.22922,557.47943,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021202,164,,,0,,False,9,train,1
1955,0.0,557.47943,557.72964,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021202,160,,,0,,False,8,test,0
1956,0.0,557.72964,557.97985,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021202,235,,,0,,False,9,train,1
1957,0.0,557.97985,558.23006,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020548,4,,,0,,False,7,train,1
1958,0.0,558.23006,558.48027,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,171,,,0,,False,8,test,2
1959,0.0,558.48027,558.73047,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020548,184,,,0,,False,10,train,1
1960,0.0,558.73047,558.98068,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020548,154,,,0,,False,6,train,1
1961,0.0,558.98068,559.23089,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021452,206,,,0,,False,7,train,1
1962,0.0,559.23089,559.48111,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021452,81,,,0,,False,7,train,1
1963,0.0,559.48111,559.73132,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021452,60,,,0,,False,6,train,0
1964,0.0,559.73132,559.98153,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021452,57,,,0,,False,9,train,1
1965,0.0,559.98153,560.23174,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020798,142,,,0,,False,9,train,0
1966,0.0,560.23174,560.48195,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020798,37,,,0,,False,7,train,1
1967,0.0,560.48195,560.73216,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020798,214,,,0,,False,6,train,0
1968,0.0,560.73216,560.98237,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020798,94,,,0,,False,10,train,1
1969,0.0,560.98237,561.23258,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,14,,,0,,False,11,test,0
1970,0.0,561.23258,561.48279,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020952,8,,,0,,False,9,train,1
1971,0.0,561.48279,561.73299,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,60,,,0,,False,7,train,0
1972,0.0,561.73299,561.9832,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,90,,,0,,False,11,test,2
1973,0.0,561.9832,562.23342,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021298,213,,,0,,False,5,test,0
1974,0.0,562.23342,562.48363,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25021298,88,,,0,,False,7,train,0
1975,0.0,562.48363,562.73384,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021298,21,,,0,,False,8,test,0
1976,0.0,562.73384,562.98406,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021298,75,,,0,,False,3,train,1
1977,0.0,562.98406,563.23426,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,239,,,0,,False,6,train,2
1978,0.0,563.23426,563.48447,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,109,,,0,,False,8,test,0
1979,0.0,563.48447,563.73467,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020452,68,,,0,,False,7,train,1
1980,0.0,563.73467,563.98487,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020452,243,,,0,,False,5,test,1
1981,0.0,563.98487,564.23508,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,104,,,0,,False,10,train,2
1982,0.0,564.23508,564.48529,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,148,,,0,,False,5,test,0
1983,0.0,564.48529,564.7355,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020798,45,,,0,,False,8,test,1
1984,0.0,564.7355,564.98571,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020798,160,,,0,,False,9,train,0
1985,0.0,564.98571,565.23592,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021202,44,,,0,,False,9,train,0
1986,0.0,565.23592,565.48613,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25021202,189,,,0,,False,8,test,1
1987,0.0,565.48613,565.73634,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021202,172,,,0,,False,8,test,0
1988,0.0,565.73634,565.98655,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021202,222,,,0,,False,8,test,1
1989,0.0,565.98655,566.23676,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,110,,,0,,False,9,train,2
1990,0.0,566.23676,566.48697,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,68,,,0,,False,8,test,1
1991,0.0,566.48697,566.73717,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,28,,,0,,False,8,test,2
1992,0.0,566.73717,566.98738,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020548,67,,,0,,False,7,train,0
1993,0.0,566.98738,567.23759,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,225,,,0,,False,6,train,1
1994,0.0,567.23759,567.48781,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,79,,,0,,False,7,train,2
1995,0.0,567.48781,567.73802,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021452,197,,,0,,False,6,train,2
1996,0.0,567.73802,567.98823,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021452,233,,,0,,False,6,train,2
1997,0.0,567.98823,568.23843,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020048,56,,,0,,False,6,train,1
1998,0.0,568.23843,568.48864,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020048,139,,,0,,False,10,train,1
1999,0.0,568.48864,568.73884,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25020048,198,,,0,,False,7,train,0
2000,0.0,568.73884,568.98904,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020048,207,,,0,,False,9,train,2
2001,0.0,568.98904,569.23925,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021452,177,,,0,,False,10,train,2
2002,0.0,569.23925,569.48947,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,10.0,null,null,null,0.25021452,118,,,0,,False,6,train,2
2003,0.0,569.48947,569.73968,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25021452,154,,,0,,False,7,train,1
2004,0.0,569.73968,569.98989,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021452,206,,,0,,False,8,test,1
2005,0.0,569.98989,570.2401,gabors,0.8,null,10.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021048,213,,,0,,False,6,train,0
2006,0.0,570.2401,570.49032,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021048,233,,,0,,False,7,train,2
2007,0.0,570.49032,570.74053,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25021048,232,,,0,,False,5,test,1
2008,0.0,570.74053,570.99074,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021048,151,,,0,,False,8,test,1
2009,0.0,570.99074,571.24095,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,208,,,0,,False,6,train,0
2010,0.0,571.24095,571.49116,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,113,,,0,,False,6,train,1
2011,0.0,571.49116,571.74136,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020952,110,,,0,,False,10,train,2
2012,0.0,571.74136,571.99157,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,20.0,null,null,null,0.25020952,71,,,0,,False,7,train,1
2013,0.0,571.99157,572.24177,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020048,143,,,0,,False,4,train,1
2014,0.0,572.24177,572.49198,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020048,111,,,0,,False,5,test,1
2015,0.0,572.49198,572.74218,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020048,205,,,0,,False,11,test,0
2016,0.0,572.74218,572.99238,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020048,203,,,0,,False,9,train,2
2017,0.0,572.99238,573.2426,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021952,158,,,0,,False,10,train,2
2018,0.0,573.2426,573.49282,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25021952,136,,,0,,False,8,test,1
2019,0.0,573.49282,573.74303,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25021952,173,,,0,,False,6,train,1
2020,0.0,573.74303,573.99325,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25021952,28,,,0,,False,9,train,2
2021,0.0,573.99325,574.24346,gabors,0.8,null,-10.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020548,55,,,0,,False,9,train,2
2022,0.0,574.24346,574.49367,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,30.0,null,null,null,0.25020548,167,,,0,,False,9,train,1
2023,0.0,574.49367,574.74387,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020548,206,,,0,,False,9,train,1
2024,0.0,574.74387,574.99408,gabors,0.8,null,-30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,-30.0,null,null,null,0.25020548,142,,,0,,False,10,train,0
2025,0.0,574.99408,575.24429,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020952,238,,,0,,False,7,train,1
2026,0.0,575.24429,575.4945,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020952,115,,,0,,False,4,train,2
2027,0.0,575.4945,575.7447,gabors,0.8,null,0.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-40.0,null,null,null,0.25020952,189,,,0,,False,9,train,1
2028,0.0,575.7447,575.99491,gabors,0.8,null,-20.0,"[20.0, 20.0]",4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.08,-10.0,null,null,null,0.25020952,76,,,0,,False,9,train,1
2029,0.0,575.99491,576.24511,gabors,0.8,null,40.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,40.0,null,null,null,0.25020048,148,,,0,,False,6,train,0
2030,0.0,576.24511,576.49532,gabors,0.8,null,-40.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,-20.0,null,null,null,0.25020048,141,,,0,,False,9,train,2
2031,0.0,576.49532,576.74552,gabors,0.8,null,30.0,"[20.0, 20.0]",4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020048,133,,,0,,False,8,test,0
2032,0.0,576.74552,576.99572,gabors,0.8,null,20.0,"[20.0, 20.0]",4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.08,0.0,null,null,null,0.25020048,103,,,0,,False,7,train,2
