stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,contrast,color,size,y_position,x_position,phase,spatial_frequency,stimulus_name,orientation,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2146,0.0,625.91304,626.16324,4.0,0.8,null,"[20.0, 20.0]",40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25019872,46,,,0,,False,6,train,2
2147,0.0,626.16324,626.41344,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,74,,,0,,False,9,train,0
2148,0.0,626.41344,626.66364,4.0,0.8,null,"[20.0, 20.0]",-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,218,,,0,,False,9,train,1
2149,0.0,626.66364,626.91385,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,103,,,0,,False,9,train,2
2150,0.0,626.91385,627.16405,4.0,0.8,null,"[20.0, 20.0]",-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,181,,,0,,False,7,train,0
2151,0.0,627.16405,627.41426,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,89,,,0,,False,9,train,2
2152,0.0,627.41426,627.66447,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,215,,,0,,False,7,train,2
2153,0.0,627.66447,627.91468,4.0,0.8,null,"[20.0, 20.0]",10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021122,60,,,0,,False,11,test,2
2154,0.0,627.91468,628.16489,4.0,0.8,null,"[20.0, 20.0]",10.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021122,134,,,0,,False,11,test,1
2155,0.0,628.16489,628.41511,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021122,121,,,0,,False,9,train,2
2156,0.0,628.41511,628.66532,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021122,88,,,0,,False,12,train,1
2157,0.0,628.66532,628.91553,4.0,0.8,null,"[20.0, 20.0]",10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,84,,,0,,False,9,train,1
2158,0.0,628.91553,629.16574,4.0,0.8,null,"[20.0, 20.0]",-30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,35,,,0,,False,6,train,1
2159,0.0,629.16574,629.41595,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,129,,,0,,False,10,train,2
2160,0.0,629.41595,629.66616,4.0,0.8,null,"[20.0, 20.0]",0.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,215,,,0,,False,8,test,2
2161,0.0,629.66616,629.91637,4.0,0.8,null,"[20.0, 20.0]",-20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,18,,,0,,False,11,test,0
2162,0.0,629.91637,630.16657,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,103,,,0,,False,10,train,2
2163,0.0,630.16657,630.41678,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,29,,,0,,False,8,test,1
2164,0.0,630.41678,630.66699,4.0,0.8,null,"[20.0, 20.0]",-40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,119,,,0,,False,8,test,0
2165,0.0,630.66699,630.91719,4.0,0.8,null,"[20.0, 20.0]",10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020378,60,,,0,,False,12,train,2
2166,0.0,630.91719,631.16739,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020378,93,,,0,,False,8,test,2
2167,0.0,631.16739,631.4176,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020378,176,,,0,,False,9,train,1
2168,0.0,631.4176,631.6678,4.0,0.8,null,"[20.0, 20.0]",30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020378,39,,,0,,False,10,train,2
2169,0.0,631.6678,631.91802,4.0,0.8,null,"[20.0, 20.0]",-40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021372,192,,,0,,False,7,train,2
2170,0.0,631.91802,632.16823,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021372,237,,,0,,False,6,train,1
2171,0.0,632.16823,632.41844,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021372,77,,,0,,False,12,train,2
2172,0.0,632.41844,632.66866,4.0,0.8,null,"[20.0, 20.0]",20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021372,86,,,0,,False,8,test,1
2173,0.0,632.66866,632.91887,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,71,,,0,,False,10,train,0
2174,0.0,632.91887,633.16908,4.0,0.8,null,"[20.0, 20.0]",-30.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,88,,,0,,False,13,train,1
2175,0.0,633.16908,633.41929,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,165,,,0,,False,6,train,1
2176,0.0,633.41929,633.6695,4.0,0.8,null,"[20.0, 20.0]",-40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,77,,,0,,False,13,train,2
2177,0.0,633.6695,633.91971,4.0,0.8,null,"[20.0, 20.0]",-10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,4,,,0,,False,10,train,2
2178,0.0,633.91971,634.16992,4.0,0.8,null,"[20.0, 20.0]",10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,103,,,0,,False,11,test,2
2179,0.0,634.16992,634.42013,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,93,,,0,,False,9,train,2
2180,0.0,634.42013,634.67034,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,141,,,0,,False,5,test,0
2181,0.0,634.67034,634.92055,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,76,,,0,,False,9,train,0
2182,0.0,634.92055,635.17077,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,217,,,0,,False,9,train,2
2183,0.0,635.17077,635.42099,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,185,,,0,,False,10,train,2
2184,0.0,635.42099,635.6712,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,83,,,0,,False,7,train,1
2185,0.0,635.6712,635.9214,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,243,,,0,,False,8,test,1
2186,0.0,635.9214,636.1716,4.0,0.8,null,"[20.0, 20.0]",-10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,14,,,0,,False,10,train,1
2187,0.0,636.1716,636.42181,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,230,,,0,,False,10,train,1
2188,0.0,636.42181,636.67201,4.0,0.8,null,"[20.0, 20.0]",20.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,235,,,0,,False,3,train,0
2189,0.0,636.67201,636.92222,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,30,,,0,,False,7,train,0
2190,0.0,636.92222,637.17242,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,93,,,0,,False,10,train,2
2191,0.0,637.17242,637.42263,4.0,0.8,null,"[20.0, 20.0]",-30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020878,126,,,0,,False,9,train,1
2192,0.0,637.42263,637.67284,4.0,0.8,null,"[20.0, 20.0]",-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,170,,,0,,False,10,train,2
2193,0.0,637.67284,637.92305,4.0,0.8,null,"[20.0, 20.0]",-20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,100,,,0,,False,12,train,0
2194,0.0,637.92305,638.17326,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,95,,,0,,False,5,test,1
2195,0.0,638.17326,638.42347,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,176,,,0,,False,10,train,1
2196,0.0,638.42347,638.67368,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,5,,,0,,False,9,train,2
2197,0.0,638.67368,638.92389,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,164,,,0,,False,8,test,1
2198,0.0,638.92389,639.1741,4.0,0.8,null,"[20.0, 20.0]",-40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,44,,,0,,False,12,train,0
2199,0.0,639.1741,639.42432,4.0,0.8,null,"[20.0, 20.0]",40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,118,,,0,,False,9,train,0
2200,0.0,639.42432,639.67453,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,188,,,0,,False,9,train,1
2201,0.0,639.67453,639.92474,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,224,,,0,,False,7,train,1
2202,0.0,639.92474,640.17494,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,144,,,0,,False,7,train,2
2203,0.0,640.17494,640.42514,4.0,0.8,null,"[20.0, 20.0]",30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,85,,,0,,False,11,test,1
2204,0.0,640.42514,640.67535,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,21,,,0,,False,10,train,1
2205,0.0,640.67535,640.92556,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,187,,,0,,False,9,train,2
2206,0.0,640.92556,641.17577,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,239,,,0,,False,5,test,1
2207,0.0,641.17577,641.42598,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,163,,,0,,False,8,test,0
2208,0.0,641.42598,641.67619,4.0,0.8,null,"[20.0, 20.0]",-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,218,,,0,,False,10,train,1
2209,0.0,641.67619,641.9264,4.0,0.8,null,"[20.0, 20.0]",-30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,51,,,0,,False,8,test,1
2210,0.0,641.9264,642.1766,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,195,,,0,,False,10,train,1
2211,0.0,642.1766,642.42681,4.0,0.8,null,"[20.0, 20.0]",30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,69,,,0,,False,12,train,1
2212,0.0,642.42681,642.67702,4.0,0.8,null,"[20.0, 20.0]",-10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,58,,,0,,False,13,train,0
2213,0.0,642.67702,642.92723,4.0,0.8,null,"[20.0, 20.0]",-40.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,62,,,0,,False,7,train,2
2214,0.0,642.92723,643.17745,4.0,0.8,null,"[20.0, 20.0]",30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,101,,,0,,False,7,train,1
2215,0.0,643.17745,643.42767,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,80,,,0,,False,7,train,0
2216,0.0,643.42767,643.67788,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021628,20,,,0,,False,8,test,1
2217,0.0,643.67788,643.92808,4.0,0.8,null,"[20.0, 20.0]",20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,238,,,0,,False,5,test,0
2218,0.0,643.92808,644.17828,4.0,0.8,null,"[20.0, 20.0]",10.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,36,,,0,,False,11,test,2
2219,0.0,644.17828,644.42849,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020122,29,,,0,,False,9,train,1
2220,0.0,644.42849,644.67869,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,229,,,0,,False,8,test,2
2221,0.0,644.67869,644.9289,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,43,,,0,,False,4,train,1
2222,0.0,644.9289,645.17911,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,196,,,0,,False,7,train,0
2223,0.0,645.17911,645.42933,4.0,0.8,null,"[20.0, 20.0]",20.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,146,,,0,,False,12,train,1
2224,0.0,645.42933,645.67954,4.0,0.8,null,"[20.0, 20.0]",-30.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,159,,,0,,False,10,train,2
2225,0.0,645.67954,645.92975,4.0,0.8,null,"[20.0, 20.0]",20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,107,,,0,,False,7,train,2
2226,0.0,645.92975,646.17996,4.0,0.8,null,"[20.0, 20.0]",30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,175,,,0,,False,10,train,1
2227,0.0,646.17996,646.43017,4.0,0.8,null,"[20.0, 20.0]",40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,222,,,0,,False,8,test,0
2228,0.0,646.43017,646.68038,4.0,0.8,null,"[20.0, 20.0]",10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,61,,,0,,False,5,test,1
2229,0.0,646.68038,646.93059,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,122,,,0,,False,9,train,1
2230,0.0,646.93059,647.1808,4.0,0.8,null,"[20.0, 20.0]",-20.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,243,,,0,,False,9,train,1
2231,0.0,647.1808,647.43102,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,108,,,0,,False,7,train,0
2232,0.0,647.43102,647.68123,4.0,0.8,null,"[20.0, 20.0]",-30.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,227,,,0,,False,9,train,2
2233,0.0,647.68123,647.93144,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020622,94,,,0,,False,8,test,1
2234,0.0,647.93144,648.18164,4.0,0.8,null,"[20.0, 20.0]",40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,222,,,0,,False,9,train,0
2235,0.0,648.18164,648.43185,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020622,196,,,0,,False,8,test,0
2236,0.0,648.43185,648.68206,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020622,121,,,0,,False,10,train,2
2237,0.0,648.68206,648.93227,4.0,0.8,null,"[20.0, 20.0]",20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,3,,,0,,False,11,test,1
2238,0.0,648.93227,649.18248,4.0,0.8,null,"[20.0, 20.0]",0.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,13,,,0,,False,8,test,1
2239,0.0,649.18248,649.43269,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,205,,,0,,False,7,train,0
2240,0.0,649.43269,649.6829,4.0,0.8,null,"[20.0, 20.0]",-20.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,160,,,0,,False,7,train,2
2241,0.0,649.6829,649.93311,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,90,,,0,,False,10,train,0
2242,0.0,649.93311,650.18331,4.0,0.8,null,"[20.0, 20.0]",40.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,202,,,0,,False,8,test,2
2243,0.0,650.18331,650.43351,4.0,0.8,null,"[20.0, 20.0]",40.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020372,144,,,0,,False,8,test,2
2244,0.0,650.43351,650.68372,4.0,0.8,null,"[20.0, 20.0]",-20.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,33,,,0,,False,13,train,0
2245,0.0,650.68372,650.93393,4.0,0.8,null,"[20.0, 20.0]",-10.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,90,,,0,,False,11,test,0
2246,0.0,650.93393,651.18413,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,30,,,0,,False,8,test,0
2247,0.0,651.18413,651.43434,4.0,0.8,null,"[20.0, 20.0]",-40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020878,121,,,0,,False,11,test,2
2248,0.0,651.43434,651.68455,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020878,53,,,0,,False,7,train,0
2249,0.0,651.68455,651.93476,4.0,0.8,null,"[20.0, 20.0]",20.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,43,,,0,,False,5,test,1
2250,0.0,651.93476,652.18497,4.0,0.8,null,"[20.0, 20.0]",-40.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,207,,,0,,False,11,test,2
2251,0.0,652.18497,652.43518,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020872,141,,,0,,False,6,train,0
2252,0.0,652.43518,652.68539,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,164,,,0,,False,9,train,1
2253,0.0,652.68539,652.9356,4.0,0.8,null,"[20.0, 20.0]",30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,105,,,0,,False,8,test,0
2254,0.0,652.9356,653.18582,4.0,0.8,null,"[20.0, 20.0]",40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021628,34,,,0,,False,11,test,0
2255,0.0,653.18582,653.43604,4.0,0.8,null,"[20.0, 20.0]",40.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,217,,,0,,False,10,train,2
2256,0.0,653.43604,653.68625,4.0,0.8,null,"[20.0, 20.0]",-30.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021628,135,,,0,,False,8,test,2
2257,0.0,653.68625,653.93646,4.0,0.8,null,"[20.0, 20.0]",0.0,-40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,41,,,0,,False,11,test,0
2258,0.0,653.93646,654.18666,4.0,0.8,null,"[20.0, 20.0]",30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,81,,,0,,False,10,train,1
2259,0.0,654.18666,654.43686,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020372,53,,,0,,False,8,test,0
2260,0.0,654.43686,654.68707,4.0,0.8,null,"[20.0, 20.0]",0.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020372,2,,,0,,False,8,test,1
2261,0.0,654.68707,654.93728,4.0,0.8,null,"[20.0, 20.0]",10.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021378,229,,,0,,False,9,train,2
2262,0.0,654.93728,655.18749,4.0,0.8,null,"[20.0, 20.0]",-10.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,169,,,0,,False,7,train,1
2263,0.0,655.18749,655.43771,4.0,0.8,null,"[20.0, 20.0]",-10.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021378,136,,,0,,False,8,test,1
2264,0.0,655.43771,655.68792,4.0,0.8,null,"[20.0, 20.0]",-20.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021378,181,,,0,,False,8,test,0
2265,0.0,655.68792,655.93812,4.0,0.8,null,"[20.0, 20.0]",-10.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,237,,,0,,False,7,train,1
2266,0.0,655.93812,656.18832,4.0,0.8,null,"[20.0, 20.0]",30.0,30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25019872,172,,,0,,False,13,train,1
2267,0.0,656.18832,656.43852,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,50,,,0,,False,8,test,0
2268,0.0,656.43852,656.68872,4.0,0.8,null,"[20.0, 20.0]",0.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25019872,76,,,0,,False,10,train,0
2269,0.0,656.68872,656.93894,4.0,0.8,null,"[20.0, 20.0]",30.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,164,,,0,,False,10,train,1
2270,0.0,656.93894,657.18915,4.0,0.8,null,"[20.0, 20.0]",-30.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021878,161,,,0,,False,11,test,0
2271,0.0,657.18915,657.43937,4.0,0.8,null,"[20.0, 20.0]",-40.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021878,42,,,0,,False,10,train,2
2272,0.0,657.43937,657.68959,4.0,0.8,null,"[20.0, 20.0]",20.0,10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021878,29,,,0,,False,10,train,1
2273,0.0,657.68959,657.93979,4.0,0.8,null,"[20.0, 20.0]",10.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,141,,,0,,False,7,train,0
2274,0.0,657.93979,658.18999,4.0,0.8,null,"[20.0, 20.0]",-40.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020122,184,,,0,,False,10,train,2
2275,0.0,658.18999,658.4402,4.0,0.8,null,"[20.0, 20.0]",-30.0,-20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,108,,,0,,False,8,test,0
2276,0.0,658.4402,658.6904,4.0,0.8,null,"[20.0, 20.0]",-40.0,40.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25020122,228,,,0,,False,10,train,0
2277,0.0,658.6904,658.94061,4.0,0.8,null,"[20.0, 20.0]",0.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25021128,183,,,0,,False,7,train,1
2278,0.0,658.94061,659.19082,4.0,0.8,null,"[20.0, 20.0]",30.0,-10.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25021128,129,,,0,,False,11,test,2
2279,0.0,659.19082,659.44103,4.0,0.8,null,"[20.0, 20.0]",-40.0,-30.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,16,,,0,,False,5,test,0
2280,0.0,659.44103,659.69124,4.0,0.8,null,"[20.0, 20.0]",-10.0,0.0,"[3644.93333333, 3644.93333333]",0.08,gabors,0.0,null,0.25021128,196,,,0,,False,9,train,0
2281,0.0,659.69124,659.94145,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,45.0,null,0.25020872,176,,,0,,False,11,test,1
2282,0.0,659.94145,660.19166,4.0,0.8,null,"[20.0, 20.0]",-20.0,20.0,"[3644.93333333, 3644.93333333]",0.08,gabors,90.0,null,0.25020872,152,,,0,,False,11,test,2
