stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,color,contrast,spatial_frequency,y_position,stimulus_name,temporal_frequency,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2346,0.0,671.37758,671.62779,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,75,,,2,,False,8,test,2
2347,0.0,671.62779,671.878,"[20.0, 20.0]",-10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,133,,,0,,False,9,train,1
2348,0.0,671.878,672.1282,"[20.0, 20.0]",-10.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,236,,,0,,False,8,test,0
2349,0.0,672.1282,672.37842,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,199,,,2,,False,10,train,2
2350,0.0,672.37842,672.62864,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,159,,,0,,False,8,test,2
2351,0.0,672.62864,672.87886,"[20.0, 20.0]",10.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,7,,,2,,False,10,train,2
2352,0.0,672.87886,673.12908,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,210,-0.17852578,-6.4632191,8,1.5287986,True,8,test,0
2353,0.0,673.12908,673.37928,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,129,-0.45157487,-6.2897339,7,0.22730944,True,8,test,1
2354,0.0,673.37928,673.62948,"[20.0, 20.0]",0.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25019899,222,-0.38078523,-6.1163816,8,0.17570928,True,7,train,0
2355,0.0,673.62948,673.87967,"[20.0, 20.0]",-10.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019899,226,-0.34045747,-6.3559223,7,0.20157147,True,10,train,1
2356,0.0,673.87967,674.12987,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25019899,228,-0.47015797,-6.1807836,8,0.15549573,True,8,test,2
2357,0.0,674.12987,674.38009,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,144,-0.45545565,-5.9770182,7,0.26559728,True,7,train,1
2358,0.0,674.38009,674.6303,"[20.0, 20.0]",-20.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,175,-0.67836644,-5.6740374,8,0.24944951,True,9,train,0
2359,0.0,674.6303,674.88051,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,181,-0.82748105,-5.957751,7,0.26279491,True,12,train,1
2360,0.0,674.88051,675.13073,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,177,-0.52042053,-6.310263,8,0.17528456,True,9,train,0
2361,0.0,675.13073,675.38093,"[20.0, 20.0]",-30.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,188,-0.60964275,-6.1301108,7,0.1159151,True,9,train,2
2362,0.0,675.38093,675.63114,"[20.0, 20.0]",0.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,18,-0.65535786,-6.2125481,8,0.16684936,True,10,train,1
2363,0.0,675.63114,675.88135,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,23,-0.71960997,-6.3156614,7,0.17529935,True,7,train,2
2364,0.0,675.88135,676.13155,"[20.0, 20.0]",10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,120,-0.6621172,-6.0521067,8,0.20577286,True,10,train,1
2365,0.0,676.13155,676.38176,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,204,-0.95465927,-6.2655965,7,0.12020514,True,6,train,0
2366,0.0,676.38176,676.63198,"[20.0, 20.0]",0.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,205,-0.69398627,-6.1975706,8,0.16050836,True,7,train,0
2367,0.0,676.63198,676.88219,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,83,-0.47276026,-6.4164647,7,0.29705312,True,9,train,0
2368,0.0,676.88219,677.1324,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,140,-0.46829004,-6.1779301,8,0.18820248,True,11,test,1
2369,0.0,677.1324,677.3826,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,50,-0.44415048,-6.1843131,7,0.13500048,True,8,test,1
2370,0.0,677.3826,677.63281,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,201,-0.43757189,-6.2606545,8,0.18624878,True,7,train,1
2371,0.0,677.63281,677.88301,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,144,-0.34613856,-5.9896247,7,0.21352588,True,8,test,1
2372,0.0,677.88301,678.13321,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,126,-0.39590384,-5.7843321,8,0.30461321,True,9,train,0
2373,0.0,678.13321,678.38343,"[20.0, 20.0]",-10.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,143,0.047416698,-8.5498893,7,0.49743587,True,10,train,1
2374,0.0,678.38343,678.63365,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,203,-0.3948578,-8.262477,7,0.25896089,True,9,train,1
2375,0.0,678.63365,678.88386,"[20.0, 20.0]",10.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,202,-0.59769794,-8.2183063,7,0.24274415,True,9,train,1
2376,0.0,678.88386,679.13408,"[20.0, 20.0]",-10.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,100,-0.66755324,-7.9532896,7,0.22682062,True,13,train,1
2377,0.0,679.13408,679.38428,"[20.0, 20.0]",-10.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,28,-0.17532419,-8.0600051,7,0.22659607,True,6,train,0
2378,0.0,679.38428,679.63448,"[20.0, 20.0]",-10.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,133,-0.52157424,-8.2165864,7,0.41185998,True,10,train,1
2379,0.0,679.63448,679.88468,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,41,-0.30517372,-7.6046962,8,0.41837324,True,11,test,0
2380,0.0,679.88468,680.13488,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,14,-0.17499186,-7.5501744,7,0.223864,True,7,train,2
2381,0.0,680.13488,680.38509,"[20.0, 20.0]",40.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,98,-0.40477034,-7.5447436,7,0.23185655,True,8,test,1
2382,0.0,680.38509,680.63531,"[20.0, 20.0]",-30.0,null,0.8,0.08,20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,71,,,0,,False,7,train,0
2383,0.0,680.63531,680.88552,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,31,,,0,,False,7,train,2
2384,0.0,680.88552,681.13573,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,221,,,0,,False,9,train,0
2385,0.0,681.13573,681.38594,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020899,94,0.63684568,-7.0150296,3,0.2911569,True,10,train,0
2386,0.0,681.38594,681.63615,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,116,0.29166755,-6.3140583,7,0.11659673,True,7,train,2
2387,0.0,681.63615,681.88635,"[20.0, 20.0]",30.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020899,29,-0.14944435,-6.350544,8,0.15963257,True,13,train,2
2388,0.0,681.88635,682.13656,"[20.0, 20.0]",40.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020899,111,-0.24188838,-6.5186882,7,0.2533839,True,10,train,1
2389,0.0,682.13656,682.38678,"[20.0, 20.0]",-10.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,192,-0.40650227,-6.5888162,8,0.1344069,True,11,test,1
2390,0.0,682.38678,682.63699,"[20.0, 20.0]",30.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021351,243,-0.36602916,-6.7534084,7,0.12326447,True,6,train,0
2391,0.0,682.63699,682.8872,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021351,119,-0.45248407,-6.6494506,8,0.1701864,True,10,train,2
2392,0.0,682.8872,683.13742,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021351,170,-0.41585316,-6.6751731,7,0.13044169,True,9,train,1
2393,0.0,683.13742,683.38762,"[20.0, 20.0]",-30.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,89,-0.18455775,-6.5934129,8,0.20230011,True,9,train,1
2394,0.0,683.38762,683.63783,"[20.0, 20.0]",30.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,243,-0.3001241,-6.4532139,7,0.10707681,True,7,train,0
2395,0.0,683.63783,683.88803,"[20.0, 20.0]",10.0,null,0.8,0.08,-40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020399,57,-0.19518557,-6.5945477,8,0.2359977,True,10,train,0
2396,0.0,683.88803,684.13823,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020399,61,-0.1945331,-6.58975,7,0.16348263,True,8,test,2
2397,0.0,684.13823,684.38845,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,2,-0.29561806,-6.5788059,8,0.15017272,True,8,test,1
2398,0.0,684.38845,684.63867,"[20.0, 20.0]",0.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021851,205,-0.27993489,-6.5056028,7,0.23741872,True,8,test,0
2399,0.0,684.63867,684.88889,"[20.0, 20.0]",-10.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021851,65,0.097522291,-6.4581156,8,0.13852082,True,10,train,2
2400,0.0,684.88889,685.13911,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021851,201,-0.33368755,-6.2364817,7,0.21289407,True,8,test,1
2401,0.0,685.13911,685.38931,"[20.0, 20.0]",30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,106,-0.062838032,-6.4246058,8,0.25132317,True,10,train,1
2402,0.0,685.38931,685.63951,"[20.0, 20.0]",-10.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,216,-0.145816,-6.8146939,7,0.16863291,True,10,train,0
2403,0.0,685.63951,685.88971,"[20.0, 20.0]",-20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,33,-0.26067596,-6.5527654,8,0.16202359,True,8,test,2
2404,0.0,685.88971,686.13991,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,51,-0.25373561,-6.4552208,7,0.15237191,True,11,test,1
2405,0.0,686.13991,686.39012,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,50,-0.018649483,-6.4614268,8,0.19122397,True,9,train,1
2406,0.0,686.39012,686.64034,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,119,-0.32895143,-6.4350442,7,0.19322812,True,11,test,2
2407,0.0,686.64034,686.89055,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,80,-0.26585177,-6.3763525,8,0.17786001,True,5,test,0
2408,0.0,686.89055,687.14076,"[20.0, 20.0]",20.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,122,-0.31362804,-8.4313486,7,0.2942341,True,9,train,1
2409,0.0,687.14076,687.39096,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,105,-0.46574419,-8.3752608,8,0.15769568,True,8,test,0
2410,0.0,687.39096,687.64117,"[20.0, 20.0]",-30.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,173,-0.28627451,-8.4850048,7,0.12749985,True,10,train,2
2411,0.0,687.64117,687.89138,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020649,132,-0.14506351,-8.4172568,8,0.17726758,True,8,test,1
2412,0.0,687.89138,688.14158,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,177,-0.12259175,-8.3814781,5,0.21233656,True,10,train,0
2413,0.0,688.14158,688.39179,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020601,105,0.0031453153,-1.2017041,7,0.16522776,True,9,train,0
2414,0.0,688.39179,688.642,"[20.0, 20.0]",-10.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020601,192,0.18475141,-1.289274,7,0.29017053,True,12,train,1
2415,0.0,688.642,688.8922,"[20.0, 20.0]",0.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020601,79,-0.30892259,-6.7745738,8,3.2130761,True,12,train,0
2416,0.0,688.8922,689.14241,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020601,179,-0.69241444,-8.3090071,7,0.1807888,True,8,test,0
2417,0.0,689.14241,689.39262,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021149,132,-0.81475159,-8.2740523,8,0.19606918,True,9,train,1
2418,0.0,689.39262,689.64283,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021149,101,-0.66902476,-8.0233902,7,0.159823,True,9,train,1
2419,0.0,689.64283,689.89304,"[20.0, 20.0]",10.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021149,63,-0.54062075,-7.8014979,8,0.28294022,True,7,train,1
2420,0.0,689.89304,690.14325,"[20.0, 20.0]",-10.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021149,81,-0.93786442,-8.0442971,7,0.1407576,True,8,test,0
2421,0.0,690.14325,690.39347,"[20.0, 20.0]",0.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021601,83,-1.009013,-7.9170333,8,0.28205691,True,10,train,0
2422,0.0,690.39347,690.64369,"[20.0, 20.0]",20.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,61,-0.98687357,-8.0881969,7,0.19409459,True,9,train,2
2423,0.0,690.64369,690.8939,"[20.0, 20.0]",-20.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021601,158,-1.1198279,-7.897879,8,0.24550117,True,10,train,1
2424,0.0,690.8939,691.14412,"[20.0, 20.0]",0.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021601,67,-1.4367437,-8.1290102,7,0.28384391,True,9,train,2
2425,0.0,691.14412,691.39432,"[20.0, 20.0]",20.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020149,48,-1.1171294,-8.0768461,8,0.21109425,True,10,train,0
2426,0.0,691.39432,691.64452,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,195,-0.54008992,-7.6389492,7,0.25042913,True,10,train,1
2427,0.0,691.64452,691.89472,"[20.0, 20.0]",-40.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020149,47,-0.82298666,-7.8923995,8,0.14149312,True,10,train,2
2428,0.0,691.89472,692.14492,"[20.0, 20.0]",-40.0,null,0.8,0.08,-20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020149,101,-0.99000353,-7.8187762,7,0.18438427,True,10,train,1
2429,0.0,692.14492,692.39513,"[20.0, 20.0]",-20.0,null,0.8,0.08,0.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020851,31,-0.89034206,-8.0125367,8,0.20415201,True,8,test,2
2430,0.0,692.39513,692.64534,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020851,211,0.52074022,-3.4679788,7,1.6311533,True,10,train,0
2431,0.0,692.64534,692.89555,"[20.0, 20.0]",-20.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020851,6,0.38571992,-3.2916186,8,0.21952845,True,12,train,2
2432,0.0,692.89555,693.14576,"[20.0, 20.0]",20.0,null,0.8,0.08,10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020851,144,0.16313471,-3.6749536,7,0.42578496,True,9,train,1
2433,0.0,693.14576,693.39597,"[20.0, 20.0]",10.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021149,43,-0.3672393,-9.0229007,8,0.52368091,True,8,test,1
2434,0.0,693.39597,693.64618,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021149,146,-0.24411956,-8.8695797,7,0.31184222,True,11,test,0
2435,0.0,693.64618,693.89639,"[20.0, 20.0]",0.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021149,116,-0.21480203,-8.6218385,3,4.8127814,True,8,test,2
2436,0.0,693.89639,694.1466,"[20.0, 20.0]",-40.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021149,231,0.11367341,1.4612491,7,0.31331856,True,8,test,2
2437,0.0,694.1466,694.39681,"[20.0, 20.0]",40.0,null,0.8,0.08,-20.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25021101,95,0.16683909,1.4678991,3,0.10596776,True,11,test,0
2438,0.0,694.39681,694.64703,"[20.0, 20.0]",20.0,null,0.8,0.08,20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25021101,59,-0.098353807,0.73319549,5,0.28963338,True,11,test,2
2439,0.0,694.64703,694.89724,"[20.0, 20.0]",10.0,null,0.8,0.08,20.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,241,-0.275229,1.0584142,6,0.091627758,True,11,test,1
2440,0.0,694.89724,695.14745,"[20.0, 20.0]",0.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25021101,227,-0.083091987,1.2890538,3,0.15630352,True,9,train,1
2441,0.0,695.14745,695.39765,"[20.0, 20.0]",-30.0,null,0.8,0.08,-10.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,201,-0.52635494,1.1440398,8,0.080091602,True,9,train,1
2442,0.0,695.39765,695.64786,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,195,-0.62525172,1.2512138,7,0.14956696,True,11,test,1
2443,0.0,695.64786,695.89806,"[20.0, 20.0]",30.0,null,0.8,0.08,40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,39,-0.36574813,0.98152269,8,0.18293213,True,9,train,1
2444,0.0,695.89806,696.14826,"[20.0, 20.0]",-30.0,null,0.8,0.08,-30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020399,148,-0.25941712,0.86055866,7,0.12567389,True,6,train,1
2445,0.0,696.14826,696.39849,"[20.0, 20.0]",10.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,189,-0.18728159,0.83517284,7,0.1171695,True,9,train,0
2446,0.0,696.39849,696.64872,"[20.0, 20.0]",-10.0,null,0.8,0.08,-30.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,236,-0.24326147,0.6725902,5,0.15906684,True,9,train,0
2447,0.0,696.64872,696.89894,"[20.0, 20.0]",-40.0,null,0.8,0.08,-30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25022601,8,-0.17191008,0.76787367,8,0.14602841,True,8,test,2
2448,0.0,696.89894,697.14917,"[20.0, 20.0]",40.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25022601,211,-0.080336378,1.12508,7,0.29627231,True,11,test,0
2449,0.0,697.14917,697.39936,"[20.0, 20.0]",-30.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,170,-0.065392931,1.0773332,8,0.27451388,True,10,train,1
2450,0.0,697.39936,697.64956,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,114,0.2498185,0.75117138,7,2.0240383,True,11,test,1
2451,0.0,697.64956,697.89976,"[20.0, 20.0]",-30.0,null,0.8,0.08,-40.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,114,0.4398436,-3.2144557,8,0.22081592,True,12,train,1
2452,0.0,697.89976,698.14995,"[20.0, 20.0]",40.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25019649,37,0.63565721,-2.9516928,7,0.21147911,True,10,train,1
2453,0.0,698.14995,698.40016,"[20.0, 20.0]",-10.0,null,0.8,0.08,-10.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020601,172,0.82178508,-2.9211254,8,0.38257958,True,11,test,0
2454,0.0,698.40016,698.65037,"[20.0, 20.0]",30.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020601,198,0.72919124,-3.329577,7,0.17426436,True,11,test,0
2455,0.0,698.65037,698.90057,"[20.0, 20.0]",20.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,171,0.60362452,-3.3919497,7,0.23821104,True,6,train,2
2456,0.0,698.90057,699.15078,"[20.0, 20.0]",40.0,null,0.8,0.08,10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,174,0.46604493,-3.1224772,7,0.20782593,True,8,test,2
2457,0.0,699.15078,699.40098,"[20.0, 20.0]",-40.0,null,0.8,0.08,0.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,221,0.36693915,-3.1482686,7,0.13771576,True,10,train,0
2458,0.0,699.40098,699.65119,"[20.0, 20.0]",-20.0,null,0.8,0.08,30.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,230,0.71690605,-3.0681689,8,0.1192583,True,10,train,2
2459,0.0,699.65119,699.9014,"[20.0, 20.0]",-20.0,null,0.8,0.08,-40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020649,212,0.64059915,-2.9812203,7,0.17512124,True,8,test,2
2460,0.0,699.9014,700.1516,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,0.0,"[3644.93333333, 3644.93333333]",null,0.25020649,58,0.25107966,-3.1546504,8,0.16241874,True,8,test,0
2461,0.0,700.1516,700.40181,"[20.0, 20.0]",0.0,null,0.8,0.08,30.0,gabors,4.0,45.0,"[3644.93333333, 3644.93333333]",null,0.25020601,18,0.23618019,-3.4342834,7,0.13613826,True,11,test,1
2462,0.0,700.40181,700.65202,"[20.0, 20.0]",-20.0,null,0.8,0.08,-10.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,23,0.16605177,-3.3704825,8,0.10774199,True,8,test,2
2463,0.0,700.65202,700.90222,"[20.0, 20.0]",-30.0,null,0.8,0.08,40.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,21,0.17492495,-3.0184776,7,0.1460168,True,11,test,2
2464,0.0,700.90222,701.15243,"[20.0, 20.0]",30.0,null,0.8,0.08,-20.0,gabors,4.0,90.0,"[3644.93333333, 3644.93333333]",null,0.25020601,14,0.092380643,-3.0749797,8,0.22206018,True,8,test,2
