stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,contrast,phase,size,temporal_frequency,Dir,frame,coherence,spatial_frequency,color,x_position,Speed,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2286,0.0,647.08461,647.33481,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020725,60,,,0,,False,11,test,1
2287,0.0,647.33481,647.58502,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020725,110,,,0,,False,5,test,1
2288,0.0,647.58502,647.83523,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25020725,167,,,0,,False,11,test,1
2289,0.0,647.83523,648.08544,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25021025,5,,,0,,False,7,train,2
2290,0.0,648.08544,648.33565,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021025,136,,,0,,False,10,train,1
2291,0.0,648.33565,648.58586,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25021025,44,,,0,,False,7,train,0
2292,0.0,648.58586,648.83607,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25021025,12,,,0,,False,10,train,0
2293,0.0,648.83607,649.08628,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020475,16,,,0,,False,6,train,1
2294,0.0,649.08628,649.33648,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020475,133,,,0,,False,6,train,1
2295,0.0,649.33648,649.58668,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020475,120,,,0,,False,7,train,0
2296,0.0,649.58668,649.83689,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,45.0,0.25020475,234,,,0,,False,9,train,1
2297,0.0,649.83689,650.0871,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021275,136,,,0,,False,11,test,1
2298,0.0,650.0871,650.33731,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25021275,155,,,0,,False,6,train,1
2299,0.0,650.33731,650.58753,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021275,203,,,0,,False,5,test,0
2300,0.0,650.58753,650.83774,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25021275,81,,,0,,False,9,train,2
2301,0.0,650.83774,651.08795,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25021225,132,,,0,,False,8,test,1
2302,0.0,651.08795,651.33816,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25021225,3,,,0,,False,11,test,0
2303,0.0,651.33816,651.58838,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25021225,48,,,0,,False,8,test,1
2304,0.0,651.58838,651.83859,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021225,154,,,0,,False,10,train,0
2305,0.0,651.83859,652.0888,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25021025,64,,,0,,False,8,test,2
2306,0.0,652.0888,652.33901,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021025,65,,,0,,False,8,test,0
2307,0.0,652.33901,652.58922,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021025,183,,,0,,False,7,train,1
2308,0.0,652.58922,652.83943,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021025,40,,,0,,False,8,test,1
2309,0.0,652.83943,653.08964,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020725,158,,,0,,False,10,train,0
2310,0.0,653.08964,653.33984,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020725,203,,,0,,False,6,train,0
2311,0.0,653.33984,653.59005,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020725,221,,,0,,False,10,train,0
2312,0.0,653.59005,653.84026,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020725,20,,,0,,False,8,test,2
2313,0.0,653.84026,654.09047,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020775,169,,,0,,False,11,test,2
2314,0.0,654.09047,654.34067,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,90.0,0.25020775,208,,,0,,False,9,train,2
2315,0.0,654.34067,654.59088,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020775,98,,,0,,False,7,train,2
2316,0.0,654.59088,654.84109,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25020775,101,,,0,,False,11,test,2
2317,0.0,654.84109,655.09131,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25022225,139,,,0,,False,8,test,2
2318,0.0,655.09131,655.34153,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25022225,213,,,0,,False,8,test,2
2319,0.0,655.34153,655.59176,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25022225,191,,,0,,False,10,train,0
2320,0.0,655.59176,655.84198,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25022225,31,,,0,,False,8,test,0
2321,0.0,655.84198,656.09217,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25019525,51,,,0,,False,6,train,1
2322,0.0,656.09217,656.34237,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25019525,171,,,0,,False,8,test,0
2323,0.0,656.34237,656.59257,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25019525,105,,,0,,False,10,train,2
2324,0.0,656.59257,656.84276,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25019525,83,,,0,,False,6,train,0
2325,0.0,656.84276,657.09298,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,45.0,0.25021475,168,,,0,,False,9,train,1
2326,0.0,657.09298,657.34319,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021475,216,,,0,,False,6,train,1
2327,0.0,657.34319,657.5934,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021475,101,,,0,,False,12,train,2
2328,0.0,657.5934,657.84362,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021475,27,,,0,,False,11,test,0
2329,0.0,657.84362,658.09382,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020525,180,,,0,,False,10,train,1
2330,0.0,658.09382,658.34403,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25020525,42,,,0,,False,12,train,0
2331,0.0,658.34403,658.59424,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020525,4,,,0,,False,7,train,1
2332,0.0,658.59424,658.84444,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020525,237,,,0,,False,6,train,0
2333,0.0,658.84444,659.09464,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25019725,209,,,0,,False,12,train,1
2334,0.0,659.09464,659.34483,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25019725,92,,,0,,False,9,train,0
2335,0.0,659.34483,659.59503,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25019725,120,,,0,,False,8,test,0
2336,0.0,659.59503,659.84523,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25019725,235,,,0,,False,10,train,0
2337,0.0,659.84523,660.09545,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25022025,82,,,0,,False,10,train,0
2338,0.0,660.09545,660.34567,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25022025,162,,,0,,False,13,train,2
2339,0.0,660.34567,660.59589,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25022025,126,,,0,,False,9,train,0
2340,0.0,660.59589,660.84611,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25022025,9,,,0,,False,10,train,1
2341,0.0,660.84611,661.09632,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020475,179,,,0,,False,7,train,1
2342,0.0,661.09632,661.34652,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25020475,141,,,0,,False,10,train,0
2343,0.0,661.34652,661.59672,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020475,228,,,0,,False,6,train,2
2344,0.0,661.59672,661.84693,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020475,204,,,0,,False,9,train,1
2345,0.0,661.84693,662.09714,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25021275,200,,,0,,False,11,test,2
2346,0.0,662.09714,662.34735,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25021275,106,,,0,,False,10,train,0
2347,0.0,662.34735,662.59757,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021275,16,,,0,,False,7,train,1
2348,0.0,662.59757,662.84778,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021275,93,,,0,,False,9,train,1
2349,0.0,662.84778,663.09798,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020225,51,,,0,,False,7,train,1
2350,0.0,663.09798,663.34818,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020225,206,,,0,,False,11,test,1
2351,0.0,663.34818,663.59839,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,0.0,0.25020225,46,,,0,,False,7,train,0
2352,0.0,663.59839,663.84859,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020225,182,,,0,,False,11,test,1
2353,0.0,663.84859,664.0988,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021525,174,,,0,,False,13,train,1
2354,0.0,664.0988,664.34902,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021525,227,,,0,,False,8,test,2
2355,0.0,664.34902,664.59924,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021525,43,,,0,,False,10,train,0
2356,0.0,664.59924,664.84945,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021525,198,,,0,,False,7,train,2
2357,0.0,664.84945,665.09966,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020975,100,,,0,,False,10,train,2
2358,0.0,665.09966,665.34987,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020975,110,,,0,,False,6,train,1
2359,0.0,665.34987,665.60008,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020975,187,,,0,,False,10,train,2
2360,0.0,665.60008,665.85029,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,0.0,0.25020975,47,,,0,,False,9,train,0
2361,0.0,665.85029,666.1005,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020775,66,,,0,,False,10,train,0
2362,0.0,666.1005,666.3507,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020775,182,,,0,,False,12,train,1
2363,0.0,666.3507,666.60091,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,90.0,0.25020775,50,,,0,,False,8,test,2
2364,0.0,666.60091,666.85112,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020775,43,,,0,,False,11,test,0
2365,0.0,666.85112,667.10133,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25021225,173,,,0,,False,10,train,1
2366,0.0,667.10133,667.35154,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25021225,51,,,0,,False,8,test,1
2367,0.0,667.35154,667.60176,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25021225,34,,,0,,False,13,train,0
2368,0.0,667.60176,667.85197,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,90.0,0.25021225,134,,,0,,False,7,train,2
2369,0.0,667.85197,668.10218,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020775,183,,,0,,False,8,test,1
2370,0.0,668.10218,668.35238,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020775,125,,,0,,False,10,train,0
2371,0.0,668.35238,668.60259,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020775,190,,,0,,False,7,train,1
2372,0.0,668.60259,668.8528,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020775,146,,,0,,False,10,train,2
2373,0.0,668.8528,669.10301,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020975,39,,,0,,False,6,train,2
2374,0.0,669.10301,669.35322,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020975,242,,,0,,False,11,test,2
2375,0.0,669.35322,669.60343,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020975,185,,,0,,False,12,train,0
2376,0.0,669.60343,669.85364,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020975,18,,,0,,False,8,test,1
2377,0.0,669.85364,670.10385,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,45.0,0.25020775,118,,,0,,False,8,test,1
2378,0.0,670.10385,670.35405,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020775,130,,,0,,False,10,train,2
2379,0.0,670.35405,670.60426,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020775,53,,,0,,False,10,train,2
2380,0.0,670.60426,670.85447,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25020775,239,,,0,,False,9,train,0
2381,0.0,670.85447,671.10468,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,45.0,0.25020725,161,,,0,,False,9,train,1
2382,0.0,671.10468,671.35488,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020725,11,,,0,,False,8,test,1
2383,0.0,671.35488,671.60509,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020725,110,,,0,,False,7,train,1
2384,0.0,671.60509,671.8553,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020725,172,,,0,,False,9,train,1
2385,0.0,671.8553,672.10551,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25021025,138,,,0,,False,8,test,1
2386,0.0,672.10551,672.35572,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25021025,114,,,0,,False,10,train,1
2387,0.0,672.35572,672.60593,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021025,199,,,0,,False,6,train,0
2388,0.0,672.60593,672.85614,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021025,119,,,0,,False,7,train,2
2389,0.0,672.85614,673.10635,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,90.0,0.25020725,67,,,0,,False,10,train,2
2390,0.0,673.10635,673.35655,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,90.0,0.25020725,150,,,0,,False,13,train,2
2391,0.0,673.35655,673.60676,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,10.0,null,90.0,0.25020725,207,,,0,,False,6,train,2
2392,0.0,673.60676,673.85697,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,90.0,0.25020725,201,,,0,,False,7,train,2
2393,0.0,673.85697,674.10718,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25021025,45,,,0,,False,9,train,0
2394,0.0,674.10718,674.35739,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-20.0,null,45.0,0.25021025,78,,,0,,False,11,test,1
2395,0.0,674.35739,674.6076,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021025,65,,,0,,False,9,train,0
2396,0.0,674.6076,674.85781,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,40.0,null,0.0,0.25021025,92,,,0,,False,10,train,0
2397,0.0,674.85781,675.10802,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,0.0,0.25020975,218,,,0,,False,10,train,0
2398,0.0,675.10802,675.35823,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,45.0,0.25020975,51,,,0,,False,9,train,1
2399,0.0,675.35823,675.60844,-20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020975,172,,,0,,False,10,train,1
2400,0.0,675.60844,675.85865,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25020975,71,,,0,,False,11,test,0
2401,0.0,675.85865,676.10886,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020775,119,,,0,,False,8,test,2
2402,0.0,676.10886,676.35906,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25020775,187,,,0,,False,11,test,2
2403,0.0,676.35906,676.60927,-30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020775,124,,,0,,False,9,train,2
2404,0.0,676.60927,676.85948,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25020775,131,,,0,,False,10,train,0
2405,0.0,676.85948,677.1097,30.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,0.0,0.25021475,125,,,0,,False,11,test,0
2406,0.0,677.1097,677.35991,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,0.0,0.25021475,120,,,0,,False,9,train,0
2407,0.0,677.35991,677.61012,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,90.0,0.25021475,26,,,0,,False,9,train,2
2408,0.0,677.61012,677.86034,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,0.0,0.25021475,157,,,0,,False,8,test,0
2409,0.0,677.86034,678.11055,10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-40.0,null,90.0,0.25020775,128,,,0,,False,10,train,2
2410,0.0,678.11055,678.36075,40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,30.0,null,0.0,0.25020775,145,,,0,,False,11,test,0
2411,0.0,678.36075,678.61096,-40.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020775,56,,,0,,False,11,test,0
2412,0.0,678.61096,678.86117,-10.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-30.0,null,45.0,0.25020775,152,,,0,,False,8,test,1
2413,0.0,678.86117,679.11137,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,20.0,null,45.0,0.25020225,86,,,0,,False,9,train,1
2414,0.0,679.11137,679.36157,0.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,-10.0,null,0.0,0.25020225,68,,,0,,False,12,train,0
2415,0.0,679.36157,679.61178,20.0,gabors,0.8,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",4.0,null,null,null,0.08,null,0.0,null,45.0,0.25020225,114,,,0,,False,11,test,1
