stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,frame,y_position,stimulus_name,Speed,spatial_frequency,size,contrast,orientation,coherence,color,Dir,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3523,0.0,950.17646,950.42667,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,39,,,0,,False,12,train,0
3524,0.0,950.42667,950.67688,40.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021063,82,,,0,,False,14,test,0
3525,0.0,950.67688,950.9271,-10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,228,,,0,,False,14,test,1
3526,0.0,950.9271,951.17731,-30.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,152,,,0,,False,14,test,1
3527,0.0,951.17731,951.42752,40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,160,,,0,,False,14,test,2
3528,0.0,951.42752,951.67774,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,236,,,0,,False,11,test,0
3529,0.0,951.67774,951.92794,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,191,,,0,,False,12,train,2
3530,0.0,951.92794,952.17814,40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,54,,,0,,False,14,test,1
3531,0.0,952.17814,952.42834,-10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,9,,,0,,False,14,test,1
3532,0.0,952.42834,952.67854,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020063,191,,,0,,False,13,train,2
3533,0.0,952.67854,952.92874,30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,28,,,0,,False,13,train,0
3534,0.0,952.92874,953.17895,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,24,,,0,,False,13,train,2
3535,0.0,953.17895,953.42915,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,56,,,0,,False,14,test,0
3536,0.0,953.42915,953.67935,20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,142,,,0,,False,13,train,0
3537,0.0,953.67935,953.92956,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,55,,,0,,False,13,train,2
3538,0.0,953.92956,954.17978,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,71,,,0,,False,13,train,2
3539,0.0,954.17978,954.43,0.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,5,,,0,,False,14,test,1
3540,0.0,954.43,954.68021,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,194,,,0,,False,13,train,0
3541,0.0,954.68021,954.93041,10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,33,,,0,,False,14,test,0
3542,0.0,954.93041,955.18062,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,225,,,0,,False,13,train,2
3543,0.0,955.18062,955.43082,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,229,,,0,,False,14,test,0
3544,0.0,955.43082,955.68102,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020187,37,,,0,,False,14,test,0
3545,0.0,955.68102,955.93123,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,189,,,0,,False,14,test,1
3546,0.0,955.93123,956.18144,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,183,,,0,,False,13,train,2
3547,0.0,956.18144,956.43164,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,169,,,0,,False,13,train,0
3548,0.0,956.43164,956.68185,-10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,116,,,0,,False,14,test,1
3549,0.0,956.68185,956.93207,30.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,80,,,0,,False,14,test,0
3550,0.0,956.93207,957.18228,-40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,61,,,0,,False,13,train,0
3551,0.0,957.18228,957.43249,-20.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,188,,,0,,False,14,test,1
3552,0.0,957.43249,957.68271,10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,137,,,0,,False,14,test,1
3553,0.0,957.68271,957.93292,20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,175,,,0,,False,14,test,2
3554,0.0,957.93292,958.18313,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,64,,,0,,False,14,test,0
3555,0.0,958.18313,958.43333,10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,99,,,0,,False,14,test,1
3556,0.0,958.43333,958.68354,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,209,,,0,,False,14,test,2
3557,0.0,958.68354,958.93374,30.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,206,,,0,,False,14,test,0
3558,0.0,958.93374,959.18394,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,155,,,0,,False,13,train,1
3559,0.0,959.18394,959.43413,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,24,,,0,,False,14,test,2
3560,0.0,959.43413,959.68433,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,81,,,0,,False,14,test,0
3561,0.0,959.68433,959.93455,10.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,232,,,0,,False,14,test,1
3562,0.0,959.93455,960.18477,-10.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,87,,,0,,False,14,test,2
3563,0.0,960.18477,960.43499,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,208,,,0,,False,14,test,1
3564,0.0,960.43499,960.68521,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,230,,,0,,False,13,train,1
3565,0.0,960.68521,960.9354,-10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,55,,,0,,False,14,test,2
3566,0.0,960.9354,961.1856,0.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,225,,,0,,False,14,test,2
3567,0.0,961.1856,961.43579,-30.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,173,,,0,,False,14,test,2
3568,0.0,961.43579,961.68598,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019187,110,,,0,,False,13,train,1
3569,0.0,961.68598,961.9362,20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,53,,,0,,False,14,test,1
3570,0.0,961.9362,962.18642,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,171,,,0,,False,13,train,1
3571,0.0,962.18642,962.43664,-40.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,169,,,0,,False,14,test,0
3572,0.0,962.43664,962.68686,10.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25022063,179,,,0,,False,14,test,0
3573,0.0,962.68686,962.93706,-40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,210,,,0,,False,14,test,0
3574,0.0,962.93706,963.18726,-40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,207,,,0,,False,14,test,0
3575,0.0,963.18726,963.43745,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,14,,,0,,False,13,train,2
3576,0.0,963.43745,963.68765,20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019687,202,,,0,,False,14,test,2
3577,0.0,963.68765,963.93786,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,180,,,0,,False,13,train,1
3578,0.0,963.93786,964.18808,30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,133,,,0,,False,14,test,1
3579,0.0,964.18808,964.4383,0.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,91,,,0,,False,14,test,0
3580,0.0,964.4383,964.68851,-30.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,180,,,0,,False,14,test,1
3581,0.0,964.68851,964.93872,-30.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,11,,,0,,False,14,test,0
3582,0.0,964.93872,965.18892,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,191,,,0,,False,14,test,2
3583,0.0,965.18892,965.43912,-30.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,83,,,0,,False,14,test,2
3584,0.0,965.43912,965.68933,-40.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020437,75,,,0,,False,13,train,1
3585,0.0,965.68933,965.93954,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,46,,,0,,False,13,train,2
3586,0.0,965.93954,966.18975,10.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,187,,,0,,False,14,test,1
3587,0.0,966.18975,966.43995,40.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,50,,,0,,False,14,test,2
3588,0.0,966.43995,966.69016,20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,155,,,0,,False,14,test,1
3589,0.0,966.69016,966.94037,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,170,,,0,,False,14,test,0
3590,0.0,966.94037,967.19058,30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,28,,,0,,False,14,test,0
3591,0.0,967.19058,967.44078,20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,195,,,0,,False,11,test,1
3592,0.0,967.44078,967.69099,-40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020687,14,,,0,,False,14,test,2
3593,0.0,967.69099,967.9412,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,109,,,0,,False,14,test,1
3594,0.0,967.9412,968.19142,10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,204,,,0,,False,14,test,2
3595,0.0,968.19142,968.44164,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,219,,,0,,False,14,test,1
3596,0.0,968.44164,968.69185,0.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,71,,,0,,False,14,test,2
3597,0.0,968.69185,968.94205,-20.0,null,-30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,118,,,0,,False,14,test,0
3598,0.0,968.94205,969.19225,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,39,,,0,,False,13,train,0
3599,0.0,969.19225,969.44245,-10.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,153,,,0,,False,14,test,2
3600,0.0,969.44245,969.69265,20.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019937,222,,,0,,False,14,test,0
3601,0.0,969.69265,969.94286,-20.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,70,,,0,,False,14,test,2
3602,0.0,969.94286,970.19308,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,159,,,0,,False,14,test,2
3603,0.0,970.19308,970.4433,-20.0,null,10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,46,,,0,,False,14,test,2
3604,0.0,970.4433,970.69351,-30.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021563,100,,,0,,False,14,test,2
3605,0.0,970.69351,970.94373,-20.0,null,0.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,164,,,0,,False,14,test,1
3606,0.0,970.94373,971.19394,40.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,131,,,0,,False,14,test,0
3607,0.0,971.19394,971.44415,30.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,236,,,0,,False,12,train,0
3608,0.0,971.44415,971.69437,0.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25021437,243,,,0,,False,14,test,1
3609,0.0,971.69437,971.94457,40.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,186,,,0,,False,14,test,2
3610,0.0,971.94457,972.19477,40.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,205,,,0,,False,14,test,0
3611,0.0,972.19477,972.44496,-10.0,null,40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,67,,,0,,False,14,test,0
3612,0.0,972.44496,972.69516,-10.0,null,-10.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25019813,40,,,0,,False,14,test,2
3613,0.0,972.69516,972.94537,10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,74,,,0,,False,14,test,2
3614,0.0,972.94537,973.19558,-20.0,null,30.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,177,,,0,,False,14,test,2
3615,0.0,973.19558,973.44579,-10.0,null,-20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,194,,,0,,False,14,test,0
3616,0.0,973.44579,973.696,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020937,127,,,0,,False,13,train,0
3617,0.0,973.696,973.94621,-10.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,110,,,0,,False,14,test,1
3618,0.0,973.94621,974.19642,0.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,0.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,127,,,0,,False,14,test,0
3619,0.0,974.19642,974.44662,-20.0,null,-40.0,gabors,null,0.08,"[20.0, 20.0]",0.8,45.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,129,,,0,,False,14,test,1
3620,0.0,974.44662,974.69683,40.0,null,20.0,gabors,null,0.08,"[20.0, 20.0]",0.8,90.0,null,null,null,"[3644.93333333, 3644.93333333]",4.0,0.25020813,183,,,0,,False,14,test,2
