stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,color,phase,x_position,spatial_frequency,orientation,size,frame,stimulus_name,temporal_frequency,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2141,0.0,624.496,624.74621,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021241,88,,,0,,False,7,train,1
2142,0.0,624.74621,624.99642,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021241,57,,,0,,False,11,test,2
2143,0.0,624.99642,625.24664,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021241,72,,,0,,False,7,train,1
2144,0.0,625.24664,625.49685,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,105,,,0,,False,9,train,2
2145,0.0,625.49685,625.74705,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020509,219,,,0,,False,8,test,0
2146,0.0,625.74705,625.99726,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,18,,,0,,False,8,test,0
2147,0.0,625.99726,626.24747,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020509,231,,,0,,False,10,train,2
2148,0.0,626.24747,626.49767,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020509,51,,,0,,False,10,train,1
2149,0.0,626.49767,626.74789,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,155,,,0,,False,8,test,1
2150,0.0,626.74789,626.9981,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,24,,,0,,False,8,test,2
2151,0.0,626.9981,627.24831,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,211,,,0,,False,7,train,1
2152,0.0,627.24831,627.49853,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,77,,,0,,False,8,test,1
2153,0.0,627.49853,627.74873,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020259,12,,,0,,False,7,train,1
2154,0.0,627.74873,627.99893,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,238,,,0,,False,6,train,2
2155,0.0,627.99893,628.24914,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020259,139,,,0,,False,7,train,0
2156,0.0,628.24914,628.49934,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,47,,,0,,False,3,train,0
2157,0.0,628.49934,628.74956,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021491,3,,,0,,False,5,test,0
2158,0.0,628.74956,628.99977,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021491,153,,,0,,False,12,train,0
2159,0.0,628.99977,629.24998,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021491,217,,,0,,False,9,train,1
2160,0.0,629.24998,629.5002,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021491,69,,,0,,False,8,test,0
2161,0.0,629.5002,629.7504,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,100,,,0,,False,11,test,0
2162,0.0,629.7504,630.0006,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,146,,,0,,False,5,test,2
2163,0.0,630.0006,630.25081,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,73,,,0,,False,10,train,2
2164,0.0,630.25081,630.50101,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,132,,,0,,False,6,train,1
2165,0.0,630.50101,630.75123,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,233,,,0,,False,6,train,2
2166,0.0,630.75123,631.00144,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,74,,,0,,False,8,test,1
2167,0.0,631.00144,631.25165,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021491,2,,,0,,False,11,test,1
2168,0.0,631.25165,631.50187,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021491,56,,,0,,False,8,test,0
2169,0.0,631.50187,631.75207,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,190,,,0,,False,7,train,2
2170,0.0,631.75207,632.00228,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,211,,,0,,False,8,test,1
2171,0.0,632.00228,632.25249,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020509,203,,,0,,False,8,test,0
2172,0.0,632.25249,632.50269,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020509,138,,,0,,False,11,test,1
2173,0.0,632.50269,632.7529,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020991,118,,,0,,False,9,train,2
2174,0.0,632.7529,633.00311,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,224,,,0,,False,8,test,1
2175,0.0,633.00311,633.25332,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020991,143,,,0,,False,8,test,1
2176,0.0,633.25332,633.50353,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,225,,,0,,False,9,train,2
2177,0.0,633.50353,633.75374,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020759,196,,,0,,False,7,train,0
2178,0.0,633.75374,634.00394,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020759,152,,,0,,False,3,train,0
2179,0.0,634.00394,634.25415,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020759,33,,,0,,False,9,train,2
2180,0.0,634.25415,634.50436,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020759,74,,,0,,False,9,train,1
2181,0.0,634.50436,634.75457,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020741,231,,,0,,False,11,test,2
2182,0.0,634.75457,635.00477,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020741,45,,,0,,False,11,test,1
2183,0.0,635.00477,635.25498,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020741,154,,,0,,False,9,train,0
2184,0.0,635.25498,635.50519,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020741,208,,,0,,False,9,train,2
2185,0.0,635.50519,635.7554,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021009,238,,,0,,False,7,train,2
2186,0.0,635.7554,636.00561,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021009,160,,,0,,False,9,train,1
2187,0.0,636.00561,636.25582,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021009,127,,,0,,False,8,test,0
2188,0.0,636.25582,636.50603,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021009,215,,,0,,False,6,train,2
2189,0.0,636.50603,636.75625,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021491,185,,,0,,False,7,train,1
2190,0.0,636.75625,637.00646,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021491,78,,,0,,False,7,train,1
2191,0.0,637.00646,637.25667,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021491,32,,,0,,False,10,train,0
2192,0.0,637.25667,637.50689,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021491,106,,,0,,False,8,test,1
2193,0.0,637.50689,637.75709,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,48,,,0,,False,10,train,1
2194,0.0,637.75709,638.00729,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,236,,,0,,False,7,train,1
2195,0.0,638.00729,638.2575,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020259,83,,,0,,False,7,train,1
2196,0.0,638.2575,638.5077,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020259,227,,,0,,False,6,train,0
2197,0.0,638.5077,638.75791,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021241,211,,,0,,False,9,train,1
2198,0.0,638.75791,639.00812,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021241,240,,,0,,False,7,train,2
2199,0.0,639.00812,639.25834,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021241,152,,,0,,False,4,train,0
2200,0.0,639.25834,639.50855,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021241,8,,,0,,False,10,train,0
2201,0.0,639.50855,639.75876,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020759,132,,,0,,False,7,train,1
2202,0.0,639.75876,640.00896,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020759,202,,,0,,False,10,train,0
2203,0.0,640.00896,640.25917,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020759,238,,,0,,False,8,test,2
2204,0.0,640.25917,640.50938,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020759,83,,,0,,False,8,test,1
2205,0.0,640.50938,640.75959,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,196,,,0,,False,8,test,0
2206,0.0,640.75959,641.0098,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020991,224,,,0,,False,9,train,1
2207,0.0,641.0098,641.26001,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020991,85,,,0,,False,9,train,1
2208,0.0,641.26001,641.51022,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020991,157,,,0,,False,7,train,0
2209,0.0,641.51022,641.76042,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,184,,,0,,False,8,test,1
2210,0.0,641.76042,642.01063,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25020509,64,,,0,,False,8,test,0
2211,0.0,642.01063,642.26084,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25020509,117,,,0,,False,7,train,0
2212,0.0,642.26084,642.51104,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020509,158,,,0,,False,8,test,1
2213,0.0,642.51104,642.76126,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,71,,,0,,False,8,test,0
2214,0.0,642.76126,643.01147,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021741,73,,,0,,False,11,test,2
2215,0.0,643.01147,643.26169,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021741,192,,,0,,False,6,train,1
2216,0.0,643.26169,643.51191,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,237,,,0,,False,6,train,0
2217,0.0,643.51191,643.76211,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25020009,118,,,0,,False,10,train,2
2218,0.0,643.76211,644.01231,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,204,,,0,,False,10,train,1
2219,0.0,644.01231,644.26251,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25020009,165,,,0,,False,4,train,1
2220,0.0,644.26251,644.51271,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020009,202,,,0,,False,11,test,0
2221,0.0,644.51271,644.76293,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,156,,,0,,False,11,test,2
2222,0.0,644.76293,645.01314,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,112,,,0,,False,7,train,0
2223,0.0,645.01314,645.26336,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021741,140,,,0,,False,7,train,2
2224,0.0,645.26336,645.51358,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25021741,178,,,0,,False,8,test,0
2225,0.0,645.51358,645.76378,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,225,,,0,,False,10,train,2
2226,0.0,645.76378,646.01398,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25020259,128,,,0,,False,10,train,2
2227,0.0,646.01398,646.26419,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,113,,,0,,False,6,train,2
2228,0.0,646.26419,646.51439,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020259,7,,,0,,False,12,train,2
2229,0.0,646.51439,646.76461,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021991,220,,,0,,False,7,train,2
2230,0.0,646.76461,647.01483,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,212,,,0,,False,7,train,0
2231,0.0,647.01483,647.26505,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,74,,,0,,False,10,train,1
2232,0.0,647.26505,647.51527,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021991,106,,,0,,False,9,train,1
2233,0.0,647.51527,647.76546,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019509,109,,,0,,False,9,train,2
2234,0.0,647.76546,648.01566,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25019509,203,,,0,,False,9,train,0
2235,0.0,648.01566,648.26586,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019509,10,,,0,,False,10,train,2
2236,0.0,648.26586,648.51605,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,51,,,0,,False,11,test,1
2237,0.0,648.51605,648.76627,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25021991,67,,,0,,False,12,train,1
2238,0.0,648.76627,649.01649,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25021991,110,,,0,,False,7,train,0
2239,0.0,649.01649,649.26671,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,175,,,0,,False,8,test,2
2240,0.0,649.26671,649.51693,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,179,,,0,,False,7,train,0
2241,0.0,649.51693,649.76713,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019759,194,,,0,,False,9,train,1
2242,0.0,649.76713,650.01732,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25019759,155,,,0,,False,9,train,1
2243,0.0,650.01732,650.26752,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019759,109,,,0,,False,10,train,2
2244,0.0,650.26752,650.51772,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019759,26,,,0,,False,8,test,1
2245,0.0,650.51772,650.76795,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022491,239,,,0,,False,6,train,0
2246,0.0,650.76795,651.01817,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25022491,169,,,0,,False,8,test,2
2247,0.0,651.01817,651.26839,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25022491,220,,,0,,False,8,test,2
2248,0.0,651.26839,651.51862,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,40.0,0.25022491,24,,,0,,False,9,train,2
2249,0.0,651.51862,651.76881,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25019509,36,,,0,,False,12,train,0
2250,0.0,651.76881,652.01901,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019509,123,,,0,,False,11,test,2
2251,0.0,652.01901,652.26921,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,39,,,0,,False,9,train,2
2252,0.0,652.26921,652.5194,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019509,9,,,0,,False,7,train,1
2253,0.0,652.5194,652.76962,0.8,null,"[3644.93333333, 3644.93333333]",30.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25021991,172,,,0,,False,8,test,0
2254,0.0,652.76962,653.01984,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25021991,134,,,0,,False,9,train,2
2255,0.0,653.01984,653.27006,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25021991,13,,,0,,False,10,train,1
2256,0.0,653.27006,653.52028,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021991,201,,,0,,False,9,train,1
2257,0.0,653.52028,653.77048,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25019759,191,,,0,,False,10,train,1
2258,0.0,653.77048,654.02067,0.8,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-20.0,0.25019759,6,,,0,,False,8,test,0
2259,0.0,654.02067,654.27087,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25019759,171,,,0,,False,9,train,1
2260,0.0,654.27087,654.52107,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019759,175,,,0,,False,9,train,2
2261,0.0,654.52107,654.77129,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,19,,,0,,False,9,train,1
2262,0.0,654.77129,655.0215,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-40.0,0.25021741,226,,,0,,False,5,test,0
2263,0.0,655.0215,655.27172,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25021741,119,,,0,,False,10,train,1
2264,0.0,655.27172,655.52194,0.8,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021741,192,,,0,,False,7,train,1
2265,0.0,655.52194,655.77214,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25020259,14,,,0,,False,8,test,0
2266,0.0,655.77214,656.02234,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25020259,59,,,0,,False,9,train,0
2267,0.0,656.02234,656.27255,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,30.0,0.25020259,120,,,0,,False,7,train,2
2268,0.0,656.27255,656.52275,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,45.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25020259,119,,,0,,False,11,test,1
2269,0.0,656.52275,656.77297,0.8,null,"[3644.93333333, 3644.93333333]",0.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,20.0,0.25022241,135,,,0,,False,10,train,0
2270,0.0,656.77297,657.02319,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022241,189,,,0,,False,8,test,2
2271,0.0,657.02319,657.27342,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25022241,178,,,0,,False,9,train,0
2272,0.0,657.27342,657.52364,0.8,null,"[3644.93333333, 3644.93333333]",20.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-30.0,0.25022241,127,,,0,,False,9,train,0
2273,0.0,657.52364,657.77383,0.8,null,"[3644.93333333, 3644.93333333]",10.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019509,54,,,0,,False,8,test,2
2274,0.0,657.77383,658.02403,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019509,81,,,0,,False,9,train,0
2275,0.0,658.02403,658.27423,0.8,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,-10.0,0.25019509,59,,,0,,False,10,train,0
2276,0.0,658.27423,658.52442,0.8,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,90.0,"[20.0, 20.0]",null,gabors,4.0,0.0,0.25019509,183,,,0,,False,8,test,2
2277,0.0,658.52442,658.77464,0.8,null,"[3644.93333333, 3644.93333333]",40.0,0.08,0.0,"[20.0, 20.0]",null,gabors,4.0,10.0,0.25021991,227,,,0,,False,7,train,0
