stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,color,size,spatial_frequency,x_position,frame,contrast,stimulus_name,orientation,phase,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2073,0.0,603.03971,603.28991,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,10,,,0,,False,10,train,1
2074,0.0,603.28991,603.5401,20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,242,,,0,,False,7,train,2
2075,0.0,603.5401,603.7903,0.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,187,,,0,,False,8,test,2
2076,0.0,603.7903,604.0405,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,231,,,0,,False,6,train,1
2077,0.0,604.0405,604.29072,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,243,,,0,,False,5,test,1
2078,0.0,604.29072,604.54093,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,193,,,0,,False,8,test,1
2079,0.0,604.54093,604.79115,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,107,,,0,,False,10,train,0
2080,0.0,604.79115,605.04137,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,93,,,0,,False,8,test,2
2081,0.0,605.04137,605.29158,0.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,87,,,0,,False,13,train,0
2082,0.0,605.29158,605.54178,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,154,,,0,,False,9,train,2
2083,0.0,605.54178,605.79198,-40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,46,,,0,,False,9,train,1
2084,0.0,605.79198,606.04219,-20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,152,,,0,,False,7,train,1
2085,0.0,606.04219,606.2924,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,201,,,0,,False,7,train,2
2086,0.0,606.2924,606.54261,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,2,,,0,,False,9,train,0
2087,0.0,606.54261,606.79283,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,145,,,0,,False,10,train,2
2088,0.0,606.79283,607.04304,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021316,99,,,0,,False,8,test,0
2089,0.0,607.04304,607.29324,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,93,,,0,,False,9,train,2
2090,0.0,607.29324,607.54344,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,26,,,0,,False,7,train,0
2091,0.0,607.54344,607.79365,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,119,,,0,,False,10,train,1
2092,0.0,607.79365,608.04385,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,130,,,0,,False,11,test,0
2093,0.0,608.04385,608.29407,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,121,,,0,,False,5,test,1
2094,0.0,608.29407,608.54429,-20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,33,,,0,,False,6,train,0
2095,0.0,608.54429,608.79452,-10.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,160,,,0,,False,7,train,2
2096,0.0,608.79452,609.04474,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022316,83,,,0,,False,6,train,0
2097,0.0,609.04474,609.29493,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,76,,,0,,False,7,train,0
2098,0.0,609.29493,609.54512,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,162,,,0,,False,7,train,0
2099,0.0,609.54512,609.79532,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,229,,,0,,False,9,train,1
2100,0.0,609.79532,610.04551,-20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019184,181,,,0,,False,8,test,0
2101,0.0,610.04551,610.29573,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,100,,,0,,False,5,test,0
2102,0.0,610.29573,610.54595,-30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,113,,,0,,False,7,train,2
2103,0.0,610.54595,610.79617,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,121,,,0,,False,6,train,1
2104,0.0,610.79617,611.04639,0.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,182,,,0,,False,8,test,2
2105,0.0,611.04639,611.29659,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,140,,,0,,False,8,test,2
2106,0.0,611.29659,611.54679,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,192,,,0,,False,7,train,2
2107,0.0,611.54679,611.79699,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,54,,,0,,False,10,train,1
2108,0.0,611.79699,612.04719,30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,96,,,0,,False,7,train,2
2109,0.0,612.04719,612.29741,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,163,,,0,,False,7,train,0
2110,0.0,612.29741,612.54762,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,163,,,0,,False,8,test,0
2111,0.0,612.54762,612.79784,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,105,,,0,,False,7,train,2
2112,0.0,612.79784,613.04806,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,81,,,0,,False,9,train,0
2113,0.0,613.04806,613.29826,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,210,,,0,,False,4,train,0
2114,0.0,613.29826,613.54846,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,198,,,0,,False,7,train,0
2115,0.0,613.54846,613.79867,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,16,,,0,,False,5,test,0
2116,0.0,613.79867,614.04887,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,154,,,0,,False,10,train,2
2117,0.0,614.04887,614.29908,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,229,,,0,,False,10,train,1
2118,0.0,614.29908,614.5493,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,132,,,0,,False,9,train,2
2119,0.0,614.5493,614.79952,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,34,,,0,,False,7,train,1
2120,0.0,614.79952,615.04973,10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,135,,,0,,False,9,train,0
2121,0.0,615.04973,615.29993,20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,243,,,0,,False,6,train,1
2122,0.0,615.29993,615.55013,0.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,60,,,0,,False,11,test,1
2123,0.0,615.55013,615.80034,-20.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,40,,,0,,False,11,test,2
2124,0.0,615.80034,616.05054,-30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,8,,,0,,False,6,train,1
2125,0.0,616.05054,616.30077,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022816,86,,,0,,False,10,train,1
2126,0.0,616.30077,616.55099,-30.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022816,212,,,0,,False,9,train,1
2127,0.0,616.55099,616.80122,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022816,61,,,0,,False,9,train,0
2128,0.0,616.80122,617.05145,0.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022816,233,,,0,,False,9,train,1
2129,0.0,617.05145,617.30164,0.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25018934,214,,,0,,False,8,test,2
2130,0.0,617.30164,617.55183,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25018934,100,,,0,,False,6,train,0
2131,0.0,617.55183,617.80202,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25018934,174,,,0,,False,8,test,2
2132,0.0,617.80202,618.05221,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25018934,231,,,0,,False,7,train,1
2133,0.0,618.05221,618.30242,30.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,24,,,0,,False,10,train,0
2134,0.0,618.30242,618.55264,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,144,,,0,,False,7,train,1
2135,0.0,618.55264,618.80286,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,136,,,0,,False,10,train,2
2136,0.0,618.80286,619.05307,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021566,110,,,0,,False,10,train,2
2137,0.0,619.05307,619.30328,-10.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,155,,,0,,False,9,train,0
2138,0.0,619.30328,619.55348,-30.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,29,,,0,,False,9,train,2
2139,0.0,619.55348,619.80368,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,106,,,0,,False,8,test,1
2140,0.0,619.80368,620.05389,30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020434,101,,,0,,False,7,train,1
2141,0.0,620.05389,620.30411,-20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,73,,,0,,False,10,train,0
2142,0.0,620.30411,620.55433,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,86,,,0,,False,11,test,1
2143,0.0,620.55433,620.80455,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,39,,,0,,False,11,test,2
2144,0.0,620.80455,621.05477,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,200,,,0,,False,7,train,2
2145,0.0,621.05477,621.30497,40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,104,,,0,,False,5,test,2
2146,0.0,621.30497,621.55516,40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,55,,,0,,False,9,train,2
2147,0.0,621.55516,621.80536,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,90,,,0,,False,8,test,2
2148,0.0,621.80536,622.05556,40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,193,,,0,,False,9,train,1
2149,0.0,622.05556,622.30577,-30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,186,,,0,,False,7,train,1
2150,0.0,622.30577,622.55598,-20.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,200,,,0,,False,8,test,2
2151,0.0,622.55598,622.80619,0.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,190,,,0,,False,11,test,1
2152,0.0,622.80619,623.0564,-20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021066,51,,,0,,False,5,test,2
2153,0.0,623.0564,623.30661,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,117,,,0,,False,10,train,2
2154,0.0,623.30661,623.55681,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,124,,,0,,False,8,test,1
2155,0.0,623.55681,623.80702,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,52,,,0,,False,9,train,0
2156,0.0,623.80702,624.05723,10.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020684,134,,,0,,False,7,train,2
2157,0.0,624.05723,624.30745,-40.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,207,,,0,,False,8,test,1
2158,0.0,624.30745,624.55767,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,140,,,0,,False,9,train,2
2159,0.0,624.55767,624.80789,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,195,,,0,,False,8,test,0
2160,0.0,624.80789,625.05811,10.0,null,"[20.0, 20.0]",0.08,-20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,222,,,0,,False,3,train,2
2161,0.0,625.05811,625.30831,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,14,,,0,,False,9,train,1
2162,0.0,625.30831,625.5585,30.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,230,,,0,,False,11,test,1
2163,0.0,625.5585,625.8087,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,236,,,0,,False,7,train,0
2164,0.0,625.8087,626.0589,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,138,,,0,,False,10,train,1
2165,0.0,626.0589,626.30911,-10.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,158,,,0,,False,9,train,1
2166,0.0,626.30911,626.55931,30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,68,,,0,,False,11,test,1
2167,0.0,626.55931,626.80952,-40.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,120,,,0,,False,11,test,0
2168,0.0,626.80952,627.05973,20.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020816,93,,,0,,False,10,train,2
2169,0.0,627.05973,627.30994,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,80,,,0,,False,7,train,2
2170,0.0,627.30994,627.56015,10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,111,,,0,,False,10,train,0
2171,0.0,627.56015,627.81037,-30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,210,,,0,,False,5,test,0
2172,0.0,627.81037,628.06058,-40.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021184,138,,,0,,False,11,test,1
2173,0.0,628.06058,628.3108,-40.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,117,,,0,,False,11,test,2
2174,0.0,628.3108,628.56101,-20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,25,,,0,,False,8,test,1
2175,0.0,628.56101,628.81123,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,161,,,0,,False,7,train,0
2176,0.0,628.81123,629.06145,20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,63,,,0,,False,8,test,0
2177,0.0,629.06145,629.31165,20.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,237,,,0,,False,8,test,1
2178,0.0,629.31165,629.56185,10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,153,,,0,,False,10,train,0
2179,0.0,629.56185,629.81205,30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,10,,,0,,False,11,test,1
2180,0.0,629.81205,630.06225,0.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,32,,,0,,False,10,train,0
2181,0.0,630.06225,630.31247,20.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,85,,,0,,False,8,test,0
2182,0.0,630.31247,630.56268,0.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,209,,,0,,False,9,train,0
2183,0.0,630.56268,630.8129,20.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,242,,,0,,False,8,test,2
2184,0.0,630.8129,631.06312,30.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,76,,,0,,False,8,test,0
2185,0.0,631.06312,631.31332,40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,81,,,0,,False,10,train,0
2186,0.0,631.31332,631.56352,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,127,,,0,,False,9,train,2
2187,0.0,631.56352,631.81373,-40.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,107,,,0,,False,11,test,0
2188,0.0,631.81373,632.06393,-10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020184,59,,,0,,False,9,train,0
2189,0.0,632.06393,632.31413,10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,133,,,0,,False,10,train,0
2190,0.0,632.31413,632.56434,-30.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,127,,,0,,False,10,train,2
2191,0.0,632.56434,632.81455,-40.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,1,,,0,,False,11,test,1
2192,0.0,632.81455,633.06475,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020566,23,,,0,,False,9,train,2
2193,0.0,633.06475,633.31496,0.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,182,,,0,,False,9,train,2
2194,0.0,633.31496,633.56517,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,203,,,0,,False,6,train,0
2195,0.0,633.56517,633.81538,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,2,,,0,,False,10,train,0
2196,0.0,633.81538,634.06559,-20.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25020934,234,,,0,,False,7,train,2
2197,0.0,634.06559,634.31581,-10.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,114,,,0,,False,6,train,0
2198,0.0,634.31581,634.56603,10.0,null,"[20.0, 20.0]",0.08,-40.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,203,,,0,,False,7,train,0
2199,0.0,634.56603,634.81625,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,232,,,0,,False,4,train,1
2200,0.0,634.81625,635.06647,0.0,null,"[20.0, 20.0]",0.08,-10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25022066,91,,,0,,False,4,train,1
2201,0.0,635.06647,635.31667,30.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,71,,,0,,False,9,train,1
2202,0.0,635.31667,635.56686,-20.0,null,"[20.0, 20.0]",0.08,20.0,null,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,58,,,0,,False,8,test,2
2203,0.0,635.56686,635.81706,-30.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,213,,,0,,False,9,train,0
2204,0.0,635.81706,636.06726,0.0,null,"[20.0, 20.0]",0.08,30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019684,123,,,0,,False,8,test,0
2205,0.0,636.06726,636.31748,40.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,124,,,0,,False,9,train,1
2206,0.0,636.31748,636.56769,40.0,null,"[20.0, 20.0]",0.08,0.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,77,,,0,,False,8,test,0
2207,0.0,636.56769,636.81791,30.0,null,"[20.0, 20.0]",0.08,-30.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,65,,,0,,False,10,train,0
2208,0.0,636.81791,637.06813,-10.0,null,"[20.0, 20.0]",0.08,40.0,null,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",4.0,0.25021816,98,,,0,,False,10,train,1
2209,0.0,637.06813,637.31833,-10.0,null,"[20.0, 20.0]",0.08,10.0,null,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",4.0,0.25019934,221,,,0,,False,9,train,0
