stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,size,contrast,coherence,frame,spatial_frequency,orientation,color,phase,y_position,stimulus_name,x_position,Speed,Dir,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1113,0.0,347.21279,347.463,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25021039,172,,,0,,False,7,train,2
1114,0.0,347.463,347.71321,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,10.0,null,null,0.25021039,216,,,0,,False,4,train,0
1115,0.0,347.71321,347.96343,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,null,null,0.25021039,145,,,0,,False,4,train,1
1116,0.0,347.96343,348.21364,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25021039,131,,,0,,False,5,test,0
1117,0.0,348.21364,348.46384,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,0.0,null,null,0.25020711,19,,,0,,False,5,test,2
1118,0.0,348.46384,348.71405,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,10.0,null,null,0.25020711,18,,,0,,False,4,train,0
1119,0.0,348.71405,348.96426,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,10.0,null,null,0.25020711,79,,,0,,False,4,train,2
1120,0.0,348.96426,349.21446,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-10.0,null,null,0.25020711,26,,,0,,False,7,train,2
1121,0.0,349.21446,349.46467,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-40.0,null,null,0.25020539,40,,,0,,False,3,train,0
1122,0.0,349.46467,349.71487,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,10.0,null,null,0.25020539,241,,,0,,False,1,train,2
1123,0.0,349.71487,349.96508,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-20.0,null,null,0.25020539,86,,,0,,False,4,train,1
1124,0.0,349.96508,350.21529,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25020539,209,,,0,,False,3,train,2
1125,0.0,350.21529,350.46549,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,40.0,null,null,0.25020711,171,,,0,,False,3,train,2
1126,0.0,350.46549,350.7157,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,30.0,null,null,0.25020711,210,,,0,,False,3,train,2
1127,0.0,350.7157,350.96591,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-10.0,null,null,0.25020711,90,,,0,,False,4,train,0
1128,0.0,350.96591,351.21611,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25020711,17,,,0,,False,3,train,2
1129,0.0,351.21611,351.46632,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25020539,176,,,0,,False,3,train,2
1130,0.0,351.46632,351.71652,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25020539,195,,,0,,False,6,train,2
1131,0.0,351.71652,351.96673,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-10.0,null,null,0.25020539,114,,,0,,False,4,train,0
1132,0.0,351.96673,352.21694,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25020539,45,,,0,,False,3,train,0
1133,0.0,352.21694,352.46714,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,20.0,null,null,0.25020211,110,,,0,,False,4,train,0
1134,0.0,352.46714,352.71734,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,40.0,null,null,0.25020211,97,,,0,,False,2,test,0
1135,0.0,352.71734,352.96754,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-30.0,null,null,0.25020211,237,,,0,,False,4,train,1
1136,0.0,352.96754,353.21774,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-10.0,null,null,0.25020211,23,,,0,,False,5,test,2
1137,0.0,353.21774,353.46796,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25021789,116,,,0,,False,5,test,1
1138,0.0,353.46796,353.71818,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25021789,152,,,0,,False,4,train,1
1139,0.0,353.71818,353.9684,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-30.0,null,null,0.25021789,187,,,0,,False,7,train,0
1140,0.0,353.9684,354.21862,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,0.0,null,null,0.25021789,82,,,0,,False,2,test,0
1141,0.0,354.21862,354.46883,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,20.0,null,null,0.25020961,119,,,0,,False,3,train,0
1142,0.0,354.46883,354.71903,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,null,null,0.25020961,88,,,0,,False,2,test,0
1143,0.0,354.71903,354.96924,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-40.0,null,null,0.25020961,230,,,0,,False,2,test,2
1144,0.0,354.96924,355.21945,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,10.0,null,null,0.25020961,164,,,0,,False,4,train,1
1145,0.0,355.21945,355.46966,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-20.0,null,null,0.25020289,124,,,0,,False,3,train,0
1146,0.0,355.46966,355.71986,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,null,null,0.25020289,232,,,0,,False,3,train,2
1147,0.0,355.71986,355.97006,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25020289,195,,,0,,False,7,train,2
1148,0.0,355.97006,356.22027,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,40.0,null,null,0.25020289,235,,,0,,False,3,train,1
1149,0.0,356.22027,356.47048,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-20.0,null,null,0.25021461,194,,,0,,False,2,test,1
1150,0.0,356.47048,356.72069,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,20.0,null,null,0.25021461,168,,,0,,False,3,train,1
1151,0.0,356.72069,356.97091,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25021461,56,,,0,,False,4,train,1
1152,0.0,356.97091,357.22112,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-30.0,null,null,0.25021461,149,,,0,,False,2,test,1
1153,0.0,357.22112,357.47133,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-10.0,null,null,0.25020289,222,,,0,,False,1,train,2
1154,0.0,357.47133,357.72153,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,40.0,null,null,0.25020289,37,,,0,,False,9,train,0
1155,0.0,357.72153,357.97173,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,30.0,null,null,0.25020289,221,,,0,,False,5,test,1
1156,0.0,357.97173,358.22194,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-40.0,null,null,0.25020289,128,,,0,,False,7,train,1
1157,0.0,358.22194,358.47215,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,null,null,0.25021711,130,,,0,,False,4,train,2
1158,0.0,358.47215,358.72237,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,20.0,null,null,0.25021711,137,,,0,,False,3,train,1
1159,0.0,358.72237,358.97259,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-40.0,null,null,0.25021711,169,,,0,,False,3,train,0
1160,0.0,358.97259,359.2228,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-30.0,null,null,0.25021711,187,,,0,,False,8,test,0
1161,0.0,359.2228,359.473,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,40.0,null,null,0.25020039,36,,,0,,False,4,train,1
1162,0.0,359.473,359.7232,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,10.0,null,null,0.25020039,116,,,0,,False,6,train,1
1163,0.0,359.7232,359.97341,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,0.0,null,null,0.25020039,132,,,0,,False,5,test,0
1164,0.0,359.97341,360.22361,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,20.0,null,null,0.25020039,64,,,0,,False,4,train,2
1165,0.0,360.22361,360.47382,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,0.0,null,null,0.25021211,157,,,0,,False,6,train,1
1166,0.0,360.47382,360.72403,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-30.0,null,null,0.25021211,32,,,0,,False,2,test,1
1167,0.0,360.72403,360.97424,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,30.0,null,null,0.25021211,10,,,0,,False,4,train,2
1168,0.0,360.97424,361.22445,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,0.0,null,null,0.25021211,127,,,0,,False,4,train,2
1169,0.0,361.22445,361.47465,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,null,null,0.25020039,133,,,0,,False,3,train,2
1170,0.0,361.47465,361.72485,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-40.0,null,null,0.25020039,230,,,0,,False,3,train,2
1171,0.0,361.72485,361.97506,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25020039,77,,,0,,False,7,train,2
1172,0.0,361.97506,362.22526,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,30.0,null,null,0.25020039,221,,,0,,False,6,train,1
1173,0.0,362.22526,362.47546,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-10.0,null,null,0.25020711,178,,,0,,False,5,test,0
1174,0.0,362.47546,362.72567,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,40.0,null,null,0.25020711,28,,,0,,False,4,train,2
1175,0.0,362.72567,362.97588,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-40.0,null,null,0.25020711,172,,,0,,False,8,test,2
1176,0.0,362.97588,363.22608,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-40.0,null,null,0.25020711,226,,,0,,False,4,train,1
1177,0.0,363.22608,363.47629,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-10.0,null,null,0.25021039,71,,,0,,False,4,train,1
1178,0.0,363.47629,363.7265,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,20.0,null,null,0.25021039,60,,,0,,False,10,train,2
1179,0.0,363.7265,363.97672,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-10.0,null,null,0.25021039,203,,,0,,False,5,test,1
1180,0.0,363.97672,364.22693,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,null,null,0.25021039,121,,,0,,False,3,train,1
1181,0.0,364.22693,364.47713,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-10.0,null,null,0.25020711,203,,,0,,False,6,train,1
1182,0.0,364.47713,364.72734,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,40.0,null,null,0.25020711,240,,,0,,False,3,train,0
1183,0.0,364.72734,364.97755,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-20.0,null,null,0.25020711,242,,,0,,False,1,train,1
1184,0.0,364.97755,365.22775,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,30.0,null,null,0.25020711,207,,,0,,False,5,test,2
1185,0.0,365.22775,365.47796,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,null,null,0.25020539,44,,,0,,False,4,train,0
1186,0.0,365.47796,365.72816,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-10.0,null,null,0.25020539,26,,,0,,False,8,test,2
1187,0.0,365.72816,365.97837,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,-20.0,null,null,0.25020539,122,,,0,,False,7,train,0
1188,0.0,365.97837,366.22858,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,30.0,null,null,0.25020539,198,,,0,,False,4,train,2
1189,0.0,366.22858,366.47878,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25020461,77,,,0,,False,8,test,2
1190,0.0,366.47878,366.72898,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-20.0,null,null,0.25020461,38,,,0,,False,7,train,1
1191,0.0,366.72898,366.97919,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,20.0,null,null,0.25020461,236,,,0,,False,5,test,2
1192,0.0,366.97919,367.22939,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,0.0,null,null,0.25020461,238,,,0,,False,4,train,2
1193,0.0,367.22939,367.47961,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,null,null,0.25021289,30,,,0,,False,7,train,1
1194,0.0,367.47961,367.72982,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,30.0,null,null,0.25021289,49,,,0,,False,6,train,0
1195,0.0,367.72982,367.98003,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,0.0,null,null,0.25021289,82,,,0,,False,3,train,0
1196,0.0,367.98003,368.23025,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25021289,45,,,0,,False,4,train,0
1197,0.0,368.23025,368.48045,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,10.0,null,null,0.25020711,79,,,0,,False,5,test,2
1198,0.0,368.48045,368.73066,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,40.0,null,null,0.25020711,202,,,0,,False,3,train,0
1199,0.0,368.73066,368.98087,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,0.0,null,null,0.25020711,123,,,0,,False,2,test,2
1200,0.0,368.98087,369.23107,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-10.0,null,null,0.25020711,134,,,0,,False,7,train,0
1201,0.0,369.23107,369.48128,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,-40.0,null,null,0.25020789,214,,,0,,False,3,train,2
1202,0.0,369.48128,369.73149,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,10.0,null,null,0.25020789,103,,,0,,False,5,test,1
1203,0.0,369.73149,369.9817,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,40.0,null,null,0.25020789,28,,,0,,False,5,test,2
1204,0.0,369.9817,370.23191,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020789,152,,,0,,False,5,test,1
1205,0.0,370.23191,370.48212,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,null,null,0.25021211,170,,,0,,False,3,train,0
1206,0.0,370.48212,370.73233,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,0.0,null,null,0.25021211,208,,,0,,False,2,test,2
1207,0.0,370.73233,370.98254,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25021211,190,,,0,,False,1,train,0
1208,0.0,370.98254,371.23275,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-20.0,null,null,0.25021211,174,,,0,,False,8,test,0
1209,0.0,371.23275,371.48295,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25020039,67,,,0,,False,7,train,1
1210,0.0,371.48295,371.73315,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020039,213,,,0,,False,5,test,2
1211,0.0,371.73315,371.98336,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-30.0,null,null,0.25020039,41,,,0,,False,3,train,0
1212,0.0,371.98336,372.23356,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,10.0,null,null,0.25020039,79,,,0,,False,6,train,2
1213,0.0,372.23356,372.48376,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,20.0,null,null,0.25019961,183,,,0,,False,6,train,1
1214,0.0,372.48376,372.73395,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,20.0,null,null,0.25019961,75,,,0,,False,6,train,2
1215,0.0,372.73395,372.98415,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,40.0,null,null,0.25019961,235,,,0,,False,4,train,1
1216,0.0,372.98415,373.23435,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,30.0,null,null,0.25019961,54,,,0,,False,5,test,1
1217,0.0,373.23435,373.48457,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-20.0,null,null,0.25021289,242,,,0,,False,2,test,1
1218,0.0,373.48457,373.73478,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-30.0,null,null,0.25021289,32,,,0,,False,3,train,1
1219,0.0,373.73478,373.98499,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-40.0,null,null,0.25021289,45,,,0,,False,5,test,0
1220,0.0,373.98499,374.23521,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,10.0,null,null,0.25021289,105,,,0,,False,6,train,2
1221,0.0,374.23521,374.48543,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,30.0,null,null,0.25022461,6,,,0,,False,8,test,0
1222,0.0,374.48543,374.73565,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,40.0,null,null,0.25022461,211,,,0,,False,5,test,1
1223,0.0,374.73565,374.98588,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25022461,69,,,0,,False,6,train,0
1224,0.0,374.98588,375.2361,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,null,null,0.25022461,22,,,0,,False,5,test,0
1225,0.0,375.2361,375.4863,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25019289,77,,,0,,False,9,train,2
1226,0.0,375.4863,375.73649,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-30.0,null,null,0.25019289,185,,,0,,False,4,train,0
1227,0.0,375.73649,375.98668,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-20.0,null,null,0.25019289,24,,,0,,False,3,train,2
1228,0.0,375.98668,376.23688,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,-40.0,null,null,0.25019289,227,,,0,,False,3,train,1
1229,0.0,376.23688,376.48709,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,30.0,null,null,0.25021461,144,,,0,,False,4,train,1
1230,0.0,376.48709,376.7373,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,-30.0,null,null,0.25021461,233,,,0,,False,1,train,1
1231,0.0,376.7373,376.98752,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,-10.0,null,null,0.25021461,99,,,0,,False,5,test,2
1232,0.0,376.98752,377.23773,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25021461,131,,,0,,False,6,train,0
1233,0.0,377.23773,377.48793,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,null,null,0.25020039,155,,,0,,False,4,train,2
1234,0.0,377.48793,377.73813,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,10.0,null,null,0.25020039,218,,,0,,False,5,test,1
1235,0.0,377.73813,377.98834,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,-10.0,null,null,0.25020039,111,,,0,,False,4,train,0
1236,0.0,377.98834,378.23854,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,-20.0,null,null,0.25020039,190,,,0,,False,2,test,0
1237,0.0,378.23854,378.48874,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,null,null,0.25019961,133,,,0,,False,4,train,2
1238,0.0,378.48874,378.73893,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,-30.0,null,null,0.25019961,70,,,0,,False,8,test,0
1239,0.0,378.73893,378.98913,4.0,"[20.0, 20.0]",0.8,null,null,0.08,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,20.0,null,null,0.25019961,236,,,0,,False,6,train,2
1240,0.0,378.98913,379.23933,4.0,"[20.0, 20.0]",0.8,null,null,0.08,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,10.0,null,null,0.25019961,216,,,0,,False,5,test,0
1241,0.0,379.23933,379.48955,4.0,"[20.0, 20.0]",0.8,null,null,0.08,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,10.0,null,null,0.25021289,140,,,0,,False,3,train,1
