stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,size,color,frame,temporal_frequency,x_position,y_position,orientation,stimulus_name,spatial_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2065,0.0,605.9505,606.20071,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,240,,,0,,False,11,test,1
2066,0.0,606.20071,606.45091,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,133,,,0,,False,7,train,0
2067,0.0,606.45091,606.70112,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,60,,,0,,False,5,test,2
2068,0.0,606.70112,606.95132,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,158,,,0,,False,9,train,0
2069,0.0,606.95132,607.20153,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,61,,,0,,False,8,test,2
2070,0.0,607.20153,607.45175,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,121,,,0,,False,9,train,2
2071,0.0,607.45175,607.70196,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,130,,,0,,False,10,train,1
2072,0.0,607.70196,607.95217,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,17,,,0,,False,7,train,2
2073,0.0,607.95217,608.20238,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,49,,,0,,False,10,train,0
2074,0.0,608.20238,608.45259,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,135,,,0,,False,5,test,0
2075,0.0,608.45259,608.70279,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,231,,,0,,False,6,train,2
2076,0.0,608.70279,608.953,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,129,,,0,,False,5,test,2
2077,0.0,608.953,609.20321,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,151,,,0,,False,10,train,1
2078,0.0,609.20321,609.45342,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,170,,,0,,False,7,train,1
2079,0.0,609.45342,609.70363,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,173,,,0,,False,11,test,1
2080,0.0,609.70363,609.95384,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,115,,,0,,False,7,train,0
2081,0.0,609.95384,610.20405,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,217,,,0,,False,8,test,2
2082,0.0,610.20405,610.45426,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,135,,,0,,False,6,train,0
2083,0.0,610.45426,610.70447,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,69,,,0,,False,9,train,2
2084,0.0,610.70447,610.95468,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,180,,,0,,False,8,test,2
2085,0.0,610.95468,611.20489,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,50,,,0,,False,8,test,0
2086,0.0,611.20489,611.4551,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,178,,,0,,False,7,train,0
2087,0.0,611.4551,611.70531,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,50,,,0,,False,9,train,0
2088,0.0,611.70531,611.95552,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,97,,,0,,False,12,train,2
2089,0.0,611.95552,612.20573,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,89,,,0,,False,9,train,2
2090,0.0,612.20573,612.45594,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,91,,,0,,False,6,train,0
2091,0.0,612.45594,612.70615,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,113,,,0,,False,10,train,2
2092,0.0,612.70615,612.95636,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020993,58,,,0,,False,8,test,1
2093,0.0,612.95636,613.20657,0.8,"[20.0, 20.0]",null,null,4.0,0.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,76,,,0,,False,10,train,2
2094,0.0,613.20657,613.45679,0.8,"[20.0, 20.0]",null,null,4.0,10.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,147,,,0,,False,8,test,2
2095,0.0,613.45679,613.707,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,162,,,0,,False,11,test,2
2096,0.0,613.707,613.95721,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,47,,,0,,False,10,train,0
2097,0.0,613.95721,614.20742,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,172,,,0,,False,10,train,0
2098,0.0,614.20742,614.45762,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,222,,,0,,False,5,test,0
2099,0.0,614.45762,614.70783,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,54,,,0,,False,6,train,2
2100,0.0,614.70783,614.95803,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,17,,,0,,False,8,test,2
2101,0.0,614.95803,615.20825,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,92,,,0,,False,10,train,2
2102,0.0,615.20825,615.45847,0.8,"[20.0, 20.0]",null,null,4.0,40.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,39,,,0,,False,12,train,2
2103,0.0,615.45847,615.70869,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,7,,,0,,False,7,train,0
2104,0.0,615.70869,615.95891,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,169,,,0,,False,3,train,0
2105,0.0,615.95891,616.2091,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,199,,,0,,False,7,train,2
2106,0.0,616.2091,616.4593,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,42,,,0,,False,5,test,1
2107,0.0,616.4593,616.70949,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,230,,,0,,False,9,train,2
2108,0.0,616.70949,616.95968,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019243,18,,,0,,False,7,train,1
2109,0.0,616.95968,617.2099,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,38,,,0,,False,9,train,2
2110,0.0,617.2099,617.46012,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,150,,,0,,False,9,train,0
2111,0.0,617.46012,617.71033,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,130,,,0,,False,11,test,1
2112,0.0,617.71033,617.96055,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021757,226,,,0,,False,9,train,2
2113,0.0,617.96055,618.21076,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,163,,,0,,False,5,test,2
2114,0.0,618.21076,618.46096,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,164,,,0,,False,7,train,0
2115,0.0,618.46096,618.71117,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,44,,,0,,False,9,train,1
2116,0.0,618.71117,618.96137,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,226,,,0,,False,10,train,2
2117,0.0,618.96137,619.21158,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,37,,,0,,False,10,train,2
2118,0.0,619.21158,619.46179,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,42,,,0,,False,6,train,1
2119,0.0,619.46179,619.712,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,85,,,0,,False,8,test,1
2120,0.0,619.712,619.96221,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,231,,,0,,False,7,train,2
2121,0.0,619.96221,620.21242,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,99,,,0,,False,9,train,2
2122,0.0,620.21242,620.46263,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,43,,,0,,False,11,test,0
2123,0.0,620.46263,620.71283,0.8,"[20.0, 20.0]",null,null,4.0,20.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,122,,,0,,False,10,train,2
2124,0.0,620.71283,620.96304,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,240,,,0,,False,12,train,1
2125,0.0,620.96304,621.21325,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,177,,,0,,False,5,test,2
2126,0.0,621.21325,621.46346,0.8,"[20.0, 20.0]",null,null,4.0,0.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,212,,,0,,False,5,test,0
2127,0.0,621.46346,621.71367,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,5,,,0,,False,10,train,1
2128,0.0,621.71367,621.96388,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,188,,,0,,False,9,train,1
2129,0.0,621.96388,622.21409,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,31,,,0,,False,9,train,2
2130,0.0,622.21409,622.46429,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,40,,,0,,False,9,train,1
2131,0.0,622.46429,622.7145,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,7,,,0,,False,8,test,0
2132,0.0,622.7145,622.9647,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020493,15,,,0,,False,9,train,0
2133,0.0,622.9647,623.21493,0.8,"[20.0, 20.0]",null,null,4.0,30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,51,,,0,,False,10,train,1
2134,0.0,623.21493,623.46516,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,170,,,0,,False,8,test,1
2135,0.0,623.46516,623.71538,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,21,,,0,,False,8,test,1
2136,0.0,623.71538,623.96561,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022757,194,,,0,,False,11,test,0
2137,0.0,623.96561,624.21581,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,83,,,0,,False,8,test,1
2138,0.0,624.21581,624.466,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,125,,,0,,False,13,train,0
2139,0.0,624.466,624.7162,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,14,,,0,,False,9,train,2
2140,0.0,624.7162,624.96639,0.8,"[20.0, 20.0]",null,null,4.0,40.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,79,,,0,,False,10,train,0
2141,0.0,624.96639,625.2166,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,132,,,0,,False,5,test,0
2142,0.0,625.2166,625.46681,0.8,"[20.0, 20.0]",null,null,4.0,10.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,34,,,0,,False,8,test,0
2143,0.0,625.46681,625.71702,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,219,,,0,,False,8,test,0
2144,0.0,625.71702,625.96723,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,111,,,0,,False,7,train,2
2145,0.0,625.96723,626.21744,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-20.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,104,,,0,,False,9,train,0
2146,0.0,626.21744,626.46765,0.8,"[20.0, 20.0]",null,null,4.0,20.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,213,,,0,,False,9,train,1
2147,0.0,626.46765,626.71785,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,110,,,0,,False,7,train,1
2148,0.0,626.71785,626.96806,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,87,,,0,,False,9,train,0
2149,0.0,626.96806,627.21826,0.8,"[20.0, 20.0]",null,null,4.0,0.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020257,238,,,0,,False,10,train,1
2150,0.0,627.21826,627.46847,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020257,78,,,0,,False,7,train,1
2151,0.0,627.46847,627.71867,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020257,198,,,0,,False,10,train,2
2152,0.0,627.71867,627.96887,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020257,196,,,0,,False,6,train,0
2153,0.0,627.96887,628.21909,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021743,219,,,0,,False,9,train,0
2154,0.0,628.21909,628.46931,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021743,143,,,0,,False,5,test,2
2155,0.0,628.46931,628.71952,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021743,127,,,0,,False,8,test,2
2156,0.0,628.71952,628.96974,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021743,54,,,0,,False,7,train,2
2157,0.0,628.96974,629.21995,0.8,"[20.0, 20.0]",null,null,4.0,10.0,10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,137,,,0,,False,9,train,1
2158,0.0,629.21995,629.47016,0.8,"[20.0, 20.0]",null,null,4.0,20.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,183,,,0,,False,7,train,1
2159,0.0,629.47016,629.72037,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,129,,,0,,False,6,train,2
2160,0.0,629.72037,629.97058,0.8,"[20.0, 20.0]",null,null,4.0,30.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,51,,,0,,False,11,test,1
2161,0.0,629.97058,630.22079,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,1,,,0,,False,7,train,0
2162,0.0,630.22079,630.471,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,232,,,0,,False,4,train,2
2163,0.0,630.471,630.7212,0.8,"[20.0, 20.0]",null,null,4.0,20.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,80,,,0,,False,8,test,0
2164,0.0,630.7212,630.97141,0.8,"[20.0, 20.0]",null,null,4.0,20.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,20,,,0,,False,8,test,2
2165,0.0,630.97141,631.22162,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,61,,,0,,False,9,train,2
2166,0.0,631.22162,631.47183,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,14,,,0,,False,10,train,2
2167,0.0,631.47183,631.72204,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,197,,,0,,False,10,train,2
2168,0.0,631.72204,631.97225,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021007,9,,,0,,False,8,test,1
2169,0.0,631.97225,632.22246,0.8,"[20.0, 20.0]",null,null,4.0,0.0,-20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,112,,,0,,False,9,train,1
2170,0.0,632.22246,632.47267,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,193,,,0,,False,9,train,1
2171,0.0,632.47267,632.72287,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,207,,,0,,False,7,train,1
2172,0.0,632.72287,632.97308,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020743,31,,,0,,False,10,train,2
2173,0.0,632.97308,633.22329,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,41,,,0,,False,7,train,1
2174,0.0,633.22329,633.47351,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,163,,,0,,False,6,train,2
2175,0.0,633.47351,633.72372,0.8,"[20.0, 20.0]",null,null,4.0,40.0,30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,158,,,0,,False,10,train,0
2176,0.0,633.72372,633.97393,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,30.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,131,,,0,,False,9,train,1
2177,0.0,633.97393,634.22413,0.8,"[20.0, 20.0]",null,null,4.0,10.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,200,,,0,,False,6,train,1
2178,0.0,634.22413,634.47434,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,237,,,0,,False,4,train,2
2179,0.0,634.47434,634.72454,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,101,,,0,,False,9,train,2
2180,0.0,634.72454,634.97474,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,36,,,0,,False,9,train,1
2181,0.0,634.97474,635.22496,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,40.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,184,,,0,,False,4,train,0
2182,0.0,635.22496,635.47518,0.8,"[20.0, 20.0]",null,null,4.0,-30.0,-30.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,54,,,0,,False,8,test,2
2183,0.0,635.47518,635.7254,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,129,,,0,,False,7,train,2
2184,0.0,635.7254,635.97562,0.8,"[20.0, 20.0]",null,null,4.0,30.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022007,230,,,0,,False,10,train,2
2185,0.0,635.97562,636.22582,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,-30.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,77,,,0,,False,10,train,0
2186,0.0,636.22582,636.47603,0.8,"[20.0, 20.0]",null,null,4.0,40.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,143,,,0,,False,6,train,2
2187,0.0,636.47603,636.72623,0.8,"[20.0, 20.0]",null,null,4.0,-40.0,20.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,228,,,0,,False,7,train,1
2188,0.0,636.72623,636.97643,0.8,"[20.0, 20.0]",null,null,4.0,0.0,40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,5,,,0,,False,11,test,1
2189,0.0,636.97643,637.22664,0.8,"[20.0, 20.0]",null,null,4.0,30.0,20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,111,,,0,,False,8,test,2
2190,0.0,637.22664,637.47686,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,-10.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,206,,,0,,False,6,train,1
2191,0.0,637.47686,637.72707,0.8,"[20.0, 20.0]",null,null,4.0,40.0,-10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,52,,,0,,False,11,test,2
2192,0.0,637.72707,637.97728,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,40.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25021257,103,,,0,,False,7,train,2
2193,0.0,637.97728,638.22748,0.8,"[20.0, 20.0]",null,null,4.0,20.0,10.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,61,,,0,,False,10,train,2
2194,0.0,638.22748,638.47769,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,178,,,0,,False,8,test,0
2195,0.0,638.47769,638.72789,0.8,"[20.0, 20.0]",null,null,4.0,10.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,220,,,0,,False,5,test,0
2196,0.0,638.72789,638.97809,0.8,"[20.0, 20.0]",null,null,4.0,-10.0,0.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25020243,234,,,0,,False,10,train,2
2197,0.0,638.97809,639.22831,0.8,"[20.0, 20.0]",null,null,4.0,30.0,-20.0,90.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022257,227,,,0,,False,7,train,2
2198,0.0,639.22831,639.47854,0.8,"[20.0, 20.0]",null,null,4.0,20.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022257,192,,,0,,False,9,train,1
2199,0.0,639.47854,639.72876,0.8,"[20.0, 20.0]",null,null,4.0,10.0,-40.0,45.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022257,193,,,0,,False,10,train,1
2200,0.0,639.72876,639.97898,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25022257,178,,,0,,False,9,train,0
2201,0.0,639.97898,640.22918,0.8,"[20.0, 20.0]",null,null,4.0,-20.0,0.0,0.0,gabors,0.08,"[3644.93333333, 3644.93333333]",0.25019493,178,,,0,,False,10,train,0
