stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,orientation,phase,contrast,stimulus_name,color,x_position,size,y_position,spatial_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1618,0.0,489.26419,489.5144,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020995,220,,,0,,False,3,train,2
1619,0.0,489.5144,489.76461,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020995,232,,,0,,False,6,train,1
1620,0.0,489.76461,490.01482,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020995,104,,,0,,False,4,train,1
1621,0.0,490.01482,490.26503,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,22,,,0,,False,7,train,0
1622,0.0,490.26503,490.51525,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,173,,,0,,False,6,train,2
1623,0.0,490.51525,490.76546,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,154,,,0,,False,4,train,1
1624,0.0,490.76546,491.01568,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,145,,,0,,False,6,train,1
1625,0.0,491.01568,491.26588,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,88,,,0,,False,4,train,0
1626,0.0,491.26588,491.51608,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25020245,103,,,0,,False,5,test,2
1627,0.0,491.51608,491.76628,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,92,,,0,,False,5,test,1
1628,0.0,491.76628,492.01649,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,104,,,0,,False,5,test,1
1629,0.0,492.01649,492.2667,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,118,,,0,,False,10,train,1
1630,0.0,492.2667,492.51691,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,225,,,0,,False,5,test,2
1631,0.0,492.51691,492.76712,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,158,,,0,,False,6,train,0
1632,0.0,492.76712,493.01734,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,135,,,0,,False,6,train,1
1633,0.0,493.01734,493.26754,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,67,,,0,,False,7,train,2
1634,0.0,493.26754,493.51775,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,177,,,0,,False,8,test,1
1635,0.0,493.51775,493.76796,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25020745,28,,,0,,False,5,test,0
1636,0.0,493.76796,494.01817,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,234,,,0,,False,8,test,1
1637,0.0,494.01817,494.26838,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,188,,,0,,False,6,train,0
1638,0.0,494.26838,494.5186,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,133,,,0,,False,8,test,0
1639,0.0,494.5186,494.76881,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021505,238,,,0,,False,5,test,2
1640,0.0,494.76881,495.01903,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",20.0,0.08,null,0.25021505,46,,,0,,False,3,train,0
1641,0.0,495.01903,495.26923,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,192,,,0,,False,6,train,0
1642,0.0,495.26923,495.51943,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,70,,,0,,False,6,train,2
1643,0.0,495.51943,495.76963,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25020245,113,,,0,,False,6,train,0
1644,0.0,495.76963,496.01984,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,217,,,0,,False,7,train,1
1645,0.0,496.01984,496.27005,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,147,,,0,,False,8,test,2
1646,0.0,496.27005,496.52027,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,142,,,0,,False,4,train,1
1647,0.0,496.52027,496.77048,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,148,,,0,,False,6,train,2
1648,0.0,496.77048,497.0207,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,111,,,0,,False,5,test,0
1649,0.0,497.0207,497.2709,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25019995,64,,,0,,False,8,test,0
1650,0.0,497.2709,497.5211,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,12,,,0,,False,6,train,2
1651,0.0,497.5211,497.7713,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,91,,,0,,False,6,train,1
1652,0.0,497.7713,498.0215,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",10.0,0.08,null,0.25019995,172,,,0,,False,4,train,2
1653,0.0,498.0215,498.27171,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,25,,,0,,False,3,train,0
1654,0.0,498.27171,498.52193,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,124,,,0,,False,6,train,0
1655,0.0,498.52193,498.77215,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021755,27,,,0,,False,6,train,2
1656,0.0,498.77215,499.02237,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,205,,,0,,False,6,train,2
1657,0.0,499.02237,499.27257,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,220,,,0,,False,4,train,2
1658,0.0,499.27257,499.52278,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,225,,,0,,False,6,train,2
1659,0.0,499.52278,499.77298,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,211,,,0,,False,7,train,1
1660,0.0,499.77298,500.02319,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020495,236,,,0,,False,9,train,1
1661,0.0,500.02319,500.2734,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,128,,,0,,False,10,train,0
1662,0.0,500.2734,500.52361,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021255,6,,,0,,False,4,train,1
1663,0.0,500.52361,500.77382,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,189,,,0,,False,3,train,0
1664,0.0,500.77382,501.02404,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,208,,,0,,False,5,test,1
1665,0.0,501.02404,501.27424,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,124,,,0,,False,7,train,0
1666,0.0,501.27424,501.52445,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,108,,,0,,False,3,train,0
1667,0.0,501.52445,501.77465,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,94,,,0,,False,7,train,2
1668,0.0,501.77465,502.02486,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020495,235,,,0,,False,5,test,1
1669,0.0,502.02486,502.27507,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,9,,,0,,False,8,test,1
1670,0.0,502.27507,502.52529,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,146,,,0,,False,7,train,0
1671,0.0,502.52529,502.7755,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,144,,,0,,False,6,train,0
1672,0.0,502.7755,503.02572,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,28,,,0,,False,6,train,0
1673,0.0,503.02572,503.27592,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25019995,142,,,0,,False,5,test,1
1674,0.0,503.27592,503.52612,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,32,,,0,,False,5,test,2
1675,0.0,503.52612,503.77632,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,15,,,0,,False,6,train,1
1676,0.0,503.77632,504.02652,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,24,,,0,,False,6,train,2
1677,0.0,504.02652,504.27673,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,141,,,0,,False,8,test,1
1678,0.0,504.27673,504.52695,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",10.0,0.08,null,0.25021755,237,,,0,,False,8,test,1
1679,0.0,504.52695,504.77717,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,4,,,0,,False,6,train,0
1680,0.0,504.77717,505.02739,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021755,80,,,0,,False,8,test,2
1681,0.0,505.02739,505.27759,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020245,61,,,0,,False,2,test,2
1682,0.0,505.27759,505.52779,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25020245,98,,,0,,False,8,test,1
1683,0.0,505.52779,505.77799,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020245,67,,,0,,False,8,test,2
1684,0.0,505.77799,506.0282,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",10.0,0.08,null,0.25020245,199,,,0,,False,5,test,2
1685,0.0,506.0282,506.27841,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,44,,,0,,False,5,test,0
1686,0.0,506.27841,506.52863,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021505,58,,,0,,False,6,train,2
1687,0.0,506.52863,506.77884,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021505,42,,,0,,False,8,test,1
1688,0.0,506.77884,507.02906,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,182,,,0,,False,5,test,2
1689,0.0,507.02906,507.27926,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",40.0,0.08,null,0.25020245,66,,,0,,False,11,test,0
1690,0.0,507.27926,507.52946,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,197,,,0,,False,8,test,2
1691,0.0,507.52946,507.77966,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",10.0,0.08,null,0.25020245,207,,,0,,False,6,train,0
1692,0.0,507.77966,508.02987,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020245,123,,,0,,False,12,train,0
1693,0.0,508.02987,508.28008,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25021755,181,,,0,,False,7,train,2
1694,0.0,508.28008,508.5303,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25021755,216,,,0,,False,3,train,2
1695,0.0,508.5303,508.78052,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021755,22,,,0,,False,8,test,0
1696,0.0,508.78052,509.03074,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021755,31,,,0,,False,8,test,2
1697,0.0,509.03074,509.28094,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,58,,,0,,False,7,train,2
1698,0.0,509.28094,509.53114,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25019995,10,,,0,,False,6,train,1
1699,0.0,509.53114,509.78134,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25019995,123,,,0,,False,13,train,0
1700,0.0,509.78134,510.03154,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,194,,,0,,False,8,test,1
1701,0.0,510.03154,510.28175,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,194,,,0,,False,9,train,1
1702,0.0,510.28175,510.53196,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,72,,,0,,False,7,train,2
1703,0.0,510.53196,510.78217,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",40.0,0.08,null,0.25021255,16,,,0,,False,7,train,1
1704,0.0,510.78217,511.03239,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,115,,,0,,False,6,train,0
1705,0.0,511.03239,511.28259,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,95,,,0,,False,6,train,1
1706,0.0,511.28259,511.5328,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-10.0,0.08,null,0.25020495,114,,,0,,False,5,test,2
1707,0.0,511.5328,511.783,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,222,,,0,,False,8,test,1
1708,0.0,511.783,512.03321,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25020495,145,,,0,,False,7,train,1
1709,0.0,512.03321,512.28342,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021755,128,,,0,,False,11,test,0
1710,0.0,512.28342,512.53364,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,100,,,0,,False,7,train,0
1711,0.0,512.53364,512.78386,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25021755,100,,,0,,False,8,test,0
1712,0.0,512.78386,513.03408,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021755,10,,,0,,False,7,train,1
1713,0.0,513.03408,513.28428,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",30.0,0.08,null,0.25020245,201,,,0,,False,5,test,2
1714,0.0,513.28428,513.53448,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,235,,,0,,False,6,train,1
1715,0.0,513.53448,513.78468,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25020245,41,,,0,,False,6,train,2
1716,0.0,513.78468,514.03489,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,106,,,0,,False,8,test,0
1717,0.0,514.03489,514.2851,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,127,,,0,,False,8,test,0
1718,0.0,514.2851,514.53532,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,182,,,0,,False,6,train,2
1719,0.0,514.53532,514.78553,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,110,,,0,,False,7,train,1
1720,0.0,514.78553,515.03575,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25021505,58,,,0,,False,8,test,2
1721,0.0,515.03575,515.28595,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25019995,133,,,0,,False,9,train,0
1722,0.0,515.28595,515.53615,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",20.0,0.08,null,0.25019995,43,,,0,,False,6,train,2
1723,0.0,515.53615,515.78635,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",30.0,0.08,null,0.25019995,225,,,0,,False,7,train,2
1724,0.0,515.78635,516.03655,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,0.0,"[20.0, 20.0]",40.0,0.08,null,0.25019995,98,,,0,,False,9,train,1
1725,0.0,516.03655,516.28676,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,200,,,0,,False,8,test,0
1726,0.0,516.28676,516.53698,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",0.0,0.08,null,0.25021505,127,,,0,,False,9,train,0
1727,0.0,516.53698,516.78719,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,92,,,0,,False,6,train,1
1728,0.0,516.78719,517.03741,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,180,,,0,,False,5,test,1
1729,0.0,517.03741,517.28761,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,237,,,0,,False,9,train,1
1730,0.0,517.28761,517.53782,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",40.0,0.08,null,0.25020495,52,,,0,,False,10,train,0
1731,0.0,517.53782,517.78802,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",0.0,0.08,null,0.25020495,142,,,0,,False,6,train,1
1732,0.0,517.78802,518.03823,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,6,,,0,,False,5,test,1
1733,0.0,518.03823,518.28844,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",30.0,0.08,null,0.25021255,92,,,0,,False,7,train,1
1734,0.0,518.28844,518.53865,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,140,,,0,,False,9,train,2
1735,0.0,518.53865,518.78886,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",20.0,0.08,null,0.25021255,195,,,0,,False,9,train,0
1736,0.0,518.78886,519.03908,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,60,,,0,,False,9,train,2
1737,0.0,519.03908,519.28928,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",10.0,0.08,null,0.25020495,172,,,0,,False,5,test,2
1738,0.0,519.28928,519.53949,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",20.0,0.08,null,0.25020495,115,,,0,,False,7,train,0
1739,0.0,519.53949,519.78969,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020495,215,,,0,,False,5,test,2
1740,0.0,519.78969,520.0399,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-10.0,"[20.0, 20.0]",-30.0,0.08,null,0.25020495,61,,,0,,False,3,train,2
1741,0.0,520.0399,520.29011,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",0.0,0.08,null,0.25021255,136,,,0,,False,7,train,1
1742,0.0,520.29011,520.54032,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25021255,47,,,0,,False,7,train,1
1743,0.0,520.54032,520.79053,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",-40.0,0.08,null,0.25021255,163,,,0,,False,8,test,2
1744,0.0,520.79053,521.04075,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",10.0,0.08,null,0.25021255,113,,,0,,False,7,train,0
1745,0.0,521.04075,521.29095,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-30.0,"[20.0, 20.0]",40.0,0.08,null,0.25020745,29,,,0,,False,6,train,1
1746,0.0,521.29095,521.54116,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-40.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,111,,,0,,False,6,train,0
1747,0.0,521.54116,521.79137,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,40.0,"[20.0, 20.0]",20.0,0.08,null,0.25020745,53,,,0,,False,5,test,2
1748,0.0,521.79137,522.04158,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-20.0,0.08,null,0.25020745,40,,,0,,False,8,test,2
1749,0.0,522.04158,522.29179,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",30.0,0.08,null,0.25021505,231,,,0,,False,7,train,1
1750,0.0,522.29179,522.54201,4.0,90.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,10.0,"[20.0, 20.0]",40.0,0.08,null,0.25021505,41,,,0,,False,7,train,2
1751,0.0,522.54201,522.79222,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,-20.0,"[20.0, 20.0]",-30.0,0.08,null,0.25021505,108,,,0,,False,4,train,0
1752,0.0,522.79222,523.04244,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-10.0,0.08,null,0.25021505,168,,,0,,False,5,test,0
1753,0.0,523.04244,523.29264,4.0,45.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,30.0,"[20.0, 20.0]",-40.0,0.08,null,0.25020245,171,,,0,,False,6,train,1
1754,0.0,523.29264,523.54284,4.0,0.0,"[3644.93333333, 3644.93333333]",0.8,gabors,null,20.0,"[20.0, 20.0]",40.0,0.08,null,0.25020245,28,,,0,,False,7,train,0
