stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,stimulus_name,y_position,color,frame,size,x_position,spatial_frequency,orientation,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1684,0.0,511.47917,511.72938,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,111,,,0,,False,4,train,1
1685,0.0,511.72938,511.97959,0.8,gabors,10.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,243,,,0,,False,2,test,0
1686,0.0,511.97959,512.22979,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,66,,,0,,False,7,train,1
1687,0.0,512.22979,512.48,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,206,,,0,,False,6,train,2
1688,0.0,512.48,512.73021,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,41,,,0,,False,5,test,0
1689,0.0,512.73021,512.98042,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,9,,,0,,False,7,train,1
1690,0.0,512.98042,513.23063,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,22,,,0,,False,8,test,1
1691,0.0,513.23063,513.48084,0.8,gabors,0.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,224,,,0,,False,8,test,1
1692,0.0,513.48084,513.73105,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,176,,,0,,False,8,test,0
1693,0.0,513.73105,513.98127,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,66,,,0,,False,8,test,1
1694,0.0,513.98127,514.23148,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,236,,,0,,False,4,train,0
1695,0.0,514.23148,514.48169,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,49,,,0,,False,10,train,1
1696,0.0,514.48169,514.73191,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,149,,,0,,False,4,train,2
1697,0.0,514.73191,514.98211,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,9,,,0,,False,8,test,1
1698,0.0,514.98211,515.23231,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,240,,,0,,False,4,train,0
1699,0.0,515.23231,515.48252,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,189,,,0,,False,5,test,2
1700,0.0,515.48252,515.73272,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,235,,,0,,False,7,train,2
1701,0.0,515.73272,515.98293,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,39,,,0,,False,5,test,2
1702,0.0,515.98293,516.23314,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,101,,,0,,False,4,train,2
1703,0.0,516.23314,516.48335,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,25,,,0,,False,7,train,1
1704,0.0,516.48335,516.73356,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,148,,,0,,False,6,train,1
1705,0.0,516.73356,516.98377,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,47,,,0,,False,8,test,2
1706,0.0,516.98377,517.23398,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,158,,,0,,False,8,test,0
1707,0.0,517.23398,517.48419,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,180,,,0,,False,5,test,1
1708,0.0,517.48419,517.7344,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,146,,,0,,False,4,train,2
1709,0.0,517.7344,517.98461,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,172,,,0,,False,7,train,2
1710,0.0,517.98461,518.23482,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,50,,,0,,False,5,test,2
1711,0.0,518.23482,518.48503,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,220,,,0,,False,6,train,0
1712,0.0,518.48503,518.73524,0.8,gabors,20.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,180,,,0,,False,6,train,1
1713,0.0,518.73524,518.98545,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,106,,,0,,False,9,train,0
1714,0.0,518.98545,519.23566,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,188,,,0,,False,5,test,1
1715,0.0,519.23566,519.48587,0.8,gabors,10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,111,,,0,,False,5,test,1
1716,0.0,519.48587,519.73608,0.8,gabors,30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,181,,,0,,False,8,test,1
1717,0.0,519.73608,519.98629,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,168,,,0,,False,6,train,1
1718,0.0,519.98629,520.23649,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,152,,,0,,False,7,train,1
1719,0.0,520.23649,520.4867,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,162,,,0,,False,7,train,0
1720,0.0,520.4867,520.73691,0.8,gabors,30.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020709,213,,,0,,False,8,test,2
1721,0.0,520.73691,520.98712,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,183,,,0,,False,2,test,0
1722,0.0,520.98712,521.23732,0.8,gabors,20.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,192,,,0,,False,5,test,0
1723,0.0,521.23732,521.48753,0.8,gabors,40.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,54,,,0,,False,7,train,0
1724,0.0,521.48753,521.73774,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,162,,,0,,False,8,test,0
1725,0.0,521.73774,521.98795,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,143,,,0,,False,5,test,1
1726,0.0,521.98795,522.23816,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,41,,,0,,False,6,train,0
1727,0.0,522.23816,522.48838,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,20,,,0,,False,8,test,2
1728,0.0,522.48838,522.73859,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,178,,,0,,False,5,test,0
1729,0.0,522.73859,522.9888,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,92,,,0,,False,6,train,1
1730,0.0,522.9888,523.239,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,186,,,0,,False,4,train,2
1731,0.0,523.239,523.48921,0.8,gabors,20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,23,,,0,,False,8,test,0
1732,0.0,523.48921,523.73942,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020791,67,,,0,,False,12,train,2
1733,0.0,523.73942,523.98963,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,71,,,0,,False,10,train,0
1734,0.0,523.98963,524.23984,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,148,,,0,,False,7,train,1
1735,0.0,524.23984,524.49006,0.8,gabors,0.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,1,,,0,,False,11,test,0
1736,0.0,524.49006,524.74027,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,37,,,0,,False,10,train,1
1737,0.0,524.74027,524.99047,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,191,,,0,,False,5,test,2
1738,0.0,524.99047,525.24068,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,207,,,0,,False,4,train,2
1739,0.0,525.24068,525.49089,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,175,,,0,,False,8,test,0
1740,0.0,525.49089,525.74109,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,223,,,0,,False,6,train,0
1741,0.0,525.74109,525.99131,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,19,,,0,,False,6,train,2
1742,0.0,525.99131,526.24152,0.8,gabors,0.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,208,,,0,,False,5,test,2
1743,0.0,526.24152,526.49173,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,40,,,0,,False,8,test,1
1744,0.0,526.49173,526.74195,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,120,,,0,,False,10,train,2
1745,0.0,526.74195,526.99215,0.8,gabors,20.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,202,,,0,,False,9,train,1
1746,0.0,526.99215,527.24235,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,147,,,0,,False,6,train,1
1747,0.0,527.24235,527.49256,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,91,,,0,,False,9,train,1
1748,0.0,527.49256,527.74276,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,240,,,0,,False,5,test,0
1749,0.0,527.74276,527.99297,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,78,,,0,,False,8,test,1
1750,0.0,527.99297,528.24318,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,130,,,0,,False,6,train,1
1751,0.0,528.24318,528.49339,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,88,,,0,,False,9,train,2
1752,0.0,528.49339,528.7436,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,45,,,0,,False,9,train,2
1753,0.0,528.7436,528.99381,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,49,,,0,,False,11,test,1
1754,0.0,528.99381,529.24402,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,221,,,0,,False,9,train,0
1755,0.0,529.24402,529.49423,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,85,,,0,,False,4,train,1
1756,0.0,529.49423,529.74444,0.8,gabors,30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,181,,,0,,False,9,train,1
1757,0.0,529.74444,529.99465,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,206,,,0,,False,7,train,2
1758,0.0,529.99465,530.24486,0.8,gabors,30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,209,,,0,,False,6,train,1
1759,0.0,530.24486,530.49508,0.8,gabors,40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,149,,,0,,False,5,test,2
1760,0.0,530.49508,530.74529,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,73,,,0,,False,6,train,0
1761,0.0,530.74529,530.99549,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,125,,,0,,False,8,test,0
1762,0.0,530.99549,531.2457,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,100,,,0,,False,8,test,2
1763,0.0,531.2457,531.49591,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,156,,,0,,False,6,train,0
1764,0.0,531.49591,531.74611,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,58,,,0,,False,5,test,1
1765,0.0,531.74611,531.99633,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,176,,,0,,False,9,train,0
1766,0.0,531.99633,532.24654,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,168,,,0,,False,7,train,1
1767,0.0,532.24654,532.49675,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,122,,,0,,False,4,train,2
1768,0.0,532.49675,532.74697,0.8,gabors,30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,181,,,0,,False,10,train,1
1769,0.0,532.74697,532.99717,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,66,,,0,,False,9,train,1
1770,0.0,532.99717,533.24738,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,44,,,0,,False,10,train,2
1771,0.0,533.24738,533.49759,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,191,,,0,,False,6,train,2
1772,0.0,533.49759,533.74779,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,133,,,0,,False,4,train,2
1773,0.0,533.74779,533.998,0.8,gabors,10.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,165,,,0,,False,9,train,1
1774,0.0,533.998,534.24821,0.8,gabors,30.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,241,,,0,,False,5,test,1
1775,0.0,534.24821,534.49842,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,187,,,0,,False,9,train,2
1776,0.0,534.49842,534.74863,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020959,115,,,0,,False,7,train,2
1777,0.0,534.74863,534.99883,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,47,,,0,,False,9,train,2
1778,0.0,534.99883,535.24904,0.8,gabors,20.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,127,,,0,,False,8,test,1
1779,0.0,535.24904,535.49925,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,29,,,0,,False,9,train,2
1780,0.0,535.49925,535.74945,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,7,,,0,,False,7,train,1
1781,0.0,535.74945,535.99966,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,193,,,0,,False,6,train,1
1782,0.0,535.99966,536.24987,0.8,gabors,0.0,null,null,"[20.0, 20.0]",-20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,214,,,0,,False,4,train,1
1783,0.0,536.24987,536.50009,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,110,,,0,,False,5,test,2
1784,0.0,536.50009,536.7503,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,62,,,0,,False,9,train,1
1785,0.0,536.7503,537.0005,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,203,,,0,,False,4,train,1
1786,0.0,537.0005,537.25071,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,82,,,0,,False,7,train,2
1787,0.0,537.25071,537.50092,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-30.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,29,,,0,,False,10,train,2
1788,0.0,537.50092,537.75112,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020541,112,,,0,,False,4,train,0
1789,0.0,537.75112,538.00134,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",-20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,219,,,0,,False,5,test,0
1790,0.0,538.00134,538.25155,0.8,gabors,30.0,null,null,"[20.0, 20.0]",-40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,36,,,0,,False,6,train,1
1791,0.0,538.25155,538.50176,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,46,,,0,,False,9,train,1
1792,0.0,538.50176,538.75198,0.8,gabors,0.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,51,,,0,,False,7,train,2
1793,0.0,538.75198,539.00218,0.8,gabors,10.0,null,null,"[20.0, 20.0]",20.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,124,,,0,,False,8,test,2
1794,0.0,539.00218,539.25238,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,35,,,0,,False,7,train,1
1795,0.0,539.25238,539.50259,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,68,,,0,,False,8,test,0
1796,0.0,539.50259,539.75279,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,155,,,0,,False,8,test,0
1797,0.0,539.75279,540.00301,0.8,gabors,0.0,null,null,"[20.0, 20.0]",10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,153,,,0,,False,5,test,0
1798,0.0,540.00301,540.25322,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,238,,,0,,False,6,train,2
1799,0.0,540.25322,540.50343,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,106,,,0,,False,10,train,0
1800,0.0,540.50343,540.75365,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",10.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,118,,,0,,False,6,train,2
1801,0.0,540.75365,541.00385,0.8,gabors,40.0,null,null,"[20.0, 20.0]",0.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,226,,,0,,False,5,test,2
1802,0.0,541.00385,541.25405,0.8,gabors,20.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,159,,,0,,False,8,test,1
1803,0.0,541.25405,541.50426,0.8,gabors,30.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,210,,,0,,False,8,test,0
1804,0.0,541.50426,541.75446,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",-30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25020291,130,,,0,,False,7,train,1
1805,0.0,541.75446,542.00467,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,154,,,0,,False,9,train,1
1806,0.0,542.00467,542.25488,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,238,,,0,,False,7,train,2
1807,0.0,542.25488,542.5051,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",20.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,121,,,0,,False,7,train,0
1808,0.0,542.5051,542.75531,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021209,123,,,0,,False,5,test,1
1809,0.0,542.75531,543.00552,0.8,gabors,10.0,null,null,"[20.0, 20.0]",10.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,7,,,0,,False,8,test,1
1810,0.0,543.00552,543.25573,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,190,,,0,,False,5,test,0
1811,0.0,543.25573,543.50594,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,35,,,0,,False,8,test,1
1812,0.0,543.50594,543.75615,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021041,83,,,0,,False,7,train,0
1813,0.0,543.75615,544.00637,0.8,gabors,-30.0,null,null,"[20.0, 20.0]",40.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,154,,,0,,False,10,train,1
1814,0.0,544.00637,544.25658,0.8,gabors,40.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,102,,,0,,False,7,train,1
1815,0.0,544.25658,544.50679,0.8,gabors,10.0,null,null,"[20.0, 20.0]",30.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,204,,,0,,False,6,train,1
1816,0.0,544.50679,544.75701,0.8,gabors,40.0,null,null,"[20.0, 20.0]",-10.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25021459,240,,,0,,False,6,train,0
1817,0.0,544.75701,545.00721,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",40.0,0.08,90.0,4.0,"[3644.93333333, 3644.93333333]",0.25019791,238,,,0,,False,8,test,2
1818,0.0,545.00721,545.2574,0.8,gabors,-20.0,null,null,"[20.0, 20.0]",-30.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25019791,239,,,0,,False,3,train,0
1819,0.0,545.2574,545.5076,0.8,gabors,-10.0,null,null,"[20.0, 20.0]",-40.0,0.08,0.0,4.0,"[3644.93333333, 3644.93333333]",0.25019791,129,,,0,,False,8,test,0
1820,0.0,545.5076,545.7578,0.8,gabors,-40.0,null,null,"[20.0, 20.0]",20.0,0.08,45.0,4.0,"[3644.93333333, 3644.93333333]",0.25019791,212,,,0,,False,7,train,1
