session_id,area,system,bandwidth_iqr_units,cells,spearman_rho,shape_mae_log2_octaves,constant_shape_mae_log2_octaves,shape_mae_improvement_log2_octaves,absolute_mae_log2_octaves,area_only_absolute_mae_log2_octaves,absolute_mae_improvement_log2_octaves
781842082,VISp,ccf_anatomy,0.2,37,0.22343696194372764,0.6725958130352059,0.7071819320396191,0.03458611900441322,0.8559625948370391,0.6916689103714155,-0.16429368446562354
781842082,VISrl,ccf_anatomy,0.2,10,-0.5515151515151515,0.27800904043957353,0.093274920138124,-0.18473412030144953,0.3767874613285427,0.20745935347228883,-0.16932810785625385
781842082,VISal,registered_map,1.15,38,0.0025180647521354533,0.5952738801413757,0.5598199193979134,-0.0354539607434623,0.6047892559893393,0.6709845381886321,0.06619528219929283
781842082,VISam,registered_map,1.15,26,0.24944406047154355,1.0383975637329304,0.9881581766168868,-0.05023938711604359,1.352112210245349,1.2763904346602217,-0.07572177558512738
781842082,VISp,registered_map,1.15,37,0.2561946880025372,0.6394373073146521,0.7071819320396191,0.067744624724967,0.6896880381969765,0.6916689103714155,0.0019808721744389857
781842082,VISrl,registered_map,1.15,10,-0.5151515151515151,0.12583273010684348,0.093274920138124,-0.03255780996871949,0.2621172357822248,0.20745935347228883,-0.05465788230993596
781842082,VISal,observed_rf,1.15,38,-0.3233395338658496,0.6100249686942847,0.5598199193979134,-0.05020504929637126,0.6531755219372855,0.6709845381886321,0.017809016251346677
781842082,VISam,observed_rf,1.15,26,-0.18564102564102564,1.0316899455015784,0.9881581766168868,-0.04353176888469168,1.4012630079080788,1.2763904346602217,-0.12487257324785705
781842082,VISp,observed_rf,1.15,37,0.36605026078710284,0.6960959814687369,0.7071819320396191,0.011085950570882241,0.6904510022655757,0.6916689103714155,0.0012179081058398822
781842082,VISrl,observed_rf,1.15,10,-0.35757575757575755,0.13199792123083887,0.093274920138124,-0.03872300109271487,0.24570482661143878,0.20745935347228883,-0.038245473139149944
786091066,VISal,ccf_anatomy,0.8,39,0.11866552661281754,0.7052661404421661,0.7473545958429302,0.04208845540076411,0.7891475699724193,0.7437033550994467,-0.045444214872972566
786091066,VISam,ccf_anatomy,0.8,45,-0.05573147312155758,0.9977836040203858,0.9801321863226917,-0.017651417697694072,0.8093071176554609,0.8393863290379127,0.03007921138245173
786091066,VISp,ccf_anatomy,0.8,53,0.07632727102380014,1.417229844875659,1.3203133017873006,-0.09691654308835851,1.3529605398647213,1.4033430411677825,0.05038250130306121
786091066,VISrl,ccf_anatomy,0.8,20,-0.2806622314458421,0.8204994819199349,0.8915035162663845,0.07100403434644953,0.8136658413127078,0.8887327449344493,0.07506690362174151
786091066,VISal,registered_map,0.8,39,-0.27499622037577853,0.7632950507308213,0.7473545958429302,-0.015940454887891087,0.7396937542797559,0.7437033550994467,0.004009600819690817
