stimulus_presentation_id,stimulus_block,start_time,stop_time,size,x_position,frame,stimulus_name,orientation,y_position,spatial_frequency,temporal_frequency,color,contrast,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3405,0.0,937.98029,938.23049,"[20.0, 20.0]",-10.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,143,,,0,,False,14,test,2
3406,0.0,938.23049,938.4807,"[20.0, 20.0]",-20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,90,,,0,,False,12,train,2
3407,0.0,938.4807,938.7309,"[20.0, 20.0]",0.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,77,,,0,,False,14,test,0
3408,0.0,938.7309,938.9811,"[20.0, 20.0]",-20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,235,,,0,,False,13,train,1
3409,0.0,938.9811,939.23131,"[20.0, 20.0]",10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,71,,,0,,False,14,test,0
3410,0.0,939.23131,939.48153,"[20.0, 20.0]",10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,83,,,0,,False,10,train,2
3411,0.0,939.48153,939.73174,"[20.0, 20.0]",30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,218,,,0,,False,13,train,2
3412,0.0,939.73174,939.98195,"[20.0, 20.0]",-40.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,57,,,0,,False,14,test,1
3413,0.0,939.98195,940.23217,"[20.0, 20.0]",-10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250226,93,,,0,,False,14,test,2
3414,0.0,940.23217,940.4824,"[20.0, 20.0]",-10.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250226,88,,,0,,False,14,test,0
3415,0.0,940.4824,940.73263,"[20.0, 20.0]",-10.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250226,24,,,0,,False,13,train,2
3416,0.0,940.73263,940.98285,"[20.0, 20.0]",10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250226,83,,,0,,False,11,test,2
3417,0.0,940.98285,941.23305,"[20.0, 20.0]",-30.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250194,52,,,0,,False,14,test,1
3418,0.0,941.23305,941.48324,"[20.0, 20.0]",-20.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250194,242,,,0,,False,13,train,2
3419,0.0,941.48324,941.73343,"[20.0, 20.0]",30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250194,198,,,0,,False,13,train,1
3420,0.0,941.73343,941.98363,"[20.0, 20.0]",-10.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250194,115,,,0,,False,14,test,1
3421,0.0,941.98363,942.23384,"[20.0, 20.0]",0.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,223,,,0,,False,14,test,0
3422,0.0,942.23384,942.48405,"[20.0, 20.0]",-10.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,1,,,0,,False,13,train,1
3423,0.0,942.48405,942.73425,"[20.0, 20.0]",30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,112,,,0,,False,13,train,2
3424,0.0,942.73425,942.98446,"[20.0, 20.0]",20.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502085,149,,,0,,False,14,test,2
3425,0.0,942.98446,943.23467,"[20.0, 20.0]",-30.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,91,,,0,,False,13,train,1
3426,0.0,943.23467,943.48489,"[20.0, 20.0]",0.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,37,,,0,,False,14,test,2
3427,0.0,943.48489,943.7351,"[20.0, 20.0]",30.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,125,,,0,,False,12,train,1
3428,0.0,943.7351,943.98531,"[20.0, 20.0]",40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,27,,,0,,False,13,train,0
3429,0.0,943.98531,944.23551,"[20.0, 20.0]",40.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,233,,,0,,False,14,test,0
3430,0.0,944.23551,944.48572,"[20.0, 20.0]",-40.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,44,,,0,,False,14,test,2
3431,0.0,944.48572,944.73592,"[20.0, 20.0]",40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,97,,,0,,False,13,train,1
3432,0.0,944.73592,944.98612,"[20.0, 20.0]",0.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,126,,,0,,False,12,train,0
3433,0.0,944.98612,945.23634,"[20.0, 20.0]",20.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,48,,,0,,False,13,train,2
3434,0.0,945.23634,945.48655,"[20.0, 20.0]",40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,97,,,0,,False,14,test,1
3435,0.0,945.48655,945.73676,"[20.0, 20.0]",-20.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,72,,,0,,False,13,train,0
3436,0.0,945.73676,945.98698,"[20.0, 20.0]",30.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,167,,,0,,False,14,test,0
3437,0.0,945.98698,946.23719,"[20.0, 20.0]",-30.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,26,,,0,,False,10,train,2
3438,0.0,946.23719,946.48741,"[20.0, 20.0]",-30.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,61,,,0,,False,14,test,0
3439,0.0,946.48741,946.73763,"[20.0, 20.0]",-10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,163,,,0,,False,13,train,0
3440,0.0,946.73763,946.98784,"[20.0, 20.0]",-40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,146,,,0,,False,13,train,0
3441,0.0,946.98784,947.23804,"[20.0, 20.0]",-20.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,192,,,0,,False,13,train,2
3442,0.0,947.23804,947.48824,"[20.0, 20.0]",0.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,129,,,0,,False,11,test,2
3443,0.0,947.48824,947.73844,"[20.0, 20.0]",10.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,84,,,0,,False,14,test,0
3444,0.0,947.73844,947.98864,"[20.0, 20.0]",20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,158,,,0,,False,14,test,2
3445,0.0,947.98864,948.23885,"[20.0, 20.0]",10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,41,,,0,,False,12,train,2
3446,0.0,948.23885,948.48907,"[20.0, 20.0]",10.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,164,,,0,,False,12,train,1
3447,0.0,948.48907,948.73928,"[20.0, 20.0]",20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,226,,,0,,False,12,train,2
3448,0.0,948.73928,948.98949,"[20.0, 20.0]",-40.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,227,,,0,,False,14,test,1
3449,0.0,948.98949,949.2397,"[20.0, 20.0]",-30.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,26,,,0,,False,11,test,2
3450,0.0,949.2397,949.48991,"[20.0, 20.0]",0.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,234,,,0,,False,13,train,0
3451,0.0,949.48991,949.74011,"[20.0, 20.0]",-30.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,180,,,0,,False,13,train,0
3452,0.0,949.74011,949.99032,"[20.0, 20.0]",40.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,27,,,0,,False,14,test,0
3453,0.0,949.99032,950.24053,"[20.0, 20.0]",-30.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,26,,,0,,False,12,train,2
3454,0.0,950.24053,950.49074,"[20.0, 20.0]",-40.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,146,,,0,,False,14,test,0
3455,0.0,950.49074,950.74095,"[20.0, 20.0]",-40.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,151,,,0,,False,13,train,2
3456,0.0,950.74095,950.99116,"[20.0, 20.0]",-40.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,132,,,0,,False,13,train,1
3457,0.0,950.99116,951.24137,"[20.0, 20.0]",10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,41,,,0,,False,13,train,2
3458,0.0,951.24137,951.49158,"[20.0, 20.0]",-40.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,7,,,0,,False,14,test,1
3459,0.0,951.49158,951.74179,"[20.0, 20.0]",-10.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,183,,,0,,False,12,train,0
3460,0.0,951.74179,951.992,"[20.0, 20.0]",0.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250209,129,,,0,,False,12,train,2
3461,0.0,951.992,952.2422,"[20.0, 20.0]",-30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,141,,,0,,False,13,train,2
3462,0.0,952.2422,952.4924,"[20.0, 20.0]",-10.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,1,,,0,,False,14,test,1
3463,0.0,952.4924,952.74259,"[20.0, 20.0]",-30.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,159,,,0,,False,14,test,1
3464,0.0,952.74259,952.99279,"[20.0, 20.0]",0.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2501985,182,,,0,,False,12,train,0
3465,0.0,952.99279,953.24301,"[20.0, 20.0]",-20.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,63,,,0,,False,13,train,2
3466,0.0,953.24301,953.49323,"[20.0, 20.0]",-20.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,150,,,0,,False,14,test,0
3467,0.0,953.49323,953.74345,"[20.0, 20.0]",20.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,196,,,0,,False,14,test,2
3468,0.0,953.74345,953.99367,"[20.0, 20.0]",-40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250219,36,,,0,,False,13,train,2
3469,0.0,953.99367,954.24388,"[20.0, 20.0]",10.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,81,,,0,,False,14,test,1
3470,0.0,954.24388,954.4941,"[20.0, 20.0]",-10.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,80,,,0,,False,13,train,1
3471,0.0,954.4941,954.74432,"[20.0, 20.0]",-10.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,100,,,0,,False,14,test,0
3472,0.0,954.74432,954.99453,"[20.0, 20.0]",20.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250216,209,,,0,,False,13,train,1
3473,0.0,954.99453,955.24473,"[20.0, 20.0]",-10.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,69,,,0,,False,13,train,1
3474,0.0,955.24473,955.49493,"[20.0, 20.0]",20.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,117,,,0,,False,14,test,2
3475,0.0,955.49493,955.74513,"[20.0, 20.0]",-40.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,202,,,0,,False,14,test,0
3476,0.0,955.74513,955.99533,"[20.0, 20.0]",-20.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250199,235,,,0,,False,14,test,1
3477,0.0,955.99533,956.24554,"[20.0, 20.0]",0.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,156,,,0,,False,14,test,1
3478,0.0,956.24554,956.49575,"[20.0, 20.0]",-10.0,null,gabors,0.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,153,,,0,,False,13,train,0
3479,0.0,956.49575,956.74596,"[20.0, 20.0]",0.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,182,,,0,,False,13,train,0
3480,0.0,956.74596,956.99617,"[20.0, 20.0]",30.0,null,gabors,45.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,125,,,0,,False,13,train,1
3481,0.0,956.99617,957.24638,"[20.0, 20.0]",20.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,96,,,0,,False,13,train,0
3482,0.0,957.24638,957.4966,"[20.0, 20.0]",20.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,162,,,0,,False,14,test,2
3483,0.0,957.4966,957.74681,"[20.0, 20.0]",20.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,165,,,0,,False,13,train,0
3484,0.0,957.74681,957.99702,"[20.0, 20.0]",-30.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,243,,,0,,False,12,train,2
3485,0.0,957.99702,958.24722,"[20.0, 20.0]",-40.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,200,,,0,,False,13,train,0
3486,0.0,958.24722,958.49743,"[20.0, 20.0]",30.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,31,,,0,,False,14,test,2
3487,0.0,958.49743,958.74764,"[20.0, 20.0]",0.0,null,gabors,90.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,129,,,0,,False,13,train,2
3488,0.0,958.74764,958.99784,"[20.0, 20.0]",30.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250206,215,,,0,,False,14,test,1
3489,0.0,958.99784,959.24805,"[20.0, 20.0]",-10.0,null,gabors,0.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,163,,,0,,False,14,test,0
3490,0.0,959.24805,959.49826,"[20.0, 20.0]",20.0,null,gabors,0.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,206,,,0,,False,14,test,0
3491,0.0,959.49826,959.74846,"[20.0, 20.0]",-20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,185,,,0,,False,11,test,1
3492,0.0,959.74846,959.99867,"[20.0, 20.0]",30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502065,218,,,0,,False,14,test,2
3493,0.0,959.99867,960.24888,"[20.0, 20.0]",-20.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,72,,,0,,False,14,test,0
3494,0.0,960.24888,960.49909,"[20.0, 20.0]",-30.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,87,,,0,,False,14,test,0
3495,0.0,960.49909,960.7493,"[20.0, 20.0]",-20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,21,,,0,,False,13,train,2
3496,0.0,960.7493,960.99951,"[20.0, 20.0]",-30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250211,172,,,0,,False,13,train,0
3497,0.0,960.99951,961.24972,"[20.0, 20.0]",-20.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,232,,,0,,False,13,train,0
3498,0.0,961.24972,961.49994,"[20.0, 20.0]",-30.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,174,,,0,,False,14,test,0
3499,0.0,961.49994,961.75015,"[20.0, 20.0]",20.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,213,,,0,,False,14,test,1
3500,0.0,961.75015,962.00036,"[20.0, 20.0]",-10.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502115,154,,,0,,False,14,test,0
3501,0.0,962.00036,962.25056,"[20.0, 20.0]",-40.0,null,gabors,90.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,211,,,0,,False,14,test,2
3502,0.0,962.25056,962.50076,"[20.0, 20.0]",-10.0,null,gabors,45.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,69,,,0,,False,14,test,1
3503,0.0,962.50076,962.75096,"[20.0, 20.0]",-20.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,192,,,0,,False,14,test,2
3504,0.0,962.75096,963.00116,"[20.0, 20.0]",0.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,204,,,0,,False,13,train,2
3505,0.0,963.00116,963.25138,"[20.0, 20.0]",-30.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,17,,,0,,False,14,test,2
3506,0.0,963.25138,963.5016,"[20.0, 20.0]",-40.0,null,gabors,0.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,49,,,0,,False,12,train,0
3507,0.0,963.5016,963.75181,"[20.0, 20.0]",-10.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,194,,,0,,False,12,train,1
3508,0.0,963.75181,964.00203,"[20.0, 20.0]",-20.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502165,232,,,0,,False,14,test,0
3509,0.0,964.00203,964.25223,"[20.0, 20.0]",30.0,null,gabors,0.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,16,,,0,,False,13,train,0
3510,0.0,964.25223,964.50244,"[20.0, 20.0]",30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,19,,,0,,False,12,train,2
3511,0.0,964.50244,964.75264,"[20.0, 20.0]",10.0,null,gabors,90.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,83,,,0,,False,12,train,2
3512,0.0,964.75264,965.00284,"[20.0, 20.0]",30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,74,,,0,,False,13,train,0
3513,0.0,965.00284,965.25306,"[20.0, 20.0]",0.0,null,gabors,45.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,89,,,0,,False,14,test,1
3514,0.0,965.25306,965.50327,"[20.0, 20.0]",-10.0,null,gabors,0.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,133,,,0,,False,14,test,0
3515,0.0,965.50327,965.75348,"[20.0, 20.0]",-10.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,107,,,0,,False,14,test,1
3516,0.0,965.75348,966.0037,"[20.0, 20.0]",30.0,null,gabors,0.0,30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,74,,,0,,False,14,test,0
3517,0.0,966.0037,966.2539,"[20.0, 20.0]",10.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,41,,,0,,False,14,test,2
3518,0.0,966.2539,966.50411,"[20.0, 20.0]",40.0,null,gabors,45.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,104,,,0,,False,14,test,1
3519,0.0,966.50411,966.75431,"[20.0, 20.0]",30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,19,,,0,,False,13,train,2
3520,0.0,966.75431,967.00451,"[20.0, 20.0]",-30.0,null,gabors,45.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502035,179,,,0,,False,13,train,1
3521,0.0,967.00451,967.25473,"[20.0, 20.0]",20.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,224,,,0,,False,13,train,2
3522,0.0,967.25473,967.50494,"[20.0, 20.0]",30.0,null,gabors,90.0,20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,19,,,0,,False,14,test,2
3523,0.0,967.50494,967.75515,"[20.0, 20.0]",0.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,216,,,0,,False,14,test,1
3524,0.0,967.75515,968.00537,"[20.0, 20.0]",-20.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250214,21,,,0,,False,14,test,2
3525,0.0,968.00537,968.25558,"[20.0, 20.0]",30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,112,,,0,,False,14,test,2
3526,0.0,968.25558,968.5058,"[20.0, 20.0]",10.0,null,gabors,90.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,75,,,0,,False,14,test,2
3527,0.0,968.5058,968.75601,"[20.0, 20.0]",-40.0,null,gabors,0.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,101,,,0,,False,14,test,0
3528,0.0,968.75601,969.00622,"[20.0, 20.0]",-10.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502135,24,,,0,,False,14,test,2
3529,0.0,969.00622,969.25642,"[20.0, 20.0]",-30.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,68,,,0,,False,14,test,2
3530,0.0,969.25642,969.50663,"[20.0, 20.0]",10.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,105,,,0,,False,14,test,2
3531,0.0,969.50663,969.75683,"[20.0, 20.0]",-20.0,null,gabors,90.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,106,,,0,,False,14,test,2
3532,0.0,969.75683,970.00703,"[20.0, 20.0]",-10.0,null,gabors,45.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,99,,,0,,False,12,train,1
3533,0.0,970.00703,970.25725,"[20.0, 20.0]",-10.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,80,,,0,,False,14,test,1
3534,0.0,970.25725,970.50747,"[20.0, 20.0]",-30.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,20,,,0,,False,14,test,2
3535,0.0,970.50747,970.75768,"[20.0, 20.0]",-40.0,null,gabors,45.0,10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,25,,,0,,False,13,train,1
3536,0.0,970.75768,971.0079,"[20.0, 20.0]",0.0,null,gabors,0.0,-30.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502185,126,,,0,,False,13,train,0
3537,0.0,971.0079,971.2581,"[20.0, 20.0]",-40.0,null,gabors,90.0,0.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,36,,,0,,False,14,test,2
3538,0.0,971.2581,971.50831,"[20.0, 20.0]",-10.0,null,gabors,45.0,40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,194,,,0,,False,13,train,1
3539,0.0,971.50831,971.75851,"[20.0, 20.0]",-40.0,null,gabors,90.0,-20.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,151,,,0,,False,14,test,2
3540,0.0,971.75851,972.00871,"[20.0, 20.0]",-20.0,null,gabors,45.0,-40.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.2502015,185,,,0,,False,12,train,1
3541,0.0,972.00871,972.25891,"[20.0, 20.0]",30.0,null,gabors,90.0,-10.0,0.08,4.0,null,0.8,"[3644.93333333, 3644.93333333]",0.250201,55,,,0,,False,13,train,2
