preference,area,bandwidth_deg,azimuth_deg,elevation_deg,estimate_log2,estimate_preference,effective_sessions,local_units,supported,source_units,source_sessions
tf,Multi-probe V1,8,46,42,1.08576,2.12249,6.30858,69,True,528,8
tf,Multi-probe V1,8,48,42,1.0807,2.11506,6.35401,61,True,528,8
tf,Multi-probe V1,8,50,42,1.08574,2.12247,6.43342,57,True,528,8
tf,Multi-probe V1,8,52,42,1.10258,2.14739,6.49692,51,True,528,8
tf,Multi-probe V1,8,54,42,1.13278,2.19281,6.4614,45,True,528,8
tf,Multi-probe V1,8,56,42,1.17717,2.26133,6.25639,42,True,528,8
tf,Multi-probe V1,8,58,42,1.23484,2.35356,5.87798,40,True,528,8
tf,Multi-probe V1,8,60,42,1.30237,2.46634,5.3899,33,True,528,8
tf,Multi-probe V1,8,62,42,1.37395,2.59179,4.87419,33,True,528,8
tf,Multi-probe V1,8,64,42,1.44265,2.71819,4.39306,34,True,528,8
tf,Multi-probe V1,8,66,42,1.50233,2.833,3.98439,34,True,528,8
tf,Multi-probe V1,8,68,42,1.54944,2.92704,3.67039,32,True,528,8
tf,Multi-probe V1,8,70,42,1.58398,2.99795,3.46457,28,True,528,8
tf,Multi-probe V1,8,72,42,1.60951,3.05148,3.37605,27,True,528,8
tf,Multi-probe V1,8,74,42,1.63234,3.10016,3.41056,22,True,528,8
tf,Multi-probe V1,8,76,42,,,3.56129,17,False,528,8
tf,Multi-probe V1,8,78,42,,,3.77775,17,False,528,8
tf,Multi-probe V1,8,80,42,,,3.92314,17,False,528,8
tf,Multi-probe V1,8,82,42,,,3.81986,13,False,528,8
tf,Multi-probe V1,8,84,42,,,3.44092,9,False,528,8
tf,Multi-probe V1,8,86,42,,,2.95316,8,False,528,8
tf,Multi-probe V1,8,88,42,,,2.51559,7,False,528,8
tf,Multi-probe V1,8,90,42,,,2.1812,7,False,528,8
tf,Multi-probe V1,8,10,44,,,1.74294,10,False,528,8
tf,Multi-probe V1,8,12,44,,,1.81436,14,False,528,8
tf,Multi-probe V1,8,14,44,,,1.91413,16,False,528,8
tf,Multi-probe V1,8,16,44,,,2.04912,19,False,528,8
tf,Multi-probe V1,8,18,44,,,2.22689,22,False,528,8
tf,Multi-probe V1,8,20,44,,,2.45471,24,False,528,8
tf,Multi-probe V1,8,22,44,,,2.73807,29,False,528,8
tf,Multi-probe V1,8,24,44,1.18772,2.27793,3.07846,31,True,528,8
tf,Multi-probe V1,8,26,44,1.2003,2.29788,3.47145,35,True,528,8
tf,Multi-probe V1,8,28,44,1.21412,2.31999,3.90572,41,True,528,8
tf,Multi-probe V1,8,30,44,1.22411,2.33611,4.36365,48,True,528,8
tf,Multi-probe V1,8,32,44,1.22669,2.3403,4.82266,47,True,528,8
tf,Multi-probe V1,8,34,44,1.22051,2.33029,5.25655,51,True,528,8
tf,Multi-probe V1,8,36,44,1.20629,2.30744,5.63787,53,True,528,8
tf,Multi-probe V1,8,38,44,1.18632,2.27571,5.9429,54,True,528,8
tf,Multi-probe V1,8,40,44,1.16366,2.24025,6.15967,58,True,528,8
tf,Multi-probe V1,8,42,44,1.14156,2.20619,6.29503,58,True,528,8
tf,Multi-probe V1,8,44,44,1.123,2.178,6.37463,56,True,528,8
tf,Multi-probe V1,8,46,44,1.11058,2.15932,6.43258,48,True,528,8
tf,Multi-probe V1,8,48,44,1.10652,2.15325,6.49256,49,True,528,8
tf,Multi-probe V1,8,50,44,1.11288,2.16277,6.54641,44,True,528,8
tf,Multi-probe V1,8,52,44,1.1317,2.19117,6.5424,39,True,528,8
tf,Multi-probe V1,8,54,44,1.16478,2.24198,6.40418,40,True,528,8
tf,Multi-probe V1,8,56,44,1.21293,2.31808,6.08699,36,True,528,8
tf,Multi-probe V1,8,58,44,1.27501,2.42001,5.62201,33,True,528,8
tf,Multi-probe V1,8,60,44,1.34718,2.54414,5.09305,29,True,528,8
tf,Multi-probe V1,8,62,44,1.42312,2.68166,4.57927,30,True,528,8
tf,Multi-probe V1,8,64,44,1.49538,2.81938,4.12808,29,True,528,8
tf,Multi-probe V1,8,66,44,1.5572,2.94283,3.76156,32,True,528,8
tf,Multi-probe V1,8,68,44,1.60434,3.04057,3.48965,28,True,528,8
tf,Multi-probe V1,8,70,44,1.63609,3.10823,3.31801,24,True,528,8
tf,Multi-probe V1,8,72,44,1.65552,3.15037,3.25128,22,True,528,8
tf,Multi-probe V1,8,74,44,1.66882,3.17955,3.29238,21,True,528,8
tf,Multi-probe V1,8,76,44,,,3.43259,18,False,528,8
tf,Multi-probe V1,8,78,44,,,3.62299,14,False,528,8
tf,Multi-probe V1,8,80,44,,,3.73965,12,False,528,8
tf,Multi-probe V1,8,82,44,,,3.62821,11,False,528,8
tf,Multi-probe V1,8,84,44,,,3.26908,9,False,528,8
tf,Multi-probe V1,8,86,44,,,2.81151,7,False,528,8
tf,Multi-probe V1,8,88,44,,,2.39895,6,False,528,8
tf,Multi-probe V1,8,90,44,,,2.08121,6,False,528,8
tf,Multi-probe V1,8,10,46,,,1.56919,9,False,528,8
tf,Multi-probe V1,8,12,46,,,1.62444,11,False,528,8
tf,Multi-probe V1,8,14,46,,,1.70292,14,False,528,8
tf,Multi-probe V1,8,16,46,,,1.81078,17,False,528,8
tf,Multi-probe V1,8,18,46,,,1.9552,20,False,528,8
tf,Multi-probe V1,8,20,46,,,2.14377,23,False,528,8
tf,Multi-probe V1,8,22,46,,,2.3833,22,False,528,8
tf,Multi-probe V1,8,24,46,,,2.67795,22,False,528,8
tf,Multi-probe V1,8,26,46,1.20831,2.31067,3.02713,28,True,528,8
tf,Multi-probe V1,8,28,46,1.21963,2.32887,3.42427,30,True,528,8
tf,Multi-probe V1,8,30,46,1.22975,2.34526,3.85719,32,True,528,8
tf,Multi-probe V1,8,32,46,1.23437,2.35279,4.3095,36,True,528,8
tf,Multi-probe V1,8,34,46,1.23129,2.34776,4.76193,41,True,528,8
tf,Multi-probe V1,8,36,46,1.22048,2.33025,5.193,43,True,528,8
tf,Multi-probe V1,8,38,46,1.20365,2.30322,5.58056,43,True,528,8
tf,Multi-probe V1,8,40,46,1.18347,2.27123,5.9059,43,True,528,8
tf,Multi-probe V1,8,42,46,1.16301,2.23925,6.16022,44,True,528,8
tf,Multi-probe V1,8,44,46,1.14528,2.21189,6.34904,42,True,528,8
tf,Multi-probe V1,8,46,46,1.13307,2.19326,6.48794,42,True,528,8
tf,Multi-probe V1,8,48,46,1.12901,2.18709,6.58661,42,True,528,8
tf,Multi-probe V1,8,50,46,1.13564,2.19716,6.62681,37,True,528,8
tf,Multi-probe V1,8,52,46,1.15546,2.22755,6.55399,34,True,528,8
tf,Multi-probe V1,8,54,46,1.19054,2.28238,6.30807,31,True,528,8
tf,Multi-probe V1,8,56,46,1.2417,2.36477,5.88326,32,True,528,8
tf,Multi-probe V1,8,58,46,1.30747,2.47506,5.34852,27,True,528,8
tf,Multi-probe V1,8,60,46,1.3835,2.60901,4.7985,27,True,528,8
tf,Multi-probe V1,8,62,46,1.46299,2.7568,4.30031,29,True,528,8
tf,Multi-probe V1,8,64,46,1.53799,2.90389,3.88401,28,True,528,8
tf,Multi-probe V1,8,66,46,1.60124,3.03404,3.55812,27,True,528,8
tf,Multi-probe V1,8,68,46,1.64792,3.13382,3.32385,21,True,528,8
tf,Multi-probe V1,8,70,46,,,3.18157,18,False,528,8
tf,Multi-probe V1,8,72,46,1.69015,3.22691,3.13262,20,True,528,8
tf,Multi-probe V1,8,74,46,,,3.17752,16,False,528,8
tf,Multi-probe V1,8,76,46,,,3.30628,13,False,528,8
tf,Multi-probe V1,8,78,46,,,3.47373,13,False,528,8
tf,Multi-probe V1,8,80,46,,,3.57147,11,False,528,8
tf,Multi-probe V1,8,82,46,,,3.46628,10,False,528,8
tf,Multi-probe V1,8,84,46,,,3.13781,9,False,528,8
tf,Multi-probe V1,8,86,46,,,2.71327,6,False,528,8
tf,Multi-probe V1,8,88,46,,,2.32321,7,False,528,8
tf,Multi-probe V1,8,90,46,,,2.01793,6,False,528,8
tf,Multi-probe V1,8,10,48,,,1.44523,9,False,528,8
tf,Multi-probe V1,8,12,48,,,1.48833,11,False,528,8
tf,Multi-probe V1,8,14,48,,,1.55056,12,False,528,8
tf,Multi-probe V1,8,16,48,,,1.63745,12,False,528,8
tf,Multi-probe V1,8,18,48,,,1.75571,16,False,528,8
tf,Multi-probe V1,8,20,48,,,1.91293,18,False,528,8
tf,Multi-probe V1,8,22,48,,,2.11667,18,False,528,8
tf,Multi-probe V1,8,24,48,,,2.37271,19,False,528,8
tf,Multi-probe V1,8,26,48,,,2.68287,23,False,528,8
tf,Multi-probe V1,8,28,48,1.22344,2.33503,3.04328,23,True,528,8
tf,Multi-probe V1,8,30,48,1.23392,2.35205,3.44445,26,True,528,8
tf,Multi-probe V1,8,32,48,1.24094,2.36352,3.87331,29,True,528,8
tf,Multi-probe V1,8,34,48,1.24135,2.36419,4.3156,33,True,528,8
tf,Multi-probe V1,8,36,48,1.2343,2.35266,4.7569,31,True,528,8
tf,Multi-probe V1,8,38,48,1.22081,2.33077,5.18234,33,True,528,8
tf,Multi-probe V1,8,40,48,1.20313,2.30239,5.57669,32,True,528,8
tf,Multi-probe V1,8,42,48,1.18409,2.27219,5.92629,33,True,528,8
tf,Multi-probe V1,8,44,48,1.16668,2.24494,6.22166,32,True,528,8
tf,Multi-probe V1,8,46,48,1.15392,2.22517,6.45585,32,True,528,8
tf,Multi-probe V1,8,48,48,1.14886,2.21739,6.61331,32,True,528,8
tf,Multi-probe V1,8,50,48,1.15465,2.2263,6.65436,31,True,528,8
tf,Multi-probe V1,8,52,48,1.17438,2.25697,6.51887,26,True,528,8
tf,Multi-probe V1,8,54,48,1.21051,2.3142,6.17218,26,True,528,8
tf,Multi-probe V1,8,56,48,1.26383,2.40133,5.65672,22,True,528,8
tf,Multi-probe V1,8,58,48,1.33248,2.51835,5.07546,20,True,528,8
tf,Multi-probe V1,8,60,48,1.41155,2.66023,4.52359,22,True,528,8
tf,Multi-probe V1,8,62,48,1.49368,2.81605,4.05105,22,True,528,8
tf,Multi-probe V1,8,64,48,1.57046,2.97,3.67151,21,True,528,8
tf,Multi-probe V1,8,66,48,,,3.38325,19,False,528,8
tf,Multi-probe V1,8,68,48,,,3.18175,18,False,528,8
tf,Multi-probe V1,8,70,48,,,3.06411,15,False,528,8
tf,Multi-probe V1,8,72,48,,,3.02937,15,False,528,8
tf,Multi-probe V1,8,74,48,,,3.07621,14,False,528,8
tf,Multi-probe V1,8,76,48,,,3.19421,11,False,528,8
tf,Multi-probe V1,8,78,48,,,3.3433,12,False,528,8
tf,Multi-probe V1,8,80,48,,,3.4306,10,False,528,8
tf,Multi-probe V1,8,82,48,,,3.34006,8,False,528,8
tf,Multi-probe V1,8,84,48,,,3.04561,8,False,528,8
tf,Multi-probe V1,8,86,48,,,2.65214,5,False,528,8
tf,Multi-probe V1,8,88,48,,,2.28008,5,False,528,8
tf,Multi-probe V1,8,90,48,,,1.98266,4,False,528,8
tf,Multi-probe V1,8,10,50,,,1.35541,7,False,528,8
tf,Multi-probe V1,8,12,50,,,1.38967,10,False,528,8
tf,Multi-probe V1,8,14,50,,,1.43989,12,False,528,8
tf,Multi-probe V1,8,16,50,,,1.51105,12,False,528,8
tf,Multi-probe V1,8,18,50,,,1.60944,12,False,528,8
tf,Multi-probe V1,8,20,50,,,1.7425,13,False,528,8
tf,Multi-probe V1,8,22,50,,,1.91817,15,False,528,8
tf,Multi-probe V1,8,24,50,,,2.14327,15,False,528,8
tf,Multi-probe V1,8,26,50,,,2.42116,19,False,528,8
tf,Multi-probe V1,8,28,50,,,2.7495,20,False,528,8
tf,Multi-probe V1,8,30,50,1.23659,2.35641,3.11991,24,True,528,8
tf,Multi-probe V1,8,32,50,1.24643,2.37254,3.52042,26,True,528,8
tf,Multi-probe V1,8,34,50,1.25078,2.3797,3.93925,28,True,528,8
tf,Multi-probe V1,8,36,50,1.24786,2.37489,4.36726,27,True,528,8
tf,Multi-probe V1,8,38,50,1.23799,2.35869,4.79742,28,True,528,8
tf,Multi-probe V1,8,40,50,1.22292,2.33418,5.22252,25,True,528,8
tf,Multi-probe V1,8,42,50,1.20518,2.30566,5.63281,25,True,528,8
tf,Multi-probe V1,8,44,50,1.18773,2.27793,6.01346,24,True,528,8
tf,Multi-probe V1,8,46,50,1.17375,2.25597,6.33944,24,True,528,8
tf,Multi-probe V1,8,48,50,1.16677,2.24509,6.56555,24,True,528,8
tf,Multi-probe V1,8,50,50,1.17064,2.25112,6.62077,21,True,528,8
tf,Multi-probe V1,8,52,50,1.1892,2.28026,6.43506,20,True,528,8
tf,Multi-probe V1,8,54,50,1.22539,2.33818,6.00475,20,True,528,8
tf,Multi-probe V1,8,56,50,,,5.42322,19,False,528,8
tf,Multi-probe V1,8,58,50,,,4.81932,16,False,528,8
tf,Multi-probe V1,8,60,50,,,4.28078,17,False,528,8
tf,Multi-probe V1,8,62,50,,,3.83953,18,False,528,8
tf,Multi-probe V1,8,64,50,,,3.4959,16,False,528,8
tf,Multi-probe V1,8,66,50,,,3.24119,17,False,528,8
tf,Multi-probe V1,8,68,50,,,3.06757,15,False,528,8
tf,Multi-probe V1,8,70,50,,,2.97021,11,False,528,8
tf,Multi-probe V1,8,72,50,,,2.94666,11,False,528,8
tf,Multi-probe V1,8,74,50,,,2.9943,9,False,528,8
tf,Multi-probe V1,8,76,50,,,3.10301,9,False,528,8
tf,Multi-probe V1,8,78,50,,,3.23827,10,False,528,8
tf,Multi-probe V1,8,80,50,,,3.32135,9,False,528,8
tf,Multi-probe V1,8,82,50,,,3.24945,8,False,528,8
tf,Multi-probe V1,8,84,50,,,2.98838,7,False,528,8
tf,Multi-probe V1,8,86,50,,,2.62192,5,False,528,8
tf,Multi-probe V1,8,88,50,,,2.26272,5,False,528,8
tf,Multi-probe V1,8,90,50,,,1.96861,4,False,528,8
tf,Multi-probe V1,12,10,-30,1.01962,2.02738,4.75234,23,True,528,8
tf,Multi-probe V1,12,12,-30,1.01937,2.02703,4.95862,28,True,528,8
tf,Multi-probe V1,12,14,-30,1.01956,2.02731,5.18457,32,True,528,8
tf,Multi-probe V1,12,16,-30,1.02003,2.02796,5.4238,39,True,528,8
tf,Multi-probe V1,12,18,-30,1.02055,2.02869,5.66628,45,True,528,8
tf,Multi-probe V1,12,20,-30,1.02089,2.02917,5.89848,51,True,528,8
tf,Multi-probe V1,12,22,-30,1.02083,2.02909,6.10444,55,True,528,8
tf,Multi-probe V1,12,24,-30,1.02016,2.02814,6.26815,58,True,528,8
tf,Multi-probe V1,12,26,-30,1.01869,2.02608,6.37681,60,True,528,8
tf,Multi-probe V1,12,28,-30,1.01632,2.02275,6.42393,61,True,528,8
tf,Multi-probe V1,12,30,-30,1.01297,2.01806,6.41113,63,True,528,8
tf,Multi-probe V1,12,32,-30,1.00869,2.01208,6.3478,56,True,528,8
tf,Multi-probe V1,12,34,-30,1.0036,2.005,6.24893,55,True,528,8
tf,Multi-probe V1,12,36,-30,0.997925,1.99713,6.13205,52,True,528,8
tf,Multi-probe V1,12,38,-30,0.991979,1.98891,6.01443,49,True,528,8
tf,Multi-probe V1,12,40,-30,0.986161,1.98091,5.91119,43,True,528,8
tf,Multi-probe V1,12,42,-30,0.980924,1.97373,5.83435,37,True,528,8
tf,Multi-probe V1,12,44,-30,0.976743,1.96802,5.7925,33,True,528,8
tf,Multi-probe V1,12,46,-30,0.974062,1.96436,5.79075,28,True,528,8
tf,Multi-probe V1,12,48,-30,0.973235,1.96324,5.8306,24,True,528,8
tf,Multi-probe V1,12,50,-30,0.974462,1.96491,5.90966,23,True,528,8
tf,Multi-probe V1,12,52,-30,,,6.02148,14,False,528,8
tf,Multi-probe V1,12,54,-30,,,6.15553,13,False,528,8
tf,Multi-probe V1,12,56,-30,,,6.29789,12,False,528,8
tf,Multi-probe V1,12,58,-30,,,6.43227,9,False,528,8
tf,Multi-probe V1,12,60,-30,,,6.54123,8,False,528,8
tf,Multi-probe V1,12,62,-30,,,6.60743,7,False,528,8
tf,Multi-probe V1,12,64,-30,,,6.61576,6,False,528,8
tf,Multi-probe V1,12,66,-30,,,6.55734,5,False,528,8
tf,Multi-probe V1,12,68,-30,,,6.43406,4,False,528,8
tf,Multi-probe V1,12,70,-30,,,6.26039,3,False,528,8
tf,Multi-probe V1,12,72,-30,,,6.0596,3,False,528,8
tf,Multi-probe V1,12,74,-30,,,5.8564,2,False,528,8
tf,Multi-probe V1,12,76,-30,,,5.67013,2,False,528,8
tf,Multi-probe V1,12,78,-30,,,5.51179,2,False,528,8
tf,Multi-probe V1,12,80,-30,,,5.38433,2,False,528,8
tf,Multi-probe V1,12,82,-30,,,5.28482,2,False,528,8
tf,Multi-probe V1,12,84,-30,,,5.20693,2,False,528,8
tf,Multi-probe V1,12,86,-30,,,5.14294,2,False,528,8
tf,Multi-probe V1,12,88,-30,,,5.08528,1,False,528,8
tf,Multi-probe V1,12,90,-30,,,5.02751,1,False,528,8
tf,Multi-probe V1,12,10,-28,1.02051,2.02864,4.89929,29,True,528,8
tf,Multi-probe V1,12,12,-28,1.01988,2.02775,5.11185,32,True,528,8
tf,Multi-probe V1,12,14,-28,1.01971,2.02751,5.34444,40,True,528,8
tf,Multi-probe V1,12,16,-28,1.01982,2.02766,5.59049,49,True,528,8
tf,Multi-probe V1,12,18,-28,1.02002,2.02794,5.83979,55,True,528,8
tf,Multi-probe V1,12,20,-28,1.02008,2.02803,6.07856,59,True,528,8
tf,Multi-probe V1,12,22,-28,1.01977,2.0276,6.29055,63,True,528,8
tf,Multi-probe V1,12,24,-28,1.0189,2.02637,6.45954,66,True,528,8
tf,Multi-probe V1,12,26,-28,1.01727,2.02409,6.57251,68,True,528,8
tf,Multi-probe V1,12,28,-28,1.01475,2.02055,6.62291,71,True,528,8
tf,Multi-probe V1,12,30,-28,1.01127,2.01569,6.61242,69,True,528,8
tf,Multi-probe V1,12,32,-28,1.00685,2.00952,6.55065,68,True,528,8
tf,Multi-probe V1,12,34,-28,1.00158,2.00219,6.45295,64,True,528,8
tf,Multi-probe V1,12,36,-28,0.995656,1.99399,6.33734,59,True,528,8
tf,Multi-probe V1,12,38,-28,0.98937,1.98532,6.2217,55,True,528,8
tf,Multi-probe V1,12,40,-28,0.983086,1.97669,6.12181,47,True,528,8
tf,Multi-probe V1,12,42,-28,0.977234,1.96869,6.05039,46,True,528,8
tf,Multi-probe V1,12,44,-28,0.972268,1.96192,6.01671,38,True,528,8
tf,Multi-probe V1,12,46,-28,0.968629,1.95698,6.02647,33,True,528,8
tf,Multi-probe V1,12,48,-28,0.966685,1.95435,6.08154,29,True,528,8
tf,Multi-probe V1,12,50,-28,0.966679,1.95434,6.1795,27,True,528,8
tf,Multi-probe V1,12,52,-28,0.968684,1.95705,6.31323,23,True,528,8
tf,Multi-probe V1,12,54,-28,,,6.47083,17,False,528,8
tf,Multi-probe V1,12,56,-28,,,6.63626,14,False,528,8
tf,Multi-probe V1,12,58,-28,,,6.79091,13,False,528,8
tf,Multi-probe V1,12,60,-28,,,6.91539,11,False,528,8
tf,Multi-probe V1,12,62,-28,,,6.99153,11,False,528,8
tf,Multi-probe V1,12,64,-28,,,7.0047,9,False,528,8
tf,Multi-probe V1,12,66,-28,,,6.94724,8,False,528,8
tf,Multi-probe V1,12,68,-28,,,6.82225,5,False,528,8
tf,Multi-probe V1,12,70,-28,,,6.6446,3,False,528,8
tf,Multi-probe V1,12,72,-28,,,6.43722,3,False,528,8
tf,Multi-probe V1,12,74,-28,,,6.224,3,False,528,8
tf,Multi-probe V1,12,76,-28,,,6.02341,2,False,528,8
tf,Multi-probe V1,12,78,-28,,,5.84555,3,False,528,8
tf,Multi-probe V1,12,80,-28,,,5.69269,3,False,528,8
tf,Multi-probe V1,12,82,-28,,,5.56162,3,False,528,8
tf,Multi-probe V1,12,84,-28,,,5.44628,4,False,528,8
tf,Multi-probe V1,12,86,-28,,,5.34001,4,False,528,8
tf,Multi-probe V1,12,88,-28,,,5.23699,3,False,528,8
tf,Multi-probe V1,12,90,-28,,,5.13301,2,False,528,8
tf,Multi-probe V1,12,10,-26,1.02061,2.02877,5.05643,32,True,528,8
tf,Multi-probe V1,12,12,-26,1.01965,2.02743,5.27393,38,True,528,8
tf,Multi-probe V1,12,14,-26,1.01916,2.02674,5.51135,45,True,528,8
tf,Multi-probe V1,12,16,-26,1.01898,2.02648,5.76193,54,True,528,8
tf,Multi-probe V1,12,18,-26,1.01891,2.02638,6.01525,65,True,528,8
tf,Multi-probe V1,12,20,-26,1.01874,2.02615,6.25736,68,True,528,8
tf,Multi-probe V1,12,22,-26,1.01826,2.02547,6.47197,71,True,528,8
tf,Multi-probe V1,12,24,-26,1.01725,2.02405,6.64289,77,True,528,8
tf,Multi-probe V1,12,26,-26,1.01552,2.02163,6.75731,77,True,528,8
tf,Multi-probe V1,12,28,-26,1.01293,2.018,6.80893,75,True,528,8
tf,Multi-probe V1,12,30,-26,1.0094,2.01307,6.7997,74,True,528,8
tf,Multi-probe V1,12,32,-26,1.00491,2.00682,6.73947,74,True,528,8
tf,Multi-probe V1,12,34,-26,0.999538,1.99936,6.64384,71,True,528,8
tf,Multi-probe V1,12,36,-26,0.993451,1.99094,6.53108,71,True,528,8
tf,Multi-probe V1,12,38,-26,0.986901,1.98192,6.41942,65,True,528,8
tf,Multi-probe V1,12,40,-26,0.980223,1.97277,6.32506,55,True,528,8
tf,Multi-probe V1,12,42,-26,0.973818,1.96403,6.26118,52,True,528,8
tf,Multi-probe V1,12,44,-26,0.968126,1.9563,6.23753,48,True,528,8
tf,Multi-probe V1,12,46,-26,0.963583,1.95015,6.26016,38,True,528,8
tf,Multi-probe V1,12,48,-26,0.960576,1.94609,6.33096,35,True,528,8
tf,Multi-probe V1,12,50,-26,0.959395,1.94449,6.447,28,True,528,8
tf,Multi-probe V1,12,52,-26,0.960186,1.94556,6.59985,27,True,528,8
tf,Multi-probe V1,12,54,-26,0.962937,1.94927,6.77539,21,True,528,8
tf,Multi-probe V1,12,56,-26,,,6.95471,18,False,528,8
tf,Multi-probe V1,12,58,-26,,,7.11642,16,False,528,8
tf,Multi-probe V1,12,60,-26,,,7.23963,16,False,528,8
tf,Multi-probe V1,12,62,-26,,,7.30698,14,False,528,8
tf,Multi-probe V1,12,64,-26,,,7.30714,11,False,528,8
tf,Multi-probe V1,12,66,-26,,,7.23702,11,False,528,8
tf,Multi-probe V1,12,68,-26,,,7.10336,8,False,528,8
tf,Multi-probe V1,12,70,-26,,,6.92198,7,False,528,8
tf,Multi-probe V1,12,72,-26,,,6.71379,5,False,528,8
tf,Multi-probe V1,12,74,-26,,,6.49898,5,False,528,8
tf,Multi-probe V1,12,76,-26,,,6.29226,3,False,528,8
tf,Multi-probe V1,12,78,-26,,,6.10109,4,False,528,8
tf,Multi-probe V1,12,80,-26,,,5.92658,5,False,528,8
tf,Multi-probe V1,12,82,-26,,,5.76584,5,False,528,8
tf,Multi-probe V1,12,84,-26,,,5.61438,5,False,528,8
tf,Multi-probe V1,12,86,-26,,,5.46796,5,False,528,8
tf,Multi-probe V1,12,88,-26,,,5.32355,4,False,528,8
tf,Multi-probe V1,12,90,-26,,,5.17962,4,False,528,8
tf,Multi-probe V1,12,10,-24,1.01984,2.02769,5.22226,39,True,528,8
tf,Multi-probe V1,12,12,-24,1.01863,2.02599,5.44288,45,True,528,8
tf,Multi-probe V1,12,14,-24,1.01789,2.02495,5.68279,55,True,528,8
tf,Multi-probe V1,12,16,-24,1.01747,2.02436,5.93502,63,True,528,8
tf,Multi-probe V1,12,18,-24,1.01719,2.02397,6.18898,75,True,528,8
tf,Multi-probe V1,12,20,-24,1.01686,2.02351,6.43066,76,True,528,8
tf,Multi-probe V1,12,22,-24,1.01626,2.02267,6.64395,80,True,528,8
tf,Multi-probe V1,12,24,-24,1.01518,2.02116,6.81306,80,True,528,8
tf,Multi-probe V1,12,26,-24,1.01343,2.01871,6.92571,80,True,528,8
tf,Multi-probe V1,12,28,-24,1.01086,2.01511,6.97619,80,True,528,8
tf,Multi-probe V1,12,30,-24,1.00736,2.01023,6.96689,82,True,528,8
tf,Multi-probe V1,12,32,-24,1.0029,2.00403,6.90792,82,True,528,8
tf,Multi-probe V1,12,34,-24,0.997531,1.99658,6.81496,77,True,528,8
tf,Multi-probe V1,12,36,-24,0.991376,1.98808,6.70631,76,True,528,8
tf,Multi-probe V1,12,38,-24,0.984658,1.97884,6.60021,75,True,528,8
tf,Multi-probe V1,12,40,-24,0.977682,1.9693,6.513,66,True,528,8
tf,Multi-probe V1,12,42,-24,0.970821,1.95996,6.45811,62,True,528,8
tf,Multi-probe V1,12,44,-24,0.964497,1.95138,6.44547,53,True,528,8
tf,Multi-probe V1,12,46,-24,0.95915,1.94416,6.48117,47,True,528,8
tf,Multi-probe V1,12,48,-24,0.955191,1.93884,6.56674,42,True,528,8
tf,Multi-probe V1,12,50,-24,0.952961,1.93584,6.69821,32,True,528,8
tf,Multi-probe V1,12,52,-24,0.952683,1.93547,6.86514,28,True,528,8
tf,Multi-probe V1,12,54,-24,0.954436,1.93782,7.0505,23,True,528,8
tf,Multi-probe V1,12,56,-24,0.95815,1.94282,7.23209,22,True,528,8
tf,Multi-probe V1,12,58,-24,,,7.38596,19,False,528,8
tf,Multi-probe V1,12,60,-24,,,7.49098,19,False,528,8
tf,Multi-probe V1,12,62,-24,0.9787,1.97069,7.53286,20,True,528,8
tf,Multi-probe V1,12,64,-24,,,7.50628,15,False,528,8
tf,Multi-probe V1,12,66,-24,,,7.41503,12,False,528,8
tf,Multi-probe V1,12,68,-24,,,7.27051,10,False,528,8
tf,Multi-probe V1,12,70,-24,,,7.08888,9,False,528,8
tf,Multi-probe V1,12,72,-24,,,6.88723,7,False,528,8
tf,Multi-probe V1,12,74,-24,,,6.67976,7,False,528,8
tf,Multi-probe V1,12,76,-24,,,6.47553,8,False,528,8
tf,Multi-probe V1,12,78,-24,,,6.27831,8,False,528,8
tf,Multi-probe V1,12,80,-24,,,6.08803,6,False,528,8
tf,Multi-probe V1,12,82,-24,,,5.90285,7,False,528,8
tf,Multi-probe V1,12,84,-24,,,5.7208,7,False,528,8
tf,Multi-probe V1,12,86,-24,,,5.54084,6,False,528,8
tf,Multi-probe V1,12,88,-24,,,5.36302,6,False,528,8
tf,Multi-probe V1,12,90,-24,,,5.18833,6,False,528,8
tf,Multi-probe V1,12,10,-22,1.0182,2.02539,5.39469,45,True,528,8
tf,Multi-probe V1,12,12,-22,1.0168,2.02343,5.6161,52,True,528,8
tf,Multi-probe V1,12,14,-22,1.01588,2.02213,5.85567,66,True,528,8
tf,Multi-probe V1,12,16,-22,1.01529,2.02131,6.10618,75,True,528,8
tf,Multi-probe V1,12,18,-22,1.01487,2.02073,6.35692,81,True,528,8
tf,Multi-probe V1,12,20,-22,1.01445,2.02013,6.59401,87,True,528,8
tf,Multi-probe V1,12,22,-22,1.01381,2.01923,6.80176,86,True,528,8
tf,Multi-probe V1,12,24,-22,1.01274,2.01774,6.96507,87,True,528,8
tf,Multi-probe V1,12,26,-22,1.01105,2.01538,7.07258,89,True,528,8
tf,Multi-probe V1,12,28,-22,1.00859,2.01194,7.11937,89,True,528,8
tf,Multi-probe V1,12,30,-22,1.00522,2.00725,7.10842,86,True,528,8
tf,Multi-probe V1,12,32,-22,1.00089,2.00124,7.05005,83,True,528,8
tf,Multi-probe V1,12,34,-22,0.995627,1.99395,6.95984,80,True,528,8
tf,Multi-probe V1,12,36,-22,0.989516,1.98552,6.85583,82,True,528,8
tf,Multi-probe V1,12,38,-22,0.982747,1.97622,6.75604,79,True,528,8
tf,Multi-probe V1,12,40,-22,0.97559,1.96644,6.67665,72,True,528,8
