azimuth_deg,elevation_deg,mousev2_estimate_log2,mousev2_supported,allen_estimate_log2,allen_supported,preference,shared_supported,mousev2_minus_allen_log2,mousev2_over_allen_ratio
48,-10,-3.5474,True,-4.06948,True,sf,True,0.52208,1.436024
50,-10,-3.53089,True,-4.07172,True,sf,True,0.54083,1.454809
52,-10,-3.51901,True,-4.07416,True,sf,True,0.55515,1.469321
54,-10,-3.51293,True,-4.07685,True,sf,True,0.56392,1.47828
56,-10,-3.51346,True,-4.07986,True,sf,True,0.5664,1.480824
58,-10,-3.5209,True,-4.08327,True,sf,True,0.56237,1.476693
60,-10,-3.53495,True,-4.08715,True,sf,True,0.5522,1.46632
62,-10,-3.55474,True,-4.09155,True,sf,True,0.53681,1.450761
64,-10,-3.57892,True,-4.09649,True,sf,True,0.51757,1.431542
66,-10,-3.60584,True,-4.10192,True,sf,True,0.49608,1.410376
68,-10,-3.63376,True,-4.10773,True,sf,True,0.47397,1.388926
70,-10,-3.66111,True,-4.1137,True,sf,True,0.45259,1.368495
72,-10,-3.68663,True,-4.11951,True,sf,True,0.43288,1.349926
74,-10,-3.70948,True,-4.12476,True,sf,True,0.41528,1.333557
76,-10,-3.72922,True,-4.12893,True,sf,True,0.39971,1.319243
78,-10,-3.74576,True,-4.1315,True,sf,True,0.38574,1.30653
80,-10,-3.75924,True,-4.13195,True,sf,True,0.37271,1.294783
82,-10,-3.76998,True,-4.12982,True,sf,True,0.35984,1.283284
84,-10,-3.77833,True,-4.1248,True,sf,True,0.34647,1.271446
86,-10,-3.7847,True,-4.11673,True,sf,True,0.33203,1.258783
88,-10,-3.78945,True,-4.10561,True,sf,True,0.31616,1.245012
90,-10,-3.7929,True,-4.0916,True,sf,True,0.2987,1.230036
10,-8,-3.65302,True,-4.11565,True,sf,True,0.46263,1.378052
12,-8,-3.66364,True,-4.11001,True,sf,True,0.44637,1.362607
14,-8,-3.67345,True,-4.10345,True,sf,True,0.43,1.347234
16,-8,-3.68218,True,-4.09625,True,sf,True,0.41407,1.332439
18,-8,-3.68956,True,-4.08874,True,sf,True,0.39918,1.318758
20,-8,-3.6953,True,-4.08128,True,sf,True,0.38598,1.306747
22,-8,-3.6991,True,-4.07424,True,sf,True,0.37514,1.296965
24,-8,-3.70069,True,-4.06791,True,sf,True,0.36722,1.289865
26,-8,-3.69981,True,-4.06255,True,sf,True,0.36274,1.285866
28,-8,-3.69627,True,-4.05834,True,sf,True,0.36207,1.285269
30,-8,-3.68989,True,-4.05534,True,sf,True,0.36545,1.288283
32,-8,-3.68062,True,-4.05354,True,sf,True,0.37292,1.294971
34,-8,-3.66844,True,-4.05287,True,sf,True,0.38443,1.305344
36,-8,-3.65352,True,-4.05319,True,sf,True,0.39967,1.319206
38,-8,-3.63612,True,-4.05434,True,sf,True,0.41822,1.336278
40,-8,-3.61674,True,-4.05614,True,sf,True,0.4394,1.35604
42,-8,-3.59608,True,-4.05844,True,sf,True,0.46236,1.377794
44,-8,-3.57507,True,-4.0611,True,sf,True,0.48603,1.400585
46,-8,-3.55486,True,-4.06401,True,sf,True,0.50915,1.423211
48,-8,-3.53679,True,-4.06711,True,sf,True,0.53032,1.44425
50,-8,-3.52223,True,-4.07038,True,sf,True,0.54815,1.462209
52,-8,-3.51248,True,-4.07383,True,sf,True,0.56135,1.475649
54,-8,-3.50857,True,-4.0775,True,sf,True,0.56893,1.483423
56,-8,-3.51115,True,-4.08145,True,sf,True,0.5703,1.484832
58,-8,-3.52037,True,-4.08576,True,sf,True,0.56539,1.479787
60,-8,-3.5358,True,-4.09049,True,sf,True,0.55469,1.468853
62,-8,-3.5565,True,-4.09571,True,sf,True,0.53921,1.453177
64,-8,-3.58112,True,-4.10143,True,sf,True,0.52031,1.434263
66,-8,-3.60809,True,-4.10761,True,sf,True,0.49952,1.413743
68,-8,-3.63581,True,-4.11416,True,sf,True,0.47835,1.393149
70,-8,-3.66286,True,-4.12087,True,sf,True,0.45801,1.373646
72,-8,-3.68813,True,-4.12745,True,sf,True,0.43932,1.355965
74,-8,-3.71091,True,-4.13351,True,sf,True,0.4226,1.340341
76,-8,-3.73083,True,-4.13856,True,sf,True,0.40773,1.326597
78,-8,-3.74779,True,-4.14209,True,sf,True,0.3943,1.314305
80,-8,-3.76193,True,-4.14356,True,sf,True,0.38163,1.302813
82,-8,-3.77352,True,-4.14253,True,sf,True,0.36901,1.291466
84,-8,-3.78286,True,-4.13866,True,sf,True,0.3558,1.279695
86,-8,-3.7903,True,-4.13175,True,sf,True,0.34145,1.267029
88,-8,-3.79615,True,-4.12179,True,sf,True,0.32564,1.25322
90,-8,-3.80071,True,-4.10889,True,sf,True,0.30818,1.238145
10,-6,-3.6278,True,-4.11869,True,sf,True,0.49089,1.405312
12,-6,-3.63918,True,-4.11092,True,sf,True,0.47174,1.386781
14,-6,-3.64983,True,-4.10234,True,sf,True,0.45251,1.368419
16,-6,-3.65948,True,-4.0933,True,sf,True,0.43382,1.350806
18,-6,-3.66782,True,-4.08417,True,sf,True,0.41635,1.334547
20,-6,-3.67456,True,-4.07534,True,sf,True,0.40078,1.320222
22,-6,-3.67936,True,-4.0672,True,sf,True,0.38784,1.308433
24,-6,-3.68192,True,-4.06006,True,sf,True,0.37814,1.299665
26,-6,-3.68196,True,-4.05416,True,sf,True,0.3722,1.294325
28,-6,-3.67926,True,-4.04967,True,sf,True,0.37041,1.29272
30,-6,-3.67363,True,-4.04663,True,sf,True,0.373,1.295043
32,-6,-3.66501,True,-4.04502,True,sf,True,0.38001,1.301351
34,-6,-3.65344,True,-4.04471,True,sf,True,0.39127,1.311547
36,-6,-3.6391,True,-4.04555,True,sf,True,0.40645,1.32542
38,-6,-3.62233,True,-4.04735,True,sf,True,0.42502,1.342591
40,-6,-3.60371,True,-4.0499,True,sf,True,0.44619,1.362437
42,-6,-3.58401,True,-4.05303,True,sf,True,0.46902,1.384169
44,-6,-3.56423,True,-4.05657,True,sf,True,0.49234,1.406725
46,-6,-3.54558,True,-4.0604,True,sf,True,0.51482,1.428816
48,-6,-3.52937,True,-4.06444,True,sf,True,0.53507,1.449012
50,-6,-3.51691,True,-4.06864,True,sf,True,0.55173,1.465842
52,-6,-3.50938,True,-4.07301,True,sf,True,0.56363,1.477983
54,-6,-3.50767,True,-4.07757,True,sf,True,0.5699,1.484421
56,-6,-3.51228,True,-4.08238,True,sf,True,0.5701,1.484626
58,-6,-3.52317,True,-4.0875,True,sf,True,0.56433,1.478701
60,-6,-3.53983,True,-4.093,True,sf,True,0.55317,1.467306
62,-6,-3.56127,True,-4.09894,True,sf,True,0.53767,1.451626
64,-6,-3.58618,True,-4.10535,True,sf,True,0.51917,1.433131
66,-6,-3.61308,True,-4.11219,True,sf,True,0.49911,1.413341
68,-6,-3.64052,True,-4.11938,True,sf,True,0.47886,1.393642
70,-6,-3.66725,True,-4.12673,True,sf,True,0.45948,1.375046
72,-6,-3.6923,True,-4.13396,True,sf,True,0.44166,1.358166
74,-6,-3.71505,True,-4.14071,True,sf,True,0.42566,1.343187
76,-6,-3.73518,True,-4.1465,True,sf,True,0.41132,1.329902
78,-6,-3.75261,True,-4.15084,True,sf,True,0.39823,1.31789
80,-6,-3.76743,True,-4.15321,True,sf,True,0.38578,1.306566
82,-6,-3.77987,True,-4.15314,True,sf,True,0.37327,1.295285
84,-6,-3.79018,True,-4.15027,True,sf,True,0.36009,1.283506
86,-6,-3.79866,True,-4.14441,True,sf,True,0.34575,1.270811
88,-6,-3.8056,True,-4.13548,True,sf,True,0.32988,1.256909
90,-6,-3.81125,True,-4.12359,True,sf,True,0.31234,1.24172
10,-4,-3.60235,True,-4.12151,True,sf,True,0.51916,1.433121
12,-4,-3.61439,True,-4.11165,True,sf,True,0.49726,1.41153
14,-4,-3.62582,True,-4.10115,True,sf,True,0.47533,1.390236
16,-4,-3.63634,True,-4.09039,True,sf,True,0.45405,1.36988
18,-4,-3.64565,True,-4.07976,True,sf,True,0.43411,1.351077
20,-4,-3.65341,True,-4.0697,True,sf,True,0.41629,1.334491
22,-4,-3.65928,True,-4.06058,True,sf,True,0.4013,1.320697
24,-4,-3.66294,True,-4.05272,True,sf,True,0.38978,1.310194
26,-4,-3.66407,True,-4.04636,True,sf,True,0.38229,1.303409
28,-4,-3.66242,True,-4.04163,True,sf,True,0.37921,1.300629
30,-4,-3.65781,True,-4.03856,True,sf,True,0.38075,1.302019
32,-4,-3.65015,True,-4.03709,True,sf,True,0.38694,1.307617
34,-4,-3.63951,True,-4.03709,True,sf,True,0.39758,1.317296
36,-4,-3.6261,True,-4.03837,True,sf,True,0.41227,1.330778
38,-4,-3.61033,True,-4.04072,True,sf,True,0.43039,1.347598
40,-4,-3.59283,True,-4.04392,True,sf,True,0.45109,1.367073
42,-4,-3.57444,True,-4.04777,True,sf,True,0.47333,1.38831
44,-4,-3.55624,True,-4.05208,True,sf,True,0.49584,1.410142
46,-4,-3.53943,True,-4.05672,True,sf,True,0.51729,1.431264
48,-4,-3.52531,True,-4.06159,True,sf,True,0.53628,1.450228
50,-4,-3.51512,True,-4.06663,True,sf,True,0.55151,1.465619
52,-4,-3.5099,True,-4.07183,True,sf,True,0.56193,1.476243
54,-4,-3.51039,True,-4.07719,True,sf,True,0.5668,1.481234
56,-4,-3.51691,True,-4.08278,True,sf,True,0.56587,1.48028
58,-4,-3.52931,True,-4.08864,True,sf,True,0.55933,1.473585
60,-4,-3.54697,True,-4.09484,True,sf,True,0.54787,1.461926
62,-4,-3.5689,True,-4.10143,True,sf,True,0.53253,1.446464
64,-4,-3.59386,True,-4.10845,True,sf,True,0.51459,1.428588
66,-4,-3.6205,True,-4.11586,True,sf,True,0.49536,1.409672
68,-4,-3.64754,True,-4.12359,True,sf,True,0.47605,1.39093
70,-4,-3.67387,True,-4.13147,True,sf,True,0.4576,1.373255
72,-4,-3.69867,True,-4.13924,True,sf,True,0.44057,1.35714
74,-4,-3.72138,True,-4.14655,True,sf,True,0.42517,1.342731
76,-4,-3.74172,True,-4.15296,True,sf,True,0.41124,1.329828
78,-4,-3.75961,True,-4.15796,True,sf,True,0.39835,1.318
80,-4,-3.7751,True,-4.16106,True,sf,True,0.38596,1.306729
82,-4,-3.78837,True,-4.16179,True,sf,True,0.37342,1.29542
84,-4,-3.79964,True,-4.15979,True,sf,True,0.36015,1.283559
86,-4,-3.80914,True,-4.15481,True,sf,True,0.34567,1.270741
88,-4,-3.81714,True,-4.14678,True,sf,True,0.32964,1.2567
90,-4,-3.82387,True,-4.13578,True,sf,True,0.31191,1.24135
10,-2,-3.57716,True,-4.12435,True,sf,True,0.54719,1.461237
12,-2,-3.58972,True,-4.11245,True,sf,True,0.52273,1.436671
14,-2,-3.60178,True,-4.1001,True,sf,True,0.49832,1.412568
16,-2,-3.61304,True,-4.0877,True,sf,True,0.47466,1.389591
18,-2,-3.6232,True,-4.0757,True,sf,True,0.4525,1.368409
20,-2,-3.63193,True,-4.0645,True,sf,True,0.43257,1.349636
22,-2,-3.63885,True,-4.0545,True,sf,True,0.41565,1.3339
24,-2,-3.64364,True,-4.046,True,sf,True,0.40236,1.321668
26,-2,-3.64595,True,-4.03923,True,sf,True,0.39328,1.313376
28,-2,-3.64551,True,-4.03428,True,sf,True,0.38877,1.309277
30,-2,-3.64213,True,-4.03117,True,sf,True,0.38904,1.309522
32,-2,-3.63572,True,-4.02982,True,sf,True,0.3941,1.314123
34,-2,-3.62634,True,-4.03007,True,sf,True,0.40373,1.322924
36,-2,-3.61424,True,-4.03172,True,sf,True,0.41748,1.335593
38,-2,-3.59987,True,-4.03454,True,sf,True,0.43467,1.351602
40,-2,-3.58391,True,-4.03829,True,sf,True,0.45438,1.370194
42,-2,-3.56726,True,-4.04275,True,sf,True,0.47549,1.39039
44,-2,-3.55101,True,-4.04773,True,sf,True,0.49672,1.411002
46,-2,-3.53639,True,-4.05308,True,sf,True,0.51669,1.430669
48,-2,-3.52462,True,-4.05869,True,sf,True,0.53407,1.448008
50,-2,-3.51685,True,-4.06447,True,sf,True,0.54762,1.461672
52,-2,-3.514,True,-4.07041,True,sf,True,0.55641,1.470605
54,-2,-3.51662,True,-4.07651,True,sf,True,0.55989,1.474157
56,-2,-3.52489,True,-4.0828,True,sf,True,0.55791,1.472135
58,-2,-3.53853,True,-4.08933,True,sf,True,0.5508,1.464898
60,-2,-3.5569,True,-4.09616,True,sf,True,0.53926,1.453227
62,-2,-3.57903,True,-4.10333,True,sf,True,0.5243,1.438236
64,-2,-3.60376,True,-4.11088,True,sf,True,0.50712,1.42121
66,-2,-3.62992,True,-4.11878,True,sf,True,0.48886,1.403336
68,-2,-3.65638,True,-4.12697,True,sf,True,0.47059,1.385676
70,-2,-3.68221,True,-4.13529,True,sf,True,0.45308,1.36896
72,-2,-3.70668,True,-4.14349,True,sf,True,0.43681,1.353608
74,-2,-3.72931,True,-4.15123,True,sf,True,0.42192,1.339709
76,-2,-3.74983,True,-4.1581,True,sf,True,0.40827,1.327093
78,-2,-3.76815,True,-4.16362,True,sf,True,0.39547,1.315371
80,-2,-3.78429,True,-4.16729,True,sf,True,0.383,1.304051
82,-2,-3.79837,True,-4.16865,True,sf,True,0.37028,1.292604
84,-2,-3.81057,True,-4.16732,True,sf,True,0.35675,1.280538
86,-2,-3.82109,True,-4.16306,True,sf,True,0.34197,1.267486
88,-2,-3.83014,True,-4.15577,True,sf,True,0.32563,1.253212
90,-2,-3.83794,True,-4.14551,True,sf,True,0.30757,1.237621
10,0,-3.55287,True,-4.12731,True,sf,True,0.57444,1.489099
12,0,-3.56573,True,-4.11343,True,sf,True,0.5477,1.461753
14,0,-3.57818,True,-4.0993,True,sf,True,0.52112,1.435069
16,0,-3.58998,True,-4.08536,True,sf,True,0.49538,1.409692
18,0,-3.6008,True,-4.07205,True,sf,True,0.47125,1.38631
20,0,-3.61031,True,-4.05981,True,sf,True,0.4495,1.365567
22,0,-3.61817,True,-4.04901,True,sf,True,0.43084,1.348018
24,0,-3.62401,True,-4.03994,True,sf,True,0.41593,1.334158
26,0,-3.62749,True,-4.03279,True,sf,True,0.4053,1.324364
28,0,-3.62834,True,-4.02765,True,sf,True,0.39931,1.318877
30,0,-3.62634,True,-4.02451,True,sf,True,0.39817,1.317835
32,0,-3.6214,True,-4.02325,True,sf,True,0.40185,1.321201
34,0,-3.6136,True,-4.0237,True,sf,True,0.4101,1.328778
36,0,-3.60318,True,-4.02565,True,sf,True,0.42247,1.34022
38,0,-3.59064,True,-4.02885,True,sf,True,0.43821,1.354922
40,0,-3.57667,True,-4.03306,True,sf,True,0.45639,1.372104
42,0,-3.56219,True,-4.03804,True,sf,True,0.47585,1.390737
44,0,-3.54831,True,-4.0436,True,sf,True,0.49529,1.409604
46,0,-3.53621,True,-4.04957,True,sf,True,0.51336,1.427371
48,0,-3.52705,True,-4.05582,True,sf,True,0.52877,1.442699
50,0,-3.52184,True,-4.06226,True,sf,True,0.54042,1.454396
52,0,-3.52135,True,-4.06887,True,sf,True,0.54752,1.461571
54,0,-3.52598,True,-4.07563,True,sf,True,0.54965,1.463731
56,0,-3.53577,True,-4.08256,True,sf,True,0.54679,1.460832
58,0,-3.55037,True,-4.08969,True,sf,True,0.53932,1.453287
60,0,-3.56911,True,-4.09709,True,sf,True,0.52798,1.441909
62,0,-3.5911,True,-4.10478,True,sf,True,0.51368,1.427687
64,0,-3.61533,True,-4.1128,True,sf,True,0.49747,1.411736
66,0,-3.64078,True,-4.12112,True,sf,True,0.48034,1.395072
68,0,-3.6665,True,-4.12968,True,sf,True,0.46318,1.378577
70,0,-3.69169,True,-4.13833,True,sf,True,0.44664,1.362862
72,0,-3.71575,True,-4.14684,True,sf,True,0.43109,1.348252
74,0,-3.73824,True,-4.1549,True,sf,True,0.41666,1.334834
76,0,-3.75891,True,-4.16209,True,sf,True,0.40318,1.32242
78,0,-3.77762,True,-4.16796,True,sf,True,0.39034,1.310702
80,0,-3.79438,True,-4.17202,True,sf,True,0.37764,1.299215
82,0,-3.80925,True,-4.17382,True,sf,True,0.36457,1.287498
84,0,-3.82237,True,-4.17298,True,sf,True,0.35061,1.2751
86,0,-3.83389,True,-4.16925,True,sf,True,0.33536,1.261692
88,0,-3.844,True,-4.16252,True,sf,True,0.31852,1.247051
90,0,-3.85288,True,-4.15283,True,sf,True,0.29995,1.231102
10,2,-3.5302,True,-4.13042,True,sf,True,0.60022,1.515948
12,2,-3.54307,True,-4.11461,True,sf,True,0.57154,1.486109
14,2,-3.55565,True,-4.09878,True,sf,True,0.54313,1.45713
16,2,-3.56768,True,-4.08337,True,sf,True,0.51569,1.429678
18,2,-3.57887,True,-4.06885,True,sf,True,0.48998,1.404425
20,2,-3.58891,True,-4.05565,True,sf,True,0.46674,1.381983
22,2,-3.59746,True,-4.04411,True,sf,True,0.44665,1.362872
24,2,-3.60417,True,-4.03453,True,sf,True,0.43036,1.34757
26,2,-3.60871,True,-4.02705,True,sf,True,0.41834,1.336389
28,2,-3.61081,True,-4.02174,True,sf,True,0.41093,1.329543
30,2,-3.61025,True,-4.01855,True,sf,True,0.4083,1.327121
32,2,-3.60695,True,-4.01737,True,sf,True,0.41042,1.329073
34,2,-3.60097,True,-4.01799,True,sf,True,0.41702,1.335167
36,2,-3.59258,True,-4.02018,True,sf,True,0.4276,1.344994
38,2,-3.58226,True,-4.0237,True,sf,True,0.44144,1.357959
40,2,-3.57071,True,-4.02828,True,sf,True,0.45757,1.373227
42,2,-3.55885,True,-4.0337,True,sf,True,0.47485,1.389774
44,2,-3.54772,True,-4.03974,True,sf,True,0.49202,1.406413
46,2,-3.53845,True,-4.04624,True,sf,True,0.50779,1.42187
48,2,-3.53209,True,-4.05305,True,sf,True,0.52096,1.43491
50,2,-3.52952,True,-4.06008,True,sf,True,0.53056,1.44449
52,2,-3.53133,True,-4.06728,True,sf,True,0.53595,1.449897
54,2,-3.53781,True,-4.07463,True,sf,True,0.53682,1.450771
56,2,-3.54886,True,-4.08214,True,sf,True,0.53328,1.447216
58,2,-3.5641,True,-4.08982,True,sf,True,0.52572,1.439652
60,2,-3.58289,True,-4.09773,True,sf,True,0.51484,1.428836
62,2,-3.60444,True,-4.10588,True,sf,True,0.50144,1.415626
64,2,-3.6279,True,-4.11431,True,sf,True,0.48641,1.400954
66,2,-3.65243,True,-4.12298,True,sf,True,0.47055,1.385638
68,2,-3.67725,True,-4.13184,True,sf,True,0.45459,1.370393
70,2,-3.7017,True,-4.14073,True,sf,True,0.43903,1.355693
72,2,-3.72527,True,-4.14945,True,sf,True,0.42418,1.34181
74,2,-3.74757,True,-4.15768,True,sf,True,0.41011,1.328787
76,2,-3.76834,True,-4.16504,True,sf,True,0.3967,1.316493
78,2,-3.78742,True,-4.17109,True,sf,True,0.38367,1.304656
80,2,-3.80478,True,-4.17535,True,sf,True,0.37057,1.292864
82,2,-3.82043,True,-4.17739,True,sf,True,0.35696,1.280724
84,2,-3.83446,True,-4.17683,True,sf,True,0.34237,1.267838
86,2,-3.84699,True,-4.17342,True,sf,True,0.32643,1.253907
88,2,-3.85816,True,-4.16705,True,sf,True,0.30889,1.238754
90,2,-3.86814,True,-4.15775,True,sf,True,0.28961,1.22231
10,4,-3.50992,True,-4.13363,True,sf,True,0.62371,1.540832
12,4,-3.52249,True,-4.11597,True,sf,True,0.59348,1.508882
14,4,-3.53485,True,-4.09851,True,sf,True,0.56366,1.478014
16,4,-3.54676,True,-4.08171,True,sf,True,0.53495,1.448892
18,4,-3.55797,True,-4.06606,True,sf,True,0.50809,1.422166
20,4,-3.56818,True,-4.05196,True,sf,True,0.48378,1.398403
22,4,-3.5771,True,-4.03976,True,sf,True,0.46266,1.37808
24,4,-3.58441,True,-4.02971,True,sf,True,0.4453,1.361597
26,4,-3.58979,True,-4.02195,True,sf,True,0.43216,1.349252
28,4,-3.59301,True,-4.01649,True,sf,True,0.42348,1.341159
30,4,-3.59385,True,-4.01328,True,sf,True,0.41943,1.337399
32,4,-3.59225,True,-4.01216,True,sf,True,0.41991,1.337844
34,4,-3.58826,True,-4.01291,True,sf,True,0.42465,1.342247
36,4,-3.58215,True,-4.01531,True,sf,True,0.43316,1.350188
38,4,-3.57438,True,-4.01908,True,sf,True,0.4447,1.361031
40,4,-3.56561,True,-4.02397,True,sf,True,0.45836,1.373979
42,4,-3.55671,True,-4.02975,True,sf,True,0.47304,1.388031
44,4,-3.54866,True,-4.03619,True,sf,True,0.48753,1.402042
46,4,-3.54245,True,-4.04313,True,sf,True,0.50068,1.41488
48,4,-3.53901,True,-4.05042,True,sf,True,0.51141,1.425443
50,4,-3.53907,True,-4.05796,True,sf,True,0.51889,1.432852
52,4,-3.54308,True,-4.06569,True,sf,True,0.52261,1.436552
54,4,-3.55118,True,-4.07357,True,sf,True,0.52239,1.436333
56,4,-3.56322,True,-4.0816,True,sf,True,0.51838,1.432346
58,4,-3.57881,True,-4.08979,True,sf,True,0.51098,1.425018
60,4,-3.59737,True,-4.09815,True,sf,True,0.50078,1.414978
62,4,-3.61823,True,-4.10672,True,sf,True,0.48849,1.402976
64,4,-3.64072,True,-4.1155,True,sf,True,0.47478,1.389706
66,4,-3.66416,True,-4.12446,True,sf,True,0.4603,1.375828
68,4,-3.68797,True,-4.13353,True,sf,True,0.44556,1.361843
70,4,-3.71161,True,-4.14258,True,sf,True,0.43097,1.34814
72,4,-3.73463,True,-4.15139,True,sf,True,0.41676,1.334926
74,4,-3.7567,True,-4.15967,True,sf,True,0.40297,1.322227
76,4,-3.77754,True,-4.16705,True,sf,True,0.38951,1.309948
78,4,-3.79698,True,-4.17309,True,sf,True,0.37611,1.297838
80,4,-3.81493,True,-4.17736,True,sf,True,0.36243,1.285589
82,4,-3.83136,True,-4.17943,True,sf,True,0.34807,1.272857
84,4,-3.84631,True,-4.17893,True,sf,True,0.33262,1.259298
86,4,-3.85986,True,-4.17562,True,sf,True,0.31576,1.244667
88,4,-3.87212,True,-4.16939,True,sf,True,0.29727,1.228817
90,4,-3.88323,True,-4.16027,True,sf,True,0.27704,1.211706
10,6,-3.49273,True,-4.13683,True,sf,True,0.6441,1.562764
12,6,-3.50468,True,-4.11739,True,sf,True,0.61271,1.529129
14,6,-3.51645,True,-4.09839,True,sf,True,0.58194,1.496861
16,6,-3.52787,True,-4.08029,True,sf,True,0.55242,1.466544
18,6,-3.5387,True,-4.06358,True,sf,True,0.52488,1.438814
20,6,-3.5487,True,-4.04867,True,sf,True,0.49997,1.414184
22,6,-3.5576,True,-4.03587,True,sf,True,0.47827,1.393072
24,6,-3.56515,True,-4.02542,True,sf,True,0.46027,1.375799
26,6,-3.57109,True,-4.01741,True,sf,True,0.44632,1.36256
28,6,-3.57519,True,-4.01184,True,sf,True,0.43665,1.353458
30,6,-3.5773,True,-4.00862,True,sf,True,0.43132,1.348467
32,6,-3.57735,True,-4.00755,True,sf,True,0.4302,1.34742
34,6,-3.57541,True,-4.00843,True,sf,True,0.43302,1.350057
36,6,-3.57172,True,-4.01099,True,sf,True,0.43927,1.355918
38,6,-3.5667,True,-4.01497,True,sf,True,0.44827,1.364403
40,6,-3.56095,True,-4.02011,True,sf,True,0.45916,1.374741
42,6,-3.55524,True,-4.02617,True,sf,True,0.47093,1.386003
44,6,-3.55044,True,-4.03295,True,sf,True,0.48251,1.397172
46,6,-3.54739,True,-4.04026,True,sf,True,0.49287,1.407242
48,6,-3.54688,True,-4.04796,True,sf,True,0.50108,1.415273
50,6,-3.54947,True,-4.05595,True,sf,True,0.50648,1.42058
52,6,-3.55549,True,-4.06414,True,sf,True,0.50865,1.422718
54,6,-3.565,True,-4.07249,True,sf,True,0.50749,1.421575
56,6,-3.57778,True,-4.08099,True,sf,True,0.50321,1.417364
58,6,-3.59348,True,-4.08963,True,sf,True,0.49615,1.410445
60,6,-3.61159,True,-4.09841,True,sf,True,0.48682,1.401353
62,6,-3.63159,True,-4.10734,True,sf,True,0.47575,1.390641
64,6,-3.65298,True,-4.11642,True,sf,True,0.46344,1.378826
66,6,-3.67526,True,-4.12561,True,sf,True,0.45035,1.366372
68,6,-3.69799,True,-4.13483,True,sf,True,0.43684,1.353636
70,6,-3.72077,True,-4.14395,True,sf,True,0.42318,1.34088
72,6,-3.74324,True,-4.15274,True,sf,True,0.4095,1.328225
74,6,-3.76506,True,-4.16093,True,sf,True,0.39587,1.315736
76,6,-3.78597,True,-4.16816,True,sf,True,0.38219,1.303319
78,6,-3.80577,True,-4.17403,True,sf,True,0.36826,1.290795
80,6,-3.82431,True,-4.1781,True,sf,True,0.35379,1.277913
82,6,-3.84154,True,-4.17997,True,sf,True,0.33843,1.26438
84,6,-3.85743,True,-4.17929,True,sf,True,0.32186,1.249941
86,6,-3.87203,True,-4.17584,True,sf,True,0.30381,1.2344
88,6,-3.8854,True,-4.16953,True,sf,True,0.28413,1.217676
90,6,-3.89766,True,-4.16039,True,sf,True,0.26273,1.199747
10,8,-3.47917,True,-4.13987,True,sf,True,0.6607,1.580849
12,8,-3.49017,True,-4.11876,True,sf,True,0.62859,1.546053
14,8,-3.50102,True,-4.0983,True,sf,True,0.59728,1.512862
16,8,-3.51157,True,-4.07899,True,sf,True,0.56742,1.481871
18,8,-3.52163,True,-4.06131,True,sf,True,0.53968,1.45365
20,8,-3.53102,True,-4.04565,True,sf,True,0.51463,1.428628
22,8,-3.53953,True,-4.03232,True,sf,True,0.49279,1.407164
24,8,-3.54695,True,-4.02153,True,sf,True,0.47458,1.389514
26,8,-3.5531,True,-4.01333,True,sf,True,0.46023,1.375761
28,8,-3.55781,True,-4.00769,True,sf,True,0.44988,1.365927
30,8,-3.56097,True,-4.00447,True,sf,True,0.4435,1.359899
32,8,-3.56253,True,-4.00348,True,sf,True,0.44095,1.357498
34,8,-3.56258,True,-4.00447,True,sf,True,0.44189,1.358383
36,8,-3.5613,True,-4.00717,True,sf,True,0.44587,1.362135
38,8,-3.55908,True,-4.01132,True,sf,True,0.45224,1.368163
40,8,-3.55641,True,-4.01666,True,sf,True,0.46025,1.37578
42,8,-3.55393,True,-4.02295,True,sf,True,0.46902,1.384169
44,8,-3.55237,True,-4.02999,True,sf,True,0.47762,1.392445
46,8,-3.55242,True,-4.03761,True,sf,True,0.48519,1.39977
48,8,-3.5547,True,-4.04566,True,sf,True,0.49096,1.40538
50,8,-3.55963,True,-4.05402,True,sf,True,0.49439,1.408725
52,8,-3.56743,True,-4.06262,True,sf,True,0.49519,1.409506
54,8,-3.57809,True,-4.0714,True,sf,True,0.49331,1.407671
56,8,-3.5914,True,-4.08032,True,sf,True,0.48892,1.403394
58,8,-3.60702,True,-4.08936,True,sf,True,0.48234,1.397008
60,8,-3.62456,True,-4.09851,True,sf,True,0.47395,1.388907
