ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box
950908555,721123822,760213145,707296982,Brain Observatory 1.1,V1,60.0,10.0,700.0,0.0,55.0,5.0,5.0,5.0,True,True
950908583,721123822,760213145,707296982,Brain Observatory 1.1,V1,60.0,10.0,100.0,0.001,55.0,5.0,5.0,5.0,True,True
950908596,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.33300000000001,8.333000000000006,600.0,0.0,55.0,5.0,3.3330000000000126,3.3330000000000055,True,True
950908576,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.33300000000001,6.6669999999999945,300.0,0.0,55.0,5.0,8.333000000000013,1.6669999999999945,True,True
950908579,721123822,760213145,707296982,Brain Observatory 1.1,V1,58.75,11.25,800.0,0.0,55.0,5.0,3.75,6.25,True,True
950908591,721123822,760213145,707296982,Brain Observatory 1.1,V1,55.0,5.0,400.0,0.0,55.0,5.0,0.0,0.0,True,True
950908810,721123822,760213145,707296982,Brain Observatory 1.1,V1,56.667,6.6669999999999945,300.0,0.001,55.0,5.0,1.6670000000000016,1.6669999999999945,True,True
950908611,721123822,760213145,707296982,Brain Observatory 1.1,V1,55.0,5.0,400.0,0.0,55.0,5.0,0.0,0.0,True,True
950908614,721123822,760213145,707296982,Brain Observatory 1.1,V1,55.0,5.0,400.0,0.0,55.0,5.0,0.0,0.0,True,True
950908618,721123822,760213145,707296982,Brain Observatory 1.1,V1,50.0,2.5,400.0,0.0,55.0,5.0,-5.0,-2.5,True,True
950908621,721123822,760213145,707296982,Brain Observatory 1.1,V1,62.222,4.444000000000003,900.0,0.0,55.0,5.0,7.222000000000001,-0.5559999999999974,True,True
950908639,721123822,760213145,707296982,Brain Observatory 1.1,V1,62.0,4.0,500.0,0.0,55.0,5.0,7.0,-1.0,True,True
950908629,721123822,760213145,707296982,Brain Observatory 1.1,V1,55.0,5.0,400.0,0.0,55.0,5.0,0.0,0.0,True,True
950908632,721123822,760213145,707296982,Brain Observatory 1.1,V1,45.0,5.0,400.0,0.0,55.0,5.0,-10.0,0.0,True,True
950908653,721123822,760213145,707296982,Brain Observatory 1.1,V1,60.0,5.0,600.0,0.0,55.0,5.0,5.0,0.0,True,True
950908657,721123822,760213145,707296982,Brain Observatory 1.1,V1,53.33300000000001,3.333000000000005,300.0,0.0,55.0,5.0,-1.6669999999999874,-1.666999999999995,True,True
950908831,721123822,760213145,707296982,Brain Observatory 1.1,V1,63.33300000000001,6.6669999999999945,300.0,0.0,55.0,5.0,8.333000000000013,1.6669999999999945,True,True
950908664,721123822,760213145,707296982,Brain Observatory 1.1,V1,77.143,4.286000000000001,700.0,0.009,55.0,5.0,22.143,-0.7139999999999986,True,True
950908834,721123822,760213145,707296982,Brain Observatory 1.1,V1,70.0,2.857,700.0,0.004,55.0,5.0,15.0,-2.143,True,True
950908683,721123822,760213145,707296982,Brain Observatory 1.1,V1,67.692,14.615000000000002,1300.0,0.0,55.0,5.0,12.691999999999993,9.615000000000002,True,True
950930105,715093703,810755801,699733581,Brain Observatory 1.1,V1,81.25,-21.25,800.0,0.0,50.0,-7.5,31.25,-13.75,True,False
950930173,715093703,810755801,699733581,Brain Observatory 1.1,V1,20.0,-5.0,600.0,0.0,50.0,-7.5,-30.0,2.5,True,True
950930215,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-12.5,400.0,0.0,50.0,-7.5,0.0,-5.0,True,True
950930237,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.142999999999998,700.0,0.0,50.0,-7.5,0.0,0.357000000000002,True,True
950933698,715093703,810755801,699733581,Brain Observatory 1.1,V1,51.111,-14.444,900.0,0.0,50.0,-7.5,1.110999999999997,-6.944000000000001,True,True
950930276,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,-11.111000000000004,900.0,0.0,50.0,-7.5,-3.3329999999999984,-3.611000000000004,True,True
950930295,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-10.0,600.0,0.0,50.0,-7.5,-5.0,-2.5,True,True
950930358,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,3.333000000000005,900.0,0.006,50.0,-7.5,-3.3329999999999984,10.833000000000006,True,True
950930375,715093703,810755801,699733581,Brain Observatory 1.1,V1,22.857,45.714,700.0,0.0,50.0,-7.5,-27.143,53.214,True,False
950930392,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,-26.666999999999994,300.0,0.0,50.0,-7.5,-3.3329999999999984,-19.166999999999994,True,False
950930407,715093703,810755801,699733581,Brain Observatory 1.1,V1,66.667,-11.111000000000004,900.0,0.0,50.0,-7.5,16.667,-3.611000000000004,True,True
950930423,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-10.0,200.0,0.0,50.0,-7.5,-5.0,-2.5,True,True
950930396,763673393,773463017,742602892,Brain Observatory 1.1,V1,10.0,15.0,200.0,0.0,36.667,5.0,-26.667,10.0,True,True
950933515,763673393,773463017,742602892,Brain Observatory 1.1,V1,48.333,-1.6669999999999945,600.0,0.0,36.667,5.0,11.665999999999997,-6.6669999999999945,True,True
950930437,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-10.0,500.0,0.0,50.0,-7.5,0.0,-2.5,True,True
950930617,763673393,773463017,742602892,Brain Observatory 1.1,V1,34.0,8.0,500.0,0.0,36.667,5.0,-2.6670000000000016,3.0,True,True
950930522,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-5.0,400.0,0.0,50.0,-7.5,-5.0,2.5,True,True
950930541,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-10.0,200.0,0.0,50.0,-7.5,-5.0,-2.5,True,True
950930487,763673393,773463017,742602892,Brain Observatory 1.1,V1,42.0,4.0,500.0,0.0,36.667,5.0,5.332999999999998,-1.0,True,True
950930536,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,13.332999999999998,300.0,0.0,36.667,5.0,6.665999999999997,8.332999999999998,True,True
950930555,763673393,773463017,742602892,Brain Observatory 1.1,V1,19.0,8.0,1000.0,0.0,36.667,5.0,-17.667,3.0,True,True
950930570,763673393,773463017,742602892,Brain Observatory 1.1,V1,55.0,42.0,1000.0,0.0,36.667,5.0,18.333,37.0,True,False
950930602,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.0,5.0,400.0,0.0,36.667,5.0,-1.6670000000000016,0.0,True,True
950930590,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-10.0,200.0,0.0,50.0,-7.5,-5.0,-2.5,True,True
950930633,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.5,400.0,0.0,50.0,-7.5,0.0,0.0,True,True
950930689,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-15.0,400.0,0.0,50.0,-7.5,-5.0,-7.5,True,True
950930716,715093703,810755801,699733581,Brain Observatory 1.1,V1,65.0,-15.0,400.0,0.0,50.0,-7.5,15.0,-7.5,True,True
950930713,763673393,773463017,742602892,Brain Observatory 1.1,V1,25.0,0.0,200.0,0.0,36.667,5.0,-11.667000000000002,-5.0,True,True
950930747,763673393,773463017,742602892,Brain Observatory 1.1,V1,50.0,0.0,300.0,0.0,36.667,5.0,13.332999999999998,-5.0,True,True
950930767,715093703,810755801,699733581,Brain Observatory 1.1,V1,14.0,-12.0,500.0,0.0,50.0,-7.5,-36.0,-4.5,True,False
950930795,715093703,810755801,699733581,Brain Observatory 1.1,V1,66.667,-26.666999999999994,300.0,0.008,50.0,-7.5,16.667,-19.166999999999994,True,False
950930841,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-15.0,400.0,0.0,50.0,-7.5,-5.0,-7.5,True,True
950930866,715093703,810755801,699733581,Brain Observatory 1.1,V1,15.0,0.0,400.0,0.0,50.0,-7.5,-35.0,7.5,True,False
950930792,763673393,773463017,742602892,Brain Observatory 1.1,V1,58.33300000000001,-10.0,600.0,0.0,36.667,5.0,21.66600000000001,-15.0,True,True
950930806,763673393,773463017,742602892,Brain Observatory 1.1,V1,13.333,33.333,300.0,0.0,36.667,5.0,-23.334000000000003,28.333,True,False
950930821,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.0,5.0,400.0,0.0,36.667,5.0,-1.6670000000000016,0.0,True,True
950930836,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.6669999999999945,300.0,0.0,36.667,5.0,-3.334000000000003,1.6669999999999945,True,True
950930852,763673393,773463017,742602892,Brain Observatory 1.1,V1,22.0,6.0,500.0,0.0,36.667,5.0,-14.667000000000002,1.0,True,True
950930868,763673393,773463017,742602892,Brain Observatory 1.1,V1,10.0,0.0,300.0,0.0,36.667,5.0,-26.667,-5.0,True,True
950930884,763673393,773463017,742602892,Brain Observatory 1.1,V1,28.0,6.0,500.0,0.0,36.667,5.0,-8.667000000000002,1.0,True,True
950930971,763673393,773463017,742602892,Brain Observatory 1.1,V1,30.0,2.857,700.0,0.0,36.667,5.0,-6.667000000000002,-2.143,True,True
950930888,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-6.6669999999999945,300.0,0.0,50.0,-7.5,-6.667000000000002,0.8330000000000055,True,True
950930923,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.142999999999998,700.0,0.0,50.0,-7.5,0.0,0.357000000000002,True,True
950930900,763673393,773463017,742602892,Brain Observatory 1.1,V1,10.0,20.0,300.0,0.0,36.667,5.0,-26.667,15.0,True,True
950930919,763673393,773463017,742602892,Brain Observatory 1.1,V1,18.75,1.25,800.0,0.0,36.667,5.0,-17.917,-3.75,True,True
950934181,715093703,810755801,699733581,Brain Observatory 1.1,V1,57.08300000000001,40.417,2400.0,0.0,50.0,-7.5,7.083000000000013,47.917,True,False
950930985,715093703,810755801,699733581,Brain Observatory 1.1,V1,14.0,-8.0,500.0,0.0,50.0,-7.5,-36.0,-0.5,True,False
950931004,715093703,810755801,699733581,Brain Observatory 1.1,V1,40.0,-5.0,600.0,0.0,50.0,-7.5,-10.0,2.5,True,True
950931118,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-15.0,400.0,0.0,50.0,-7.5,-5.0,-7.5,True,True
950930986,763673393,773463017,742602892,Brain Observatory 1.1,V1,30.0,7.143000000000002,700.0,0.0,36.667,5.0,-6.667000000000002,2.1430000000000016,True,True
950931054,763673393,773463017,742602892,Brain Observatory 1.1,V1,38.333,1.6669999999999945,600.0,0.0,36.667,5.0,1.6659999999999968,-3.3330000000000055,True,True
950931070,763673393,773463017,742602892,Brain Observatory 1.1,V1,45.0,5.0,400.0,0.0,36.667,5.0,8.332999999999998,0.0,True,True
950931086,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,3.333000000000005,300.0,0.0,36.667,5.0,-3.334000000000003,-1.666999999999995,True,True
950931132,763673393,773463017,742602892,Brain Observatory 1.1,V1,80.0,-30.0,300.0,0.009,36.667,5.0,43.333,-35.0,True,False
950931146,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,5.0,200.0,0.0,36.667,5.0,3.3329999999999984,0.0,True,True
950931158,763673393,773463017,742602892,Brain Observatory 1.1,V1,18.75,8.75,800.0,0.0,36.667,5.0,-17.917,3.75,True,True
950931164,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-5.0,200.0,0.0,50.0,-7.5,0.0,2.5,True,True
950931181,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-5.0,400.0,0.0,50.0,-7.5,-5.0,2.5,True,True
950931200,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.5,400.0,0.0,50.0,-7.5,0.0,0.0,True,True
950931236,715093703,810755801,699733581,Brain Observatory 1.1,V1,61.765,-4.706000000000003,1700.0,0.001,50.0,-7.5,11.765,2.793999999999997,True,True
950931191,763673393,773463017,742602892,Brain Observatory 1.1,V1,25.0,5.0,400.0,0.0,36.667,5.0,-11.667000000000002,0.0,True,True
950931204,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.333,6.6669999999999945,300.0,0.0,36.667,5.0,-3.334000000000003,1.6669999999999945,True,True
950931220,763673393,773463017,742602892,Brain Observatory 1.1,V1,80.0,-2.857000000000003,700.0,0.0,36.667,5.0,43.333,-7.857000000000003,True,False
950931250,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,5.0,600.0,0.0,36.667,5.0,3.3329999999999984,0.0,True,True
950931254,715093703,810755801,699733581,Brain Observatory 1.1,V1,48.0,-4.000000000000004,500.0,0.0,50.0,-7.5,-2.0,3.4999999999999956,True,True
950931266,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.0,8.0,500.0,0.0,36.667,5.0,-0.6670000000000016,3.0,True,True
950931272,715093703,810755801,699733581,Brain Observatory 1.1,V1,40.0,-5.0,600.0,0.002,50.0,-7.5,-10.0,2.5,True,True
950931283,763673393,773463017,742602892,Brain Observatory 1.1,V1,21.111,8.888999999999996,900.0,0.0,36.667,5.0,-15.556000000000001,3.888999999999996,True,True
950931313,763673393,773463017,742602892,Brain Observatory 1.1,V1,27.0,8.0,1000.0,0.0,36.667,5.0,-9.667000000000002,3.0,True,True
950931299,763673393,773463017,742602892,Brain Observatory 1.1,V1,17.143,-1.429000000000002,700.0,0.0,36.667,5.0,-19.524,-6.429000000000002,True,True
950931315,715093703,810755801,699733581,Brain Observatory 1.1,V1,60.0,-12.857000000000005,700.0,0.0,50.0,-7.5,10.0,-5.357000000000005,True,True
950931458,715093703,810755801,699733581,Brain Observatory 1.1,V1,48.0,-4.000000000000004,500.0,0.0,50.0,-7.5,-2.0,3.4999999999999956,True,True
950931330,763673393,773463017,742602892,Brain Observatory 1.1,V1,30.0,5.0,200.0,0.0,36.667,5.0,-6.667000000000002,0.0,True,True
950931349,763673393,773463017,742602892,Brain Observatory 1.1,V1,45.0,10.0,600.0,0.0,36.667,5.0,8.332999999999998,5.0,True,True
950931362,763673393,773463017,742602892,Brain Observatory 1.1,V1,18.571,27.143,700.0,0.0,36.667,5.0,-18.096,22.143,True,True
950931363,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-10.0,100.0,0.0,50.0,-7.5,0.0,-2.5,True,True
950931423,715093703,810755801,699733581,Brain Observatory 1.1,V1,73.846,-16.154000000000003,1300.0,0.0,50.0,-7.5,23.846000000000004,-8.654000000000003,True,True
950931376,763673393,773463017,742602892,Brain Observatory 1.1,V1,25.0,15.0,400.0,0.0,36.667,5.0,-11.667000000000002,10.0,True,True
950931419,763673393,773463017,742602892,Brain Observatory 1.1,V1,30.0,5.0,600.0,0.0,36.667,5.0,-6.667000000000002,0.0,True,True
950931385,715093703,810755801,699733581,Brain Observatory 1.1,V1,53.0,-8.0,1000.0,0.0,50.0,-7.5,3.0,-0.5,True,True
950931517,715093703,810755801,699733581,Brain Observatory 1.1,V1,82.85700000000001,-21.429,700.0,0.0,50.0,-7.5,32.85700000000001,-13.928999999999998,True,False
950931533,715093703,810755801,699733581,Brain Observatory 1.1,V1,35.0,-5.0,400.0,0.0,50.0,-7.5,-15.0,2.5,True,True
950931550,715093703,810755801,699733581,Brain Observatory 1.1,V1,30.0,-2.5,800.0,0.0,50.0,-7.5,-20.0,5.0,True,True
950931565,715093703,810755801,699733581,Brain Observatory 1.1,V1,35.0,-10.0,600.0,0.0,50.0,-7.5,-15.0,-2.5,True,True
950931691,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-10.0,700.0,0.0,50.0,-7.5,0.0,-2.5,True,True
950931390,763673393,773463017,742602892,Brain Observatory 1.1,V1,33.75,5.0,1600.0,0.0,36.667,5.0,-2.9170000000000016,0.0,True,True
950931403,763673393,773463017,742602892,Brain Observatory 1.1,V1,31.0,9.0,1000.0,0.0,36.667,5.0,-5.667000000000002,4.0,True,True
950931434,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,10.0,500.0,0.0,36.667,5.0,3.3329999999999984,5.0,True,True
950931447,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,7.5,400.0,0.0,36.667,5.0,3.3329999999999984,2.5,True,True
950931461,763673393,773463017,742602892,Brain Observatory 1.1,V1,50.0,-7.142999999999998,700.0,0.0,36.667,5.0,13.332999999999998,-12.142999999999997,True,True
950931475,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.0,5.0,400.0,0.0,36.667,5.0,-1.6670000000000016,0.0,True,True
950931560,763673393,773463017,742602892,Brain Observatory 1.1,V1,38.0,-4.000000000000004,500.0,0.0,36.667,5.0,1.3329999999999984,-9.000000000000004,True,True
950931490,715093703,810755801,699733581,Brain Observatory 1.1,V1,77.5,-6.25,800.0,0.0,50.0,-7.5,27.5,1.25,True,False
950933840,715093703,810755801,699733581,Brain Observatory 1.1,V1,60.0,-10.0,100.0,0.0,50.0,-7.5,10.0,-2.5,True,True
950931485,763673393,773463017,742602892,Brain Observatory 1.1,V1,26.364,10.908999999999994,1100.0,0.0,36.667,5.0,-10.303,5.908999999999994,True,True
950931498,763673393,773463017,742602892,Brain Observatory 1.1,V1,37.273,7.272999999999996,2200.0,0.0,36.667,5.0,0.6060000000000016,2.272999999999996,True,True
950931509,763673393,773463017,742602892,Brain Observatory 1.1,V1,58.182,1.8179999999999976,1100.0,0.0,36.667,5.0,21.515,-3.182000000000002,True,True
950931521,763673393,773463017,742602892,Brain Observatory 1.1,V1,42.5,2.5,800.0,0.0,36.667,5.0,5.832999999999998,-2.5,True,True
950931548,763673393,773463017,742602892,Brain Observatory 1.1,V1,55.0,-5.0,400.0,0.0,36.667,5.0,18.333,-10.0,True,True
950931536,763673393,773463017,742602892,Brain Observatory 1.1,V1,43.333,1.1110000000000042,900.0,0.0,36.667,5.0,6.665999999999997,-3.888999999999996,True,True
950931613,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,6.6669999999999945,300.0,0.0,36.667,5.0,0.0,1.6669999999999945,True,True
950931581,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-5.0,200.0,0.0,50.0,-7.5,0.0,2.5,True,True
950931598,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-10.0,700.0,0.0,50.0,-7.5,0.0,-2.5,True,True
950931617,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,-6.6669999999999945,300.0,0.0,50.0,-7.5,-3.3329999999999984,0.8330000000000055,True,True
950931639,715093703,810755801,699733581,Brain Observatory 1.1,V1,42.0,-5.9999999999999964,500.0,0.0,50.0,-7.5,-8.0,1.5000000000000036,True,True
950931805,715093703,810755801,699733581,Brain Observatory 1.1,V1,46.667,3.333000000000005,300.0,0.0,50.0,-7.5,-3.3329999999999984,10.833000000000006,True,True
950931630,763673393,773463017,742602892,Brain Observatory 1.1,V1,44.0,2.0,500.0,0.0,36.667,5.0,7.332999999999998,-3.0,True,True
950931668,763673393,773463017,742602892,Brain Observatory 1.1,V1,16.667,6.6669999999999945,300.0,0.0,36.667,5.0,-20.0,1.6669999999999945,True,True
950931739,763673393,773463017,742602892,Brain Observatory 1.1,V1,60.0,10.0,700.0,0.0,36.667,5.0,23.333,5.0,True,True
950931656,715093703,810755801,699733581,Brain Observatory 1.1,V1,47.5,-10.0,400.0,0.0,50.0,-7.5,-2.5,-2.5,True,True
950931710,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.142999999999998,700.0,0.0,50.0,-7.5,0.0,0.357000000000002,True,True
950931727,715093703,810755801,699733581,Brain Observatory 1.1,V1,55.0,-10.0,800.0,0.0,50.0,-7.5,5.0,-2.5,True,True
950931751,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,-15.0,400.0,0.0,50.0,-7.5,-5.0,-7.5,True,True
950931753,763673393,773463017,742602892,Brain Observatory 1.1,V1,10.0,10.0,300.0,0.0,36.667,5.0,-26.667,5.0,True,True
950931768,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.0,12.0,500.0,0.0,36.667,5.0,-0.6670000000000016,7.0,True,True
950931770,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-12.857000000000005,700.0,0.0,50.0,-7.5,0.0,-5.357000000000005,True,True
950931786,763673393,773463017,742602892,Brain Observatory 1.1,V1,30.0,10.0,700.0,0.0,36.667,5.0,-6.667000000000002,5.0,True,True
950931809,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,6.6669999999999945,300.0,0.0,36.667,5.0,0.0,1.6669999999999945,True,True
950931790,715093703,810755801,699733581,Brain Observatory 1.1,V1,53.33300000000001,-8.888999999999996,900.0,0.0,50.0,-7.5,3.3330000000000126,-1.3889999999999958,True,True
950931821,715093703,810755801,699733581,Brain Observatory 1.1,V1,70.0,-5.0,200.0,0.0,50.0,-7.5,20.0,2.5,True,True
950931837,715093703,810755801,699733581,Brain Observatory 1.1,V1,50.0,-7.5,400.0,0.0,50.0,-7.5,0.0,0.0,True,True
950931853,715093703,810755801,699733581,Brain Observatory 1.1,V1,53.33300000000001,-6.6669999999999945,300.0,0.0,50.0,-7.5,3.3330000000000126,0.8330000000000055,True,True
950931826,763673393,773463017,742602892,Brain Observatory 1.1,V1,57.143,4.286000000000001,700.0,0.0,36.667,5.0,20.476,-0.7139999999999986,True,True
950931843,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.0,5.0,400.0,0.0,36.667,5.0,-1.6670000000000016,0.0,True,True
950931859,763673393,773463017,742602892,Brain Observatory 1.1,V1,36.667,3.333000000000005,300.0,0.0,36.667,5.0,0.0,-1.666999999999995,True,True
950931872,763673393,773463017,742602892,Brain Observatory 1.1,V1,35.0,5.0,400.0,0.001,36.667,5.0,-1.6670000000000016,0.0,True,True
950931899,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-8.888999999999996,900.0,0.0,50.0,-7.5,-6.667000000000002,-1.3889999999999958,True,True
950931916,715093703,810755801,699733581,Brain Observatory 1.1,V1,45.0,13.332999999999998,600.0,0.0,50.0,-7.5,-5.0,20.833,True,True
950931937,715093703,810755801,699733581,Brain Observatory 1.1,V1,48.333,-10.0,600.0,0.0,50.0,-7.5,-1.6670000000000016,-2.5,True,True
950931959,715093703,810755801,699733581,Brain Observatory 1.1,V1,43.333,-6.6669999999999945,300.0,0.0,50.0,-7.5,-6.667000000000002,0.8330000000000055,True,True
950931921,763673393,773463017,742602892,Brain Observatory 1.1,V1,45.0,5.0,400.0,0.0,36.667,5.0,8.332999999999998,0.0,True,True
950931986,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,5.0,200.0,0.0,36.667,5.0,3.3329999999999984,0.0,True,True
950931997,763673393,773463017,742602892,Brain Observatory 1.1,V1,40.0,5.0,200.0,0.0,36.667,5.0,3.3329999999999984,0.0,True,True
950932015,763673393,773463017,742602892,Brain Observatory 1.1,V1,27.143,4.286000000000001,700.0,0.0,36.667,5.0,-9.524000000000001,-0.7139999999999986,True,True
950931977,715093703,810755801,699733581,Brain Observatory 1.1,V1,55.0,-15.0,400.0,0.0,50.0,-7.5,5.0,-7.5,True,True
