stimulus_presentation_id,stimulus_block,start_time,stop_time,size,contrast,phase,orientation,stimulus_name,x_position,y_position,temporal_frequency,color,frame,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2644,0.0,746.2287,746.47891,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25020924,177,,,0,,False,9,train,1
2645,0.0,746.47891,746.72913,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25021326,100,,,0,,False,8,test,2
2646,0.0,746.72913,746.97934,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25021326,135,,,0,,False,9,train,0
2647,0.0,746.97934,747.22955,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25021326,15,,,0,,False,10,train,0
2648,0.0,747.22955,747.47977,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25021326,197,,,0,,False,10,train,2
2649,0.0,747.47977,747.72997,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,40.0,4.0,null,null,0.08,0.25020424,150,,,0,,False,10,train,1
2650,0.0,747.72997,747.98018,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25020424,54,,,0,,False,11,test,0
2651,0.0,747.98018,748.23038,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-30.0,4.0,null,null,0.08,0.25020424,221,,,0,,False,8,test,1
2652,0.0,748.23038,748.48058,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25020424,170,,,0,,False,12,train,1
2653,0.0,748.48058,748.73079,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25021076,64,,,0,,False,12,train,1
2654,0.0,748.73079,748.98101,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25021076,86,,,0,,False,9,train,1
2655,0.0,748.98101,749.23122,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25021076,32,,,0,,False,10,train,2
2656,0.0,749.23122,749.48143,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25021076,236,,,0,,False,10,train,0
2657,0.0,749.48143,749.73163,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25020674,178,,,0,,False,13,train,1
2658,0.0,749.73163,749.98184,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25020674,49,,,0,,False,10,train,1
2659,0.0,749.98184,750.23205,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25020674,28,,,0,,False,11,test,0
2660,0.0,750.23205,750.48225,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25020674,48,,,0,,False,11,test,2
2661,0.0,750.48225,750.73246,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,30.0,4.0,null,null,0.08,0.25021076,16,,,0,,False,10,train,0
2662,0.0,750.73246,750.98268,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25021076,235,,,0,,False,4,train,1
2663,0.0,750.98268,751.23289,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25021076,40,,,0,,False,10,train,2
2664,0.0,751.23289,751.4831,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25021076,27,,,0,,False,8,test,2
2665,0.0,751.4831,751.73331,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,20.0,4.0,null,null,0.08,0.25020924,213,,,0,,False,7,train,0
2666,0.0,751.73331,751.98352,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-30.0,4.0,null,null,0.08,0.25020924,205,,,0,,False,11,test,1
2667,0.0,751.98352,752.23372,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,20.0,4.0,null,null,0.08,0.25020924,231,,,0,,False,9,train,2
2668,0.0,752.23372,752.48393,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,-20.0,4.0,null,null,0.08,0.25020924,232,,,0,,False,10,train,1
2669,0.0,752.48393,752.73414,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,20.0,4.0,null,null,0.08,0.25021076,98,,,0,,False,9,train,2
2670,0.0,752.73414,752.98436,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25021076,141,,,0,,False,12,train,0
2671,0.0,752.98436,753.23457,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25021076,54,,,0,,False,12,train,0
2672,0.0,753.23457,753.48478,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25021076,77,,,0,,False,8,test,1
2673,0.0,753.48478,753.73498,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,10.0,4.0,null,null,0.08,0.25020424,158,,,0,,False,10,train,2
2674,0.0,753.73498,753.98519,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,40.0,4.0,null,null,0.08,0.25020424,189,,,0,,False,11,test,2
2675,0.0,753.98519,754.23539,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,-30.0,4.0,null,null,0.08,0.25020424,44,,,0,,False,8,test,2
2676,0.0,754.23539,754.48559,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,0.0,4.0,null,null,0.08,0.25020424,160,,,0,,False,11,test,0
2677,0.0,754.48559,754.73581,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25022076,156,,,0,,False,9,train,2
2678,0.0,754.73581,754.98604,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25022076,188,,,0,,False,10,train,2
2679,0.0,754.98604,755.23626,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-40.0,4.0,null,null,0.08,0.25022076,156,,,0,,False,10,train,2
2680,0.0,755.23626,755.48648,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25022076,168,,,0,,False,9,train,1
2681,0.0,755.48648,755.73668,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25019924,54,,,0,,False,13,train,0
2682,0.0,755.73668,755.98688,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,30.0,4.0,null,null,0.08,0.25019924,27,,,0,,False,9,train,2
2683,0.0,755.98688,756.23707,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,20.0,4.0,null,null,0.08,0.25019924,228,,,0,,False,10,train,1
2684,0.0,756.23707,756.48727,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25019924,159,,,0,,False,12,train,1
2685,0.0,756.48727,756.73748,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25021076,177,,,0,,False,10,train,1
2686,0.0,756.73748,756.9877,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,40.0,4.0,null,null,0.08,0.25021076,92,,,0,,False,9,train,0
2687,0.0,756.9877,757.23791,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,0.0,4.0,null,null,0.08,0.25021076,82,,,0,,False,10,train,2
2688,0.0,757.23791,757.48812,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-20.0,4.0,null,null,0.08,0.25021076,237,,,0,,False,10,train,0
2689,0.0,757.48812,757.73832,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25020674,81,,,0,,False,11,test,1
2690,0.0,757.73832,757.98853,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25020674,133,,,0,,False,8,test,0
2691,0.0,757.98853,758.23874,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25020674,2,,,0,,False,10,train,0
2692,0.0,758.23874,758.48894,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,10.0,4.0,null,null,0.08,0.25020674,35,,,0,,False,11,test,0
2693,0.0,758.48894,758.73916,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,40.0,4.0,null,null,0.08,0.25022076,174,,,0,,False,9,train,0
2694,0.0,758.73916,758.98939,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-10.0,4.0,null,null,0.08,0.25022076,198,,,0,,False,11,test,2
2695,0.0,758.98939,759.23961,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25022076,162,,,0,,False,13,train,2
2696,0.0,759.23961,759.48983,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-10.0,4.0,null,null,0.08,0.25022076,114,,,0,,False,11,test,0
2697,0.0,759.48983,759.74002,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-30.0,4.0,null,null,0.08,0.25019674,173,,,0,,False,13,train,2
2698,0.0,759.74002,759.99022,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,0.0,4.0,null,null,0.08,0.25019674,177,,,0,,False,11,test,1
2699,0.0,759.99022,760.24042,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,10.0,4.0,null,null,0.08,0.25019674,169,,,0,,False,9,train,0
2700,0.0,760.24042,760.49061,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,10.0,4.0,null,null,0.08,0.25019674,182,,,0,,False,10,train,0
2701,0.0,760.49061,760.74084,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-10.0,4.0,null,null,0.08,0.25022326,87,,,0,,False,9,train,2
2702,0.0,760.74084,760.99106,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25022326,76,,,0,,False,12,train,1
2703,0.0,760.99106,761.24128,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-10.0,4.0,null,null,0.08,0.25022326,166,,,0,,False,12,train,1
2704,0.0,761.24128,761.49151,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,10.0,4.0,null,null,0.08,0.25022326,209,,,0,,False,9,train,2
2705,0.0,761.49151,761.7417,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,-10.0,4.0,null,null,0.08,0.25019424,219,,,0,,False,7,train,0
2706,0.0,761.7417,761.9919,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25019424,95,,,0,,False,11,test,0
2707,0.0,761.9919,762.24209,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,20.0,4.0,null,null,0.08,0.25019424,187,,,0,,False,10,train,1
2708,0.0,762.24209,762.49228,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25019424,171,,,0,,False,10,train,1
2709,0.0,762.49228,762.7425,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-30.0,-30.0,4.0,null,null,0.08,0.25022076,221,,,0,,False,9,train,1
2710,0.0,762.7425,762.99273,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25022076,176,,,0,,False,10,train,0
2711,0.0,762.99273,763.24295,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,40.0,4.0,null,null,0.08,0.25022076,52,,,0,,False,11,test,2
2712,0.0,763.24295,763.49317,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-20.0,4.0,null,null,0.08,0.25022076,18,,,0,,False,9,train,2
2713,0.0,763.49317,763.74337,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25019924,72,,,0,,False,12,train,0
2714,0.0,763.74337,763.99357,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-20.0,4.0,null,null,0.08,0.25019924,83,,,0,,False,11,test,1
2715,0.0,763.99357,764.24376,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,0.0,-40.0,4.0,null,null,0.08,0.25019924,168,,,0,,False,10,train,1
2716,0.0,764.24376,764.49396,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25019924,122,,,0,,False,10,train,2
2717,0.0,764.49396,764.74419,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25022326,91,,,0,,False,11,test,1
2718,0.0,764.74419,764.99441,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-20.0,4.0,null,null,0.08,0.25022326,237,,,0,,False,11,test,0
2719,0.0,764.99441,765.24463,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25022326,218,,,0,,False,11,test,1
2720,0.0,765.24463,765.49486,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,20.0,4.0,null,null,0.08,0.25022326,135,,,0,,False,10,train,0
2721,0.0,765.49486,765.74505,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,10.0,4.0,null,null,0.08,0.25019424,116,,,0,,False,12,train,0
2722,0.0,765.74505,765.99525,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,10.0,4.0,null,null,0.08,0.25019424,5,,,0,,False,12,train,1
2723,0.0,765.99525,766.24544,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,20.0,-30.0,4.0,null,null,0.08,0.25019424,185,,,0,,False,11,test,0
2724,0.0,766.24544,766.49563,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25019424,147,,,0,,False,12,train,2
2725,0.0,766.49563,766.74585,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-10.0,4.0,null,null,0.08,0.25021826,60,,,0,,False,10,train,0
2726,0.0,766.74585,766.99607,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,40.0,4.0,null,null,0.08,0.25021826,242,,,0,,False,11,test,0
2727,0.0,766.99607,767.24629,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25021826,133,,,0,,False,9,train,0
2728,0.0,767.24629,767.49651,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25021826,75,,,0,,False,9,train,2
2729,0.0,767.49651,767.74671,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25019924,224,,,0,,False,11,test,0
2730,0.0,767.74671,767.99691,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25019924,67,,,0,,False,10,train,0
2731,0.0,767.99691,768.2471,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,30.0,4.0,null,null,0.08,0.25019924,212,,,0,,False,11,test,2
2732,0.0,768.2471,768.4973,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,40.0,4.0,null,null,0.08,0.25019924,110,,,0,,False,11,test,0
2733,0.0,768.4973,768.74751,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,10.0,4.0,null,null,0.08,0.25020826,20,,,0,,False,11,test,2
2734,0.0,768.74751,768.99772,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,-30.0,4.0,null,null,0.08,0.25020826,3,,,0,,False,11,test,1
2735,0.0,768.99772,769.24793,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,30.0,4.0,null,null,0.08,0.25020826,211,,,0,,False,8,test,2
2736,0.0,769.24793,769.49814,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020826,94,,,0,,False,8,test,0
2737,0.0,769.49814,769.74835,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25021174,94,,,0,,False,9,train,0
2738,0.0,769.74835,769.99856,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,30.0,4.0,null,null,0.08,0.25021174,137,,,0,,False,13,train,0
2739,0.0,769.99856,770.24877,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-20.0,4.0,null,null,0.08,0.25021174,236,,,0,,False,11,test,0
2740,0.0,770.24877,770.49898,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,10.0,4.0,null,null,0.08,0.25021174,133,,,0,,False,10,train,0
2741,0.0,770.49898,770.7492,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,30.0,0.0,4.0,null,null,0.08,0.25021826,64,,,0,,False,13,train,1
2742,0.0,770.7492,770.99942,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-40.0,-40.0,4.0,null,null,0.08,0.25021826,157,,,0,,False,13,train,1
2743,0.0,770.99942,771.24964,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25021826,2,,,0,,False,11,test,0
2744,0.0,771.24964,771.49986,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,-30.0,4.0,null,null,0.08,0.25021826,90,,,0,,False,11,test,2
2745,0.0,771.49986,771.75006,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020174,218,,,0,,False,12,train,1
2746,0.0,771.75006,772.00026,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-10.0,4.0,null,null,0.08,0.25020174,32,,,0,,False,11,test,2
2747,0.0,772.00026,772.25046,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,40.0,4.0,null,null,0.08,0.25020174,122,,,0,,False,11,test,2
2748,0.0,772.25046,772.50066,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,20.0,4.0,null,null,0.08,0.25020174,148,,,0,,False,9,train,0
2749,0.0,772.50066,772.75087,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25020326,188,,,0,,False,11,test,2
2750,0.0,772.75087,773.00107,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25020326,142,,,0,,False,10,train,2
2751,0.0,773.00107,773.25127,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,-40.0,4.0,null,null,0.08,0.25020326,69,,,0,,False,11,test,0
2752,0.0,773.25127,773.50148,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25020326,77,,,0,,False,9,train,1
2753,0.0,773.50148,773.75169,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,20.0,4.0,null,null,0.08,0.25021424,76,,,0,,False,13,train,1
2754,0.0,773.75169,774.00191,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25021424,94,,,0,,False,10,train,0
2755,0.0,774.00191,774.25212,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25021424,24,,,0,,False,9,train,1
2756,0.0,774.25212,774.50233,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-10.0,4.0,null,null,0.08,0.25021424,201,,,0,,False,9,train,0
2757,0.0,774.50233,774.75255,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,-40.0,4.0,null,null,0.08,0.25021326,103,,,0,,False,10,train,0
2758,0.0,774.75255,775.00276,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,40.0,30.0,4.0,null,null,0.08,0.25021326,142,,,0,,False,11,test,2
2759,0.0,775.00276,775.25297,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,30.0,4.0,null,null,0.08,0.25021326,49,,,0,,False,11,test,1
2760,0.0,775.25297,775.50319,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-10.0,20.0,4.0,null,null,0.08,0.25021326,213,,,0,,False,8,test,0
2761,0.0,775.50319,775.75339,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-20.0,40.0,4.0,null,null,0.08,0.25020424,214,,,0,,False,6,train,2
2762,0.0,775.75339,776.0036,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,20.0,4.0,null,null,0.08,0.25020424,148,,,0,,False,10,train,0
2763,0.0,776.0036,776.2538,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,20.0,0.0,4.0,null,null,0.08,0.25020424,24,,,0,,False,10,train,1
2764,0.0,776.2538,776.504,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-30.0,-30.0,4.0,null,null,0.08,0.25020424,124,,,0,,False,11,test,2
2765,0.0,776.504,776.75422,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25021326,1,,,0,,False,10,train,2
2766,0.0,776.75422,777.00443,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-10.0,4.0,null,null,0.08,0.25021326,164,,,0,,False,10,train,0
2767,0.0,777.00443,777.25464,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,0.0,4.0,null,null,0.08,0.25021326,159,,,0,,False,13,train,1
2768,0.0,777.25464,777.50486,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-30.0,-40.0,4.0,null,null,0.08,0.25021326,220,,,0,,False,12,train,0
2769,0.0,777.50486,777.75506,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,10.0,-20.0,4.0,null,null,0.08,0.25020424,100,,,0,,False,9,train,2
2770,0.0,777.75506,778.00527,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-20.0,-40.0,4.0,null,null,0.08,0.25020424,95,,,0,,False,12,train,0
2771,0.0,778.00527,778.25547,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,-40.0,10.0,4.0,null,null,0.08,0.25020424,233,,,0,,False,9,train,0
2772,0.0,778.25547,778.50567,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,30.0,-10.0,4.0,null,null,0.08,0.25020424,87,,,0,,False,10,train,2
2773,0.0,778.50567,778.75589,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,10.0,-40.0,4.0,null,null,0.08,0.25021826,15,,,0,,False,11,test,0
2774,0.0,778.75589,779.00611,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,40.0,-20.0,4.0,null,null,0.08,0.25021826,33,,,0,,False,13,train,0
2775,0.0,779.00611,779.25633,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,40.0,4.0,null,null,0.08,0.25021826,51,,,0,,False,9,train,2
2776,0.0,779.25633,779.50655,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",0.0,gabors,0.0,-30.0,4.0,null,null,0.08,0.25021826,193,,,0,,False,12,train,0
2777,0.0,779.50655,779.75675,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",45.0,gabors,40.0,20.0,4.0,null,null,0.08,0.25020174,93,,,0,,False,12,train,1
2778,0.0,779.75675,780.00695,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,20.0,-10.0,4.0,null,null,0.08,0.25020174,1,,,0,,False,11,test,2
2779,0.0,780.00695,780.25715,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-40.0,40.0,4.0,null,null,0.08,0.25020174,21,,,0,,False,11,test,2
2780,0.0,780.25715,780.50735,"[20.0, 20.0]",0.8,"[3644.93333333, 3644.93333333]",90.0,gabors,-10.0,-20.0,4.0,null,null,0.08,0.25020174,153,,,0,,False,7,train,2
