stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,frame,coherence,x_position,contrast,color,size,Dir,spatial_frequency,orientation,temporal_frequency,Speed,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2300,0.0,650.61529,650.8655,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502113,190,,,0,,False,10,train,2
2301,0.0,650.8655,651.11571,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502087,109,,,0,,False,9,train,0
2302,0.0,651.11571,651.36592,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502087,187,,,0,,False,10,train,1
2303,0.0,651.36592,651.61612,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502087,115,,,0,,False,9,train,0
2304,0.0,651.61612,651.86633,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502087,85,,,0,,False,11,test,1
2305,0.0,651.86633,652.11654,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502113,122,,,0,,False,7,train,2
2306,0.0,652.11654,652.36676,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502113,107,,,0,,False,10,train,1
2307,0.0,652.36676,652.61697,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,40.0,0.2502113,102,,,0,,False,11,test,0
2308,0.0,652.61697,652.86718,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502113,97,,,0,,False,9,train,0
2309,0.0,652.86718,653.11739,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502112,206,,,0,,False,5,test,0
2310,0.0,653.11739,653.3676,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502112,1,,,0,,False,9,train,0
2311,0.0,653.3676,653.61781,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502112,41,,,0,,False,10,train,1
2312,0.0,653.61781,653.86802,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502112,60,,,0,,False,10,train,1
2313,0.0,653.86802,654.11823,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,206,,,0,,False,6,train,0
2314,0.0,654.11823,654.36844,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502088,98,,,0,,False,9,train,2
2315,0.0,654.36844,654.61865,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502088,219,,,0,,False,8,test,0
2316,0.0,654.61865,654.86886,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502088,122,,,0,,False,8,test,2
2317,0.0,654.86886,655.11906,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2501987,242,,,0,,False,6,train,2
2318,0.0,655.11906,655.36926,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2501987,17,,,0,,False,8,test,2
2319,0.0,655.36926,655.61945,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2501987,91,,,0,,False,8,test,0
2320,0.0,655.61945,655.86965,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2501987,104,,,0,,False,7,train,1
2321,0.0,655.86965,656.11987,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502188,175,,,0,,False,12,train,0
2322,0.0,656.11987,656.37009,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502188,159,,,0,,False,12,train,2
2323,0.0,656.37009,656.62031,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502188,217,,,0,,False,8,test,1
2324,0.0,656.62031,656.87053,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502188,223,,,0,,False,8,test,2
2325,0.0,656.87053,657.12073,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502012,166,,,0,,False,7,train,2
2326,0.0,657.12073,657.37093,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502012,223,,,0,,False,9,train,2
2327,0.0,657.37093,657.62113,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502012,36,,,0,,False,8,test,2
2328,0.0,657.62113,657.87133,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502012,5,,,0,,False,10,train,1
2329,0.0,657.87133,658.12155,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502163,17,,,0,,False,9,train,2
2330,0.0,658.12155,658.37177,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502163,121,,,0,,False,9,train,2
2331,0.0,658.37177,658.62198,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502163,75,,,0,,False,5,test,0
2332,0.0,658.62198,658.8722,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502163,43,,,0,,False,10,train,1
2333,0.0,658.8722,659.12241,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,133,,,0,,False,9,train,2
2334,0.0,659.12241,659.37262,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502087,169,,,0,,False,9,train,1
2335,0.0,659.37262,659.62282,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502087,210,,,0,,False,10,train,2
2336,0.0,659.62282,659.87303,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502087,83,,,0,,False,9,train,0
2337,0.0,659.87303,660.12324,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502088,94,,,0,,False,8,test,2
2338,0.0,660.12324,660.37345,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,203,,,0,,False,8,test,0
2339,0.0,660.37345,660.62366,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502088,104,,,0,,False,8,test,1
2340,0.0,660.62366,660.87387,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502088,242,,,0,,False,7,train,2
2341,0.0,660.87387,661.12409,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502187,32,,,0,,False,7,train,1
2342,0.0,661.12409,661.37431,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502187,133,,,0,,False,10,train,2
2343,0.0,661.37431,661.62452,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502187,118,,,0,,False,9,train,2
2344,0.0,661.62452,661.87474,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502187,235,,,0,,False,9,train,1
2345,0.0,661.87474,662.12494,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2501988,100,,,0,,False,10,train,0
2346,0.0,662.12494,662.37514,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2501988,127,,,0,,False,8,test,1
2347,0.0,662.37514,662.62534,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2501988,234,,,0,,False,8,test,1
2348,0.0,662.62534,662.87554,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2501988,213,,,0,,False,12,train,1
2349,0.0,662.87554,663.12574,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502037,21,,,0,,False,12,train,1
2350,0.0,663.12574,663.37595,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502037,50,,,0,,False,10,train,1
2351,0.0,663.37595,663.62615,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502037,194,,,0,,False,9,train,1
2352,0.0,663.62615,663.87635,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502037,209,,,0,,False,8,test,1
2353,0.0,663.87635,664.12657,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502138,150,,,0,,False,9,train,2
2354,0.0,664.12657,664.37678,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502138,7,,,0,,False,8,test,0
2355,0.0,664.37678,664.62699,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502138,5,,,0,,False,11,test,1
2356,0.0,664.62699,664.87721,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502138,37,,,0,,False,10,train,2
2357,0.0,664.87721,665.12741,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502062,50,,,0,,False,11,test,1
2358,0.0,665.12741,665.37762,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502062,124,,,0,,False,10,train,1
2359,0.0,665.37762,665.62783,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502062,144,,,0,,False,9,train,1
2360,0.0,665.62783,665.87803,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502062,140,,,0,,False,11,test,1
2361,0.0,665.87803,666.12825,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502163,225,,,0,,False,7,train,2
2362,0.0,666.12825,666.37847,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502163,36,,,0,,False,9,train,2
2363,0.0,666.37847,666.62868,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502163,20,,,0,,False,10,train,0
2364,0.0,666.62868,666.8789,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502163,208,,,0,,False,11,test,2
2365,0.0,666.8789,667.1291,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502037,155,,,0,,False,12,train,0
2366,0.0,667.1291,667.37931,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502037,236,,,0,,False,9,train,0
2367,0.0,667.37931,667.62951,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502037,84,,,0,,False,9,train,0
2368,0.0,667.62951,667.87971,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,0.0,0.2502037,5,,,0,,False,12,train,1
2369,0.0,667.87971,668.12992,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502113,236,,,0,,False,10,train,0
2370,0.0,668.12992,668.38014,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502113,6,,,0,,False,10,train,2
2371,0.0,668.38014,668.63035,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502113,128,,,0,,False,8,test,0
2372,0.0,668.63035,668.88056,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502113,35,,,0,,False,8,test,2
2373,0.0,668.88056,669.13077,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502087,86,,,0,,False,9,train,1
2374,0.0,669.13077,669.38098,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502087,130,,,0,,False,8,test,2
2375,0.0,669.38098,669.63118,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-30.0,0.2502087,17,,,0,,False,10,train,2
2376,0.0,669.63118,669.88139,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502087,152,,,0,,False,8,test,1
2377,0.0,669.88139,670.1316,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502088,53,,,0,,False,7,train,2
2378,0.0,670.1316,670.38181,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,0.0,0.2502088,153,,,0,,False,8,test,2
2379,0.0,670.38181,670.63202,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502088,198,,,0,,False,9,train,0
2380,0.0,670.63202,670.88223,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502088,140,,,0,,False,12,train,1
2381,0.0,670.88223,671.13244,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502087,44,,,0,,False,7,train,2
2382,0.0,671.13244,671.38265,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502087,54,,,0,,False,8,test,2
2383,0.0,671.38265,671.63285,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-40.0,0.2502087,54,,,0,,False,9,train,2
2384,0.0,671.63285,671.88306,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502087,28,,,0,,False,10,train,1
2385,0.0,671.88306,672.13327,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,0.0,0.2502113,91,,,0,,False,9,train,0
2386,0.0,672.13327,672.38349,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,30.0,0.2502113,235,,,0,,False,10,train,1
2387,0.0,672.38349,672.6337,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502113,224,,,0,,False,6,train,1
2388,0.0,672.6337,672.88391,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502113,1,,,0,,False,10,train,0
2389,0.0,672.88391,673.13411,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502062,150,,,0,,False,10,train,2
2390,0.0,673.13411,673.38432,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502062,163,,,0,,False,9,train,2
2391,0.0,673.38432,673.63453,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502062,197,,,0,,False,7,train,0
2392,0.0,673.63453,673.88473,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502062,148,,,0,,False,11,test,2
2393,0.0,673.88473,674.13494,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502113,37,,,0,,False,11,test,2
2394,0.0,674.13494,674.38516,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502113,4,,,0,,False,8,test,0
2395,0.0,674.38516,674.63537,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502113,112,,,0,,False,7,train,0
2396,0.0,674.63537,674.88558,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502113,113,,,0,,False,9,train,2
2397,0.0,674.88558,675.13579,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502137,176,,,0,,False,11,test,2
2398,0.0,675.13579,675.38601,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502137,239,,,0,,False,5,test,1
2399,0.0,675.38601,675.63622,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502137,15,,,0,,False,10,train,2
2400,0.0,675.63622,675.88643,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-20.0,0.2502137,15,,,0,,False,11,test,2
2401,0.0,675.88643,676.13664,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-40.0,0.2502038,227,,,0,,False,7,train,1
2402,0.0,676.13664,676.38684,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502038,114,,,0,,False,7,train,2
2403,0.0,676.38684,676.63704,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502038,92,,,0,,False,6,train,1
2404,0.0,676.63704,676.88725,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502038,183,,,0,,False,11,test,0
2405,0.0,676.88725,677.13746,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502137,185,,,0,,False,6,train,0
2406,0.0,677.13746,677.38768,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,40.0,0.2502137,218,,,0,,False,12,train,1
2407,0.0,677.38768,677.63789,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-10.0,0.2502137,76,,,0,,False,9,train,0
2408,0.0,677.63789,677.8881,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502137,210,,,0,,False,11,test,2
2409,0.0,677.8881,678.13831,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-30.0,0.2502038,25,,,0,,False,8,test,1
2410,0.0,678.13831,678.38851,"[3644.93333333, 3644.93333333]",gabors,null,null,40.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,20.0,0.2502038,240,,,0,,False,5,test,2
2411,0.0,678.38851,678.63871,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,10.0,0.2502038,241,,,0,,False,11,test,2
2412,0.0,678.63871,678.88892,"[3644.93333333, 3644.93333333]",gabors,null,null,20.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502038,206,,,0,,False,7,train,0
2413,0.0,678.88892,679.13913,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502112,57,,,0,,False,12,train,0
2414,0.0,679.13913,679.38934,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,20.0,0.2502112,9,,,0,,False,12,train,1
2415,0.0,679.38934,679.63955,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502112,55,,,0,,False,8,test,1
2416,0.0,679.63955,679.88976,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,30.0,0.2502112,185,,,0,,False,7,train,0
2417,0.0,679.88976,680.13997,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-30.0,0.2502088,10,,,0,,False,9,train,0
2418,0.0,680.13997,680.39018,"[3644.93333333, 3644.93333333]",gabors,null,null,-20.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502088,225,,,0,,False,8,test,2
2419,0.0,680.39018,680.64039,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,-10.0,0.2502088,125,,,0,,False,8,test,2
2420,0.0,680.64039,680.8906,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502088,2,,,0,,False,8,test,0
2421,0.0,680.8906,681.1408,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-20.0,0.2502062,86,,,0,,False,10,train,1
2422,0.0,681.1408,681.39101,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-40.0,0.2502062,188,,,0,,False,10,train,0
2423,0.0,681.39101,681.64122,"[3644.93333333, 3644.93333333]",gabors,null,null,-30.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,-10.0,0.2502062,238,,,0,,False,9,train,1
2424,0.0,681.64122,681.89142,"[3644.93333333, 3644.93333333]",gabors,null,null,-10.0,0.8,null,"[20.0, 20.0]",null,0.08,45.0,4.0,null,10.0,0.2502062,132,,,0,,False,9,train,1
2425,0.0,681.89142,682.14163,"[3644.93333333, 3644.93333333]",gabors,null,null,10.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,40.0,0.2502113,216,,,0,,False,9,train,2
2426,0.0,682.14163,682.39185,"[3644.93333333, 3644.93333333]",gabors,null,null,-40.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,10.0,0.2502113,226,,,0,,False,9,train,0
2427,0.0,682.39185,682.64206,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,0.0,4.0,null,-20.0,0.2502113,164,,,0,,False,12,train,0
2428,0.0,682.64206,682.89227,"[3644.93333333, 3644.93333333]",gabors,null,null,30.0,0.8,null,"[20.0, 20.0]",null,0.08,90.0,4.0,null,30.0,0.2502113,121,,,0,,False,10,train,2
