stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,orientation,frame,stimulus_name,y_position,color,spatial_frequency,temporal_frequency,size,x_position,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1696,0.0,508.74164,508.99185,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020601,181,,,0,,False,7,train,1
1697,0.0,508.99185,509.24206,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020899,45,,,0,,False,7,train,2
1698,0.0,509.24206,509.49227,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020899,80,,,0,,False,3,train,0
1699,0.0,509.49227,509.74247,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020899,8,,,0,,False,4,train,2
1700,0.0,509.74247,509.99268,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020899,220,,,0,,False,5,test,0
1701,0.0,509.99268,510.2429,0.8,90.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25022101,91,,,0,,False,8,test,2
1702,0.0,510.2429,510.49313,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022101,71,,,0,,False,5,test,0
1703,0.0,510.49313,510.74335,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022101,219,,,0,,False,4,train,0
1704,0.0,510.74335,510.99357,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25022101,52,,,0,,False,8,test,0
1705,0.0,510.99357,511.24377,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,8,,,0,,False,5,test,2
1706,0.0,511.24377,511.49397,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020149,223,,,0,,False,10,train,0
1707,0.0,511.49397,511.74417,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020149,9,,,0,,False,6,train,1
1708,0.0,511.74417,511.99437,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020149,85,,,0,,False,8,test,1
1709,0.0,511.99437,512.24459,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,20,,,0,,False,7,train,1
1710,0.0,512.24459,512.49481,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021851,100,,,0,,False,6,train,1
1711,0.0,512.49481,512.74503,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,154,,,0,,False,10,train,0
1712,0.0,512.74503,512.99525,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021851,229,,,0,,False,5,test,2
1713,0.0,512.99525,513.24544,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019399,29,,,0,,False,8,test,2
1714,0.0,513.24544,513.49564,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25019399,203,,,0,,False,7,train,1
1715,0.0,513.49564,513.74583,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019399,29,,,0,,False,9,train,2
1716,0.0,513.74583,513.99602,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25019399,24,,,0,,False,6,train,2
1717,0.0,513.99602,514.24625,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022601,224,,,0,,False,10,train,2
1718,0.0,514.24625,514.49648,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022601,51,,,0,,False,8,test,1
1719,0.0,514.49648,514.7467,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25022601,175,,,0,,False,3,train,0
1720,0.0,514.7467,514.99693,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25022601,214,,,0,,False,8,test,1
1721,0.0,514.99693,515.24712,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019399,30,,,0,,False,7,train,0
1722,0.0,515.24712,515.49732,0.8,90.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019399,33,,,0,,False,4,train,2
1723,0.0,515.49732,515.74751,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019399,232,,,0,,False,8,test,0
1724,0.0,515.74751,515.9977,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019399,60,,,0,,False,5,test,1
1725,0.0,515.9977,516.24792,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,228,,,0,,False,5,test,2
1726,0.0,516.24792,516.49814,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,172,,,0,,False,6,train,0
1727,0.0,516.49814,516.74835,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,220,,,0,,False,6,train,0
1728,0.0,516.74835,516.99857,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021601,55,,,0,,False,5,test,1
1729,0.0,516.99857,517.24877,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,198,,,0,,False,8,test,0
1730,0.0,517.24877,517.49898,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020399,59,,,0,,False,8,test,2
1731,0.0,517.49898,517.74918,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020399,158,,,0,,False,5,test,1
1732,0.0,517.74918,517.99938,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020399,2,,,0,,False,6,train,1
1733,0.0,517.99938,518.2496,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021851,96,,,0,,False,4,train,2
1734,0.0,518.2496,518.49982,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021851,105,,,0,,False,5,test,0
1735,0.0,518.49982,518.75004,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021851,225,,,0,,False,7,train,0
1736,0.0,518.75004,519.00026,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021851,195,,,0,,False,7,train,1
1737,0.0,519.00026,519.25046,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25019899,149,,,0,,False,9,train,1
1738,0.0,519.25046,519.50066,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25019899,178,,,0,,False,8,test,0
1739,0.0,519.50066,519.75085,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,188,,,0,,False,7,train,2
1740,0.0,519.75085,520.00105,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,5,,,0,,False,6,train,0
1741,0.0,520.00105,520.25127,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021351,113,,,0,,False,6,train,1
1742,0.0,520.25127,520.50148,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021351,205,,,0,,False,5,test,0
1743,0.0,520.50148,520.75169,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021351,84,,,0,,False,8,test,1
1744,0.0,520.75169,521.00191,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021351,58,,,0,,False,6,train,0
1745,0.0,521.00191,521.25211,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020399,120,,,0,,False,6,train,1
1746,0.0,521.25211,521.50232,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020399,100,,,0,,False,7,train,1
1747,0.0,521.50232,521.75252,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020399,226,,,0,,False,6,train,1
1748,0.0,521.75252,522.00272,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020399,226,,,0,,False,7,train,1
1749,0.0,522.00272,522.25294,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021851,176,,,0,,False,10,train,1
1750,0.0,522.25294,522.50316,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021851,78,,,0,,False,6,train,0
1751,0.0,522.50316,522.75338,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021851,219,,,0,,False,5,test,0
1752,0.0,522.75338,523.0036,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021851,133,,,0,,False,5,test,1
1753,0.0,523.0036,523.2538,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,179,,,0,,False,6,train,0
1754,0.0,523.2538,523.504,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25019899,143,,,0,,False,6,train,1
1755,0.0,523.504,523.75419,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25019899,207,,,0,,False,8,test,2
1756,0.0,523.75419,524.00439,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019899,205,,,0,,False,6,train,0
1757,0.0,524.00439,524.25461,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,132,,,0,,False,4,train,1
1758,0.0,524.25461,524.50483,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021601,240,,,0,,False,4,train,0
1759,0.0,524.50483,524.75504,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25021601,21,,,0,,False,7,train,2
1760,0.0,524.75504,525.00526,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021601,133,,,0,,False,6,train,1
1761,0.0,525.00526,525.25546,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020149,68,,,0,,False,6,train,2
1762,0.0,525.25546,525.50566,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020149,231,,,0,,False,3,train,2
1763,0.0,525.50566,525.75586,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020149,180,,,0,,False,9,train,0
1764,0.0,525.75586,526.00606,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020149,118,,,0,,False,9,train,2
1765,0.0,526.00606,526.25627,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021101,57,,,0,,False,7,train,0
1766,0.0,526.25627,526.50649,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021101,194,,,0,,False,4,train,1
1767,0.0,526.50649,526.7567,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021101,116,,,0,,False,6,train,2
1768,0.0,526.7567,527.00691,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021101,92,,,0,,False,6,train,0
1769,0.0,527.00691,527.25712,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021149,156,,,0,,False,5,test,0
1770,0.0,527.25712,527.50733,0.8,90.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021149,135,,,0,,False,7,train,2
1771,0.0,527.50733,527.75754,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25021149,16,,,0,,False,3,train,1
1772,0.0,527.75754,528.00775,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021149,169,,,0,,False,5,test,0
1773,0.0,528.00775,528.25796,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020851,18,,,0,,False,6,train,1
1774,0.0,528.25796,528.50817,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020851,100,,,0,,False,8,test,1
1775,0.0,528.50817,528.75838,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020851,204,,,0,,False,5,test,0
1776,0.0,528.75838,529.00859,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020851,123,,,0,,False,7,train,0
1777,0.0,529.00859,529.2588,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020899,66,,,0,,False,6,train,0
1778,0.0,529.2588,529.50901,0.8,45.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020899,136,,,0,,False,6,train,1
1779,0.0,529.50901,529.75921,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020899,172,,,0,,False,7,train,0
1780,0.0,529.75921,530.00942,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25020899,236,,,0,,False,5,test,0
1781,0.0,530.00942,530.25963,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020351,209,,,0,,False,8,test,0
1782,0.0,530.25963,530.50983,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020351,186,,,0,,False,6,train,1
1783,0.0,530.50983,530.76003,0.8,45.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25020351,70,,,0,,False,7,train,1
1784,0.0,530.76003,531.01024,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020351,73,,,0,,False,5,test,0
1785,0.0,531.01024,531.26045,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021399,166,,,0,,False,7,train,0
1786,0.0,531.26045,531.51067,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021399,60,,,0,,False,6,train,1
1787,0.0,531.51067,531.76088,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021399,178,,,0,,False,9,train,0
1788,0.0,531.76088,532.01109,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021399,229,,,0,,False,6,train,2
1789,0.0,532.01109,532.2613,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020351,242,,,0,,False,7,train,0
1790,0.0,532.2613,532.5115,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020351,174,,,0,,False,6,train,2
1791,0.0,532.5115,532.7617,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020351,107,,,0,,False,9,train,0
1792,0.0,532.7617,533.01191,0.8,45.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25020351,238,,,0,,False,9,train,1
1793,0.0,533.01191,533.26212,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021399,131,,,0,,False,8,test,2
1794,0.0,533.26212,533.51234,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021399,27,,,0,,False,11,test,0
1795,0.0,533.51234,533.76255,0.8,45.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021399,101,,,0,,False,5,test,1
1796,0.0,533.76255,534.01276,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25021399,211,,,0,,False,9,train,0
1797,0.0,534.01276,534.26298,0.8,90.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,134,,,0,,False,6,train,2
1798,0.0,534.26298,534.51319,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25021351,39,,,0,,False,6,train,1
1799,0.0,534.51319,534.7634,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021351,41,,,0,,False,8,test,0
1800,0.0,534.7634,535.01362,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25021351,109,,,0,,False,8,test,1
1801,0.0,535.01362,535.26382,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,243,,,0,,False,1,train,0
1802,0.0,535.26382,535.51403,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25020399,88,,,0,,False,8,test,2
1803,0.0,535.51403,535.76423,0.8,0.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020399,126,,,0,,False,6,train,0
1804,0.0,535.76423,536.01443,0.8,90.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25020399,64,,,0,,False,7,train,2
1805,0.0,536.01443,536.26465,0.8,0.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,78,,,0,,False,7,train,0
1806,0.0,536.26465,536.51486,0.8,90.0,null,gabors,20.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021351,6,,,0,,False,9,train,2
1807,0.0,536.51486,536.76507,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021351,147,,,0,,False,4,train,2
1808,0.0,536.76507,537.01529,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,49,,,0,,False,8,test,0
1809,0.0,537.01529,537.26549,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25020649,114,,,0,,False,8,test,1
1810,0.0,537.26549,537.5157,0.8,0.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25020649,94,,,0,,False,8,test,0
1811,0.0,537.5157,537.76591,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25020649,57,,,0,,False,8,test,0
1812,0.0,537.76591,538.01611,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25020649,11,,,0,,False,11,test,1
1813,0.0,538.01611,538.26633,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021851,130,,,0,,False,6,train,0
1814,0.0,538.26633,538.51655,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021851,60,,,0,,False,7,train,1
1815,0.0,538.51655,538.76677,0.8,90.0,null,gabors,-20.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021851,147,,,0,,False,5,test,2
1816,0.0,538.76677,539.01699,0.8,0.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021851,83,,,0,,False,7,train,0
1817,0.0,539.01699,539.26719,0.8,0.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",10.0,"[3644.93333333, 3644.93333333]",0.25019899,104,,,0,,False,3,train,0
1818,0.0,539.26719,539.51739,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25019899,198,,,0,,False,9,train,0
1819,0.0,539.51739,539.76758,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25019899,42,,,0,,False,5,test,0
1820,0.0,539.76758,540.01778,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25019899,173,,,0,,False,8,test,2
1821,0.0,540.01778,540.26801,0.8,45.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022851,163,,,0,,False,4,train,1
1822,0.0,540.26801,540.51824,0.8,0.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",-30.0,"[3644.93333333, 3644.93333333]",0.25022851,161,,,0,,False,7,train,0
1823,0.0,540.51824,540.76847,0.8,90.0,null,gabors,-10.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25022851,87,,,0,,False,12,train,2
1824,0.0,540.76847,541.0187,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-10.0,"[3644.93333333, 3644.93333333]",0.25022851,143,,,0,,False,7,train,1
1825,0.0,541.0187,541.26889,0.8,45.0,null,gabors,-30.0,null,0.08,4.0,"[20.0, 20.0]",30.0,"[3644.93333333, 3644.93333333]",0.25018899,74,,,0,,False,4,train,1
1826,0.0,541.26889,541.51908,0.8,45.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25018899,235,,,0,,False,6,train,1
1827,0.0,541.51908,541.76926,0.8,45.0,null,gabors,-40.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25018899,186,,,0,,False,7,train,1
1828,0.0,541.76926,542.01945,0.8,0.0,null,gabors,30.0,null,0.08,4.0,"[20.0, 20.0]",40.0,"[3644.93333333, 3644.93333333]",0.25018899,146,,,0,,False,7,train,0
1829,0.0,542.01945,542.26967,0.8,45.0,null,gabors,0.0,null,0.08,4.0,"[20.0, 20.0]",-40.0,"[3644.93333333, 3644.93333333]",0.25021351,195,,,0,,False,8,test,1
1830,0.0,542.26967,542.51988,0.8,0.0,null,gabors,40.0,null,0.08,4.0,"[20.0, 20.0]",0.0,"[3644.93333333, 3644.93333333]",0.25021351,42,,,0,,False,6,train,0
1831,0.0,542.51988,542.77009,0.8,90.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",20.0,"[3644.93333333, 3644.93333333]",0.25021351,3,,,0,,False,11,test,2
1832,0.0,542.77009,543.02031,0.8,0.0,null,gabors,10.0,null,0.08,4.0,"[20.0, 20.0]",-20.0,"[3644.93333333, 3644.93333333]",0.25021351,54,,,0,,False,10,train,0
