ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,width_rf,height_rf,on_screen_rf,distance_to_nearest_grid_edge_deg,equivalent_circle_diameter_deg,width_sigma_magnitude_deg,height_sigma_magnitude_deg,major_sigma_magnitude_deg,minor_sigma_magnitude_deg,major_fwhm_deg,minor_fwhm_deg,gaussian_fwhm_area_deg2,pooled_group
951091675,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,15,400,0,63.333,15,1.667,0,True,True,32.60543,39.3304,True,25,22.56758,32.60543,39.3304,39.3304,32.60543,92.61602,76.77992,5585.006,V1
951091707,797828357,805579741,776061251,Brain Observatory 1.1,V1,55.556,13.333,900,0,63.333,15,-7.777,-1.667,True,True,60.07226,85.21803,True,34.444,33.85138,60.07226,85.21803,85.21803,60.07226,200.6731,141.4594,22295.17,V1
951091638,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,15,600,0,63.333,15,-3.333,0,True,True,18.00574,19.32408,True,30,27.63953,18.00574,19.32408,19.32408,18.00574,45.50474,42.40028,1515.358,V1
951091645,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,20,200,0,63.333,15,1.667,5,True,True,35.39744,45.30122,True,25,15.95769,35.39744,45.30122,45.30122,35.39744,106.6762,83.35461,6983.724,V1
951091657,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,20,500,0,63.333,15,-3.333,5,True,True,11.91242,14.5165,True,30,25.23133,11.91242,14.5165,14.5165,11.91242,34.18374,28.05159,753.1249,V1
951091666,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,15,400,0,63.333,15,1.667,0,True,True,13.30519,16.21883,True,25,22.56758,13.30519,16.21883,16.21883,13.30519,38.19244,31.33132,939.8228,V1
951091685,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0,63.333,15,0,-1.667,True,True,75.45676,68.06014,True,26.667,19.5441,75.45676,68.06014,75.45676,68.06014,177.6871,160.2694,22366.41,V1
951091715,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,15,600,0,63.333,15,-3.333,0,True,True,33.47103,35.28873,True,30,27.63953,33.47103,35.28873,35.28873,33.47103,83.0986,78.81825,5144.112,V1
951091726,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0,63.333,15,0,-1.667,True,True,10.33513,11.91629,True,26.667,19.5441,10.33513,11.91629,11.91629,10.33513,28.06072,24.33738,536.3676,V1
951091771,797828357,805579741,776061251,Brain Observatory 1.1,V1,51.667,11.667,600,0,63.333,15,-11.666,-3.333,True,True,18.12642,23.83003,True,38.333,27.63953,18.12642,23.83003,23.83003,18.12642,56.11543,42.68446,1881.23,V1
951091780,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,10,200,0,63.333,15,1.667,-5,True,True,21.91851,27.21605,True,25,15.95769,21.91851,27.21605,27.21605,21.91851,64.08889,51.61416,2598.014,V1
951091825,797828357,805579741,776061251,Brain Observatory 1.1,V1,62,14,500,0,63.333,15,-1.333,-1,True,True,76.32782,95.26017,True,28,25.23133,76.32782,95.26017,95.26017,76.32782,224.3205,179.7383,31666.46,V1
951091832,797828357,805579741,776061251,Brain Observatory 1.1,V1,68.333,11.667,600,0,63.333,15,5,-3.333,True,True,23.0983,30.86299,True,21.667,27.63953,23.0983,30.86299,30.86299,23.0983,72.67678,54.39234,3104.726,V1
951091875,797828357,805579741,776061251,Brain Observatory 1.1,V1,33.636,11.364,2200,0,63.333,15,-29.697,-3.636,True,True,10815.2,5491.03,False,23.636,52.92567,10815.2,5491.03,10815.2,5491.03,25467.85,12930.39,2.586389e+08,V1
951091899,797828357,805579741,776061251,Brain Observatory 1.1,V1,55.833,9.167,1200,0,63.333,15,-7.5,-5.833,True,True,43.23852,53.46584,True,34.167,39.0882,43.23852,53.46584,53.46584,43.23852,125.9024,101.8189,10068.22,V1
951091908,797828357,805579741,776061251,Brain Observatory 1.1,V1,51.364,-4.091,2200,0,63.333,15,-11.969,-19.091,True,False,118.3143,107.6175,True,25.909,52.92567,118.3143,107.6175,118.3143,107.6175,278.6088,253.4199,55453.04,V1
951091926,797828357,805579741,776061251,Brain Observatory 1.1,V1,47.273,10.909,1100,0,63.333,15,-16.06,-4.091,True,True,47.72298,60.80162,True,37.273,37.4241,47.72298,60.80162,60.80162,47.72298,143.1769,112.379,12637.12,V1
951091953,797828357,805579741,776061251,Brain Observatory 1.1,V1,46,22,500,0,63.333,15,-17.333,7,True,True,71.97149,61.6643,True,28,25.23133,71.97149,61.6643,71.97149,61.6643,169.4799,145.2083,19328.56,V1
951091944,797828357,805579741,776061251,Brain Observatory 1.1,V1,57.273,10,1100,0,63.333,15,-6.06,-5,True,True,40.92505,63.53282,True,32.727,37.4241,40.92505,63.53282,63.53282,40.92505,149.6084,96.37113,11323.81,V1
951091987,797828357,805579741,776061251,Brain Observatory 1.1,V1,53.81,17.143,2100,0,63.333,15,-9.523,2.143,True,True,53.14997,56.76523,True,32.857,51.70883,53.14997,56.76523,56.76523,53.14997,133.6719,125.1586,13139.86,V1
951092007,797828357,805579741,776061251,Brain Observatory 1.1,V1,67.143,10,700,0,63.333,15,3.81,-5,True,True,37.38556,65.04889,True,22.857,29.85411,37.38556,65.04889,65.04889,37.38556,153.1784,88.03627,10591.3,V1
951091960,797828357,805579741,776061251,Brain Observatory 1.1,V1,66.667,8.889,900,0,63.333,15,3.334,-6.111,True,True,52.23082,85.24997,True,23.333,33.85138,52.23082,85.24997,85.24997,52.23082,200.7483,122.9942,19392.17,V1
951091969,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,5,400,0,63.333,15,-8.333,-10,True,True,62.53644,62.35743,True,35,22.56758,62.53644,62.35743,62.53644,62.35743,147.2621,146.8405,16983.48,V1
951092220,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,15,200,0,63.333,15,-3.333,0,True,True,291.6199,60.86164,True,30,15.95769,291.6199,60.86164,291.6199,60.86164,686.7123,143.3182,77297.61,V1
951092015,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,10,900,0,63.333,15,-3.333,-5,True,True,37.16826,43.10704,True,30,33.85138,37.16826,43.10704,43.10704,37.16826,101.5093,87.52455,6977.916,V1
951092024,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0.007,63.333,15,0,-1.667,True,True,3282.356,172.9571,False,26.667,19.5441,3282.356,172.9571,3282.356,172.9571,7729.358,407.2829,2472461,V1
951092039,797828357,805579741,776061251,Brain Observatory 1.1,V1,30,20,300,0,63.333,15,-33.333,5,True,False,87.09929,3316.236,False,20,19.5441,87.09929,3316.236,3316.236,87.09929,7809.14,205.1032,1257956,V1
951092061,797828357,805579741,776061251,Brain Observatory 1.1,V1,48,16,500,0,63.333,15,-15.333,1,True,True,47.04563,51.42368,True,34,25.23133,47.04563,51.42368,51.42368,47.04563,121.0935,110.784,10536.29,V1
951092203,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,10,600,0,63.333,15,1.667,-5,True,True,27.53975,36.77033,True,25,27.63953,27.53975,36.77033,36.77033,27.53975,86.58752,64.85116,4410.247,V1
951092094,797828357,805579741,776061251,Brain Observatory 1.1,V1,70,5,600,0,63.333,15,6.667,-10,True,True,8.079,15.7604,True,20,27.63953,8.079,15.7604,15.7604,8.079,37.11292,19.02459,554.5367,V1
951092169,797828357,805579741,776061251,Brain Observatory 1.1,V1,61.765,22.353,1700,0,63.333,15,-1.568,7.353,True,True,45.83277,60.90748,True,27.647,46.52426,45.83277,60.90748,60.90748,45.83277,143.4261,107.9279,12157.72,V1
951092210,797828357,805579741,776061251,Brain Observatory 1.1,V1,45,15,400,0,63.333,15,-18.333,0,True,True,8.406611,10.16873,True,35,22.56758,8.406611,10.16873,10.16873,8.406611,23.94554,19.79606,372.3001,V1
951092237,797828357,805579741,776061251,Brain Observatory 1.1,V1,60,15,200,0,63.333,15,-3.333,0,True,True,76.68526,47.0319,True,30,15.95769,76.68526,47.0319,76.68526,47.0319,180.58,110.7517,15707.6,V1
951092245,797828357,805579741,776061251,Brain Observatory 1.1,V1,53.75,12.5,800,0,63.333,15,-9.583,-2.5,True,True,23.03437,34.03812,True,36.25,31.91538,23.03437,34.03812,34.03812,23.03437,80.15364,54.24179,3414.657,V1
951092262,797828357,805579741,776061251,Brain Observatory 1.1,V1,30,25,600,0,63.333,15,-33.333,10,True,False,72.7811,6706.8,False,20,27.63953,72.7811,6706.8,6706.8,72.7811,15793.31,171.3864,2125883,V1
951092289,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0,63.333,15,0,-1.667,True,True,29.48648,38.04331,True,26.667,19.5441,29.48648,38.04331,38.04331,29.48648,89.58515,69.43535,4885.472,V1
951092312,797828357,805579741,776061251,Brain Observatory 1.1,V1,64,22,500,0,63.333,15,0.667,7,True,True,52.43332,80.64061,True,26,25.23133,52.43332,80.64061,80.64061,52.43332,189.8941,123.471,18414.78,V1
951092354,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0,63.333,15,0,-1.667,True,True,54.15474,64.23541,True,26.667,19.5441,54.15474,64.23541,64.23541,54.15474,151.2628,127.5247,15150.13,V1
951092394,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,15,400,0,63.333,15,-8.333,0,True,True,31.37412,36.28643,True,35,22.56758,31.37412,36.28643,36.28643,31.37412,85.44801,73.88041,4958.167,V1
951092448,797828357,805579741,776061251,Brain Observatory 1.1,V1,63.333,13.333,300,0.003,63.333,15,0,-1.667,True,True,31.94975,45.38939,True,26.667,19.5441,31.94975,45.38939,45.38939,31.94975,106.8838,75.2359,6315.781,V1
951092496,797828357,805579741,776061251,Brain Observatory 1.1,V1,58,10,1000,0,63.333,15,-5.333,-5,True,True,38.67824,47.15445,True,32,35.68248,38.67824,47.15445,47.15445,38.67824,111.0402,91.08028,7943.185,V1
951092547,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,15,400,0,63.333,15,-8.333,0,True,True,45.85865,44.50173,True,35,22.56758,45.85865,44.50173,45.85865,44.50173,107.9889,104.7936,8887.987,V1
951092556,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,15,600,0,63.333,15,-8.333,0,True,True,14.73377,20.76105,True,35,27.63953,14.73377,20.76105,20.76105,14.73377,48.88853,34.69539,1332.197,V1
951092564,797828357,805579741,776061251,Brain Observatory 1.1,V1,66.667,13.333,300,0,63.333,15,3.334,-1.667,True,True,6.654227,8.550507,True,23.333,19.5441,6.654227,8.550507,8.550507,6.654227,20.13491,15.66951,247.7963,V1
951092575,797828357,805579741,776061251,Brain Observatory 1.1,V1,62,14,500,0,63.333,15,-1.333,-1,True,True,34.76337,46.8566,True,28,25.23133,34.76337,46.8566,46.8566,34.76337,110.3389,81.86148,7094.11,V1
951093505,797828357,805579741,776061251,Brain Observatory 1.1,V1,70,10,100,0,63.333,15,6.667,-5,True,True,7.865831,7.31175,True,20,11.28379,7.865831,7.31175,7.865831,7.31175,18.52262,17.21786,250.479,V1
951092487,797828357,805579741,776061251,Brain Observatory 1.1,V1,58,10,1000,0,63.333,15,-5.333,-5,True,True,42.8043,54.56862,True,32,35.68248,42.8043,54.56862,54.56862,42.8043,128.4993,100.7964,10172.69,V1
951092523,797828357,805579741,776061251,Brain Observatory 1.1,V1,58,14,500,0.001,63.333,15,-5.333,-1,True,True,48.99164,64.2206,True,32,25.23133,48.99164,64.2206,64.2206,48.99164,151.228,115.3665,13702.56,V1
951092530,797828357,805579741,776061251,Brain Observatory 1.1,V1,66.667,6.667,300,0,63.333,15,3.334,-8.333,True,True,5.767748,4.76254,True,23.333,19.5441,5.767748,4.76254,5.767748,4.76254,13.58201,11.21493,119.6328,V1
951092595,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,15,400,0,63.333,15,1.667,0,True,True,41.5388,47.08736,True,25,22.56758,41.5388,47.08736,47.08736,41.5388,110.8823,97.81641,8518.51,V1
951092606,797828357,805579741,776061251,Brain Observatory 1.1,V1,70,15,400,0,63.333,15,6.667,0,True,True,23.62093,29.95292,True,20,22.56758,23.62093,29.95292,29.95292,23.62093,70.53373,55.62304,3081.353,V1
951092623,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,20,600,0,63.333,15,1.667,5,True,True,32.1921,31.60561,True,25,27.63953,32.1921,31.60561,32.1921,31.60561,75.8066,74.42552,4431.173,V1
951092652,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,10,600,0,63.333,15,1.667,-5,True,True,32.83108,51.92603,True,25,27.63953,32.83108,51.92603,51.92603,32.83108,122.2765,77.31128,7424.643,V1
951092671,797828357,805579741,776061251,Brain Observatory 1.1,V1,68,16,500,0,63.333,15,4.667,1,True,True,32.82763,39.59769,True,22,25.23133,32.82763,39.59769,39.59769,32.82763,93.24543,77.30316,5661.281,V1
951092730,797828357,805579741,776061251,Brain Observatory 1.1,V1,53.333,3.333,300,0,63.333,15,-10,-11.667,True,True,5.514369,10.94512,True,33.333,19.5441,5.514369,10.94512,10.94512,5.514369,25.77379,12.98535,262.8583,V1
951092679,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,15,400,0,63.333,15,-8.333,0,True,True,26.11107,28.82267,True,35,22.56758,26.11107,28.82267,28.82267,26.11107,67.8722,61.48686,3277.662,V1
951092688,797828357,805579741,776061251,Brain Observatory 1.1,V1,55,15,400,0,63.333,15,-8.333,0,True,True,13.84001,20.33763,True,35,22.56758,13.84001,20.33763,20.33763,13.84001,47.89145,32.59073,1225.863,V1
951092698,797828357,805579741,776061251,Brain Observatory 1.1,V1,58,14,500,0,63.333,15,-5.333,-1,True,True,7.52311,10.62515,True,32,25.23133,7.52311,10.62515,10.62515,7.52311,25.02032,17.71557,348.1271,V1
951093533,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,15,400,0,63.333,15,1.667,0,True,True,7.330668,7.094135,True,25,22.56758,7.330668,7.094135,7.330668,7.094135,17.2624,16.70541,226.4896,V1
951093578,797828357,805579741,776061251,Brain Observatory 1.1,V1,62.857,15.714,700,0,63.333,15,-0.476,0.714,True,True,11.09281,23.2717,True,27.143,29.85411,11.09281,23.2717,23.2717,11.09281,54.80065,26.12157,1124.281,V1
951092806,797828357,805579741,776061251,Brain Observatory 1.1,V1,65,15,400,0,63.333,15,1.667,0,True,True,19.79156,24.99553,True,25,22.56758,19.79156,24.99553,24.99553,19.79156,58.85996,46.60555,2154.505,V1
951092825,797828357,805579741,776061251,Brain Observatory 1.1,V1,66.667,23.333,300,0,63.333,15,3.334,8.333,True,True,8.852663,11.60094,True,23.333,19.5441,8.852663,11.60094,11.60094,8.852663,27.31813,20.84643,447.2729,V1
951093054,797828357,805579741,776061251,Brain Observatory 1.1,V1,57.143,5.714,700,0,63.333,15,-6.19,-9.286,True,True,34.43194,46.82925,True,32.857,29.85411,34.43194,46.82925,46.82925,34.43194,110.2745,81.08101,7022.374,V1
951094981,799864342,805579703,772616823,Brain Observatory 1.1,V1,57.143,15.714,700,0,50,15,7.143,0.714,True,True,29.87603,35.38024,True,32.857,29.85411,29.87603,35.38024,35.38024,29.87603,83.31409,70.35267,4603.509,V1
951094989,799864342,805579703,772616823,Brain Observatory 1.1,V1,56.667,13.333,300,0,50,15,6.667,-1.667,True,True,8.532852,10.37196,True,33.333,19.5441,8.532852,10.37196,10.37196,8.532852,24.4241,20.09333,385.4432,V1
951094951,799864342,805579703,772616823,Brain Observatory 1.1,V1,40,15,200,0,50,15,-10,0,True,True,6.458024,9.495971,True,30,15.95769,6.458024,9.495971,9.495971,6.458024,22.3613,15.20749,267.0819,V1
951095036,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,21.97863,26.26546,True,35,22.56758,21.97863,26.26546,26.26546,21.97863,61.85044,51.75573,2514.149,V1
951095064,799864342,805579703,772616823,Brain Observatory 1.1,V1,50,15,200,0,50,15,0,0,True,True,43.64225,36.98327,True,35,15.95769,43.64225,36.98327,43.64225,36.98327,102.7697,87.08895,7029.393,V1
951095082,799864342,805579703,772616823,Brain Observatory 1.1,V1,55,15,400,0,50,15,5,0,True,True,10.47608,10.55271,True,35,22.56758,10.47608,10.55271,10.55271,10.47608,24.84973,24.66929,481.4688,V1
951095091,799864342,805579703,772616823,Brain Observatory 1.1,V1,46.667,16.667,300,0,50,15,-3.333,1.667,True,True,7.470305,8.723463,True,33.333,19.5441,7.470305,8.723463,8.723463,7.470305,20.54219,17.59122,283.8132,V1
951095109,799864342,805579703,772616823,Brain Observatory 1.1,V1,53.333,13.333,300,0,50,15,3.333,-1.667,True,True,8.171798,9.890494,True,36.667,19.5441,8.171798,9.890494,9.890494,8.171798,23.29033,19.24311,351.9986,V1
951095155,799864342,805579703,772616823,Brain Observatory 1.1,V1,50,12.5,400,0,50,15,0,-2.5,True,True,31.48547,38.39093,True,37.5,22.56758,31.48547,38.39093,38.39093,31.48547,90.40373,74.14262,5264.343,V1
951095189,799864342,805579703,772616823,Brain Observatory 1.1,V1,55,25,400,0,50,15,5,10,True,True,11.51353,14.36514,True,25,22.56758,11.51353,14.36514,14.36514,11.51353,33.82731,27.11228,720.3166,V1
951095223,799864342,805579703,772616823,Brain Observatory 1.1,V1,42,16,500,0,50,15,-8,1,True,True,13.43319,17.47861,True,32,25.23133,13.43319,17.47861,17.47861,13.43319,41.15897,31.63275,1022.566,V1
951095232,799864342,805579703,772616823,Brain Observatory 1.1,V1,68,14,500,0,50,15,18,-1,True,True,19.54106,51.56129,True,22,25.23133,19.54106,51.56129,51.56129,19.54106,121.4175,46.01568,4388.107,V1
951095240,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,41.56938,34.03658,True,35,22.56758,41.56938,34.03658,41.56938,34.03658,97.88841,80.15002,6162.044,V1
951095248,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,6.373574,8.283353,True,35,22.56758,6.373574,8.283353,8.283353,6.373574,19.50581,15.00862,229.9294,V1
951095266,799864342,805579703,772616823,Brain Observatory 1.1,V1,48,14,500,0,50,15,-2,-1,True,True,16.06493,13.19535,True,36,25.23133,16.06493,13.19535,16.06493,13.19535,37.83003,31.07268,923.2203,V1
951095275,799864342,805579703,772616823,Brain Observatory 1.1,V1,55,10,200,0,50,15,5,-5,True,True,5.457659,7.412467,True,35,15.95769,5.457659,7.412467,7.412467,5.457659,17.45503,12.85181,176.1873,V1
951095284,799864342,805579703,772616823,Brain Observatory 1.1,V1,56.667,13.333,300,0,50,15,6.667,-1.667,True,True,7.122238,8.931586,True,33.333,19.5441,7.122238,8.931586,8.931586,7.122238,21.03228,16.77159,277.045,V1
951095295,799864342,805579703,772616823,Brain Observatory 1.1,V1,50,17.5,400,0,50,15,0,2.5,True,True,34.86454,31.1286,True,32.5,22.56758,34.86454,31.1286,34.86454,31.1286,82.09971,73.30225,4726.6,V1
951095304,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,32.91397,33.28662,True,35,22.56758,32.91397,33.28662,33.28662,32.91397,78.38401,77.50648,4771.505,V1
951095313,799864342,805579703,772616823,Brain Observatory 1.1,V1,55,15,400,0,50,15,5,0,True,True,22.23387,23.7587,True,35,22.56758,22.23387,23.7587,23.7587,22.23387,55.94745,52.35676,2300.61,V1
951095338,799864342,805579703,772616823,Brain Observatory 1.1,V1,40,22.5,400,0,50,15,-10,7.5,True,True,36.48551,41.25574,True,27.5,22.56758,36.48551,41.25574,41.25574,36.48551,97.14984,85.91681,6555.565,V1
951095346,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,9.196334,9.156929,True,35,22.56758,9.196334,9.156929,9.196334,9.156929,21.65571,21.56292,366.7498,V1
951095364,799864342,805579703,772616823,Brain Observatory 1.1,V1,42,14,500,0,50,15,-8,-1,True,True,29.81564,38.98766,True,32,25.23133,29.81564,38.98766,38.98766,29.81564,91.80893,70.21047,5062.635,V1
951095373,799864342,805579703,772616823,Brain Observatory 1.1,V1,46.667,13.333,300,0,50,15,-3.333,-1.667,True,True,7.901195,11.29599,True,36.667,19.5441,7.901195,11.29599,11.29599,7.901195,26.60003,18.60589,388.7071,V1
951095381,799864342,805579703,772616823,Brain Observatory 1.1,V1,56.667,26.667,300,0,50,15,6.667,11.667,True,True,13.04938,23.73518,True,23.333,19.5441,13.04938,23.73518,23.73518,13.04938,55.89207,30.72893,1348.924,V1
951095391,799864342,805579703,772616823,Brain Observatory 1.1,V1,46,18,500,0,50,15,-4,3,True,True,1244.715,60.02777,False,32,25.23133,1244.715,60.02777,1244.715,60.02777,2931.08,141.3546,325407.4,V1
951095400,799864342,805579703,772616823,Brain Observatory 1.1,V1,50,15,600,0,50,15,0,0,True,True,26.60594,26.12635,True,35,27.63953,26.60594,26.12635,26.60594,26.12635,62.65219,61.52285,3027.35,V1
951095408,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,8.892682,10.51927,True,35,22.56758,8.892682,10.51927,10.51927,8.892682,24.771,20.94067,407.4027,V1
951095419,799864342,805579703,772616823,Brain Observatory 1.1,V1,45,15,400,0,50,15,-5,0,True,True,67.65392,48.56766,True,35,22.56758,67.65392,48.56766,67.65392,48.56766,159.3128,114.3681,14310.19,V1
951095427,799864342,805579703,772616823,Brain Observatory 1.1,V1,50,15,600,0,50,15,0,0,True,True,26.39052,30.37916,True,35,27.63953,26.39052,30.37916,30.37916,26.39052,71.53745,62.14493,3491.637,V1
951095450,799864342,805579703,772616823,Brain Observatory 1.1,V1,60,5,600,0,50,15,10,-10,True,True,45.10111,45.39015,True,30,27.63953,45.10111,45.39015,45.39015,45.10111,106.8856,106.205,8915.675,V1
951095459,799864342,805579703,772616823,Brain Observatory 1.1,V1,42,14,500,0,50,15,-8,-1,True,True,31.02393,40.0799,True,32,25.23133,31.02393,40.0799,40.0799,31.02393,94.38094,73.05578,5415.378,V1
951095469,799864342,805579703,772616823,Brain Observatory 1.1,V1,40,15,600,0,50,15,-10,0,True,True,13.28894,15.4886,True,30,27.63953,13.28894,15.4886,15.4886,13.28894,36.47286,31.29307,896.4123,V1
951095480,799864342,805579703,772616823,Brain Observatory 1.1,V1,31.667,21.667,600,0,50,15,-18.333,6.667,True,True,37.90248,56.99382,True,21.667,27.63953,37.90248,56.99382,56.99382,37.90248,134.2102,89.25351,9408.073,V1
951095503,799864342,805579703,772616823,Brain Observatory 1.1,V1,48.125,15,1600,0,50,15,-1.875,0,True,True,41.84827,49.72381,True,35,45.13517,41.84827,49.72381,49.72381,41.84827,117.0906,98.54516,9062.485,V1
