stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,orientation,x_position,size,y_position,spatial_frequency,phase,temporal_frequency,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
567,0.0,230.28617,230.53639,null,gabors,45.0,40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,89,,,0,,False,3,train,1
568,0.0,230.53639,230.7866,null,gabors,0.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,138,,,0,,False,4,train,0
569,0.0,230.7866,231.0368,null,gabors,45.0,10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,226,,,0,,False,1,train,1
570,0.0,231.0368,231.287,null,gabors,45.0,-40.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,66,,,0,,False,3,train,1
571,0.0,231.287,231.53721,null,gabors,90.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,37,,,0,,False,4,train,2
572,0.0,231.53721,231.78741,null,gabors,90.0,10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,79,,,0,,False,6,train,2
573,0.0,231.78741,232.03763,null,gabors,90.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,201,,,0,,False,2,test,2
574,0.0,232.03763,232.28785,null,gabors,45.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,221,,,0,,False,1,train,1
575,0.0,232.28785,232.53808,null,gabors,0.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,61,,,0,,False,5,test,0
576,0.0,232.53808,232.7883,null,gabors,0.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,179,,,0,,False,1,train,0
577,0.0,232.7883,233.03849,null,gabors,45.0,0.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,19,,,0,,False,2,test,1
578,0.0,233.03849,233.28869,null,gabors,45.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,140,,,0,,False,2,test,1
579,0.0,233.28869,233.53888,null,gabors,0.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,68,,,0,,False,4,train,0
580,0.0,233.53888,233.78908,null,gabors,45.0,-30.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,52,,,0,,False,3,train,1
581,0.0,233.78908,234.0393,null,gabors,45.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,195,,,0,,False,1,train,1
582,0.0,234.0393,234.28952,null,gabors,90.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,201,,,0,,False,3,train,2
583,0.0,234.28952,234.53974,null,gabors,45.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,136,,,0,,False,4,train,1
584,0.0,234.53974,234.78996,null,gabors,45.0,-20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,15,,,0,,False,4,train,1
585,0.0,234.78996,235.04016,null,gabors,45.0,-40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,193,,,0,,False,1,train,1
586,0.0,235.04016,235.29036,null,gabors,45.0,-10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,174,,,0,,False,1,train,1
587,0.0,235.29036,235.54056,null,gabors,0.0,-20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,98,,,0,,False,4,train,0
588,0.0,235.54056,235.79076,null,gabors,45.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,195,,,0,,False,2,test,1
589,0.0,235.79076,236.04098,null,gabors,0.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,210,,,0,,False,1,train,0
590,0.0,236.04098,236.2912,null,gabors,45.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,166,,,0,,False,2,test,1
591,0.0,236.2912,236.54142,null,gabors,0.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,80,,,0,,False,2,test,0
592,0.0,236.54142,236.79164,null,gabors,45.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,126,,,0,,False,1,train,1
593,0.0,236.79164,237.04184,null,gabors,0.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,216,,,0,,False,1,train,0
594,0.0,237.04184,237.29203,null,gabors,90.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,101,,,0,,False,2,test,2
595,0.0,237.29203,237.54223,null,gabors,45.0,-40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,92,,,0,,False,3,train,1
596,0.0,237.54223,237.79243,null,gabors,90.0,10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,130,,,0,,False,4,train,2
597,0.0,237.79243,238.04265,null,gabors,90.0,40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,207,,,0,,False,1,train,2
598,0.0,238.04265,238.29286,null,gabors,45.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,158,,,0,,False,3,train,1
599,0.0,238.29286,238.54308,null,gabors,45.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,212,,,0,,False,1,train,1
600,0.0,238.54308,238.7933,null,gabors,45.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,212,,,0,,False,2,test,1
601,0.0,238.7933,239.0435,null,gabors,0.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,71,,,0,,False,2,test,0
602,0.0,239.0435,239.29369,null,gabors,90.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,87,,,0,,False,5,test,2
603,0.0,239.29369,239.54389,null,gabors,0.0,40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,204,,,0,,False,2,test,0
604,0.0,239.54389,239.79409,null,gabors,0.0,-30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,164,,,0,,False,1,train,0
605,0.0,239.79409,240.04431,null,gabors,0.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,159,,,0,,False,2,test,0
606,0.0,240.04431,240.29453,null,gabors,0.0,0.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,86,,,0,,False,1,train,0
607,0.0,240.29453,240.54475,null,gabors,0.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,25,,,0,,False,3,train,0
608,0.0,240.54475,240.79497,null,gabors,90.0,-40.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,214,,,0,,False,1,train,2
609,0.0,240.79497,241.04517,null,gabors,0.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,10,,,0,,False,4,train,0
610,0.0,241.04517,241.29536,null,gabors,0.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,35,,,0,,False,2,test,0
611,0.0,241.29536,241.54556,null,gabors,45.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,64,,,0,,False,2,test,1
612,0.0,241.54556,241.79576,null,gabors,90.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,186,,,0,,False,3,train,2
613,0.0,241.79576,242.04598,null,gabors,90.0,-10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,21,,,0,,False,2,test,2
614,0.0,242.04598,242.29619,null,gabors,90.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,56,,,0,,False,1,train,2
615,0.0,242.29619,242.54641,null,gabors,45.0,40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,196,,,0,,False,1,train,1
616,0.0,242.54641,242.79663,null,gabors,45.0,40.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,215,,,0,,False,2,test,1
617,0.0,242.79663,243.04683,null,gabors,90.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,153,,,0,,False,3,train,2
618,0.0,243.04683,243.29703,null,gabors,90.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,85,,,0,,False,1,train,2
619,0.0,243.29703,243.54724,null,gabors,0.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,80,,,0,,False,3,train,0
620,0.0,243.54724,243.79744,null,gabors,0.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,141,,,0,,False,2,test,0
621,0.0,243.79744,244.04766,null,gabors,0.0,-40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,74,,,0,,False,5,test,0
622,0.0,244.04766,244.29789,null,gabors,90.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,157,,,0,,False,4,train,2
623,0.0,244.29789,244.54811,null,gabors,45.0,-40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,92,,,0,,False,4,train,1
624,0.0,244.54811,244.79834,null,gabors,90.0,30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,29,,,0,,False,2,test,2
625,0.0,244.79834,245.04853,null,gabors,0.0,-10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018997,65,,,0,,False,2,test,0
626,0.0,245.04853,245.29872,null,gabors,90.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018997,186,,,0,,False,4,train,2
627,0.0,245.29872,245.54891,null,gabors,0.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018997,168,,,0,,False,1,train,0
628,0.0,245.54891,245.7991,null,gabors,0.0,-10.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018997,10,,,0,,False,5,test,0
629,0.0,245.7991,246.04932,null,gabors,45.0,40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,77,,,0,,False,4,train,1
630,0.0,246.04932,246.29955,null,gabors,0.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,35,,,0,,False,3,train,0
631,0.0,246.29955,246.54977,null,gabors,0.0,10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,71,,,0,,False,3,train,0
632,0.0,246.54977,246.8,null,gabors,45.0,10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,33,,,0,,False,3,train,1
633,0.0,246.8,247.05019,null,gabors,45.0,20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,228,,,0,,False,0,train,1
634,0.0,247.05019,247.30039,null,gabors,45.0,-10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,47,,,0,,False,4,train,1
635,0.0,247.30039,247.55058,null,gabors,45.0,30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,223,,,0,,False,1,train,1
636,0.0,247.55058,247.80078,null,gabors,0.0,-20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,105,,,0,,False,1,train,0
637,0.0,247.80078,248.051,null,gabors,0.0,30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,177,,,0,,False,2,test,0
638,0.0,248.051,248.30122,null,gabors,0.0,30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,59,,,0,,False,3,train,0
639,0.0,248.30122,248.55145,null,gabors,45.0,30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,11,,,0,,False,1,train,1
640,0.0,248.55145,248.80167,null,gabors,0.0,40.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022253,159,,,0,,False,3,train,0
641,0.0,248.80167,249.05187,null,gabors,0.0,40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,185,,,0,,False,2,test,0
642,0.0,249.05187,249.30206,null,gabors,45.0,-40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,92,,,0,,False,5,test,1
643,0.0,249.30206,249.55226,null,gabors,45.0,20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,17,,,0,,False,3,train,1
644,0.0,249.55226,249.80246,null,gabors,0.0,-10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,165,,,0,,False,2,test,0
645,0.0,249.80246,250.05268,null,gabors,45.0,30.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,140,,,0,,False,3,train,1
646,0.0,250.05268,250.3029,null,gabors,45.0,10.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,34,,,0,,False,3,train,1
647,0.0,250.3029,250.55312,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,202,,,0,,False,1,train,1
648,0.0,250.55312,250.80334,null,gabors,45.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022003,192,,,0,,False,2,test,1
649,0.0,250.80334,251.05354,null,gabors,0.0,20.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,124,,,0,,False,3,train,0
650,0.0,251.05354,251.30373,null,gabors,90.0,40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,56,,,0,,False,2,test,2
651,0.0,251.30373,251.55393,null,gabors,0.0,0.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,86,,,0,,False,2,test,0
652,0.0,251.55393,251.80413,null,gabors,45.0,-10.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019747,47,,,0,,False,5,test,1
653,0.0,251.80413,252.05435,null,gabors,90.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,111,,,0,,False,2,test,2
654,0.0,252.05435,252.30456,null,gabors,90.0,-10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,81,,,0,,False,4,train,2
655,0.0,252.30456,252.55478,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,202,,,0,,False,2,test,1
656,0.0,252.55478,252.805,null,gabors,90.0,40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,67,,,0,,False,1,train,2
657,0.0,252.805,253.0552,null,gabors,45.0,20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,60,,,0,,False,2,test,1
658,0.0,253.0552,253.3054,null,gabors,0.0,20.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,229,,,0,,False,0,train,0
659,0.0,253.3054,253.5556,null,gabors,45.0,0.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,222,,,0,,False,1,train,1
660,0.0,253.5556,253.8058,null,gabors,90.0,20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019997,41,,,0,,False,3,train,2
661,0.0,253.8058,254.05601,null,gabors,0.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,80,,,0,,False,4,train,0
662,0.0,254.05601,254.30622,null,gabors,90.0,-40.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,209,,,0,,False,1,train,2
663,0.0,254.30622,254.55644,null,gabors,45.0,-30.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,7,,,0,,False,1,train,1
664,0.0,254.55644,254.80665,null,gabors,0.0,-20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021253,216,,,0,,False,2,test,0
665,0.0,254.80665,255.05685,null,gabors,0.0,20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,208,,,0,,False,1,train,0
666,0.0,255.05685,255.30706,null,gabors,45.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,202,,,0,,False,3,train,1
667,0.0,255.30706,255.55726,null,gabors,0.0,-30.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,210,,,0,,False,2,test,0
668,0.0,255.55726,255.80747,null,gabors,90.0,-40.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020497,111,,,0,,False,3,train,2
669,0.0,255.80747,256.05769,null,gabors,90.0,-10.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,28,,,0,,False,5,test,2
670,0.0,256.05769,256.3079,null,gabors,45.0,30.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,197,,,0,,False,1,train,1
671,0.0,256.3079,256.55812,null,gabors,90.0,-10.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,191,,,0,,False,1,train,2
672,0.0,256.55812,256.80834,null,gabors,90.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021753,178,,,0,,False,2,test,2
673,0.0,256.80834,257.05854,null,gabors,0.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,68,,,0,,False,5,test,0
674,0.0,257.05854,257.30874,null,gabors,45.0,-10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,95,,,0,,False,2,test,1
675,0.0,257.30874,257.55895,null,gabors,45.0,10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,226,,,0,,False,2,test,1
676,0.0,257.55895,257.80915,null,gabors,45.0,0.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25020247,163,,,0,,False,3,train,1
677,0.0,257.80915,258.05937,null,gabors,45.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,212,,,0,,False,3,train,1
678,0.0,258.05937,258.3096,null,gabors,0.0,-10.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,179,,,0,,False,2,test,0
679,0.0,258.3096,258.55982,null,gabors,45.0,20.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,60,,,0,,False,3,train,1
680,0.0,258.55982,258.81005,null,gabors,90.0,40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,188,,,0,,False,1,train,2
681,0.0,258.81005,259.06024,null,gabors,0.0,40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018747,204,,,0,,False,3,train,0
682,0.0,259.06024,259.31042,null,gabors,45.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018747,143,,,0,,False,2,test,1
683,0.0,259.31042,259.56061,null,gabors,0.0,-30.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018747,118,,,0,,False,1,train,0
684,0.0,259.56061,259.8108,null,gabors,45.0,20.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25018747,135,,,0,,False,2,test,1
685,0.0,259.8108,260.06103,null,gabors,90.0,0.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022753,73,,,0,,False,2,test,2
686,0.0,260.06103,260.31125,null,gabors,45.0,40.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022753,196,,,0,,False,2,test,1
687,0.0,260.31125,260.56148,null,gabors,45.0,0.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022753,195,,,0,,False,3,train,1
688,0.0,260.56148,260.81171,null,gabors,45.0,40.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022753,77,,,0,,False,5,test,1
689,0.0,260.81171,261.0619,null,gabors,0.0,-20.0,"[20.0, 20.0]",-10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019247,183,,,0,,False,2,test,0
690,0.0,261.0619,261.31209,null,gabors,90.0,-20.0,"[20.0, 20.0]",40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019247,22,,,0,,False,4,train,2
691,0.0,261.31209,261.56229,null,gabors,0.0,-10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019247,187,,,0,,False,3,train,0
692,0.0,261.56229,261.81248,null,gabors,90.0,-10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019247,81,,,0,,False,5,test,2
693,0.0,261.81248,262.0627,null,gabors,45.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,143,,,0,,False,3,train,1
694,0.0,262.0627,262.31293,null,gabors,0.0,20.0,"[20.0, 20.0]",30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,30,,,0,,False,4,train,0
695,0.0,262.31293,262.56315,null,gabors,0.0,30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,58,,,0,,False,5,test,0
696,0.0,262.56315,262.81338,null,gabors,90.0,-20.0,"[20.0, 20.0]",-20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25022503,180,,,0,,False,3,train,2
697,0.0,262.81338,263.06357,null,gabors,45.0,10.0,"[20.0, 20.0]",20.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,24,,,0,,False,4,train,1
698,0.0,263.06357,263.31377,null,gabors,0.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,211,,,0,,False,1,train,0
699,0.0,263.31377,263.56396,null,gabors,0.0,-30.0,"[20.0, 20.0]",-30.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,211,,,0,,False,2,test,0
700,0.0,263.56396,263.81416,null,gabors,45.0,0.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25019497,136,,,0,,False,5,test,1
701,0.0,263.81416,264.06437,null,gabors,45.0,-10.0,"[20.0, 20.0]",0.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,205,,,0,,False,1,train,1
702,0.0,264.06437,264.31459,null,gabors,45.0,20.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,228,,,0,,False,1,train,1
703,0.0,264.31459,264.5648,null,gabors,90.0,10.0,"[20.0, 20.0]",-40.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,48,,,0,,False,2,test,2
704,0.0,264.5648,264.81502,null,gabors,45.0,-40.0,"[20.0, 20.0]",10.0,0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,0.25021503,166,,,0,,False,3,train,1
