stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,spatial_frequency,x_position,y_position,frame,phase,temporal_frequency,stimulus_name,size,color,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2119,0.0,614.42241,614.67262,90.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,237,,,0,,False,5,test,2
2120,0.0,614.67262,614.92284,45.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,32,,,0,,False,8,test,1
2121,0.0,614.92284,615.17304,45.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,32,,,0,,False,9,train,1
2122,0.0,615.17304,615.42324,90.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,138,,,0,,False,9,train,2
2123,0.0,615.42324,615.67344,0.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,122,,,0,,False,11,test,0
2124,0.0,615.67344,615.92364,90.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,4,,,0,,False,11,test,2
2125,0.0,615.92364,616.17385,0.0,0.08,-10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,158,,,0,,False,7,train,0
2126,0.0,616.17385,616.42406,0.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,100,,,0,,False,12,train,0
2127,0.0,616.42406,616.67427,45.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,105,,,0,,False,7,train,1
2128,0.0,616.67427,616.92448,45.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,94,,,0,,False,10,train,1
2129,0.0,616.92448,617.17469,45.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,197,,,0,,False,7,train,1
2130,0.0,617.17469,617.42489,45.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,73,,,0,,False,9,train,1
2131,0.0,617.42489,617.6751,90.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,60,,,0,,False,9,train,2
2132,0.0,617.6751,617.92531,45.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,18,,,0,,False,9,train,1
2133,0.0,617.92531,618.17553,90.0,0.08,0.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,85,,,0,,False,12,train,2
2134,0.0,618.17553,618.42574,0.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,54,,,0,,False,7,train,0
2135,0.0,618.42574,618.67595,45.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,24,,,0,,False,5,test,1
2136,0.0,618.67595,618.92617,0.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,203,,,0,,False,6,train,0
2137,0.0,618.92617,619.17637,45.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,224,,,0,,False,6,train,1
2138,0.0,619.17637,619.42658,0.0,0.08,30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,168,,,0,,False,11,test,0
2139,0.0,619.42658,619.67679,45.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,68,,,0,,False,8,test,1
2140,0.0,619.67679,619.92699,0.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,202,,,0,,False,6,train,0
2141,0.0,619.92699,620.1772,0.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,79,,,0,,False,7,train,0
2142,0.0,620.1772,620.42741,45.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,213,,,0,,False,7,train,1
2143,0.0,620.42741,620.67762,45.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,197,,,0,,False,8,test,1
2144,0.0,620.67762,620.92783,45.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,108,,,0,,False,8,test,1
2145,0.0,620.92783,621.17804,90.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,133,,,0,,False,11,test,2
2146,0.0,621.17804,621.42825,90.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,237,,,0,,False,6,train,2
2147,0.0,621.42825,621.67846,0.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,149,,,0,,False,7,train,0
2148,0.0,621.67846,621.92867,90.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021074,61,,,0,,False,10,train,2
2149,0.0,621.92867,622.17889,0.0,0.08,-40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,129,,,0,,False,9,train,0
2150,0.0,622.17889,622.4291,45.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,193,,,0,,False,7,train,1
2151,0.0,622.4291,622.67931,90.0,0.08,-20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,161,,,0,,False,7,train,2
2152,0.0,622.67931,622.92953,45.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,82,,,0,,False,7,train,1
2153,0.0,622.92953,623.17973,0.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,187,,,0,,False,8,test,0
2154,0.0,623.17973,623.42993,0.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,234,,,0,,False,4,train,0
2155,0.0,623.42993,623.68014,90.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,196,,,0,,False,10,train,2
2156,0.0,623.68014,623.93034,90.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,97,,,0,,False,11,test,2
2157,0.0,623.93034,624.18056,45.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,159,,,0,,False,8,test,1
2158,0.0,624.18056,624.43077,0.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,192,,,0,,False,9,train,0
2159,0.0,624.43077,624.68098,45.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,24,,,0,,False,6,train,1
2160,0.0,624.68098,624.9312,0.0,0.08,-30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,150,,,0,,False,8,test,0
2161,0.0,624.9312,625.1814,90.0,0.08,10.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,3,,,0,,False,8,test,2
2162,0.0,625.1814,625.4316,0.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,205,,,0,,False,7,train,0
2163,0.0,625.4316,625.68181,45.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,193,,,0,,False,8,test,1
2164,0.0,625.68181,625.93201,90.0,0.08,20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,35,,,0,,False,8,test,2
2165,0.0,625.93201,626.18223,90.0,0.08,20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,130,,,0,,False,9,train,2
2166,0.0,626.18223,626.43244,90.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,88,,,0,,False,7,train,2
2167,0.0,626.43244,626.68265,0.0,0.08,0.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,240,,,0,,False,8,test,0
2168,0.0,626.68265,626.93287,45.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,102,,,0,,False,7,train,1
2169,0.0,626.93287,627.18307,90.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,180,,,0,,False,6,train,2
2170,0.0,627.18307,627.43328,0.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,15,,,0,,False,7,train,0
2171,0.0,627.43328,627.68349,45.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,83,,,0,,False,9,train,1
2172,0.0,627.68349,627.93369,0.0,0.08,-30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,218,,,0,,False,8,test,0
2173,0.0,627.93369,628.18391,0.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,9,,,0,,False,11,test,0
2174,0.0,628.18391,628.43412,45.0,0.08,-30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,70,,,0,,False,7,train,1
2175,0.0,628.43412,628.68433,45.0,0.08,-30.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,70,,,0,,False,8,test,1
2176,0.0,628.68433,628.93455,90.0,0.08,-30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,111,,,0,,False,10,train,2
2177,0.0,628.93455,629.18475,45.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,16,,,0,,False,9,train,1
2178,0.0,629.18475,629.43495,45.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,58,,,0,,False,8,test,1
2179,0.0,629.43495,629.68515,90.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,10,,,0,,False,11,test,2
2180,0.0,629.68515,629.93535,0.0,0.08,0.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020074,203,,,0,,False,7,train,0
2181,0.0,629.93535,630.18556,90.0,0.08,10.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,237,,,0,,False,7,train,2
2182,0.0,630.18556,630.43576,0.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,132,,,0,,False,7,train,0
2183,0.0,630.43576,630.68596,0.0,0.08,20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,151,,,0,,False,8,test,0
2184,0.0,630.68596,630.93617,0.0,0.08,-30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020426,226,,,0,,False,9,train,0
2185,0.0,630.93617,631.18639,45.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021824,229,,,0,,False,8,test,1
2186,0.0,631.18639,631.4366,90.0,0.08,40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021824,127,,,0,,False,4,train,2
2187,0.0,631.4366,631.68682,0.0,0.08,-40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021824,52,,,0,,False,9,train,0
2188,0.0,631.68682,631.93704,0.0,0.08,-20.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021824,122,,,0,,False,12,train,0
2189,0.0,631.93704,632.18725,90.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,204,,,0,,False,10,train,2
2190,0.0,632.18725,632.43746,0.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,69,,,0,,False,7,train,0
2191,0.0,632.43746,632.68768,45.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,72,,,0,,False,7,train,1
2192,0.0,632.68768,632.93789,45.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,1,,,0,,False,7,train,1
2193,0.0,632.93789,633.1881,90.0,0.08,40.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,78,,,0,,False,9,train,2
2194,0.0,633.1881,633.4383,45.0,0.08,10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,41,,,0,,False,10,train,1
2195,0.0,633.4383,633.68851,90.0,0.08,10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,135,,,0,,False,9,train,2
2196,0.0,633.68851,633.93872,90.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,175,,,0,,False,3,train,2
2197,0.0,633.93872,634.18893,0.0,0.08,10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,148,,,0,,False,8,test,0
2198,0.0,634.18893,634.43914,45.0,0.08,20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,143,,,0,,False,8,test,1
2199,0.0,634.43914,634.68935,90.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,232,,,0,,False,6,train,2
2200,0.0,634.68935,634.93956,90.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,97,,,0,,False,12,train,2
2201,0.0,634.93956,635.18976,90.0,0.08,0.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,49,,,0,,False,8,test,2
2202,0.0,635.18976,635.43997,45.0,0.08,40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,165,,,0,,False,7,train,1
2203,0.0,635.43997,635.69018,90.0,0.08,-10.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,27,,,0,,False,10,train,2
2204,0.0,635.69018,635.94038,90.0,0.08,-20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,242,,,0,,False,2,test,2
2205,0.0,635.94038,636.1906,0.0,0.08,30.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,194,,,0,,False,10,train,0
2206,0.0,636.1906,636.44082,90.0,0.08,40.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,75,,,0,,False,11,test,2
2207,0.0,636.44082,636.69104,0.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,15,,,0,,False,8,test,0
2208,0.0,636.69104,636.94126,0.0,0.08,20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021926,69,,,0,,False,8,test,0
2209,0.0,636.94126,637.19146,45.0,0.08,30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019824,224,,,0,,False,7,train,1
2210,0.0,637.19146,637.44165,45.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019824,16,,,0,,False,10,train,1
2211,0.0,637.44165,637.69185,0.0,0.08,10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019824,132,,,0,,False,8,test,0
2212,0.0,637.69185,637.94205,90.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25019824,144,,,0,,False,8,test,2
2213,0.0,637.94205,638.19226,0.0,0.08,40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,206,,,0,,False,10,train,0
2214,0.0,638.19226,638.44247,45.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,241,,,0,,False,9,train,1
2215,0.0,638.44247,638.69268,45.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,34,,,0,,False,9,train,1
2216,0.0,638.69268,638.94289,45.0,0.08,0.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,198,,,0,,False,6,train,1
2217,0.0,638.94289,639.1931,90.0,0.08,-40.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,56,,,0,,False,8,test,2
2218,0.0,639.1931,639.44331,90.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,171,,,0,,False,8,test,2
2219,0.0,639.44331,639.69353,0.0,0.08,40.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,164,,,0,,False,8,test,0
2220,0.0,639.69353,639.94374,0.0,0.08,-40.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021324,20,,,0,,False,8,test,0
2221,0.0,639.94374,640.19395,0.0,0.08,-40.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,205,,,0,,False,8,test,0
2222,0.0,640.19395,640.44416,0.0,0.08,-40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,106,,,0,,False,9,train,0
2223,0.0,640.44416,640.69437,0.0,0.08,20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,179,,,0,,False,6,train,0
2224,0.0,640.69437,640.94458,90.0,0.08,0.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020926,217,,,0,,False,5,test,2
2225,0.0,640.94458,641.19479,45.0,0.08,-40.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,208,,,0,,False,8,test,1
2226,0.0,641.19479,641.44499,90.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,230,,,0,,False,8,test,2
2227,0.0,641.44499,641.6952,45.0,0.08,0.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,191,,,0,,False,6,train,1
2228,0.0,641.6952,641.94541,45.0,0.08,30.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020824,102,,,0,,False,8,test,1
2229,0.0,641.94541,642.19563,45.0,0.08,-10.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,83,,,0,,False,10,train,1
2230,0.0,642.19563,642.44584,0.0,0.08,30.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,5,,,0,,False,11,test,0
2231,0.0,642.44584,642.69605,0.0,0.08,-40.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,14,,,0,,False,8,test,0
2232,0.0,642.69605,642.94627,90.0,0.08,-10.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,142,,,0,,False,7,train,2
2233,0.0,642.94627,643.19647,90.0,0.08,0.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,230,,,0,,False,9,train,2
2234,0.0,643.19647,643.44667,90.0,0.08,10.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,77,,,0,,False,9,train,2
2235,0.0,643.44667,643.69688,45.0,0.08,-20.0,0.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,34,,,0,,False,10,train,1
2236,0.0,643.69688,643.94708,90.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,17,,,0,,False,9,train,2
2237,0.0,643.94708,644.19729,0.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,182,,,0,,False,8,test,0
2238,0.0,644.19729,644.4475,45.0,0.08,-10.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,201,,,0,,False,5,test,1
2239,0.0,644.4475,644.69772,0.0,0.08,20.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,22,,,0,,False,11,test,0
2240,0.0,644.69772,644.94793,45.0,0.08,30.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021176,199,,,0,,False,10,train,1
2241,0.0,644.94793,645.19813,0.0,0.08,20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,179,,,0,,False,7,train,0
2242,0.0,645.19813,645.44834,45.0,0.08,-20.0,-10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,107,,,0,,False,9,train,1
2243,0.0,645.44834,645.69855,0.0,0.08,-10.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,187,,,0,,False,9,train,0
2244,0.0,645.69855,645.94875,0.0,0.08,20.0,-20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020574,112,,,0,,False,8,test,0
2245,0.0,645.94875,646.19897,90.0,0.08,-20.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,242,,,0,,False,3,train,2
2246,0.0,646.19897,646.44918,45.0,0.08,40.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,105,,,0,,False,8,test,1
2247,0.0,646.44918,646.69939,0.0,0.08,0.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,6,,,0,,False,10,train,0
2248,0.0,646.69939,646.94961,45.0,0.08,-10.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,178,,,0,,False,10,train,1
2249,0.0,646.94961,647.19981,0.0,0.08,-20.0,10.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,182,,,0,,False,9,train,0
2250,0.0,647.19981,647.45001,0.0,0.08,-30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,227,,,0,,False,7,train,0
2251,0.0,647.45001,647.70022,45.0,0.08,-30.0,-30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,82,,,0,,False,8,test,1
2252,0.0,647.70022,647.95042,0.0,0.08,-30.0,40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25020324,89,,,0,,False,11,test,0
2253,0.0,647.95042,648.20064,90.0,0.08,-20.0,-40.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,36,,,0,,False,13,train,2
2254,0.0,648.20064,648.45085,90.0,0.08,30.0,20.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,25,,,0,,False,10,train,2
2255,0.0,648.45085,648.70106,90.0,0.08,30.0,30.0,null,"[3644.93333333, 3644.93333333]",4.0,gabors,"[20.0, 20.0]",null,0.8,0.25021426,91,,,0,,False,9,train,2
