stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,temporal_frequency,phase,frame,y_position,contrast,size,orientation,color,x_position,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3283,0.0,905.92222,906.17242,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25020308,131,,,0,,False,11,test,1
3284,0.0,906.17242,906.42263,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25020308,37,,,0,,False,10,train,2
3285,0.0,906.42263,906.67285,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25022192,187,,,0,,False,10,train,2
3286,0.0,906.67285,906.92307,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25022192,2,,,0,,False,12,train,0
3287,0.0,906.92307,907.17329,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25022192,2,,,0,,False,13,train,0
3288,0.0,907.17329,907.42351,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",0.0,null,-40.0,gabors,0.25022192,113,,,0,,False,14,test,0
3289,0.0,907.42351,907.67371,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,40.0,gabors,0.25019558,104,,,0,,False,13,train,2
3290,0.0,907.67371,907.92391,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",0.0,null,-30.0,gabors,0.25019558,183,,,0,,False,14,test,0
3291,0.0,907.92391,908.1741,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25019558,176,,,0,,False,14,test,2
3292,0.0,908.1741,908.4243,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",0.0,null,0.0,gabors,0.25019558,101,,,0,,False,14,test,0
3293,0.0,908.4243,908.67451,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25021442,111,,,0,,False,11,test,0
3294,0.0,908.67451,908.92473,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,-40.0,gabors,0.25021442,109,,,0,,False,13,train,2
3295,0.0,908.92473,909.17494,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",0.0,null,-40.0,gabors,0.25021442,154,,,0,,False,13,train,0
3296,0.0,909.17494,909.42515,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",45.0,null,0.0,gabors,0.25021442,159,,,0,,False,11,test,1
3297,0.0,909.42515,909.67536,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25020308,24,,,0,,False,13,train,2
3298,0.0,909.67536,909.92556,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",45.0,null,-20.0,gabors,0.25020308,193,,,0,,False,14,test,1
3299,0.0,909.92556,910.17576,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25020308,143,,,0,,False,13,train,2
3300,0.0,910.17576,910.42597,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25020308,65,,,0,,False,14,test,2
3301,0.0,910.42597,910.67619,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25021942,44,,,0,,False,11,test,0
3302,0.0,910.67619,910.92641,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",0.0,null,-20.0,gabors,0.25021942,150,,,0,,False,14,test,0
3303,0.0,910.92641,911.17662,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,10.0,gabors,0.25021942,210,,,0,,False,14,test,2
3304,0.0,911.17662,911.42684,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25021942,189,,,0,,False,14,test,0
3305,0.0,911.42684,911.67704,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25020058,58,,,0,,False,14,test,1
3306,0.0,911.67704,911.92725,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,10.0,gabors,0.25020058,75,,,0,,False,12,train,2
3307,0.0,911.92725,912.17745,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25020058,187,,,0,,False,11,test,2
3308,0.0,912.17745,912.42765,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,10.0,gabors,0.25020058,197,,,0,,False,14,test,2
3309,0.0,912.42765,912.67787,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25021942,241,,,0,,False,13,train,1
3310,0.0,912.67787,912.92809,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",0.0,null,0.0,gabors,0.25021942,112,,,0,,False,14,test,0
3311,0.0,912.92809,913.1783,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,20.0,gabors,0.25021942,6,,,0,,False,11,test,2
3312,0.0,913.1783,913.42852,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25021942,163,,,0,,False,13,train,0
3313,0.0,913.42852,913.67872,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25019808,77,,,0,,False,12,train,0
3314,0.0,913.67872,913.92892,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",0.0,null,0.0,gabors,0.25019808,208,,,0,,False,13,train,0
3315,0.0,913.92892,914.17912,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",0.0,null,10.0,gabors,0.25019808,106,,,0,,False,12,train,0
3316,0.0,914.17912,914.42932,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25019808,3,,,0,,False,12,train,2
3317,0.0,914.42932,914.67953,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,0.0,gabors,0.25020942,110,,,0,,False,13,train,0
3318,0.0,914.67953,914.92974,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,40.0,gabors,0.25020942,32,,,0,,False,12,train,2
3319,0.0,914.92974,915.17994,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25020942,51,,,0,,False,11,test,2
3320,0.0,915.17994,915.43015,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25020942,43,,,0,,False,11,test,2
3321,0.0,915.43015,915.68036,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021058,195,,,0,,False,13,train,2
3322,0.0,915.68036,915.93058,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25021058,187,,,0,,False,12,train,2
3323,0.0,915.93058,916.18079,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25021058,72,,,0,,False,12,train,1
3324,0.0,916.18079,916.431,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",45.0,null,-20.0,gabors,0.25021058,169,,,0,,False,12,train,1
3325,0.0,916.431,916.68121,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021192,99,,,0,,False,10,train,2
3326,0.0,916.68121,916.93142,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25021192,100,,,0,,False,13,train,2
3327,0.0,916.93142,917.18163,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,10.0,gabors,0.25021192,228,,,0,,False,14,test,2
3328,0.0,917.18163,917.43184,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25021192,111,,,0,,False,12,train,0
3329,0.0,917.43184,917.68205,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25020308,177,,,0,,False,13,train,2
3330,0.0,917.68205,917.93225,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,10.0,gabors,0.25020308,64,,,0,,False,12,train,0
3331,0.0,917.93225,918.18245,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25020308,211,,,0,,False,13,train,2
3332,0.0,918.18245,918.43266,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",45.0,null,10.0,gabors,0.25020308,171,,,0,,False,14,test,1
3333,0.0,918.43266,918.68288,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25021942,68,,,0,,False,12,train,2
3334,0.0,918.68288,918.9331,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25021942,125,,,0,,False,10,train,0
3335,0.0,918.9331,919.18331,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25021942,225,,,0,,False,13,train,2
3336,0.0,919.18331,919.43353,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,-40.0,gabors,0.25021942,158,,,0,,False,14,test,0
3337,0.0,919.43353,919.68373,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25020058,242,,,0,,False,11,test,1
3338,0.0,919.68373,919.93394,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25020058,157,,,0,,False,13,train,0
3339,0.0,919.93394,920.18414,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",0.0,null,-20.0,gabors,0.25020058,81,,,0,,False,14,test,0
3340,0.0,920.18414,920.43434,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",0.0,null,-40.0,gabors,0.25020058,232,,,0,,False,14,test,0
3341,0.0,920.43434,920.68455,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25020942,26,,,0,,False,14,test,1
3342,0.0,920.68455,920.93476,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25020942,175,,,0,,False,13,train,0
3343,0.0,920.93476,921.18496,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",90.0,null,20.0,gabors,0.25020942,236,,,0,,False,13,train,2
3344,0.0,921.18496,921.43517,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,-30.0,gabors,0.25020942,222,,,0,,False,13,train,0
3345,0.0,921.43517,921.68538,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25021058,44,,,0,,False,12,train,0
3346,0.0,921.68538,921.9356,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021058,23,,,0,,False,11,test,2
3347,0.0,921.9356,922.18581,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25021058,216,,,0,,False,13,train,0
3348,0.0,922.18581,922.43602,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25021058,46,,,0,,False,13,train,1
3349,0.0,922.43602,922.68623,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25021442,135,,,0,,False,14,test,2
3350,0.0,922.68623,922.93645,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021442,41,,,0,,False,13,train,2
3351,0.0,922.93645,923.18666,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,-20.0,gabors,0.25021442,153,,,0,,False,13,train,0
3352,0.0,923.18666,923.43687,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,20.0,gabors,0.25021442,6,,,0,,False,12,train,2
3353,0.0,923.43687,923.68707,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",45.0,null,-20.0,gabors,0.25020058,39,,,0,,False,11,test,1
3354,0.0,923.68707,923.93728,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25020058,242,,,0,,False,12,train,1
3355,0.0,923.93728,924.18748,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25020058,12,,,0,,False,14,test,2
3356,0.0,924.18748,924.43768,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,-40.0,gabors,0.25020058,82,,,0,,False,12,train,2
3357,0.0,924.43768,924.6879,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25021942,131,,,0,,False,12,train,1
3358,0.0,924.6879,924.93812,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021942,37,,,0,,False,11,test,2
3359,0.0,924.93812,925.18833,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25021942,215,,,0,,False,13,train,0
3360,0.0,925.18833,925.43855,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25021942,60,,,0,,False,11,test,0
3361,0.0,925.43855,925.68875,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",0.0,null,-30.0,gabors,0.25020058,178,,,0,,False,13,train,0
3362,0.0,925.68875,925.93896,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25020058,120,,,0,,False,12,train,2
3363,0.0,925.93896,926.18916,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25020058,7,,,0,,False,12,train,0
3364,0.0,926.18916,926.43936,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25020058,170,,,0,,False,12,train,0
3365,0.0,926.43936,926.68957,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021442,43,,,0,,False,12,train,2
3366,0.0,926.68957,926.93979,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",90.0,null,20.0,gabors,0.25021442,240,,,0,,False,14,test,2
3367,0.0,926.93979,927.19,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,-20.0,gabors,0.25021442,153,,,0,,False,14,test,0
3368,0.0,927.19,927.44021,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25021442,224,,,0,,False,14,test,0
3369,0.0,927.44021,927.69042,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25020308,34,,,0,,False,13,train,2
3370,0.0,927.69042,927.94062,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25020308,72,,,0,,False,13,train,1
3371,0.0,927.94062,928.19082,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",0.0,null,0.0,gabors,0.25020308,208,,,0,,False,14,test,0
3372,0.0,928.19082,928.44103,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,-40.0,gabors,0.25020308,122,,,0,,False,14,test,1
3373,0.0,928.44103,928.69124,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25021442,16,,,0,,False,13,train,1
3374,0.0,928.69124,928.94146,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,20.0,gabors,0.25021442,223,,,0,,False,11,test,1
3375,0.0,928.94146,929.19167,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25021442,77,,,0,,False,13,train,0
3376,0.0,929.19167,929.44188,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25021442,206,,,0,,False,12,train,2
3377,0.0,929.44188,929.69209,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",45.0,null,10.0,gabors,0.25020308,73,,,0,,False,13,train,1
3378,0.0,929.69209,929.94229,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25020308,17,,,0,,False,14,test,0
3379,0.0,929.94229,930.19249,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,20.0,gabors,0.25020308,6,,,0,,False,13,train,2
3380,0.0,930.19249,930.4427,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25020308,215,,,0,,False,14,test,0
3381,0.0,930.4427,930.69292,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25021942,90,,,0,,False,13,train,0
3382,0.0,930.69292,930.94314,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25021942,96,,,0,,False,13,train,2
3383,0.0,930.94314,931.19335,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25021942,179,,,0,,False,14,test,1
3384,0.0,931.19335,931.44357,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",90.0,null,-40.0,gabors,0.25021942,152,,,0,,False,13,train,2
3385,0.0,931.44357,931.69377,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,40.0,gabors,0.25019808,32,,,0,,False,13,train,2
3386,0.0,931.69377,931.94397,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",0.0,null,-40.0,gabors,0.25019808,61,,,0,,False,14,test,0
3387,0.0,931.94397,932.19417,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",45.0,null,0.0,gabors,0.25019808,116,,,0,,False,12,train,1
3388,0.0,932.19417,932.44437,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",45.0,null,0.0,gabors,0.25019808,159,,,0,,False,12,train,1
3389,0.0,932.44437,932.69459,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021942,102,,,0,,False,13,train,2
3390,0.0,932.69459,932.94481,0.08,4.0,"[3644.93333333, 3644.93333333]",null,30.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021942,195,,,0,,False,14,test,2
3391,0.0,932.94481,933.19502,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",45.0,null,10.0,gabors,0.25021942,69,,,0,,False,13,train,1
3392,0.0,933.19502,933.44524,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",90.0,null,-40.0,gabors,0.25021942,14,,,0,,False,13,train,2
3393,0.0,933.44524,933.69544,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,-30.0,gabors,0.25019808,34,,,0,,False,14,test,2
3394,0.0,933.69544,933.94564,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",0.0,null,40.0,gabors,0.25019808,70,,,0,,False,14,test,0
3395,0.0,933.94564,934.19584,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",0.0,null,30.0,gabors,0.25019808,157,,,0,,False,14,test,0
3396,0.0,934.19584,934.44604,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25019808,7,,,0,,False,13,train,0
3397,0.0,934.44604,934.69625,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021192,23,,,0,,False,12,train,2
3398,0.0,934.69625,934.94646,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",45.0,null,10.0,gabors,0.25021192,73,,,0,,False,14,test,1
3399,0.0,934.94646,935.19667,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",45.0,null,30.0,gabors,0.25021192,241,,,0,,False,14,test,1
3400,0.0,935.19667,935.44688,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",45.0,null,-10.0,gabors,0.25021192,151,,,0,,False,14,test,1
3401,0.0,935.44688,935.69709,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,20.0,gabors,0.25020808,60,,,0,,False,12,train,0
3402,0.0,935.69709,935.9473,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",0.0,null,10.0,gabors,0.25020808,64,,,0,,False,13,train,0
3403,0.0,935.9473,936.19751,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,-20.0,gabors,0.25020808,3,,,0,,False,13,train,2
3404,0.0,936.19751,936.44772,0.08,4.0,"[3644.93333333, 3644.93333333]",null,0.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25020808,96,,,0,,False,14,test,2
3405,0.0,936.44772,936.69793,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,-30.0,gabors,0.25021192,80,,,0,,False,13,train,0
3406,0.0,936.69793,936.94814,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",0.0,null,-10.0,gabors,0.25021192,44,,,0,,False,13,train,0
3407,0.0,936.94814,937.19835,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021192,41,,,0,,False,14,test,2
3408,0.0,937.19835,937.44856,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",90.0,null,30.0,gabors,0.25021192,23,,,0,,False,13,train,2
3409,0.0,937.44856,937.69877,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",45.0,null,20.0,gabors,0.25020308,76,,,0,,False,13,train,1
3410,0.0,937.69877,937.94897,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-30.0,0.8,"[20.0, 20.0]",45.0,null,-40.0,gabors,0.25020308,214,,,0,,False,14,test,1
3411,0.0,937.94897,938.19917,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,40.0,gabors,0.25020308,32,,,0,,False,14,test,2
3412,0.0,938.19917,938.44938,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",45.0,null,-40.0,gabors,0.25020308,49,,,0,,False,14,test,1
3413,0.0,938.44938,938.69959,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-20.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25021442,131,,,0,,False,13,train,1
3414,0.0,938.69959,938.94981,0.08,4.0,"[3644.93333333, 3644.93333333]",null,20.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021442,190,,,0,,False,13,train,2
3415,0.0,938.94981,939.20002,0.08,4.0,"[3644.93333333, 3644.93333333]",null,40.0,0.8,"[20.0, 20.0]",90.0,null,-10.0,gabors,0.25021442,137,,,0,,False,13,train,2
3416,0.0,939.20002,939.45023,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",90.0,null,0.0,gabors,0.25021442,37,,,0,,False,12,train,2
3417,0.0,939.45023,939.70044,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-10.0,0.8,"[20.0, 20.0]",45.0,null,-20.0,gabors,0.25020558,8,,,0,,False,13,train,1
3418,0.0,939.70044,939.95065,0.08,4.0,"[3644.93333333, 3644.93333333]",null,-40.0,0.8,"[20.0, 20.0]",45.0,null,-20.0,gabors,0.25020558,192,,,0,,False,13,train,1
3419,0.0,939.95065,940.20085,0.08,4.0,"[3644.93333333, 3644.93333333]",null,10.0,0.8,"[20.0, 20.0]",45.0,null,40.0,gabors,0.25020558,1,,,0,,False,14,test,1
