stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,phase,x_position,contrast,stimulus_name,Dir,frame,orientation,spatial_frequency,Speed,color,coherence,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
872,0.0,293.26062,293.51084,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021441,237,,,0,,False,1,train,2
873,0.0,293.51084,293.76104,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020559,112,,,0,,False,3,train,0
874,0.0,293.76104,294.01125,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,124,,,0,,False,3,train,2
875,0.0,294.01125,294.26146,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020559,36,,,0,,False,3,train,0
876,0.0,294.26146,294.51166,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,138,,,0,,False,4,train,2
877,0.0,294.51166,294.76188,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,240,,,0,,False,0,train,0
878,0.0,294.76188,295.01209,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,235,,,0,,False,2,test,1
879,0.0,295.01209,295.2623,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021441,238,,,0,,False,1,train,2
880,0.0,295.2623,295.51252,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,209,,,0,,False,1,train,2
881,0.0,295.51252,295.76272,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,139,,,0,,False,5,test,1
882,0.0,295.76272,296.01292,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020309,11,,,0,,False,4,train,0
883,0.0,296.01292,296.26313,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020309,196,,,0,,False,2,test,1
884,0.0,296.26313,296.51333,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020309,109,,,0,,False,3,train,0
885,0.0,296.51333,296.76355,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021441,241,,,0,,False,0,train,2
886,0.0,296.76355,297.01376,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021441,132,,,0,,False,3,train,2
887,0.0,297.01376,297.26397,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,78,,,0,,False,3,train,1
888,0.0,297.26397,297.51419,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,189,,,0,,False,3,train,1
889,0.0,297.51419,297.76439,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020559,200,,,0,,False,2,test,1
890,0.0,297.76439,298.0146,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020559,163,,,0,,False,8,test,0
891,0.0,298.0146,298.26481,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020559,107,,,0,,False,2,test,2
892,0.0,298.26481,298.51501,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020559,81,,,0,,False,5,test,2
893,0.0,298.51501,298.76522,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,211,,,0,,False,3,train,1
894,0.0,298.76522,299.01542,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020691,142,,,0,,False,2,test,2
895,0.0,299.01542,299.26563,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020691,165,,,0,,False,4,train,0
896,0.0,299.26563,299.51584,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020691,153,,,0,,False,2,test,2
897,0.0,299.51584,299.76605,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021059,210,,,0,,False,2,test,1
898,0.0,299.76605,300.01626,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021059,23,,,0,,False,4,train,0
899,0.0,300.01626,300.26647,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021059,165,,,0,,False,5,test,0
900,0.0,300.26647,300.51668,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021059,31,,,0,,False,3,train,2
901,0.0,300.51668,300.7669,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,86,,,0,,False,3,train,0
902,0.0,300.7669,301.01711,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021441,85,,,0,,False,4,train,1
903,0.0,301.01711,301.26732,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021441,96,,,0,,False,5,test,0
904,0.0,301.26732,301.51754,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021441,94,,,0,,False,5,test,1
905,0.0,301.51754,301.76774,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25019809,230,,,0,,False,3,train,1
906,0.0,301.76774,302.01793,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25019809,229,,,0,,False,3,train,2
907,0.0,302.01793,302.26813,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25019809,137,,,0,,False,7,train,2
908,0.0,302.26813,302.51833,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25019809,34,,,0,,False,6,train,2
909,0.0,302.51833,302.76854,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021191,198,,,0,,False,4,train,2
910,0.0,302.76854,303.01875,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,232,,,0,,False,3,train,0
911,0.0,303.01875,303.26897,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021191,74,,,0,,False,5,test,0
912,0.0,303.26897,303.51918,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,43,,,0,,False,4,train,0
913,0.0,303.51918,303.76939,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021059,180,,,0,,False,2,test,2
914,0.0,303.76939,304.0196,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021059,44,,,0,,False,3,train,1
915,0.0,304.0196,304.26981,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021059,67,,,0,,False,3,train,2
916,0.0,304.26981,304.52002,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021059,7,,,0,,False,4,train,0
917,0.0,304.52002,304.77023,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,4,,,0,,False,4,train,2
918,0.0,304.77023,305.02044,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,176,,,0,,False,2,test,0
919,0.0,305.02044,305.27066,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021191,140,,,0,,False,2,test,2
920,0.0,305.27066,305.52087,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021191,141,,,0,,False,5,test,1
921,0.0,305.52087,305.77107,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020309,222,,,0,,False,3,train,0
922,0.0,305.77107,306.02127,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,90,,,0,,False,6,train,2
923,0.0,306.02127,306.27148,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020309,141,,,0,,False,6,train,1
924,0.0,306.27148,306.52168,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020309,39,,,0,,False,3,train,1
925,0.0,306.52168,306.77189,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020941,215,,,0,,False,2,test,0
926,0.0,306.77189,307.0221,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020941,145,,,0,,False,2,test,0
927,0.0,307.0221,307.27231,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020941,115,,,0,,False,7,train,0
928,0.0,307.27231,307.52252,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,56,,,0,,False,5,test,1
929,0.0,307.52252,307.77273,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,138,,,0,,False,5,test,2
930,0.0,307.77273,308.02294,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021309,179,,,0,,False,4,train,0
931,0.0,308.02294,308.27316,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021309,204,,,0,,False,2,test,1
932,0.0,308.27316,308.52337,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021309,94,,,0,,False,6,train,1
933,0.0,308.52337,308.77359,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,15,,,0,,False,3,train,2
934,0.0,308.77359,309.0238,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,214,,,0,,False,1,train,1
935,0.0,309.0238,309.27401,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,235,,,0,,False,3,train,1
936,0.0,309.27401,309.52423,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021441,198,,,0,,False,5,test,2
937,0.0,309.52423,309.77443,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25019809,162,,,0,,False,2,test,2
938,0.0,309.77443,310.02462,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25019809,24,,,0,,False,5,test,0
939,0.0,310.02462,310.27482,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25019809,210,,,0,,False,3,train,1
940,0.0,310.27482,310.52502,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25019809,40,,,0,,False,5,test,2
941,0.0,310.52502,310.77523,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,4,,,0,,False,5,test,2
942,0.0,310.77523,311.02544,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021191,242,,,0,,False,0,train,0
943,0.0,311.02544,311.27566,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25021191,114,,,0,,False,1,train,1
944,0.0,311.27566,311.52587,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021191,173,,,0,,False,2,test,1
945,0.0,311.52587,311.77608,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,176,,,0,,False,3,train,0
946,0.0,311.77608,312.02629,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25021309,85,,,0,,False,5,test,1
947,0.0,312.02629,312.27651,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,195,,,0,,False,2,test,1
948,0.0,312.27651,312.52672,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021309,167,,,0,,False,3,train,2
949,0.0,312.52672,312.77693,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,147,,,0,,False,3,train,0
950,0.0,312.77693,313.02714,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021191,69,,,0,,False,5,test,1
951,0.0,313.02714,313.27736,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021191,10,,,0,,False,6,train,0
952,0.0,313.27736,313.52757,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021191,130,,,0,,False,5,test,2
953,0.0,313.52757,313.77777,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,62,,,0,,False,2,test,1
954,0.0,313.77777,314.02797,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25020309,204,,,0,,False,3,train,1
955,0.0,314.02797,314.27818,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020309,75,,,0,,False,8,test,2
956,0.0,314.27818,314.52838,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020309,62,,,0,,False,3,train,1
957,0.0,314.52838,314.7786,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25022191,92,,,0,,False,2,test,2
958,0.0,314.7786,315.02882,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25022191,228,,,0,,False,2,test,1
959,0.0,315.02882,315.27905,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25022191,71,,,0,,False,5,test,0
960,0.0,315.27905,315.52927,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25022191,33,,,0,,False,4,train,2
961,0.0,315.52927,315.77947,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25019809,6,,,0,,False,4,train,2
962,0.0,315.77947,316.02966,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25019809,186,,,0,,False,3,train,2
963,0.0,316.02966,316.27986,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25019809,22,,,0,,False,3,train,2
964,0.0,316.27986,316.53006,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25019809,128,,,0,,False,3,train,1
965,0.0,316.53006,316.78027,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020441,91,,,0,,False,2,test,2
966,0.0,316.78027,317.03047,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020441,190,,,0,,False,3,train,2
967,0.0,317.03047,317.28067,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020441,76,,,0,,False,4,train,0
968,0.0,317.28067,317.53088,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020441,111,,,0,,False,3,train,2
969,0.0,317.53088,317.78109,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021559,122,,,0,,False,3,train,0
970,0.0,317.78109,318.03131,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021559,236,,,0,,False,1,train,0
971,0.0,318.03131,318.28153,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021559,131,,,0,,False,2,test,1
972,0.0,318.28153,318.53174,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25021559,10,,,0,,False,7,train,0
973,0.0,318.53174,318.78195,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,172,,,0,,False,2,test,2
974,0.0,318.78195,319.03216,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020941,8,,,0,,False,4,train,0
975,0.0,319.03216,319.28237,4.0,"[3644.93333333, 3644.93333333]",40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020941,226,,,0,,False,1,train,0
976,0.0,319.28237,319.53258,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020941,172,,,0,,False,3,train,2
977,0.0,319.53258,319.78279,4.0,"[3644.93333333, 3644.93333333]",-30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020809,193,,,0,,False,2,test,2
978,0.0,319.78279,320.03299,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25020809,25,,,0,,False,3,train,0
979,0.0,320.03299,320.2832,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020809,86,,,0,,False,4,train,0
980,0.0,320.2832,320.53341,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25020809,50,,,0,,False,3,train,2
981,0.0,320.53341,320.78362,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-40.0,0.25020441,16,,,0,,False,7,train,2
982,0.0,320.78362,321.03382,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020441,217,,,0,,False,3,train,1
983,0.0,321.03382,321.28402,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020441,9,,,0,,False,4,train,1
984,0.0,321.28402,321.53423,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25020441,167,,,0,,False,4,train,2
985,0.0,321.53423,321.78444,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021309,139,,,0,,False,6,train,1
986,0.0,321.78444,322.03465,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-10.0,0.25021309,140,,,0,,False,3,train,2
987,0.0,322.03465,322.28487,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021309,66,,,0,,False,4,train,2
988,0.0,322.28487,322.53508,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021309,88,,,0,,False,3,train,2
989,0.0,322.53508,322.78529,4.0,"[3644.93333333, 3644.93333333]",-40.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020441,236,,,0,,False,2,test,0
990,0.0,322.78529,323.03549,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",30.0,0.25020441,97,,,0,,False,3,train,0
991,0.0,323.03549,323.28569,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",-20.0,0.25020441,17,,,0,,False,4,train,2
992,0.0,323.28569,323.5359,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25020441,41,,,0,,False,5,test,1
993,0.0,323.5359,323.78611,4.0,"[3644.93333333, 3644.93333333]",10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021059,207,,,0,,False,2,test,2
994,0.0,323.78611,324.03632,4.0,"[3644.93333333, 3644.93333333]",-20.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021059,69,,,0,,False,6,train,1
995,0.0,324.03632,324.28653,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021059,103,,,0,,False,6,train,2
996,0.0,324.28653,324.53674,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",0.0,0.25021059,35,,,0,,False,2,test,2
997,0.0,324.53674,324.78696,4.0,"[3644.93333333, 3644.93333333]",30.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",10.0,0.25021441,131,,,0,,False,3,train,1
998,0.0,324.78696,325.03717,4.0,"[3644.93333333, 3644.93333333]",-10.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",40.0,0.25021441,223,,,0,,False,1,train,2
999,0.0,325.03717,325.28738,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,0.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25021441,71,,,0,,False,6,train,0
1000,0.0,325.28738,325.5376,4.0,"[3644.93333333, 3644.93333333]",20.0,0.8,gabors,null,null,90.0,0.08,null,null,null,"[20.0, 20.0]",20.0,0.25021441,32,,,0,,False,4,train,2
1001,0.0,325.5376,325.7878,4.0,"[3644.93333333, 3644.93333333]",0.0,0.8,gabors,null,null,45.0,0.08,null,null,null,"[20.0, 20.0]",-30.0,0.25020559,196,,,0,,False,3,train,1
