stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,size,spatial_frequency,x_position,temporal_frequency,y_position,phase,stimulus_name,contrast,color,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2246,0.0,643.34839,643.59859,0.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,123,,,0,,False,7,train,0
2247,0.0,643.59859,643.8488,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,203,,,0,,False,11,test,2
2248,0.0,643.8488,644.099,90.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,214,,,0,,False,6,train,2
2249,0.0,644.099,644.34922,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,193,,,0,,False,9,train,0
2250,0.0,644.34922,644.59943,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,114,,,0,,False,7,train,2
2251,0.0,644.59943,644.84964,90.0,"[20.0, 20.0]",0.08,20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,36,,,0,,False,9,train,2
2252,0.0,644.84964,645.09986,45.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,185,,,0,,False,6,train,1
2253,0.0,645.09986,645.35007,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,135,,,0,,False,8,test,0
2254,0.0,645.35007,645.60027,45.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,205,,,0,,False,9,train,1
2255,0.0,645.60027,645.85048,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,147,,,0,,False,9,train,1
2256,0.0,645.85048,646.10069,45.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,86,,,0,,False,9,train,1
2257,0.0,646.10069,646.3509,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,162,,,0,,False,8,test,1
2258,0.0,646.3509,646.60111,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,230,,,0,,False,9,train,1
2259,0.0,646.60111,646.85133,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,56,,,0,,False,9,train,1
2260,0.0,646.85133,647.10154,45.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,204,,,0,,False,11,test,1
2261,0.0,647.10154,647.35174,0.0,"[20.0, 20.0]",0.08,40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,67,,,0,,False,9,train,0
2262,0.0,647.35174,647.60195,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,48,,,0,,False,9,train,1
2263,0.0,647.60195,647.85216,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,53,,,0,,False,9,train,0
2264,0.0,647.85216,648.10236,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,75,,,0,,False,9,train,1
2265,0.0,648.10236,648.35258,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,161,,,0,,False,9,train,1
2266,0.0,648.35258,648.60279,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,146,,,0,,False,7,train,1
2267,0.0,648.60279,648.853,45.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,89,,,0,,False,6,train,1
2268,0.0,648.853,649.10322,90.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,114,,,0,,False,8,test,2
2269,0.0,649.10322,649.35342,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,77,,,0,,False,12,train,2
2270,0.0,649.35342,649.60363,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,235,,,0,,False,9,train,1
2271,0.0,649.60363,649.85384,90.0,"[20.0, 20.0]",0.08,20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,36,,,0,,False,10,train,2
2272,0.0,649.85384,650.10404,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,84,,,0,,False,10,train,2
2273,0.0,650.10404,650.35425,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,199,,,0,,False,7,train,0
2274,0.0,650.35425,650.60446,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,23,,,0,,False,12,train,1
2275,0.0,650.60446,650.85467,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,16,,,0,,False,11,test,2
2276,0.0,650.85467,651.10488,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,60,,,0,,False,7,train,0
2277,0.0,651.10488,651.35508,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,207,,,0,,False,8,test,0
2278,0.0,651.35508,651.60529,90.0,"[20.0, 20.0]",0.08,30.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,210,,,0,,False,9,train,2
2279,0.0,651.60529,651.8555,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,55,,,0,,False,8,test,2
2280,0.0,651.8555,652.1057,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,152,,,0,,False,7,train,1
2281,0.0,652.1057,652.35591,45.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,155,,,0,,False,8,test,1
2282,0.0,652.35591,652.60612,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,207,,,0,,False,9,train,0
2283,0.0,652.60612,652.85634,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,163,,,0,,False,9,train,2
2284,0.0,652.85634,653.10655,45.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,51,,,0,,False,8,test,1
2285,0.0,653.10655,653.35675,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,202,,,0,,False,7,train,1
2286,0.0,653.35675,653.60695,45.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,185,,,0,,False,7,train,1
2287,0.0,653.60695,653.85715,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,235,,,0,,False,10,train,1
2288,0.0,653.85715,654.10735,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,28,,,0,,False,6,train,2
2289,0.0,654.10735,654.35757,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,27,,,0,,False,8,test,0
2290,0.0,654.35757,654.60779,45.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,4,,,0,,False,8,test,1
2291,0.0,654.60779,654.85801,90.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,214,,,0,,False,7,train,2
2292,0.0,654.85801,655.10823,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021781,229,,,0,,False,8,test,0
2293,0.0,655.10823,655.35844,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,53,,,0,,False,10,train,0
2294,0.0,655.35844,655.60865,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,115,,,0,,False,7,train,2
2295,0.0,655.60865,655.85886,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,203,,,0,,False,12,train,2
2296,0.0,655.85886,656.10907,45.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,149,,,0,,False,9,train,1
2297,0.0,656.10907,656.35928,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,162,,,0,,False,9,train,1
2298,0.0,656.35928,656.60948,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,35,,,0,,False,12,train,0
2299,0.0,656.60948,656.85969,0.0,"[20.0, 20.0]",0.08,20.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,125,,,0,,False,8,test,0
2300,0.0,656.85969,657.1099,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020531,25,,,0,,False,10,train,1
2301,0.0,657.1099,657.36011,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,115,,,0,,False,8,test,2
2302,0.0,657.36011,657.61031,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,206,,,0,,False,9,train,2
2303,0.0,657.61031,657.86052,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,162,,,0,,False,10,train,1
2304,0.0,657.86052,658.11073,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,12,,,0,,False,9,train,2
2305,0.0,658.11073,658.36094,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,102,,,0,,False,10,train,2
2306,0.0,658.36094,658.61115,45.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,155,,,0,,False,9,train,1
2307,0.0,658.61115,658.86136,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,28,,,0,,False,7,train,2
2308,0.0,658.86136,659.11157,45.0,"[20.0, 20.0]",0.08,40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,99,,,0,,False,5,test,1
2309,0.0,659.11157,659.36178,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,207,,,0,,False,10,train,0
2310,0.0,659.36178,659.612,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,181,,,0,,False,6,train,2
2311,0.0,659.612,659.86222,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,126,,,0,,False,11,test,2
2312,0.0,659.86222,660.11243,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,160,,,0,,False,9,train,2
2313,0.0,660.11243,660.36264,45.0,"[20.0, 20.0]",0.08,40.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,149,,,0,,False,10,train,1
2314,0.0,660.36264,660.61284,90.0,"[20.0, 20.0]",0.08,30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,223,,,0,,False,9,train,2
2315,0.0,660.61284,660.86304,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,231,,,0,,False,8,test,2
2316,0.0,660.86304,661.11325,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,161,,,0,,False,10,train,1
2317,0.0,661.11325,661.36345,0.0,"[20.0, 20.0]",0.08,10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,217,,,0,,False,9,train,0
2318,0.0,661.36345,661.61365,0.0,"[20.0, 20.0]",0.08,0.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,72,,,0,,False,6,train,0
2319,0.0,661.61365,661.86385,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,193,,,0,,False,10,train,0
2320,0.0,661.86385,662.11405,45.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020219,21,,,0,,False,7,train,1
2321,0.0,662.11405,662.36427,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,170,,,0,,False,10,train,0
2322,0.0,662.36427,662.61448,90.0,"[20.0, 20.0]",0.08,20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,107,,,0,,False,9,train,2
2323,0.0,662.61448,662.8647,45.0,"[20.0, 20.0]",0.08,40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,226,,,0,,False,6,train,1
2324,0.0,662.8647,663.11492,45.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021531,21,,,0,,False,8,test,1
2325,0.0,663.11492,663.36513,0.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,222,,,0,,False,8,test,0
2326,0.0,663.36513,663.61533,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,126,,,0,,False,12,train,2
2327,0.0,663.61533,663.86554,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,39,,,0,,False,12,train,0
2328,0.0,663.86554,664.11575,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020969,65,,,0,,False,11,test,2
2329,0.0,664.11575,664.36596,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,53,,,0,,False,11,test,0
2330,0.0,664.36596,664.61617,45.0,"[20.0, 20.0]",0.08,30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,6,,,0,,False,8,test,1
2331,0.0,664.61617,664.86638,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,53,,,0,,False,12,train,0
2332,0.0,664.86638,665.11659,0.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,222,,,0,,False,9,train,0
2333,0.0,665.11659,665.36679,45.0,"[20.0, 20.0]",0.08,-30.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,1,,,0,,False,9,train,1
2334,0.0,665.36679,665.617,0.0,"[20.0, 20.0]",0.08,-40.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,7,,,0,,False,10,train,0
2335,0.0,665.617,665.86721,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,193,,,0,,False,11,test,0
2336,0.0,665.86721,666.11741,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,184,,,0,,False,6,train,2
2337,0.0,666.11741,666.36762,45.0,"[20.0, 20.0]",0.08,40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,21,,,0,,False,9,train,1
2338,0.0,666.36762,666.61783,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,243,,,0,,False,10,train,2
2339,0.0,666.61783,666.86805,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,142,,,0,,False,11,test,0
2340,0.0,666.86805,667.11826,0.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021031,170,,,0,,False,11,test,0
2341,0.0,667.11826,667.36847,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,237,,,0,,False,6,train,2
2342,0.0,667.36847,667.61868,45.0,"[20.0, 20.0]",0.08,0.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,155,,,0,,False,10,train,1
2343,0.0,667.61868,667.86889,0.0,"[20.0, 20.0]",0.08,0.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,121,,,0,,False,11,test,0
2344,0.0,667.86889,668.1191,0.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021219,135,,,0,,False,9,train,0
2345,0.0,668.1191,668.36931,45.0,"[20.0, 20.0]",0.08,20.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,141,,,0,,False,11,test,1
2346,0.0,668.36931,668.61952,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,27,,,0,,False,9,train,0
2347,0.0,668.61952,668.86973,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,90,,,0,,False,8,test,1
2348,0.0,668.86973,669.11994,45.0,"[20.0, 20.0]",0.08,10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020781,177,,,0,,False,9,train,1
2349,0.0,669.11994,669.37014,90.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,9,,,0,,False,11,test,2
2350,0.0,669.37014,669.62034,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,47,,,0,,False,9,train,2
2351,0.0,669.62034,669.87055,90.0,"[20.0, 20.0]",0.08,30.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,95,,,0,,False,9,train,2
2352,0.0,669.87055,670.12075,90.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020469,109,,,0,,False,9,train,2
2353,0.0,670.12075,670.37097,45.0,"[20.0, 20.0]",0.08,40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,99,,,0,,False,6,train,1
2354,0.0,670.37097,670.62118,45.0,"[20.0, 20.0]",0.08,30.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,233,,,0,,False,11,test,1
2355,0.0,670.62118,670.87139,0.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,132,,,0,,False,11,test,0
2356,0.0,670.87139,671.12161,0.0,"[20.0, 20.0]",0.08,-30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,173,,,0,,False,10,train,0
2357,0.0,671.12161,671.37183,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021969,208,,,0,,False,9,train,1
2358,0.0,671.37183,671.62204,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021969,59,,,0,,False,7,train,2
2359,0.0,671.62204,671.87226,0.0,"[20.0, 20.0]",0.08,10.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021969,215,,,0,,False,6,train,0
2360,0.0,671.87226,672.12248,45.0,"[20.0, 20.0]",0.08,40.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021969,99,,,0,,False,7,train,1
2361,0.0,672.12248,672.37268,90.0,"[20.0, 20.0]",0.08,20.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019531,13,,,0,,False,9,train,2
2362,0.0,672.37268,672.62287,90.0,"[20.0, 20.0]",0.08,10.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019531,82,,,0,,False,8,test,2
2363,0.0,672.62287,672.87307,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019531,27,,,0,,False,10,train,0
2364,0.0,672.87307,673.12327,45.0,"[20.0, 20.0]",0.08,10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25019531,73,,,0,,False,9,train,1
2365,0.0,673.12327,673.37348,0.0,"[20.0, 20.0]",0.08,0.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,133,,,0,,False,8,test,0
2366,0.0,673.37348,673.6237,90.0,"[20.0, 20.0]",0.08,10.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,9,,,0,,False,12,train,2
2367,0.0,673.6237,673.87392,90.0,"[20.0, 20.0]",0.08,40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,70,,,0,,False,10,train,2
2368,0.0,673.87392,674.12413,90.0,"[20.0, 20.0]",0.08,-30.0,4.0,40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021719,63,,,0,,False,9,train,2
2369,0.0,674.12413,674.37434,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,190,,,0,,False,8,test,2
2370,0.0,674.37434,674.62454,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,243,,,0,,False,11,test,2
2371,0.0,674.62454,674.87474,90.0,"[20.0, 20.0]",0.08,0.0,4.0,-30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,190,,,0,,False,9,train,2
2372,0.0,674.87474,675.12495,90.0,"[20.0, 20.0]",0.08,-10.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020281,111,,,0,,False,12,train,2
2373,0.0,675.12495,675.37515,0.0,"[20.0, 20.0]",0.08,40.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,67,,,0,,False,10,train,0
2374,0.0,675.37515,675.62536,45.0,"[20.0, 20.0]",0.08,-40.0,4.0,-40.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,238,,,0,,False,10,train,1
2375,0.0,675.62536,675.87557,0.0,"[20.0, 20.0]",0.08,30.0,4.0,30.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,132,,,0,,False,12,train,0
2376,0.0,675.87557,676.12577,90.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,65,,,0,,False,12,train,2
2377,0.0,676.12577,676.37599,90.0,"[20.0, 20.0]",0.08,10.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,169,,,0,,False,10,train,2
2378,0.0,676.37599,676.6262,0.0,"[20.0, 20.0]",0.08,20.0,4.0,-20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,201,,,0,,False,9,train,0
2379,0.0,676.6262,676.87641,0.0,"[20.0, 20.0]",0.08,-20.0,4.0,0.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,27,,,0,,False,11,test,0
2380,0.0,676.87641,677.12663,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25021281,138,,,0,,False,7,train,1
2381,0.0,677.12663,677.37683,45.0,"[20.0, 20.0]",0.08,-10.0,4.0,-10.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,106,,,0,,False,8,test,1
2382,0.0,677.37683,677.62704,45.0,"[20.0, 20.0]",0.08,30.0,4.0,20.0,"[3644.93333333, 3644.93333333]",gabors,0.8,null,null,0.25020719,89,,,0,,False,7,train,1
