stimulus_presentation_id,stimulus_block,start_time,stop_time,color,spatial_frequency,stimulus_name,contrast,phase,temporal_frequency,size,frame,y_position,x_position,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
701,0.0,264.42544,264.67566,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-20.0,45.0,0.25021372,4,,,0,,False,4,train,1
702,0.0,264.67566,264.92587,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,30.0,0.0,0.25021372,131,,,0,,False,3,train,0
703,0.0,264.92587,265.17608,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,20.0,90.0,0.25021372,112,,,0,,False,3,train,2
704,0.0,265.17608,265.4263,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,40.0,90.0,0.25021372,152,,,0,,False,2,test,2
705,0.0,265.4263,265.6765,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-30.0,0.0,0.25020128,34,,,0,,False,5,test,0
706,0.0,265.6765,265.9267,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,90.0,0.25020128,223,,,0,,False,1,train,2
707,0.0,265.9267,266.1769,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,45.0,0.25020128,192,,,0,,False,4,train,1
708,0.0,266.1769,266.4271,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-20.0,45.0,0.25020128,37,,,0,,False,3,train,1
709,0.0,266.4271,266.67732,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-30.0,0.0,0.25021622,36,,,0,,False,4,train,0
710,0.0,266.67732,266.92754,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-30.0,90.0,0.25021622,126,,,0,,False,2,test,2
711,0.0,266.92754,267.17775,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-30.0,0.0,0.25021622,9,,,0,,False,2,test,0
712,0.0,267.17775,267.42797,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,20.0,0.0,0.25021622,96,,,0,,False,3,train,0
713,0.0,267.42797,267.67817,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-30.0,0.0,0.25020378,83,,,0,,False,3,train,0
714,0.0,267.67817,267.92838,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,0.0,0.25020378,237,,,0,,False,1,train,0
715,0.0,267.92838,268.17858,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,90.0,0.25020378,146,,,0,,False,5,test,2
716,0.0,268.17858,268.42878,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,10.0,90.0,0.25020378,139,,,0,,False,1,train,2
717,0.0,268.42878,268.679,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-30.0,0.0,0.25021372,58,,,0,,False,1,train,0
718,0.0,268.679,268.92921,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-40.0,45.0,0.25021372,47,,,0,,False,3,train,1
719,0.0,268.92921,269.17942,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,0.0,0.25021372,149,,,0,,False,3,train,0
720,0.0,269.17942,269.42964,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,0.0,0.25021372,207,,,0,,False,2,test,0
721,0.0,269.42964,269.67984,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,90.0,0.25020628,229,,,0,,False,1,train,2
722,0.0,269.67984,269.93005,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,30.0,45.0,0.25020628,201,,,0,,False,2,test,1
723,0.0,269.93005,270.18026,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,40.0,90.0,0.25020628,11,,,0,,False,2,test,2
724,0.0,270.18026,270.43046,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-20.0,90.0,0.25020628,70,,,0,,False,3,train,2
725,0.0,270.43046,270.68069,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,45.0,0.25022372,221,,,0,,False,1,train,1
726,0.0,270.68069,270.93091,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,90.0,0.25022372,215,,,0,,False,1,train,2
727,0.0,270.93091,271.18113,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,40.0,90.0,0.25022372,53,,,0,,False,3,train,2
728,0.0,271.18113,271.43136,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-30.0,90.0,0.25022372,210,,,0,,False,1,train,2
729,0.0,271.43136,271.68155,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-40.0,45.0,0.25019378,47,,,0,,False,4,train,1
730,0.0,271.68155,271.93175,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,30.0,0.0,0.25019378,109,,,0,,False,1,train,0
731,0.0,271.93175,272.18194,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,10.0,45.0,0.25019378,22,,,0,,False,6,train,1
732,0.0,272.18194,272.43213,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,0.0,0.25019378,206,,,0,,False,2,test,0
733,0.0,272.43213,272.68234,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,20.0,45.0,0.25021122,71,,,0,,False,6,train,1
734,0.0,272.68234,272.93256,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,40.0,90.0,0.25021122,179,,,0,,False,1,train,2
735,0.0,272.93256,273.18277,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,0.0,0.25021122,206,,,0,,False,3,train,0
736,0.0,273.18277,273.43298,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,10.0,90.0,0.25021122,139,,,0,,False,2,test,2
737,0.0,273.43298,273.68318,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,90.0,0.25020628,215,,,0,,False,2,test,2
738,0.0,273.68318,273.93339,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,0.0,90.0,0.25020628,174,,,0,,False,1,train,2
739,0.0,273.93339,274.1836,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,20.0,90.0,0.25020628,144,,,0,,False,4,train,2
740,0.0,274.1836,274.4338,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-30.0,90.0,0.25020628,210,,,0,,False,2,test,2
741,0.0,274.4338,274.68402,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-30.0,45.0,0.25021372,178,,,0,,False,1,train,1
742,0.0,274.68402,274.93423,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-40.0,90.0,0.25021372,160,,,0,,False,4,train,2
743,0.0,274.93423,275.18444,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-20.0,90.0,0.25021372,142,,,0,,False,3,train,2
744,0.0,275.18444,275.43466,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,0.0,45.0,0.25021372,61,,,0,,False,4,train,1
745,0.0,275.43466,275.68486,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,40.0,0.0,0.25020378,206,,,0,,False,4,train,0
746,0.0,275.68486,275.93507,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,20.0,45.0,0.25020378,62,,,0,,False,3,train,1
747,0.0,275.93507,276.18527,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,90.0,0.25020378,230,,,0,,False,2,test,2
748,0.0,276.18527,276.43547,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,20.0,45.0,0.25020378,81,,,0,,False,4,train,1
749,0.0,276.43547,276.6857,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,30.0,90.0,0.25022372,156,,,0,,False,3,train,2
750,0.0,276.6857,276.93592,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,20.0,90.0,0.25022372,38,,,0,,False,1,train,2
751,0.0,276.93592,277.18614,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-40.0,90.0,0.25022372,95,,,0,,False,2,test,2
752,0.0,277.18614,277.43637,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-20.0,90.0,0.25022372,84,,,0,,False,2,test,2
753,0.0,277.43637,277.68656,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,90.0,0.25019628,229,,,0,,False,2,test,2
754,0.0,277.68656,277.93676,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,90.0,0.25019628,89,,,0,,False,2,test,2
755,0.0,277.93676,278.18696,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,90.0,0.25019628,89,,,0,,False,3,train,2
756,0.0,278.18696,278.43715,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,90.0,0.25019628,68,,,0,,False,3,train,2
757,0.0,278.43715,278.68736,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-10.0,45.0,0.25021122,52,,,0,,False,7,train,1
758,0.0,278.68736,278.93758,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,0.0,45.0,0.25021122,39,,,0,,False,3,train,1
759,0.0,278.93758,279.18779,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,30.0,45.0,0.25021122,169,,,0,,False,2,test,1
760,0.0,279.18779,279.438,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,30.0,45.0,0.25021122,10,,,0,,False,4,train,1
761,0.0,279.438,279.6882,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,10.0,0.0,0.25020378,188,,,0,,False,2,test,0
762,0.0,279.6882,279.93841,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-20.0,90.0,0.25020378,142,,,0,,False,4,train,2
763,0.0,279.93841,280.18861,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,40.0,45.0,0.25020378,213,,,0,,False,2,test,1
764,0.0,280.18861,280.43881,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,30.0,90.0,0.25020378,18,,,0,,False,6,train,2
765,0.0,280.43881,280.68903,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,20.0,90.0,0.25021372,144,,,0,,False,5,test,2
766,0.0,280.68903,280.93924,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-40.0,90.0,0.25021372,105,,,0,,False,5,test,2
767,0.0,280.93924,281.18945,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-20.0,90.0,0.25021372,183,,,0,,False,3,train,2
768,0.0,281.18945,281.43967,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-20.0,0.0,0.25021372,64,,,0,,False,3,train,0
769,0.0,281.43967,281.68987,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,30.0,45.0,0.25020628,219,,,0,,False,1,train,1
770,0.0,281.68987,281.94008,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,45.0,0.25020628,154,,,0,,False,4,train,1
771,0.0,281.94008,282.19029,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,0.0,0.25020628,45,,,0,,False,4,train,0
772,0.0,282.19029,282.44049,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,45.0,0.25020628,143,,,0,,False,2,test,1
773,0.0,282.44049,282.69071,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,30.0,90.0,0.25021372,177,,,0,,False,3,train,2
774,0.0,282.69071,282.94092,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,10.0,90.0,0.25021372,8,,,0,,False,3,train,2
775,0.0,282.94092,283.19113,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,40.0,0.0,0.25021372,135,,,0,,False,3,train,0
776,0.0,283.19113,283.44135,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,20.0,0.0,0.25021372,199,,,0,,False,2,test,0
777,0.0,283.44135,283.69155,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,0.0,0.25020628,193,,,0,,False,2,test,0
778,0.0,283.69155,283.94176,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-30.0,0.0,0.25020628,34,,,0,,False,6,train,0
779,0.0,283.94176,284.19197,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,30.0,0.0,0.25020628,203,,,0,,False,2,test,0
780,0.0,284.19197,284.44217,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,40.0,90.0,0.25020628,5,,,0,,False,1,train,2
781,0.0,284.44217,284.69238,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-40.0,90.0,0.25020622,105,,,0,,False,6,train,2
782,0.0,284.69238,284.94259,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,0.0,0.0,0.25020622,151,,,0,,False,1,train,0
783,0.0,284.94259,285.19279,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,20.0,0.0,0.25020622,115,,,0,,False,2,test,0
784,0.0,285.19279,285.443,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-20.0,90.0,0.25020622,239,,,0,,False,1,train,2
785,0.0,285.443,285.69321,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,-40.0,45.0,0.25021128,194,,,0,,False,2,test,1
786,0.0,285.69321,285.94342,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-30.0,90.0,0.25021128,215,,,0,,False,3,train,2
787,0.0,285.94342,286.19363,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,0.0,0.25021128,92,,,0,,False,7,train,0
788,0.0,286.19363,286.44384,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-30.0,90.0,0.25021128,240,,,0,,False,0,train,2
789,0.0,286.44384,286.69406,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,10.0,0.0,0.25021872,78,,,0,,False,3,train,0
790,0.0,286.69406,286.94428,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-40.0,90.0,0.25021872,3,,,0,,False,3,train,2
791,0.0,286.94428,287.1945,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,45.0,0.25021872,106,,,0,,False,3,train,1
792,0.0,287.1945,287.44472,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,40.0,45.0,0.25021872,122,,,0,,False,8,test,1
793,0.0,287.44472,287.69491,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-30.0,90.0,0.25019628,59,,,0,,False,3,train,2
794,0.0,287.69491,287.94511,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,0.0,0.25019628,50,,,0,,False,3,train,0
795,0.0,287.94511,288.19531,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-30.0,90.0,0.25019628,240,,,0,,False,1,train,2
796,0.0,288.19531,288.4455,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,-40.0,90.0,0.25019628,189,,,0,,False,1,train,2
797,0.0,288.4455,288.69572,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,45.0,0.25021622,48,,,0,,False,3,train,1
798,0.0,288.69572,288.94594,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,30.0,0.0,0.25021622,54,,,0,,False,2,test,0
799,0.0,288.94594,289.19615,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,-10.0,45.0,0.25021622,114,,,0,,False,3,train,1
800,0.0,289.19615,289.44637,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,45.0,0.25021622,161,,,0,,False,1,train,1
801,0.0,289.44637,289.69657,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-30.0,0.0,0.25020128,190,,,0,,False,2,test,0
802,0.0,289.69657,289.94677,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,0.0,0.0,0.25020128,129,,,0,,False,1,train,0
803,0.0,289.94677,290.19697,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,40.0,45.0,0.25020128,106,,,0,,False,4,train,1
804,0.0,290.19697,290.44717,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,0.0,0.25020128,92,,,0,,False,8,test,0
805,0.0,290.44717,290.69739,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,0.0,0.25021622,237,,,0,,False,2,test,0
806,0.0,290.69739,290.94761,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-20.0,90.0,0.25021622,94,,,0,,False,3,train,2
807,0.0,290.94761,291.19782,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,0.0,0.0,0.25021622,208,,,0,,False,2,test,0
808,0.0,291.19782,291.44804,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,30.0,0.0,0.25021622,35,,,0,,False,3,train,0
809,0.0,291.44804,291.69824,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,20.0,90.0,0.25020628,230,,,0,,False,3,train,2
810,0.0,291.69824,291.94845,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,40.0,90.0,0.25020628,225,,,0,,False,2,test,2
811,0.0,291.94845,292.19866,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-10.0,90.0,0.25020628,224,,,0,,False,3,train,2
812,0.0,292.19866,292.44886,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-20.0,0.0,0.25020628,241,,,0,,False,0,train,0
813,0.0,292.44886,292.69907,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,20.0,90.0,0.25020872,212,,,0,,False,2,test,2
814,0.0,292.69907,292.94928,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,45.0,0.25020872,192,,,0,,False,5,test,1
815,0.0,292.94928,293.19949,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,0.0,45.0,0.25020872,26,,,0,,False,4,train,1
816,0.0,293.19949,293.4497,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,0.0,90.0,0.25020872,205,,,0,,False,4,train,2
817,0.0,293.4497,293.69991,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,-30.0,45.0,0.25020878,57,,,0,,False,4,train,1
818,0.0,293.69991,293.95012,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,-10.0,90.0,0.25020878,202,,,0,,False,2,test,2
819,0.0,293.95012,294.20032,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,0.0,0.0,0.25020878,50,,,0,,False,4,train,0
820,0.0,294.20032,294.45053,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,0.0,0.25020878,175,,,0,,False,3,train,0
821,0.0,294.45053,294.70074,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-10.0,20.0,90.0,0.25020622,38,,,0,,False,2,test,2
822,0.0,294.70074,294.95095,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-40.0,45.0,0.25020622,117,,,0,,False,3,train,1
823,0.0,294.95095,295.20115,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-30.0,0.0,0.25020622,9,,,0,,False,3,train,0
824,0.0,295.20115,295.45136,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,0.0,10.0,0.0,0.25020622,42,,,0,,False,2,test,0
825,0.0,295.45136,295.70157,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,10.0,90.0,0.25021128,1,,,0,,False,6,train,2
826,0.0,295.70157,295.95178,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,0.0,0.0,0.25021128,242,,,0,,False,0,train,0
827,0.0,295.95178,296.20199,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,40.0,10.0,90.0,0.25021128,13,,,0,,False,2,test,2
828,0.0,296.20199,296.4522,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,-10.0,90.0,0.25021128,224,,,0,,False,4,train,2
829,0.0,296.4522,296.70241,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-40.0,30.0,0.0,0.25021122,131,,,0,,False,4,train,0
830,0.0,296.70241,296.95263,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,20.0,90.0,0.25021122,112,,,0,,False,4,train,2
831,0.0,296.95263,297.20284,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,20.0,-40.0,45.0,0.25021122,80,,,0,,False,4,train,1
832,0.0,297.20284,297.45305,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,40.0,90.0,0.25021122,11,,,0,,False,3,train,2
833,0.0,297.45305,297.70326,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,45.0,0.25020878,137,,,0,,False,7,train,1
834,0.0,297.70326,297.95347,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-30.0,10.0,90.0,0.25020878,72,,,0,,False,4,train,2
835,0.0,297.95347,298.20367,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,-40.0,90.0,0.25020878,3,,,0,,False,4,train,2
836,0.0,298.20367,298.45388,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,30.0,-10.0,0.0,0.25020878,193,,,0,,False,3,train,0
837,0.0,298.45388,298.70409,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,10.0,10.0,90.0,0.25020622,103,,,0,,False,2,test,2
838,0.0,298.70409,298.9543,null,0.08,gabors,0.8,"[3644.93333333, 3644.93333333]",4.0,"[20.0, 20.0]",null,-20.0,30.0,90.0,0.25020622,177,,,0,,False,4,train,2
