stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,spatial_frequency,x_position,y_position,phase,size,contrast,color,frame,orientation,stimulus_name,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1899,0.0,569.73323,569.98342,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,72,,,0,,False,10,train,2
1900,0.0,569.98342,570.23362,4.0,0.08,30.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,25,,,0,,False,8,test,0
1901,0.0,570.23362,570.48384,4.0,0.08,-10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022176,243,,,0,,False,2,test,0
1902,0.0,570.48384,570.73406,4.0,0.08,40.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,114,,,0,,False,8,test,2
1903,0.0,570.73406,570.98428,4.0,0.08,-20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022176,235,,,0,,False,9,train,1
1904,0.0,570.98428,571.2345,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022176,163,,,0,,False,7,train,2
1905,0.0,571.2345,571.4847,4.0,0.08,-10.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,57,,,0,,False,11,test,1
1906,0.0,571.4847,571.73489,4.0,0.08,40.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,110,,,0,,False,7,train,1
1907,0.0,571.73489,571.98508,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019324,154,,,0,,False,6,train,0
1908,0.0,571.98508,572.23528,4.0,0.08,10.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019324,9,,,0,,False,10,train,1
1909,0.0,572.23528,572.4855,4.0,0.08,20.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,103,,,0,,False,6,train,1
1910,0.0,572.4855,572.73572,4.0,0.08,20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,137,,,0,,False,7,train,2
1911,0.0,572.73572,572.98593,4.0,0.08,10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,138,,,0,,False,6,train,1
1912,0.0,572.98593,573.23615,4.0,0.08,40.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021926,144,,,0,,False,4,train,2
1913,0.0,573.23615,573.48635,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,187,,,0,,False,7,train,0
1914,0.0,573.48635,573.73655,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,125,,,0,,False,8,test,0
1915,0.0,573.73655,573.98675,4.0,0.08,30.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,20,,,0,,False,6,train,2
1916,0.0,573.98675,574.23695,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,39,,,0,,False,6,train,2
1917,0.0,574.23695,574.48716,4.0,0.08,-20.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021676,48,,,0,,False,6,train,1
1918,0.0,574.48716,574.73738,4.0,0.08,30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,140,,,0,,False,8,test,2
1919,0.0,574.73738,574.9876,4.0,0.08,30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,106,,,0,,False,7,train,2
1920,0.0,574.9876,575.23781,4.0,0.08,0.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25021676,176,,,0,,False,9,train,2
1921,0.0,575.23781,575.48802,4.0,0.08,-30.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,45,,,0,,False,10,train,0
1922,0.0,575.48802,575.73822,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,127,,,0,,False,10,train,1
1923,0.0,575.73822,575.98842,4.0,0.08,0.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,156,,,0,,False,5,test,0
1924,0.0,575.98842,576.23863,4.0,0.08,10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020324,211,,,0,,False,9,train,2
1925,0.0,576.23863,576.48885,4.0,0.08,0.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,2,,,0,,False,10,train,1
1926,0.0,576.48885,576.73907,4.0,0.08,-30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,24,,,0,,False,11,test,0
1927,0.0,576.73907,576.98928,4.0,0.08,-30.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25021926,186,,,0,,False,9,train,1
1928,0.0,576.98928,577.2395,4.0,0.08,20.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25021926,68,,,0,,False,5,test,0
1929,0.0,577.2395,577.4897,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,109,,,0,,False,10,train,1
1930,0.0,577.4897,577.7399,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,172,,,0,,False,5,test,1
1931,0.0,577.7399,577.9901,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,63,,,0,,False,9,train,1
1932,0.0,577.9901,578.2403,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,159,,,0,,False,7,train,0
1933,0.0,578.2403,578.49052,4.0,0.08,-30.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,145,,,0,,False,5,test,2
1934,0.0,578.49052,578.74075,4.0,0.08,30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022426,181,,,0,,False,7,train,0
1935,0.0,578.74075,578.99097,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,118,,,0,,False,5,test,2
1936,0.0,578.99097,579.24119,4.0,0.08,10.0,0.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,203,,,0,,False,8,test,2
1937,0.0,579.24119,579.49139,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019824,154,,,0,,False,7,train,0
1938,0.0,579.49139,579.74159,4.0,0.08,-10.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,200,,,0,,False,8,test,2
1939,0.0,579.74159,579.99179,4.0,0.08,-20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019824,35,,,0,,False,7,train,1
1940,0.0,579.99179,580.24199,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019824,88,,,0,,False,5,test,2
1941,0.0,580.24199,580.4922,4.0,0.08,-40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,93,,,0,,False,9,train,1
1942,0.0,580.4922,580.74241,4.0,0.08,-20.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,37,,,0,,False,9,train,1
1943,0.0,580.74241,580.99261,4.0,0.08,0.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020926,116,,,0,,False,6,train,1
1944,0.0,580.99261,581.24282,4.0,0.08,-40.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,150,,,0,,False,9,train,0
1945,0.0,581.24282,581.49303,4.0,0.08,-10.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020324,15,,,0,,False,7,train,0
1946,0.0,581.49303,581.74323,4.0,0.08,40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,70,,,0,,False,6,train,1
1947,0.0,581.74323,581.99343,4.0,0.08,20.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,201,,,0,,False,7,train,1
1948,0.0,581.99343,582.24364,4.0,0.08,40.0,-40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25020324,127,,,0,,False,11,test,1
1949,0.0,582.24364,582.49386,4.0,0.08,-30.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,163,,,0,,False,8,test,2
1950,0.0,582.49386,582.74409,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,74,,,0,,False,7,train,2
1951,0.0,582.74409,582.99431,4.0,0.08,20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,182,,,0,,False,6,train,2
1952,0.0,582.99431,583.24453,4.0,0.08,0.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022426,159,,,0,,False,8,test,0
1953,0.0,583.24453,583.49473,4.0,0.08,0.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,61,,,0,,False,8,test,0
1954,0.0,583.49473,583.74493,4.0,0.08,-30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25019574,143,,,0,,False,8,test,2
1955,0.0,583.74493,583.99512,4.0,0.08,-20.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019574,172,,,0,,False,6,train,1
1956,0.0,583.99512,584.24532,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019574,50,,,0,,False,5,test,0
1957,0.0,584.24532,584.49553,4.0,0.08,-10.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020926,221,,,0,,False,5,test,2
1958,0.0,584.49553,584.74574,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,14,,,0,,False,6,train,0
1959,0.0,584.74574,584.99594,4.0,0.08,20.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,14,,,0,,False,7,train,0
1960,0.0,584.99594,585.24615,4.0,0.08,0.0,10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020926,7,,,0,,False,8,test,0
1961,0.0,585.24615,585.49636,4.0,0.08,-30.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020824,180,,,0,,False,10,train,0
1962,0.0,585.49636,585.74657,4.0,0.08,0.0,30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25020824,169,,,0,,False,9,train,2
1963,0.0,585.74657,585.99678,4.0,0.08,10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020824,154,,,0,,False,8,test,0
1964,0.0,585.99678,586.24699,4.0,0.08,-30.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25020824,120,,,0,,False,7,train,0
1965,0.0,586.24699,586.49721,4.0,0.08,30.0,-30.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,206,,,0,,False,6,train,2
1966,0.0,586.49721,586.74744,4.0,0.08,40.0,-20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25022426,101,,,0,,False,7,train,1
1967,0.0,586.74744,586.99766,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25022426,23,,,0,,False,6,train,0
1968,0.0,586.99766,587.24788,4.0,0.08,-10.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,90.0,gabors,0.25022426,118,,,0,,False,6,train,2
1969,0.0,587.24788,587.49807,4.0,0.08,-10.0,40.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019074,23,,,0,,False,7,train,0
1970,0.0,587.49807,587.74827,4.0,0.08,-40.0,20.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,0.0,gabors,0.25019074,113,,,0,,False,8,test,0
1971,0.0,587.74827,587.99846,4.0,0.08,40.0,-10.0,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,null,null,45.0,gabors,0.25019074,126,,,0,,False,6,train,1
