stimulus_presentation_id,stimulus_block,start_time,stop_time,color,contrast,frame,y_position,size,phase,spatial_frequency,orientation,stimulus_name,x_position,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2931,0.0,821.21944,821.46964,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25019744,117,,,0,,False,12,train,0
2932,0.0,821.46964,821.71984,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25019744,214,,,0,,False,10,train,1
2933,0.0,821.71984,821.97005,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,221,,,0,,False,11,test,0
2934,0.0,821.97005,822.22026,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,112,,,0,,False,12,train,2
2935,0.0,822.22026,822.47047,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,213,,,0,,False,11,test,2
2936,0.0,822.47047,822.72068,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25021006,84,,,0,,False,10,train,2
2937,0.0,822.72068,822.97089,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25020994,144,,,0,,False,11,test,1
2938,0.0,822.97089,823.2211,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020994,162,,,0,,False,10,train,1
2939,0.0,823.2211,823.47131,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020994,101,,,0,,False,12,train,1
2940,0.0,823.47131,823.72152,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020994,92,,,0,,False,11,test,0
2941,0.0,823.72152,823.97174,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25022006,150,,,0,,False,10,train,2
2942,0.0,823.97174,824.22196,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25022006,92,,,0,,False,12,train,0
2943,0.0,824.22196,824.47218,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25022006,88,,,0,,False,12,train,2
2944,0.0,824.47218,824.7224,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25022006,19,,,0,,False,10,train,0
2945,0.0,824.7224,824.97259,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25019494,57,,,0,,False,14,test,1
2946,0.0,824.97259,825.22279,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25019494,6,,,0,,False,7,train,2
2947,0.0,825.22279,825.47298,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25019494,179,,,0,,False,13,train,0
2948,0.0,825.47298,825.72318,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25019494,34,,,0,,False,10,train,2
2949,0.0,825.72318,825.97339,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,24,,,0,,False,9,train,1
2950,0.0,825.97339,826.2236,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021256,139,,,0,,False,12,train,0
2951,0.0,826.2236,826.47381,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021256,238,,,0,,False,11,test,0
2952,0.0,826.47381,826.72403,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021256,235,,,0,,False,9,train,0
2953,0.0,826.72403,826.97423,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020744,162,,,0,,False,11,test,1
2954,0.0,826.97423,827.22444,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,7,,,0,,False,13,train,0
2955,0.0,827.22444,827.47465,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020744,141,,,0,,False,13,train,0
2956,0.0,827.47465,827.72486,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,205,,,0,,False,11,test,0
2957,0.0,827.72486,827.97507,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021006,227,,,0,,False,9,train,0
2958,0.0,827.97507,828.22528,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021006,108,,,0,,False,13,train,0
2959,0.0,828.22528,828.47549,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021006,185,,,0,,False,14,test,2
2960,0.0,828.47549,828.7257,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021006,232,,,0,,False,10,train,1
2961,0.0,828.7257,828.9759,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020744,82,,,0,,False,13,train,1
2962,0.0,828.9759,829.22611,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,34,,,0,,False,11,test,2
2963,0.0,829.22611,829.47632,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020744,78,,,0,,False,13,train,0
2964,0.0,829.47632,829.72653,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020744,73,,,0,,False,11,test,1
2965,0.0,829.72653,829.97674,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021506,166,,,0,,False,11,test,0
2966,0.0,829.97674,830.22696,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021506,153,,,0,,False,10,train,0
2967,0.0,830.22696,830.47717,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021506,169,,,0,,False,9,train,1
2968,0.0,830.47717,830.72739,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021506,138,,,0,,False,12,train,2
2969,0.0,830.72739,830.97759,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,51,,,0,,False,8,test,0
2970,0.0,830.97759,831.2278,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020744,135,,,0,,False,12,train,2
2971,0.0,831.2278,831.47801,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25020744,54,,,0,,False,13,train,0
2972,0.0,831.47801,831.72822,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,176,,,0,,False,13,train,0
2973,0.0,831.72822,831.97842,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020506,51,,,0,,False,9,train,0
2974,0.0,831.97842,832.22863,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020506,10,,,0,,False,8,test,2
2975,0.0,832.22863,832.47883,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020506,3,,,0,,False,10,train,0
2976,0.0,832.47883,832.72904,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020506,74,,,0,,False,11,test,0
2977,0.0,832.72904,832.97925,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020994,137,,,0,,False,14,test,2
2978,0.0,832.97925,833.22946,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020994,5,,,0,,False,8,test,2
2979,0.0,833.22946,833.47967,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020994,181,,,0,,False,11,test,1
2980,0.0,833.47967,833.72988,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020994,107,,,0,,False,10,train,2
2981,0.0,833.72988,833.98009,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25021256,45,,,0,,False,13,train,2
2982,0.0,833.98009,834.2303,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021256,43,,,0,,False,13,train,0
2983,0.0,834.2303,834.48051,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,115,,,0,,False,10,train,1
2984,0.0,834.48051,834.73073,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021256,12,,,0,,False,12,train,2
2985,0.0,834.73073,834.98093,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020494,9,,,0,,False,11,test,1
2986,0.0,834.98093,835.23114,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-30.0,4.0,0.25020494,84,,,0,,False,11,test,2
2987,0.0,835.23114,835.48134,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020494,22,,,0,,False,11,test,1
2988,0.0,835.48134,835.73155,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25020494,4,,,0,,False,12,train,1
2989,0.0,835.73155,835.98176,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021506,203,,,0,,False,13,train,0
2990,0.0,835.98176,836.23198,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021506,6,,,0,,False,8,test,2
2991,0.0,836.23198,836.48219,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021506,197,,,0,,False,11,test,1
2992,0.0,836.48219,836.73241,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021506,92,,,0,,False,13,train,0
2993,0.0,836.73241,836.98261,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25020244,149,,,0,,False,14,test,1
2994,0.0,836.98261,837.23281,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020244,228,,,0,,False,14,test,0
2995,0.0,837.23281,837.48301,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020244,219,,,0,,False,8,test,1
2996,0.0,837.48301,837.73322,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020244,26,,,0,,False,12,train,2
2997,0.0,837.73322,837.98343,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-30.0,4.0,0.25021756,164,,,0,,False,13,train,0
2998,0.0,837.98343,838.23365,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25021756,29,,,0,,False,14,test,1
2999,0.0,838.23365,838.48387,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25021756,3,,,0,,False,11,test,0
3000,0.0,838.48387,838.73409,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021756,19,,,0,,False,11,test,0
3001,0.0,838.73409,838.98429,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020244,6,,,0,,False,9,train,2
3002,0.0,838.98429,839.23449,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020244,177,,,0,,False,12,train,2
3003,0.0,839.23449,839.48469,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020244,101,,,0,,False,13,train,1
3004,0.0,839.48469,839.7349,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020244,34,,,0,,False,12,train,2
3005,0.0,839.7349,839.9851,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020006,227,,,0,,False,10,train,0
3006,0.0,839.9851,840.2353,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020006,175,,,0,,False,12,train,2
3007,0.0,840.2353,840.4855,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25020006,60,,,0,,False,13,train,1
3008,0.0,840.4855,840.7357,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020006,63,,,0,,False,9,train,0
3009,0.0,840.7357,840.98592,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021994,118,,,0,,False,11,test,1
3010,0.0,840.98592,841.23614,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021994,219,,,0,,False,9,train,1
3011,0.0,841.23614,841.48636,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021994,110,,,0,,False,12,train,2
3012,0.0,841.48636,841.73658,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25021994,180,,,0,,False,11,test,2
3013,0.0,841.73658,841.98679,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021006,200,,,0,,False,14,test,2
3014,0.0,841.98679,842.237,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25021006,141,,,0,,False,14,test,0
3015,0.0,842.237,842.48721,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021006,237,,,0,,False,12,train,0
3016,0.0,842.48721,842.73742,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021006,197,,,0,,False,12,train,1
3017,0.0,842.73742,842.98762,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020744,240,,,0,,False,11,test,1
3018,0.0,842.98762,843.23783,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25020744,173,,,0,,False,11,test,1
3019,0.0,843.23783,843.48804,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-20.0,4.0,0.25020744,126,,,0,,False,11,test,1
3020,0.0,843.48804,843.73825,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25020744,190,,,0,,False,13,train,2
3021,0.0,843.73825,843.98846,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021506,100,,,0,,False,12,train,0
3022,0.0,843.98846,844.23868,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021506,176,,,0,,False,14,test,0
3023,0.0,844.23868,844.48889,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25021506,6,,,0,,False,10,train,2
3024,0.0,844.48889,844.73911,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021506,216,,,0,,False,8,test,1
3025,0.0,844.73911,844.98931,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25019994,58,,,0,,False,10,train,0
3026,0.0,844.98931,845.23951,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25019994,201,,,0,,False,9,train,1
3027,0.0,845.23951,845.48971,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25019994,38,,,0,,False,13,train,2
3028,0.0,845.48971,845.73991,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25019994,114,,,0,,False,12,train,2
3029,0.0,845.73991,845.99012,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021756,190,,,0,,False,14,test,2
3030,0.0,845.99012,846.24034,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25021756,49,,,0,,False,13,train,0
3031,0.0,846.24034,846.49056,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25021756,30,,,0,,False,13,train,0
3032,0.0,846.49056,846.74078,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021756,12,,,0,,False,13,train,2
3033,0.0,846.74078,846.99098,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25020244,189,,,0,,False,11,test,1
3034,0.0,846.99098,847.24118,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020244,220,,,0,,False,12,train,2
3035,0.0,847.24118,847.49138,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020244,101,,,0,,False,14,test,1
3036,0.0,847.49138,847.74159,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,0.0,4.0,0.25020244,11,,,0,,False,12,train,2
3037,0.0,847.74159,847.9918,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,10.0,4.0,0.25021256,197,,,0,,False,13,train,1
3038,0.0,847.9918,848.24201,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-30.0,4.0,0.25021256,129,,,0,,False,13,train,1
3039,0.0,848.24201,848.49222,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,20.0,4.0,0.25021256,115,,,0,,False,11,test,1
3040,0.0,848.49222,848.74244,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25021256,99,,,0,,False,12,train,1
3041,0.0,848.74244,848.99264,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25020494,225,,,0,,False,13,train,2
3042,0.0,848.99264,849.24285,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25020494,77,,,0,,False,12,train,1
3043,0.0,849.24285,849.49305,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-20.0,4.0,0.25020494,95,,,0,,False,12,train,2
3044,0.0,849.49305,849.74326,null,0.8,null,-10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25020494,227,,,0,,False,11,test,0
3045,0.0,849.74326,849.99347,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021006,186,,,0,,False,11,test,2
3046,0.0,849.99347,850.24368,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,40.0,4.0,0.25021006,34,,,0,,False,13,train,2
3047,0.0,850.24368,850.49389,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25021006,110,,,0,,False,13,train,2
3048,0.0,850.49389,850.7441,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25021006,19,,,0,,False,12,train,0
3049,0.0,850.7441,850.99431,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,30.0,4.0,0.25020994,138,,,0,,False,13,train,2
3050,0.0,850.99431,851.24452,null,0.8,null,0.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25020994,69,,,0,,False,11,test,2
3051,0.0,851.24452,851.49473,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-40.0,4.0,0.25020994,180,,,0,,False,12,train,2
3052,0.0,851.49473,851.74494,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-10.0,4.0,0.25020994,71,,,0,,False,11,test,0
3053,0.0,851.74494,851.99515,null,0.8,null,20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,30.0,4.0,0.25021006,58,,,0,,False,11,test,0
3054,0.0,851.99515,852.24536,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,-10.0,4.0,0.25021006,229,,,0,,False,12,train,2
3055,0.0,852.24536,852.49557,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-10.0,4.0,0.25021006,143,,,0,,False,10,train,1
3056,0.0,852.49557,852.74578,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-40.0,4.0,0.25021006,124,,,0,,False,11,test,0
3057,0.0,852.74578,852.99598,null,0.8,null,30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,40.0,4.0,0.25020744,133,,,0,,False,12,train,0
3058,0.0,852.99598,853.24619,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,-20.0,4.0,0.25020744,81,,,0,,False,11,test,0
3059,0.0,853.24619,853.4964,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,10.0,4.0,0.25020744,212,,,0,,False,11,test,0
3060,0.0,853.4964,853.74661,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,3,,,0,,False,12,train,0
3061,0.0,853.74661,853.99682,null,0.8,null,10.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,-40.0,4.0,0.25021006,15,,,0,,False,12,train,1
3062,0.0,853.99682,854.24703,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,0.0,4.0,0.25021006,208,,,0,,False,13,train,1
3063,0.0,854.24703,854.49724,null,0.8,null,40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,30.0,4.0,0.25021006,50,,,0,,False,11,test,1
3064,0.0,854.49724,854.74745,null,0.8,null,-20.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,20.0,4.0,0.25021006,83,,,0,,False,12,train,2
3065,0.0,854.74745,854.99765,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,45.0,gabors,40.0,4.0,0.25020744,99,,,0,,False,13,train,1
3066,0.0,854.99765,855.24786,null,0.8,null,-40.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,20.0,4.0,0.25020744,8,,,0,,False,12,train,0
3067,0.0,855.24786,855.49807,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,90.0,gabors,10.0,4.0,0.25020744,20,,,0,,False,11,test,2
3068,0.0,855.49807,855.74828,null,0.8,null,-30.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.08,0.0,gabors,0.0,4.0,0.25020744,3,,,0,,False,13,train,0
