stimulus_presentation_id,stimulus_block,start_time,stop_time,stimulus_name,x_position,spatial_frequency,y_position,temporal_frequency,size,phase,color,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1620,0.0,483.90799,484.15819,gabors,10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25019794,243,,,0,,False,4,train,2
1621,0.0,484.15819,484.4084,gabors,-40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,196,,,0,,False,8,test,0
1622,0.0,484.4084,484.65862,gabors,-20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,226,,,0,,False,5,test,2
1623,0.0,484.65862,484.90883,gabors,-20.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,134,,,0,,False,4,train,2
1624,0.0,484.90883,485.15904,gabors,10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,55,,,0,,False,7,train,1
1625,0.0,485.15904,485.40925,gabors,40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,30,,,0,,False,6,train,1
1626,0.0,485.40925,485.65945,gabors,40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,123,,,0,,False,3,train,0
1627,0.0,485.65945,485.90965,gabors,40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,174,,,0,,False,7,train,2
1628,0.0,485.90965,486.15986,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,130,,,0,,False,6,train,2
1629,0.0,486.15986,486.41007,gabors,40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,62,,,0,,False,8,test,2
1630,0.0,486.41007,486.66028,gabors,30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,40,,,0,,False,5,test,0
1631,0.0,486.66028,486.91049,gabors,0.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,192,,,0,,False,6,train,2
1632,0.0,486.91049,487.1607,gabors,10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,1,,,0,,False,6,train,1
1633,0.0,487.1607,487.41091,gabors,-20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,18,,,0,,False,9,train,1
1634,0.0,487.41091,487.66112,gabors,20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,17,,,0,,False,8,test,2
1635,0.0,487.66112,487.91133,gabors,30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,83,,,0,,False,5,test,1
1636,0.0,487.91133,488.16154,gabors,0.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,120,,,0,,False,12,train,2
1637,0.0,488.16154,488.41175,gabors,30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021706,231,,,0,,False,6,train,2
1638,0.0,488.41175,488.66197,gabors,-30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,10,,,0,,False,3,train,1
1639,0.0,488.66197,488.91219,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,92,,,0,,False,7,train,1
1640,0.0,488.91219,489.1624,gabors,30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,167,,,0,,False,6,train,1
1641,0.0,489.1624,489.4126,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25019794,240,,,0,,False,2,test,0
1642,0.0,489.4126,489.6628,gabors,10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25019794,239,,,0,,False,2,test,1
1643,0.0,489.6628,489.913,gabors,30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25019794,197,,,0,,False,6,train,0
1644,0.0,489.913,490.1632,gabors,20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25019794,163,,,0,,False,9,train,2
1645,0.0,490.1632,490.41341,gabors,-10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,116,,,0,,False,7,train,1
1646,0.0,490.41341,490.66363,gabors,0.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,186,,,0,,False,6,train,1
1647,0.0,490.66363,490.91384,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,36,,,0,,False,5,test,2
1648,0.0,490.91384,491.16405,gabors,0.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,76,,,0,,False,7,train,0
1649,0.0,491.16405,491.41426,gabors,-10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,164,,,0,,False,6,train,0
1650,0.0,491.41426,491.66447,gabors,-20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,8,,,0,,False,9,train,0
1651,0.0,491.66447,491.91467,gabors,20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,91,,,0,,False,6,train,1
1652,0.0,491.91467,492.16488,gabors,-20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,181,,,0,,False,6,train,1
1653,0.0,492.16488,492.41509,gabors,10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,147,,,0,,False,11,test,0
1654,0.0,492.41509,492.66531,gabors,30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,117,,,0,,False,8,test,0
1655,0.0,492.66531,492.91552,gabors,-40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,233,,,0,,False,8,test,1
1656,0.0,492.91552,493.16573,gabors,10.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,161,,,0,,False,6,train,0
1657,0.0,493.16573,493.41593,gabors,-20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,181,,,0,,False,7,train,1
1658,0.0,493.41593,493.66614,gabors,0.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020044,105,,,0,,False,8,test,2
1659,0.0,493.66614,493.91634,gabors,-20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020044,240,,,0,,False,3,train,0
1660,0.0,493.91634,494.16654,gabors,-40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020044,209,,,0,,False,10,train,2
1661,0.0,494.16654,494.41675,gabors,-10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,94,,,0,,False,7,train,0
1662,0.0,494.41675,494.66696,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,36,,,0,,False,6,train,2
1663,0.0,494.66696,494.91717,gabors,40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,51,,,0,,False,7,train,2
1664,0.0,494.91717,495.16738,gabors,10.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,185,,,0,,False,5,test,1
1665,0.0,495.16738,495.41759,gabors,-30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,129,,,0,,False,7,train,0
1666,0.0,495.41759,495.6678,gabors,10.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,63,,,0,,False,6,train,1
1667,0.0,495.6678,495.918,gabors,0.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,194,,,0,,False,4,train,0
1668,0.0,495.918,496.16821,gabors,-20.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,14,,,0,,False,10,train,1
1669,0.0,496.16821,496.41843,gabors,-10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25022456,164,,,0,,False,7,train,0
1670,0.0,496.41843,496.66866,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25022456,107,,,0,,False,8,test,2
1671,0.0,496.66866,496.91888,gabors,30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25022456,9,,,0,,False,7,train,0
1672,0.0,496.91888,497.1691,gabors,30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25022456,40,,,0,,False,6,train,0
1673,0.0,497.1691,497.4193,gabors,10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25019294,169,,,0,,False,8,test,2
1674,0.0,497.4193,497.66949,gabors,0.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25019294,61,,,0,,False,7,train,0
1675,0.0,497.66949,497.91968,gabors,-40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25019294,16,,,0,,False,5,test,0
1676,0.0,497.91968,498.16988,gabors,40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25019294,206,,,0,,False,5,test,1
1677,0.0,498.16988,498.4201,gabors,-20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021956,210,,,0,,False,4,train,0
1678,0.0,498.4201,498.67032,gabors,-30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021956,153,,,0,,False,7,train,2
1679,0.0,498.67032,498.92053,gabors,-30.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021956,87,,,0,,False,6,train,2
1680,0.0,498.92053,499.17075,gabors,-10.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021956,193,,,0,,False,6,train,2
1681,0.0,499.17075,499.42096,gabors,0.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,205,,,0,,False,6,train,1
1682,0.0,499.42096,499.67116,gabors,30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,101,,,0,,False,9,train,2
1683,0.0,499.67116,499.92136,gabors,-20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,8,,,0,,False,10,train,0
1684,0.0,499.92136,500.17157,gabors,-40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,73,,,0,,False,6,train,1
1685,0.0,500.17157,500.42178,gabors,-20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,189,,,0,,False,6,train,0
1686,0.0,500.42178,500.672,gabors,10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,1,,,0,,False,7,train,1
1687,0.0,500.672,500.92221,gabors,40.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,152,,,0,,False,9,train,1
1688,0.0,500.92221,501.17242,gabors,-10.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,82,,,0,,False,6,train,2
1689,0.0,501.17242,501.42262,gabors,40.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020044,114,,,0,,False,5,test,2
1690,0.0,501.42262,501.67283,gabors,40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,206,,,0,,False,6,train,1
1691,0.0,501.67283,501.92303,gabors,-30.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020044,175,,,0,,False,5,test,2
1692,0.0,501.92303,502.17323,gabors,-40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020044,190,,,0,,False,2,test,1
1693,0.0,502.17323,502.42344,gabors,0.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,242,,,0,,False,4,train,1
1694,0.0,502.42344,502.67366,gabors,40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021706,119,,,0,,False,8,test,0
1695,0.0,502.67366,502.92388,gabors,-20.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021706,134,,,0,,False,5,test,2
1696,0.0,502.92388,503.17409,gabors,-20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021706,54,,,0,,False,8,test,1
1697,0.0,503.17409,503.4243,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,39,,,0,,False,6,train,0
1698,0.0,503.4243,503.6745,gabors,10.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,228,,,0,,False,7,train,2
1699,0.0,503.6745,503.9247,gabors,10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,55,,,0,,False,8,test,1
1700,0.0,503.9247,504.17491,gabors,-30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,232,,,0,,False,4,train,1
1701,0.0,504.17491,504.42512,gabors,30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,182,,,0,,False,8,test,0
1702,0.0,504.42512,504.67534,gabors,20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021456,49,,,0,,False,5,test,1
1703,0.0,504.67534,504.92555,gabors,40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,42,,,0,,False,8,test,2
1704,0.0,504.92555,505.17576,gabors,10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,222,,,0,,False,9,train,0
1705,0.0,505.17576,505.42597,gabors,40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,217,,,0,,False,8,test,2
1706,0.0,505.42597,505.67617,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,110,,,0,,False,7,train,1
1707,0.0,505.67617,505.92637,gabors,-10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,158,,,0,,False,8,test,2
1708,0.0,505.92637,506.17658,gabors,40.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,206,,,0,,False,7,train,1
1709,0.0,506.17658,506.42679,gabors,-20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,200,,,0,,False,6,train,2
1710,0.0,506.42679,506.67701,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,90,,,0,,False,4,train,0
1711,0.0,506.67701,506.92722,gabors,-10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,173,,,0,,False,9,train,2
1712,0.0,506.92722,507.17743,gabors,-30.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,224,,,0,,False,6,train,2
1713,0.0,507.17743,507.42764,gabors,-30.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,188,,,0,,False,6,train,1
1714,0.0,507.42764,507.67784,gabors,0.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,4,,,0,,False,7,train,1
1715,0.0,507.67784,507.92804,gabors,20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,97,,,0,,False,5,test,1
1716,0.0,507.92804,508.17825,gabors,-20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,181,,,0,,False,8,test,1
1717,0.0,508.17825,508.42846,gabors,-10.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,115,,,0,,False,9,train,2
1718,0.0,508.42846,508.67867,gabors,20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,148,,,0,,False,4,train,1
1719,0.0,508.67867,508.92888,gabors,30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,83,,,0,,False,6,train,1
1720,0.0,508.92888,509.17909,gabors,0.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,105,,,0,,False,9,train,2
1721,0.0,509.17909,509.4293,gabors,0.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,95,,,0,,False,9,train,0
1722,0.0,509.4293,509.67951,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,36,,,0,,False,7,train,2
1723,0.0,509.67951,509.92971,gabors,40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,174,,,0,,False,8,test,2
1724,0.0,509.92971,510.17992,gabors,40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,27,,,0,,False,6,train,1
1725,0.0,510.17992,510.43013,gabors,-30.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,232,,,0,,False,5,test,1
1726,0.0,510.43013,510.68034,gabors,10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,238,,,0,,False,4,train,2
1727,0.0,510.68034,510.93055,gabors,-40.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,110,,,0,,False,8,test,1
1728,0.0,510.93055,511.18076,gabors,30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,177,,,0,,False,8,test,0
1729,0.0,511.18076,511.43097,gabors,0.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,235,,,0,,False,6,train,0
1730,0.0,511.43097,511.68118,gabors,20.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,150,,,0,,False,3,train,1
1731,0.0,511.68118,511.93138,gabors,-30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,180,,,0,,False,3,train,0
1732,0.0,511.93138,512.18159,gabors,-20.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,226,,,0,,False,6,train,2
1733,0.0,512.18159,512.4318,gabors,0.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,28,,,0,,False,8,test,2
1734,0.0,512.4318,512.68202,gabors,10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,222,,,0,,False,10,train,0
1735,0.0,512.68202,512.93223,gabors,-30.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021456,118,,,0,,False,5,test,2
1736,0.0,512.93223,513.18244,gabors,20.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021456,88,,,0,,False,7,train,0
1737,0.0,513.18244,513.43265,gabors,-10.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020794,136,,,0,,False,10,train,0
1738,0.0,513.43265,513.68286,gabors,20.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020794,195,,,0,,False,10,train,1
1739,0.0,513.68286,513.93307,gabors,30.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,230,,,0,,False,4,train,2
1740,0.0,513.93307,514.18328,gabors,-40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020794,34,,,0,,False,7,train,2
1741,0.0,514.18328,514.43349,gabors,-40.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,203,,,0,,False,5,test,2
1742,0.0,514.43349,514.6837,gabors,-10.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,53,,,0,,False,7,train,1
1743,0.0,514.6837,514.93391,gabors,40.0,0.08,-10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,123,,,0,,False,4,train,0
1744,0.0,514.93391,515.18412,gabors,40.0,0.08,20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,80,,,0,,False,6,train,2
1745,0.0,515.18412,515.43433,gabors,20.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020294,148,,,0,,False,5,test,1
1746,0.0,515.43433,515.68453,gabors,20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020294,237,,,0,,False,4,train,2
1747,0.0,515.68453,515.93473,gabors,20.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,138,,,0,,False,5,test,0
1748,0.0,515.93473,516.18494,gabors,0.0,0.08,30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020294,76,,,0,,False,8,test,0
1749,0.0,516.18494,516.43515,gabors,0.0,0.08,-40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25021206,168,,,0,,False,7,train,0
1750,0.0,516.43515,516.68536,gabors,20.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,17,,,0,,False,9,train,2
1751,0.0,516.68536,516.93557,gabors,30.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,231,,,0,,False,7,train,2
1752,0.0,516.93557,517.18578,gabors,0.0,0.08,10.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25021206,145,,,0,,False,3,train,2
1753,0.0,517.18578,517.43599,gabors,30.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,90.0,0.8,null,0.25020544,47,,,0,,False,4,train,2
1754,0.0,517.43599,517.6862,gabors,-20.0,0.08,-30.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25020544,18,,,0,,False,10,train,1
1755,0.0,517.6862,517.9364,gabors,-10.0,0.08,0.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,66,,,0,,False,4,train,0
1756,0.0,517.9364,518.18661,gabors,-40.0,0.08,-20.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,0.0,0.8,null,0.25020544,106,,,0,,False,10,train,0
1757,0.0,518.18661,518.43682,gabors,-10.0,0.08,40.0,4.0,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",null,45.0,0.8,null,0.25021206,166,,,0,,False,8,test,1
