ecephys_unit_id,ecephys_session_id,specimen_id,area,group,map,lifetime_sparseness,stimulus_firing_rate_hz,fano_factor,tuning_strength,response_evidence,stability_proxy,raw_tuning_quality_weight,normalized_unit_weight
951824002,750332458,726141251,RL,HVA pooled,tf,0.180968,2.6189,4.18958,0.0899639,0.723673,0.192694,0.232359,0.888953
951823996,750332458,726141251,RL,HVA pooled,tf,0.15906,1.69228,3.0029,0.0656225,0.628567,0.249819,0.217609,0.832523
951824069,750332458,726141251,RL,HVA pooled,tf,0.301425,2.96096,3.77843,0.223806,0.747536,0.209274,0.327144,1.25158
951824050,750332458,726141251,RL,HVA pooled,tf,0.643927,2.39598,19.0619,0.604363,0.705534,0.0498457,0.277287,1.06084
951824056,750332458,726141251,RL,HVA pooled,tf,0.106813,5.91027,9.95685,0.0075698,0.855288,0.0912671,0.157446,0.602354
951824123,750332458,726141251,RL,HVA pooled,tf,0.162643,0.518909,3.08627,0.0696029,0.341633,0.244722,0.179868,0.688133
951824587,750332458,726141251,RL,HVA pooled,tf,0.342446,0.286988,4.93333,0.269385,0.222992,0.168539,0.216332,0.827639
951824174,750332458,726141251,RL,HVA pooled,tf,0.19023,2.82435,1.79167,0.100256,0.738517,0.358209,0.298219,1.14092
951824194,750332458,726141251,RL,HVA pooled,tf,0.676073,1.21679,4.49114,0.640081,0.548897,0.182112,0.399964,1.53017
951824219,750332458,726141251,RL,HVA pooled,tf,0.1656,2.07352,4.94713,0.072889,0.67464,0.168148,0.202213,0.773621
951824225,750332458,726141251,RL,HVA pooled,tf,0.198396,0.932977,7.96364,0.109329,0.482663,0.111562,0.180564,0.690798
951824257,750332458,726141251,RL,HVA pooled,tf,0.269536,0.461194,3.79216,0.188373,0.315628,0.208674,0.231502,0.885674
951826703,750332458,726141251,AL,HVA pooled,tf,0.316308,1.25544,5.41418,0.240342,0.556628,0.155904,0.275265,1.0531
951826711,750332458,726141251,AL,HVA pooled,tf,0.38408,1.12571,9.59048,0.315645,0.52957,0.0944245,0.250843,0.959669
951826725,750332458,726141251,AL,HVA pooled,tf,0.22941,1.09712,6.97424,0.143789,0.523156,0.125404,0.211295,0.808367
951826733,750332458,726141251,AL,HVA pooled,tf,0.40529,3.13146,12.3188,0.339212,0.757955,0.0750821,0.268256,1.02629
951826740,750332458,726141251,AL,HVA pooled,tf,0.255506,4.6543,5.26667,0.172784,0.823143,0.159574,0.283127,1.08318
951827830,750332458,726141251,AL,HVA pooled,tf,0.444297,0.269515,9.46667,0.382552,0.212298,0.0955414,0.197974,0.757405
951826787,750332458,726141251,AL,HVA pooled,tf,0.335607,1.24379,6.53333,0.261786,0.554326,0.132743,0.268066,1.02556
951826792,750332458,726141251,AL,HVA pooled,tf,0.347836,0.736533,3.45333,0.275373,0.42414,0.224551,0.297109,1.13667
951827727,750332458,726141251,AL,HVA pooled,tf,0.631066,1.55567,5.03302,0.590073,0.608713,0.165754,0.390476,1.49387
951826810,750332458,726141251,AL,HVA pooled,tf,0.200857,4.49651,3.07339,0.112064,0.818066,0.245496,0.282336,1.08015
951827733,750332458,726141251,AL,HVA pooled,tf,0.417428,1.01028,4.4755,0.352697,0.502558,0.182632,0.318704,1.21929
951826849,750332458,726141251,AL,HVA pooled,tf,0.135537,3.98077,12.5333,0.0394851,0.799228,0.0738916,0.143465,0.548864
951826820,750332458,726141251,AL,HVA pooled,tf,0.188996,2.44311,13.1304,0.098884,0.709565,0.0707695,0.170604,0.652691
951826859,750332458,726141251,AL,HVA pooled,tf,0.559825,0.500377,5.58889,0.510916,0.333501,0.151771,0.295718,1.13135
951826875,750332458,726141251,AL,HVA pooled,tf,0.527094,9.20905,3.68764,0.474548,0.902048,0.213327,0.450317,1.72281
951826891,750332458,726141251,AL,HVA pooled,tf,0.235877,7.96102,6.34268,0.150975,0.888406,0.13619,0.263362,1.00756
951826900,750332458,726141251,AL,HVA pooled,tf,0.19012,2.89795,13.8572,0.100133,0.743455,0.0673073,0.171119,0.654662
951826928,750332458,726141251,AL,HVA pooled,tf,0.181407,6.62933,4.48485,0.0904524,0.868927,0.18232,0.242892,0.92925
951826908,750332458,726141251,AL,HVA pooled,tf,0.211822,13.1671,7.1456,0.124247,0.929414,0.122766,0.242023,0.925927
951826914,750332458,726141251,AL,HVA pooled,tf,0.475699,5.37494,3.04536,0.417444,0.843136,0.247197,0.443111,1.69524
951826951,750332458,726141251,AL,HVA pooled,tf,0.141985,10.904,2.41214,0.0466505,0.915994,0.293071,0.237654,0.909211
951826957,750332458,726141251,AL,HVA pooled,tf,0.256674,10.7324,9.12733,0.174083,0.914766,0.0987427,0.250528,0.958465
951826969,750332458,726141251,AL,HVA pooled,tf,0.188535,14.9012,11.4498,0.0983724,0.937112,0.0803224,0.19491,0.745681
951826996,750332458,726141251,AL,HVA pooled,tf,0.453979,8.46457,3.85646,0.39331,0.894343,0.205911,0.416843,1.59475
951827738,750332458,726141251,AL,HVA pooled,tf,0.402964,0.605217,2.95525,0.336627,0.377031,0.252828,0.317773,1.21573
951827013,750332458,726141251,AL,HVA pooled,tf,0.410101,7.41404,3.84573,0.344556,0.881151,0.206367,0.397177,1.51951
951827019,750332458,726141251,AL,HVA pooled,tf,0.392003,0.490316,2.55686,0.324448,0.329001,0.281147,0.31076,1.1889
951827043,750332458,726141251,AL,HVA pooled,tf,0.404926,2.43411,7.46016,0.338807,0.708803,0.118201,0.305047,1.16704
951827054,750332458,726141251,AL,HVA pooled,tf,0.133464,9.92122,36.137,0.0371822,0.908435,0.0269273,0.131445,0.50288
951827063,750332458,726141251,AL,HVA pooled,tf,0.572654,3.60642,9.86304,0.525171,0.782912,0.0920552,0.335754,1.28452
951827073,750332458,726141251,AL,HVA pooled,tf,0.191628,3.65513,7.30794,0.101809,0.785183,0.120367,0.212694,0.813719
951827077,750332458,726141251,AL,HVA pooled,tf,0.315142,2.09576,13.5783,0.239047,0.676977,0.0685953,0.223075,0.853434
951827082,750332458,726141251,AL,HVA pooled,tf,0.556991,0.336761,4.25586,0.507768,0.251923,0.190264,0.289799,1.10871
951827088,750332458,726141251,AL,HVA pooled,tf,0.288128,4.23652,14.7506,0.209031,0.809034,0.0634898,0.220611,0.844008
951827092,750332458,726141251,AL,HVA pooled,tf,0.300286,0.77148,6.84016,0.22254,0.4355,0.127548,0.231219,0.884592
951827103,750332458,726141251,AL,HVA pooled,tf,0.202336,1.02617,4.56667,0.113706,0.506458,0.179641,0.217893,0.833611
951827108,750332458,726141251,AL,HVA pooled,tf,0.281184,3.07427,15.1229,0.201316,0.754557,0.0620235,0.211207,0.808031
951827113,750332458,726141251,AL,HVA pooled,tf,0.20643,1.98086,12.3305,0.118256,0.664526,0.0750158,0.180646,0.691112
951827123,750332458,726141251,AL,HVA pooled,tf,0.358008,2.28797,8.45842,0.286676,0.695861,0.105726,0.27629,1.05702
951827164,750332458,726141251,AL,HVA pooled,tf,0.478939,5.22139,6.82992,0.421044,0.839264,0.127715,0.356032,1.3621
951827764,750332458,726141251,AL,HVA pooled,tf,0.460974,0.799543,3.04859,0.401082,0.444304,0.247,0.353077,1.35079
951827135,750332458,726141251,AL,HVA pooled,tf,0.448297,2.06558,7.89773,0.386997,0.673797,0.112388,0.308309,1.17952
951827140,750332458,726141251,AL,HVA pooled,tf,0.457073,3.37556,16.891,0.396748,0.771458,0.0558941,0.25767,0.985788
951827177,750332458,726141251,AL,HVA pooled,tf,0.452469,3.08857,3.37297,0.391632,0.755416,0.228677,0.40747,1.55889
951827181,750332458,726141251,AL,HVA pooled,tf,0.211836,1.04629,3.87475,0.124263,0.511311,0.205139,0.235337,0.900348
951827187,750332458,726141251,AL,HVA pooled,tf,0.233074,3.20294,9.60404,0.14786,0.762071,0.0943037,0.219849,0.841094
951827203,750332458,726141251,AL,HVA pooled,tf,0.192849,1.88237,3.87957,0.103165,0.653063,0.204936,0.239903,0.917815
951827192,750332458,726141251,AL,HVA pooled,tf,0.221708,0.791601,3.50549,0.135231,0.44184,0.221952,0.236701,0.905564
951827212,750332458,726141251,AL,HVA pooled,tf,0.118262,0.767244,1.32517,0.0202909,0.434147,0.430076,0.210564,0.805571
951827768,750332458,726141251,AL,HVA pooled,tf,0.272359,0.536382,1.73008,0.19151,0.34912,0.366289,0.2904,1.11101
951827233,750332458,726141251,AL,HVA pooled,tf,0.248593,1.48895,3.26803,0.165104,0.598224,0.2343,0.284969,1.09023
951827243,750332458,726141251,AL,HVA pooled,tf,0.266023,1.53502,2.32281,0.18447,0.605525,0.30095,0.322739,1.23473
951827774,750332458,726141251,AL,HVA pooled,tf,0.628865,0.172617,3.87778,0.587627,0.147206,0.205011,0.260777,0.997673
951827779,750332458,726141251,AL,HVA pooled,tf,0.415717,0.562328,1.73333,0.350797,0.35993,0.365854,0.358806,1.37271
951827256,750332458,726141251,AL,HVA pooled,tf,0.73536,0.230862,6.22667,0.705956,0.187561,0.138376,0.263629,1.00859
951827267,750332458,726141251,AL,HVA pooled,tf,0.158784,1.89931,8.94752,0.0653153,0.655091,0.100528,0.16263,0.622186
951827279,750332458,726141251,AL,HVA pooled,tf,0.543962,1.36028,2.88139,0.493292,0.576322,0.25764,0.418402,1.60071
951827283,750332458,726141251,AL,HVA pooled,tf,0.393796,2.02427,5.63383,0.32644,0.669342,0.150742,0.32055,1.22635
951827289,750332458,726141251,AL,HVA pooled,tf,0.471357,1.50748,2.97573,0.412619,0.601194,0.251526,0.396627,1.51741
951827294,750332458,726141251,AL,HVA pooled,tf,0.16278,3.68955,6.7023,0.0697556,0.78676,0.129831,0.192427,0.736184
951827301,750332458,726141251,AL,HVA pooled,tf,0.674486,0.48661,1.46667,0.638317,0.327328,0.405405,0.439174,1.68018
951827307,750332458,726141251,AL,HVA pooled,tf,0.104134,5.33788,1.80047,0.0045932,0.842219,0.357083,0.246824,0.944295
951827329,750332458,726141251,AL,HVA pooled,tf,0.443343,1.53502,6.39665,0.381492,0.605525,0.135196,0.314916,1.2048
951827335,750332458,726141251,AL,HVA pooled,tf,0.428424,0.617396,5.98229,0.364915,0.381722,0.143219,0.271215,1.03761
951827845,750332458,726141251,AL,HVA pooled,tf,0.738221,0.285929,1.81961,0.709134,0.222352,0.354659,0.382408,1.46301
951827341,750332458,726141251,AL,HVA pooled,tf,0.757831,0.557562,4.51171,0.730924,0.357971,0.181432,0.362086,1.38526
951827378,750332458,726141251,AL,HVA pooled,tf,0.479483,2.53789,4.39197,0.421648,0.717346,0.185461,0.382804,1.46452
951827383,750332458,726141251,AL,HVA pooled,tf,0.405641,1.13789,3.98296,0.339601,0.53225,0.200684,0.331029,1.26644
951827389,750332458,726141251,AL,HVA pooled,tf,0.119706,8.56782,3.52222,0.0218957,0.895483,0.22113,0.21473,0.821507
951827392,750332458,726141251,AL,HVA pooled,tf,0.117059,6.8173,6.66176,0.0189547,0.872079,0.130518,0.178539,0.683049
951827398,750332458,726141251,AL,HVA pooled,tf,0.278633,2.7661,1.61898,0.198481,0.734474,0.381828,0.381816,1.46074
951827405,750332458,726141251,AL,HVA pooled,tf,0.824551,0.222919,2.46061,0.805057,0.182284,0.288967,0.348718,1.33412
951827411,750332458,726141251,AL,HVA pooled,tf,0.226846,2.45846,8.6862,0.14094,0.710854,0.10324,0.217882,0.833566
951827357,750332458,726141251,AL,HVA pooled,tf,0.492554,1.32957,9.53783,0.436171,0.570737,0.0948962,0.286933,1.09774
951827362,750332458,726141251,AL,HVA pooled,tf,0.169559,4.45997,3.64916,0.0772875,0.816849,0.215093,0.238575,0.912736
951827368,750332458,726141251,AL,HVA pooled,tf,0.360263,3.58471,5.83039,0.289181,0.781884,0.146405,0.321087,1.22841
951827434,750332458,726141251,AL,HVA pooled,tf,0.411555,7.05399,8.26097,0.346172,0.875838,0.10798,0.319904,1.22388
951827472,750332458,726141251,AL,HVA pooled,tf,0.467686,0.142965,6.06667,0.40854,0.125082,0.141509,0.193377,0.739818
951827512,750332458,726141251,AL,HVA pooled,tf,0.12665,0.876321,2.02424,0.0296115,0.467042,0.330661,0.197653,0.756176
951827478,750332458,726141251,AL,HVA pooled,tf,0.622371,0.146671,7.80513,0.580412,0.12791,0.11357,0.203533,0.778673
951827496,750332458,726141251,AL,HVA pooled,tf,0.132965,0.301285,1.50476,0.0366279,0.231529,0.39924,0.166572,0.637268
951827802,750332458,726141251,AL,HVA pooled,tf,0.176292,0.470725,0.533333,0.0847692,0.320063,0.652174,0.260583,0.996931
951819550,750332458,726141251,AM,HVA pooled,tf,0.279085,3.7568,5.06544,0.198983,0.789774,0.164868,0.295905,1.13207
951819558,750332458,726141251,AM,HVA pooled,tf,0.461699,1.83313,6.95733,0.401888,0.647033,0.12567,0.319709,1.22313
951819576,750332458,726141251,AM,HVA pooled,tf,0.205952,3.29931,4.97255,0.117724,0.767404,0.167433,0.247311,0.946157
951819666,750332458,726141251,AM,HVA pooled,tf,0.21371,4.8518,3.01635,0.126344,0.829112,0.248982,0.29656,1.13457
951819732,750332458,726141251,AM,HVA pooled,tf,0.411453,9.21169,6.10442,0.346059,0.902073,0.140757,0.352875,1.35002
951819769,750332458,726141251,AM,HVA pooled,tf,0.160268,3.39832,5.63678,0.0669641,0.772641,0.150675,0.198284,0.758589
951819775,750332458,726141251,AM,HVA pooled,tf,0.115947,3.63183,5.50159,0.0177191,0.784103,0.153809,0.182015,0.69635
951819783,750332458,726141251,AM,HVA pooled,tf,0.131308,9.1598,6.20197,0.034787,0.901573,0.138851,0.184292,0.70506
951819816,750332458,726141251,AM,HVA pooled,tf,0.102914,3.70702,1.96899,0.00323814,0.787551,0.336815,0.236708,0.905592
951819842,750332458,726141251,AM,HVA pooled,tf,0.100098,12.0191,14.9285,0.000109403,0.92319,0.0627805,0.14257,0.545441
951819877,750332458,726141251,AM,HVA pooled,tf,0.389349,4.57381,12.2282,0.321499,0.82059,0.0755963,0.271187,1.0375
951819887,750332458,726141251,AM,HVA pooled,tf,0.140782,3.87487,2.08948,0.0453135,0.794866,0.323679,0.234311,0.896422
951819896,750332458,726141251,AM,HVA pooled,tf,0.182682,8.05421,5.19882,0.0918688,0.889554,0.161321,0.236235,0.903781
951819912,750332458,726141251,AM,HVA pooled,tf,0.237248,2.78569,17.0495,0.152498,0.735848,0.0554031,0.183878,0.703475
951819918,750332458,726141251,AM,HVA pooled,tf,0.23086,13.2518,5.80656,0.1454,0.929833,0.146917,0.27082,1.0361
951819927,750332458,726141251,AM,HVA pooled,tf,0.171474,10.6588,4.13159,0.0794153,0.914228,0.194872,0.241863,0.925313
951819960,750332458,726141251,AM,HVA pooled,tf,0.169709,11.5606,2.17388,0.0774545,0.920386,0.315071,0.282147,1.07943
951820045,750332458,726141251,AM,HVA pooled,tf,0.171711,4.79038,2.8132,0.0796788,0.8273,0.262247,0.258566,0.989217
951820014,750332458,726141251,AM,HVA pooled,tf,0.269611,2.24666,20.0798,0.188457,0.691992,0.0474388,0.186822,0.714738
951820806,750332458,726141251,AM,HVA pooled,tf,0.272995,3.71761,7.31358,0.192217,0.788028,0.120285,0.263137,1.0067
951820030,750332458,726141251,AM,HVA pooled,tf,0.104088,4.87298,0.900132,0.00454227,0.829729,0.526279,0.279495,1.06929
951820039,750332458,726141251,AM,HVA pooled,tf,0.183212,8.59483,3.41006,0.092458,0.895777,0.226754,0.265807,1.01692
951820054,750332458,726141251,AM,HVA pooled,tf,0.193741,0.422011,10.5333,0.104156,0.29677,0.0867052,0.138905,0.531419
951820063,750332458,726141251,AM,HVA pooled,tf,0.188733,4.17457,25.7113,0.098592,0.806747,0.0374373,0.158435,0.606135
951820161,750332458,726141251,AM,HVA pooled,tf,0.133301,5.73765,2.6445,0.0370015,0.85158,0.274386,0.22691,0.868105
951820811,750332458,726141251,AM,HVA pooled,tf,0.138355,1.94538,3.29524,0.042617,0.660485,0.232816,0.19737,0.755095
951820088,750332458,726141251,AM,HVA pooled,tf,0.14437,1.31475,2.0046,0.0492999,0.567987,0.332823,0.211434,0.808898
951820113,750332458,726141251,AM,HVA pooled,tf,0.258329,3.0155,6.73023,0.175921,0.750965,0.129362,0.257582,0.98545
951820132,750332458,726141251,AM,HVA pooled,tf,0.343713,3.48781,5.18079,0.270793,0.777174,0.161792,0.324118,1.24
951820145,750332458,726141251,AM,HVA pooled,tf,0.281346,1.61127,5.80942,0.201495,0.617044,0.146855,0.263324,1.00742
951820153,750332458,726141251,AM,HVA pooled,tf,0.200646,1.86595,6.21397,0.111829,0.651076,0.13862,0.216108,0.826781
951820168,750332458,726141251,AM,HVA pooled,tf,0.267252,0.773069,2.57708,0.185835,0.436006,0.279557,0.282942,1.08247
951820176,750332458,726141251,AM,HVA pooled,tf,0.181843,2.68985,21.8345,0.0909369,0.728987,0.0437933,0.1491,0.570422
951820203,750332458,726141251,AM,HVA pooled,tf,0.421477,2.59031,12.7897,0.357197,0.721472,0.0725177,0.265373,1.01526
951820218,750332458,726141251,AM,HVA pooled,tf,0.100229,4.82215,5.36885,0.000254229,0.828242,0.157014,0.186647,0.714071
951820227,750332458,726141251,AM,HVA pooled,tf,0.334647,3.42533,8.93298,0.260719,0.774028,0.100675,0.272866,1.04392
951820832,750332458,726141251,AM,HVA pooled,tf,0.325336,0.280105,6.07879,0.250373,0.218814,0.141267,0.197804,0.756753
951820989,750332458,726141251,AM,HVA pooled,tf,0.279126,0.963159,3.09369,0.199029,0.490617,0.244278,0.28786,1.10129
951820270,750332458,726141251,AM,HVA pooled,tf,0.243717,4.82479,6.93074,0.159686,0.82832,0.126092,0.255496,0.977469
951820288,750332458,726141251,AM,HVA pooled,tf,0.105522,13.3577,13.3141,0.00613596,0.930351,0.069861,0.148121,0.566678
951820378,750332458,726141251,AM,HVA pooled,tf,0.240179,0.620043,4.6086,0.155754,0.382733,0.178298,0.219867,0.841162
951820389,750332458,726141251,AM,HVA pooled,tf,0.126396,5.25528,149.639,0.0293294,0.840135,0.00663839,0.128065,0.489947
951820325,750332458,726141251,AM,HVA pooled,tf,0.378254,0.828136,1.90355,0.309171,0.452995,0.344406,0.364017,1.39265
951820369,750332458,726141251,AM,HVA pooled,tf,0.311005,5.68099,2.22326,0.23445,0.850322,0.310245,0.39547,1.51298
951820861,750332458,726141251,AM,HVA pooled,tf,0.277641,0.312934,1.17333,0.197379,0.238347,0.460123,0.278694,1.06622
951820460,750332458,726141251,AM,HVA pooled,tf,0.405001,0.381769,1.10725,0.338889,0.27629,0.474553,0.35419,1.35505
951820468,750332458,726141251,AM,HVA pooled,tf,0.442202,2.37957,1.55407,0.380225,0.704104,0.391533,0.4715,1.80385
951820868,750332458,726141251,AM,HVA pooled,tf,0.265158,2.29167,29.5024,0.183509,0.696203,0.0327843,0.185547,0.709862
951811777,750332458,726141251,LM,LM,sf,0.659866,2.3713,2.47167,0.622074,0.703378,0.288045,0.501377,1.33094
951810546,750332458,726141251,LM,LM,sf,0.521506,2.69835,2.21374,0.46834,0.729609,0.311164,0.473747,1.25759
951810554,750332458,726141251,LM,LM,sf,0.37548,0.758016,2.42034,0.306089,0.431177,0.292368,0.337918,0.897026
951810560,750332458,726141251,LM,LM,sf,0.563265,7.14254,2.52251,0.514739,0.877188,0.283889,0.504207,1.33845
951810568,750332458,726141251,LM,LM,sf,0.133277,1.96298,1.93432,0.0369741,0.662502,0.340794,0.224328,0.595493
951811784,750332458,726141251,LM,LM,sf,0.378402,3.51432,0.84127,0.309335,0.778483,0.543103,0.507598,1.34745
951811981,750332458,726141251,LM,LM,sf,0.676068,2.08221,0.875962,0.640076,0.675558,0.53306,0.613136,1.62761
951810653,750332458,726141251,LM,LM,sf,0.26209,1.52469,2.70019,0.1801,0.603912,0.270256,0.308618,0.819246
951810616,750332458,726141251,LM,LM,sf,0.634176,0.82729,0.93543,0.593529,0.452741,0.516681,0.517811,1.37456
951810631,750332458,726141251,LM,LM,sf,0.38016,0.74203,2.53788,0.311289,0.425957,0.282655,0.334654,0.88836
951810647,750332458,726141251,LM,LM,sf,0.68617,6.63564,2.14733,0.6513,0.869035,0.317729,0.56445,1.49837
951810660,750332458,726141251,LM,LM,sf,0.113361,4.09116,2.21978,0.0148457,0.803581,0.31058,0.231948,0.615722
951810683,750332458,726141251,LM,LM,sf,0.180493,2.25673,2.1712,0.0894364,0.692944,0.315338,0.269358,0.715028
951810691,750332458,726141251,LM,LM,sf,0.532509,7.46826,1.58104,0.480566,0.881912,0.38744,0.547597,1.45363
951810697,750332458,726141251,LM,LM,sf,0.296024,9.41792,1.11702,0.217805,0.904012,0.472362,0.453077,1.20272
951810725,750332458,726141251,LM,LM,sf,0.180954,3.99724,2.50537,0.0899484,0.799889,0.285277,0.273798,0.726814
951810769,750332458,726141251,LM,LM,sf,0.108974,3.75678,1.79021,0.00997064,0.789774,0.358396,0.241887,0.642104
951810787,750332458,726141251,LM,LM,sf,0.115355,17.6662,1.77275,0.0170611,0.946427,0.360653,0.257463,0.683454
951810817,750332458,726141251,LM,LM,sf,0.328964,14.5242,1.52214,0.254404,0.935584,0.396488,0.455281,1.20857
951810855,750332458,726141251,LM,LM,sf,0.113184,12.6305,0.83965,0.014649,0.926635,0.543582,0.293122,0.778111
951810885,750332458,726141251,LM,LM,sf,0.531476,2.94214,0.485856,0.479418,0.746331,0.673013,0.622142,1.65152
951810894,750332458,726141251,LM,LM,sf,0.169787,11.6866,1.02593,0.0775407,0.921177,0.493601,0.327906,0.870448
951810916,750332458,726141251,LM,LM,sf,0.11586,12.1809,0.612498,0.0176223,0.924133,0.620156,0.30601,0.812323
951810925,750332458,726141251,LM,LM,sf,0.106697,7.89256,0.605042,0.00744135,0.887546,0.623037,0.302384,0.802697
951810931,750332458,726141251,LM,LM,sf,0.163607,9.89284,0.939885,0.0706743,0.908197,0.515494,0.321037,0.852214
951810968,750332458,726141251,LM,LM,sf,0.13281,6.63098,0.921739,0.0364552,0.868955,0.520362,0.282764,0.750616
951810976,750332458,726141251,LM,LM,sf,0.194102,2.22542,1.22446,0.104558,0.689963,0.449547,0.318899,0.846538
951810982,750332458,726141251,LM,LM,sf,0.241325,3.00409,1.78621,0.157028,0.750255,0.358911,0.348383,0.924807
951811019,750332458,726141251,LM,LM,sf,0.27092,0.456941,1.36588,0.189912,0.31363,0.422675,0.293084,0.778011
951811993,750332458,726141251,LM,LM,sf,0.134947,3.07669,1.29762,0.0388295,0.754703,0.435233,0.254189,0.67476
951811034,750332458,726141251,LM,LM,sf,0.233297,22.3768,2.56984,0.148107,0.957223,0.280124,0.341177,0.905678
951811040,750332458,726141251,LM,LM,sf,0.469974,2.24807,1.78718,0.411082,0.692125,0.358786,0.467358,1.24063
951811047,750332458,726141251,LM,LM,sf,0.514403,0.696069,1.6,0.460448,0.410401,0.384615,0.417323,1.10781
951811083,750332458,726141251,LM,LM,sf,0.241164,4.47749,1.70167,0.156848,0.817435,0.370142,0.362049,0.961083
951811054,750332458,726141251,LM,LM,sf,0.158574,4.59339,1.91432,0.0650825,0.821218,0.343134,0.263711,0.700039
