stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,y_position,stimulus_name,phase,temporal_frequency,frame,orientation,size,color,x_position,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,118.80063,119.05083,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020241,45,,,0,,False,2,test,0
140,0.0,119.05083,119.30104,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,114,,,0,,False,0,train,2
141,0.0,119.30104,119.55125,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,90,,,0,,False,2,test,0
142,0.0,119.55125,119.80146,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,115,,,0,,False,0,train,0
143,0.0,119.80146,120.05167,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,116,,,0,,False,0,train,1
144,0.0,120.05167,120.30189,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021259,117,,,0,,False,0,train,0
145,0.0,120.30189,120.55209,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020241,14,,,0,,False,1,train,2
146,0.0,120.55209,120.80229,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,118,,,0,,False,0,train,2
147,0.0,120.80229,121.05249,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020241,105,,,0,,False,1,train,2
148,0.0,121.05249,121.3027,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,84,,,0,,False,1,train,0
149,0.0,121.3027,121.55291,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021759,119,,,0,,False,0,train,0
150,0.0,121.55291,121.80313,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,120,,,0,,False,0,train,2
151,0.0,121.80313,122.05335,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,121,,,0,,False,0,train,1
152,0.0,122.05335,122.30357,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021759,43,,,0,,False,1,train,0
153,0.0,122.30357,122.55376,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019741,122,,,0,,False,0,train,2
154,0.0,122.55376,122.80396,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25019741,123,,,0,,False,0,train,2
155,0.0,122.80396,123.05416,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25019741,82,,,0,,False,1,train,0
156,0.0,123.05416,123.30436,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25019741,124,,,0,,False,0,train,2
157,0.0,123.30436,123.55457,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25021759,125,,,0,,False,0,train,0
158,0.0,123.55457,123.80479,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,80,,,0,,False,1,train,0
159,0.0,123.80479,124.05501,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,103,,,0,,False,1,train,0
160,0.0,124.05501,124.30523,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,8,,,0,,False,1,train,1
161,0.0,124.30523,124.55543,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25020491,126,,,0,,False,0,train,2
162,0.0,124.55543,124.80564,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25020491,86,,,0,,False,1,train,1
163,0.0,124.80564,125.05584,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020491,107,,,0,,False,1,train,0
164,0.0,125.05584,125.30605,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25020491,127,,,0,,False,0,train,0
165,0.0,125.30605,125.55626,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021259,32,,,0,,False,1,train,0
166,0.0,125.55626,125.80647,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25021259,128,,,0,,False,0,train,1
167,0.0,125.80647,126.05668,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25021259,129,,,0,,False,0,train,2
168,0.0,126.05668,126.3069,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25021259,130,,,0,,False,0,train,2
169,0.0,126.3069,126.5571,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019991,131,,,0,,False,0,train,2
170,0.0,126.5571,126.8073,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,44,,,0,,False,1,train,2
171,0.0,126.8073,127.0575,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019991,132,,,0,,False,0,train,1
172,0.0,127.0575,127.3077,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25019991,18,,,0,,False,2,test,1
173,0.0,127.3077,127.55791,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021759,26,,,0,,False,1,train,1
174,0.0,127.55791,127.80813,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,133,,,0,,False,0,train,1
175,0.0,127.80813,128.05835,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021759,134,,,0,,False,0,train,1
176,0.0,128.05835,128.30857,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021759,135,,,0,,False,0,train,0
177,0.0,128.30857,128.55877,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,136,,,0,,False,0,train,0
178,0.0,128.55877,128.80897,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,117,,,0,,False,1,train,0
179,0.0,128.80897,129.05917,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,137,,,0,,False,0,train,2
180,0.0,129.05917,129.30938,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020241,138,,,0,,False,0,train,0
181,0.0,129.30938,129.5596,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25022259,139,,,0,,False,0,train,1
182,0.0,129.5596,129.80982,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25022259,140,,,0,,False,0,train,0
183,0.0,129.80982,130.06004,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25022259,69,,,0,,False,1,train,1
184,0.0,130.06004,130.31027,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25022259,141,,,0,,False,0,train,1
185,0.0,130.31027,130.56046,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019741,122,,,0,,False,1,train,2
186,0.0,130.56046,130.81066,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,20.0,0.08,0.25019741,142,,,0,,False,0,train,0
187,0.0,130.81066,131.06086,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25019741,143,,,0,,False,0,train,2
188,0.0,131.06086,131.31106,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019741,66,,,0,,False,1,train,0
189,0.0,131.31106,131.56128,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25022259,25,,,0,,False,1,train,1
190,0.0,131.56128,131.8115,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25022259,144,,,0,,False,0,train,1
191,0.0,131.8115,132.06172,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25022259,137,,,0,,False,1,train,2
192,0.0,132.06172,132.31195,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25022259,145,,,0,,False,0,train,2
193,0.0,132.31195,132.56214,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019491,121,,,0,,False,1,train,1
194,0.0,132.56214,132.81234,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019491,16,,,0,,False,1,train,2
195,0.0,132.81234,133.06253,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019491,140,,,0,,False,1,train,0
196,0.0,133.06253,133.31273,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019491,146,,,0,,False,0,train,1
197,0.0,133.31273,133.56294,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021759,138,,,0,,False,1,train,0
198,0.0,133.56294,133.81316,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021759,147,,,0,,False,0,train,2
199,0.0,133.81316,134.06338,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25021759,148,,,0,,False,0,train,2
200,0.0,134.06338,134.3136,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,149,,,0,,False,0,train,0
201,0.0,134.3136,134.56379,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25019741,150,,,0,,False,0,train,2
202,0.0,134.56379,134.81399,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25019741,102,,,0,,False,1,train,0
203,0.0,134.81399,135.06419,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019741,151,,,0,,False,0,train,1
204,0.0,135.06419,135.31439,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25019741,152,,,0,,False,0,train,0
205,0.0,135.31439,135.56461,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25022509,11,,,0,,False,2,test,0
206,0.0,135.56461,135.81484,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25022509,70,,,0,,False,1,train,0
207,0.0,135.81484,136.06506,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25022509,62,,,0,,False,1,train,0
208,0.0,136.06506,136.31529,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25022509,102,,,0,,False,2,test,0
209,0.0,136.31529,136.56548,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019491,57,,,0,,False,2,test,1
210,0.0,136.56548,136.81568,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019491,153,,,0,,False,0,train,2
211,0.0,136.81568,137.06587,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25019491,154,,,0,,False,0,train,1
212,0.0,137.06587,137.31607,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-30.0,0.08,0.25019491,132,,,0,,False,1,train,1
213,0.0,137.31607,137.56628,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021759,48,,,0,,False,1,train,2
214,0.0,137.56628,137.8165,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,149,,,0,,False,1,train,0
215,0.0,137.8165,138.06672,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25021759,150,,,0,,False,1,train,2
216,0.0,138.06672,138.31694,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25021759,155,,,0,,False,0,train,0
217,0.0,138.31694,138.56714,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019991,156,,,0,,False,0,train,2
218,0.0,138.56714,138.81734,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25019991,133,,,0,,False,1,train,1
219,0.0,138.81734,139.06754,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25019991,157,,,0,,False,0,train,0
220,0.0,139.06754,139.31774,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25019991,158,,,0,,False,0,train,2
221,0.0,139.31774,139.56795,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25021509,159,,,0,,False,0,train,1
222,0.0,139.56795,139.81817,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25021509,52,,,0,,False,1,train,1
223,0.0,139.81817,140.06838,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021509,46,,,0,,False,1,train,0
224,0.0,140.06838,140.3186,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25021509,94,,,0,,False,1,train,1
225,0.0,140.3186,140.5688,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020491,97,,,0,,False,1,train,0
226,0.0,140.5688,140.81901,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,0.0,0.08,0.25020491,15,,,0,,False,1,train,2
227,0.0,140.81901,141.06921,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25020491,160,,,0,,False,0,train,2
228,0.0,141.06921,141.31942,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-40.0,0.08,0.25020491,161,,,0,,False,0,train,2
229,0.0,141.31942,141.56964,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25022009,46,,,0,,False,2,test,0
230,0.0,141.56964,141.81986,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,30.0,0.08,0.25022009,162,,,0,,False,0,train,2
231,0.0,141.81986,142.07008,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25022009,62,,,0,,False,2,test,0
232,0.0,142.07008,142.3203,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-10.0,0.08,0.25022009,68,,,0,,False,1,train,2
233,0.0,142.3203,142.57049,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019741,35,,,0,,False,2,test,1
234,0.0,142.57049,142.82069,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25019741,163,,,0,,False,0,train,2
235,0.0,142.82069,143.07089,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019741,164,,,0,,False,0,train,2
236,0.0,143.07089,143.32109,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019741,52,,,0,,False,2,test,1
237,0.0,143.32109,143.5713,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,9,,,0,,False,1,train,1
238,0.0,143.5713,143.82152,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,20.0,0.08,0.25021509,20,,,0,,False,1,train,1
239,0.0,143.82152,144.07173,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,19,,,0,,False,1,train,1
240,0.0,144.07173,144.32195,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021509,165,,,0,,False,0,train,0
241,0.0,144.32195,144.57215,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,136,,,0,,False,1,train,0
242,0.0,144.57215,144.82235,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,30.0,0.08,0.25020241,166,,,0,,False,0,train,1
243,0.0,144.82235,145.07255,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,52,,,0,,False,3,train,1
244,0.0,145.07255,145.32276,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020241,35,,,0,,False,3,train,1
245,0.0,145.32276,145.57297,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021259,167,,,0,,False,0,train,0
246,0.0,145.57297,145.82318,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021259,168,,,0,,False,0,train,0
247,0.0,145.82318,146.07339,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25021259,169,,,0,,False,0,train,2
248,0.0,146.07339,146.32361,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-30.0,0.08,0.25021259,76,,,0,,False,2,test,0
249,0.0,146.32361,146.57381,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020491,122,,,0,,False,2,test,2
250,0.0,146.57381,146.82402,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020491,144,,,0,,False,1,train,1
251,0.0,146.82402,147.07422,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,10.0,0.08,0.25020491,37,,,0,,False,2,test,1
252,0.0,147.07422,147.32443,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020491,170,,,0,,False,0,train,0
253,0.0,147.32443,147.57464,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021259,168,,,0,,False,1,train,0
254,0.0,147.57464,147.82485,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021259,84,,,0,,False,2,test,0
255,0.0,147.82485,148.07506,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25021259,93,,,0,,False,1,train,2
256,0.0,148.07506,148.32528,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,20.0,0.08,0.25021259,91,,,0,,False,1,train,2
257,0.0,148.32528,148.57548,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25020491,171,,,0,,False,0,train,1
258,0.0,148.57548,148.82569,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25020491,172,,,0,,False,0,train,0
259,0.0,148.82569,149.07589,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25020491,19,,,0,,False,2,test,1
260,0.0,149.07589,149.3261,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25020491,47,,,0,,False,3,train,0
261,0.0,149.3261,149.57632,0.8,30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,30.0,0.08,0.25022259,172,,,0,,False,1,train,0
262,0.0,149.57632,149.82654,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25022259,93,,,0,,False,2,test,2
263,0.0,149.82654,150.07676,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-40.0,0.08,0.25022259,173,,,0,,False,0,train,0
264,0.0,150.07676,150.32699,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,40.0,0.08,0.25022259,104,,,0,,False,1,train,1
265,0.0,150.32699,150.57718,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-10.0,0.08,0.25019491,6,,,0,,False,1,train,1
266,0.0,150.57718,150.82738,0.8,-40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,0.0,0.08,0.25019491,70,,,0,,False,2,test,0
267,0.0,150.82738,151.07757,0.8,-30.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,-20.0,0.08,0.25019491,122,,,0,,False,3,train,2
268,0.0,151.07757,151.32777,0.8,40.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,10.0,0.08,0.25019491,82,,,0,,False,2,test,0
269,0.0,151.32777,151.57798,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021509,69,,,0,,False,2,test,1
270,0.0,151.57798,151.8282,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,0.0,0.08,0.25021509,88,,,0,,False,1,train,1
271,0.0,151.8282,152.07841,0.8,10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,40.0,0.08,0.25021509,81,,,0,,False,1,train,0
272,0.0,152.07841,152.32863,0.8,0.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,45.0,"[20.0, 20.0]",null,-40.0,0.08,0.25021509,7,,,0,,False,1,train,1
273,0.0,152.32863,152.57883,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020241,174,,,0,,False,0,train,0
274,0.0,152.57883,152.82903,0.8,20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,40.0,0.08,0.25020241,160,,,0,,False,1,train,2
275,0.0,152.82903,153.07923,0.8,-20.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,0.0,"[20.0, 20.0]",null,-20.0,0.08,0.25020241,174,,,0,,False,1,train,0
276,0.0,153.07923,153.32944,0.8,-10.0,gabors,"[3644.93333333, 3644.93333333]",4.0,null,90.0,"[20.0, 20.0]",null,10.0,0.08,0.25020241,158,,,0,,False,1,train,2
