stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,size,contrast,orientation,spatial_frequency,color,x_position,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
140,0.0,119.56667,119.81687,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-20.0,0.25019816,107,,,0,,False,0,train,1
141,0.0,119.81687,120.06708,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,40.0,0.25021184,108,,,0,,False,0,train,0
142,0.0,120.06708,120.3173,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,0.0,0.25021184,38,,,0,,False,2,test,2
143,0.0,120.3173,120.56751,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,-40.0,0.25021184,109,,,0,,False,0,train,0
144,0.0,120.56751,120.81772,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,40.0,0.25021184,110,,,0,,False,0,train,1
145,0.0,120.81772,121.06792,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-10.0,0.25020316,111,,,0,,False,0,train,0
146,0.0,121.06792,121.31813,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,20.0,0.25020316,68,,,0,,False,1,train,1
147,0.0,121.31813,121.56833,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-30.0,0.25020316,112,,,0,,False,0,train,2
148,0.0,121.56833,121.81853,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,40.0,0.25020316,113,,,0,,False,0,train,1
149,0.0,121.81853,122.06875,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-30.0,0.25021684,112,,,0,,False,1,train,2
150,0.0,122.06875,122.31897,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,0.0,0.25021684,38,,,0,,False,3,train,2
151,0.0,122.31897,122.56918,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,0.0,0.25021684,114,,,0,,False,0,train,0
152,0.0,122.56918,122.8194,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-40.0,0.25021684,69,,,0,,False,1,train,1
153,0.0,122.8194,123.0696,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-10.0,0.25020316,115,,,0,,False,0,train,0
154,0.0,123.0696,123.31981,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,40.0,0.25020316,116,,,0,,False,0,train,2
155,0.0,123.31981,123.57001,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,30.0,0.25020316,97,,,0,,False,2,test,2
156,0.0,123.57001,123.82021,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,10.0,0.25020316,117,,,0,,False,0,train,2
157,0.0,123.82021,124.07043,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-20.0,0.25021434,118,,,0,,False,0,train,0
158,0.0,124.07043,124.32064,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,40.0,0.25021434,119,,,0,,False,0,train,1
159,0.0,124.32064,124.57085,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,0.0,0.25021434,120,,,0,,False,0,train,1
160,0.0,124.57085,124.82107,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25021434,121,,,0,,False,0,train,1
161,0.0,124.82107,125.07127,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,-30.0,0.25020566,85,,,0,,False,1,train,2
162,0.0,125.07127,125.32148,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,10.0,0.25020566,12,,,0,,False,2,test,1
163,0.0,125.32148,125.57169,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,10.0,0.25020566,19,,,0,,False,2,test,1
164,0.0,125.57169,125.82189,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,20.0,0.25020566,10,,,0,,False,3,train,2
165,0.0,125.82189,126.07211,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,30.0,0.25021934,78,,,0,,False,1,train,2
166,0.0,126.07211,126.32233,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,20.0,0.25021934,122,,,0,,False,0,train,0
167,0.0,126.32233,126.57255,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,30.0,20.0,0.25021934,10,,,0,,False,4,train,2
168,0.0,126.57255,126.82277,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,20.0,0.25021934,71,,,0,,False,2,test,0
169,0.0,126.82277,127.07297,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,20.0,0.25019816,17,,,0,,False,1,train,0
170,0.0,127.07297,127.32317,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25019816,59,,,0,,False,1,train,2
171,0.0,127.32317,127.57336,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,40.0,0.25019816,66,,,0,,False,2,test,0
172,0.0,127.57336,127.82356,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-40.0,0.25019816,44,,,0,,False,1,train,2
173,0.0,127.82356,128.07378,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,30.0,0.25022184,123,,,0,,False,0,train,1
174,0.0,128.07378,128.32401,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-20.0,0.25022184,74,,,0,,False,1,train,2
175,0.0,128.32401,128.57423,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,10.0,0.25022184,124,,,0,,False,0,train,0
176,0.0,128.57423,128.82445,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,10.0,0.25022184,88,,,0,,False,1,train,0
177,0.0,128.82445,129.07465,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-20.0,0.25019816,14,,,0,,False,1,train,0
178,0.0,129.07465,129.32485,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-40.0,0.25019816,125,,,0,,False,0,train,1
179,0.0,129.32485,129.57504,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,0.0,0.25019816,3,,,0,,False,2,test,0
180,0.0,129.57504,129.82524,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-10.0,0.25019816,52,,,0,,False,1,train,1
181,0.0,129.82524,130.07545,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-10.0,0.25021184,126,,,0,,False,0,train,1
182,0.0,130.07545,130.32567,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-30.0,0.25021184,127,,,0,,False,0,train,1
183,0.0,130.32567,130.57588,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,40.0,0.25021184,2,,,0,,False,2,test,0
184,0.0,130.57588,130.82609,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-30.0,0.25021184,128,,,0,,False,0,train,0
185,0.0,130.82609,131.07629,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25020316,129,,,0,,False,0,train,1
186,0.0,131.07629,131.3265,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,20.0,0.25020316,122,,,0,,False,1,train,0
187,0.0,131.3265,131.5767,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25020316,130,,,0,,False,0,train,1
188,0.0,131.5767,131.8269,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,-40.0,0.25020316,131,,,0,,False,0,train,0
189,0.0,131.8269,132.07711,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,10.0,0.25021184,51,,,0,,False,2,test,1
190,0.0,132.07711,132.32733,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,-20.0,0.25021184,132,,,0,,False,0,train,1
191,0.0,132.32733,132.57754,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,10.0,0.25021184,36,,,0,,False,1,train,0
192,0.0,132.57754,132.82775,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,0.0,0.25021184,120,,,0,,False,1,train,1
193,0.0,132.82775,133.07795,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,-10.0,0.25020566,103,,,0,,False,1,train,2
194,0.0,133.07795,133.32816,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,-30.0,0.25020566,128,,,0,,False,1,train,0
195,0.0,133.32816,133.57837,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,0.0,30.0,0.25020566,133,,,0,,False,0,train,0
196,0.0,133.57837,133.82857,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,20.0,0.25020566,134,,,0,,False,0,train,1
197,0.0,133.82857,134.07878,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,20.0,0.25021184,45,,,0,,False,1,train,1
198,0.0,134.07878,134.329,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,-40.0,0.25021184,44,,,0,,False,2,test,2
199,0.0,134.329,134.57921,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25021184,121,,,0,,False,1,train,1
200,0.0,134.57921,134.82942,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,20.0,10.0,0.25021184,135,,,0,,False,0,train,1
201,0.0,134.82942,135.07962,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,30.0,0.25020566,136,,,0,,False,0,train,0
202,0.0,135.07962,135.32983,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-20.0,0.25020566,137,,,0,,False,0,train,0
203,0.0,135.32983,135.58004,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,-40.0,0.25020566,121,,,0,,False,2,test,1
204,0.0,135.58004,135.83024,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,30.0,0.25020566,138,,,0,,False,0,train,2
205,0.0,135.83024,136.08046,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,30.0,0.25021934,139,,,0,,False,0,train,2
206,0.0,136.08046,136.33068,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-20.0,0.25021934,67,,,0,,False,1,train,1
207,0.0,136.33068,136.5809,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,30.0,0.25021934,140,,,0,,False,0,train,0
208,0.0,136.5809,136.83112,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-40.0,0.25021934,141,,,0,,False,0,train,0
209,0.0,136.83112,137.08132,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,10.0,0.25020066,142,,,0,,False,0,train,2
210,0.0,137.08132,137.33152,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,10.0,0.25020066,25,,,0,,False,1,train,2
211,0.0,137.33152,137.58172,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-30.0,20.0,0.25020066,143,,,0,,False,0,train,1
212,0.0,137.58172,137.83192,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-40.0,0.25020066,93,,,0,,False,1,train,2
213,0.0,137.83192,138.08214,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25021684,130,,,0,,False,1,train,1
214,0.0,138.08214,138.33236,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-30.0,0.25021684,144,,,0,,False,0,train,1
215,0.0,138.33236,138.58257,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25021684,34,,,0,,False,1,train,2
216,0.0,138.58257,138.83279,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,0.0,0.25021684,59,,,0,,False,2,test,2
217,0.0,138.83279,139.08299,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,-10.0,0.25020066,84,,,0,,False,1,train,2
218,0.0,139.08299,139.33319,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,10.0,0.25020066,145,,,0,,False,0,train,2
219,0.0,139.33319,139.58339,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,10.0,0.25020066,146,,,0,,False,0,train,2
220,0.0,139.58339,139.83359,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,0.0,0.25020066,147,,,0,,False,0,train,0
221,0.0,139.83359,140.08381,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-30.0,20.0,0.25021934,22,,,0,,False,2,test,2
222,0.0,140.08381,140.33403,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-30.0,10.0,0.25021934,148,,,0,,False,0,train,0
223,0.0,140.33403,140.58425,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-40.0,0.25021934,26,,,0,,False,1,train,1
224,0.0,140.58425,140.83447,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25021934,149,,,0,,False,0,train,2
225,0.0,140.83447,141.08467,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,10.0,0.25019816,65,,,0,,False,1,train,2
226,0.0,141.08467,141.33487,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,40.0,0.25019816,150,,,0,,False,0,train,2
227,0.0,141.33487,141.58506,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,20.0,0.25019816,151,,,0,,False,0,train,1
228,0.0,141.58506,141.83526,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,40.0,0.25019816,152,,,0,,False,0,train,0
229,0.0,141.83526,142.08547,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,10.0,0.25020934,153,,,0,,False,0,train,2
230,0.0,142.08547,142.33568,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,0.0,0.25020934,154,,,0,,False,0,train,0
231,0.0,142.33568,142.58589,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,10.0,0.25020934,155,,,0,,False,0,train,2
232,0.0,142.58589,142.8361,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,10.0,0.25020934,96,,,0,,False,1,train,1
233,0.0,142.8361,143.08631,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,-10.0,0.25021316,52,,,0,,False,2,test,1
234,0.0,143.08631,143.33653,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,30.0,0.25021316,95,,,0,,False,1,train,0
235,0.0,143.33653,143.58674,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-20.0,0.25021316,156,,,0,,False,0,train,0
236,0.0,143.58674,143.83695,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,40.0,30.0,0.25021316,123,,,0,,False,1,train,1
237,0.0,143.83695,144.08716,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,20.0,-20.0,0.25021184,104,,,0,,False,1,train,0
238,0.0,144.08716,144.33738,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-30.0,0.25021184,127,,,0,,False,1,train,1
239,0.0,144.33738,144.58759,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,30.0,0.25021184,157,,,0,,False,0,train,0
240,0.0,144.58759,144.8378,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,40.0,0.25021184,2,,,0,,False,3,train,0
241,0.0,144.8378,145.088,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-40.0,-20.0,0.25020316,15,,,0,,False,2,test,2
242,0.0,145.088,145.33821,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,20.0,0.25020316,158,,,0,,False,0,train,0
243,0.0,145.33821,145.58841,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,40.0,0.25020316,80,,,0,,False,1,train,2
244,0.0,145.58841,145.83861,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,10.0,0.25020316,159,,,0,,False,0,train,0
245,0.0,145.83861,146.08882,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,20.0,0.25020934,64,,,0,,False,1,train,0
246,0.0,146.08882,146.33903,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,30.0,40.0,0.25020934,160,,,0,,False,0,train,1
247,0.0,146.33903,146.58924,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,0.0,0.0,0.25020934,161,,,0,,False,0,train,2
248,0.0,146.58924,146.83945,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,30.0,0.25020934,46,,,0,,False,2,test,1
249,0.0,146.83945,147.08966,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,20.0,-40.0,0.25020816,93,,,0,,False,2,test,2
250,0.0,147.08966,147.33987,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-10.0,0.25020816,162,,,0,,False,0,train,0
251,0.0,147.33987,147.59007,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-10.0,0.25020816,163,,,0,,False,0,train,0
252,0.0,147.59007,147.84028,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-30.0,0.25020816,72,,,0,,False,1,train,0
253,0.0,147.84028,148.0905,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-10.0,0.25021684,75,,,0,,False,1,train,1
254,0.0,148.0905,148.34072,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-20.0,-10.0,0.25021684,164,,,0,,False,0,train,0
255,0.0,148.34072,148.59093,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,-40.0,0.25021684,30,,,0,,False,1,train,0
256,0.0,148.59093,148.84115,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,-10.0,0.25021684,165,,,0,,False,0,train,2
257,0.0,148.84115,149.09135,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,40.0,0.25020066,90,,,0,,False,1,train,2
258,0.0,149.09135,149.34155,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-10.0,-20.0,0.25020066,107,,,0,,False,1,train,1
259,0.0,149.34155,149.59175,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-10.0,20.0,0.25020066,149,,,0,,False,1,train,2
260,0.0,149.59175,149.84195,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,0.0,-30.0,0.25020066,144,,,0,,False,1,train,1
261,0.0,149.84195,150.09216,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,20.0,0.25021184,98,,,0,,False,1,train,2
262,0.0,150.09216,150.34238,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,10.0,0.0,0.25021184,34,,,0,,False,2,test,2
263,0.0,150.34238,150.59259,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,0.0,0.25021184,166,,,0,,False,0,train,0
264,0.0,150.59259,150.8428,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-20.0,-30.0,0.25021184,100,,,0,,False,1,train,1
265,0.0,150.8428,151.093,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,20.0,0.25020316,64,,,0,,False,2,test,0
266,0.0,151.093,151.34321,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,10.0,40.0,0.25020316,108,,,0,,False,1,train,0
267,0.0,151.34321,151.59341,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,10.0,0.25020316,159,,,0,,False,1,train,0
268,0.0,151.59341,151.84361,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25020316,129,,,0,,False,1,train,1
269,0.0,151.84361,152.09382,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-40.0,0.25021184,141,,,0,,False,1,train,0
270,0.0,152.09382,152.34404,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,30.0,40.0,0.25021184,2,,,0,,False,4,train,0
271,0.0,152.34404,152.59425,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,30.0,0.25021184,167,,,0,,False,0,train,0
272,0.0,152.59425,152.84446,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,10.0,0.25021184,130,,,0,,False,2,test,1
273,0.0,152.84446,153.09466,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-40.0,-40.0,0.25020566,141,,,0,,False,2,test,0
274,0.0,153.09466,153.34487,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,-20.0,10.0,0.25020566,25,,,0,,False,2,test,2
275,0.0,153.34487,153.59508,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,10.0,-40.0,0.25020566,129,,,0,,False,2,test,1
276,0.0,153.59508,153.84528,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,90.0,0.08,null,40.0,-10.0,0.25020566,168,,,0,,False,0,train,2
277,0.0,153.84528,154.0955,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,-10.0,30.0,0.25021684,169,,,0,,False,0,train,0
278,0.0,154.0955,154.34572,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,45.0,0.08,null,-40.0,20.0,0.25021684,134,,,0,,False,1,train,1
279,0.0,154.34572,154.59593,4.0,gabors,null,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.8,0.0,0.08,null,40.0,-40.0,0.25021684,170,,,0,,False,0,train,0
