stimulus_presentation_id,stimulus_block,start_time,stop_time,temporal_frequency,stimulus_name,frame,phase,spatial_frequency,orientation,x_position,contrast,color,size,y_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1594,0.0,490.27765,490.52786,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,4,,,0,,False,7,train,1
1595,0.0,490.52786,490.77807,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",20.0,0.25020814,174,,,0,,False,7,train,1
1596,0.0,490.77807,491.02828,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25020814,87,,,0,,False,3,train,0
1597,0.0,491.02828,491.27849,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,223,,,0,,False,5,test,2
1598,0.0,491.27849,491.5287,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,158,,,0,,False,7,train,1
1599,0.0,491.5287,491.77891,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,119,,,0,,False,3,train,0
1600,0.0,491.77891,492.02912,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,88,,,0,,False,4,train,0
1601,0.0,492.02912,492.27933,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020814,26,,,0,,False,7,train,2
1602,0.0,492.27933,492.52954,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020814,72,,,0,,False,6,train,1
1603,0.0,492.52954,492.77975,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020814,168,,,0,,False,5,test,1
1604,0.0,492.77975,493.02996,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,126,,,0,,False,5,test,1
1605,0.0,493.02996,493.28017,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,69,,,0,,False,6,train,0
1606,0.0,493.28017,493.53039,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,139,,,0,,False,2,test,0
1607,0.0,493.53039,493.7806,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,121,,,0,,False,8,test,0
1608,0.0,493.7806,494.03081,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,2,,,0,,False,8,test,1
1609,0.0,494.03081,494.28102,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020314,205,,,0,,False,5,test,2
1610,0.0,494.28102,494.53122,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,20,,,0,,False,4,train,2
1611,0.0,494.53122,494.78142,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020314,232,,,0,,False,5,test,1
1612,0.0,494.78142,495.03163,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,45,,,0,,False,7,train,1
1613,0.0,495.03163,495.28184,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",30.0,0.25021686,68,,,0,,False,5,test,1
1614,0.0,495.28184,495.53206,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021686,128,,,0,,False,7,train,2
1615,0.0,495.53206,495.78228,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",40.0,0.25021686,239,,,0,,False,7,train,0
1616,0.0,495.78228,496.03249,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021686,86,,,0,,False,5,test,1
1617,0.0,496.03249,496.28269,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020064,67,,,0,,False,8,test,0
1618,0.0,496.28269,496.5329,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020064,136,,,0,,False,7,train,2
1619,0.0,496.5329,496.7831,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,15,,,0,,False,3,train,2
1620,0.0,496.7831,497.0333,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020064,50,,,0,,False,7,train,2
1621,0.0,497.0333,497.28351,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021436,127,,,0,,False,5,test,0
1622,0.0,497.28351,497.53373,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,96,,,0,,False,9,train,1
1623,0.0,497.53373,497.78394,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,216,,,0,,False,6,train,2
1624,0.0,497.78394,498.03415,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",20.0,0.25021436,45,,,0,,False,8,test,1
1625,0.0,498.03415,498.28436,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,77,,,0,,False,8,test,1
1626,0.0,498.28436,498.53457,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,222,,,0,,False,9,train,2
1627,0.0,498.53457,498.78477,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,129,,,0,,False,8,test,2
1628,0.0,498.78477,499.03498,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,166,,,0,,False,6,train,1
1629,0.0,499.03498,499.28519,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,179,,,0,,False,5,test,1
1630,0.0,499.28519,499.53541,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021436,65,,,0,,False,8,test,1
1631,0.0,499.53541,499.78562,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021436,129,,,0,,False,9,train,2
1632,0.0,499.78562,500.03583,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,179,,,0,,False,6,train,1
1633,0.0,500.03583,500.28603,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020064,129,,,0,,False,10,train,2
1634,0.0,500.28603,500.53624,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25020064,10,,,0,,False,7,train,2
1635,0.0,500.53624,500.78644,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020064,216,,,0,,False,7,train,2
1636,0.0,500.78644,501.03664,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020064,195,,,0,,False,7,train,2
1637,0.0,501.03664,501.28685,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021686,234,,,0,,False,7,train,0
1638,0.0,501.28685,501.53707,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021686,14,,,0,,False,7,train,0
1639,0.0,501.53707,501.78729,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25021686,233,,,0,,False,5,test,2
1640,0.0,501.78729,502.0375,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021686,23,,,0,,False,7,train,2
1641,0.0,502.0375,502.28771,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,238,,,0,,False,3,train,1
1642,0.0,502.28771,502.53792,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,14,,,0,,False,8,test,0
1643,0.0,502.53792,502.78812,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,130,,,0,,False,5,test,0
1644,0.0,502.78812,503.03833,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,221,,,0,,False,6,train,1
1645,0.0,503.03833,503.28854,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020936,153,,,0,,False,6,train,0
1646,0.0,503.28854,503.53875,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,105,,,0,,False,4,train,0
1647,0.0,503.53875,503.78895,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,50,,,0,,False,8,test,2
1648,0.0,503.78895,504.03916,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020936,194,,,0,,False,4,train,2
1649,0.0,504.03916,504.28937,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,113,,,0,,False,7,train,2
1650,0.0,504.28937,504.53958,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,72,,,0,,False,7,train,1
1651,0.0,504.53958,504.78978,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,120,,,0,,False,4,train,1
1652,0.0,504.78978,505.03999,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,137,,,0,,False,5,test,2
1653,0.0,505.03999,505.2902,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",30.0,0.25021436,67,,,0,,False,9,train,0
1654,0.0,505.2902,505.54042,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,199,,,0,,False,7,train,1
1655,0.0,505.54042,505.79063,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,214,,,0,,False,4,train,0
1656,0.0,505.79063,506.04084,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,155,,,0,,False,4,train,1
1657,0.0,506.04084,506.29105,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,0.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,91,,,0,,False,6,train,1
1658,0.0,506.29105,506.54125,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",20.0,0.25020314,161,,,0,,False,10,train,0
1659,0.0,506.54125,506.79145,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020314,107,,,0,,False,4,train,1
1660,0.0,506.79145,507.04166,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020314,25,,,0,,False,7,train,0
1661,0.0,507.04166,507.29187,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021436,225,,,0,,False,5,test,2
1662,0.0,507.29187,507.54209,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021436,194,,,0,,False,5,test,2
1663,0.0,507.54209,507.7923,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,153,,,0,,False,7,train,0
1664,0.0,507.7923,508.04251,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-10.0,0.8,null,"[20.0, 20.0]",0.0,0.25021436,187,,,0,,False,6,train,0
1665,0.0,508.04251,508.29272,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25020564,129,,,0,,False,11,test,2
1666,0.0,508.29272,508.54293,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,111,,,0,,False,6,train,2
1667,0.0,508.54293,508.79313,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,162,,,0,,False,6,train,0
1668,0.0,508.79313,509.04334,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,33,,,0,,False,7,train,1
1669,0.0,509.04334,509.29354,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020686,105,,,0,,False,5,test,0
1670,0.0,509.29354,509.54375,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020686,44,,,0,,False,6,train,2
1671,0.0,509.54375,509.79396,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020686,139,,,0,,False,3,train,0
1672,0.0,509.79396,510.04416,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020686,18,,,0,,False,4,train,0
1673,0.0,510.04416,510.29437,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021064,23,,,0,,False,8,test,2
1674,0.0,510.29437,510.54459,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021064,33,,,0,,False,8,test,1
1675,0.0,510.54459,510.7948,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021064,108,,,0,,False,6,train,2
1676,0.0,510.7948,511.04501,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021064,3,,,0,,False,5,test,0
1677,0.0,511.04501,511.29522,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,40.0,0.8,null,"[20.0, 20.0]",0.0,0.25021186,148,,,0,,False,7,train,2
1678,0.0,511.29522,511.54543,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,231,,,0,,False,5,test,2
1679,0.0,511.54543,511.79564,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,13,,,0,,False,8,test,1
1680,0.0,511.79564,512.04585,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,32,,,0,,False,6,train,1
1681,0.0,512.04585,512.29606,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020814,46,,,0,,False,3,train,0
1682,0.0,512.29606,512.54627,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",0.0,0.25020814,31,,,0,,False,4,train,0
1683,0.0,512.54627,512.79648,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020814,25,,,0,,False,8,test,0
1684,0.0,512.79648,513.04669,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020814,237,,,0,,False,5,test,0
1685,0.0,513.04669,513.2969,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,10,,,0,,False,8,test,2
1686,0.0,513.2969,513.54711,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",20.0,0.25021186,243,,,0,,False,3,train,2
1687,0.0,513.54711,513.79732,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021186,213,,,0,,False,2,test,0
1688,0.0,513.79732,514.04753,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,6,,,0,,False,7,train,0
1689,0.0,514.04753,514.29774,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020314,40,,,0,,False,7,train,2
1690,0.0,514.29774,514.54794,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,228,,,0,,False,5,test,2
1691,0.0,514.54794,514.79814,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,228,,,0,,False,6,train,2
1692,0.0,514.79814,515.04835,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020314,18,,,0,,False,5,test,0
1693,0.0,515.04835,515.29855,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020436,159,,,0,,False,6,train,0
1694,0.0,515.29855,515.54876,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020436,145,,,0,,False,8,test,2
1695,0.0,515.54876,515.79896,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-10.0,0.8,null,"[20.0, 20.0]",30.0,0.25020436,135,,,0,,False,7,train,1
1696,0.0,515.79896,516.04916,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020436,196,,,0,,False,7,train,0
1697,0.0,516.04916,516.29938,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-40.0,0.8,null,"[20.0, 20.0]",10.0,0.25021564,190,,,0,,False,6,train,2
1698,0.0,516.29938,516.5496,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021564,37,,,0,,False,6,train,1
1699,0.0,516.5496,516.79981,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021564,36,,,0,,False,4,train,0
1700,0.0,516.79981,517.05003,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,10.0,0.8,null,"[20.0, 20.0]",30.0,0.25021564,132,,,0,,False,7,train,2
1701,0.0,517.05003,517.30024,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021436,168,,,0,,False,6,train,1
1702,0.0,517.30024,517.55046,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-40.0,0.8,null,"[20.0, 20.0]",40.0,0.25021436,85,,,0,,False,9,train,0
1703,0.0,517.55046,517.80067,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021436,184,,,0,,False,7,train,0
1704,0.0,517.80067,518.05088,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25021436,232,,,0,,False,6,train,1
1705,0.0,518.05088,518.30109,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020564,191,,,0,,False,6,train,2
1706,0.0,518.30109,518.5513,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,64,,,0,,False,7,train,0
1707,0.0,518.5513,518.8015,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,175,,,0,,False,4,train,1
1708,0.0,518.8015,519.05171,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,20.0,0.8,null,"[20.0, 20.0]",10.0,0.25020564,116,,,0,,False,7,train,1
1709,0.0,519.05171,519.30192,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,201,,,0,,False,7,train,0
1710,0.0,519.30192,519.55213,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25021186,76,,,0,,False,9,train,2
1711,0.0,519.55213,519.80234,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,119,,,0,,False,4,train,0
1712,0.0,519.80234,520.05255,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-40.0,0.25021186,42,,,0,,False,5,test,1
1713,0.0,520.05255,520.30276,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",40.0,0.25020564,26,,,0,,False,8,test,2
1714,0.0,520.30276,520.55297,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,114,,,0,,False,7,train,2
1715,0.0,520.55297,520.80317,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,0.0,0.8,null,"[20.0, 20.0]",0.0,0.25020564,224,,,0,,False,4,train,2
1716,0.0,520.80317,521.05338,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-20.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,154,,,0,,False,6,train,1
1717,0.0,521.05338,521.30359,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020936,14,,,0,,False,9,train,0
1718,0.0,521.30359,521.5538,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",10.0,0.25020936,141,,,0,,False,4,train,2
1719,0.0,521.5538,521.804,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,30.0,0.8,null,"[20.0, 20.0]",-20.0,0.25020936,232,,,0,,False,7,train,1
1720,0.0,521.804,522.05421,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,30.0,0.8,null,"[20.0, 20.0]",30.0,0.25020936,64,,,0,,False,8,test,0
1721,0.0,522.05421,522.30442,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-20.0,0.8,null,"[20.0, 20.0]",30.0,0.25020564,12,,,0,,False,6,train,2
1722,0.0,522.30442,522.55463,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-10.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,128,,,0,,False,8,test,2
1723,0.0,522.55463,522.80483,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,-30.0,0.8,null,"[20.0, 20.0]",-10.0,0.25020564,108,,,0,,False,7,train,2
1724,0.0,522.80483,523.05504,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,95,,,0,,False,5,test,1
1725,0.0,523.05504,523.30525,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-30.0,0.8,null,"[20.0, 20.0]",-30.0,0.25021186,62,,,0,,False,5,test,1
1726,0.0,523.30525,523.55546,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,-30.0,0.8,null,"[20.0, 20.0]",30.0,0.25021186,75,,,0,,False,7,train,0
1727,0.0,523.55546,523.80567,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,10.0,0.8,null,"[20.0, 20.0]",40.0,0.25021186,198,,,0,,False,8,test,1
1728,0.0,523.80567,524.05588,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,0.0,10.0,0.8,null,"[20.0, 20.0]",10.0,0.25021186,14,,,0,,False,10,train,0
1729,0.0,524.05588,524.30609,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,90.0,30.0,0.8,null,"[20.0, 20.0]",-40.0,0.25020564,30,,,0,,False,7,train,2
1730,0.0,524.30609,524.5563,4.0,gabors,null,"[3644.93333333, 3644.93333333]",0.08,45.0,-40.0,0.8,null,"[20.0, 20.0]",-30.0,0.25020564,150,,,0,,False,6,train,1
