stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,stimulus_name,size,spatial_frequency,color,y_position,orientation,x_position,temporal_frequency,frame,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2710,0.0,762.41381,762.66404,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,40.0,4.0,null,0.8,0.25022238,241,,,0,,False,9,train,1
2711,0.0,762.66404,762.91426,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-30.0,4.0,null,0.8,0.25022238,121,,,0,,False,10,train,2
2712,0.0,762.91426,763.16448,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,20.0,4.0,null,0.8,0.25022238,35,,,0,,False,8,test,1
2713,0.0,763.16448,763.41468,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-30.0,4.0,null,0.8,0.25019512,230,,,0,,False,11,test,2
2714,0.0,763.41468,763.66487,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-40.0,4.0,null,0.8,0.25019512,159,,,0,,False,11,test,0
2715,0.0,763.66487,763.91507,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-40.0,4.0,null,0.8,0.25019512,85,,,0,,False,13,train,1
2716,0.0,763.91507,764.16526,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-40.0,4.0,null,0.8,0.25019512,141,,,0,,False,7,train,0
2717,0.0,764.16526,764.41548,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,0.0,4.0,null,0.8,0.25022238,9,,,0,,False,12,train,2
2718,0.0,764.41548,764.66571,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,10.0,4.0,null,0.8,0.25022238,1,,,0,,False,8,test,2
2719,0.0,764.66571,764.91593,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,40.0,4.0,null,0.8,0.25022238,214,,,0,,False,8,test,2
2720,0.0,764.91593,765.16615,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-10.0,4.0,null,0.8,0.25022238,6,,,0,,False,11,test,1
2721,0.0,765.16615,765.41635,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,20.0,4.0,null,0.8,0.25019512,161,,,0,,False,10,train,0
2722,0.0,765.41635,765.66654,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-40.0,4.0,null,0.8,0.25019512,25,,,0,,False,10,train,2
2723,0.0,765.66654,765.91674,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,0.0,4.0,null,0.8,0.25019512,175,,,0,,False,12,train,2
2724,0.0,765.91674,766.16693,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,20.0,4.0,null,0.8,0.25019512,213,,,0,,False,9,train,1
2725,0.0,766.16693,766.41714,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-40.0,4.0,null,0.8,0.25020988,160,,,0,,False,10,train,1
2726,0.0,766.41714,766.66735,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25020988,240,,,0,,False,9,train,1
2727,0.0,766.66735,766.91756,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,20.0,4.0,null,0.8,0.25020988,211,,,0,,False,11,test,0
2728,0.0,766.91756,767.16777,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,10.0,4.0,null,0.8,0.25020988,194,,,0,,False,13,train,1
2729,0.0,767.16777,767.41798,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,40.0,4.0,null,0.8,0.25020762,94,,,0,,False,9,train,2
2730,0.0,767.41798,767.66819,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25020762,240,,,0,,False,10,train,1
2731,0.0,767.66819,767.91839,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-30.0,4.0,null,0.8,0.25020762,32,,,0,,False,12,train,1
2732,0.0,767.91839,768.1686,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,20.0,4.0,null,0.8,0.25020762,35,,,0,,False,9,train,1
2733,0.0,768.1686,768.41882,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,10.0,4.0,null,0.8,0.25022238,220,,,0,,False,8,test,0
2734,0.0,768.41882,768.66905,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,10.0,4.0,null,0.8,0.25022238,235,,,0,,False,7,train,1
2735,0.0,768.66905,768.91927,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25022238,240,,,0,,False,11,test,1
2736,0.0,768.91927,769.16949,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25022238,234,,,0,,False,11,test,2
2737,0.0,769.16949,769.41969,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,30.0,4.0,null,0.8,0.25019762,151,,,0,,False,9,train,1
2738,0.0,769.41969,769.66989,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,10.0,4.0,null,0.8,0.25019762,157,,,0,,False,10,train,1
2739,0.0,769.66989,769.92008,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,10.0,4.0,null,0.8,0.25019762,88,,,0,,False,11,test,2
2740,0.0,769.92008,770.17028,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-40.0,4.0,null,0.8,0.25019762,162,,,0,,False,11,test,2
2741,0.0,770.17028,770.4205,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,40.0,4.0,null,0.8,0.25021738,201,,,0,,False,10,train,0
2742,0.0,770.4205,770.67072,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-20.0,4.0,null,0.8,0.25021738,169,,,0,,False,11,test,2
2743,0.0,770.67072,770.92093,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,30.0,4.0,null,0.8,0.25021738,203,,,0,,False,5,test,1
2744,0.0,770.92093,771.17115,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,-10.0,4.0,null,0.8,0.25021738,166,,,0,,False,11,test,2
2745,0.0,771.17115,771.42135,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,30.0,4.0,null,0.8,0.25020012,3,,,0,,False,13,train,0
2746,0.0,771.42135,771.67155,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,30.0,4.0,null,0.8,0.25020012,231,,,0,,False,10,train,0
2747,0.0,771.67155,771.92175,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,10.0,4.0,null,0.8,0.25020012,220,,,0,,False,9,train,0
2748,0.0,771.92175,772.17195,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,-30.0,4.0,null,0.8,0.25020012,233,,,0,,False,9,train,2
2749,0.0,772.17195,772.42217,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,0.0,4.0,null,0.8,0.25021488,110,,,0,,False,10,train,2
2750,0.0,772.42217,772.67238,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-40.0,4.0,null,0.8,0.25021488,141,,,0,,False,8,test,0
2751,0.0,772.67238,772.9226,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,0.0,4.0,null,0.8,0.25021488,119,,,0,,False,10,train,1
2752,0.0,772.9226,773.17281,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-40.0,4.0,null,0.8,0.25021488,228,,,0,,False,9,train,2
2753,0.0,773.17281,773.42302,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,10.0,4.0,null,0.8,0.25020512,194,,,0,,False,14,test,1
2754,0.0,773.42302,773.67322,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,30.0,4.0,null,0.8,0.25020512,143,,,0,,False,12,train,0
2755,0.0,773.67322,773.92343,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,40.0,4.0,null,0.8,0.25020512,65,,,0,,False,12,train,2
2756,0.0,773.92343,774.17363,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,10.0,4.0,null,0.8,0.25020512,97,,,0,,False,9,train,2
2757,0.0,774.17363,774.42384,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,20.0,4.0,null,0.8,0.25021238,225,,,0,,False,9,train,2
2758,0.0,774.42384,774.67406,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,10.0,4.0,null,0.8,0.25021238,1,,,0,,False,9,train,2
2759,0.0,774.67406,774.92427,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-30.0,4.0,null,0.8,0.25021238,202,,,0,,False,7,train,1
2760,0.0,774.92427,775.17448,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-10.0,4.0,null,0.8,0.25021238,218,,,0,,False,12,train,0
2761,0.0,775.17448,775.42469,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,30.0,4.0,null,0.8,0.25020512,208,,,0,,False,11,test,1
2762,0.0,775.42469,775.67489,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,10.0,4.0,null,0.8,0.25020512,54,,,0,,False,13,train,0
2763,0.0,775.67489,775.9251,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,30.0,4.0,null,0.8,0.25020512,196,,,0,,False,9,train,2
2764,0.0,775.9251,776.1753,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,0.0,4.0,null,0.8,0.25020512,45,,,0,,False,12,train,0
2765,0.0,776.1753,776.42552,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-10.0,4.0,null,0.8,0.25021738,179,,,0,,False,10,train,1
2766,0.0,776.42552,776.67574,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,30.0,4.0,null,0.8,0.25021738,50,,,0,,False,10,train,0
2767,0.0,776.67574,776.92595,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,-20.0,4.0,null,0.8,0.25021738,86,,,0,,False,13,train,2
2768,0.0,776.92595,777.17617,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-10.0,4.0,null,0.8,0.25021738,189,,,0,,False,13,train,2
2769,0.0,777.17617,777.42637,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,0.0,20.0,4.0,null,0.8,0.25019762,163,,,0,,False,10,train,0
2770,0.0,777.42637,777.67657,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,20.0,4.0,null,0.8,0.25019762,98,,,0,,False,11,test,2
2771,0.0,777.67657,777.92676,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-10.0,4.0,null,0.8,0.25019762,173,,,0,,False,12,train,0
2772,0.0,777.92676,778.17696,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,10.0,4.0,null,0.8,0.25019762,132,,,0,,False,12,train,0
2773,0.0,778.17696,778.42718,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-40.0,4.0,null,0.8,0.25021738,243,,,0,,False,10,train,1
2774,0.0,778.42718,778.6774,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,0.0,4.0,null,0.8,0.25021738,9,,,0,,False,13,train,2
2775,0.0,778.6774,778.92761,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,0.0,4.0,null,0.8,0.25021738,148,,,0,,False,9,train,2
2776,0.0,778.92761,779.17783,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-20.0,4.0,null,0.8,0.25021738,126,,,0,,False,11,test,2
2777,0.0,779.17783,779.42804,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,40.0,4.0,null,0.8,0.25020512,212,,,0,,False,12,train,0
2778,0.0,779.42804,779.67824,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,20.0,4.0,null,0.8,0.25020512,165,,,0,,False,10,train,0
2779,0.0,779.67824,779.92845,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25020512,234,,,0,,False,12,train,2
2780,0.0,779.92845,780.17865,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,40.0,4.0,null,0.8,0.25020512,212,,,0,,False,13,train,0
2781,0.0,780.17865,780.42885,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,20.0,4.0,null,0.8,0.25020238,171,,,0,,False,13,train,1
2782,0.0,780.42885,780.67906,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,30.0,4.0,null,0.8,0.25020238,177,,,0,,False,9,train,1
2783,0.0,780.67906,780.92926,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-40.0,4.0,null,0.8,0.25020238,162,,,0,,False,12,train,2
2784,0.0,780.92926,781.17946,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-20.0,4.0,null,0.8,0.25020238,198,,,0,,False,9,train,0
2785,0.0,781.17946,781.42967,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,20.0,4.0,null,0.8,0.25021262,225,,,0,,False,10,train,2
2786,0.0,781.42967,781.67989,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,-10.0,4.0,null,0.8,0.25021262,145,,,0,,False,10,train,1
2787,0.0,781.67989,781.9301,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,45.0,-30.0,4.0,null,0.8,0.25021262,32,,,0,,False,13,train,1
2788,0.0,781.9301,782.18031,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,10.0,4.0,null,0.8,0.25021262,69,,,0,,False,9,train,2
2789,0.0,782.18031,782.43052,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,90.0,30.0,4.0,null,0.8,0.25021238,196,,,0,,False,10,train,2
2790,0.0,782.43052,782.68074,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,40.0,4.0,null,0.8,0.25021238,154,,,0,,False,12,train,0
2791,0.0,782.68074,782.93095,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-20.0,4.0,null,0.8,0.25021238,150,,,0,,False,10,train,1
2792,0.0,782.93095,783.18116,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,40.0,4.0,null,0.8,0.25021238,39,,,0,,False,11,test,1
2793,0.0,783.18116,783.43136,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,0.0,30.0,4.0,null,0.8,0.25020262,231,,,0,,False,11,test,0
2794,0.0,783.43136,783.68157,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,10.0,4.0,null,0.8,0.25020262,92,,,0,,False,11,test,2
2795,0.0,783.68157,783.93177,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,-40.0,4.0,null,0.8,0.25020262,19,,,0,,False,9,train,0
2796,0.0,783.93177,784.18197,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,40.0,4.0,null,0.8,0.25020262,137,,,0,,False,11,test,2
2797,0.0,784.18197,784.43219,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,10.0,4.0,null,0.8,0.25022238,1,,,0,,False,10,train,2
2798,0.0,784.43219,784.68242,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,40.0,4.0,null,0.8,0.25022238,186,,,0,,False,11,test,1
2799,0.0,784.68242,784.93264,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,-40.0,4.0,null,0.8,0.25022238,153,,,0,,False,11,test,2
2800,0.0,784.93264,785.18286,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,30.0,4.0,null,0.8,0.25022238,203,,,0,,False,6,train,1
2801,0.0,785.18286,785.43306,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-30.0,4.0,null,0.8,0.25019762,240,,,0,,False,12,train,1
2802,0.0,785.43306,785.68326,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,90.0,-40.0,4.0,null,0.8,0.25019762,55,,,0,,False,12,train,2
2803,0.0,785.68326,785.93345,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,10.0,4.0,null,0.8,0.25019762,69,,,0,,False,10,train,2
2804,0.0,785.93345,786.18365,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,-20.0,4.0,null,0.8,0.25019762,198,,,0,,False,10,train,0
2805,0.0,786.18365,786.43388,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,90.0,-30.0,4.0,null,0.8,0.25022488,64,,,0,,False,12,train,2
2806,0.0,786.43388,786.6841,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,40.0,4.0,null,0.8,0.25022488,28,,,0,,False,10,train,1
2807,0.0,786.6841,786.93433,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,90.0,-20.0,4.0,null,0.8,0.25022488,169,,,0,,False,12,train,2
2808,0.0,786.93433,787.18455,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,20.0,4.0,null,0.8,0.25022488,33,,,0,,False,11,test,0
2809,0.0,787.18455,787.43475,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,0.0,40.0,4.0,null,0.8,0.25019512,212,,,0,,False,14,test,0
2810,0.0,787.43475,787.68494,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,-20.0,4.0,null,0.8,0.25019512,4,,,0,,False,11,test,1
2811,0.0,787.68494,787.93514,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,-10.0,4.0,null,0.8,0.25019512,237,,,0,,False,10,train,1
2812,0.0,787.93514,788.18533,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-30.0,4.0,null,0.8,0.25019512,52,,,0,,False,11,test,0
2813,0.0,788.18533,788.43554,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,30.0,4.0,null,0.8,0.25020988,208,,,0,,False,12,train,1
2814,0.0,788.43554,788.68575,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,-20.0,4.0,null,0.8,0.25020988,210,,,0,,False,11,test,0
2815,0.0,788.68575,788.93596,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,30.0,4.0,null,0.8,0.25020988,57,,,0,,False,12,train,1
2816,0.0,788.93596,789.18617,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,10.0,4.0,null,0.8,0.25020988,220,,,0,,False,10,train,0
2817,0.0,789.18617,789.43638,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-10.0,4.0,null,0.8,0.25020762,179,,,0,,False,11,test,1
2818,0.0,789.43638,789.68659,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,20.0,4.0,null,0.8,0.25020762,161,,,0,,False,11,test,0
2819,0.0,789.68659,789.93679,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,45.0,-40.0,4.0,null,0.8,0.25020762,221,,,0,,False,10,train,1
2820,0.0,789.93679,790.187,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,-40.0,4.0,null,0.8,0.25020762,162,,,0,,False,13,train,2
2821,0.0,790.187,790.43722,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,20.0,4.0,null,0.8,0.25021988,118,,,0,,False,13,train,1
2822,0.0,790.43722,790.68744,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-40.0,4.0,null,0.8,0.25021988,51,,,0,,False,10,train,2
2823,0.0,790.68744,790.93766,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,10.0,4.0,null,0.8,0.25021988,117,,,0,,False,12,train,2
2824,0.0,790.93766,791.18788,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,90.0,10.0,4.0,null,0.8,0.25021988,69,,,0,,False,11,test,2
2825,0.0,791.18788,791.43808,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,45.0,30.0,4.0,null,0.8,0.25019762,18,,,0,,False,10,train,1
2826,0.0,791.43808,791.68828,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,0.0,20.0,4.0,null,0.8,0.25019762,80,,,0,,False,11,test,0
2827,0.0,791.68828,791.93847,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,40.0,4.0,null,0.8,0.25019762,28,,,0,,False,11,test,1
2828,0.0,791.93847,792.18867,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-30.0,4.0,null,0.8,0.25019762,223,,,0,,False,12,train,2
2829,0.0,792.18867,792.43889,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,0.0,-40.0,4.0,null,0.8,0.25021988,127,,,0,,False,13,train,0
2830,0.0,792.43889,792.68911,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,10.0,4.0,null,0.8,0.25021988,234,,,0,,False,13,train,2
2831,0.0,792.68911,792.93933,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,-30.0,4.0,null,0.8,0.25021988,239,,,0,,False,10,train,1
2832,0.0,792.93933,793.18955,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,20.0,90.0,-40.0,4.0,null,0.8,0.25021988,51,,,0,,False,11,test,2
2833,0.0,793.18955,793.43975,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,0.0,4.0,null,0.8,0.25019762,156,,,0,,False,10,train,0
2834,0.0,793.43975,793.68995,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,45.0,30.0,4.0,null,0.8,0.25019762,91,,,0,,False,11,test,1
2835,0.0,793.68995,793.94014,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-20.0,45.0,10.0,4.0,null,0.8,0.25019762,81,,,0,,False,12,train,1
2836,0.0,793.94014,794.19034,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,0.0,-10.0,4.0,null,0.8,0.25019762,36,,,0,,False,11,test,0
2837,0.0,794.19034,794.44056,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,0.0,90.0,20.0,4.0,null,0.8,0.25021488,219,,,0,,False,10,train,2
2838,0.0,794.44056,794.69077,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-30.0,90.0,0.0,4.0,null,0.8,0.25021488,205,,,0,,False,12,train,2
2839,0.0,794.69077,794.94099,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,0.0,-40.0,4.0,null,0.8,0.25021488,159,,,0,,False,12,train,0
2840,0.0,794.94099,795.1912,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-40.0,0.0,-30.0,4.0,null,0.8,0.25021488,52,,,0,,False,12,train,0
2841,0.0,795.1912,795.4414,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,0.0,10.0,4.0,null,0.8,0.25020262,129,,,0,,False,12,train,0
2842,0.0,795.4414,795.69161,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,10.0,45.0,40.0,4.0,null,0.8,0.25020262,70,,,0,,False,12,train,1
2843,0.0,795.69161,795.94181,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,30.0,45.0,-20.0,4.0,null,0.8,0.25020262,41,,,0,,False,11,test,1
2844,0.0,795.94181,796.19201,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,90.0,0.0,4.0,null,0.8,0.25020262,110,,,0,,False,11,test,2
2845,0.0,796.19201,796.44223,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,40.0,45.0,0.0,4.0,null,0.8,0.25021988,99,,,0,,False,7,train,1
2846,0.0,796.44223,796.69245,"[3644.93333333, 3644.93333333]",gabors,"[20.0, 20.0]",0.08,null,-10.0,45.0,-10.0,4.0,null,0.8,0.25021988,179,,,0,,False,12,train,1
