stimulus_presentation_id,stimulus_block,start_time,stop_time,coherence,Speed,y_position,x_position,orientation,Dir,size,spatial_frequency,contrast,frame,stimulus_name,color,temporal_frequency,phase,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1822,0.0,524.61249,524.86269,null,null,-30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,135,,,0,,False,7,train,1
1823,0.0,524.86269,525.1129,null,null,-20.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,10,,,0,,False,5,test,2
1824,0.0,525.1129,525.36311,null,null,20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,185,,,0,,False,6,train,1
1825,0.0,525.36311,525.61332,null,null,-10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,22,,,0,,False,7,train,2
1826,0.0,525.61332,525.86352,null,null,-30.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,123,,,0,,False,9,train,0
1827,0.0,525.86352,526.11373,null,null,10.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,137,,,0,,False,8,test,1
1828,0.0,526.11373,526.36394,null,null,40.0,-10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020837,125,,,0,,False,6,train,0
1829,0.0,526.36394,526.61416,null,null,-30.0,-40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,59,,,0,,False,7,train,2
1830,0.0,526.61416,526.86438,null,null,0.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,211,,,0,,False,10,train,2
1831,0.0,526.86438,527.1146,null,null,-30.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,32,,,0,,False,5,test,2
1832,0.0,527.1146,527.36482,null,null,-40.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021913,203,,,0,,False,6,train,0
1833,0.0,527.36482,527.61502,null,null,40.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,154,,,0,,False,7,train,1
1834,0.0,527.61502,527.86521,null,null,-10.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,72,,,0,,False,9,train,0
1835,0.0,527.86521,528.11541,null,null,30.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,188,,,0,,False,8,test,2
1836,0.0,528.11541,528.36561,null,null,0.0,10.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25019837,191,,,0,,False,10,train,1
1837,0.0,528.36561,528.61583,null,null,-10.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,72,,,0,,False,10,train,0
1838,0.0,528.61583,528.86604,null,null,40.0,-10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,56,,,0,,False,9,train,2
1839,0.0,528.86604,529.11626,null,null,-20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,74,,,0,,False,6,train,1
1840,0.0,529.11626,529.36648,null,null,30.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,86,,,0,,False,5,test,2
1841,0.0,529.36648,529.61668,null,null,-20.0,10.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,24,,,0,,False,7,train,0
1842,0.0,529.61668,529.86688,null,null,-30.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,165,,,0,,False,5,test,2
1843,0.0,529.86688,530.11709,null,null,40.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,127,,,0,,False,7,train,1
1844,0.0,530.11709,530.36729,null,null,-30.0,30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020337,135,,,0,,False,8,test,1
1845,0.0,530.36729,530.61751,null,null,-30.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,38,,,0,,False,10,train,2
1846,0.0,530.61751,530.86772,null,null,-20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,156,,,0,,False,8,test,0
1847,0.0,530.86772,531.11793,null,null,-40.0,30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,61,,,0,,False,5,test,2
1848,0.0,531.11793,531.36815,null,null,-30.0,-20.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,2,,,0,,False,5,test,2
1849,0.0,531.36815,531.61835,null,null,-20.0,40.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,65,,,0,,False,12,train,2
1850,0.0,531.61835,531.86856,null,null,-10.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,207,,,0,,False,7,train,1
1851,0.0,531.86856,532.11877,null,null,30.0,-30.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,188,,,0,,False,9,train,2
1852,0.0,532.11877,532.36897,null,null,0.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020587,102,,,0,,False,5,test,1
1853,0.0,532.36897,532.61919,null,null,0.0,-30.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,161,,,0,,False,9,train,0
1854,0.0,532.61919,532.8694,null,null,-20.0,20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,156,,,0,,False,9,train,0
1855,0.0,532.8694,533.11962,null,null,-20.0,40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,129,,,0,,False,4,train,0
1856,0.0,533.11962,533.36984,null,null,10.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021663,243,,,0,,False,6,train,2
1857,0.0,533.36984,533.62004,null,null,0.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,105,,,0,,False,5,test,0
1858,0.0,533.62004,533.87024,null,null,20.0,-40.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,55,,,0,,False,7,train,0
1859,0.0,533.87024,534.12044,null,null,40.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,46,,,0,,False,5,test,1
1860,0.0,534.12044,534.37064,null,null,-10.0,-30.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020087,176,,,0,,False,7,train,1
1861,0.0,534.37064,534.62085,null,null,-10.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,155,,,0,,False,5,test,0
1862,0.0,534.62085,534.87105,null,null,20.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,185,,,0,,False,7,train,1
1863,0.0,534.87105,535.12126,null,null,30.0,40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,170,,,0,,False,7,train,1
1864,0.0,535.12126,535.37147,null,null,0.0,20.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25020663,102,,,0,,False,6,train,1
1865,0.0,535.37147,535.62168,null,null,40.0,0.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,49,,,0,,False,8,test,1
1866,0.0,535.62168,535.87189,null,null,10.0,0.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,243,,,0,,False,7,train,2
1867,0.0,535.87189,536.1221,null,null,0.0,0.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,206,,,0,,False,7,train,0
1868,0.0,536.1221,536.37231,null,null,20.0,-40.0,45.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021087,13,,,0,,False,7,train,1
1869,0.0,536.37231,536.62253,null,null,0.0,-20.0,0.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,105,,,0,,False,6,train,0
1870,0.0,536.62253,536.87274,null,null,10.0,10.0,90.0,null,"[20.0, 20.0]",0.08,0.8,null,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.25021413,116,,,0,,False,8,test,2
