stimulus_presentation_id,stimulus_block,start_time,stop_time,contrast,spatial_frequency,color,coherence,Speed,y_position,frame,temporal_frequency,orientation,Dir,phase,x_position,stimulus_name,size,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1880,0.0,538.78642,539.03665,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25023483,70,,,0,,False,5,test,2
1881,0.0,539.03665,539.28683,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25018017,1,,,0,,False,12,train,1
1882,0.0,539.28683,539.53701,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25018017,122,,,0,,False,6,train,2
1883,0.0,539.53701,539.78719,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25018017,17,,,0,,False,6,train,0
1884,0.0,539.78719,540.03737,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25018017,148,,,0,,False,7,train,2
1885,0.0,540.03737,540.2876,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022733,47,,,0,,False,6,train,0
1886,0.0,540.2876,540.53783,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25022733,130,,,0,,False,6,train,0
1887,0.0,540.53783,540.78805,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022733,180,,,0,,False,7,train,0
1888,0.0,540.78805,541.03828,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022733,207,,,0,,False,7,train,0
1889,0.0,541.03828,541.28847,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019267,82,,,0,,False,6,train,1
1890,0.0,541.28847,541.53867,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019267,235,,,0,,False,7,train,2
1891,0.0,541.53867,541.78886,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,124,,,0,,False,11,test,2
1892,0.0,541.78886,542.03905,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019267,22,,,0,,False,6,train,0
1893,0.0,542.03905,542.28926,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021233,160,,,0,,False,8,test,2
1894,0.0,542.28926,542.53948,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021233,161,,,0,,False,7,train,1
1895,0.0,542.53948,542.78969,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021233,211,,,0,,False,8,test,1
1896,0.0,542.78969,543.0399,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021233,34,,,0,,False,8,test,0
1897,0.0,543.0399,543.2901,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25020267,58,,,0,,False,7,train,1
1898,0.0,543.2901,543.54031,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25020267,136,,,0,,False,11,test,1
1899,0.0,543.54031,543.79051,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25020267,199,,,0,,False,8,test,0
1900,0.0,543.79051,544.04071,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25020267,219,,,0,,False,6,train,1
1901,0.0,544.04071,544.29095,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023733,96,,,0,,False,9,train,1
1902,0.0,544.29095,544.54119,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023733,228,,,0,,False,6,train,1
1903,0.0,544.54119,544.79142,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023733,79,,,0,,False,12,train,1
1904,0.0,544.79142,545.04166,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25023733,224,,,0,,False,8,test,1
1905,0.0,545.04166,545.29183,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25017267,228,,,0,,False,7,train,1
1906,0.0,545.29183,545.54201,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25017267,238,,,0,,False,8,test,1
1907,0.0,545.54201,545.79218,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25017267,142,,,0,,False,7,train,2
1908,0.0,545.79218,546.04235,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25017267,156,,,0,,False,8,test,2
1909,0.0,546.04235,546.29259,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25023983,230,,,0,,False,5,test,0
1910,0.0,546.29259,546.54283,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25023983,107,,,0,,False,6,train,2
1911,0.0,546.54283,546.79307,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25023983,31,,,0,,False,5,test,2
1912,0.0,546.79307,547.04331,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25023983,31,,,0,,False,6,train,2
1913,0.0,547.04331,547.2935,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25018517,78,,,0,,False,6,train,1
1914,0.0,547.2935,547.54368,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25018517,106,,,0,,False,5,test,1
1915,0.0,547.54368,547.79387,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018517,14,,,0,,False,9,train,0
1916,0.0,547.79387,548.04405,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25018517,114,,,0,,False,10,train,2
1917,0.0,548.04405,548.29427,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25021733,204,,,0,,False,8,test,0
1918,0.0,548.29427,548.54449,0.8,0.08,null,null,null,-30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25021733,89,,,0,,False,8,test,2
1919,0.0,548.54449,548.7947,0.8,0.08,null,null,null,-10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25021733,151,,,0,,False,9,train,1
1920,0.0,548.7947,549.04492,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25021733,211,,,0,,False,9,train,1
1921,0.0,549.04492,549.29511,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019267,188,,,0,,False,7,train,1
1922,0.0,549.29511,549.54531,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019267,196,,,0,,False,6,train,0
1923,0.0,549.54531,549.7955,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,2,,,0,,False,8,test,2
1924,0.0,549.7955,550.04569,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,171,,,0,,False,5,test,1
1925,0.0,550.04569,550.29591,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25022233,28,,,0,,False,8,test,0
1926,0.0,550.29591,550.54614,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25022233,7,,,0,,False,5,test,2
1927,0.0,550.54614,550.79636,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022233,70,,,0,,False,6,train,2
1928,0.0,550.79636,551.04658,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,205,,,0,,False,6,train,0
1929,0.0,551.04658,551.29677,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019267,67,,,0,,False,7,train,2
1930,0.0,551.29677,551.54697,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019267,119,,,0,,False,10,train,0
1931,0.0,551.54697,551.79716,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019267,163,,,0,,False,7,train,1
1932,0.0,551.79716,552.04735,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019267,73,,,0,,False,6,train,0
1933,0.0,552.04735,552.29757,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,229,,,0,,False,5,test,1
1934,0.0,552.29757,552.5478,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022233,225,,,0,,False,7,train,0
1935,0.0,552.5478,552.79802,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022233,214,,,0,,False,5,test,2
1936,0.0,552.79802,553.04824,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022233,96,,,0,,False,10,train,1
1937,0.0,553.04824,553.29843,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019267,84,,,0,,False,10,train,0
1938,0.0,553.29843,553.54863,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019267,165,,,0,,False,10,train,2
1939,0.0,553.54863,553.79882,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019267,223,,,0,,False,10,train,2
1940,0.0,553.79882,554.04901,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019267,137,,,0,,False,7,train,1
1941,0.0,554.04901,554.29924,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022733,83,,,0,,False,5,test,1
1942,0.0,554.29924,554.54947,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022733,70,,,0,,False,7,train,2
1943,0.0,554.54947,554.79969,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022733,66,,,0,,False,7,train,2
1944,0.0,554.79969,555.04992,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022733,62,,,0,,False,5,test,1
1945,0.0,555.04992,555.30011,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019267,123,,,0,,False,5,test,2
1946,0.0,555.30011,555.55031,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25019267,167,,,0,,False,9,train,0
1947,0.0,555.55031,555.8005,0.8,0.08,null,null,null,40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019267,164,,,0,,False,7,train,1
1948,0.0,555.8005,556.05069,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019267,139,,,0,,False,9,train,0
1949,0.0,556.05069,556.30091,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25021983,77,,,0,,False,9,train,0
1950,0.0,556.30091,556.55113,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25021983,7,,,0,,False,6,train,2
1951,0.0,556.55113,556.80135,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25021983,243,,,0,,False,6,train,2
1952,0.0,556.80135,557.05157,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25021983,171,,,0,,False,6,train,1
1953,0.0,557.05157,557.30177,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019517,7,,,0,,False,7,train,2
1954,0.0,557.30177,557.55196,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019517,153,,,0,,False,10,train,2
1955,0.0,557.55196,557.80216,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019517,152,,,0,,False,5,test,0
1956,0.0,557.80216,558.05235,0.8,0.08,null,null,null,-20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019517,24,,,0,,False,6,train,2
1957,0.0,558.05235,558.30258,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022483,166,,,0,,False,9,train,1
1958,0.0,558.30258,558.5528,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022483,191,,,0,,False,9,train,0
1959,0.0,558.5528,558.80303,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022483,72,,,0,,False,7,train,2
1960,0.0,558.80303,559.05325,0.8,0.08,null,null,null,0.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25022483,143,,,0,,False,5,test,2
1961,0.0,559.05325,559.30344,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019267,96,,,0,,False,11,test,1
1962,0.0,559.30344,559.55364,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019267,197,,,0,,False,9,train,0
1963,0.0,559.55364,559.80383,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25019267,154,,,0,,False,4,train,0
1964,0.0,559.80383,560.05402,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019267,94,,,0,,False,5,test,1
1965,0.0,560.05402,560.30425,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022483,147,,,0,,False,7,train,1
1966,0.0,560.30425,560.55447,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022483,49,,,0,,False,9,train,1
1967,0.0,560.55447,560.8047,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25022483,210,,,0,,False,5,test,0
1968,0.0,560.8047,561.05492,0.8,0.08,null,null,null,30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25022483,181,,,0,,False,6,train,1
1969,0.0,561.05492,561.30511,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25018517,41,,,0,,False,9,train,1
1970,0.0,561.30511,561.55529,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25018517,22,,,0,,False,7,train,0
1971,0.0,561.55529,561.80548,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25018517,140,,,0,,False,8,test,2
1972,0.0,561.80548,562.05566,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25018517,90,,,0,,False,8,test,0
1973,0.0,562.05566,562.30589,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25023233,183,,,0,,False,6,train,1
1974,0.0,562.30589,562.55613,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25023233,193,,,0,,False,5,test,2
1975,0.0,562.55613,562.80636,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25023233,123,,,0,,False,6,train,2
1976,0.0,562.80636,563.05659,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25023233,166,,,0,,False,10,train,1
1977,0.0,563.05659,563.30678,0.8,0.08,null,null,null,-40.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25018517,229,,,0,,False,6,train,1
1978,0.0,563.30678,563.55696,0.8,0.08,null,null,null,10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018517,18,,,0,,False,7,train,0
1979,0.0,563.55696,563.80715,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25018517,55,,,0,,False,6,train,0
1980,0.0,563.80715,564.05733,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25018517,60,,,0,,False,10,train,0
1981,0.0,564.05733,564.30755,0.8,0.08,null,null,null,-20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25022233,118,,,0,,False,8,test,0
1982,0.0,564.30755,564.55778,0.8,0.08,null,null,null,20.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022233,43,,,0,,False,10,train,0
1983,0.0,564.55778,564.808,0.8,0.08,null,null,null,40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25022233,243,,,0,,False,7,train,2
1984,0.0,564.808,565.05822,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022233,171,,,0,,False,7,train,1
1985,0.0,565.05822,565.30842,0.8,0.08,null,null,null,-30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25019767,210,,,0,,False,6,train,0
1986,0.0,565.30842,565.55862,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019767,117,,,0,,False,8,test,2
1987,0.0,565.55862,565.80881,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25019767,124,,,0,,False,12,train,2
1988,0.0,565.80881,566.05901,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25019767,203,,,0,,False,5,test,0
1989,0.0,566.05901,566.30924,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,212,,,0,,False,8,test,2
1990,0.0,566.30924,566.55947,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,60,,,0,,False,11,test,0
1991,0.0,566.55947,566.80969,0.8,0.08,null,null,null,0.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",0.0,gabors,"[20.0, 20.0]",0.25022733,16,,,0,,False,5,test,1
1992,0.0,566.80969,567.05992,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25022733,34,,,0,,False,9,train,0
1993,0.0,567.05992,567.3101,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25018017,7,,,0,,False,8,test,2
1994,0.0,567.3101,567.56028,0.8,0.08,null,null,null,40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25018017,15,,,0,,False,9,train,0
1995,0.0,567.56028,567.81046,0.8,0.08,null,null,null,-10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25018017,66,,,0,,False,8,test,2
1996,0.0,567.81046,568.06064,0.8,0.08,null,null,null,-40.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25018017,5,,,0,,False,9,train,2
1997,0.0,568.06064,568.31087,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022733,95,,,0,,False,8,test,2
1998,0.0,568.31087,568.5611,0.8,0.08,null,null,null,30.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25022733,141,,,0,,False,5,test,2
1999,0.0,568.5611,568.81132,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",10.0,gabors,"[20.0, 20.0]",0.25022733,203,,,0,,False,6,train,0
2000,0.0,568.81132,569.06155,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",-30.0,gabors,"[20.0, 20.0]",0.25022733,132,,,0,,False,9,train,2
2001,0.0,569.06155,569.31174,0.8,0.08,null,null,null,-20.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",30.0,gabors,"[20.0, 20.0]",0.25019017,83,,,0,,False,6,train,1
2002,0.0,569.31174,569.56193,0.8,0.08,null,null,null,10.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25019017,20,,,0,,False,5,test,1
2003,0.0,569.56193,569.81212,0.8,0.08,null,null,null,20.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",40.0,gabors,"[20.0, 20.0]",0.25019017,193,,,0,,False,6,train,2
2004,0.0,569.81212,570.06231,0.8,0.08,null,null,null,-40.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-40.0,gabors,"[20.0, 20.0]",0.25019017,34,,,0,,False,10,train,0
2005,0.0,570.06231,570.31255,0.8,0.08,null,null,null,-30.0,null,4.0,45.0,null,"[3644.93333333, 3644.93333333]",-20.0,gabors,"[20.0, 20.0]",0.25023733,201,,,0,,False,8,test,1
2006,0.0,570.31255,570.56279,0.8,0.08,null,null,null,-10.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25023733,241,,,0,,False,2,test,0
2007,0.0,570.56279,570.81302,0.8,0.08,null,null,null,10.0,null,4.0,90.0,null,"[3644.93333333, 3644.93333333]",20.0,gabors,"[20.0, 20.0]",0.25023733,157,,,0,,False,9,train,2
2008,0.0,570.81302,571.06326,0.8,0.08,null,null,null,30.0,null,4.0,0.0,null,"[3644.93333333, 3644.93333333]",-10.0,gabors,"[20.0, 20.0]",0.25023733,152,,,0,,False,6,train,0
