stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,size,phase,x_position,contrast,orientation,y_position,color,frame,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1939,0.0,569.29873,569.54893,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25020366,186,,,0,,False,9,train,0
1940,0.0,569.54893,569.79913,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25020366,56,,,0,,False,7,train,0
1941,0.0,569.79913,570.04936,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25022634,16,,,0,,False,7,train,0
1942,0.0,570.04936,570.29959,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25022634,4,,,0,,False,8,test,0
1943,0.0,570.29959,570.54981,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25022634,88,,,0,,False,9,train,2
1944,0.0,570.54981,570.80004,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25022634,14,,,0,,False,9,train,0
1945,0.0,570.80004,571.05023,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019116,81,,,0,,False,8,test,0
1946,0.0,571.05023,571.30042,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019116,53,,,0,,False,10,train,2
1947,0.0,571.30042,571.55061,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019116,123,,,0,,False,5,test,0
1948,0.0,571.55061,571.8008,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25019116,59,,,0,,False,6,train,2
1949,0.0,571.8008,572.05102,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25021884,59,,,0,,False,7,train,2
1950,0.0,572.05102,572.30124,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021884,211,,,0,,False,5,test,2
1951,0.0,572.30124,572.55146,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25021884,9,,,0,,False,6,train,0
1952,0.0,572.55146,572.80168,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021884,61,,,0,,False,6,train,2
1953,0.0,572.80168,573.05188,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020116,30,,,0,,False,9,train,1
1954,0.0,573.05188,573.30208,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020116,49,,,0,,False,7,train,2
1955,0.0,573.30208,573.55228,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020116,236,,,0,,False,6,train,1
1956,0.0,573.55228,573.80248,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020116,215,,,0,,False,8,test,2
1957,0.0,573.80248,574.0527,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25021634,218,,,0,,False,6,train,0
1958,0.0,574.0527,574.30292,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021634,223,,,0,,False,7,train,0
1959,0.0,574.30292,574.55313,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25021634,55,,,0,,False,8,test,2
1960,0.0,574.55313,574.80335,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021634,103,,,0,,False,9,train,0
1961,0.0,574.80335,575.05355,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25020366,128,,,0,,False,8,test,0
1962,0.0,575.05355,575.30376,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020366,99,,,0,,False,6,train,0
1963,0.0,575.30376,575.55396,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25020366,25,,,0,,False,4,train,1
1964,0.0,575.55396,575.80416,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25020366,135,,,0,,False,11,test,1
1965,0.0,575.80416,576.05438,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25021634,154,,,0,,False,8,test,1
1966,0.0,576.05438,576.3046,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25021634,89,,,0,,False,8,test,2
1967,0.0,576.3046,576.55481,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021634,174,,,0,,False,8,test,0
1968,0.0,576.55481,576.80503,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,179,,,0,,False,7,train,1
1969,0.0,576.80503,577.05523,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25020116,25,,,0,,False,5,test,1
1970,0.0,577.05523,577.30543,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25020116,53,,,0,,False,11,test,2
1971,0.0,577.30543,577.55563,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020116,60,,,0,,False,8,test,2
1972,0.0,577.55563,577.80583,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020116,60,,,0,,False,9,train,2
1973,0.0,577.80583,578.05605,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021884,33,,,0,,False,12,train,0
1974,0.0,578.05605,578.30627,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25021884,15,,,0,,False,10,train,0
1975,0.0,578.30627,578.55649,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021884,239,,,0,,False,3,train,2
1976,0.0,578.55649,578.80671,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021884,57,,,0,,False,9,train,1
1977,0.0,578.80671,579.0569,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019616,145,,,0,,False,7,train,1
1978,0.0,579.0569,579.3071,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019616,78,,,0,,False,10,train,0
1979,0.0,579.3071,579.5573,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25019616,218,,,0,,False,7,train,0
1980,0.0,579.5573,579.80749,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25019616,228,,,0,,False,8,test,0
1981,0.0,579.80749,580.05771,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25022134,67,,,0,,False,6,train,2
1982,0.0,580.05771,580.30794,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25022134,138,,,0,,False,5,test,0
1983,0.0,580.30794,580.55816,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25022134,118,,,0,,False,6,train,0
1984,0.0,580.55816,580.80838,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25022134,133,,,0,,False,6,train,0
1985,0.0,580.80838,581.05857,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25019616,42,,,0,,False,8,test,0
1986,0.0,581.05857,581.30877,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019616,196,,,0,,False,7,train,1
1987,0.0,581.30877,581.55897,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019616,162,,,0,,False,6,train,1
1988,0.0,581.55897,581.80916,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019616,213,,,0,,False,4,train,2
1989,0.0,581.80916,582.05938,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25021884,153,,,0,,False,6,train,1
1990,0.0,582.05938,582.3096,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25021884,149,,,0,,False,7,train,1
1991,0.0,582.3096,582.55982,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021884,230,,,0,,False,5,test,1
1992,0.0,582.55982,582.81004,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021884,115,,,0,,False,6,train,0
1993,0.0,582.81004,583.06024,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020116,134,,,0,,False,8,test,1
1994,0.0,583.06024,583.31044,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25020116,84,,,0,,False,9,train,1
1995,0.0,583.31044,583.56064,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25020116,109,,,0,,False,6,train,0
1996,0.0,583.56064,583.81084,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25020116,115,,,0,,False,7,train,0
1997,0.0,583.81084,584.06106,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,140,,,0,,False,6,train,2
1998,0.0,584.06106,584.31129,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25022134,237,,,0,,False,5,test,1
1999,0.0,584.31129,584.56151,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25022134,213,,,0,,False,5,test,2
2000,0.0,584.56151,584.81173,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,20.0,null,null,gabors,4.0,0.25022134,219,,,0,,False,6,train,0
2001,0.0,584.81173,585.06192,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25019366,110,,,0,,False,9,train,0
2002,0.0,585.06192,585.31212,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019366,202,,,0,,False,9,train,2
2003,0.0,585.31212,585.56231,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019366,172,,,0,,False,7,train,0
2004,0.0,585.56231,585.8125,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25019366,46,,,0,,False,8,test,0
2005,0.0,585.8125,586.06272,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25021884,32,,,0,,False,7,train,1
2006,0.0,586.06272,586.31294,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021884,6,,,0,,False,10,train,0
2007,0.0,586.31294,586.56316,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25021884,156,,,0,,False,7,train,2
2008,0.0,586.56316,586.81338,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25021884,24,,,0,,False,6,train,1
2009,0.0,586.81338,587.06358,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020366,139,,,0,,False,7,train,2
2010,0.0,587.06358,587.31379,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25020366,117,,,0,,False,11,test,2
2011,0.0,587.31379,587.56399,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25020366,61,,,0,,False,7,train,2
2012,0.0,587.56399,587.81419,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25020366,101,,,0,,False,9,train,1
2013,0.0,587.81419,588.06441,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25022134,191,,,0,,False,6,train,1
2014,0.0,588.06441,588.31464,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25022134,21,,,0,,False,9,train,2
2015,0.0,588.31464,588.56486,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25022134,9,,,0,,False,7,train,0
2016,0.0,588.56486,588.81508,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25022134,149,,,0,,False,8,test,1
2017,0.0,588.81508,589.06527,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019616,112,,,0,,False,6,train,0
2018,0.0,589.06527,589.31547,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019616,72,,,0,,False,8,test,1
2019,0.0,589.31547,589.56567,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,-10.0,null,null,gabors,4.0,0.25019616,160,,,0,,False,8,test,1
2020,0.0,589.56567,589.81586,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25019616,236,,,0,,False,7,train,1
2021,0.0,589.81586,590.06608,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,199,,,0,,False,7,train,2
2022,0.0,590.06608,590.3163,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,49,,,0,,False,8,test,2
2023,0.0,590.3163,590.56651,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021634,185,,,0,,False,6,train,0
2024,0.0,590.56651,590.81673,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021634,193,,,0,,False,7,train,1
2025,0.0,590.81673,591.06693,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019866,1,,,0,,False,12,train,2
2026,0.0,591.06693,591.31713,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,20.0,null,null,gabors,4.0,0.25019866,195,,,0,,False,6,train,2
2027,0.0,591.31713,591.56732,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25019866,86,,,0,,False,5,test,1
2028,0.0,591.56732,591.81752,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25019866,111,,,0,,False,6,train,2
2029,0.0,591.81752,592.06774,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,230,,,0,,False,6,train,1
2030,0.0,592.06774,592.31796,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,30.0,null,null,gabors,4.0,0.25021634,129,,,0,,False,6,train,1
2031,0.0,592.31796,592.56817,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25021634,225,,,0,,False,6,train,0
2032,0.0,592.56817,592.81839,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021634,213,,,0,,False,6,train,2
2033,0.0,592.81839,593.06859,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,45.0,0.0,null,null,gabors,4.0,0.25020366,18,,,0,,False,8,test,1
2034,0.0,593.06859,593.3188,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-30.0,null,null,gabors,4.0,0.25020366,188,,,0,,False,7,train,2
2035,0.0,593.3188,593.569,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020366,143,,,0,,False,7,train,2
2036,0.0,593.569,593.8192,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,-20.0,null,null,gabors,4.0,0.25020366,102,,,0,,False,11,test,1
2037,0.0,593.8192,594.06942,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,0.0,-30.0,null,null,gabors,4.0,0.25022134,82,,,0,,False,8,test,0
2038,0.0,594.06942,594.31965,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25022134,128,,,0,,False,9,train,0
2039,0.0,594.31965,594.56987,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25022134,227,,,0,,False,4,train,2
2040,0.0,594.56987,594.82009,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25022134,239,,,0,,False,4,train,2
2041,0.0,594.82009,595.07028,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25019616,241,,,0,,False,3,train,2
2042,0.0,595.07028,595.32048,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25019616,7,,,0,,False,9,train,1
2043,0.0,595.32048,595.57068,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019616,17,,,0,,False,6,train,2
2044,0.0,595.57068,595.82087,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019616,216,,,0,,False,8,test,0
2045,0.0,595.82087,596.07109,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021634,186,,,0,,False,10,train,0
2046,0.0,596.07109,596.32131,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,10.0,null,null,gabors,4.0,0.25021634,140,,,0,,False,7,train,2
2047,0.0,596.32131,596.57152,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25021634,162,,,0,,False,7,train,1
2048,0.0,596.57152,596.82174,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,199,,,0,,False,8,test,2
2049,0.0,596.82174,597.07194,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019866,108,,,0,,False,9,train,1
2050,0.0,597.07194,597.32214,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25019866,72,,,0,,False,9,train,1
2051,0.0,597.32214,597.57233,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25019866,142,,,0,,False,8,test,2
2052,0.0,597.57233,597.82253,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25019866,199,,,0,,False,9,train,2
2053,0.0,597.82253,598.07276,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,40.0,null,null,gabors,4.0,0.25022384,114,,,0,,False,11,test,0
2054,0.0,598.07276,598.32298,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,40.0,null,null,gabors,4.0,0.25022384,89,,,0,,False,9,train,2
2055,0.0,598.32298,598.5732,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-20.0,null,null,gabors,4.0,0.25022384,22,,,0,,False,9,train,2
2056,0.0,598.5732,598.82343,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-10.0,0.8,45.0,-30.0,null,null,gabors,4.0,0.25022384,196,,,0,,False,8,test,1
2057,0.0,598.82343,599.07363,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25019866,2,,,0,,False,10,train,2
2058,0.0,599.07363,599.32383,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,45.0,20.0,null,null,gabors,4.0,0.25019866,162,,,0,,False,8,test,1
2059,0.0,599.32383,599.57402,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,30.0,null,null,gabors,4.0,0.25019866,128,,,0,,False,10,train,0
2060,0.0,599.57402,599.82422,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,-40.0,null,null,gabors,4.0,0.25019866,206,,,0,,False,7,train,0
2061,0.0,599.82422,600.07444,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,-10.0,null,null,gabors,4.0,0.25021634,115,,,0,,False,8,test,0
2062,0.0,600.07444,600.32466,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,242,,,0,,False,8,test,2
2063,0.0,600.32466,600.57487,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-40.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25021634,143,,,0,,False,8,test,2
2064,0.0,600.57487,600.82509,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25021634,182,,,0,,False,7,train,1
2065,0.0,600.82509,601.07529,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,90.0,-10.0,null,null,gabors,4.0,0.25020116,88,,,0,,False,10,train,2
2066,0.0,601.07529,601.32549,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",10.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25020116,90,,,0,,False,8,test,0
2067,0.0,601.32549,601.57569,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,90.0,-40.0,null,null,gabors,4.0,0.25020116,20,,,0,,False,7,train,2
2068,0.0,601.57569,601.82589,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",30.0,0.8,0.0,0.0,null,null,gabors,4.0,0.25020116,163,,,0,,False,8,test,0
2069,0.0,601.82589,602.07611,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,90.0,30.0,null,null,gabors,4.0,0.25021884,150,,,0,,False,8,test,2
2070,0.0,602.07611,602.32633,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,90.0,0.0,null,null,gabors,4.0,0.25021884,5,,,0,,False,9,train,2
2071,0.0,602.32633,602.57655,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",0.0,0.8,45.0,-40.0,null,null,gabors,4.0,0.25021884,234,,,0,,False,11,test,1
2072,0.0,602.57655,602.82677,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",20.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25021884,33,,,0,,False,13,train,0
2073,0.0,602.82677,603.07696,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",40.0,0.8,45.0,40.0,null,null,gabors,4.0,0.25019616,226,,,0,,False,8,test,1
2074,0.0,603.07696,603.32716,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-30.0,0.8,0.0,-20.0,null,null,gabors,4.0,0.25019616,38,,,0,,False,7,train,0
2075,0.0,603.32716,603.57736,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,45.0,10.0,null,null,gabors,4.0,0.25019616,232,,,0,,False,6,train,1
2076,0.0,603.57736,603.82755,0.08,"[20.0, 20.0]","[3644.93333333, 3644.93333333]",-20.0,0.8,0.0,10.0,null,null,gabors,4.0,0.25019616,100,,,0,,False,10,train,0
