stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,frame,temporal_frequency,size,Dir,x_position,spatial_frequency,coherence,stimulus_name,Speed,phase,color,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
970,0.0,310.80701,311.05722,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020868,59,,,0,,False,6,train,0
971,0.0,311.05722,311.30743,-30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020868,231,,,0,,False,1,train,1
972,0.0,311.30743,311.55764,-30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020868,193,,,0,,False,4,train,0
973,0.0,311.55764,311.80785,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020882,228,,,0,,False,2,test,1
974,0.0,311.80785,312.05806,40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020882,130,,,0,,False,3,train,2
975,0.0,312.05806,312.30826,-10.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020882,76,,,0,,False,3,train,1
976,0.0,312.30826,312.55847,40.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020882,146,,,0,,False,4,train,0
977,0.0,312.55847,312.80868,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020868,67,,,0,,False,4,train,1
978,0.0,312.80868,313.05889,-30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020868,37,,,0,,False,5,test,0
979,0.0,313.05889,313.3091,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020868,204,,,0,,False,3,train,2
980,0.0,313.3091,313.55931,-10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020868,65,,,0,,False,3,train,2
981,0.0,313.55931,313.80953,20.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,143,,,0,,False,4,train,0
982,0.0,313.80953,314.05975,-20.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,62,,,0,,False,7,train,1
983,0.0,314.05975,314.30997,0.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,131,,,0,,False,4,train,1
984,0.0,314.30997,314.56019,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,160,,,0,,False,5,test,0
985,0.0,314.56019,314.81039,-30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,44,,,0,,False,3,train,1
986,0.0,314.81039,315.06059,10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,6,,,0,,False,2,test,1
987,0.0,315.06059,315.31079,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,9,,,0,,False,2,test,1
988,0.0,315.31079,315.56099,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,145,,,0,,False,4,train,1
989,0.0,315.56099,315.81119,-30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020382,214,,,0,,False,5,test,2
990,0.0,315.81119,316.0614,20.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020382,69,,,0,,False,5,test,1
991,0.0,316.0614,316.3116,30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020382,181,,,0,,False,2,test,2
992,0.0,316.3116,316.5618,40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020382,26,,,0,,False,5,test,0
993,0.0,316.5618,316.81202,20.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021368,179,,,0,,False,7,train,1
994,0.0,316.81202,317.06223,-10.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021368,159,,,0,,False,3,train,1
995,0.0,317.06223,317.31244,30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021368,164,,,0,,False,3,train,1
996,0.0,317.31244,317.56266,40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021368,8,,,0,,False,3,train,2
997,0.0,317.56266,317.81287,-10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,200,,,0,,False,2,test,1
998,0.0,317.81287,318.06308,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,219,,,0,,False,4,train,1
999,0.0,318.06308,318.31329,-20.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,115,,,0,,False,3,train,1
1000,0.0,318.31329,318.5635,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021132,64,,,0,,False,4,train,2
1001,0.0,318.5635,318.81371,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,18,,,0,,False,6,train,1
1002,0.0,318.81371,319.06391,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,79,,,0,,False,3,train,1
1003,0.0,319.06391,319.31411,10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020368,121,,,0,,False,7,train,0
1004,0.0,319.31411,319.56432,40.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020368,146,,,0,,False,5,test,0
1005,0.0,319.56432,319.81454,-30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022632,118,,,0,,False,4,train,1
1006,0.0,319.81454,320.06477,-10.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022632,80,,,0,,False,4,train,2
1007,0.0,320.06477,320.315,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022632,160,,,0,,False,6,train,0
1008,0.0,320.315,320.56522,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022632,163,,,0,,False,2,test,2
1009,0.0,320.56522,320.81542,10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019368,239,,,0,,False,2,test,0
1010,0.0,320.81542,321.06561,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019368,177,,,0,,False,3,train,2
1011,0.0,321.06561,321.3158,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019368,203,,,0,,False,3,train,2
1012,0.0,321.3158,321.566,0.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019368,228,,,0,,False,3,train,1
1013,0.0,321.566,321.81622,-40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,97,,,0,,False,4,train,0
1014,0.0,321.81622,322.06644,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,92,,,0,,False,4,train,2
1015,0.0,322.06644,322.31665,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,116,,,0,,False,3,train,0
1016,0.0,322.31665,322.56687,-40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021882,132,,,0,,False,3,train,2
1017,0.0,322.56687,322.81707,30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019868,190,,,0,,False,4,train,0
1018,0.0,322.81707,323.06727,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,204,,,0,,False,4,train,2
1019,0.0,323.06727,323.31747,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,180,,,0,,False,5,test,1
1020,0.0,323.31747,323.56767,-40.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,184,,,0,,False,4,train,2
1021,0.0,323.56767,323.81789,-30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022382,13,,,0,,False,4,train,2
1022,0.0,323.81789,324.06812,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022382,136,,,0,,False,5,test,2
1023,0.0,324.06812,324.31834,40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022382,195,,,0,,False,4,train,2
1024,0.0,324.31834,324.56856,-40.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022382,116,,,0,,False,4,train,0
1025,0.0,324.56856,324.81876,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019368,160,,,0,,False,7,train,0
1026,0.0,324.81876,325.06895,10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019368,98,,,0,,False,5,test,1
1027,0.0,325.06895,325.31914,-20.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019368,82,,,0,,False,3,train,0
1028,0.0,325.31914,325.56934,-10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019368,65,,,0,,False,4,train,2
1029,0.0,325.56934,325.81956,30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,81,,,0,,False,2,test,1
1030,0.0,325.81956,326.06978,20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,219,,,0,,False,5,test,1
1031,0.0,326.06978,326.31999,10.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,202,,,0,,False,3,train,1
1032,0.0,326.31999,326.57021,10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,222,,,0,,False,1,train,1
1033,0.0,326.57021,326.82042,-30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020368,86,,,0,,False,5,test,0
1034,0.0,326.82042,327.07062,-30.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,44,,,0,,False,4,train,1
1035,0.0,327.07062,327.32082,20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020368,232,,,0,,False,2,test,2
1036,0.0,327.32082,327.57103,-20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020368,79,,,0,,False,4,train,1
1037,0.0,327.57103,327.82124,0.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,9,,,0,,False,3,train,1
1038,0.0,327.82124,328.07145,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,145,,,0,,False,5,test,1
1039,0.0,328.07145,328.32166,30.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,223,,,0,,False,1,train,1
1040,0.0,328.32166,328.57187,-20.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021132,141,,,0,,False,2,test,1
1041,0.0,328.57187,328.82207,40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,234,,,0,,False,3,train,0
1042,0.0,328.82207,329.07228,-30.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,162,,,0,,False,2,test,0
1043,0.0,329.07228,329.32248,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,93,,,0,,False,2,test,0
1044,0.0,329.32248,329.57268,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,20,,,0,,False,4,train,0
1045,0.0,329.57268,329.8229,-40.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,104,,,0,,False,5,test,1
1046,0.0,329.8229,330.07312,-10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,200,,,0,,False,3,train,1
1047,0.0,330.07312,330.32333,-40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021882,67,,,0,,False,5,test,1
1048,0.0,330.32333,330.57355,20.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021882,19,,,0,,False,2,test,0
1049,0.0,330.57355,330.82375,-30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,86,,,0,,False,6,train,0
1050,0.0,330.82375,331.07396,-30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020118,135,,,0,,False,4,train,0
1051,0.0,331.07396,331.32416,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25020118,163,,,0,,False,3,train,2
1052,0.0,331.32416,331.57436,30.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020118,134,,,0,,False,6,train,1
1053,0.0,331.57436,331.82457,40.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021382,20,,,0,,False,5,test,0
1054,0.0,331.82457,332.07479,-40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,208,,,0,,False,6,train,2
1055,0.0,332.07479,332.325,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021382,235,,,0,,False,1,train,2
1056,0.0,332.325,332.57521,30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25021382,156,,,0,,False,5,test,1
1057,0.0,332.57521,332.82542,40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020868,243,,,0,,False,0,train,1
1058,0.0,332.82542,333.07563,40.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25020868,11,,,0,,False,4,train,0
1059,0.0,333.07563,333.32584,10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020868,222,,,0,,False,2,test,1
1060,0.0,333.32584,333.57605,-20.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25020868,51,,,0,,False,6,train,1
1061,0.0,333.57605,333.82626,0.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,14,,,0,,False,3,train,0
1062,0.0,333.82626,334.07648,-20.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,242,,,0,,False,2,test,2
1063,0.0,334.07648,334.3267,10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25021632,75,,,0,,False,5,test,0
1064,0.0,334.3267,334.57691,10.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25021632,70,,,0,,False,2,test,2
1065,0.0,334.57691,334.82711,30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019868,60,,,0,,False,4,train,0
1066,0.0,334.82711,335.07731,-10.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,200,,,0,,False,4,train,1
1067,0.0,335.07731,335.32751,-40.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,184,,,0,,False,5,test,2
1068,0.0,335.32751,335.57771,-20.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,141,,,0,,False,3,train,1
1069,0.0,335.57771,335.82793,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,204,,,0,,False,5,test,2
1070,0.0,335.82793,336.07815,20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,218,,,0,,False,1,train,1
1071,0.0,336.07815,336.32837,-20.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,210,,,0,,False,3,train,1
1072,0.0,336.32837,336.57859,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,112,,,0,,False,3,train,1
1073,0.0,336.57859,336.82879,-40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019618,208,,,0,,False,7,train,2
1074,0.0,336.82879,337.07899,40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019618,201,,,0,,False,2,test,0
1075,0.0,337.07899,337.32918,-20.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019618,49,,,0,,False,6,train,2
1076,0.0,337.32918,337.57938,40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,243,,,0,,False,1,train,1
1077,0.0,337.57938,337.8296,10.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,63,,,0,,False,5,test,0
1078,0.0,337.8296,338.07982,20.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,133,,,0,,False,4,train,2
1079,0.0,338.07982,338.33004,40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,26,,,0,,False,6,train,0
1080,0.0,338.33004,338.58026,-30.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022132,117,,,0,,False,4,train,1
1081,0.0,338.58026,338.83046,0.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,112,,,0,,False,4,train,1
1082,0.0,338.83046,339.08066,10.0,null,4.0,"[20.0, 20.0]",null,20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,6,,,0,,False,3,train,1
1083,0.0,339.08066,339.33086,40.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019868,74,,,0,,False,7,train,1
1084,0.0,339.33086,339.58106,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25019868,235,,,0,,False,2,test,2
1085,0.0,339.58106,339.83128,-30.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022382,24,,,0,,False,2,test,1
1086,0.0,339.83128,340.08151,40.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25022382,58,,,0,,False,3,train,1
1087,0.0,340.08151,340.33173,0.0,null,4.0,"[20.0, 20.0]",null,0.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022382,93,,,0,,False,3,train,0
1088,0.0,340.33173,340.58195,30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022382,190,,,0,,False,5,test,0
1089,0.0,340.58195,340.83215,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,18,,,0,,False,7,train,1
1090,0.0,340.83215,341.08235,30.0,null,4.0,"[20.0, 20.0]",null,-30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,45,,,0,,False,4,train,1
1091,0.0,341.08235,341.33254,-40.0,null,4.0,"[20.0, 20.0]",null,-10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019618,28,,,0,,False,7,train,1
1092,0.0,341.33254,341.58274,30.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019618,46,,,0,,False,5,test,0
1093,0.0,341.58274,341.83296,30.0,null,4.0,"[20.0, 20.0]",null,40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,60,,,0,,False,5,test,0
1094,0.0,341.83296,342.08318,10.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,95,,,0,,False,4,train,2
1095,0.0,342.08318,342.3334,-40.0,null,4.0,"[20.0, 20.0]",null,-20.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25022132,5,,,0,,False,3,train,0
1096,0.0,342.3334,342.58362,0.0,null,4.0,"[20.0, 20.0]",null,-40.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,90.0,0.25022132,235,,,0,,False,3,train,2
1097,0.0,342.58362,342.83382,30.0,null,4.0,"[20.0, 20.0]",null,10.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,45.0,0.25019368,81,,,0,,False,3,train,1
1098,0.0,342.83382,343.08401,10.0,null,4.0,"[20.0, 20.0]",null,30.0,0.08,null,gabors,null,"[3644.93333333, 3644.93333333]",null,0.8,0.0,0.25019368,17,,,0,,False,2,test,0
