stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,size,orientation,spatial_frequency,y_position,stimulus_name,frame,temporal_frequency,color,contrast,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2026,0.0,596.55323,596.80344,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25020893,142,,,0,,False,8,test,0
2027,0.0,596.80344,597.05364,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,30.0,0.25020893,98,,,0,,False,8,test,1
2028,0.0,597.05364,597.30385,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,96,,,0,,False,10,train,0
2029,0.0,597.30385,597.55406,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,20.0,0.25021107,16,,,0,,False,6,train,0
2030,0.0,597.55406,597.80428,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,168,,,0,,False,8,test,0
2031,0.0,597.80428,598.05449,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25021107,142,,,0,,False,9,train,0
2032,0.0,598.05449,598.3047,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,156,,,0,,False,4,train,0
2033,0.0,598.3047,598.55491,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,8,,,0,,False,6,train,0
2034,0.0,598.55491,598.80512,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,20.0,0.25020893,26,,,0,,False,9,train,1
2035,0.0,598.80512,599.05532,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,235,,,0,,False,9,train,1
2036,0.0,599.05532,599.30553,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,191,,,0,,False,8,test,1
2037,0.0,599.30553,599.55574,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25020857,127,,,0,,False,10,train,1
2038,0.0,599.55574,599.80595,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,78,,,0,,False,6,train,2
2039,0.0,599.80595,600.05616,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,0.0,0.25020857,149,,,0,,False,10,train,1
2040,0.0,600.05616,600.30637,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25020857,172,,,0,,False,8,test,2
2041,0.0,600.30637,600.55657,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25020643,121,,,0,,False,7,train,1
2042,0.0,600.55657,600.80678,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25020643,215,,,0,,False,7,train,2
2043,0.0,600.80678,601.05699,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,40.0,0.25020643,243,,,0,,False,5,test,2
2044,0.0,601.05699,601.30719,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25020643,242,,,0,,False,6,train,2
2045,0.0,601.30719,601.55741,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,170,,,0,,False,6,train,0
2046,0.0,601.55741,601.80762,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25021357,45,,,0,,False,10,train,2
2047,0.0,601.80762,602.05783,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,192,,,0,,False,9,train,2
2048,0.0,602.05783,602.30805,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25021357,150,,,0,,False,5,test,0
2049,0.0,602.30805,602.55825,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020643,8,,,0,,False,7,train,0
2050,0.0,602.55825,602.80846,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020643,8,,,0,,False,8,test,0
2051,0.0,602.80846,603.05867,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,0.0,0.25020643,12,,,0,,False,10,train,2
2052,0.0,603.05867,603.30887,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,20.0,0.25020643,57,,,0,,False,10,train,1
2053,0.0,603.30887,603.55908,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,20.0,0.25020607,51,,,0,,False,10,train,2
2054,0.0,603.55908,603.80929,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020607,157,,,0,,False,12,train,1
2055,0.0,603.80929,604.05949,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25020607,2,,,0,,False,10,train,2
2056,0.0,604.05949,604.3097,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25020607,62,,,0,,False,9,train,0
2057,0.0,604.3097,604.55991,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,10.0,0.25021393,220,,,0,,False,9,train,0
2058,0.0,604.55991,604.81013,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25021393,150,,,0,,False,6,train,0
2059,0.0,604.81013,605.06034,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,171,,,0,,False,7,train,1
2060,0.0,605.06034,605.31055,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,61,,,0,,False,8,test,2
2061,0.0,605.31055,605.56076,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,40.0,0.25020607,82,,,0,,False,6,train,1
2062,0.0,605.56076,605.81097,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020607,86,,,0,,False,10,train,0
2063,0.0,605.81097,606.06117,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,20.0,0.25020607,16,,,0,,False,7,train,0
2064,0.0,606.06117,606.31138,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,10.0,0.25020607,72,,,0,,False,8,test,2
2065,0.0,606.31138,606.56159,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,40.0,0.25021143,111,,,0,,False,4,train,1
2066,0.0,606.56159,606.8118,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,10.0,0.25021143,147,,,0,,False,9,train,1
2067,0.0,606.8118,607.06201,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,30.0,0.25021143,241,,,0,,False,6,train,1
2068,0.0,607.06201,607.31222,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-20.0,0.25021143,96,,,0,,False,11,test,0
2069,0.0,607.31222,607.56243,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25021107,219,,,0,,False,7,train,1
2070,0.0,607.56243,607.81265,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,-10.0,0.25021107,39,,,0,,False,10,train,1
2071,0.0,607.81265,608.06286,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021107,154,,,0,,False,6,train,1
2072,0.0,608.06286,608.31307,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25021107,130,,,0,,False,7,train,0
2073,0.0,608.31307,608.56327,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,10.0,0.25020643,15,,,0,,False,8,test,0
2074,0.0,608.56327,608.81348,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,67,,,0,,False,7,train,0
2075,0.0,608.81348,609.06369,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,10.0,0.25020643,1,,,0,,False,8,test,0
2076,0.0,609.06369,609.31389,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-10.0,gabors,null,4.0,null,0.8,30.0,0.25020643,193,,,0,,False,7,train,2
2077,0.0,609.31389,609.5641,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-40.0,0.25020857,145,,,0,,False,10,train,1
2078,0.0,609.5641,609.81431,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,78,,,0,,False,7,train,2
2079,0.0,609.81431,610.06452,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,40.0,0.25020857,93,,,0,,False,7,train,2
2080,0.0,610.06452,610.31473,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020857,158,,,0,,False,8,test,2
2081,0.0,610.31473,610.56494,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,30.0,0.25021143,222,,,0,,False,6,train,1
2082,0.0,610.56494,610.81515,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25021143,74,,,0,,False,5,test,0
2083,0.0,610.81515,611.06536,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25021143,81,,,0,,False,5,test,0
2084,0.0,611.06536,611.31557,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-10.0,0.25021143,136,,,0,,False,7,train,2
2085,0.0,611.31557,611.56578,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,30.0,0.25020857,222,,,0,,False,7,train,1
2086,0.0,611.56578,611.81599,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020857,50,,,0,,False,7,train,2
2087,0.0,611.81599,612.0662,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020857,130,,,0,,False,8,test,0
2088,0.0,612.0662,612.31641,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25020857,2,,,0,,False,11,test,2
2089,0.0,612.31641,612.56661,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,0.0,gabors,null,4.0,null,0.8,-10.0,0.25020393,232,,,0,,False,7,train,1
2090,0.0,612.56661,612.81682,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25020393,2,,,0,,False,12,train,2
2091,0.0,612.81682,613.06702,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-40.0,gabors,null,4.0,null,0.8,0.0,0.25020393,35,,,0,,False,9,train,1
2092,0.0,613.06702,613.31722,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-20.0,0.25020393,240,,,0,,False,5,test,2
2093,0.0,613.31722,613.56744,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,-30.0,0.25021357,161,,,0,,False,7,train,1
2094,0.0,613.56744,613.81765,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,40.0,0.25021357,76,,,0,,False,11,test,0
2095,0.0,613.81765,614.06786,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,40.0,0.25021357,82,,,0,,False,7,train,1
2096,0.0,614.06786,614.31808,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,10.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,34,,,0,,False,12,train,1
2097,0.0,614.31808,614.56828,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,175,,,0,,False,8,test,2
2098,0.0,614.56828,614.81849,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25020643,125,,,0,,False,10,train,2
2099,0.0,614.81849,615.0687,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,0.0,0.25020643,124,,,0,,False,11,test,1
2100,0.0,615.0687,615.3189,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,22,,,0,,False,7,train,2
2101,0.0,615.3189,615.56911,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-20.0,0.25020857,71,,,0,,False,5,test,0
2102,0.0,615.56911,615.81932,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,20.0,0.25020857,16,,,0,,False,8,test,0
2103,0.0,615.81932,616.06953,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,0.0,0.25020857,109,,,0,,False,10,train,2
2104,0.0,616.06953,616.31974,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,0.0,gabors,null,4.0,null,0.8,40.0,0.25020857,59,,,0,,False,6,train,0
2105,0.0,616.31974,616.56995,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25020893,74,,,0,,False,6,train,0
2106,0.0,616.56995,616.82016,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,20.0,0.25020893,221,,,0,,False,10,train,1
2107,0.0,616.82016,617.07036,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,30.0,0.25020893,68,,,0,,False,8,test,2
2108,0.0,617.07036,617.32057,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,170,,,0,,False,7,train,0
2109,0.0,617.32057,617.57078,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,0.0,0.25020607,5,,,0,,False,6,train,2
2110,0.0,617.57078,617.82099,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-10.0,gabors,null,4.0,null,0.8,-10.0,0.25020607,83,,,0,,False,9,train,1
2111,0.0,617.82099,618.07119,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020607,130,,,0,,False,9,train,0
2112,0.0,618.07119,618.3214,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020607,204,,,0,,False,7,train,1
2113,0.0,618.3214,618.57161,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25021393,168,,,0,,False,9,train,0
2114,0.0,618.57161,618.82183,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,-30.0,0.25021393,163,,,0,,False,8,test,0
2115,0.0,618.82183,619.07204,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25021393,36,,,0,,False,7,train,0
2116,0.0,619.07204,619.32225,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,-40.0,0.25021393,91,,,0,,False,10,train,0
2117,0.0,619.32225,619.57246,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,30.0,0.25021107,187,,,0,,False,8,test,0
2118,0.0,619.57246,619.82268,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25021107,37,,,0,,False,6,train,1
2119,0.0,619.82268,620.07289,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,-30.0,0.25021107,63,,,0,,False,7,train,0
2120,0.0,620.07289,620.3231,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,10.0,0.25021107,225,,,0,,False,8,test,1
2121,0.0,620.3231,620.5733,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,40.0,0.25020643,50,,,0,,False,8,test,2
2122,0.0,620.5733,620.82351,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,-10.0,0.25020643,67,,,0,,False,8,test,0
2123,0.0,620.82351,621.07372,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-20.0,gabors,null,4.0,null,0.8,10.0,0.25020643,225,,,0,,False,9,train,1
2124,0.0,621.07372,621.32392,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,40.0,0.25020643,211,,,0,,False,6,train,0
2125,0.0,621.32392,621.57413,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,20.0,0.25020357,94,,,0,,False,10,train,0
2126,0.0,621.57413,621.82433,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,30.0,0.25020357,233,,,0,,False,11,test,0
2127,0.0,621.82433,622.07453,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-20.0,gabors,null,4.0,null,0.8,10.0,0.25020357,205,,,0,,False,10,train,2
2128,0.0,622.07453,622.32474,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,10.0,0.25020357,13,,,0,,False,10,train,0
2129,0.0,622.32474,622.57495,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25021143,56,,,0,,False,7,train,1
2130,0.0,622.57495,622.82516,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25021143,165,,,0,,False,9,train,2
2131,0.0,622.82516,623.07537,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021143,154,,,0,,False,7,train,1
2132,0.0,623.07537,623.32558,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,20.0,0.25021143,51,,,0,,False,11,test,2
2133,0.0,623.32558,623.5758,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,40.0,0.25021357,188,,,0,,False,7,train,2
2134,0.0,623.5758,623.82601,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,10.0,0.25021357,184,,,0,,False,9,train,2
2135,0.0,623.82601,624.07622,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,20.0,gabors,null,4.0,null,0.8,20.0,0.25021357,197,,,0,,False,8,test,0
2136,0.0,624.07622,624.32644,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,-30.0,gabors,null,4.0,null,0.8,0.0,0.25021357,55,,,0,,False,8,test,1
2137,0.0,624.32644,624.57665,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,20.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,219,,,0,,False,8,test,1
2138,0.0,624.57665,624.82686,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-10.0,0.25020893,158,,,0,,False,9,train,2
2139,0.0,624.82686,625.07706,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,31,,,0,,False,7,train,2
2140,0.0,625.07706,625.32727,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,192,,,0,,False,10,train,2
2141,0.0,625.32727,625.57749,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25021357,200,,,0,,False,5,test,0
2142,0.0,625.57749,625.8277,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,40.0,0.25021357,40,,,0,,False,8,test,2
2143,0.0,625.8277,626.07791,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,10.0,0.25021357,190,,,0,,False,6,train,2
2144,0.0,626.07791,626.32813,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-20.0,gabors,null,4.0,null,0.8,40.0,0.25021357,210,,,0,,False,9,train,0
2145,0.0,626.32813,626.57833,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020143,4,,,0,,False,8,test,2
2146,0.0,626.57833,626.82853,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25020143,92,,,0,,False,7,train,2
2147,0.0,626.82853,627.07873,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,-30.0,0.25020143,74,,,0,,False,7,train,0
2148,0.0,627.07873,627.32893,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",45.0,0.08,40.0,gabors,null,4.0,null,0.8,20.0,0.25020143,198,,,0,,False,8,test,1
2149,0.0,627.32893,627.57914,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25021107,207,,,0,,False,9,train,2
2150,0.0,627.57914,627.82936,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,10.0,0.25021107,10,,,0,,False,9,train,0
2151,0.0,627.82936,628.07957,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,30.0,gabors,null,4.0,null,0.8,-30.0,0.25021107,61,,,0,,False,9,train,2
2152,0.0,628.07957,628.32978,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,10.0,gabors,null,4.0,null,0.8,0.0,0.25021107,89,,,0,,False,11,test,0
2153,0.0,628.32978,628.57999,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,-40.0,gabors,null,4.0,null,0.8,-40.0,0.25020893,242,,,0,,False,7,train,2
2154,0.0,628.57999,628.8302,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,30.0,0.25020893,4,,,0,,False,9,train,2
2155,0.0,628.8302,629.0804,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,0.0,gabors,null,4.0,null,0.8,-20.0,0.25020893,173,,,0,,False,8,test,2
2156,0.0,629.0804,629.33061,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-40.0,gabors,null,4.0,null,0.8,30.0,0.25020893,233,,,0,,False,12,train,0
2157,0.0,629.33061,629.58082,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,10.0,gabors,null,4.0,null,0.8,-40.0,0.25020357,31,,,0,,False,8,test,2
2158,0.0,629.58082,629.83102,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,0.0,0.25020357,224,,,0,,False,9,train,0
2159,0.0,629.83102,630.08122,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-30.0,gabors,null,4.0,null,0.8,40.0,0.25020357,130,,,0,,False,10,train,0
2160,0.0,630.08122,630.33143,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,40.0,gabors,null,4.0,null,0.8,-40.0,0.25020357,207,,,0,,False,10,train,2
2161,0.0,630.33143,630.58164,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,-10.0,gabors,null,4.0,null,0.8,40.0,0.25021393,81,,,0,,False,6,train,0
2162,0.0,630.58164,630.83186,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",0.0,0.08,30.0,gabors,null,4.0,null,0.8,10.0,0.25021393,77,,,0,,False,9,train,0
2163,0.0,630.83186,631.08207,"[3644.93333333, 3644.93333333]","[20.0, 20.0]",90.0,0.08,20.0,gabors,null,4.0,null,0.8,0.0,0.25021393,138,,,0,,False,7,train,2
