stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,x_position,spatial_frequency,color,temporal_frequency,contrast,stimulus_name,orientation,phase,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2840,0.0,795.20265,795.45287,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,47,,,0,,False,10,train,0
2841,0.0,795.45287,795.70307,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,31,,,0,,False,11,test,0
2842,0.0,795.70307,795.95327,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,165,,,0,,False,13,train,0
2843,0.0,795.95327,796.20347,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,183,,,0,,False,12,train,0
2844,0.0,796.20347,796.45366,10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,137,,,0,,False,10,train,0
2845,0.0,796.45366,796.70389,-20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,204,,,0,,False,11,test,1
2846,0.0,796.70389,796.95411,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,61,,,0,,False,9,train,0
2847,0.0,796.95411,797.20433,0.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,242,,,0,,False,10,train,0
2848,0.0,797.20433,797.45455,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,40,,,0,,False,11,test,2
2849,0.0,797.45455,797.70475,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,104,,,0,,False,11,test,0
2850,0.0,797.70475,797.95495,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,64,,,0,,False,11,test,0
2851,0.0,797.95495,798.20515,-30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501976,211,,,0,,False,10,train,1
2852,0.0,798.20515,798.45534,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,104,,,0,,False,12,train,0
2853,0.0,798.45534,798.70557,10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,241,,,0,,False,12,train,0
2854,0.0,798.70557,798.95579,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,28,,,0,,False,14,test,1
2855,0.0,798.95579,799.20601,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,111,,,0,,False,10,train,1
2856,0.0,799.20601,799.45623,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,199,,,0,,False,11,test,1
2857,0.0,799.45623,799.70643,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,159,,,0,,False,9,train,0
2858,0.0,799.70643,799.95662,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,229,,,0,,False,7,train,2
2859,0.0,799.95662,800.20682,-40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,120,,,0,,False,11,test,2
2860,0.0,800.20682,800.45701,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,152,,,0,,False,11,test,0
2861,0.0,800.45701,800.70723,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,138,,,0,,False,13,train,2
2862,0.0,800.70723,800.95745,-10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,57,,,0,,False,12,train,0
2863,0.0,800.95745,801.20767,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,205,,,0,,False,12,train,1
2864,0.0,801.20767,801.45788,0.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,242,,,0,,False,11,test,0
2865,0.0,801.45788,801.70809,-30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502026,113,,,0,,False,11,test,2
2866,0.0,801.70809,801.95829,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,114,,,0,,False,12,train,0
2867,0.0,801.95829,802.20849,0.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502026,25,,,0,,False,12,train,2
2868,0.0,802.20849,802.45869,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,183,,,0,,False,13,train,0
2869,0.0,802.45869,802.70891,20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,186,,,0,,False,11,test,1
2870,0.0,802.70891,802.95913,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,225,,,0,,False,12,train,1
2871,0.0,802.95913,803.20935,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,194,,,0,,False,11,test,2
2872,0.0,803.20935,803.45957,40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,121,,,0,,False,10,train,0
2873,0.0,803.45957,803.70977,-30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,113,,,0,,False,12,train,2
2874,0.0,803.70977,803.95997,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,95,,,0,,False,12,train,2
2875,0.0,803.95997,804.21017,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501976,87,,,0,,False,12,train,2
2876,0.0,804.21017,804.46036,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501976,183,,,0,,False,14,test,0
2877,0.0,804.46036,804.71058,40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,215,,,0,,False,12,train,1
2878,0.0,804.71058,804.9608,20.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,42,,,0,,False,13,train,1
2879,0.0,804.9608,805.21102,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,43,,,0,,False,12,train,2
2880,0.0,805.21102,805.46124,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,115,,,0,,False,9,train,0
2881,0.0,805.46124,805.71144,40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,27,,,0,,False,13,train,0
2882,0.0,805.71144,805.96163,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,111,,,0,,False,11,test,1
2883,0.0,805.96163,806.21183,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,163,,,0,,False,13,train,2
2884,0.0,806.21183,806.46202,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,168,,,0,,False,12,train,0
2885,0.0,806.46202,806.71225,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,71,,,0,,False,13,train,1
2886,0.0,806.71225,806.96247,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,40,,,0,,False,12,train,2
2887,0.0,806.96247,807.21269,-30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,40,,,0,,False,13,train,2
2888,0.0,807.21269,807.46291,20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,154,,,0,,False,11,test,1
2889,0.0,807.46291,807.71312,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502026,145,,,0,,False,11,test,1
2890,0.0,807.71312,807.96332,-20.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502026,124,,,0,,False,12,train,1
2891,0.0,807.96332,808.21352,-40.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,206,,,0,,False,12,train,0
2892,0.0,808.21352,808.46372,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502026,172,,,0,,False,10,train,1
2893,0.0,808.46372,808.71393,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502099,198,,,0,,False,13,train,1
2894,0.0,808.71393,808.96414,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502099,240,,,0,,False,9,train,1
2895,0.0,808.96414,809.21435,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502099,159,,,0,,False,10,train,0
2896,0.0,809.21435,809.46456,-40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502099,82,,,0,,False,11,test,0
2897,0.0,809.46456,809.71477,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,6,,,0,,False,11,test,1
2898,0.0,809.71477,809.96497,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,93,,,0,,False,12,train,2
2899,0.0,809.96497,810.21518,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,130,,,0,,False,9,train,1
2900,0.0,810.21518,810.46538,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,85,,,0,,False,11,test,0
2901,0.0,810.46538,810.7156,-30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,130,,,0,,False,10,train,1
2902,0.0,810.7156,810.96581,10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,153,,,0,,False,11,test,0
2903,0.0,810.96581,811.21602,0.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,236,,,0,,False,10,train,1
2904,0.0,811.21602,811.46623,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502124,7,,,0,,False,13,train,2
2905,0.0,811.46623,811.71644,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,35,,,0,,False,11,test,2
2906,0.0,811.71644,811.96664,-10.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,57,,,0,,False,13,train,0
2907,0.0,811.96664,812.21685,10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,167,,,0,,False,13,train,2
2908,0.0,812.21685,812.46705,-30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502051,189,,,0,,False,13,train,2
2909,0.0,812.46705,812.71726,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502074,9,,,0,,False,10,train,1
2910,0.0,812.71726,812.96747,-40.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502074,82,,,0,,False,12,train,0
2911,0.0,812.96747,813.21768,-10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502074,214,,,0,,False,10,train,1
2912,0.0,813.21768,813.46788,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502074,148,,,0,,False,10,train,1
2913,0.0,813.46788,813.7181,30.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502126,230,,,0,,False,13,train,0
2914,0.0,813.7181,813.96831,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502126,35,,,0,,False,12,train,2
2915,0.0,813.96831,814.21852,-20.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502126,142,,,0,,False,10,train,0
2916,0.0,814.21852,814.46873,30.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502126,179,,,0,,False,11,test,1
2917,0.0,814.46873,814.71896,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502249,205,,,0,,False,13,train,1
2918,0.0,814.71896,814.96918,10.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,159,,,0,,False,11,test,0
2919,0.0,814.96918,815.21941,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,114,,,0,,False,13,train,0
2920,0.0,815.21941,815.46963,30.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502249,73,,,0,,False,13,train,0
2921,0.0,815.46963,815.71982,0.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501901,116,,,0,,False,13,train,0
2922,0.0,815.71982,815.97001,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,163,,,0,,False,14,test,2
2923,0.0,815.97001,816.2202,-10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501901,126,,,0,,False,12,train,2
2924,0.0,816.2202,816.47039,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501901,14,,,0,,False,12,train,1
2925,0.0,816.47039,816.72061,-10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502174,205,,,0,,False,14,test,1
2926,0.0,816.72061,816.97083,-10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502174,218,,,0,,False,13,train,0
2927,0.0,816.97083,817.22105,-20.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,112,,,0,,False,11,test,2
2928,0.0,817.22105,817.47126,-10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502174,108,,,0,,False,12,train,2
2929,0.0,817.47126,817.72147,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502026,43,,,0,,False,13,train,2
2930,0.0,817.72147,817.97167,-10.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,237,,,0,,False,10,train,0
2931,0.0,817.97167,818.22187,-10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502026,15,,,0,,False,12,train,1
2932,0.0,818.22187,818.47207,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502026,87,,,0,,False,13,train,2
2933,0.0,818.47207,818.72229,-40.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,209,,,0,,False,10,train,0
2934,0.0,818.72229,818.9725,-40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,59,,,0,,False,13,train,2
2935,0.0,818.9725,819.22272,-40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,233,,,0,,False,11,test,0
2936,0.0,819.22272,819.47293,20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,5,,,0,,False,13,train,0
2937,0.0,819.47293,819.72314,-40.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,64,,,0,,False,12,train,0
2938,0.0,819.72314,819.97334,10.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,50,,,0,,False,8,test,0
2939,0.0,819.97334,820.22354,-30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502026,243,,,0,,False,11,test,0
2940,0.0,820.22354,820.47374,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502026,92,,,0,,False,13,train,1
2941,0.0,820.47374,820.72397,40.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,33,,,0,,False,12,train,2
2942,0.0,820.72397,820.97419,30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502224,91,,,0,,False,13,train,1
2943,0.0,820.97419,821.22441,0.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502224,11,,,0,,False,9,train,0
2944,0.0,821.22441,821.47463,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502224,229,,,0,,False,8,test,2
2945,0.0,821.47463,821.72483,-10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2501951,234,,,0,,False,12,train,0
2946,0.0,821.72483,821.97502,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,194,,,0,,False,12,train,2
2947,0.0,821.97502,822.22522,40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501951,13,,,0,,False,10,train,2
2948,0.0,822.22522,822.47541,0.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501951,102,,,0,,False,12,train,1
2949,0.0,822.47541,822.72563,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,162,,,0,,False,8,test,2
2950,0.0,822.72563,822.97585,-10.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502199,156,,,0,,False,11,test,2
2951,0.0,822.97585,823.22607,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502199,123,,,0,,False,12,train,1
2952,0.0,823.22607,823.47629,-30.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502199,72,,,0,,False,13,train,0
2953,0.0,823.47629,823.72649,-20.0,"[20.0, 20.0]",-40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,148,,,0,,False,11,test,1
2954,0.0,823.72649,823.97669,40.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,115,,,0,,False,10,train,0
2955,0.0,823.97669,824.22689,-40.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502001,202,,,0,,False,10,train,0
2956,0.0,824.22689,824.47709,10.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502001,145,,,0,,False,12,train,1
2957,0.0,824.47709,824.72733,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502349,18,,,0,,False,12,train,0
2958,0.0,824.72733,824.97756,30.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502349,177,,,0,,False,13,train,1
2959,0.0,824.97756,825.2278,10.0,"[20.0, 20.0]",-10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502349,225,,,0,,False,13,train,1
2960,0.0,825.2278,825.47803,-20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502349,106,,,0,,False,9,train,2
2961,0.0,825.47803,825.72822,10.0,"[20.0, 20.0]",0.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,26,,,0,,False,11,test,2
2962,0.0,825.72822,825.9784,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501826,69,,,0,,False,12,train,1
2963,0.0,825.9784,826.22858,-30.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2501826,211,,,0,,False,11,test,1
2964,0.0,826.22858,826.47876,40.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2501826,24,,,0,,False,13,train,2
2965,0.0,826.47876,826.72898,20.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,67,,,0,,False,9,train,0
2966,0.0,826.72898,826.97919,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502149,69,,,0,,False,13,train,1
2967,0.0,826.97919,827.22941,30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,90.0,"[3644.93333333, 3644.93333333]",null,0.2502149,229,,,0,,False,9,train,2
2968,0.0,827.22941,827.47962,10.0,"[20.0, 20.0]",-20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502149,181,,,0,,False,12,train,0
2969,0.0,827.47962,827.72983,0.0,"[20.0, 20.0]",40.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,187,,,0,,False,9,train,1
2970,0.0,827.72983,827.98003,-30.0,"[20.0, 20.0]",30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,56,,,0,,False,12,train,0
2971,0.0,827.98003,828.23024,20.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502051,94,,,0,,False,11,test,0
2972,0.0,828.23024,828.48044,30.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502051,125,,,0,,False,11,test,1
2973,0.0,828.48044,828.73066,-30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,191,,,0,,False,10,train,1
2974,0.0,828.73066,828.98087,30.0,"[20.0, 20.0]",20.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,61,,,0,,False,10,train,0
2975,0.0,828.98087,829.23108,40.0,"[20.0, 20.0]",-30.0,0.08,null,4.0,0.8,gabors,45.0,"[3644.93333333, 3644.93333333]",null,0.2502124,69,,,0,,False,14,test,1
2976,0.0,829.23108,829.48129,-20.0,"[20.0, 20.0]",10.0,0.08,null,4.0,0.8,gabors,0.0,"[3644.93333333, 3644.93333333]",null,0.2502124,114,,,0,,False,14,test,0
