stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,size,stimulus_name,y_position,contrast,phase,frame,orientation,temporal_frequency,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1703,0.0,510.47302,510.72324,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,175,,,0,,False,7,train,0
1704,0.0,510.72324,510.97345,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,150,,,0,,False,9,train,2
1705,0.0,510.97345,511.22365,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,141,,,0,,False,4,train,0
1706,0.0,511.22365,511.47385,-10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020017,31,,,0,,False,8,test,1
1707,0.0,511.47385,511.72405,30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,98,,,0,,False,6,train,2
1708,0.0,511.72405,511.97425,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,138,,,0,,False,7,train,2
1709,0.0,511.97425,512.22447,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,227,,,0,,False,6,train,0
1710,0.0,512.22447,512.47468,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,161,,,0,,False,10,train,2
1711,0.0,512.47468,512.7249,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,38,,,0,,False,11,test,2
1712,0.0,512.7249,512.97511,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,58,,,0,,False,10,train,0
1713,0.0,512.97511,513.22531,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,112,,,0,,False,7,train,1
1714,0.0,513.22531,513.47552,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,163,,,0,,False,5,test,0
1715,0.0,513.47552,513.72572,-10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,213,,,0,,False,5,test,1
1716,0.0,513.72572,513.97592,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,130,,,0,,False,3,train,2
1717,0.0,513.97592,514.22613,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020733,36,,,0,,False,9,train,2
1718,0.0,514.22613,514.47634,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020733,24,,,0,,False,8,test,2
1719,0.0,514.47634,514.72654,0.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,158,,,0,,False,5,test,0
1720,0.0,514.72654,514.97675,-10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,211,,,0,,False,8,test,1
1721,0.0,514.97675,515.22696,-30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021267,121,,,0,,False,8,test,2
1722,0.0,515.22696,515.47718,-40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021267,128,,,0,,False,7,train,1
1723,0.0,515.47718,515.72739,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021267,225,,,0,,False,4,train,1
1724,0.0,515.72739,515.9776,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021267,170,,,0,,False,7,train,0
1725,0.0,515.9776,516.22782,10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,73,,,0,,False,10,train,1
1726,0.0,516.22782,516.47803,-20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,59,,,0,,False,6,train,2
1727,0.0,516.47803,516.72825,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,135,,,0,,False,6,train,2
1728,0.0,516.72825,516.97846,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,92,,,0,,False,4,train,0
1729,0.0,516.97846,517.22867,-10.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,108,,,0,,False,6,train,0
1730,0.0,517.22867,517.47887,-40.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,16,,,0,,False,7,train,1
1731,0.0,517.47887,517.72908,30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,87,,,0,,False,6,train,0
1732,0.0,517.72908,517.97928,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,126,,,0,,False,7,train,2
1733,0.0,517.97928,518.2295,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,221,,,0,,False,5,test,2
1734,0.0,518.2295,518.47971,-10.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021483,84,,,0,,False,5,test,1
1735,0.0,518.47971,518.72993,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021483,34,,,0,,False,7,train,2
1736,0.0,518.72993,518.98014,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021483,69,,,0,,False,5,test,0
1737,0.0,518.98014,519.23034,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,140,,,0,,False,5,test,2
1738,0.0,519.23034,519.48055,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,42,,,0,,False,7,train,1
1739,0.0,519.48055,519.73075,40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,75,,,0,,False,4,train,2
1740,0.0,519.73075,519.98095,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,197,,,0,,False,8,test,1
1741,0.0,519.98095,520.23117,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,27,,,0,,False,6,train,1
1742,0.0,520.23117,520.48139,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,125,,,0,,False,4,train,2
1743,0.0,520.48139,520.7316,0.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,165,,,0,,False,7,train,2
1744,0.0,520.7316,520.98182,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,162,,,0,,False,7,train,2
1745,0.0,520.98182,521.23202,40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020267,104,,,0,,False,4,train,1
1746,0.0,521.23202,521.48223,30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,26,,,0,,False,9,train,2
1747,0.0,521.48223,521.73243,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,203,,,0,,False,9,train,0
1748,0.0,521.73243,521.98263,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,30,,,0,,False,8,test,0
1749,0.0,521.98263,522.23284,30.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,164,,,0,,False,6,train,0
1750,0.0,522.23284,522.48306,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,81,,,0,,False,5,test,0
1751,0.0,522.48306,522.73327,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,160,,,0,,False,7,train,0
1752,0.0,522.73327,522.98348,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,12,,,0,,False,10,train,0
1753,0.0,522.98348,523.23369,30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,49,,,0,,False,5,test,2
1754,0.0,523.23369,523.48389,-40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,196,,,0,,False,6,train,1
1755,0.0,523.48389,523.7341,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,184,,,0,,False,7,train,2
1756,0.0,523.7341,523.9843,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,227,,,0,,False,7,train,0
1757,0.0,523.9843,524.23451,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,193,,,0,,False,3,train,2
1758,0.0,524.23451,524.48472,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,235,,,0,,False,7,train,2
1759,0.0,524.48472,524.73493,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,5,,,0,,False,9,train,0
1760,0.0,524.73493,524.98514,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,138,,,0,,False,8,test,2
1761,0.0,524.98514,525.23535,-20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,209,,,0,,False,6,train,0
1762,0.0,525.23535,525.48556,-20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,125,,,0,,False,5,test,2
1763,0.0,525.48556,525.73577,20.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,239,,,0,,False,8,test,1
1764,0.0,525.73577,525.98598,-10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,88,,,0,,False,6,train,2
1765,0.0,525.98598,526.23619,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,162,,,0,,False,8,test,2
1766,0.0,526.23619,526.4864,-30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,235,,,0,,False,8,test,2
1767,0.0,526.4864,526.73661,-40.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,120,,,0,,False,5,test,0
1768,0.0,526.73661,526.98682,-30.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,5,,,0,,False,10,train,0
1769,0.0,526.98682,527.23702,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,229,,,0,,False,2,test,0
1770,0.0,527.23702,527.48723,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020267,228,,,0,,False,6,train,0
1771,0.0,527.48723,527.73743,-30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,118,,,0,,False,7,train,2
1772,0.0,527.73743,527.98763,20.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020267,3,,,0,,False,10,train,2
1773,0.0,527.98763,528.23784,-40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,196,,,0,,False,7,train,1
1774,0.0,528.23784,528.48806,-40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,9,,,0,,False,10,train,1
1775,0.0,528.48806,528.73827,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,223,,,0,,False,7,train,2
1776,0.0,528.73827,528.98848,-20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,127,,,0,,False,7,train,0
1777,0.0,528.98848,529.23869,-10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,227,,,0,,False,8,test,0
1778,0.0,529.23869,529.4889,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,32,,,0,,False,6,train,1
1779,0.0,529.4889,529.7391,-20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,136,,,0,,False,7,train,0
1780,0.0,529.7391,529.98931,20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,51,,,0,,False,8,test,0
1781,0.0,529.98931,530.23952,-20.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020983,65,,,0,,False,5,test,1
1782,0.0,530.23952,530.48973,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,229,,,0,,False,3,train,0
1783,0.0,530.48973,530.73994,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,171,,,0,,False,6,train,2
1784,0.0,530.73994,530.99015,-40.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,179,,,0,,False,5,test,0
1785,0.0,530.99015,531.24036,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,93,,,0,,False,5,test,2
1786,0.0,531.24036,531.49057,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,161,,,0,,False,11,test,2
1787,0.0,531.49057,531.74078,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021017,24,,,0,,False,9,train,2
1788,0.0,531.74078,531.99099,-10.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,112,,,0,,False,8,test,1
1789,0.0,531.99099,532.2412,-30.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021233,109,,,0,,False,8,test,1
1790,0.0,532.2412,532.49142,0.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,115,,,0,,False,7,train,2
1791,0.0,532.49142,532.74163,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021233,241,,,0,,False,5,test,2
1792,0.0,532.74163,532.99184,20.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021233,175,,,0,,False,8,test,0
1793,0.0,532.99184,533.24205,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,93,,,0,,False,6,train,2
1794,0.0,533.24205,533.49225,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020517,166,,,0,,False,6,train,1
1795,0.0,533.49225,533.74246,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020517,162,,,0,,False,9,train,2
1796,0.0,533.74246,533.99266,-10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020517,226,,,0,,False,7,train,0
1797,0.0,533.99266,534.24288,10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,48,,,0,,False,10,train,0
1798,0.0,534.24288,534.4931,10.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,80,,,0,,False,9,train,2
1799,0.0,534.4931,534.74331,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,53,,,0,,False,9,train,0
1800,0.0,534.74331,534.99353,30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,87,,,0,,False,7,train,0
1801,0.0,534.99353,535.24373,40.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,130,,,0,,False,4,train,2
1802,0.0,535.24373,535.49393,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,184,,,0,,False,8,test,2
1803,0.0,535.49393,535.74413,40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,23,,,0,,False,7,train,0
1804,0.0,535.74413,535.99433,0.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,41,,,0,,False,11,test,2
1805,0.0,535.99433,536.24454,-30.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,215,,,0,,False,4,train,0
1806,0.0,536.24454,536.49475,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,194,,,0,,False,5,test,0
1807,0.0,536.49475,536.74496,20.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020983,193,,,0,,False,4,train,2
1808,0.0,536.74496,536.99517,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020983,242,,,0,,False,2,test,0
1809,0.0,536.99517,537.24538,-30.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,166,,,0,,False,7,train,1
1810,0.0,537.24538,537.49559,20.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,225,,,0,,False,5,test,1
1811,0.0,537.49559,537.7458,20.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,204,,,0,,False,6,train,0
1812,0.0,537.7458,537.99601,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,12,,,0,,False,11,test,0
1813,0.0,537.99601,538.24622,10.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,197,,,0,,False,9,train,1
1814,0.0,538.24622,538.49643,30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,114,,,0,,False,8,test,1
1815,0.0,538.49643,538.74663,30.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,69,,,0,,False,6,train,0
1816,0.0,538.74663,538.99684,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,18,,,0,,False,7,train,1
1817,0.0,538.99684,539.24705,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020767,32,,,0,,False,7,train,1
1818,0.0,539.24705,539.49726,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,160,,,0,,False,8,test,0
1819,0.0,539.49726,539.74746,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,191,,,0,,False,8,test,0
1820,0.0,539.74746,539.99767,30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020767,160,,,0,,False,9,train,0
1821,0.0,539.99767,540.24789,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,7,,,0,,False,7,train,1
1822,0.0,540.24789,540.49811,0.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021733,199,,,0,,False,4,train,1
1823,0.0,540.49811,540.74832,-30.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25021733,50,,,0,,False,9,train,2
1824,0.0,540.74832,540.99854,-40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021733,46,,,0,,False,4,train,0
1825,0.0,540.99854,541.24874,30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020017,114,,,0,,False,9,train,1
1826,0.0,541.24874,541.49894,-10.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020017,202,,,0,,False,7,train,0
1827,0.0,541.49894,541.74914,40.0,null,"[20.0, 20.0]",gabors,-10.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020017,70,,,0,,False,11,test,1
1828,0.0,541.74914,541.99934,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020017,34,,,0,,False,8,test,2
1829,0.0,541.99934,542.24955,40.0,null,"[20.0, 20.0]",gabors,-30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,203,,,0,,False,10,train,0
1830,0.0,542.24955,542.49976,20.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25020733,107,,,0,,False,6,train,2
1831,0.0,542.49976,542.74996,40.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25020733,210,,,0,,False,5,test,0
1832,0.0,542.74996,543.00017,-10.0,null,"[20.0, 20.0]",gabors,40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25020733,224,,,0,,False,6,train,1
1833,0.0,543.00017,543.25038,10.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,53,,,0,,False,10,train,0
1834,0.0,543.25038,543.50059,40.0,null,"[20.0, 20.0]",gabors,20.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,30,,,0,,False,9,train,0
1835,0.0,543.50059,543.7508,-40.0,null,"[20.0, 20.0]",gabors,0.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25021017,92,,,0,,False,5,test,0
1836,0.0,543.7508,544.00101,-30.0,null,"[20.0, 20.0]",gabors,-40.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25021017,35,,,0,,False,7,train,1
1837,0.0,544.00101,544.25123,10.0,null,"[20.0, 20.0]",gabors,10.0,0.8,"[3644.93333333, 3644.93333333]",null,90.0,4.0,0.08,0.25022233,79,,,0,,False,6,train,2
1838,0.0,544.25123,544.50146,0.0,null,"[20.0, 20.0]",gabors,-20.0,0.8,"[3644.93333333, 3644.93333333]",null,45.0,4.0,0.08,0.25022233,18,,,0,,False,8,test,1
1839,0.0,544.50146,544.75168,30.0,null,"[20.0, 20.0]",gabors,30.0,0.8,"[3644.93333333, 3644.93333333]",null,0.0,4.0,0.08,0.25022233,6,,,0,,False,11,test,0
