stimulus_presentation_id,stimulus_block,start_time,stop_time,orientation,size,spatial_frequency,phase,temporal_frequency,contrast,color,Speed,y_position,frame,coherence,stimulus_name,x_position,Dir,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3005,0.0,820.59473,820.84494,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,20.0,null,0.25021552,147,,,0,,False,12,train,0
3006,0.0,820.84494,821.09516,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-20.0,null,0.25021552,116,,,0,,False,13,train,2
3007,0.0,821.09516,821.34538,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,30.0,null,0.25021552,19,,,0,,False,10,train,2
3008,0.0,821.34538,821.59559,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,30.0,null,0.25021552,19,,,0,,False,11,test,2
3009,0.0,821.59559,821.84579,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,40.0,null,0.25020198,149,,,0,,False,11,test,1
3010,0.0,821.84579,822.09599,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,40.0,null,0.25020198,149,,,0,,False,12,train,1
3011,0.0,822.09599,822.3462,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-20.0,null,0.25020198,189,,,0,,False,12,train,2
3012,0.0,822.3462,822.5964,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-40.0,null,0.25020198,224,,,0,,False,13,train,1
3013,0.0,822.5964,822.84661,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-20.0,null,0.25021302,131,,,0,,False,11,test,0
3014,0.0,822.84661,823.09682,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,30.0,null,0.25021302,118,,,0,,False,12,train,1
3015,0.0,823.09682,823.34704,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,40.0,null,0.25021302,18,,,0,,False,10,train,1
3016,0.0,823.34704,823.59725,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,10.0,null,0.25021302,105,,,0,,False,9,train,0
3017,0.0,823.59725,823.84746,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,20.0,null,0.25020698,69,,,0,,False,12,train,0
3018,0.0,823.84746,824.09766,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,40.0,null,0.25020698,18,,,0,,False,11,test,1
3019,0.0,824.09766,824.34787,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,20.0,null,0.25020698,1,,,0,,False,10,train,2
3020,0.0,824.34787,824.59808,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,-30.0,null,0.25020698,204,,,0,,False,11,test,2
3021,0.0,824.59808,824.84829,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,20.0,null,0.25020802,50,,,0,,False,13,train,2
3022,0.0,824.84829,825.09849,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-30.0,null,0.25020802,232,,,0,,False,13,train,2
3023,0.0,825.09849,825.3487,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-30.0,null,0.25020802,187,,,0,,False,12,train,0
3024,0.0,825.3487,825.59891,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,10.0,null,0.25020802,90,,,0,,False,11,test,0
3025,0.0,825.59891,825.84912,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-20.0,null,0.25020948,37,,,0,,False,9,train,0
3026,0.0,825.84912,826.09933,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,30.0,null,0.25020948,241,,,0,,False,13,train,0
3027,0.0,826.09933,826.34954,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,10.0,null,0.25020948,178,,,0,,False,10,train,1
3028,0.0,826.34954,826.59975,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,20.0,null,0.25020948,147,,,0,,False,13,train,0
3029,0.0,826.59975,826.84996,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-10.0,null,0.25020802,67,,,0,,False,13,train,0
3030,0.0,826.84996,827.10016,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,20.0,null,0.25020802,182,,,0,,False,12,train,0
3031,0.0,827.10016,827.35037,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-10.0,null,0.25020802,23,,,0,,False,13,train,2
3032,0.0,827.35037,827.60058,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-30.0,null,0.25020802,39,,,0,,False,9,train,1
3033,0.0,827.60058,827.85079,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,-10.0,null,0.25020698,113,,,0,,False,12,train,2
3034,0.0,827.85079,828.10099,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,20.0,null,0.25020698,1,,,0,,False,11,test,2
3035,0.0,828.10099,828.3512,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-30.0,null,0.25020698,170,,,0,,False,10,train,2
3036,0.0,828.3512,828.60141,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,-10.0,null,0.25020698,221,,,0,,False,6,train,1
3037,0.0,828.60141,828.85162,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,0.0,null,0.25021302,237,,,0,,False,7,train,1
3038,0.0,828.85162,829.10183,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,0.0,null,0.25021302,237,,,0,,False,8,test,1
3039,0.0,829.10183,829.35205,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-40.0,null,0.25021302,225,,,0,,False,10,train,1
3040,0.0,829.35205,829.60226,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,30.0,null,0.25021302,119,,,0,,False,12,train,0
3041,0.0,829.60226,829.85247,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-10.0,null,0.25020698,226,,,0,,False,11,test,2
3042,0.0,829.85247,830.10267,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-20.0,null,0.25020698,140,,,0,,False,11,test,0
3043,0.0,830.10267,830.35288,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-20.0,null,0.25020698,102,,,0,,False,12,train,0
3044,0.0,830.35288,830.60309,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-20.0,null,0.25020698,128,,,0,,False,13,train,2
3045,0.0,830.60309,830.8533,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,0.0,null,0.25021302,228,,,0,,False,10,train,2
3046,0.0,830.8533,831.10351,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,20.0,null,0.25021302,14,,,0,,False,11,test,2
3047,0.0,831.10351,831.35373,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,10.0,null,0.25021302,105,,,0,,False,10,train,0
3048,0.0,831.35373,831.60394,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,20.0,null,0.25021302,141,,,0,,False,12,train,1
3049,0.0,831.60394,831.85415,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,-40.0,null,0.25020448,58,,,0,,False,11,test,2
3050,0.0,831.85415,832.10435,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,-20.0,null,0.25020448,110,,,0,,False,13,train,1
3051,0.0,832.10435,832.35455,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,10.0,null,0.25020448,59,,,0,,False,10,train,0
3052,0.0,832.35455,832.60476,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,10.0,null,0.25020448,5,,,0,,False,12,train,0
3053,0.0,832.60476,832.85497,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,40.0,null,0.25021052,18,,,0,,False,12,train,1
3054,0.0,832.85497,833.10518,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,20.0,null,0.25021052,124,,,0,,False,13,train,0
3055,0.0,833.10518,833.35539,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,40.0,null,0.25021052,194,,,0,,False,13,train,0
3056,0.0,833.35539,833.6056,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,30.0,null,0.25021052,65,,,0,,False,11,test,1
3057,0.0,833.6056,833.85581,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-30.0,null,0.25021198,39,,,0,,False,10,train,1
3058,0.0,833.85581,834.10602,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,0.0,null,0.25021198,7,,,0,,False,13,train,0
3059,0.0,834.10602,834.35624,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,40.0,null,0.25021198,86,,,0,,False,13,train,1
3060,0.0,834.35624,834.60645,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,10.0,null,0.25021198,155,,,0,,False,11,test,1
3061,0.0,834.60645,834.85666,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-40.0,null,0.25020802,22,,,0,,False,13,train,0
3062,0.0,834.85666,835.10686,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,30.0,null,0.25020802,230,,,0,,False,13,train,1
3063,0.0,835.10686,835.35707,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-10.0,null,0.25020802,226,,,0,,False,12,train,2
3064,0.0,835.35707,835.60728,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-20.0,null,0.25020802,131,,,0,,False,12,train,0
3065,0.0,835.60728,835.85749,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-40.0,null,0.25020948,195,,,0,,False,13,train,1
3066,0.0,835.85749,836.1077,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,30.0,null,0.25020948,135,,,0,,False,14,test,0
3067,0.0,836.1077,836.35791,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,40.0,null,0.25020948,139,,,0,,False,12,train,1
3068,0.0,836.35791,836.60812,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-30.0,null,0.25020948,108,,,0,,False,12,train,2
3069,0.0,836.60812,836.85833,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,30.0,null,0.25020802,120,,,0,,False,11,test,2
3070,0.0,836.85833,837.10853,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,10.0,null,0.25020802,48,,,0,,False,11,test,2
3071,0.0,837.10853,837.35874,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,-10.0,null,0.25020802,221,,,0,,False,7,train,1
3072,0.0,837.35874,837.60895,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,40.0,null,0.25020802,152,,,0,,False,9,train,1
3073,0.0,837.60895,837.85916,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-20.0,null,0.25020698,37,,,0,,False,10,train,0
3074,0.0,837.85916,838.10936,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,30.0,null,0.25020698,6,,,0,,False,10,train,1
3075,0.0,838.10936,838.35957,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,10.0,null,0.25020698,105,,,0,,False,11,test,0
3076,0.0,838.35957,838.60978,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,10.0,null,0.25020698,51,,,0,,False,14,test,1
3077,0.0,838.60978,838.85999,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,0.0,null,0.25021302,172,,,0,,False,13,train,0
3078,0.0,838.85999,839.1102,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,30.0,null,0.25021302,210,,,0,,False,12,train,2
3079,0.0,839.1102,839.36042,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,40.0,null,0.25021302,174,,,0,,False,10,train,2
3080,0.0,839.36042,839.61063,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,10.0,null,0.25021302,48,,,0,,False,12,train,2
3081,0.0,839.61063,839.86084,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-10.0,null,0.25020698,184,,,0,,False,12,train,1
3082,0.0,839.86084,840.11104,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,20.0,null,0.25020698,171,,,0,,False,13,train,0
3083,0.0,840.11104,840.36125,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-30.0,null,0.25020698,159,,,0,,False,14,test,1
3084,0.0,840.36125,840.61146,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-20.0,null,0.25020698,140,,,0,,False,12,train,0
3085,0.0,840.61146,840.86167,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-40.0,null,0.25020802,225,,,0,,False,11,test,1
3086,0.0,840.86167,841.11187,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,40.0,null,0.25020802,99,,,0,,False,11,test,1
3087,0.0,841.11187,841.36208,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,40.0,null,0.25020802,18,,,0,,False,13,train,1
3088,0.0,841.36208,841.61229,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,0.0,null,0.25020802,97,,,0,,False,12,train,2
3089,0.0,841.61229,841.8625,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-40.0,null,0.25020948,150,,,0,,False,13,train,0
3090,0.0,841.8625,842.11271,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-10.0,null,0.25020948,129,,,0,,False,13,train,2
3091,0.0,842.11271,842.36292,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-10.0,null,0.25020948,129,,,0,,False,14,test,2
3092,0.0,842.36292,842.61313,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-30.0,null,0.25020948,63,,,0,,False,11,test,0
3093,0.0,842.61313,842.86334,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-40.0,null,0.25021052,158,,,0,,False,10,train,2
3094,0.0,842.86334,843.11355,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-30.0,null,0.25021052,176,,,0,,False,13,train,2
3095,0.0,843.11355,843.36376,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,20.0,null,0.25021052,77,,,0,,False,10,train,2
3096,0.0,843.36376,843.61397,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-40.0,null,0.25021052,42,,,0,,False,11,test,2
3097,0.0,843.61397,843.86418,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-10.0,null,0.25020698,55,,,0,,False,12,train,1
3098,0.0,843.86418,844.11438,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-30.0,null,0.25020698,132,,,0,,False,13,train,0
3099,0.0,844.11438,844.36459,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,30.0,null,0.25020698,57,,,0,,False,12,train,2
3100,0.0,844.36459,844.6148,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,30.0,null,0.25020698,193,,,0,,False,13,train,0
3101,0.0,844.6148,844.86501,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-40.0,null,0.25021302,225,,,0,,False,12,train,1
3102,0.0,844.86501,845.11522,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,-20.0,null,0.25021302,167,,,0,,False,12,train,2
3103,0.0,845.11522,845.36544,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-40.0,null,0.25021302,15,,,0,,False,13,train,2
3104,0.0,845.36544,845.61565,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,30.0,null,0.25021302,82,,,0,,False,13,train,1
3105,0.0,845.61565,845.86586,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,0.0,null,0.25020698,207,,,0,,False,12,train,0
3106,0.0,845.86586,846.11606,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,20.0,null,0.25020698,85,,,0,,False,12,train,2
3107,0.0,846.11606,846.36627,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,-20.0,null,0.25020698,27,,,0,,False,13,train,0
3108,0.0,846.36627,846.61648,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,-20.0,null,0.25020698,128,,,0,,False,14,test,2
3109,0.0,846.61648,846.86669,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,10.0,null,0.25020802,105,,,0,,False,12,train,0
3110,0.0,846.86669,847.11689,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-40.0,null,0.25020802,158,,,0,,False,11,test,2
3111,0.0,847.11689,847.3671,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,0.0,null,0.25020802,177,,,0,,False,13,train,1
3112,0.0,847.3671,847.61731,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,40.0,null,0.25020802,174,,,0,,False,11,test,2
3113,0.0,847.61731,847.86752,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-20.0,null,null,gabors,-30.0,null,0.25020948,66,,,0,,False,14,test,0
3114,0.0,847.86752,848.11773,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,-30.0,null,0.25020948,63,,,0,,False,12,train,0
3115,0.0,848.11773,848.36794,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-40.0,null,0.25020948,219,,,0,,False,11,test,1
3116,0.0,848.36794,848.61815,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,10.0,null,0.25020948,178,,,0,,False,11,test,1
3117,0.0,848.61815,848.86836,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,-30.0,null,0.25021552,204,,,0,,False,12,train,2
3118,0.0,848.86836,849.11858,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,20.0,null,0.25021552,191,,,0,,False,11,test,0
3119,0.0,849.11858,849.3688,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,40.0,null,null,gabors,10.0,null,0.25021552,90,,,0,,False,12,train,0
3120,0.0,849.3688,849.61901,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,30.0,null,0.25021552,145,,,0,,False,11,test,1
3121,0.0,849.61901,849.86921,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-30.0,null,0.25019948,96,,,0,,False,12,train,1
3122,0.0,849.86921,850.11941,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-10.0,null,null,gabors,-30.0,null,0.25019948,208,,,0,,False,12,train,1
3123,0.0,850.11941,850.36961,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-20.0,null,0.25019948,160,,,0,,False,12,train,0
3124,0.0,850.36961,850.61981,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,10.0,null,null,gabors,30.0,null,0.25019948,6,,,0,,False,11,test,1
3125,0.0,850.61981,850.87002,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,0.0,null,0.25021552,34,,,0,,False,11,test,2
3126,0.0,850.87002,851.12024,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-30.0,null,null,gabors,-10.0,null,0.25021552,221,,,0,,False,8,test,1
3127,0.0,851.12024,851.37046,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,0.0,null,null,gabors,30.0,null,0.25021552,65,,,0,,False,12,train,1
3128,0.0,851.37046,851.62067,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,-10.0,null,0.25021552,226,,,0,,False,13,train,2
3129,0.0,851.62067,851.87088,0.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,-40.0,null,null,gabors,30.0,null,0.25020698,17,,,0,,False,12,train,0
3130,0.0,851.87088,852.12108,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-20.0,null,0.25020698,166,,,0,,False,12,train,1
3131,0.0,852.12108,852.37129,90.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,20.0,null,null,gabors,-40.0,null,0.25020698,192,,,0,,False,12,train,2
3132,0.0,852.37129,852.6215,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,-10.0,null,0.25020698,188,,,0,,False,12,train,1
3133,0.0,852.6215,852.87171,45.0,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",4.0,0.8,null,null,30.0,null,null,gabors,0.0,null,0.25020802,169,,,0,,False,12,train,1
