stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,stimulus_name,x_position,temporal_frequency,color,size,spatial_frequency,phase,orientation,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1850,0.0,554.1654,554.4156,20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25019506,95,,,0,,False,7,train,1
1851,0.0,554.4156,554.66579,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019506,93,,,0,,False,7,train,2
1852,0.0,554.66579,554.91599,0.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25019506,34,,,0,,False,11,test,2
1853,0.0,554.91599,555.1662,10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,129,,,0,,False,8,test,0
1854,0.0,555.1662,555.41641,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,211,,,0,,False,5,test,0
1855,0.0,555.41641,555.66662,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,76,,,0,,False,6,train,0
1856,0.0,555.66662,555.91683,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020994,52,,,0,,False,9,train,1
1857,0.0,555.91683,556.16704,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,156,,,0,,False,6,train,1
1858,0.0,556.16704,556.41725,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,46,,,0,,False,6,train,0
1859,0.0,556.41725,556.66746,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,79,,,0,,False,9,train,2
1860,0.0,556.66746,556.91767,30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,147,,,0,,False,8,test,0
1861,0.0,556.91767,557.16787,20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020744,96,,,0,,False,6,train,2
1862,0.0,557.16787,557.41808,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020744,97,,,0,,False,6,train,2
1863,0.0,557.41808,557.66829,10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,185,,,0,,False,8,test,1
1864,0.0,557.66829,557.9185,-20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,239,,,0,,False,5,test,1
1865,0.0,557.9185,558.16871,30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,27,,,0,,False,7,train,1
1866,0.0,558.16871,558.41892,10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,222,,,0,,False,6,train,1
1867,0.0,558.41892,558.66913,10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,58,,,0,,False,9,train,2
1868,0.0,558.66913,558.91934,30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,78,,,0,,False,7,train,2
1869,0.0,558.91934,559.16955,-10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020994,33,,,0,,False,8,test,2
1870,0.0,559.16955,559.41976,-40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020994,216,,,0,,False,5,test,2
1871,0.0,559.41976,559.66997,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020994,117,,,0,,False,9,train,1
1872,0.0,559.66997,559.92018,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020994,182,,,0,,False,5,test,2
1873,0.0,559.92018,560.17039,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,2,,,0,,False,6,train,0
1874,0.0,560.17039,560.4206,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,160,,,0,,False,9,train,2
1875,0.0,560.4206,560.67081,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,2,,,0,,False,7,train,0
1876,0.0,560.67081,560.92102,0.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,237,,,0,,False,7,train,0
1877,0.0,560.92102,561.17123,30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020994,101,,,0,,False,9,train,1
1878,0.0,561.17123,561.42144,40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020994,32,,,0,,False,10,train,1
1879,0.0,561.42144,561.67165,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,161,,,0,,False,9,train,0
1880,0.0,561.67165,561.92186,30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020994,169,,,0,,False,7,train,2
1881,0.0,561.92186,562.17206,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020756,168,,,0,,False,6,train,2
1882,0.0,562.17206,562.42227,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,156,,,0,,False,7,train,1
1883,0.0,562.42227,562.67248,-20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020756,69,,,0,,False,3,train,2
1884,0.0,562.67248,562.92269,10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,217,,,0,,False,6,train,0
1885,0.0,562.92269,563.17289,20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020244,46,,,0,,False,7,train,0
1886,0.0,563.17289,563.42309,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020244,110,,,0,,False,6,train,1
1887,0.0,563.42309,563.67329,20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020244,124,,,0,,False,12,train,1
1888,0.0,563.67329,563.9235,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020244,155,,,0,,False,7,train,2
1889,0.0,563.9235,564.17371,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021756,180,,,0,,False,8,test,1
1890,0.0,564.17371,564.42393,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021756,131,,,0,,False,8,test,2
1891,0.0,564.42393,564.67415,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021756,98,,,0,,False,9,train,1
1892,0.0,564.67415,564.92437,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021756,18,,,0,,False,10,train,0
1893,0.0,564.92437,565.17457,30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020494,55,,,0,,False,9,train,0
1894,0.0,565.17457,565.42478,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020494,64,,,0,,False,9,train,0
1895,0.0,565.42478,565.67498,40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020494,32,,,0,,False,11,test,1
1896,0.0,565.67498,565.92519,10.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020494,31,,,0,,False,11,test,2
1897,0.0,565.92519,566.1754,40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,3,,,0,,False,7,train,0
1898,0.0,566.1754,566.42561,40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,83,,,0,,False,8,test,1
1899,0.0,566.42561,566.67582,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,98,,,0,,False,10,train,1
1900,0.0,566.67582,566.92603,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,53,,,0,,False,10,train,2
1901,0.0,566.92603,567.17624,20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,232,,,0,,False,7,train,0
1902,0.0,567.17624,567.42645,0.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,138,,,0,,False,8,test,0
1903,0.0,567.42645,567.67666,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,182,,,0,,False,6,train,2
1904,0.0,567.67666,567.92688,20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,22,,,0,,False,5,test,0
1905,0.0,567.92688,568.17708,-30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020756,10,,,0,,False,5,test,1
1906,0.0,568.17708,568.42729,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020756,155,,,0,,False,8,test,2
1907,0.0,568.42729,568.6775,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,234,,,0,,False,2,test,0
1908,0.0,568.6775,568.92771,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020756,49,,,0,,False,5,test,0
1909,0.0,568.92771,569.17792,0.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,120,,,0,,False,8,test,1
1910,0.0,569.17792,569.42813,0.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,189,,,0,,False,9,train,0
1911,0.0,569.42813,569.67834,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,188,,,0,,False,7,train,0
1912,0.0,569.67834,569.92856,-30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,135,,,0,,False,8,test,0
1913,0.0,569.92856,570.17876,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,14,,,0,,False,6,train,0
1914,0.0,570.17876,570.42896,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020256,53,,,0,,False,11,test,2
1915,0.0,570.42896,570.67916,-20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,154,,,0,,False,7,train,1
1916,0.0,570.67916,570.92937,-20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,224,,,0,,False,6,train,0
1917,0.0,570.92937,571.17958,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,221,,,0,,False,5,test,0
1918,0.0,571.17958,571.42979,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,128,,,0,,False,10,train,0
1919,0.0,571.42979,571.68,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,140,,,0,,False,5,test,2
1920,0.0,571.68,571.93022,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021244,200,,,0,,False,6,train,0
1921,0.0,571.93022,572.18042,0.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,47,,,0,,False,7,train,2
1922,0.0,572.18042,572.43063,-20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,178,,,0,,False,7,train,0
1923,0.0,572.43063,572.68083,-40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,67,,,0,,False,8,test,0
1924,0.0,572.68083,572.93104,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,52,,,0,,False,10,train,1
1925,0.0,572.93104,573.18125,20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,22,,,0,,False,6,train,0
1926,0.0,573.18125,573.43147,40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,110,,,0,,False,7,train,1
1927,0.0,573.43147,573.68169,30.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,55,,,0,,False,10,train,0
1928,0.0,573.68169,573.93191,30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021744,1,,,0,,False,8,test,1
1929,0.0,573.93191,574.18211,-30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020256,25,,,0,,False,11,test,0
1930,0.0,574.18211,574.43231,40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,210,,,0,,False,8,test,1
1931,0.0,574.43231,574.68251,-30.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,5,,,0,,False,9,train,1
1932,0.0,574.68251,574.93272,10.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020256,222,,,0,,False,7,train,1
1933,0.0,574.93272,575.18293,40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,3,,,0,,False,8,test,0
1934,0.0,575.18293,575.43315,10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021494,219,,,0,,False,9,train,1
1935,0.0,575.43315,575.68336,-20.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,168,,,0,,False,7,train,2
1936,0.0,575.68336,575.93358,0.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,89,,,0,,False,7,train,2
1937,0.0,575.93358,576.18378,0.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,236,,,0,,False,6,train,1
1938,0.0,576.18378,576.43399,-40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,172,,,0,,False,7,train,1
1939,0.0,576.43399,576.68419,10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,185,,,0,,False,9,train,1
1940,0.0,576.68419,576.9344,-30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,112,,,0,,False,5,test,2
1941,0.0,576.9344,577.1846,-30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020744,221,,,0,,False,6,train,0
1942,0.0,577.1846,577.43481,20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,95,,,0,,False,8,test,1
1943,0.0,577.43481,577.68502,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020744,132,,,0,,False,5,test,1
1944,0.0,577.68502,577.93523,40.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020744,144,,,0,,False,10,train,0
1945,0.0,577.93523,578.18544,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021006,122,,,0,,False,10,train,1
1946,0.0,578.18544,578.43565,-20.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,63,,,0,,False,8,test,0
1947,0.0,578.43565,578.68586,-20.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021006,69,,,0,,False,4,train,2
1948,0.0,578.68586,578.93607,-30.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021006,134,,,0,,False,7,train,0
1949,0.0,578.93607,579.18628,20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020994,156,,,0,,False,8,test,1
1950,0.0,579.18628,579.43649,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,146,,,0,,False,7,train,0
1951,0.0,579.43649,579.6867,10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,40,,,0,,False,9,train,0
1952,0.0,579.6867,579.93691,-20.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020994,76,,,0,,False,7,train,0
1953,0.0,579.93691,580.18711,30.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,155,,,0,,False,9,train,2
1954,0.0,580.18711,580.43732,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,241,,,0,,False,6,train,2
1955,0.0,580.43732,580.68752,20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,79,,,0,,False,10,train,2
1956,0.0,580.68752,580.93773,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,72,,,0,,False,7,train,0
1957,0.0,580.93773,581.18794,-40.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,205,,,0,,False,5,test,0
1958,0.0,581.18794,581.43816,-40.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,93,,,0,,False,8,test,2
1959,0.0,581.43816,581.68838,20.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021744,204,,,0,,False,4,train,2
1960,0.0,581.68838,581.9386,40.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021744,234,,,0,,False,3,train,0
1961,0.0,581.9386,582.1888,-10.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,160,,,0,,False,10,train,2
1962,0.0,582.1888,582.43901,-40.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,140,,,0,,False,6,train,2
1963,0.0,582.43901,582.68921,40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,195,,,0,,False,9,train,2
1964,0.0,582.68921,582.93942,-20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020506,121,,,0,,False,6,train,1
1965,0.0,582.93942,583.18963,20.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,96,,,0,,False,7,train,2
1966,0.0,583.18963,583.43984,-10.0,gabors,10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021244,191,,,0,,False,8,test,1
1967,0.0,583.43984,583.69005,0.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,190,,,0,,False,4,train,2
1968,0.0,583.69005,583.94027,-30.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021244,162,,,0,,False,6,train,2
1969,0.0,583.94027,584.19047,-20.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,224,,,0,,False,7,train,0
1970,0.0,584.19047,584.44068,10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,181,,,0,,False,7,train,2
1971,0.0,584.44068,584.69088,-40.0,gabors,-30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020506,116,,,0,,False,8,test,2
1972,0.0,584.69088,584.94109,-40.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020506,48,,,0,,False,9,train,0
1973,0.0,584.94109,585.1913,30.0,gabors,-10.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,49,,,0,,False,6,train,0
1974,0.0,585.1913,585.44152,-10.0,gabors,40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,198,,,0,,False,9,train,2
1975,0.0,585.44152,585.69173,0.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021494,61,,,0,,False,6,train,0
1976,0.0,585.69173,585.94195,-10.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25021494,241,,,0,,False,7,train,2
1977,0.0,585.94195,586.19215,10.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25020006,179,,,0,,False,6,train,0
1978,0.0,586.19215,586.44235,-30.0,gabors,30.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,15,,,0,,False,6,train,1
1979,0.0,586.44235,586.69255,-30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,242,,,0,,False,5,test,1
1980,0.0,586.69255,586.94275,20.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020006,143,,,0,,False,7,train,1
1981,0.0,586.94275,587.19295,-20.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020494,84,,,0,,False,10,train,2
1982,0.0,587.19295,587.44316,-30.0,gabors,20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020494,183,,,0,,False,9,train,2
1983,0.0,587.44316,587.69336,10.0,gabors,0.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",90.0,0.8,null,0.25020494,126,,,0,,False,7,train,2
1984,0.0,587.69336,587.94357,-30.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25020494,242,,,0,,False,6,train,1
1985,0.0,587.94357,588.19378,-40.0,gabors,-20.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",45.0,0.8,null,0.25021506,98,,,0,,False,11,test,1
1986,0.0,588.19378,588.444,40.0,gabors,-40.0,4.0,null,"[20.0, 20.0]",0.08,"[3644.93333333, 3644.93333333]",0.0,0.8,null,0.25021506,104,,,0,,False,9,train,0
