stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,stimulus_name,Dir,frame,color,Speed,contrast,size,temporal_frequency,orientation,y_position,spatial_frequency,coherence,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2704,0.0,744.83908,745.08929,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021133,121,,,0,,False,9,train,2
2705,0.0,745.08929,745.33949,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020117,201,,,0,,False,13,train,2
2706,0.0,745.33949,745.58969,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020117,175,,,0,,False,10,train,0
2707,0.0,745.58969,745.8399,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020117,15,,,0,,False,10,train,0
2708,0.0,745.8399,746.0901,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020117,197,,,0,,False,9,train,0
2709,0.0,746.0901,746.34031,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25021133,197,,,0,,False,10,train,0
2710,0.0,746.34031,746.59052,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021133,133,,,0,,False,10,train,0
2711,0.0,746.59052,746.84073,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021133,87,,,0,,False,12,train,2
2712,0.0,746.84073,747.09094,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021133,217,,,0,,False,9,train,2
2713,0.0,747.09094,747.34116,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021367,142,,,0,,False,11,test,0
2714,0.0,747.34116,747.59137,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021367,224,,,0,,False,8,test,2
2715,0.0,747.59137,747.84158,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021367,60,,,0,,False,9,train,0
2716,0.0,747.84158,748.0918,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021367,236,,,0,,False,11,test,1
2717,0.0,748.0918,748.342,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020383,92,,,0,,False,12,train,2
2718,0.0,748.342,748.5922,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020383,228,,,0,,False,8,test,1
2719,0.0,748.5922,748.84241,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25020383,143,,,0,,False,11,test,0
2720,0.0,748.84241,749.09261,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020383,23,,,0,,False,8,test,1
2721,0.0,749.09261,749.34282,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021117,153,,,0,,False,8,test,0
2722,0.0,749.34282,749.59303,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021117,156,,,0,,False,10,train,2
2723,0.0,749.59303,749.84325,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021117,145,,,0,,False,11,test,1
2724,0.0,749.84325,750.09346,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021117,87,,,0,,False,13,train,2
2725,0.0,750.09346,750.34367,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25021383,201,,,0,,False,14,test,2
2726,0.0,750.34367,750.59388,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021383,23,,,0,,False,9,train,1
2727,0.0,750.59388,750.8441,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021383,42,,,0,,False,10,train,0
2728,0.0,750.8441,751.09431,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25021383,64,,,0,,False,8,test,1
2729,0.0,751.09431,751.34452,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020617,10,,,0,,False,13,train,2
2730,0.0,751.34452,751.59472,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020617,126,,,0,,False,9,train,1
2731,0.0,751.59472,751.84493,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020617,126,,,0,,False,10,train,1
2732,0.0,751.84493,752.09514,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020617,117,,,0,,False,10,train,0
2733,0.0,752.09514,752.34535,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021133,135,,,0,,False,13,train,1
2734,0.0,752.34535,752.59556,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,10.0,0.08,null,0.25021133,100,,,0,,False,9,train,1
2735,0.0,752.59556,752.84577,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,243,,,0,,False,8,test,2
2736,0.0,752.84577,753.09598,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25021133,198,,,0,,False,12,train,2
2737,0.0,753.09598,753.34619,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020617,76,,,0,,False,10,train,0
2738,0.0,753.34619,753.59639,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020617,50,,,0,,False,11,test,0
2739,0.0,753.59639,753.8466,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020617,82,,,0,,False,11,test,2
2740,0.0,753.8466,754.09681,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020617,197,,,0,,False,11,test,0
2741,0.0,754.09681,754.34701,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020383,210,,,0,,False,11,test,2
2742,0.0,754.34701,754.59721,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25020383,95,,,0,,False,12,train,0
2743,0.0,754.59721,754.84742,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020383,142,,,0,,False,12,train,0
2744,0.0,754.84742,755.09762,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020383,235,,,0,,False,9,train,0
2745,0.0,755.09762,755.34783,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021117,219,,,0,,False,10,train,2
2746,0.0,755.34783,755.59804,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021117,84,,,0,,False,10,train,0
2747,0.0,755.59804,755.84826,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25021117,102,,,0,,False,11,test,0
2748,0.0,755.84826,756.09847,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021117,91,,,0,,False,10,train,0
2749,0.0,756.09847,756.34868,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25021133,195,,,0,,False,13,train,0
2750,0.0,756.34868,756.59889,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021133,143,,,0,,False,12,train,0
2751,0.0,756.59889,756.8491,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25021133,171,,,0,,False,8,test,2
2752,0.0,756.8491,757.09931,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021133,106,,,0,,False,10,train,1
2753,0.0,757.09931,757.34952,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020617,177,,,0,,False,11,test,1
2754,0.0,757.34952,757.59972,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020617,156,,,0,,False,11,test,2
2755,0.0,757.59972,757.84993,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25020617,196,,,0,,False,9,train,0
2756,0.0,757.84993,758.10014,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,213,,,0,,False,8,test,2
2757,0.0,758.10014,758.35035,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021633,231,,,0,,False,11,test,0
2758,0.0,758.35035,758.60057,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021633,196,,,0,,False,10,train,0
2759,0.0,758.60057,758.85079,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25021633,4,,,0,,False,11,test,2
2760,0.0,758.85079,759.101,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021633,238,,,0,,False,8,test,0
2761,0.0,759.101,759.35121,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25020367,67,,,0,,False,10,train,0
2762,0.0,759.35121,759.60141,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020367,115,,,0,,False,9,train,2
2763,0.0,759.60141,759.85161,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020367,97,,,0,,False,11,test,1
2764,0.0,759.85161,760.10182,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020367,171,,,0,,False,9,train,2
2765,0.0,760.10182,760.35203,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25021133,39,,,0,,False,13,train,2
2766,0.0,760.35203,760.60224,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021133,84,,,0,,False,11,test,0
2767,0.0,760.60224,760.85245,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,243,,,0,,False,9,train,2
2768,0.0,760.85245,761.10266,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021133,243,,,0,,False,10,train,2
2769,0.0,761.10266,761.35287,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25020867,33,,,0,,False,11,test,2
2770,0.0,761.35287,761.60308,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25020867,243,,,0,,False,11,test,2
2771,0.0,761.60308,761.85329,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020867,121,,,0,,False,10,train,2
2772,0.0,761.85329,762.1035,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020867,113,,,0,,False,11,test,0
2773,0.0,762.1035,762.35371,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,170,,,0,,False,13,train,0
2774,0.0,762.35371,762.60392,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,76,,,0,,False,11,test,0
2775,0.0,762.60392,762.85414,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021383,163,,,0,,False,12,train,2
2776,0.0,762.85414,763.10435,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25021383,157,,,0,,False,14,test,2
2777,0.0,763.10435,763.35455,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020117,77,,,0,,False,10,train,1
2778,0.0,763.35455,763.60475,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020117,135,,,0,,False,14,test,1
2779,0.0,763.60475,763.85496,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020117,162,,,0,,False,12,train,2
2780,0.0,763.85496,764.10516,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-10.0,0.08,null,0.25020117,54,,,0,,False,12,train,0
2781,0.0,764.10516,764.35537,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,110,,,0,,False,12,train,0
2782,0.0,764.35537,764.60558,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021383,180,,,0,,False,9,train,1
2783,0.0,764.60558,764.8558,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,133,,,0,,False,11,test,0
2784,0.0,764.8558,765.10601,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021383,56,,,0,,False,12,train,0
2785,0.0,765.10601,765.35622,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,40.0,0.08,null,0.25020617,121,,,0,,False,11,test,2
2786,0.0,765.35622,765.60642,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020617,228,,,0,,False,9,train,1
2787,0.0,765.60642,765.85663,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-40.0,0.08,null,0.25020617,81,,,0,,False,10,train,2
2788,0.0,765.85663,766.10684,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020617,177,,,0,,False,12,train,1
2789,0.0,766.10684,766.35705,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25020883,191,,,0,,False,10,train,0
2790,0.0,766.35705,766.60725,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020883,222,,,0,,False,8,test,2
2791,0.0,766.60725,766.85746,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020883,34,,,0,,False,11,test,0
2792,0.0,766.85746,767.10767,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25020883,23,,,0,,False,10,train,1
2793,0.0,767.10767,767.35788,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020867,19,,,0,,False,11,test,1
2794,0.0,767.35788,767.60809,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020867,14,,,0,,False,12,train,1
2795,0.0,767.60809,767.8583,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020867,186,,,0,,False,10,train,2
2796,0.0,767.8583,768.10851,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020867,51,,,0,,False,11,test,2
2797,0.0,768.10851,768.35872,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25021383,105,,,0,,False,9,train,1
2798,0.0,768.35872,768.60893,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021383,234,,,0,,False,9,train,0
2799,0.0,768.60893,768.85915,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,20.0,0.08,null,0.25021383,243,,,0,,False,12,train,2
2800,0.0,768.85915,769.10936,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25021383,64,,,0,,False,9,train,1
2801,0.0,769.10936,769.35957,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,40.0,0.08,null,0.25020617,227,,,0,,False,6,train,0
2802,0.0,769.35957,769.60977,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,0.0,0.08,null,0.25020617,124,,,0,,False,11,test,2
2803,0.0,769.60977,769.85998,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020617,113,,,0,,False,12,train,0
2804,0.0,769.85998,770.11019,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020617,8,,,0,,False,12,train,1
2805,0.0,770.11019,770.3604,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25021383,123,,,0,,False,12,train,0
2806,0.0,770.3604,770.61061,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-20.0,0.08,null,0.25021383,62,,,0,,False,12,train,1
2807,0.0,770.61061,770.86083,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021383,185,,,0,,False,8,test,0
2808,0.0,770.86083,771.11104,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25021383,144,,,0,,False,13,train,2
2809,0.0,771.11104,771.36125,"[3644.93333333, 3644.93333333]",-10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25020367,182,,,0,,False,12,train,1
2810,0.0,771.36125,771.61145,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,30.0,0.08,null,0.25020367,171,,,0,,False,10,train,2
2811,0.0,771.61145,771.86165,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25020367,137,,,0,,False,12,train,1
2812,0.0,771.86165,772.11186,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-10.0,0.08,null,0.25020367,111,,,0,,False,11,test,2
2813,0.0,772.11186,772.36207,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,91,,,0,,False,11,test,0
2814,0.0,772.36207,772.61228,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021383,216,,,0,,False,12,train,1
2815,0.0,772.61228,772.8625,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,20.0,0.08,null,0.25021383,188,,,0,,False,9,train,0
2816,0.0,772.8625,773.11271,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,30.0,0.08,null,0.25021383,174,,,0,,False,8,test,0
2817,0.0,773.11271,773.36292,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-20.0,0.08,null,0.25020367,128,,,0,,False,11,test,2
2818,0.0,773.36292,773.61312,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-30.0,0.08,null,0.25020367,168,,,0,,False,7,train,1
2819,0.0,773.61312,773.86332,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,10.0,0.08,null,0.25020367,85,,,0,,False,11,test,2
2820,0.0,773.86332,774.11353,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,20.0,0.08,null,0.25020367,68,,,0,,False,13,train,1
2821,0.0,774.11353,774.36374,"[3644.93333333, 3644.93333333]",-20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-40.0,0.08,null,0.25021133,119,,,0,,False,11,test,0
2822,0.0,774.36374,774.61395,"[3644.93333333, 3644.93333333]",30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,90.0,-30.0,0.08,null,0.25021133,32,,,0,,False,10,train,2
2823,0.0,774.61395,774.86416,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25021133,215,,,0,,False,11,test,1
2824,0.0,774.86416,775.11437,"[3644.93333333, 3644.93333333]",10.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-40.0,0.08,null,0.25021133,47,,,0,,False,13,train,1
2825,0.0,775.11437,775.36458,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,40.0,0.08,null,0.25020617,207,,,0,,False,11,test,1
2826,0.0,775.36458,775.61478,"[3644.93333333, 3644.93333333]",-40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-20.0,0.08,null,0.25020617,238,,,0,,False,9,train,0
2827,0.0,775.61478,775.86499,"[3644.93333333, 3644.93333333]",20.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,-30.0,0.08,null,0.25020617,141,,,0,,False,10,train,0
2828,0.0,775.86499,776.1152,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,-10.0,0.08,null,0.25020617,64,,,0,,False,10,train,1
2829,0.0,776.1152,776.36541,"[3644.93333333, 3644.93333333]",-30.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,10.0,0.08,null,0.25021133,133,,,0,,False,12,train,0
2830,0.0,776.36541,776.61562,"[3644.93333333, 3644.93333333]",0.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,0.0,0.08,null,0.25021133,180,,,0,,False,10,train,1
2831,0.0,776.61562,776.86583,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,45.0,30.0,0.08,null,0.25021133,9,,,0,,False,11,test,1
2832,0.0,776.86583,777.11604,"[3644.93333333, 3644.93333333]",40.0,gabors,null,null,null,null,0.8,"[20.0, 20.0]",4.0,0.0,0.0,0.08,null,0.25021133,165,,,0,,False,9,train,0
