group,model,azimuth_deg,elevation_deg,halfmax_area_deg2,effective_local_units
V1,corrected,32.5,35,329.28065,14.647838
V1,corrected,33.75,35,337.57632,20.003939
V1,corrected,35,35,345.08809,25.601881
V1,corrected,36.25,35,351.75351,30.500428
V1,corrected,37.5,35,357.59179,34.186502
V1,corrected,38.75,35,362.67126,36.730595
V1,corrected,40,35,367.08179,38.483639
V1,corrected,41.25,35,370.91607,39.785652
V1,corrected,42.5,35,374.25881,40.863565
V1,corrected,43.75,35,377.18208,41.840029
V1,corrected,45,35,379.7443,42.768599
V1,corrected,46.25,35,381.99117,43.662654
V1,corrected,47.5,35,383.9576,44.513264
V1,corrected,48.75,35,385.66972,45.298939
V1,corrected,50,35,387.1469,45.990682
V1,corrected,51.25,35,388.40343,46.554756
V1,corrected,52.5,35,389.45003,46.95465
V1,corrected,53.75,35,390.29498,47.153094
V1,corrected,55,35,390.94517,47.11457
V1,corrected,56.25,35,391.40679,46.808387
V1,corrected,57.5,35,391.68605,46.212127
V1,corrected,58.75,35,391.7896,45.314958
V1,corrected,60,35,391.72501,44.120168
V1,corrected,61.25,35,391.50097,42.646294
V1,corrected,62.5,35,391.12756,40.926396
V1,corrected,63.75,35,390.61635,39.005476
V1,corrected,65,35,389.98042,36.936435
V1,corrected,66.25,35,389.23434,34.775321
V1,corrected,67.5,35,388.394,32.576697
V1,corrected,68.75,35,387.4765,30.389839
V1,corrected,70,35,386.49979,28.256175
V1,corrected,71.25,35,385.48246,26.208056
V1,corrected,72.5,35,384.44331,24.268673
V1,corrected,73.75,35,383.40101,22.452814
V1,corrected,75,35,382.37365,20.768117
V1,corrected,76.25,35,381.37839,19.216519
V1,corrected,77.5,35,380.43095,17.795686
V1,corrected,78.75,35,379.54528,16.500289
V1,corrected,80,35,378.73309,15.32307
V1,corrected,81.25,35,378.0035,14.255684
V1,corrected,82.5,35,377.36261,13.289326
V1,corrected,83.75,35,376.81316,12.415181
V1,corrected,85,35,376.35412,11.624728
V1,corrected,86.25,35,375.98031,10.909933
V1,corrected,87.5,35,375.68202,10.263363
V1,corrected,88.75,35,375.44453,9.6782323
V1,corrected,90,35,375.24772,9.1484157
V1,corrected,10,36.25,,1.0190178
V1,corrected,11.25,36.25,,1.0255582
V1,corrected,12.5,36.25,,1.0344417
V1,corrected,13.75,36.25,,1.0465495
V1,corrected,15,36.25,,1.0631164
V1,corrected,16.25,36.25,,1.0858871
V1,corrected,17.5,36.25,,1.1173507
V1,corrected,18.75,36.25,,1.1611018
V1,corrected,20,36.25,,1.2224056
V1,corrected,21.25,36.25,,1.3091062
V1,corrected,22.5,36.25,,1.4331137
V1,corrected,23.75,36.25,,1.6128852
V1,corrected,25,36.25,,1.8776062
V1,corrected,26.25,36.25,,2.2742137
V1,corrected,27.5,36.25,,2.8788652
V1,corrected,28.75,36.25,296.79936,3.8142306
V1,corrected,30,36.25,306.00425,5.2704918
V1,corrected,31.25,36.25,315.57809,7.5145751
V1,corrected,32.5,36.25,325.07855,10.840534
V1,corrected,33.75,36.25,334.11137,15.38537
V1,corrected,35,36.25,342.39217,20.830805
V1,corrected,36.25,36.25,349.76727,26.321636
V1,corrected,37.5,36.25,356.19836,30.938531
V1,corrected,38.75,36.25,361.72842,34.289135
V1,corrected,40,36.25,366.44558,36.542548
V1,corrected,41.25,36.25,370.45452,38.077267
V1,corrected,42.5,36.25,373.85801,39.218553
V1,corrected,43.75,36.25,376.7471,40.168952
V1,corrected,45,36.25,379.19754,41.030529
V1,corrected,46.25,36.25,381.26958,41.841912
V1,corrected,47.5,36.25,383.00975,42.605642
V1,corrected,48.75,36.25,384.45318,43.30437
V1,corrected,50,36.25,385.6261,43.90965
V1,corrected,51.25,36.25,386.548,44.386788
V1,corrected,52.5,36.25,387.2336,44.698
V1,corrected,53.75,36.25,387.69438,44.805204
V1,corrected,55,36.25,387.9399,44.673071
V1,corrected,56.25,36.25,387.97878,44.272493
V1,corrected,57.5,36.25,387.81956,43.584215
V1,corrected,58.75,36.25,387.47126,42.602056
V1,corrected,60,36.25,386.94394,41.335022
V1,corrected,61.25,36.25,386.24894,39.807706
V1,corrected,62.5,36.25,385.39917,38.058656
V1,corrected,63.75,36.25,384.4092,36.136927
V1,corrected,65,36.25,383.29525,34.097404
V1,corrected,66.25,36.25,382.0751,31.99581
V1,corrected,67.5,36.25,380.76791,29.884245
V1,corrected,68.75,36.25,379.39398,27.807877
V1,corrected,70,36.25,377.97442,25.803033
V1,corrected,71.25,36.25,376.53081,23.896621
V1,corrected,72.5,36.25,375.08475,22.106599
V1,corrected,73.75,36.25,373.65749,20.443104
V1,corrected,75,36.25,372.26948,18.909914
V1,corrected,76.25,36.25,370.93998,17.505955
V1,corrected,77.5,36.25,369.68662,16.226692
V1,corrected,78.75,36.25,368.52504,15.065312
V1,corrected,80,36.25,367.46857,14.013664
V1,corrected,81.25,36.25,366.52783,13.062969
V1,corrected,82.5,36.25,365.71048,12.204337
V1,corrected,83.75,36.25,365.0209,11.429112
V1,corrected,85,36.25,364.45993,10.729097
V1,corrected,86.25,36.25,364.02456,10.096687
V1,corrected,87.5,36.25,363.70764,9.5249305
V1,corrected,88.75,36.25,363.49759,9.0075454
V1,corrected,90,36.25,363.37801,8.5389103
V1,corrected,10,37.5,,1.0141399
V1,corrected,11.25,37.5,,1.0190113
V1,corrected,12.5,37.5,,1.0256269
V1,corrected,13.75,37.5,,1.0346392
V1,corrected,15,37.5,,1.0469594
V1,corrected,16.25,37.5,,1.063868
V1,corrected,17.5,37.5,,1.0871802
V1,corrected,18.75,37.5,,1.1194945
V1,corrected,20,37.5,,1.1645771
V1,corrected,21.25,37.5,,1.2279672
V1,corrected,22.5,37.5,,1.3179537
V1,corrected,23.75,37.5,,1.4471833
V1,corrected,25,37.5,,1.6353568
V1,corrected,26.25,37.5,,1.9137909
V1,corrected,27.5,37.5,,2.3330934
V1,corrected,28.75,37.5,,2.9756527
V1,corrected,30,37.5,300.37629,3.9741607
V1,corrected,31.25,37.5,310.0267,5.5327843
V1,corrected,32.5,37.5,319.93049,7.931103
V1,corrected,33.75,37.5,329.6144,11.454983
V1,corrected,35,37.5,338.67591,16.178088
V1,corrected,36.25,37.5,346.8425,21.660769
V1,corrected,37.5,37.5,353.9845,26.965972
V1,corrected,38.75,37.5,360.09104,31.237202
V1,corrected,40,37.5,365.22997,34.223819
V1,corrected,41.25,37.5,369.50885,36.183783
V1,corrected,42.5,37.5,373.04594,37.506515
V1,corrected,43.75,37.5,375.95267,38.492264
V1,corrected,45,37.5,378.32512,39.31481
V1,corrected,46.25,37.5,380.24159,40.053956
V1,corrected,47.5,37.5,381.7635,40.732659
V1,corrected,48.75,37.5,382.93779,41.342263
V1,corrected,50,37.5,383.79977,41.857074
V1,corrected,51.25,37.5,384.37596,42.24252
V1,corrected,52.5,37.5,384.68649,42.46019
V1,corrected,53.75,37.5,384.74717,42.471744
V1,corrected,55,37.5,384.57118,42.24268
V1,corrected,56.25,37.5,384.17034,41.746218
V1,corrected,57.5,37.5,383.55617,40.967045
V1,corrected,58.75,37.5,382.74067,39.904289
V1,corrected,60,37.5,381.73688,38.573035
V1,corrected,61.25,37.5,380.55928,37.003828
V1,corrected,62.5,37.5,379.224,35.240086
V1,corrected,63.75,37.5,377.74894,33.333832
V1,corrected,65,37.5,376.1537,31.340572
V1,corrected,66.25,37.5,374.45945,29.314307
V1,corrected,67.5,37.5,372.68869,27.303465
V1,corrected,68.75,37.5,370.86492,25.348245
V1,corrected,70,37.5,369.01225,23.479422
V1,corrected,71.25,37.5,367.15503,21.718403
V1,corrected,72.5,37.5,365.31734,20.078153
V1,corrected,73.75,37.5,363.52261,18.564607
V1,corrected,75,37.5,361.79316,17.178227
V1,corrected,76.25,37.5,360.14978,15.915498
V1,corrected,77.5,37.5,358.61139,14.770223
V1,corrected,78.75,37.5,357.1947,13.734574
V1,corrected,80,37.5,355.9139,12.799895
V1,corrected,81.25,37.5,354.78043,11.957287
V1,corrected,82.5,37.5,353.80272,11.198005
V1,corrected,83.75,37.5,352.98603,10.513725
V1,corrected,85,37.5,352.33225,9.8966896
V1,corrected,86.25,37.5,351.83968,9.3397944
V1,corrected,87.5,37.5,351.50288,8.8366087
V1,corrected,88.75,37.5,351.31243,8.3813702
V1,corrected,90,37.5,351.2547,7.968955
V1,corrected,10,38.75,,1.010529
V1,corrected,11.25,38.75,,1.0141642
V1,corrected,12.5,38.75,,1.0191012
V1,corrected,13.75,38.75,,1.0258256
V1,corrected,15,38.75,,1.0350133
V1,corrected,16.25,38.75,,1.0476109
V1,corrected,17.5,38.75,,1.0649527
V1,corrected,18.75,38.75,,1.0889363
V1,corrected,20,38.75,,1.1222881
V1,corrected,21.25,38.75,,1.1689745
V1,corrected,22.5,38.75,,1.234854
V1,corrected,23.75,38.75,,1.3287344
V1,corrected,25,38.75,,1.4641227
V1,corrected,26.25,38.75,,1.6621741
V1,corrected,27.5,38.75,,1.9566975
V1,corrected,28.75,38.75,,2.4025829
V1,corrected,30,38.75,294.54629,3.0894271
V1,corrected,31.25,38.75,303.96664,4.1612722
V1,corrected,32.5,38.75,314.00094,5.8372327
V1,corrected,33.75,38.75,324.15053,8.4073689
V1,corrected,35,38.75,333.91718,12.138288
V1,corrected,36.25,38.75,342.89839,17.018402
V1,corrected,37.5,38.75,350.84139,22.474384
V1,corrected,38.75,38.75,357.64609,27.514554
V1,corrected,40,38.75,363.3319,31.38839
V1,corrected,41.25,38.75,367.992,33.996763
V1,corrected,42.5,38.75,371.75246,35.668543
V1,corrected,43.75,38.75,374.74366,36.786719
V1,corrected,45,38.75,377.08412,37.618257
V1,corrected,46.25,38.75,378.87366,38.305519
V1,corrected,47.5,38.75,380.19226,38.9055
V1,corrected,48.75,38.75,381.102,39.425619
V1,corrected,50,38.75,381.65011,39.846654
V1,corrected,51.25,38.75,381.87237,40.136022
V1,corrected,52.5,38.75,381.79614,40.255736
V1,corrected,53.75,38.75,381.44297,40.167981
V1,corrected,55,38.75,380.83078,39.839836
V1,corrected,56.25,38.75,379.97554,39.247627
V1,corrected,57.5,38.75,378.89255,38.380693
V1,corrected,58.75,38.75,377.59742,37.243959
V1,corrected,60,38.75,376.10676,35.858664
V1,corrected,61.25,38.75,374.43865,34.260871
V1,corrected,62.5,38.75,372.61283,32.497915
V1,corrected,63.75,38.75,370.65084,30.623474
V1,corrected,65,38.75,368.57585,28.692233
V1,corrected,66.25,38.75,366.41253,26.755148
V1,corrected,67.5,38.75,364.18671,24.855982
V1,corrected,68.75,38.75,361.92496,23.029388
V1,corrected,70,38.75,359.65422,21.300437
V1,corrected,71.25,38.75,357.40126,19.685227
V1,corrected,72.5,38.75,355.19225,18.192166
V1,corrected,73.75,38.75,353.05232,16.823546
V1,corrected,75,38.75,351.00509,15.577111
V1,corrected,76.25,38.75,349.07232,14.447473
V1,corrected,77.5,38.75,347.2736,13.427273
V1,corrected,78.75,38.75,345.62603,12.508085
V1,corrected,80,38.75,344.14403,11.681078
V1,corrected,81.25,38.75,342.83916,10.937477
V1,corrected,82.5,38.75,341.71996,10.268867
V1,corrected,83.75,38.75,340.79188,9.6673719
V1,corrected,85,38.75,340.05715,9.1257539
V1,corrected,86.25,38.75,339.51469,8.6374488
V1,corrected,87.5,38.75,339.16001,8.1965647
V1,corrected,88.75,38.75,338.98513,7.797855
V1,corrected,90,38.75,338.97833,7.4366785
V1,corrected,10,40,,1.0078515
V1,corrected,11.25,40,,1.0105689
V1,corrected,12.5,40,,1.0142603
V1,corrected,13.75,40,,1.0192883
V1,corrected,15,40,,1.0261567
V1,corrected,16.25,40,,1.0355689
V1,corrected,17.5,40,,1.0485127
V1,corrected,18.75,40,,1.0663854
V1,corrected,20,40,,1.0911805
V1,corrected,21.25,40,,1.1257727
V1,corrected,22.5,40,,1.174361
V1,corrected,23.75,40,,1.2431754
V1,corrected,25,40,,1.341628
V1,corrected,26.25,40,,1.4842303
V1,corrected,27.5,40,,1.6938382
V1,corrected,28.75,40,,2.0071778
V1,corrected,30,40,,2.484137
V1,corrected,31.25,40,297.6962,3.2226455
V1,corrected,32.5,40,307.5414,4.3795241
V1,corrected,33.75,40,317.88219,6.1894743
V1,corrected,35,40,328.17702,8.949171
V1,corrected,36.25,40,337.91052,12.891133
V1,corrected,37.5,40,346.6898,17.894622
V1,corrected,38.75,40,354.2901,23.248977
V1,corrected,40,40,360.64614,27.948007
V1,corrected,41.25,40,365.80968,31.386851
V1,corrected,42.5,40,369.89909,33.614432
V1,corrected,43.75,40,373.05761,35.006924
V1,corrected,45,40,375.426,35.924892
V1,corrected,46.25,40,377.12834,36.596311
V1,corrected,47.5,40,378.26705,37.131297
V1,corrected,48.75,40,378.92315,37.564775
V1,corrected,50,40,379.15919,37.890041
V1,corrected,51.25,40,379.02296,38.07959
V1,corrected,52.5,40,378.55128,38.097535
V1,corrected,53.75,40,377.77322,37.907683
V1,corrected,55,40,376.71283,37.479589
V1,corrected,56.25,40,375.39134,36.793465
V1,corrected,57.5,40,373.82871,35.843897
V1,corrected,58.75,40,372.04493,34.641854
V1,corrected,60,40,370.06078,33.214486
V1,corrected,61.25,40,367.89841,31.602592
V1,corrected,62.5,40,365.58154,29.856207
V1,corrected,63.75,40,363.13558,28.029209
V1,corrected,65,40,360.58745,26.174051
V1,corrected,66.25,40,357.96532,24.337507
V1,corrected,67.5,40,355.29822,22.557954
V1,corrected,68.75,40,352.61564,20.864233
V1,corrected,70,40,349.94698,19.27583
V1,corrected,71.25,40,347.32106,17.803936
V1,corrected,72.5,40,344.76566,16.452967
V1,corrected,73.75,40,342.30705,15.222189
V1,corrected,75,40,339.9696,14.10723
V1,corrected,76.25,40,337.77542,13.101359
V1,corrected,77.5,40,335.74413,12.196497
V1,corrected,78.75,40,333.8926,11.38397
V1,corrected,80,40,332.23486,10.655034
V1,corrected,81.25,40,330.78199,10.00123
V1,corrected,82.5,40,329.54207,9.4145951
V1,corrected,83.75,40,328.52012,8.8877848
V1,corrected,85,40,327.71816,8.414121
V1,corrected,86.25,40,327.13515,7.987598
V1,corrected,87.5,40,326.76697,7.6028597
V1,corrected,88.75,40,326.60641,7.2551603
V1,corrected,90,40,326.64305,6.9403174
V1,corrected,10,41.25,,1.0058632
V1,corrected,11.25,41.25,,1.0078978
V1,corrected,12.5,41.25,,1.0106627
V1,corrected,13.75,41.25,,1.0144295
V1,corrected,15,41.25,,1.0195751
V1,corrected,16.25,41.25,,1.0266246
V1,corrected,17.5,41.25,,1.0363134
V1,corrected,18.75,41.25,,1.0496774
V1,corrected,20,41.25,,1.0681866
V1,corrected,21.25,41.25,,1.0939457
V1,corrected,22.5,41.25,,1.130001
V1,corrected,23.75,41.25,,1.1808214
V1,corrected,25,41.25,,1.2530682
V1,corrected,26.25,41.25,,1.3568576
V1,corrected,27.5,41.25,,1.5078746
V1,corrected,28.75,41.25,,1.7309675
V1,corrected,30,41.25,,2.0662813
V1,corrected,31.25,41.25,,2.5795442
V1,corrected,32.5,41.25,300.85771,3.3783061
V1,corrected,33.75,41.25,311.06101,4.6336549
V1,corrected,35,41.25,321.61292,6.5959296
V1,corrected,36.25,41.25,331.93454,9.5621463
V1,corrected,37.5,41.25,341.50333,13.71152
V1,corrected,38.75,41.25,349.94671,18.790174
V1,corrected,40,41.25,357.07625,23.958975
V1,corrected,41.25,41.25,362.86609,28.247954
V1,corrected,42.5,41.25,367.40164,31.228073
V1,corrected,43.75,41.25,370.82565,33.079822
V1,corrected,45,41.25,373.29676,34.200722
V1,corrected,46.25,41.25,374.96431,34.915919
V1,corrected,47.5,41.25,375.95653,35.41157
V1,corrected,48.75,41.25,376.37753,35.766674
V1,corrected,50,41.25,376.30905,35.996499
V1,corrected,51.25,41.25,375.81429,36.083578
V1,corrected,52.5,41.25,374.9422,35.996755
V1,corrected,53.75,41.25,373.73152,35.703016
V1,corrected,55,41.25,372.21414,35.175458
V1,corrected,56.25,41.25,370.41783,34.398945
V1,corrected,57.5,41.25,368.36831,33.373734
V1,corrected,58.75,41.25,366.09072,32.116797
V1,corrected,60,41.25,363.61065,30.660614
V1,corrected,61.25,41.25,360.95478,29.049637
V1,corrected,62.5,41.25,358.15118,27.335182
V1,corrected,63.75,41.25,355.22929,25.569854
V1,corrected,65,41.25,352.21981,23.802599
V1,corrected,66.25,41.25,349.15435,22.075134
V1,corrected,67.5,41.25,346.06499,20.420036
V1,corrected,68.75,41.25,342.98376,18.860355
V1,corrected,70,41.25,339.94214,17.410344
V1,corrected,71.25,41.25,336.97053,16.076839
V1,corrected,72.5,41.25,334.09775,14.860894
V1,corrected,73.75,41.25,331.35066,13.759379
V1,corrected,75,41.25,328.75373,12.766364
V1,corrected,76.25,41.25,326.32881,11.874249
V1,corrected,77.5,41.25,324.09496,11.074609
V1,corrected,78.75,41.25,322.06824,10.358799
V1,corrected,80,41.25,320.26175,9.7183636
V1,corrected,81.25,41.25,318.68554,9.1452892
V1,corrected,82.5,41.25,317.34671,8.6321511
V1,corrected,83.75,41.25,316.24942,8.1721782
V1,corrected,85,41.25,315.395,7.7592689
V1,corrected,86.25,41.25,314.78198,7.3879725
V1,corrected,87.5,41.25,314.40617,7.0534529
V1,corrected,88.75,41.25,314.26065,6.7514411
V1,corrected,90,41.25,314.33579,6.4781849
V1,corrected,10,42.5,,1.0043844
V1,corrected,11.25,42.5,,1.0059102
V1,corrected,12.5,42.5,,1.0079845
V1,corrected,13.75,42.5,,1.0108114
V1,corrected,15,42.5,,1.0146738
V1,corrected,16.25,42.5,,1.0199652
V1,corrected,17.5,42.5,,1.0272356
V1,corrected,18.75,42.5,,1.0372572
V1,corrected,20,42.5,,1.0511216
V1,corrected,21.25,42.5,,1.0703827
V1,corrected,22.5,42.5,,1.0972735
V1,corrected,23.75,42.5,,1.1350391
V1,corrected,25,42.5,,1.1884608
V1,corrected,26.25,42.5,,1.2647012
V1,corrected,27.5,42.5,,1.3746978
V1,corrected,28.75,42.5,,1.5355093
V1,corrected,30,42.5,,1.7743229
V1,corrected,31.25,42.5,,2.1353008
V1,corrected,32.5,42.5,,2.691004
V1,corrected,33.75,42.5,303.99704,3.5600661
V1,corrected,35,42.5,314.47303,4.9293065
V1,corrected,36.25,42.5,325.12049,7.0637598
V1,corrected,37.5,42.5,335.33149,10.251177
V1,corrected,38.75,42.5,344.58835,14.593503
V1,corrected,40,42.5,352.55041,19.682717
V1,corrected,41.25,42.5,359.07362,24.575966
V1,corrected,42.5,42.5,364.17528,28.395961
V1,corrected,43.75,42.5,367.97485,30.905086
V1,corrected,45,42.5,370.63799,32.388367
V1,corrected,46.25,42.5,372.33674,33.239741
V1,corrected,47.5,42.5,373.22721,33.740039
V1,corrected,48.75,42.5,373.44056,34.033857
V1,corrected,50,42.5,373.082,34.17249
V1,corrected,51.25,42.5,372.23403,34.156248
V1,corrected,52.5,42.5,370.96101,33.962791
V1,corrected,53.75,42.5,369.31392,33.564513
V1,corrected,55,42.5,367.33449,32.939365
V1,corrected,56.25,42.5,365.05861,32.077601
V1,corrected,57.5,42.5,362.51891,30.985363
V1,corrected,58.75,42.5,359.74658,29.685279
V1,corrected,60,42.5,356.77269,28.214253
V1,corrected,61.25,42.5,353.62892,26.619058
V1,corrected,62.5,42.5,350.3479,24.950791
V1,corrected,63.75,42.5,346.96326,23.259392
V1,corrected,65,42.5,343.50944,21.589256
V1,corrected,66.25,42.5,340.02129,19.976462
V1,corrected,67.5,42.5,336.53362,18.447685
V1,corrected,68.75,42.5,333.08062,17.020453
V1,corrected,70,42.5,329.69535,15.704304
V1,corrected,71.25,42.5,326.40923,14.502355
V1,corrected,72.5,42.5,323.25154,13.412951
V1,corrected,73.75,42.5,320.24906,12.431153
V1,corrected,75,42.5,317.42579,11.549979
V1,corrected,76.25,42.5,314.80274,10.761357
V1,corrected,77.5,42.5,312.39779,10.056812
V1,corrected,78.75,42.5,310.22571,9.4279439
V1,corrected,80,42.5,308.29813,8.8667236
V1,corrected,81.25,42.5,306.62369,8.365672
V1,corrected,82.5,42.5,305.20807,7.9179451
V1,corrected,83.75,42.5,304.05421,7.5173616
V1,corrected,85,42.5,303.16241,7.1583914
V1,corrected,86.25,42.5,302.53043,6.8361215
V1,corrected,87.5,42.5,302.15366,6.54621
V1,corrected,88.75,42.5,302.02513,6.2848351
V1,corrected,90,42.5,302.13559,6.0486433
V1,corrected,10,43.75,,1.0032831
V1,corrected,11.25,43.75,,1.004429
V1,corrected,12.5,43.75,,1.0059876
V1,corrected,13.75,43.75,,1.0081127
V1,corrected,15,43.75,,1.0110171
V1,corrected,16.25,43.75,,1.0149966
V1,corrected,17.5,43.75,,1.0204641
V1,corrected,18.75,43.75,,1.0279982
V1,corrected,20,43.75,,1.0384137
V1,corrected,21.25,43.75,,1.0528663
V1,corrected,22.5,43.75,,1.0730066
V1,corrected,23.75,43.75,,1.1012157
V1,corrected,25,43.75,,1.1409683
V1,corrected,26.25,43.75,,1.1974082
V1,corrected,27.5,43.75,,1.2782814
V1,corrected,28.75,43.75,,1.3954855
V1,corrected,30,43.75,,1.5676919
V1,corrected,31.25,43.75,,1.8248425
V1,corrected,32.5,43.75,,2.2158326
V1,corrected,33.75,43.75,,2.8212268
V1,corrected,35,43.75,307.06791,3.7723839
V1,corrected,36.25,43.75,317.70948,5.273143
V1,corrected,37.5,43.75,328.31482,7.6006883
V1,corrected,38.75,43.75,338.25831,11.019413
V1,corrected,40,43.75,347.04123,15.52548
V1,corrected,41.25,43.75,354.36689,20.543093
V1,corrected,42.5,43.75,360.14305,25.068169
V1,corrected,43.75,43.75,364.43282,28.371311
V1,corrected,45,43.75,367.3891,30.404645
V1,corrected,46.25,43.75,369.19844,31.524318
V1,corrected,47.5,43.75,370.04408,32.099656
V1,corrected,48.75,43.75,370.08722,32.363044
V1,corrected,50,43.75,369.46094,32.421112
V1,corrected,51.25,43.75,368.27136,32.303606
V1,corrected,52.5,43.75,366.60204,32.003245
V1,corrected,53.75,43.75,364.51924,31.501087
V1,corrected,55,43.75,362.07695,30.781612
V1,corrected,56.25,43.75,359.32095,29.84119
V1,corrected,57.5,43.75,356.29213,28.691842
V1,corrected,58.75,43.75,353.02871,27.361195
V1,corrected,60,43.75,349.56789,25.889391
V1,corrected,61.25,43.75,345.94676,24.324047
V1,corrected,62.5,43.75,342.20275,22.714556
V1,corrected,63.75,43.75,338.37368,21.106985
V1,corrected,65,43.75,334.49756,19.540413
V1,corrected,66.25,43.75,330.61223,18.04502
V1,corrected,67.5,43.75,326.75479,16.641735
V1,corrected,68.75,43.75,322.96111,15.343031
V1,corrected,70,43.75,319.26526,14.154353
V1,corrected,71.25,43.75,315.69904,13.075763
V1,corrected,72.5,43.75,312.29156,12.103514
V1,corrected,73.75,43.75,309.06893,11.231397
V1,corrected,75,43.75,306.05406,10.451802
V1,corrected,76.25,43.75,303.26653,9.7565046
V1,corrected,77.5,43.75,300.72259,9.1372103
V1,corrected,78.75,43.75,298.4352,8.5859115
V1,corrected,80,43.75,296.41416,8.0950994
V1,corrected,81.25,43.75,294.66631,7.6578749
V1,corrected,82.5,43.75,293.19565,7.2679908
V1,corrected,83.75,43.75,292.00361,6.919849
V1,corrected,85,43.75,291.0892,6.6084713
V1,corrected,86.25,43.75,290.44921,6.3294544
V1,corrected,87.5,43.75,290.07834,6.078919
V1,corrected,88.75,43.75,289.96936,5.8534574
V1,corrected,90,43.75,290.11312,5.6500821
V1,corrected,10,45,,1.0024618
V1,corrected,11.25,45,,1.0033236
