stimulus_presentation_id,stimulus_block,start_time,stop_time,size,spatial_frequency,y_position,coherence,phase,stimulus_name,color,Dir,orientation,Speed,contrast,x_position,temporal_frequency,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
2177,0.0,613.25906,613.50928,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021768,177,,,0,,False,8,test,2
2178,0.0,613.50928,613.7595,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021768,1,,,0,,False,8,test,0
2179,0.0,613.7595,614.00971,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021768,131,,,0,,False,7,train,2
2180,0.0,614.00971,614.25993,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021768,194,,,0,,False,9,train,0
2181,0.0,614.25993,614.51014,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021232,199,,,0,,False,8,test,2
2182,0.0,614.51014,614.76036,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021232,204,,,0,,False,10,train,0
2183,0.0,614.76036,615.01057,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021232,99,,,0,,False,5,test,0
2184,0.0,615.01057,615.26078,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25021232,233,,,0,,False,8,test,2
2185,0.0,615.26078,615.51098,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020518,143,,,0,,False,8,test,0
2186,0.0,615.51098,615.76119,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020518,64,,,0,,False,8,test,2
2187,0.0,615.76119,616.0114,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020518,156,,,0,,False,9,train,1
2188,0.0,616.0114,616.2616,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020518,98,,,0,,False,9,train,1
2189,0.0,616.2616,616.51181,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021232,121,,,0,,False,9,train,2
2190,0.0,616.51181,616.76203,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021232,29,,,0,,False,9,train,2
2191,0.0,616.76203,617.01224,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021232,226,,,0,,False,12,train,0
2192,0.0,617.01224,617.26245,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021232,59,,,0,,False,10,train,1
2193,0.0,617.26245,617.51265,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020518,98,,,0,,False,10,train,1
2194,0.0,617.51265,617.76286,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020518,149,,,0,,False,7,train,0
2195,0.0,617.76286,618.01307,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25020518,39,,,0,,False,9,train,1
2196,0.0,618.01307,618.26327,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020518,102,,,0,,False,4,train,0
2197,0.0,618.26327,618.51349,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25021732,98,,,0,,False,11,test,1
2198,0.0,618.51349,618.76371,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021732,144,,,0,,False,8,test,2
2199,0.0,618.76371,619.01392,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021732,117,,,0,,False,11,test,2
2200,0.0,619.01392,619.26414,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021732,122,,,0,,False,8,test,0
2201,0.0,619.26414,619.51434,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25019768,28,,,0,,False,7,train,0
2202,0.0,619.51434,619.76454,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25019768,229,,,0,,False,8,test,1
2203,0.0,619.76454,620.01473,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-10.0,4.0,null,0.25019768,12,,,0,,False,9,train,1
2204,0.0,620.01473,620.26493,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25019768,149,,,0,,False,8,test,0
2205,0.0,620.26493,620.51515,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021482,13,,,0,,False,11,test,0
2206,0.0,620.51515,620.76536,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021482,75,,,0,,False,10,train,2
2207,0.0,620.76536,621.01557,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021482,76,,,0,,False,7,train,2
2208,0.0,621.01557,621.26579,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021482,153,,,0,,False,8,test,1
2209,0.0,621.26579,621.51599,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25020518,51,,,0,,False,10,train,1
2210,0.0,621.51599,621.7662,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020518,80,,,0,,False,11,test,0
2211,0.0,621.7662,622.01641,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020518,89,,,0,,False,9,train,2
2212,0.0,622.01641,622.26661,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-20.0,4.0,null,0.25020518,221,,,0,,False,10,train,1
2213,0.0,622.26661,622.51682,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020982,121,,,0,,False,10,train,2
2214,0.0,622.51682,622.76703,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020982,218,,,0,,False,11,test,1
2215,0.0,622.76703,623.01724,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020982,50,,,0,,False,10,train,1
2216,0.0,623.01724,623.26745,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020982,79,,,0,,False,8,test,1
2217,0.0,623.26745,623.51766,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020768,38,,,0,,False,9,train,1
2218,0.0,623.51766,623.76787,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25020768,130,,,0,,False,9,train,0
2219,0.0,623.76787,624.01807,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020768,16,,,0,,False,7,train,2
2220,0.0,624.01807,624.26828,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,70,,,0,,False,10,train,1
2221,0.0,624.26828,624.5185,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021982,142,,,0,,False,8,test,0
2222,0.0,624.5185,624.76872,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25021982,205,,,0,,False,5,test,2
2223,0.0,624.76872,625.01894,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,0.0,4.0,null,0.25021982,94,,,0,,False,10,train,2
2224,0.0,625.01894,625.26916,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021982,198,,,0,,False,7,train,1
2225,0.0,625.26916,625.51936,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020018,190,,,0,,False,10,train,1
2226,0.0,625.51936,625.76956,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020018,199,,,0,,False,9,train,2
2227,0.0,625.76956,626.01976,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25020018,116,,,0,,False,7,train,0
2228,0.0,626.01976,626.26996,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020018,118,,,0,,False,11,test,2
2229,0.0,626.26996,626.52017,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,20.0,4.0,null,0.25021232,112,,,0,,False,8,test,2
2230,0.0,626.52017,626.77039,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,30.0,4.0,null,0.25021232,234,,,0,,False,10,train,2
2231,0.0,626.77039,627.0206,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021232,134,,,0,,False,8,test,0
2232,0.0,627.0206,627.27081,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021232,149,,,0,,False,9,train,0
2233,0.0,627.27081,627.52102,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,160,,,0,,False,9,train,1
2234,0.0,627.52102,627.77123,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020768,134,,,0,,False,9,train,0
2235,0.0,627.77123,628.02143,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020768,156,,,0,,False,10,train,1
2236,0.0,628.02143,628.27164,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25020768,93,,,0,,False,8,test,2
2237,0.0,628.27164,628.52186,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-30.0,4.0,null,0.25021482,43,,,0,,False,9,train,0
2238,0.0,628.52186,628.77207,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021482,134,,,0,,False,10,train,0
2239,0.0,628.77207,629.02228,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021482,47,,,0,,False,9,train,2
2240,0.0,629.02228,629.2725,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021482,151,,,0,,False,9,train,0
2241,0.0,629.2725,629.5227,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020018,99,,,0,,False,6,train,0
2242,0.0,629.5227,629.7729,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,10.0,4.0,null,0.25020018,233,,,0,,False,9,train,2
2243,0.0,629.7729,630.0231,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020018,236,,,0,,False,8,test,0
2244,0.0,630.0231,630.2733,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25020018,72,,,0,,False,11,test,0
2245,0.0,630.2733,630.52352,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021482,16,,,0,,False,8,test,2
2246,0.0,630.52352,630.77373,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021482,66,,,0,,False,7,train,2
2247,0.0,630.77373,631.02394,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25021482,162,,,0,,False,13,train,0
2248,0.0,631.02394,631.27416,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021482,186,,,0,,False,8,test,1
2249,0.0,631.27416,631.52436,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020518,1,,,0,,False,9,train,0
2250,0.0,631.52436,631.77457,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020518,33,,,0,,False,8,test,1
2251,0.0,631.77457,632.02478,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020518,161,,,0,,False,8,test,0
2252,0.0,632.02478,632.27498,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020518,85,,,0,,False,9,train,0
2253,0.0,632.27498,632.52519,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020982,90,,,0,,False,10,train,1
2254,0.0,632.52519,632.7754,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25020982,52,,,0,,False,10,train,0
2255,0.0,632.7754,633.02561,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020982,11,,,0,,False,9,train,2
2256,0.0,633.02561,633.27582,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25020982,186,,,0,,False,9,train,1
2257,0.0,633.27582,633.52603,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-40.0,4.0,null,0.25021018,110,,,0,,False,7,train,0
2258,0.0,633.52603,633.77624,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021018,79,,,0,,False,9,train,1
2259,0.0,633.77624,634.02645,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021018,71,,,0,,False,7,train,1
2260,0.0,634.02645,634.27666,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25021018,184,,,0,,False,10,train,0
2261,0.0,634.27666,634.52688,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021482,50,,,0,,False,11,test,1
2262,0.0,634.52688,634.77709,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,10.0,4.0,null,0.25021482,185,,,0,,False,9,train,0
2263,0.0,634.77709,635.0273,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021482,228,,,0,,False,10,train,1
2264,0.0,635.0273,635.27752,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25021482,164,,,0,,False,9,train,0
2265,0.0,635.27752,635.52772,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-20.0,4.0,null,0.25020018,17,,,0,,False,9,train,0
2266,0.0,635.52772,635.77792,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020018,184,,,0,,False,11,test,0
2267,0.0,635.77792,636.02812,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-40.0,4.0,null,0.25020018,230,,,0,,False,9,train,2
2268,0.0,636.02812,636.27832,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25020018,60,,,0,,False,7,train,1
2269,0.0,636.27832,636.52854,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25021982,79,,,0,,False,10,train,1
2270,0.0,636.52854,636.77876,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25021982,183,,,0,,False,7,train,1
2271,0.0,636.77876,637.02898,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021982,163,,,0,,False,7,train,1
2272,0.0,637.02898,637.2792,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021982,123,,,0,,False,10,train,1
2273,0.0,637.2792,637.5294,"[20.0, 20.0]",0.08,10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25019768,239,,,0,,False,9,train,2
2274,0.0,637.5294,637.7796,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25019768,120,,,0,,False,9,train,1
2275,0.0,637.7796,638.02979,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25019768,196,,,0,,False,8,test,1
2276,0.0,638.02979,638.27999,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25019768,232,,,0,,False,9,train,2
2277,0.0,638.27999,638.5302,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25021232,66,,,0,,False,8,test,2
2278,0.0,638.5302,638.78042,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25021232,148,,,0,,False,7,train,1
2279,0.0,638.78042,639.03063,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,20.0,4.0,null,0.25021232,77,,,0,,False,11,test,1
2280,0.0,639.03063,639.28084,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021232,21,,,0,,False,9,train,1
2281,0.0,639.28084,639.53105,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,0.0,4.0,null,0.25020768,223,,,0,,False,6,train,1
2282,0.0,639.53105,639.78126,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020768,187,,,0,,False,9,train,1
2283,0.0,639.78126,640.03146,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,30.0,4.0,null,0.25020768,58,,,0,,False,10,train,1
2284,0.0,640.03146,640.28167,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,30.0,4.0,null,0.25020768,149,,,0,,False,10,train,0
2285,0.0,640.28167,640.53189,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25021732,146,,,0,,False,7,train,2
2286,0.0,640.53189,640.78211,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021732,241,,,0,,False,8,test,0
2287,0.0,640.78211,641.03232,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021732,104,,,0,,False,10,train,1
2288,0.0,641.03232,641.28254,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25021732,138,,,0,,False,11,test,0
2289,0.0,641.28254,641.53274,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25020018,123,,,0,,False,11,test,1
2290,0.0,641.53274,641.78294,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,0.0,4.0,null,0.25020018,18,,,0,,False,10,train,0
2291,0.0,641.78294,642.03314,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020018,124,,,0,,False,12,train,2
2292,0.0,642.03314,642.28334,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020018,102,,,0,,False,5,test,0
2293,0.0,642.28334,642.53356,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25021482,7,,,0,,False,8,test,0
2294,0.0,642.53356,642.78377,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-40.0,4.0,null,0.25021482,35,,,0,,False,9,train,1
2295,0.0,642.78377,643.03398,"[20.0, 20.0]",0.08,-20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,10.0,4.0,null,0.25021482,218,,,0,,False,12,train,1
2296,0.0,643.03398,643.2842,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25021482,179,,,0,,False,7,train,2
2297,0.0,643.2842,643.5344,"[20.0, 20.0]",0.08,0.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,20.0,4.0,null,0.25020518,67,,,0,,False,10,train,0
2298,0.0,643.5344,643.78461,"[20.0, 20.0]",0.08,-10.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-30.0,4.0,null,0.25020518,146,,,0,,False,8,test,2
2299,0.0,643.78461,644.03482,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-10.0,4.0,null,0.25020518,76,,,0,,False,8,test,2
2300,0.0,644.03482,644.28502,"[20.0, 20.0]",0.08,40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,-30.0,4.0,null,0.25020518,168,,,0,,False,9,train,1
2301,0.0,644.28502,644.53523,"[20.0, 20.0]",0.08,20.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,40.0,4.0,null,0.25020982,115,,,0,,False,6,train,2
2302,0.0,644.53523,644.78544,"[20.0, 20.0]",0.08,30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,-10.0,4.0,null,0.25020982,106,,,0,,False,11,test,0
2303,0.0,644.78544,645.03565,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,45.0,null,0.8,40.0,4.0,null,0.25020982,46,,,0,,False,8,test,1
2304,0.0,645.03565,645.28586,"[20.0, 20.0]",0.08,-30.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,90.0,null,0.8,-20.0,4.0,null,0.25020982,205,,,0,,False,6,train,2
2305,0.0,645.28586,645.53607,"[20.0, 20.0]",0.08,-40.0,null,"[3644.93333333, 3644.93333333]",gabors,null,null,0.0,null,0.8,40.0,4.0,null,0.25020768,176,,,0,,False,6,train,0
