stimulus_presentation_id,stimulus_block,start_time,stop_time,spatial_frequency,stimulus_name,Speed,temporal_frequency,phase,orientation,y_position,x_position,size,Dir,color,coherence,contrast,frame,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
130,0.0,107.52485,107.77504,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,100,,,0,,False,0,train,0
131,0.0,107.77504,108.02524,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,101,,,0,,False,0,train,0
132,0.0,108.02524,108.27544,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,102,,,0,,False,0,train,1
133,0.0,108.27544,108.52565,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,103,,,0,,False,0,train,2
134,0.0,108.52565,108.77586,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,102,,,0,,False,1,train,1
135,0.0,108.77586,109.02607,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,104,,,0,,False,0,train,0
136,0.0,109.02607,109.27628,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,83,,,0,,False,1,train,2
137,0.0,109.27628,109.52649,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,105,,,0,,False,0,train,2
138,0.0,109.52649,109.7767,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,106,,,0,,False,0,train,2
139,0.0,109.7767,110.02691,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,107,,,0,,False,0,train,0
140,0.0,110.02691,110.27712,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,108,,,0,,False,0,train,2
141,0.0,110.27712,110.52733,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,109,,,0,,False,0,train,1
142,0.0,110.52733,110.77754,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,110,,,0,,False,0,train,1
143,0.0,110.77754,111.02776,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,106,,,0,,False,1,train,2
144,0.0,111.02776,111.27797,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,97,,,0,,False,1,train,0
145,0.0,111.27797,111.52817,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,50,,,0,,False,2,test,2
146,0.0,111.52817,111.77837,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,111,,,0,,False,0,train,1
147,0.0,111.77837,112.02858,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,112,,,0,,False,0,train,1
148,0.0,112.02858,112.27878,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,113,,,0,,False,0,train,2
149,0.0,112.27878,112.52899,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,96,,,0,,False,1,train,1
150,0.0,112.52899,112.7792,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,114,,,0,,False,0,train,0
151,0.0,112.7792,113.02942,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,29,,,0,,False,2,test,0
152,0.0,113.02942,113.27963,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021368,115,,,0,,False,0,train,1
153,0.0,113.27963,113.52984,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,3,,,0,,False,1,train,2
154,0.0,113.52984,113.78004,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,116,,,0,,False,0,train,0
155,0.0,113.78004,114.03024,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,84,,,0,,False,1,train,1
156,0.0,114.03024,114.28045,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,117,,,0,,False,0,train,2
157,0.0,114.28045,114.53066,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,118,,,0,,False,0,train,2
158,0.0,114.53066,114.78087,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,119,,,0,,False,0,train,2
159,0.0,114.78087,115.03108,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,120,,,0,,False,0,train,1
160,0.0,115.03108,115.28129,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,121,,,0,,False,0,train,2
161,0.0,115.28129,115.5315,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,122,,,0,,False,0,train,0
162,0.0,115.5315,115.78171,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,123,,,0,,False,0,train,2
163,0.0,115.78171,116.03192,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,124,,,0,,False,0,train,1
164,0.0,116.03192,116.28213,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020882,125,,,0,,False,0,train,0
165,0.0,116.28213,116.53234,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,45,,,0,,False,1,train,1
166,0.0,116.53234,116.78255,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,23,,,0,,False,2,test,1
167,0.0,116.78255,117.03276,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,126,,,0,,False,0,train,1
168,0.0,117.03276,117.28297,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,88,,,0,,False,1,train,0
169,0.0,117.28297,117.53318,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,17,,,0,,False,2,test,0
170,0.0,117.53318,117.78338,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,78,,,0,,False,1,train,2
171,0.0,117.78338,118.03359,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,127,,,0,,False,0,train,1
172,0.0,118.03359,118.2838,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,128,,,0,,False,0,train,0
173,0.0,118.2838,118.53402,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,129,,,0,,False,0,train,1
174,0.0,118.53402,118.78423,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,105,,,0,,False,1,train,2
175,0.0,118.78423,119.03445,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,130,,,0,,False,0,train,0
176,0.0,119.03445,119.28467,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,128,,,0,,False,1,train,0
177,0.0,119.28467,119.53487,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,70,,,0,,False,1,train,0
178,0.0,119.53487,119.78507,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,80,,,0,,False,2,test,2
179,0.0,119.78507,120.03527,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,92,,,0,,False,1,train,2
180,0.0,120.03527,120.28547,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,20.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,131,,,0,,False,0,train,1
181,0.0,120.28547,120.53569,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,132,,,0,,False,0,train,1
182,0.0,120.53569,120.7859,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,133,,,0,,False,0,train,2
183,0.0,120.7859,121.03612,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,10,,,0,,False,4,train,0
184,0.0,121.03612,121.28634,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,28,,,0,,False,2,test,0
185,0.0,121.28634,121.53654,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,115,,,0,,False,1,train,1
186,0.0,121.53654,121.78674,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,78,,,0,,False,2,test,2
187,0.0,121.78674,122.03694,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,86,,,0,,False,1,train,0
188,0.0,122.03694,122.28714,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,79,,,0,,False,2,test,0
189,0.0,122.28714,122.53736,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,134,,,0,,False,0,train,0
190,0.0,122.53736,122.78758,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,37,,,0,,False,1,train,1
191,0.0,122.78758,123.0378,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,135,,,0,,False,0,train,0
192,0.0,123.0378,123.28802,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022118,136,,,0,,False,0,train,0
193,0.0,123.28802,123.53822,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,41,,,0,,False,2,test,2
194,0.0,123.53822,123.78841,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,137,,,0,,False,0,train,0
195,0.0,123.78841,124.03861,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,79,,,0,,False,3,train,0
196,0.0,124.03861,124.28881,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019632,8,,,0,,False,1,train,2
197,0.0,124.28881,124.53902,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,99,,,0,,False,1,train,1
198,0.0,124.53902,124.78923,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,83,,,0,,False,2,test,2
199,0.0,124.78923,125.03944,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,138,,,0,,False,0,train,2
200,0.0,125.03944,125.28965,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021118,138,,,0,,False,1,train,2
201,0.0,125.28965,125.53986,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,26,,,0,,False,2,test,2
202,0.0,125.53986,125.79006,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,6,,,0,,False,1,train,0
203,0.0,125.79006,126.04027,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-40.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,98,,,0,,False,1,train,2
204,0.0,126.04027,126.29048,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020632,139,,,0,,False,0,train,2
205,0.0,126.29048,126.5407,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022618,57,,,0,,False,2,test,1
206,0.0,126.5407,126.79093,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022618,67,,,0,,False,1,train,2
207,0.0,126.79093,127.04116,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022618,24,,,0,,False,1,train,0
208,0.0,127.04116,127.29138,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022618,133,,,0,,False,1,train,2
209,0.0,127.29138,127.54158,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019382,140,,,0,,False,0,train,1
210,0.0,127.54158,127.79177,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019382,38,,,0,,False,1,train,2
211,0.0,127.79177,128.04196,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019382,47,,,0,,False,1,train,2
212,0.0,128.04196,128.29216,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019382,141,,,0,,False,0,train,0
213,0.0,128.29216,128.54238,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,112,,,0,,False,1,train,1
214,0.0,128.54238,128.79259,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,142,,,0,,False,0,train,1
215,0.0,128.79259,129.04281,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,79,,,0,,False,4,train,0
216,0.0,129.04281,129.29303,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021868,143,,,0,,False,0,train,0
217,0.0,129.29303,129.54323,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,25,,,0,,False,3,train,0
218,0.0,129.54323,129.79343,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,144,,,0,,False,0,train,1
219,0.0,129.79343,130.04363,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,47,,,0,,False,2,test,2
220,0.0,130.04363,130.29383,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,145,,,0,,False,0,train,0
221,0.0,130.29383,130.54404,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,95,,,0,,False,1,train,0
222,0.0,130.54404,130.79426,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,146,,,0,,False,0,train,0
223,0.0,130.79426,131.04448,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,84,,,0,,False,2,test,1
224,0.0,131.04448,131.29469,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,105,,,0,,False,2,test,2
225,0.0,131.29469,131.54489,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,147,,,0,,False,0,train,0
226,0.0,131.54489,131.79509,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,11,,,0,,False,2,test,2
227,0.0,131.79509,132.0453,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-10.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,148,,,0,,False,0,train,1
228,0.0,132.0453,132.2955,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,10.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,134,,,0,,False,1,train,0
229,0.0,132.2955,132.54571,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,149,,,0,,False,0,train,2
230,0.0,132.54571,132.79593,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-30.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,139,,,0,,False,1,train,2
231,0.0,132.79593,133.04615,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,150,,,0,,False,0,train,2
232,0.0,133.04615,133.29636,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,95,,,0,,False,2,test,0
233,0.0,133.29636,133.54656,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,35,,,0,,False,1,train,2
234,0.0,133.54656,133.79676,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,2,,,0,,False,2,test,0
235,0.0,133.79676,134.04697,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,44,,,0,,False,1,train,0
236,0.0,134.04697,134.29717,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020132,122,,,0,,False,1,train,0
237,0.0,134.29717,134.54738,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,22,,,0,,False,1,train,2
238,0.0,134.54738,134.7976,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,151,,,0,,False,0,train,0
239,0.0,134.7976,135.04782,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,40.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,144,,,0,,False,1,train,1
240,0.0,135.04782,135.29803,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,107,,,0,,False,1,train,0
241,0.0,135.29803,135.54823,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,9,,,0,,False,1,train,2
242,0.0,135.54823,135.79843,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,40.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,152,,,0,,False,0,train,2
243,0.0,135.79843,136.04863,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,57,,,0,,False,3,train,1
244,0.0,136.04863,136.29883,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,40.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,95,,,0,,False,3,train,0
245,0.0,136.29883,136.54904,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,145,,,0,,False,1,train,0
246,0.0,136.54904,136.79926,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,104,,,0,,False,1,train,0
247,0.0,136.79926,137.04948,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-30.0,10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,153,,,0,,False,0,train,0
248,0.0,137.04948,137.29969,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25021618,154,,,0,,False,0,train,1
249,0.0,137.29969,137.5499,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,128,,,0,,False,2,test,0
250,0.0,137.5499,137.8001,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,72,,,0,,False,1,train,1
251,0.0,137.8001,138.0503,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,0.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,21,,,0,,False,1,train,0
252,0.0,138.0503,138.30051,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,10.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25020382,117,,,0,,False,1,train,2
253,0.0,138.30051,138.55073,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",45.0,30.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,155,,,0,,False,0,train,1
254,0.0,138.55073,138.80095,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",90.0,0.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,32,,,0,,False,1,train,2
255,0.0,138.80095,139.05118,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,122,,,0,,False,2,test,0
256,0.0,139.05118,139.3014,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-20.0,-20.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25022368,156,,,0,,False,0,train,0
257,0.0,139.3014,139.5516,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-40.0,30.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,2,,,0,,False,3,train,0
258,0.0,139.5516,139.8018,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,20.0,-10.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,87,,,0,,False,1,train,0
259,0.0,139.8018,140.052,0.08,gabors,null,4.0,"[3644.93333333, 3644.93333333]",0.0,-10.0,-40.0,"[20.0, 20.0]",null,null,null,0.8,null,0.25019882,53,,,0,,False,1,train,0
