ecephys_session_id,null_repeat,real_residual_full_minimum_loss,null_residual_full_minimum_loss,real_residual_physical_half_difference_deg,null_residual_physical_half_difference_deg
760345702,24,0.23930918049605204,0.4537088330557635,21.633307652783937,22.360679774997898
760345702,25,0.23930918049605204,0.43572147228510816,21.633307652783937,43.174066289845804
760345702,26,0.23930918049605204,0.45393561285658657,21.633307652783937,38.05259518088089
760345702,27,0.23930918049605204,0.4551832176803057,21.633307652783937,17.88854381999832
760345702,28,0.23930918049605204,0.45943544276100523,21.633307652783937,21.633307652783937
760345702,29,0.23930918049605204,0.43510772333368797,21.633307652783937,22.80350850198276
760345702,30,0.23930918049605204,0.42278091241647975,21.633307652783937,42.190046219457976
760345702,31,0.23930918049605204,0.4292798902003323,21.633307652783937,26.90724809414742
760345702,32,0.23930918049605204,0.44342709115588474,21.633307652783937,16.492422502470642
760345702,33,0.23930918049605204,0.38914670493247416,21.633307652783937,44.04543109109048
760345702,34,0.23930918049605204,0.4856587131783835,21.633307652783937,4.47213595499958
760345702,35,0.23930918049605204,0.4306333312609134,21.633307652783937,29.732137494637012
760345702,36,0.23930918049605204,0.43282901860623424,21.633307652783937,26.90724809414742
760345702,37,0.23930918049605204,0.4250879403184674,21.633307652783937,40.44749683231337
760345702,38,0.23930918049605204,0.4236242678363361,21.633307652783937,17.88854381999832
760345702,39,0.23930918049605204,0.43878196583783613,21.633307652783937,24.166091947189145
760345702,40,0.23930918049605204,0.4371868951852377,21.633307652783937,31.304951684997057
760345702,41,0.23930918049605204,0.44468472753661814,21.633307652783937,36.71511950137164
760345702,42,0.23930918049605204,0.40314380100532043,21.633307652783937,41.7612260356422
760345702,43,0.23930918049605204,0.43765863580492004,21.633307652783937,2.0
760345702,44,0.23930918049605204,0.4665000615832796,21.633307652783937,24.73863375370596
760345702,45,0.23930918049605204,0.4132755636749781,21.633307652783937,32.31098884280702
760345702,46,0.23930918049605204,0.410926599588483,21.633307652783937,0.0
760345702,47,0.23930918049605204,0.40372466907812354,21.633307652783937,8.0
760345702,48,0.23930918049605204,0.4361153683041266,21.633307652783937,16.1245154965971
760345702,49,0.23930918049605204,0.43580282256520453,21.633307652783937,2.8284271247461903
760345702,50,0.23930918049605204,0.398278803278601,21.633307652783937,42.04759208325728
760345702,51,0.23930918049605204,0.4195769724362397,21.633307652783937,39.395431207184416
760345702,52,0.23930918049605204,0.42425192779492227,21.633307652783937,34.17601498127012
760345702,53,0.23930918049605204,0.4295470357969794,21.633307652783937,14.142135623730951
760345702,54,0.23930918049605204,0.4738152511224891,21.633307652783937,12.0
760345702,55,0.23930918049605204,0.4416465913388502,21.633307652783937,13.416407864998739
760345702,56,0.23930918049605204,0.46463022381139685,21.633307652783937,40.44749683231337
760345702,57,0.23930918049605204,0.40020596031593264,21.633307652783937,24.08318915758459
760345702,58,0.23930918049605204,0.4181949255847802,21.633307652783937,8.94427190999916
760345702,59,0.23930918049605204,0.409058317903095,21.633307652783937,28.071337695236398
760345702,60,0.23930918049605204,0.4603902904879096,21.633307652783937,39.84971769034255
760345702,61,0.23930918049605204,0.39918131134909257,21.633307652783937,29.5296461204668
760345702,62,0.23930918049605204,0.4483209633335735,21.633307652783937,2.0
760345702,63,0.23930918049605204,0.43578974969701567,21.633307652783937,34.17601498127012
