stimulus_presentation_id,stimulus_block,start_time,stop_time,color,phase,y_position,contrast,temporal_frequency,size,orientation,spatial_frequency,frame,stimulus_name,x_position,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1639,0.0,494.41613,494.66635,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25022041,215,,,0,,False,6,train,2
1640,0.0,494.66635,494.91657,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25022041,61,,,0,,False,7,train,1
1641,0.0,494.91657,495.16677,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,40.0,0.25019459,173,,,0,,False,5,test,1
1642,0.0,495.16677,495.41696,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25019459,169,,,0,,False,7,train,2
1643,0.0,495.41696,495.66715,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25019459,227,,,0,,False,4,train,0
1644,0.0,495.66715,495.91735,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25019459,49,,,0,,False,8,test,2
1645,0.0,495.91735,496.16756,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021541,14,,,0,,False,9,train,1
1646,0.0,496.16756,496.41778,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021541,58,,,0,,False,7,train,0
1647,0.0,496.41778,496.668,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021541,77,,,0,,False,10,train,0
1648,0.0,496.668,496.91821,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021541,195,,,0,,False,6,train,1
1649,0.0,496.91821,497.16842,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020709,152,,,0,,False,9,train,0
1650,0.0,497.16842,497.41863,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020709,126,,,0,,False,4,train,2
1651,0.0,497.41863,497.66883,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020709,146,,,0,,False,6,train,2
1652,0.0,497.66883,497.91904,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020709,196,,,0,,False,8,test,1
1653,0.0,497.91904,498.16925,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021541,223,,,0,,False,5,test,0
1654,0.0,498.16925,498.41947,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021541,21,,,0,,False,3,train,1
1655,0.0,498.41947,498.66969,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021541,110,,,0,,False,8,test,2
1656,0.0,498.66969,498.9199,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021541,50,,,0,,False,6,train,2
1657,0.0,498.9199,499.17011,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020459,63,,,0,,False,4,train,1
1658,0.0,499.17011,499.42031,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020459,203,,,0,,False,5,test,1
1659,0.0,499.42031,499.67051,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020459,41,,,0,,False,9,train,2
1660,0.0,499.67051,499.92072,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020459,202,,,0,,False,8,test,2
1661,0.0,499.92072,500.17093,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020791,85,,,0,,False,5,test,1
1662,0.0,500.17093,500.42114,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020791,158,,,0,,False,6,train,2
1663,0.0,500.42114,500.67134,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020791,70,,,0,,False,10,train,0
1664,0.0,500.67134,500.92155,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020791,113,,,0,,False,6,train,2
1665,0.0,500.92155,501.17176,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021209,122,,,0,,False,7,train,2
1666,0.0,501.17176,501.42198,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021209,39,,,0,,False,7,train,0
1667,0.0,501.42198,501.67219,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021209,36,,,0,,False,6,train,1
1668,0.0,501.67219,501.9224,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25021209,226,,,0,,False,4,train,0
1669,0.0,501.9224,502.17261,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25021291,106,,,0,,False,8,test,1
1670,0.0,502.17261,502.42283,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021291,100,,,0,,False,8,test,2
1671,0.0,502.42283,502.67304,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021291,162,,,0,,False,7,train,0
1672,0.0,502.67304,502.92325,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021291,64,,,0,,False,6,train,0
1673,0.0,502.92325,503.17345,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25019959,82,,,0,,False,8,test,2
1674,0.0,503.17345,503.42365,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25019959,172,,,0,,False,9,train,1
1675,0.0,503.42365,503.67385,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25019959,148,,,0,,False,4,train,2
1676,0.0,503.67385,503.92405,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25019959,236,,,0,,False,4,train,2
1677,0.0,503.92405,504.17427,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021791,224,,,0,,False,6,train,2
1678,0.0,504.17427,504.42449,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021791,40,,,0,,False,7,train,1
1679,0.0,504.42449,504.6747,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25021791,115,,,0,,False,8,test,0
1680,0.0,504.6747,504.92492,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021791,205,,,0,,False,7,train,1
1681,0.0,504.92492,505.17512,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25019959,78,,,0,,False,9,train,2
1682,0.0,505.17512,505.42532,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25019959,140,,,0,,False,4,train,0
1683,0.0,505.42532,505.67552,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25019959,65,,,0,,False,7,train,2
1684,0.0,505.67552,505.92572,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25019959,218,,,0,,False,6,train,1
1685,0.0,505.92572,506.17594,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021791,63,,,0,,False,5,test,1
1686,0.0,506.17594,506.42616,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021791,124,,,0,,False,7,train,1
1687,0.0,506.42616,506.67637,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021791,96,,,0,,False,6,train,2
1688,0.0,506.67637,506.92659,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021791,24,,,0,,False,6,train,1
1689,0.0,506.92659,507.1768,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020459,188,,,0,,False,9,train,0
1690,0.0,507.1768,507.427,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25020459,171,,,0,,False,6,train,1
1691,0.0,507.427,507.6772,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25020459,69,,,0,,False,6,train,1
1692,0.0,507.6772,507.92741,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020459,68,,,0,,False,8,test,1
1693,0.0,507.92741,508.17762,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020791,234,,,0,,False,4,train,0
1694,0.0,508.17762,508.42783,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25020791,217,,,0,,False,8,test,1
1695,0.0,508.42783,508.67803,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020791,229,,,0,,False,7,train,1
1696,0.0,508.67803,508.92824,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020791,15,,,0,,False,5,test,2
1697,0.0,508.92824,509.17845,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020709,1,,,0,,False,7,train,2
1698,0.0,509.17845,509.42866,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020709,45,,,0,,False,7,train,2
1699,0.0,509.42866,509.67886,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020709,79,,,0,,False,4,train,0
1700,0.0,509.67886,509.92907,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020709,94,,,0,,False,7,train,0
1701,0.0,509.92907,510.17929,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25022041,242,,,0,,False,4,train,2
1702,0.0,510.17929,510.42951,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25022041,8,,,0,,False,7,train,2
1703,0.0,510.42951,510.67973,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25022041,25,,,0,,False,5,test,2
1704,0.0,510.67973,510.92995,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25022041,150,,,0,,False,7,train,1
1705,0.0,510.92995,511.18015,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25019709,59,,,0,,False,7,train,0
1706,0.0,511.18015,511.43035,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25019709,82,,,0,,False,9,train,2
1707,0.0,511.43035,511.68054,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-40.0,0.25019709,88,,,0,,False,5,test,1
1708,0.0,511.68054,511.93074,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25019709,87,,,0,,False,8,test,0
1709,0.0,511.93074,512.18096,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25022041,41,,,0,,False,10,train,2
1710,0.0,512.18096,512.43118,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25022041,211,,,0,,False,6,train,1
1711,0.0,512.43118,512.6814,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25022041,45,,,0,,False,8,test,2
1712,0.0,512.6814,512.93162,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25022041,43,,,0,,False,7,train,1
1713,0.0,512.93162,513.18182,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020209,191,,,0,,False,6,train,0
1714,0.0,513.18182,513.43203,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020209,213,,,0,,False,5,test,2
1715,0.0,513.43203,513.68223,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020209,7,,,0,,False,7,train,1
1716,0.0,513.68223,513.93243,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020209,205,,,0,,False,8,test,1
1717,0.0,513.93243,514.18264,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021041,27,,,0,,False,6,train,2
1718,0.0,514.18264,514.43285,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021041,72,,,0,,False,6,train,2
1719,0.0,514.43285,514.68306,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021041,136,,,0,,False,3,train,2
1720,0.0,514.68306,514.93327,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,10.0,0.25021041,178,,,0,,False,5,test,0
1721,0.0,514.93327,515.18348,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020459,221,,,0,,False,3,train,0
1722,0.0,515.18348,515.43368,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25020459,105,,,0,,False,6,train,0
1723,0.0,515.43368,515.68388,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,0.0,0.25020459,127,,,0,,False,5,test,0
1724,0.0,515.68388,515.93409,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020459,75,,,0,,False,6,train,2
1725,0.0,515.93409,516.1843,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,10.0,0.25021291,203,,,0,,False,6,train,1
1726,0.0,516.1843,516.43452,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-20.0,0.25021291,28,,,0,,False,6,train,0
1727,0.0,516.43452,516.68473,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25021291,122,,,0,,False,8,test,2
1728,0.0,516.68473,516.93494,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021291,98,,,0,,False,9,train,2
1729,0.0,516.93494,517.18515,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020709,89,,,0,,False,9,train,2
1730,0.0,517.18515,517.43536,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25020709,2,,,0,,False,10,train,1
1731,0.0,517.43536,517.68556,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020709,44,,,0,,False,4,train,0
1732,0.0,517.68556,517.93577,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020709,157,,,0,,False,8,test,0
1733,0.0,517.93577,518.18598,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25020791,227,,,0,,False,5,test,0
1734,0.0,518.18598,518.43619,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,30.0,0.25020791,4,,,0,,False,4,train,2
1735,0.0,518.43619,518.68639,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,20.0,0.25020791,108,,,0,,False,7,train,0
1736,0.0,518.68639,518.9366,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020791,11,,,0,,False,10,train,0
1737,0.0,518.9366,519.18681,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020959,237,,,0,,False,4,train,2
1738,0.0,519.18681,519.43702,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020959,238,,,0,,False,5,test,2
1739,0.0,519.43702,519.68723,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25020959,32,,,0,,False,6,train,1
1740,0.0,519.68723,519.93744,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25020959,92,,,0,,False,8,test,1
1741,0.0,519.93744,520.18765,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021291,176,,,0,,False,5,test,2
1742,0.0,520.18765,520.43787,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25021291,166,,,0,,False,7,train,2
1743,0.0,520.43787,520.68808,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021291,125,,,0,,False,5,test,1
1744,0.0,520.68808,520.93829,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-10.0,0.25021291,5,,,0,,False,11,test,0
1745,0.0,520.93829,521.1885,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020459,189,,,0,,False,9,train,2
1746,0.0,521.1885,521.4387,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020459,181,,,0,,False,8,test,1
1747,0.0,521.4387,521.6889,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-30.0,0.25020459,215,,,0,,False,7,train,2
1748,0.0,521.6889,521.93911,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,0.0,0.25020459,133,,,0,,False,4,train,2
1749,0.0,521.93911,522.18932,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021291,222,,,0,,False,4,train,0
1750,0.0,522.18932,522.43954,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25021291,113,,,0,,False,7,train,2
1751,0.0,522.43954,522.68975,null,"[3644.93333333, 3644.93333333]",-40.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021291,128,,,0,,False,7,train,1
1752,0.0,522.68975,522.93996,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,30.0,0.25021291,40,,,0,,False,8,test,1
1753,0.0,522.93996,523.19017,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-10.0,0.25020459,237,,,0,,False,5,test,2
1754,0.0,523.19017,523.44037,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020459,186,,,0,,False,7,train,1
1755,0.0,523.44037,523.69057,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-20.0,0.25020459,213,,,0,,False,6,train,2
1756,0.0,523.69057,523.94078,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25020459,193,,,0,,False,4,train,0
1757,0.0,523.94078,524.19099,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25021041,144,,,0,,False,4,train,2
1758,0.0,524.19099,524.4412,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-20.0,0.25021041,54,,,0,,False,5,test,1
1759,0.0,524.4412,524.69141,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,40.0,0.25021041,220,,,0,,False,4,train,0
1760,0.0,524.69141,524.94162,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25021041,14,,,0,,False,10,train,1
1761,0.0,524.94162,525.19183,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,40.0,0.25020959,27,,,0,,False,7,train,2
1762,0.0,525.19183,525.44204,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,30.0,0.25020959,62,,,0,,False,5,test,0
1763,0.0,525.44204,525.69225,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25020959,222,,,0,,False,5,test,0
1764,0.0,525.69225,525.94246,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,20.0,0.25020959,134,,,0,,False,8,test,2
1765,0.0,525.94246,526.19267,null,"[3644.93333333, 3644.93333333]",10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021041,177,,,0,,False,10,train,1
1766,0.0,526.19267,526.44288,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-10.0,0.25021041,150,,,0,,False,8,test,1
1767,0.0,526.44288,526.69309,null,"[3644.93333333, 3644.93333333]",-30.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021041,168,,,0,,False,5,test,0
1768,0.0,526.69309,526.9433,null,"[3644.93333333, 3644.93333333]",-10.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25021041,9,,,0,,False,7,train,2
1769,0.0,526.9433,527.19351,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,10.0,0.25020709,236,,,0,,False,5,test,2
1770,0.0,527.19351,527.44372,null,"[3644.93333333, 3644.93333333]",0.0,0.8,4.0,"[20.0, 20.0]",90.0,0.08,null,gabors,-40.0,0.25020709,15,,,0,,False,6,train,2
1771,0.0,527.44372,527.69392,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,20.0,0.25020709,181,,,0,,False,9,train,1
1772,0.0,527.69392,527.94413,null,"[3644.93333333, 3644.93333333]",20.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,-30.0,0.25020709,99,,,0,,False,9,train,1
1773,0.0,527.94413,528.19434,null,"[3644.93333333, 3644.93333333]",-20.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-40.0,0.25021041,221,,,0,,False,4,train,0
1774,0.0,528.19434,528.44455,null,"[3644.93333333, 3644.93333333]",40.0,0.8,4.0,"[20.0, 20.0]",0.0,0.08,null,gabors,-30.0,0.25021041,227,,,0,,False,6,train,0
1775,0.0,528.44455,528.69476,null,"[3644.93333333, 3644.93333333]",30.0,0.8,4.0,"[20.0, 20.0]",45.0,0.08,null,gabors,0.0,0.25021041,228,,,0,,False,5,test,1
