stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,coherence,Speed,phase,contrast,Dir,temporal_frequency,y_position,color,frame,size,orientation,stimulus_name,spatial_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
563,0.0,217.82007,218.07029,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021764,168,,,0,,False,2,test,0
564,0.0,218.07029,218.32051,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021764,214,,,0,,False,1,train,0
565,0.0,218.32051,218.57072,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,39,,,0,,False,1,train,1
566,0.0,218.57072,218.82093,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,26,,,0,,False,5,test,0
567,0.0,218.82093,219.07114,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,14,,,0,,False,4,train,1
568,0.0,219.07114,219.32135,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,88,,,0,,False,1,train,0
569,0.0,219.32135,219.57156,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,191,,,0,,False,2,test,1
570,0.0,219.57156,219.82176,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,225,,,0,,False,0,train,0
571,0.0,219.82176,220.07197,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,140,,,0,,False,2,test,0
572,0.0,220.07197,220.32218,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,86,,,0,,False,2,test,1
573,0.0,220.32218,220.57239,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,220,,,0,,False,1,train,0
574,0.0,220.57239,220.82261,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,196,,,0,,False,1,train,0
575,0.0,220.82261,221.07282,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021486,33,,,0,,False,3,train,0
576,0.0,221.07282,221.32304,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021486,91,,,0,,False,2,test,2
577,0.0,221.32304,221.57324,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020514,226,,,0,,False,0,train,0
578,0.0,221.57324,221.82345,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020514,66,,,0,,False,3,train,2
579,0.0,221.82345,222.07365,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020514,48,,,0,,False,3,train,1
580,0.0,222.07365,222.32386,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020514,8,,,0,,False,2,test,2
581,0.0,222.32386,222.57407,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,16,,,0,,False,4,train,0
582,0.0,222.57407,222.82427,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,227,,,0,,False,0,train,0
583,0.0,222.82427,223.07448,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,149,,,0,,False,2,test,0
584,0.0,223.07448,223.32469,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020736,114,,,0,,False,2,test,1
585,0.0,223.32469,223.5749,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,211,,,0,,False,1,train,0
586,0.0,223.5749,223.8251,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,123,,,0,,False,1,train,1
587,0.0,223.8251,224.07531,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,220,,,0,,False,2,test,0
588,0.0,224.07531,224.32552,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,177,,,0,,False,3,train,2
589,0.0,224.32552,224.57573,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,51,,,0,,False,2,test,2
590,0.0,224.57573,224.82593,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,167,,,0,,False,1,train,2
591,0.0,224.82593,225.07614,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,160,,,0,,False,6,train,0
592,0.0,225.07614,225.32635,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,158,,,0,,False,2,test,2
593,0.0,225.32635,225.57656,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,46,,,0,,False,2,test,1
594,0.0,225.57656,225.82677,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,150,,,0,,False,2,test,1
595,0.0,225.82677,226.07699,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021264,38,,,0,,False,2,test,2
596,0.0,226.07699,226.3272,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021264,110,,,0,,False,4,train,1
597,0.0,226.3272,226.5774,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,104,,,0,,False,5,test,1
598,0.0,226.5774,226.82761,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,81,,,0,,False,2,test,1
599,0.0,226.82761,227.07781,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020486,178,,,0,,False,3,train,2
600,0.0,227.07781,227.32802,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020486,143,,,0,,False,2,test,1
601,0.0,227.32802,227.57823,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,105,,,0,,False,2,test,2
602,0.0,227.57823,227.82844,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,216,,,0,,False,1,train,0
603,0.0,227.82844,228.07865,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,32,,,0,,False,3,train,1
604,0.0,228.07865,228.32886,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,181,,,0,,False,3,train,0
605,0.0,228.32886,228.57908,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021986,91,,,0,,False,3,train,2
606,0.0,228.57908,228.8293,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021986,136,,,0,,False,2,test,0
607,0.0,228.8293,229.07952,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021986,146,,,0,,False,2,test,1
608,0.0,229.07952,229.32974,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021986,120,,,0,,False,3,train,1
609,0.0,229.32974,229.57994,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020264,53,,,0,,False,1,train,2
610,0.0,229.57994,229.83014,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020264,1,,,0,,False,2,test,1
611,0.0,229.83014,230.08035,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020264,203,,,0,,False,2,test,0
612,0.0,230.08035,230.33055,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020264,219,,,0,,False,1,train,2
613,0.0,230.33055,230.58076,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,222,,,0,,False,1,train,0
614,0.0,230.58076,230.83097,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,209,,,0,,False,1,train,0
615,0.0,230.83097,231.08118,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,145,,,0,,False,3,train,1
616,0.0,231.08118,231.33139,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,85,,,0,,False,4,train,1
617,0.0,231.33139,231.5816,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,172,,,0,,False,2,test,2
618,0.0,231.5816,231.8318,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,51,,,0,,False,3,train,2
619,0.0,231.8318,232.08201,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,49,,,0,,False,3,train,2
620,0.0,232.08201,232.33222,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,150,,,0,,False,3,train,1
621,0.0,232.33222,232.58243,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,77,,,0,,False,3,train,1
622,0.0,232.58243,232.83264,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,173,,,0,,False,2,test,2
623,0.0,232.83264,233.08285,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,221,,,0,,False,1,train,2
624,0.0,233.08285,233.33306,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,2,,,0,,False,3,train,0
625,0.0,233.33306,233.58327,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020764,157,,,0,,False,3,train,2
626,0.0,233.58327,233.83347,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,183,,,0,,False,1,train,1
627,0.0,233.83347,234.08368,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,93,,,0,,False,1,train,0
628,0.0,234.08368,234.33389,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,141,,,0,,False,3,train,0
629,0.0,234.33389,234.5841,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,218,,,0,,False,1,train,2
630,0.0,234.5841,234.8343,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020736,146,,,0,,False,3,train,1
631,0.0,234.8343,235.08451,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,131,,,0,,False,3,train,2
632,0.0,235.08451,235.33472,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020736,99,,,0,,False,3,train,1
633,0.0,235.33472,235.58493,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,228,,,0,,False,0,train,0
634,0.0,235.58493,235.83514,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,62,,,0,,False,3,train,0
635,0.0,235.83514,236.08535,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,108,,,0,,False,2,test,2
636,0.0,236.08535,236.33556,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,189,,,0,,False,3,train,1
637,0.0,236.33556,236.58577,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,38,,,0,,False,3,train,2
638,0.0,236.58577,236.83598,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,229,,,0,,False,0,train,1
639,0.0,236.83598,237.08619,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,11,,,0,,False,3,train,1
640,0.0,237.08619,237.3364,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,100,,,0,,False,5,test,2
641,0.0,237.3364,237.58661,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,168,,,0,,False,3,train,0
642,0.0,237.58661,237.83681,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,166,,,0,,False,1,train,0
643,0.0,237.83681,238.08702,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,29,,,0,,False,1,train,1
644,0.0,238.08702,238.33723,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,0.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,137,,,0,,False,1,train,0
645,0.0,238.33723,238.58744,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,132,,,0,,False,5,test,1
646,0.0,238.58744,238.83765,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,117,,,0,,False,2,test,2
647,0.0,238.83765,239.08786,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,160,,,0,,False,7,train,0
648,0.0,239.08786,239.33807,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,42,,,0,,False,2,test,2
649,0.0,239.33807,239.58828,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,1,,,0,,False,3,train,1
650,0.0,239.58828,239.83849,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,84,,,0,,False,1,train,1
651,0.0,239.83849,240.0887,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,90,,,0,,False,2,test,2
652,0.0,240.0887,240.33891,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,140,,,0,,False,3,train,0
653,0.0,240.33891,240.58912,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,9,,,0,,False,2,test,0
654,0.0,240.58912,240.83932,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020736,168,,,0,,False,4,train,0
655,0.0,240.83932,241.08953,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,218,,,0,,False,2,test,2
656,0.0,241.08953,241.33974,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020736,178,,,0,,False,4,train,2
657,0.0,241.33974,241.58995,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020764,93,,,0,,False,2,test,0
658,0.0,241.58995,241.84015,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,46,,,0,,False,3,train,1
659,0.0,241.84015,242.09036,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,230,,,0,,False,0,train,1
660,0.0,242.09036,242.34057,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020764,165,,,0,,False,1,train,1
661,0.0,242.34057,242.59078,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,210,,,0,,False,1,train,0
662,0.0,242.59078,242.84099,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,16,,,0,,False,5,test,0
663,0.0,242.84099,243.0912,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,179,,,0,,False,3,train,2
664,0.0,243.0912,243.34141,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,226,,,0,,False,1,train,0
665,0.0,243.34141,243.59162,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,190,,,0,,False,1,train,1
666,0.0,243.59162,243.84183,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,207,,,0,,False,1,train,1
667,0.0,243.84183,244.09204,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,87,,,0,,False,2,test,1
668,0.0,244.09204,244.34225,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,180,,,0,,False,1,train,0
669,0.0,244.34225,244.59247,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021736,95,,,0,,False,2,test,0
670,0.0,244.59247,244.84268,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021736,184,,,0,,False,3,train,1
671,0.0,244.84268,245.0929,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021736,156,,,0,,False,4,train,1
672,0.0,245.0929,245.34312,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021736,64,,,0,,False,2,test,0
673,0.0,245.34312,245.59332,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,11,,,0,,False,4,train,1
674,0.0,245.59332,245.84352,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,35,,,0,,False,2,test,2
675,0.0,245.84352,246.09372,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020014,123,,,0,,False,2,test,1
676,0.0,246.09372,246.34392,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-30.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020014,173,,,0,,False,3,train,2
677,0.0,246.34392,246.59413,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,163,,,0,,False,4,train,0
678,0.0,246.59413,246.84434,-10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,20.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,142,,,0,,False,1,train,1
679,0.0,246.84434,247.09455,10.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25020986,107,,,0,,False,2,test,2
680,0.0,247.09455,247.34476,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,36,,,0,,False,3,train,0
681,0.0,247.34476,247.59497,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,61,,,0,,False,1,train,2
682,0.0,247.59497,247.84518,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,122,,,0,,False,2,test,1
683,0.0,247.84518,248.09539,30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,231,,,0,,False,0,train,0
684,0.0,248.09539,248.3456,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,10.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,56,,,0,,False,2,test,1
685,0.0,248.3456,248.59581,0.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,30.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,123,,,0,,False,3,train,1
686,0.0,248.59581,248.84602,-30.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,40.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,78,,,0,,False,2,test,0
687,0.0,248.84602,249.09623,40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25020986,18,,,0,,False,3,train,1
688,0.0,249.09623,249.34644,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25020986,102,,,0,,False,1,train,0
689,0.0,249.34644,249.59665,-20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,50,,,0,,False,6,train,2
690,0.0,249.59665,249.84686,20.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-40.0,null,null,"[20.0, 20.0]",45.0,gabors,0.08,0.25021014,104,,,0,,False,6,train,1
691,0.0,249.84686,250.09707,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-10.0,null,null,"[20.0, 20.0]",0.0,gabors,0.08,0.25021014,163,,,0,,False,5,test,0
692,0.0,250.09707,250.34728,-40.0,null,null,"[3644.93333333, 3644.93333333]",0.8,null,4.0,-20.0,null,null,"[20.0, 20.0]",90.0,gabors,0.08,0.25021014,90,,,0,,False,3,train,2
