ecephys_unit_id,ecephys_session_id,ecephys_probe_id,specimen_id,cohort,area,azimuth_rf,elevation_rf,area_rf,p_value_rf,v1_azimuth_median_deg,v1_elevation_median_deg,relative_azimuth_deg,relative_elevation_deg,inside_v1_convex_hull,inside_v1_robust_box,distance_to_nearest_grid_edge_deg,log2_rf_area_deg2,rf_eccentricity_deg,session_standardized_log2_rf_area
951802429,757216464,769322749,733457989,Brain Observatory 1.1,V1,52,14,500,0,50,15,2,-1,True,True,36,8.96578,53.8516,0.55034
951802865,757216464,769322749,733457989,Brain Observatory 1.1,V1,50,5,200,0,50,15,0,-10,True,True,35,7.64386,50.2494,-1.70951
951802465,757216464,769322749,733457989,Brain Observatory 1.1,V1,56.667,13.333,300,0,50,15,6.667,-1.667,True,True,33.333,8.22882,58.2144,-0.709511
951810314,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,400,0,54.5,2.5,0.5,-7.5,True,True,25,8.64386,55.2268,-0.199372
951810392,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951812202,756029989,760640090,734865738,Brain Observatory 1.1,V1,46.667,6.667,300,0,54.5,2.5,-7.833,4.167,True,True,36.667,8.22882,47.1408,-0.713443
951810425,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,10,500,0,54.5,2.5,-4.5,7.5,True,True,40,8.96578,50.9902,0.199372
951810481,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,0,500,0,54.5,2.5,-4.5,-2.5,True,True,30,8.96578,50,0.199372
951812218,756029989,760640090,734865738,Brain Observatory 1.1,V1,66,2,500,0,54.5,2.5,11.5,-0.5,True,True,24,8.96578,66.0303,0.199372
951810517,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,0,100,0,54.5,2.5,-4.5,-2.5,True,True,30,6.64386,50,-2.6766
951810564,756029989,760640090,734865738,Brain Observatory 1.1,V1,60.909,3.636,1100,0,54.5,2.5,6.409,1.136,True,True,29.091,10.1033,61.0174,1.6083
951810618,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,5,400,0,54.5,2.5,-9.5,2.5,True,True,35,8.64386,45.2769,-0.199372
951810669,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951810692,756029989,760640090,734865738,Brain Observatory 1.1,V1,51.667,3.333,600,0,54.5,2.5,-2.833,0.833,True,True,33.333,9.22882,51.7744,0.52517
951810703,756029989,760640090,734865738,Brain Observatory 1.1,V1,54,-2,500,0,54.5,2.5,-0.5,-4.5,True,True,28,8.96578,54.037,0.199372
951810714,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,-5,800,0,54.5,2.5,-9.5,-7.5,True,True,25,9.64386,45.2769,1.03924
951810724,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,5,400,0,54.5,2.5,-9.5,2.5,True,True,35,8.64386,45.2769,-0.199372
951810735,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,2.5,400,0,54.5,2.5,-4.5,0,True,True,32.5,8.64386,50.0625,-0.199372
951810747,756029989,760640090,734865738,Brain Observatory 1.1,V1,51.667,1.667,600,0,54.5,2.5,-2.833,-0.833,True,True,31.667,9.22882,51.6939,0.52517
951810759,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,5,400,0,54.5,2.5,-9.5,2.5,True,True,35,8.64386,45.2769,-0.199372
951810862,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,5,400,0,54.5,2.5,-9.5,2.5,True,True,35,8.64386,45.2769,-0.199372
951810874,756029989,760640090,734865738,Brain Observatory 1.1,V1,56,2,500,0,54.5,2.5,1.5,-0.5,True,True,32,8.96578,56.0357,0.199372
951812250,756029989,760640090,734865738,Brain Observatory 1.1,V1,30,0,500,0,54.5,2.5,-24.5,-2.5,True,True,20,8.96578,30,0.199372
951810768,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,400,0,54.5,2.5,0.5,-7.5,True,True,25,8.64386,55.2268,-0.199372
951810780,756029989,760640090,734865738,Brain Observatory 1.1,V1,41.429,4.286,1400,0,54.5,2.5,-13.071,1.786,True,True,31.429,10.4512,41.6501,2.03924
951810800,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,-3.333,300,0,54.5,2.5,-1.167,-5.833,True,True,26.667,8.22882,53.437,-0.713443
951810821,756029989,760640090,734865738,Brain Observatory 1.1,V1,48.333,1.667,600,0,54.5,2.5,-6.167,-0.833,True,True,31.667,9.22882,48.3617,0.52517
951810906,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,10,200,0,54.5,2.5,-9.5,7.5,True,True,35,7.64386,46.0977,-1.43798
951810930,756029989,760640090,734865738,Brain Observatory 1.1,V1,60,0,700,0,54.5,2.5,5.5,-2.5,True,True,30,9.45121,60,0.800628
951810941,756029989,760640090,734865738,Brain Observatory 1.1,V1,52,-6,500,0,54.5,2.5,-2.5,-8.5,True,True,24,8.96578,52.345,0.199372
951810971,756029989,760640090,734865738,Brain Observatory 1.1,V1,52.857,0,700,0,54.5,2.5,-1.643,-2.5,True,True,30,9.45121,52.857,0.800628
951810980,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,1.111,900,0,54.5,2.5,-1.167,-1.389,True,True,31.111,9.81378,53.3446,1.24971
951810991,756029989,760640090,734865738,Brain Observatory 1.1,V1,62.857,0,700,0,54.5,2.5,8.357,-2.5,True,True,27.143,9.45121,62.857,0.800628
951811011,756029989,760640090,734865738,Brain Observatory 1.1,V1,46.667,3.333,300,0,54.5,2.5,-7.833,0.833,True,True,33.333,8.22882,46.7859,-0.713443
951811155,756029989,760640090,734865738,Brain Observatory 1.1,V1,52.5,0,400,0,54.5,2.5,-2,-2.5,True,True,30,8.64386,52.5,-0.199372
951811177,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,6.667,300,0,54.5,2.5,-1.167,4.167,True,True,36.667,8.22882,53.7481,-0.713443
951811187,756029989,760640090,734865738,Brain Observatory 1.1,V1,51.667,-1.667,600,0,54.5,2.5,-2.833,-4.167,True,True,28.333,9.22882,51.6939,0.52517
951811050,756029989,760640090,734865738,Brain Observatory 1.1,V1,43.077,3.077,1300,0,54.5,2.5,-11.423,0.577,True,True,33.077,10.3443,43.1868,1.90681
951811061,756029989,760640090,734865738,Brain Observatory 1.1,V1,45,25,800,0,54.5,2.5,-9.5,22.5,True,True,25,9.64386,51.4782,1.03924
951811072,756029989,760640090,734865738,Brain Observatory 1.1,V1,53,-8,1000,0,54.5,2.5,-1.5,-10.5,True,True,22,9.96578,53.6004,1.43798
951812284,756029989,760640090,734865738,Brain Observatory 1.1,V1,56.667,3.333,300,0,54.5,2.5,2.167,0.833,True,True,33.333,8.22882,56.7649,-0.713443
951811093,756029989,760640090,734865738,Brain Observatory 1.1,V1,57.143,0,700,0,54.5,2.5,2.643,-2.5,True,True,30,9.45121,57.143,0.800628
951811112,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,400,0,54.5,2.5,0.5,-7.5,True,True,25,8.64386,55.2268,-0.199372
951811217,756029989,760640090,734865738,Brain Observatory 1.1,V1,60,5,1200,0,54.5,2.5,5.5,2.5,True,True,30,10.2288,60.208,1.76378
951811227,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,-5,600,0,54.5,2.5,-4.5,-7.5,True,True,25,9.22882,50.2494,0.52517
951811238,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811259,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,5,200,0,54.5,2.5,-4.5,2.5,True,True,35,7.64386,50.2494,-1.43798
951811269,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,6.667,300,0,54.5,2.5,-1.167,4.167,True,True,36.667,8.22882,53.7481,-0.713443
951811281,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,-3.333,300,0,54.5,2.5,-1.167,-5.833,True,True,26.667,8.22882,53.437,-0.713443
951811295,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811321,756029989,760640090,734865738,Brain Observatory 1.1,V1,67.222,-3.889,1800,0,54.5,2.5,12.722,-6.389,True,True,22.778,10.8138,67.3344,2.48832
951811333,756029989,760640090,734865738,Brain Observatory 1.1,V1,48,4,500,0,54.5,2.5,-6.5,1.5,True,True,34,8.96578,48.1664,0.199372
951811347,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,5,200,0,54.5,2.5,-4.5,2.5,True,True,35,7.64386,50.2494,-1.43798
951811358,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,0,200,0,54.5,2.5,0.5,-2.5,True,True,30,7.64386,55,-1.43798
951811386,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811399,756029989,760640090,734865738,Brain Observatory 1.1,V1,53.333,13.333,300,0,54.5,2.5,-1.167,10.833,True,True,36.667,8.22882,54.9743,-0.713443
951811426,756029989,760640090,734865738,Brain Observatory 1.1,V1,60,-2.5,400,0,54.5,2.5,5.5,-5,True,True,27.5,8.64386,60.0521,-0.199372
951811458,756029989,760640090,734865738,Brain Observatory 1.1,V1,62,6,500,0,54.5,2.5,7.5,3.5,True,True,28,8.96578,62.2896,0.199372
951811472,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,5,200,0,54.5,2.5,-4.5,2.5,True,True,35,7.64386,50.2494,-1.43798
951811494,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811504,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811514,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-10,200,0,54.5,2.5,0.5,-12.5,True,True,20,7.64386,55.9017,-1.43798
951811569,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,400,0,54.5,2.5,0.5,-7.5,True,True,25,8.64386,55.2268,-0.199372
951811535,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811546,756029989,760640090,734865738,Brain Observatory 1.1,V1,58.333,1.667,600,0,54.5,2.5,3.833,-0.833,True,True,31.667,9.22882,58.3568,0.52517
951811626,756029989,760640090,734865738,Brain Observatory 1.1,V1,41.25,12.5,800,0.004,54.5,2.5,-13.25,10,True,True,31.25,9.64386,43.1023,1.03924
951811578,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,600,0,54.5,2.5,0.5,-7.5,True,True,25,9.22882,55.2268,0.52517
951811591,756029989,760640090,734865738,Brain Observatory 1.1,V1,50,2.857,700,0,54.5,2.5,-4.5,0.357,True,True,32.857,9.45121,50.0816,0.800628
951811612,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811618,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,0,600,0,54.5,2.5,0.5,-2.5,True,True,30,9.22882,55,0.52517
951811637,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,-5,400,0,54.5,2.5,0.5,-7.5,True,True,25,8.64386,55.2268,-0.199372
951811646,756029989,760640090,734865738,Brain Observatory 1.1,V1,60,-2.5,400,0,54.5,2.5,5.5,-5,True,True,27.5,8.64386,60.0521,-0.199372
951811778,756029989,760640090,734865738,Brain Observatory 1.1,V1,58,0,1000,0,54.5,2.5,3.5,-2.5,True,True,30,9.96578,58,1.43798
951811789,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,0,800,0,54.5,2.5,0.5,-2.5,True,True,30,9.64386,55,1.03924
951811704,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951811715,756029989,760640090,734865738,Brain Observatory 1.1,V1,65,15,400,0,54.5,2.5,10.5,12.5,True,True,25,8.64386,66.7083,-0.199372
951811725,756029989,760640090,734865738,Brain Observatory 1.1,V1,60,2.5,400,0,54.5,2.5,5.5,0,True,True,30,8.64386,60.0521,-0.199372
951811836,756029989,760640090,734865738,Brain Observatory 1.1,V1,52,0,1000,0,54.5,2.5,-2.5,-2.5,True,True,30,9.96578,52,1.43798
951811847,756029989,760640090,734865738,Brain Observatory 1.1,V1,50.833,0.833,1200,0,54.5,2.5,-3.667,-1.667,True,True,30.833,10.2288,50.8398,1.76378
951811900,756029989,760640090,734865738,Brain Observatory 1.1,V1,58,-4,500,0,54.5,2.5,3.5,-6.5,True,True,26,8.96578,58.1378,0.199372
951812326,756029989,760640090,734865738,Brain Observatory 1.1,V1,55,5,400,0,54.5,2.5,0.5,2.5,True,True,35,8.64386,55.2268,-0.199372
951815078,750332458,757904550,726141251,Brain Observatory 1.1,V1,43.333,28.889,900,0,46.667,15,-3.334,13.889,True,True,21.111,9.81378,52.08,1.05034
951816812,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,25,800,0,46.667,15,3.333,10,True,True,25,9.64386,55.9017,0.839868
951815125,750332458,757904550,726141251,Brain Observatory 1.1,V1,47.778,24.444,900,0,46.667,15,1.111,9.444,True,True,25.556,9.81378,53.6679,1.05034
951815143,750332458,757904550,726141251,Brain Observatory 1.1,V1,38,14,500,0,46.667,15,-8.667,-1,True,True,28,8.96578,40.4969,0
951815204,750332458,757904550,726141251,Brain Observatory 1.1,V1,38,14,500,0,46.667,15,-8.667,-1,True,True,28,8.96578,40.4969,0
951815212,750332458,757904550,726141251,Brain Observatory 1.1,V1,68,6,500,0,46.667,15,21.333,-9,True,True,22,8.96578,68.2642,0
951815221,750332458,757904550,726141251,Brain Observatory 1.1,V1,56.667,6.667,300,0,46.667,15,10,-8.333,True,True,33.333,8.22882,57.0578,-0.912815
951815237,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,20,200,0,46.667,15,-1.667,5,True,True,30,7.64386,49.2443,-1.63736
951816842,750332458,757904550,726141251,Brain Observatory 1.1,V1,30,10,100,0,46.667,15,-16.667,-5,True,True,20,6.64386,31.6228,-2.87597
951815373,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815355,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,10,200,0,46.667,15,-1.667,-5,True,True,35,7.64386,46.0977,-1.63736
951815391,750332458,757904550,726141251,Brain Observatory 1.1,V1,42,16,500,0,46.667,15,-4.667,1,True,True,32,8.96578,44.9444,0
951815402,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,15,600,0,46.667,15,-6.667,0,True,True,30,9.22882,42.72,0.325798
951815422,750332458,757904550,726141251,Brain Observatory 1.1,V1,54,12,500,0,46.667,15,7.333,-3,True,True,36,8.96578,55.3173,0
951815460,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,12,1000,0,46.667,15,-1.667,-3,True,True,35,9.96578,46.5725,1.23861
951815441,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,15,600,0,46.667,15,-6.667,0,True,True,30,9.22882,42.72,0.325798
951815450,750332458,757904550,726141251,Brain Observatory 1.1,V1,52,14,500,0,46.667,15,5.333,-1,True,True,36,8.96578,53.8516,0
951815488,750332458,757904550,726141251,Brain Observatory 1.1,V1,38.75,18.75,800,0,46.667,15,-7.917,3.75,True,True,28.75,9.64386,43.0479,0.839868
951815574,750332458,757904550,726141251,Brain Observatory 1.1,V1,35,20,800,0,46.667,15,-11.667,5,True,True,25,9.64386,40.3113,0.839868
951815581,750332458,757904550,726141251,Brain Observatory 1.1,V1,31.538,16.923,1300,0,46.667,15,-15.129,1.923,True,True,21.538,10.3443,35.7915,1.70744
951815589,750332458,757904550,726141251,Brain Observatory 1.1,V1,47.143,26.429,1400,0,46.667,15,0.476,11.429,True,True,23.571,10.4512,54.0459,1.83987
951815497,750332458,757904550,726141251,Brain Observatory 1.1,V1,52.5,16.25,800,0,46.667,15,5.833,1.25,True,True,33.75,9.64386,54.9574,0.839868
951815505,750332458,757904550,726141251,Brain Observatory 1.1,V1,48.333,11.667,600,0,46.667,15,1.666,-3.333,True,True,38.333,9.22882,49.7212,0.325798
951815546,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815556,750332458,757904550,726141251,Brain Observatory 1.1,V1,36.667,13.333,300,0,46.667,15,-10,-1.667,True,True,26.667,8.22882,39.0159,-0.912815
951815608,750332458,757904550,726141251,Brain Observatory 1.1,V1,51.818,13.636,1100,0,46.667,15,5.151,-1.364,True,True,36.364,10.1033,53.5821,1.40893
951815616,750332458,757904550,726141251,Brain Observatory 1.1,V1,38.333,21.667,600,0,46.667,15,-8.334,6.667,True,True,28.333,9.22882,44.0327,0.325798
951815625,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,5,600,0,46.667,15,-6.667,-10,True,True,30,9.22882,40.3113,0.325798
951815635,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,15,400,0,46.667,15,8.333,0,True,True,35,8.64386,57.0088,-0.398744
951815646,750332458,757904550,726141251,Brain Observatory 1.1,V1,35,15,400,0,46.667,15,-11.667,0,True,True,25,8.64386,38.0789,-0.398744
951815683,750332458,757904550,726141251,Brain Observatory 1.1,V1,58.571,12.857,700,0,46.667,15,11.904,-2.143,True,True,31.429,9.45121,59.9655,0.601256
951815653,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815662,750332458,757904550,726141251,Brain Observatory 1.1,V1,45.455,13.636,1100,0,46.667,15,-1.212,-1.364,True,True,35.455,10.1033,47.4563,1.40893
951815724,750332458,757904550,726141251,Brain Observatory 1.1,V1,60,15,200,0,46.667,15,13.333,0,True,True,30,7.64386,61.8466,-1.63736
951815700,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,10,800,0,46.667,15,-1.667,-5,True,True,35,9.64386,46.0977,0.839868
951815744,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,15,600,0,46.667,15,3.333,0,True,True,35,9.22882,52.2015,0.325798
951815754,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,15,600,0,46.667,15,-6.667,0,True,True,30,9.22882,42.72,0.325798
951815760,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815788,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,15,800,0,46.667,15,8.333,0,True,True,35,9.64386,57.0088,0.839868
951815841,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815851,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,20,500,0,46.667,15,-6.667,5,True,True,30,8.96578,44.7214,0
951815872,750332458,757904550,726141251,Brain Observatory 1.1,V1,35,15,400,0,46.667,15,-11.667,0,True,True,25,8.64386,38.0789,-0.398744
951815881,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815904,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815914,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951815924,750332458,757904550,726141251,Brain Observatory 1.1,V1,45,15,400,0,46.667,15,-1.667,0,True,True,35,8.64386,47.4342,-0.398744
951816042,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,10,400,0.001,46.667,15,8.333,-5,True,True,35,8.64386,55.9017,-0.398744
951815966,750332458,757904550,726141251,Brain Observatory 1.1,V1,42,16,500,0,46.667,15,-4.667,1,True,True,32,8.96578,44.9444,0
951815977,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,15,600,0,46.667,15,3.333,0,True,True,35,9.22882,52.2015,0.325798
951816118,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,10,200,0,46.667,15,8.333,-5,True,True,35,7.64386,55.9017,-1.63736
951815994,750332458,757904550,726141251,Brain Observatory 1.1,V1,52.5,10,400,0,46.667,15,5.833,-5,True,True,37.5,8.64386,53.4439,-0.398744
951816005,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,15,200,0,46.667,15,3.333,0,True,True,35,7.64386,52.2015,-1.63736
951816876,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,15,400,0,46.667,15,8.333,0,True,True,35,8.64386,57.0088,-0.398744
951816080,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,20,600,0,46.667,15,8.333,5,True,True,30,9.22882,58.5235,0.325798
951816091,750332458,757904550,726141251,Brain Observatory 1.1,V1,40,20,900,0,46.667,15,-6.667,5,True,True,30,9.81378,44.7214,1.05034
951816051,750332458,757904550,726141251,Brain Observatory 1.1,V1,60,15,200,0,46.667,15,13.333,0,True,True,30,7.64386,61.8466,-1.63736
951816070,750332458,757904550,726141251,Brain Observatory 1.1,V1,53.333,16.667,300,0,46.667,15,6.666,1.667,True,True,33.333,8.22882,55.8766,-0.912815
951816885,750332458,757904550,726141251,Brain Observatory 1.1,V1,53.333,16.667,300,0,46.667,15,6.666,1.667,True,True,33.333,8.22882,55.8766,-0.912815
951816100,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,15,600,0,46.667,15,3.333,0,True,True,35,9.22882,52.2015,0.325798
951816109,750332458,757904550,726141251,Brain Observatory 1.1,V1,47.5,17.5,800,0,46.667,15,0.833,2.5,True,True,32.5,9.64386,50.6211,0.839868
951816128,750332458,757904550,726141251,Brain Observatory 1.1,V1,52,16,500,0,46.667,15,5.333,1,True,True,34,8.96578,54.4059,0
951816139,750332458,757904550,726141251,Brain Observatory 1.1,V1,52,6,500,0,46.667,15,5.333,-9,True,True,36,8.96578,52.345,0
951816160,750332458,757904550,726141251,Brain Observatory 1.1,V1,51.667,19.167,1200,0,46.667,15,5,4.167,True,True,30.833,10.2288,55.1076,1.56441
951816168,750332458,757904550,726141251,Brain Observatory 1.1,V1,55,15,400,0,46.667,15,8.333,0,True,True,35,8.64386,57.0088,-0.398744
951816177,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,15,600,0,46.667,15,3.333,0,True,True,35,9.22882,52.2015,0.325798
951816188,750332458,757904550,726141251,Brain Observatory 1.1,V1,50,12.857,700,0,46.667,15,3.333,-2.143,True,True,37.143,9.45121,51.6266,0.601256
