ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,rotation_test_gain,rotation_train_gain,axis_test_poisson_deviance,axis_train_poisson_deviance,axis_area_deg2,rotation_log2_area_ratio,parameter_baseline,parameter_amplitude_0,parameter_amplitude_45,parameter_amplitude_90,success,optimizer_nfev,best_train_anscombe_mse,second_best_train_anscombe_mse,multistart_mse_gap,train_poisson_deviance,test_poisson_deviance,baseline_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_major_deg,sigma_minor_deg,major_axis_angle_deg,axis_ratio,latent_halfmax_area_deg2,sigma_lower_bound,sigma_upper_bound
951888753,V1,VISp,calibration,point,-0.00309318365,0.00962026275,4.12183218,4.30236814,1715.8723,0.069609887,4.68823226,6.19106657,4.91656486,7.8632864,True,12,3.98490759,3.98490759,2.09136708e-10,4.29274788,4.12492536,4.68823226,6.32363928,-29.6783751,-0.249476932,28.7152791,14.3986328,-14.7357574,1.99430596,1800.6928,False,False
951888764,V1,VISp,evaluation,aperture,0.0133798473,0.0249715569,2.39632797,2.6658134,790.250498,1.06941736,1.82097899,2.77219104,3.35107726,1.46822398,True,22,2.0820343,2.0820343,2.41807507e-09,2.64084184,2.38294812,1.82097899,2.53049743,-50.6536299,-9.99260363,40,9.51976353,48.3951186,4.20178504,1658.40837,False,True
951888764,V1,VISp,evaluation,point,0.0133347492,0.0247589479,2.3962744,2.66578416,903.096295,1.06159853,1.82066581,2.76966956,3.35037026,1.46407518,True,21,2.08216508,2.08216508,4.93576291e-10,2.64102521,2.38293965,1.82066581,2.52803833,-50.334012,-9.63717407,40,10.8203607,48.3640414,3.69673443,1884.98136,False,True
951888780,V1,VISp,calibration,aperture,-0.0143220819,0.00793560136,4.79907293,4.81462279,764.712415,0.0935183722,7.85556835,8.99965617,8.52098136,6.26117471,True,12,4.66368162,4.66368162,3.1535663e-11,4.80668719,4.81339501,7.85556835,7.92727075,-28.2858599,0.663849008,20.4085265,9.17979529,12.1365196,2.22320061,815.924504,False,False
951888780,V1,VISp,calibration,point,-0.0141146107,0.00793254515,4.79887628,4.81483297,907.807782,0.0955540248,7.85050228,9.021788,8.53419323,6.27002078,True,14,4.66390906,4.66390906,2.96609848e-10,4.80690042,4.81299089,7.85050228,7.94200067,-28.3123842,0.640533393,21.0859146,10.5623549,12.1311307,1.99632703,969.970506,False,False
951888789,V1,VISp,evaluation,aperture,-0.000916479787,0.000223011516,1.46834485,1.32243038,556.817652,0.00646043026,0.37843468,2.11443297,1.1416859,1.06233877,True,11,0.668443243,0.668443243,4.48566961e-10,1.32220737,1.46926133,0.37843468,1.43948588,-23.5228957,7.61535662,14.4331135,8.89800045,3.82322044,1.62206257,559.316689,False,False
951888789,V1,VISp,evaluation,point,-0.000947460947,0.000236776024,1.46819311,1.32248743,682.697519,0.00623881829,0.377989111,2.12709082,1.14989775,1.07013997,True,14,0.668451442,0.668451442,2.97388558e-10,1.32225065,1.46914057,0.377989111,1.44904285,-23.5253412,7.58836701,15.3031172,10.287768,3.91797142,1.48750606,685.656182,False,False
951888798,V1,VISp,calibration,aperture,-0.00153822016,3.04986498e-05,1.73293672,1.97332352,269.453368,0.0108047792,2.40322283,4.61162538,7.1608568,5.96819431,True,6,1.68046895,1.68046895,2.48503884e-10,1.97329302,1.73447494,2.40322283,5.91355883,-19.963886,2.5092826,10.9721107,5.68120772,2.55330844,1.93129899,271.478961,False,False
951888798,V1,VISp,calibration,point,-0.00170015239,6.5851251e-05,1.73380699,1.97368504,414.593959,0.00273531409,2.39726205,4.74143143,7.28389883,6.07797896,True,7,1.68071251,1.68071251,3.19908544e-11,1.97361919,1.73550714,2.39726205,6.03443641,-19.9765802,2.57306031,12.2321713,7.79717886,2.8292229,1.5687945,415.380765,False,False
951888804,V1,VISp,evaluation,aperture,8.03479282e-05,9.99821266e-06,2.3652847,2.23521233,170.53488,0.00412776196,0.620545557,0.33061595,0.808427564,0.141925656,True,130,1.24552247,1.24552249,2.00521939e-08,2.23520233,2.36520435,0.620545557,0.426989724,17.8940092,20.4973146,19.6345284,2,-0.199262998,9.81726421,171.023504,True,False
951888804,V1,VISp,evaluation,point,0.00547427302,0.00185274042,2.36830893,2.23244904,147.2919,0.796640609,0.624549725,3.89569279,8.98263784,2.30968604,True,48,1.24224938,1.24224938,2.78599144e-10,2.2305963,2.36283466,0.624549725,5.06267222,59.9999995,27.4726979,29.3735379,2,5.86959233,14.6867689,255.85363,True,False
951888810,V1,VISp,evaluation,aperture,0.0134733278,0.00536878505,2.33459523,2.1896585,292.821404,0.0218712726,0.747582096,6.4664647,7.7111659,7.33386586,True,6,1.37106957,1.37106957,1.40034206e-10,2.18428971,2.3211219,0.747582096,7.17049882,-21.4430512,-1.31254299,10.6516287,6.40863264,-16.1189559,1.6620751,297.294399,False,False
951888810,V1,VISp,evaluation,point,0.0132263269,0.00533326484,2.33378392,2.18940126,419.123978,0.0236563205,0.744129208,6.62163297,7.87671322,7.52412143,True,6,1.37083372,1.37083372,2.37729836e-11,2.184068,2.32055759,0.744129208,7.34082254,-21.4542795,-1.30865043,11.8348045,8.26603717,-16.0432309,1.4317386,426.053139,False,False
951888817,V1,VISp,calibration,aperture,-0.00117765968,0.000986479841,1.13789434,1.04052048,699.075996,0.0152084899,1.09694164,3.19481677,2.66564747,4.09750945,True,9,0.768029337,0.768029338,2.08969952e-10,1.039534,1.139072,1.09694164,3.31932456,-21.9926479,-0.429109076,14.4720473,11.2090111,79.0136149,1.2911083,706.484441,False,False
951888817,V1,VISp,calibration,point,-0.00117610284,0.00097021534,1.13775055,1.04044242,814.747073,0.0141003531,1.0965241,3.20632265,2.67656404,4.11349959,True,9,0.767972088,0.767972088,1.81089144e-10,1.0394722,1.13892665,1.0965241,3.33212876,-21.9963975,-0.43853233,15.3302372,12.3229088,79.0460484,1.24404371,822.749142,False,False
951888826,V1,VISp,calibration,aperture,0.00854974261,0.00519393412,1.12498172,1.18260543,318.695756,-0.160985862,0.312331729,1.09763232,0.565182528,1.03675259,True,13,0.533345463,0.533345463,2.28024266e-10,1.1774115,1.11643198,0.312331729,0.899855812,-8.55183799,-10.4281751,12.1845771,5.37154128,42.4510669,2.26835771,285.04584,False,False
951888826,V1,VISp,calibration,point,0.00917994496,0.0053748403,1.1251199,1.18278521,442.272833,-0.0175003831,0.311408205,1.1181747,0.58860102,1.07187123,True,11,0.533347142,0.533347142,1.9791857e-10,1.17741037,1.11593996,0.311408205,0.926215651,-8.59990675,-10.4157024,13.4141511,7.47917334,42.1818924,1.79353393,436.940321,False,False
951888833,V1,VISp,calibration,aperture,-0.0154958282,0.0153106954,3.17713899,3.26749688,817.179324,-0.0545575453,3.43058142,13.0981249,13.0040548,15.509864,True,7,2.95148682,2.95148682,1.56670232e-11,3.25218618,3.19263482,3.43058142,13.8706812,-27.3745379,2.69259824,17.041439,10.6018662,14.3234429,1.60739993,786.853556,False,False
951888833,V1,VISp,calibration,point,-0.0154327768,0.0153964548,3.17691247,3.26738679,941.549876,-0.0434351174,3.42576345,13.1310966,13.0362796,15.5482273,True,8,2.95139821,2.95139821,2.4735769e-12,3.25199034,3.19234525,3.42576345,13.9052012,-27.3765359,2.69090343,17.795101,11.788601,14.3583782,1.50951762,913.625173,False,False
951888840,V1,VISp,calibration,aperture,-0.00159208735,0.00881302739,1.7076339,1.72146727,959.434718,0.189517274,1.30008191,1.3867667,1.98424605,1.94549373,True,11,1.28499955,1.28499955,2.55960808e-10,1.71265424,1.70922599,1.30008191,1.77216882,-22.2336526,9.2358617,20.5112881,12.2480669,58.2424985,1.67465513,1094.12216,False,False
951888840,V1,VISp,calibration,point,-0.00159801662,0.00880067599,1.70761749,1.72146492,1072.07074,0.189001557,1.29963517,1.38903213,1.98636026,1.94785274,True,11,1.28500816,1.28500816,3.08792991e-11,1.71266424,1.70921551,1.29963517,1.77441504,-22.2301032,9.24113041,21.1380316,13.2754334,58.3458065,1.59226677,1222.13331,False,False
951888848,V1,VISp,evaluation,aperture,0.000125501188,2.5190313e-05,0.989697156,1.03673876,344.442882,-0.0385940978,3.77424784,2.63351023,1.43063999,1.59098636,True,6,0.95284346,0.95284346,1.29040112e-11,1.03671357,0.989571655,3.77424784,1.88504553,-37.8093281,-3.03454304,17.9274277,4.29512614,-89.5677254,4.17390017,335.350712,False,False
951888848,V1,VISp,evaluation,point,0.000247552331,5.80709693e-05,0.989745444,1.03671255,460.280502,-0.0977927601,3.77513379,3.19063477,1.74786955,1.92197808,True,17,0.952824021,0.952824021,3.17461391e-10,1.03665448,0.989497892,3.77513379,2.28682747,-36.4280814,-3.18649833,18.6947539,5.28273641,-89.5475925,3.53883906,430.114441,False,False
951888857,V1,VISp,calibration,aperture,0.00309136064,0.00116650498,1.47126545,1.4179134,483.637848,0.00537223138,3.04131112,0.672280129,3.43226616,0.758556048,True,15,1.2442844,1.2442844,1.90921723e-09,1.4167469,1.46817409,3.04131112,1.62103411,-26.431014,-8.78037489,12.1034366,9.20923285,46.8417637,1.31427197,485.44215,False,False
951888857,V1,VISp,calibration,point,0.00311748225,0.00115670964,1.47110856,1.41783166,595.12354,0.0128697845,3.04143306,0.6800334,3.46541882,0.772184856,True,14,1.24429141,1.24429141,3.9606165e-09,1.41667495,1.46799108,3.04143306,1.63921236,-26.4333949,-8.79928058,13.0898245,10.5327595,44.9500438,1.24277256,600.456182,False,False
951888866,V1,VISp,calibration,aperture,-0.000679788118,0.000485538645,0.772340653,0.896183666,875.51224,-0.00271246503,3.91482481,2.33034046,1.58711351,3.45004564,True,9,0.825975947,0.825975947,1.44259493e-10,0.895698127,0.773020441,3.91482481,2.4558332,-18.133808,1.45764706,17.256403,11.6276,11.0491118,1.48408984,873.867703,False,False
951888866,V1,VISp,calibration,point,-0.000659754588,0.000480334934,0.772288745,0.896191622,997.997102,0.00264093662,3.91319762,2.33299491,1.58940776,3.45023326,True,10,0.825990282,0.825990282,3.05508951e-10,0.895711287,0.7729485,3.91319762,2.45754531,-18.1368375,1.45780454,18.0217705,12.738594,10.9595454,1.4147378,999.825666,False,False
951888874,V1,VISp,evaluation,aperture,0.00312962494,0.00529936412,1.62713489,1.61562895,1411.40533,0.0459955791,1.87130893,0.896335959,0.878129757,0.74281997,True,23,1.29712104,1.29840749,0.00128645169,1.61032959,1.62400527,1.87130893,0.839095229,29.0868424,15.2696532,40,8.36435547,-45.1515621,4.78219752,1457.12833,False,True
951888874,V1,VISp,evaluation,point,0.000316718953,0.000288476958,1.63875945,1.62767356,67.13107,-0.2435573,1.97883431,1.88441726,10.1830829,5.78984279,True,50,1.30897057,1.30897057,2.02699924e-09,1.62738508,1.63844273,1.97883431,5.95244766,24.6125128,-15.4056197,4.84862758,2.68522919,84.503378,1.8056662,56.7029321,False,False
951888883,V1,VISp,evaluation,aperture,0.00145457221,0.00175917345,1.1863972,1.03943569,217.259078,-0.0730110084,0.243102606,0.0134505035,2.4844535e-27,3.55699775,True,10,0.430008621,0.430008621,1.34139866e-10,1.03767652,1.18494263,0.243102606,1.19014942,-19.7226974,-1.03303415,13.994269,3.38878396,5.0155522,4.12958427,206.537744,False,False
951888883,V1,VISp,evaluation,point,0.00162191351,0.00142806094,1.18643963,1.03990545,434.460095,-0.00764167365,0.241664487,0.0155641608,1.84255344e-27,3.65626362,True,11,0.430276403,0.430276403,2.27460273e-11,1.03847739,1.18481772,0.241664487,1.22394259,-19.7950152,-1.32880805,15.0965089,6.57306102,5.77543966,2.29672428,432.164929,False,False
951888891,V1,VISp,evaluation,aperture,0.000560814551,0.00033692477,1.49580289,1.53074372,255.030985,-0.000907965136,2.31528592,2.54426879,0.862111481,1.52140348,True,17,1.28501227,1.28501228,3.89925514e-09,1.5304068,1.49524208,2.31528592,1.64259458,-8.79467091,36.9870158,8.84310518,6.617737,28.9362645,1.33627329,254.870531,False,False
951888891,V1,VISp,evaluation,point,0.000508286245,0.00029827948,1.49594194,1.53093883,375.663172,0.00892221919,2.31463706,2.57926274,0.864246853,1.53224645,True,17,1.28519555,1.28519555,1.28770372e-09,1.53064055,1.49543365,2.31463706,1.65858535,-8.76019523,36.8247458,10.3055695,8.42184319,22.9241312,1.2236715,377.993626,False,False
951888900,V1,VISp,evaluation,aperture,-0.000472309066,0.00210630518,1.37358436,1.45955191,1872.90571,0.0221052523,1.0777907,1.9102644,2.06402342,2.31624768,True,11,1.09468187,1.09468188,9.34004651e-10,1.4574456,1.37405667,1.0777907,2.09684516,-18.0768369,0.426955713,29.1501887,14.9804051,7.94476971,1.94588787,1901.82371,False,False
951888900,V1,VISp,evaluation,point,-0.000468444885,0.00210806354,1.37359408,1.45956249,2008.57996,0.0232347736,1.0768062,1.91156824,2.06518582,2.31708913,True,10,1.09469283,1.09469283,5.14267517e-10,1.45745443,1.37406252,1.0768062,2.09794773,-18.0762721,0.424751204,29.6072423,15.829974,7.93664752,1.87032792,2041.19027,False,False
951888907,V1,VISp,calibration,aperture,0.00500436691,0.000636845492,1.3667451,1.62308096,996.175721,0.158655116,0.647326808,0.806801875,0.443942497,0.996788169,True,11,0.962527425,0.962527425,6.5116712e-10,1.62244411,1.36174073,0.647326808,0.749177514,-18.3324549,0.615809735,18.1303826,14.0826247,-23.9877789,1.28742923,1111.97725,False,False
951888907,V1,VISp,calibration,point,0.00502727169,0.000631294388,1.36673038,1.62307205,1108.84814,0.144998267,0.647386649,0.80788753,0.444599691,0.998692742,True,14,0.962522921,0.962522922,7.65638664e-10,1.62244076,1.36170311,0.647386649,0.750393321,-18.348421,0.611123653,18.827686,14.9526657,-23.7317423,1.25915248,1226.08591,False,False
951888922,V1,VISp,evaluation,aperture,-2.10775192e-07,1.58470508e-06,0.993298376,1.02655057,17.4206887,1.85744407e-09,0.151116818,0.578800646,0.427011967,0.07319255,True,9,0.359198875,0.359198875,6.3439809e-12,1.02654899,0.993298587,0.151116818,0.359668388,-32.4347186,5.62726584,2,2,-64.8666523,1,17.4206887,True,False
951888922,V1,VISp,evaluation,point,-0.00119170703,0.000397397485,0.990689439,1.02592962,54.0656493,-0.564473571,0.151231082,8.99580764,6.28892027,1.51598547,True,27,0.35887591,0.358875914,3.85534732e-09,1.02553222,0.991881146,0.151231082,5.6002378,-34.5974981,4.91861116,3.00256345,2.79576346,-41.5735946,1.07396906,36.5593063,False,False
951888937,V1,VISp,calibration,aperture,-3.23521489e-05,6.10366972e-05,1.64411104,1.65148948,348.413772,-1.63475036e-08,2.26164617,3.13890141e-29,0.468870459,0.78885061,True,85,1.3634924,1.3634924,1.72976566e-09,1.65142844,1.64414339,2.26164617,0.419240356,-33.9751789,-4.99870777,39.9999993,2,-88.4773416,19.9999996,348.413768,True,True
951888937,V1,VISp,calibration,point,-0.00524560297,0.00155100154,1.63567227,1.65243903,59.0306917,0.00869231124,2.30045837,0.000291201174,2.49841795,7.30058389,True,55,1.36395275,1.36395481,2.0597749e-06,1.65088803,1.64091787,2.30045837,3.26643101,-30.8127695,-4.2566168,6.14193941,2.22015687,-29.8287705,2.76644389,59.3874282,False,False
951888945,V1,VISp,calibration,aperture,-0.00419126168,0.000582016273,1.9882789,2.00619458,378.718706,0.0162353969,1.70698897,6.89192891,6.78163165,5.98199957,True,6,1.60709387,1.60709387,6.33013642e-11,2.00561256,1.99247016,1.70698897,6.55185338,-18.6892895,0.815298016,11.2877509,7.79096674,6.76510402,1.44882546,383.004695,False,False
951888945,V1,VISp,calibration,point,-0.00391440941,0.000491940983,1.98780511,2.00603965,500.344545,0.013405541,1.70489643,6.98516498,6.86452643,6.06504746,True,10,1.60700262,1.60700262,1.18914878e-10,2.00554771,1.99171952,1.70489643,6.63824629,-18.6941864,0.788674538,12.4314536,9.32776071,6.17362814,1.33273719,505.01542,False,False
951888953,V1,VISp,evaluation,aperture,-0.00675598046,0.00112295523,2.39043751,2.41911328,46.5155424,-0.0293309152,0.979516695,0.44837205,1.93132506,9.92999984,True,10,1.58231879,1.58231879,9.84993198e-10,2.41799032,2.39719349,0.979516695,4.10323232,-20.093836,-3.18418841,5.23278967,2,82.6095676,2.61639484,45.5794,True,False
951888953,V1,VISp,evaluation,point,-0.00359790049,0.000361337337,2.39945732,2.42583658,204.022927,-0.0106857683,0.978934828,0.448602306,1.92730692,10.826979,True,17,1.58791492,1.58791492,6.61292798e-10,2.42547524,2.40305522,0.978934828,4.40096276,-20.2400649,-3.55012596,8.12443099,5.72352987,83.8966951,1.41947909,202.517351,False,False
951888972,V1,VISp,evaluation,aperture,0.002533239,0.000454383151,0.552738206,0.476562031,34.9758505,0.0964406862,0.0361336394,0.592115309,0.635557574,2.23485027,True,41,0.138213829,0.138213829,5.79471415e-10,0.476107648,0.550204967,0.0361336394,1.15417438,-19.0683719,1.04289505,4.29303568,2,-82.9909147,2.14651784,37.3938191,True,False
951888972,V1,VISp,evaluation,point,-0.00282204011,-0.00035310045,0.563697809,0.478501926,216.432725,-0.0311385299,0.0340934702,0.568424095,0.62534122,2.4072324,True,17,0.139285556,0.139285556,6.23736063e-11,0.478855026,0.566519849,0.0340934702,1.20033257,-18.3337326,1.90564371,8.98700867,5.41163885,-82.8118431,1.66068153,211.811383,False,False
951888982,V1,VISp,evaluation,aperture,0.00126163657,0.00268657946,1.20605506,1.22844848,22.5717631,0.298313508,0.149201231,3.38238564,3.7033866,0.942939137,True,19,0.479755602,0.479755603,1.15659027e-09,1.2257619,1.20479342,0.149201231,2.67623712,-17.2714158,-1.54963563,3.18662877,2,-55.4578783,1.59331438,27.7566339,True,False
951888982,V1,VISp,evaluation,point,-0.0297980516,-0.0105693715,1.21638696,1.24282231,166.252771,-1.23025136,0.154449689,15.5294236,18.1234048,4.80525127,True,44,0.485919173,0.485919178,4.47890597e-09,1.25339168,1.24618501,0.154449689,12.8193599,-15.7165808,-4.61284722,5.8890467,2.76296894,6.16082514,2.1314198,70.8641089,False,False
951888997,V1,VISp,evaluation,aperture,-0.00332454501,0.00065202317,1.87011046,2.08233394,215.925937,-0.119223665,0.851486022,0.672192864,1.39998581,4.07683915,True,25,1.30229845,1.30229845,1.43926604e-09,2.08168192,1.87343501,0.851486022,2.04967261,-17.2609604,-0.935743796,8.29185458,5.5050074,61.3370819,1.50623859,198.799329,False,False
951888997,V1,VISp,evaluation,point,-0.00554954477,0.000726119295,1.870255,2.08197754,345.767432,-0.111104373,0.851133715,0.701679652,1.44467052,4.32551417,True,23,1.30190504,1.30190504,4.46111814e-10,2.08125142,1.87580454,0.851133715,2.15728811,-17.1937292,-1.24669415,9.78331962,7.51357739,55.1169309,1.30208543,320.138817,False,False
951889055,V1,VISp,evaluation,aperture,-0.0115495418,0.0103440505,4.03631467,4.02612614,318.223485,0.0105253643,1.32989045,3.23808214,14.1172422,1.11589061,True,8,2.8398671,2.83986711,2.61089195e-09,4.01578209,4.04786421,1.32989045,6.15707165,-19.7785822,1.50077452,10.038656,7.33195472,61.5792851,1.36916504,320.553614,False,False
951889055,V1,VISp,evaluation,point,-0.0107425811,0.0092910985,4.03627,4.0259022,438.126825,0.0226350962,1.32628355,3.27106249,14.2667867,1.14852779,True,8,2.8405474,2.8405474,2.02831973e-10,4.0166111,4.04701258,1.32628355,6.22879233,-19.759684,1.50942035,11.2874042,9.05345363,63.1712201,1.2467512,445.055003,False,False
951889063,V1,VISp,calibration,aperture,0.000682056273,8.86001803e-05,1.03227183,0.997726367,2806.49941,-0.00563373896,0.0838102634,0.176344156,0.216096771,0.240178983,True,19,0.339268225,0.339268225,1.82851123e-10,0.997637767,1.03158977,0.0838102634,0.210873303,-40.2871634,-1.33050125,40,16.0473642,2.80168457,2.49262118,2795.56137,False,True
951889063,V1,VISp,calibration,point,0.00068148431,9.08111874e-05,1.03223759,0.997767554,2941.03432,-0.00404591023,0.0838778638,0.176004989,0.215649476,0.239568714,True,18,0.339276159,0.33927616,9.03505104e-10,0.997676743,1.03155611,0.0838778638,0.210407726,-39.8938474,-1.31394293,40,16.8351438,2.84701834,2.37598208,2932.798,False,True
951889079,V1,VISp,calibration,aperture,6.9649213e-05,0.000325747786,1.30073172,1.10169739,357.865108,-0.12950945,0.130813057,1.8800565,1.35128371,1.51842465,True,19,0.44988712,0.44988712,5.78774084e-10,1.10137164,1.30066207,0.130813057,1.58325495,-14.8761341,-0.547957021,11.6335692,6.45676263,9.35225942,1.80176504,327.139607,False,False
951889079,V1,VISp,calibration,point,-0.000337842247,0.000742709198,1.30056808,1.10183624,486.847919,-0.062368951,0.129264196,1.90601116,1.37213039,1.5337271,True,16,0.449873963,0.449873963,6.91017243e-11,1.10109353,1.30090592,0.129264196,1.60395622,-14.8200555,-0.570873906,12.8046313,8.36076443,9.53314379,1.53151442,466.249515,False,False
951889097,V1,VISp,calibration,aperture,-0.00291005658,0.000107322911,1.03084641,0.891602597,114.474699,-0.0126654496,0.114803214,1.91390962,2.04610976,8.28733579,True,11,0.338825825,0.338825825,1.92091343e-11,0.891495274,1.03375647,0.114803214,4.08245172,-18.8374782,0.42813226,7.29989957,3.56923066,5.43427163,2.04523054,113.474122,False,False
