ecephys_unit_id,group,ecephys_structure_acronym,unit_split,spatial_model,gaze_condition,gaze_gain_x,gaze_gain_y,success,optimizer_status,optimizer_nfev,center_bound,sigma_lower_bound,sigma_upper_bound,censored,baseline_spikes,amplitude_0_spikes,amplitude_45_spikes,amplitude_90_spikes,mean_amplitude_spikes,center_x_deg,center_y_deg,sigma_x_deg,sigma_y_deg,latent_halfmax_area_deg2,train_poisson_deviance,test_poisson_deviance,train_anscombe_rmse,test_anscombe_rmse,point_nominal_test_deviance,point_nominal_area_deg2,point_nominal_center_x_deg,point_nominal_center_y_deg,point_nominal_sigma_x_deg,point_nominal_sigma_y_deg,same_model_nominal_test_deviance,same_model_nominal_area_deg2,deviance_improvement_vs_point_nominal,gaze_deviance_improvement_within_model,log2_latent_area_vs_point_nominal,log2_sigma_x_vs_point_nominal,log2_sigma_y_vs_point_nominal,point_nominal_edge_distance_deg,log2_gaze_area_ratio_within_model
951872082,HVA,VISrl,evaluation,aperture,nominal,0,0,True,2,8,False,False,False,False,0.764383184,1.59101005,1.4663571,2.20285019,1.75340578,-44.885302,-8.54117466,27.0773525,11.296797,1332.1921,1.69111191,1.67213385,1.03597883,1.03186926,1.67213951,1490.12334,-44.9488052,-8.5340341,27.5930408,12.3998755,1.67213385,1332.1921,5.66572565e-06,0,-0.16162962,-0.0272177645,-0.134411855,-4.9488052,0
951872082,HVA,VISrl,evaluation,aperture,gaze_corrected,0,0.5,True,2,4,False,False,False,False,0.763818693,1.57477458,1.45678331,2.20127287,1.74427692,-45.0941929,-8.63779568,27.1379879,11.470512,1355.70681,1.69190595,1.67171581,1.03626378,1.03179502,1.67213951,1490.12334,-44.9488052,-8.5340341,27.5930408,12.3998755,1.67213385,1332.1921,0.000423706059,0.000418040333,-0.136386545,-0.0239906905,-0.112395854,-4.9488052,0.025243075
951872098,HVA,VISrl,calibration,point,nominal,0,0,True,2,17,False,False,False,False,0.139909875,0.612118949,0.0193418883,0.665574835,0.432345224,-33.7787527,-18.7896288,11.6193645,6.27221793,317.401406,1.15307353,1.40626442,0.639913519,0.71117303,1.40626442,317.401406,-33.7787527,-18.7896288,11.6193645,6.27221793,1.40626442,317.401406,0,0,0,0,0,6.22124729,0
951872098,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.139934002,0.588268353,0.0187095295,0.657487989,0.421488624,-33.5586272,-19.5177839,11.5404414,6.38767611,321.048493,1.15384492,1.40610856,0.640095914,0.711052583,1.40626442,317.401406,-33.7787527,-18.7896288,11.6193645,6.27221793,1.40626442,317.401406,0.000155856612,0.000155856612,0.0164827106,-0.00983276438,0.026315475,6.22124729,0.0164827106
951872098,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,16,False,False,False,False,0.139539512,0.574096197,0.0209496264,0.639647021,0.411564282,-34.8560366,-19.1344402,11.037813,3.2077401,154.201122,1.15269093,1.40639192,0.639841257,0.71110301,1.40626442,317.401406,-33.7787527,-18.7896288,11.6193645,6.27221793,1.40639192,154.201122,-0.000127507031,0,-1.04149525,-0.0740768216,-0.96741843,6.22124729,0
951872098,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,12,False,False,False,False,0.139494036,0.54628728,0.0192292651,0.630777147,0.398764564,-34.6729534,-19.4962513,11.01729,3.61402397,173.408804,1.15337526,1.40577977,0.640030804,0.71087684,1.40626442,317.401406,-33.7787527,-18.7896288,11.6193645,6.27221793,1.40639192,154.201122,0.000484646452,0.000612153483,-0.872131375,-0.0767617651,-0.79536961,6.22124729,0.169363876
951872128,HVA,VISrl,evaluation,point,nominal,0,0,True,2,29,False,False,False,False,0.399755634,0.265935613,0.483228898,2.64877667,1.13264706,-36.8913913,-1.13963032,5.60342773,9.06745425,221.281179,1.57535145,1.69529946,0.867772675,0.905660805,1.69529946,221.281179,-36.8913913,-1.13963032,5.60342773,9.06745425,1.69529946,221.281179,0,0,0,0,0,3.10860873,0
951872128,HVA,VISrl,evaluation,point,gaze_corrected,0,0.5,True,2,10,False,False,False,False,0.399941466,0.268109762,0.49582921,2.71715715,1.16036537,-36.7430531,-1.33696613,5.43592925,9.05292733,214.322694,1.57524424,1.69452702,0.867730596,0.905396571,1.69529946,221.281179,-36.8913913,-1.13963032,5.60342773,9.06745425,1.69529946,221.281179,0.000772441329,0.000772441329,-0.0460961303,-0.0437829441,-0.00231318621,3.10860873,-0.0460961303
951872128,HVA,VISrl,evaluation,aperture,nominal,0,0,True,2,28,False,True,False,True,0.399781868,0.220991382,0.398845017,2.20656949,0.942135297,-38.2026637,-0.869117144,2,7.67967913,66.8926498,1.57490789,1.69540357,0.867638614,0.905571042,1.69529946,221.281179,-36.8913913,-1.13963032,5.60342773,9.06745425,1.69540357,66.8926498,-0.000104107529,0,-1.72596115,-1.48630962,-0.239651527,3.10860873,0
951872128,HVA,VISrl,evaluation,aperture,gaze_corrected,0,0.5,True,2,8,False,True,False,True,0.399823749,0.215638412,0.398865105,2.2015039,0.93866914,-38.1659222,-1.04130356,2,7.73720999,67.3937634,1.57483116,1.69468332,0.867608499,0.905313859,1.69529946,221.281179,-36.8913913,-1.13963032,5.60342773,9.06745425,1.69540357,66.8926498,0.000616141636,0.000720249165,-1.71519375,-1.48630962,-0.228884132,3.10860873,0.0107673957
951872171,HVA,VISrl,calibration,point,nominal,0,0,True,2,11,False,False,False,False,0.148195745,1.27238541,1.09959596,2.26368662,1.54522266,-54.4490172,-6.46925216,22.0168055,12.7086182,1218.59101,0.931990515,1.06410229,0.601820008,0.647559978,1.06410229,1218.59101,-54.4490172,-6.46925216,22.0168055,12.7086182,1.06410229,1218.59101,0,0,0,0,0,-14.4490172,0
951872171,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.148466597,1.27220307,1.11406685,2.2909218,1.55906391,-54.6000022,-6.69881265,22.0736945,12.6486873,1215.97826,0.932058215,1.06379264,0.601649229,0.647827584,1.06410229,1218.59101,-54.4490172,-6.46925216,22.0168055,12.7086182,1.06410229,1218.59101,0.000309659216,0.000309659216,-0.00309655573,0.00372295788,-0.00681951362,-14.4490172,-0.00309655573
951872171,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,11,False,False,False,False,0.148159172,1.2716971,1.09884707,2.26020052,1.54358156,-54.5716916,-6.46116351,21.4939311,11.6736207,1092.76496,0.931995144,1.06411681,0.601837327,0.647572814,1.06410229,1218.59101,-54.4490172,-6.46925216,22.0168055,12.7086182,1.06411681,1092.76496,-1.45192855e-05,0,-0.15723087,-0.0346757886,-0.122555082,-14.4490172,0
951872171,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,0.148431313,1.27145829,1.11331833,2.2872675,1.55734804,-54.7235625,-6.68997165,21.5526966,11.6081767,1089.60969,0.932067357,1.06379488,0.601667328,0.647838772,1.06410229,1218.59101,-54.4490172,-6.46925216,22.0168055,12.7086182,1.06411681,1092.76496,0.000307410703,0.000321929988,-0.16140256,-0.0307367712,-0.130665788,-14.4490172,-0.00417168918
951872212,HVA,VISrl,evaluation,point,nominal,0,0,True,2,15,True,False,False,True,1.29985102,1.14425652,1.3960169,2.58343942,1.70790428,-60,2.87597653,41.6880383,20.464947,3715.58681,1.97525343,2.10094199,1.21674691,1.25322384,2.10094199,3715.58681,-60,2.87597653,41.6880383,20.464947,2.10094199,3715.58681,0,0,0,0,0,-20,0
951872212,HVA,VISrl,evaluation,point,gaze_corrected,0,0.5,True,2,7,True,False,False,True,1.30284008,1.13407875,1.38290693,2.57361966,1.69686845,-60,2.64344709,41.5254107,20.5713466,3720.33449,1.97634554,2.10038739,1.21718634,1.25308431,2.10094199,3715.58681,-60,2.87597653,41.6880383,20.464947,2.10094199,3715.58681,0.00055459605,0.00055459605,0.00184226047,-0.00563904555,0.00748130602,-20,0.00184226047
951872212,HVA,VISrl,evaluation,aperture,nominal,0,0,True,2,15,True,False,False,True,1.3000639,1.14411752,1.39591766,2.58376223,1.70793247,-59.9999995,2.87394856,41.3731934,19.8251494,3572.24175,1.97524839,2.10094898,1.21674496,1.25322393,2.10094199,3715.58681,-60,2.87597653,41.6880383,20.464947,2.10094898,3572.24175,-6.99763829e-06,0,-0.0567603604,-0.0109371684,-0.045823192,-20,0
951872212,HVA,VISrl,evaluation,aperture,gaze_corrected,0,0.5,True,2,7,True,False,False,True,1.30303575,1.13395247,1.38280398,2.57389452,1.69688366,-60,2.64133663,41.2102105,19.9356152,3577.99562,1.97634096,2.10039358,1.21718454,1.25308424,2.10094199,3715.58681,-60,2.87597653,41.6880383,20.464947,2.10094898,3572.24175,0.000548406118,0.000555403756,-0.0544384574,-0.0166316519,-0.0378068055,-20,0.00232190295
951872239,HVA,VISrl,evaluation,point,nominal,0,0,True,2,12,True,False,False,True,0.622046674,1.11062583,1.60986613,2.89075465,1.87041554,-59.9999999,-2.77413304,24.2602209,18.0223705,1904.19751,1.51543953,1.48449401,0.942507727,0.933436167,1.48449401,1904.19751,-59.9999999,-2.77413304,24.2602209,18.0223705,1.48449401,1904.19751,0,0,0,0,0,-19.9999999,0
951872239,HVA,VISrl,evaluation,point,gaze_corrected,0,0.5,True,2,5,True,False,False,True,0.622268736,1.11518088,1.62712628,2.91819363,1.8868336,-60,-2.98955898,24.1967182,17.9716624,1893.86948,1.5151135,1.48405224,0.942320745,0.933275152,1.48449401,1904.19751,-59.9999999,-2.77413304,24.2602209,18.0223705,1.48449401,1904.19751,0.000441765721,0.000441765721,-0.00784621604,-0.00378129899,-0.00406491705,-19.9999999,-0.00784621604
951872239,HVA,VISrl,evaluation,aperture,nominal,0,0,True,2,11,True,False,False,True,0.622137819,1.11020998,1.60930361,2.890018,1.86984387,-59.9999997,-2.77238779,23.7299169,17.2916673,1787.05705,1.51542546,1.48449821,0.942503371,0.933437144,1.48449401,1904.19751,-59.9999999,-2.77413304,24.2602209,18.0223705,1.48449821,1787.05705,-4.19713981e-06,0,-0.0915974355,-0.0318856389,-0.0597117966,-19.9999999,0
951872239,HVA,VISrl,evaluation,aperture,gaze_corrected,0,0.5,True,2,5,True,False,False,True,0.62235849,1.1146872,1.62647318,2.91737364,1.88617801,-60,-2.98772016,23.6659013,17.2384691,1776.75306,1.51509923,1.48405608,0.94231622,0.933276024,1.48449401,1904.19751,-59.9999999,-2.77413304,24.2602209,18.0223705,1.48449821,1787.05705,0.000437932274,0.000442129414,-0.0999399408,-0.03578282,-0.0641571208,-19.9999999,-0.00834250534
951872252,HVA,VISrl,calibration,point,nominal,0,0,True,2,9,False,False,False,False,0.237093496,0.776980025,0.7028007,0.766534527,0.748771751,-26.1111511,-11.0451872,15.8691716,17.5903783,1215.72337,1.29354031,1.38707267,0.767842913,0.799609245,1.38707267,1215.72337,-26.1111511,-11.0451872,15.8691716,17.5903783,1.38707267,1215.72337,0,0,0,0,0,13.8888489,0
951872252,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.238293991,0.791621574,0.714918504,0.77336962,0.759969899,-26.0332952,-11.2254748,15.7927114,17.2072128,1183.5117,1.29293417,1.38682897,0.767575774,0.799518447,1.38707267,1215.72337,-26.1111511,-11.0451872,15.8691716,17.5903783,1.38707267,1215.72337,0.000243706569,0.000243706569,-0.0387410171,-0.00696793336,-0.0317730837,13.8888489,-0.0387410171
951872252,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,10,False,False,False,False,0.237288898,0.776886307,0.702595222,0.766357571,0.748613033,-26.1072315,-11.0432039,15.0074924,16.8279667,1099.8795,1.29352332,1.38709844,0.76783774,0.799614781,1.38707267,1215.72337,-26.1111511,-11.0451872,15.8691716,17.5903783,1.38709844,1099.8795,-2.57694194e-05,0,-0.144469519,-0.0805438734,-0.0639256454,13.8888489,0
951872252,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,5,False,False,False,False,0.238472355,0.791395522,0.714637385,0.773039051,0.759690653,-26.0290705,-11.2245985,14.9301822,16.4285313,1068.24084,1.29291989,1.38685368,0.767570726,0.799523831,1.38707267,1215.72337,-26.1111511,-11.0451872,15.8691716,17.5903783,1.38709844,1099.8795,0.000218995306,0.000244764725,-0.18657804,-0.0879950385,-0.0985830013,13.8888489,-0.042108521
951872268,HVA,VISrl,evaluation,point,nominal,0,0,True,2,14,True,False,False,True,0.161938927,1.90091194,3.38810876,2.10537791,2.46479954,-59.9999998,2.24214899,13.558336,11.8942813,702.344081,1.00944477,1.00868378,0.61141282,0.610177596,1.00868378,702.344081,-59.9999998,2.24214899,13.558336,11.8942813,1.00868378,702.344081,0,0,0,0,0,-19.9999998,0
951872268,HVA,VISrl,evaluation,point,gaze_corrected,0,0.5,True,2,7,True,False,False,True,0.162068226,1.93609994,3.48830541,2.15269682,2.52570072,-59.999997,2.17024329,13.5026454,11.7733979,692.350508,1.00910352,1.00837058,0.61120712,0.610114953,1.00868378,702.344081,-59.9999998,2.24214899,13.558336,11.8942813,1.00868378,702.344081,0.000313199287,0.000313199287,-0.0206753883,-0.00593804091,-0.0147373474,-19.9999998,-0.0206753883
951872268,HVA,VISrl,evaluation,aperture,nominal,0,0,True,2,15,True,False,False,True,0.161923492,1.86204333,3.3119506,2.0630858,2.41235991,-59.999999,2.23653309,12.6322959,10.837226,596.218914,1.00943681,1.00878139,0.611420337,0.610207356,1.00868378,702.344081,-59.9999998,2.24214899,13.558336,11.8942813,1.00878139,596.218914,-9.76092947e-05,0,-0.236335843,-0.102063256,-0.134272588,-19.9999998,0
951872268,HVA,VISrl,evaluation,aperture,gaze_corrected,0,0.5,True,2,7,True,False,False,True,0.162055771,1.89588181,3.40806486,2.10842768,2.47079145,-59.9999973,2.16706554,12.571532,10.7050206,586.112581,1.00909395,1.00846958,0.611214925,0.610143268,1.00868378,702.344081,-59.9999998,2.24214899,13.558336,11.8942813,1.00878139,596.218914,0.000214197484,0.000311806779,-0.26100018,-0.109019653,-0.151980526,-19.9999998,-0.0246643364
951872281,HVA,VISrl,calibration,point,nominal,0,0,True,2,10,False,False,False,False,0.192261205,0.595749711,0.523489019,1.05444332,0.724560685,-39.197862,-3.32667931,28.4151307,10.9549735,1355.7085,1.10446444,1.0704794,0.673916796,0.664498567,1.0704794,1355.7085,-39.197862,-3.32667931,28.4151307,10.9549735,1.0704794,1355.7085,0,0,0,0,0,0.802137968,0
951872281,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.192718398,0.600429044,0.525972833,1.07368795,0.733363277,-38.8866035,-3.50821843,28.2601327,10.7882679,1327.79567,1.10358932,1.07054161,0.673543883,0.664750402,1.0704794,1355.7085,-39.197862,-3.32667931,28.4151307,10.9549735,1.0704794,1355.7085,-6.22065107e-05,-6.22065107e-05,-0.0300138525,-0.00789111187,-0.0221227406,0.802137968,-0.0300138525
951872281,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,10,False,False,False,False,0.192569671,0.593374426,0.521240975,1.05060826,0.721741221,-39.1125963,-3.30932825,27.903859,9.66590308,1174.6596,1.10451563,1.07031662,0.673926204,0.664449641,1.0704794,1355.7085,-39.197862,-3.32667931,28.4151307,10.9549735,1.07031662,1174.6596,0.000162787113,0,-0.206804261,-0.0261946983,-0.180609563,0.802137968,0
951872281,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.193069181,0.597863696,0.523630784,1.06988016,0.730458212,-38.8103475,-3.4898533,27.7476279,9.47065867,1144.48835,1.10364752,1.07038126,0.673554258,0.664703777,1.0704794,1355.7085,-39.197862,-3.32667931,28.4151307,10.9549735,1.07031662,1174.6596,9.81460114e-05,-6.46411014e-05,-0.244344232,-0.0342949072,-0.210049325,0.802137968,-0.0375399713
951872297,HVA,VISrl,calibration,point,nominal,0,0,True,2,34,False,False,False,False,0.0366645497,1.59240896,0.119502895,0.236309294,0.649407049,-35.7287812,9.77246498,2.99356253,5.14566701,67.0865321,0.373407691,0.328192543,0.28785981,0.268179469,0.328192543,67.0865321,-35.7287812,9.77246498,2.99356253,5.14566701,0.328192543,67.0865321,0,0,0,0,0,4.27121878,0
951872297,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.0366464502,1.8210714,0.122673638,0.292068448,0.745271161,-35.6674565,10.3426057,2.87131745,5.07888153,63.5118294,0.373059743,0.330239115,0.287782753,0.268835115,0.328192543,67.0865321,-35.7287812,9.77246498,2.99356253,5.14566701,0.328192543,67.0865321,-0.00204657207,-0.00204657207,-0.0789978408,-0.0601505634,-0.0188472775,4.27121878,-0.0789978408
951872297,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,27,True,True,False,True,0.0360894561,1.22244148,0.094147117,0.220167717,0.512252104,-59.9999986,10.01397,14.5669852,2,126.883457,0.374254839,0.327433775,0.288106222,0.26760435,0.328192543,67.0865321,-35.7287812,9.77246498,2.99356253,5.14566701,0.327433775,126.883457,0.000758767445,0,0.919408913,2.28276701,-1.3633581,4.27121878,0
951872297,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,8,False,True,False,True,0.0360464676,1.17751232,0.0791460944,0.204237259,0.486965224,-59.9998747,9.86584764,14.9688618,2,130.383941,0.373893446,0.32814104,0.28803669,0.268004828,0.328192543,67.0865321,-35.7287812,9.77246498,2.99356253,5.14566701,0.327433775,126.883457,5.15022048e-05,-0.000707265241,0.958671118,2.32202922,-1.3633581,4.27121878,0.0392622042
951872311,HVA,VISrl,calibration,point,nominal,0,0,True,2,15,False,False,False,False,0.0252411799,0.330774365,0.00228874006,0.170823114,0.167962073,-21.3482132,-29.475224,6.61179323,4.68716022,134.969113,0.32185737,0.302997441,0.261202808,0.253927072,0.302997441,134.969113,-21.3482132,-29.475224,6.61179323,4.68716022,0.302997441,134.969113,0,0,0,0,0,10.524776,0
951872311,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,11,False,False,False,False,0.0251592711,0.334315519,0.00843431855,0.146773807,0.163174548,-21.8430235,-29.5658471,6.87138637,4.72978128,141.543769,0.322011272,0.301503718,0.26123844,0.25364699,0.302997441,134.969113,-21.3482132,-29.475224,6.61179323,4.68716022,0.302997441,134.969113,0.00149372327,0.00149372327,0.0686189584,0.0555595984,0.01305936,10.524776,0.0686189584
951872311,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,19,False,True,False,True,0.0243635,0.257928162,0.0116682743,0.108380014,0.12599215,-23.0602277,-29.7555894,5.47120318,2,47.6560638,0.322434102,0.296022943,0.261390637,0.252085945,0.302997441,134.969113,-21.3482132,-29.475224,6.61179323,4.68716022,0.296022943,47.6560638,0.00697449844,0,-1.50189759,-0.273183475,-1.22871411,10.524776,0
951872311,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,11,False,True,False,True,0.0244422336,0.259333699,0.0137208127,0.0933434124,0.122132641,-23.6120118,-29.8700266,5.47449253,2,47.6847151,0.322633921,0.296175354,0.261409883,0.252084278,0.302997441,134.969113,-21.3482132,-29.475224,6.61179323,4.68716022,0.296022943,47.6560638,0.00682208716,-0.00015241128,-1.50103048,-0.272316371,-1.22871411,10.524776,0.000867104
951872324,HVA,VISrl,calibration,point,nominal,0,0,True,2,11,False,False,False,False,0.835189864,2.03842775,1.73548927,1.41185372,1.72859024,-35.7849828,-0.725165933,23.9115734,18.5738765,1934.26529,1.25549522,1.27116017,0.925166566,0.929466335,1.27116017,1934.26529,-35.7849828,-0.725165933,23.9115734,18.5738765,1.27116017,1934.26529,0,0,0,0,0,4.21501723,0
951872324,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.834796511,2.03993253,1.74449595,1.42066385,1.73503078,-35.7429865,-0.911045902,23.8898224,18.5458865,1929.59359,1.25491077,1.27052435,0.924953175,0.92920195,1.27116017,1934.26529,-35.7849828,-0.725165933,23.9115734,18.5738765,1.27116017,1934.26529,0.000635819645,0.000635819645,-0.00348865427,-0.00131293399,-0.00217572028,4.21501723,-0.00348865427
951872324,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,10,False,False,False,False,0.835454542,2.03809498,1.73497231,1.41150796,1.72819175,-35.7811949,-0.724227755,23.3630663,17.8630041,1817.56382,1.2554912,1.27117076,0.925164535,0.92946979,1.27116017,1934.26529,-35.7849828,-0.725165933,23.9115734,18.5738765,1.27117076,1817.56382,-1.05962374e-05,0,-0.0897796546,-0.0334794294,-0.0563002252,4.21501723,0
951872324,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,7,False,False,False,False,0.835014743,2.03946605,1.74392431,1.42027303,1.73455446,-35.7397445,-0.909931515,23.3433357,17.8360241,1813.28595,1.25490656,1.27053334,0.924951006,0.929204368,1.27116017,1934.26529,-35.7849828,-0.725165933,23.9115734,18.5738765,1.27117076,1817.56382,0.000626823405,0.000637419642,-0.0931792258,-0.0346983322,-0.0584808936,4.21501723,-0.00339957119
951872354,HVA,VISrl,calibration,point,nominal,0,0,True,2,9,False,False,False,False,2.36572109,4.55584211,4.66952044,5.46447016,4.8966109,-26.0559303,3.59108463,28.2896902,20.4304645,2517.16544,2.31275111,2.28623595,1.4262667,1.40831128,2.28623595,2517.16544,-26.0559303,3.59108463,28.2896902,20.4304645,2.28623595,2517.16544,0,0,0,0,0,13.9440697,0
951872354,HVA,VISrl,calibration,point,gaze_corrected,0,0.5,True,2,6,False,False,False,False,2.36149036,4.55867988,4.68270787,5.47986301,4.90708359,-26.1374057,3.46905449,28.3360074,20.476354,2526.9498,2.3118726,2.28686576,1.42599971,1.40862641,2.28623595,2517.16544,-26.0559303,3.59108463,28.2896902,20.4304645,2.28623595,2517.16544,-0.000629817339,-0.000629817339,0.00559696429,0.00236011582,0.00323684846,13.9440697,0.00559696429
951872354,HVA,VISrl,calibration,aperture,nominal,0,0,True,2,9,False,False,False,False,2.3666172,4.5548902,4.66843639,5.46374223,4.89568961,-26.0534584,3.5918129,27.8261262,19.7897046,2398.26622,2.31274128,2.28624514,1.42626186,1.40831287,2.28623595,2517.16544,-26.0559303,3.59108463,28.2896902,20.4304645,2.28624514,2398.26622,-9.18808373e-06,0,-0.0698082235,-0.023836297,-0.0459719265,13.9440697,0
951872354,HVA,VISrl,calibration,aperture,gaze_corrected,0,0.5,True,2,6,False,False,False,False,2.36238736,4.55773404,4.68163261,5.47915072,4.90617245,-26.1349136,3.4697209,27.8732073,19.8370697,2408.07381,2.31186252,2.28687537,1.42599478,1.40862809,2.28623595,2517.16544,-26.0559303,3.59108463,28.2896902,20.4304645,2.28624514,2398.26622,-0.000639420908,-0.000630232825,-0.0639204299,-0.0213973551,-0.0425230748,13.9440697,0.00588779361
