stimulus_presentation_id,stimulus_block,start_time,stop_time,phase,x_position,frame,size,temporal_frequency,color,spatial_frequency,stimulus_name,y_position,contrast,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
139,0.0,119.1484,119.3986,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25019546,104,,,0,,False,0,train,0
140,0.0,119.3986,119.64879,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25019546,93,,,0,,False,1,train,2
141,0.0,119.64879,119.89901,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25021954,57,,,0,,False,3,train,1
142,0.0,119.89901,120.14923,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021954,41,,,0,,False,2,test,2
143,0.0,120.14923,120.39945,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25021954,20,,,0,,False,1,train,0
144,0.0,120.39945,120.64967,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021954,105,,,0,,False,0,train,2
145,0.0,120.64967,120.89987,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25019796,106,,,0,,False,0,train,2
146,0.0,120.89987,121.15006,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25019796,67,,,0,,False,1,train,1
147,0.0,121.15006,121.40026,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25019796,107,,,0,,False,0,train,2
148,0.0,121.40026,121.65046,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25019796,108,,,0,,False,0,train,0
149,0.0,121.65046,121.90068,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021454,19,,,0,,False,1,train,0
150,0.0,121.90068,122.15089,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,45.0,0.25021454,4,,,0,,False,3,train,1
151,0.0,122.15089,122.4011,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021454,51,,,0,,False,2,test,1
152,0.0,122.4011,122.65132,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021454,38,,,0,,False,2,test,1
153,0.0,122.65132,122.90152,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020296,109,,,0,,False,0,train,2
154,0.0,122.90152,123.15172,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25020296,110,,,0,,False,0,train,0
155,0.0,123.15172,123.40193,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020296,14,,,0,,False,2,test,2
156,0.0,123.40193,123.65213,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25020296,111,,,0,,False,0,train,1
157,0.0,123.65213,123.90235,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25021954,112,,,0,,False,0,train,2
158,0.0,123.90235,124.15257,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021954,113,,,0,,False,0,train,1
159,0.0,124.15257,124.40279,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021954,1,,,0,,False,3,train,0
160,0.0,124.40279,124.65301,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021954,114,,,0,,False,0,train,1
161,0.0,124.65301,124.90321,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25019796,55,,,0,,False,1,train,1
162,0.0,124.90321,125.1534,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25019796,102,,,0,,False,1,train,1
163,0.0,125.1534,125.4036,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25019796,10,,,0,,False,1,train,2
164,0.0,125.4036,125.6538,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25019796,72,,,0,,False,1,train,0
165,0.0,125.6538,125.90402,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021954,115,,,0,,False,0,train,0
166,0.0,125.90402,126.15424,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021954,107,,,0,,False,1,train,2
167,0.0,126.15424,126.40446,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021954,116,,,0,,False,0,train,0
168,0.0,126.40446,126.65468,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25021954,50,,,0,,False,2,test,2
169,0.0,126.65468,126.90488,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25019796,117,,,0,,False,0,train,0
170,0.0,126.90488,127.15507,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25019796,42,,,0,,False,1,train,2
171,0.0,127.15507,127.40527,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25019796,118,,,0,,False,0,train,2
172,0.0,127.40527,127.65547,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25019796,7,,,0,,False,2,test,1
173,0.0,127.65547,127.90569,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021704,89,,,0,,False,1,train,1
174,0.0,127.90569,128.1559,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25021704,119,,,0,,False,0,train,1
175,0.0,128.1559,128.40612,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25021704,120,,,0,,False,0,train,1
176,0.0,128.40612,128.65634,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021704,121,,,0,,False,0,train,1
177,0.0,128.65634,128.90654,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25019796,95,,,0,,False,1,train,2
178,0.0,128.90654,129.15673,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25019796,12,,,0,,False,1,train,0
179,0.0,129.15673,129.40693,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25019796,85,,,0,,False,1,train,0
180,0.0,129.40693,129.65713,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25019796,122,,,0,,False,0,train,2
181,0.0,129.65713,129.90736,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25022704,37,,,0,,False,2,test,2
182,0.0,129.90736,130.15758,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25022704,123,,,0,,False,0,train,2
183,0.0,130.15758,130.40781,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25022704,26,,,0,,False,1,train,0
184,0.0,130.40781,130.65804,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25022704,124,,,0,,False,0,train,1
185,0.0,130.65804,130.90823,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25019546,125,,,0,,False,0,train,1
186,0.0,130.90823,131.15843,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25019546,16,,,0,,False,1,train,0
187,0.0,131.15843,131.40863,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25019546,126,,,0,,False,0,train,1
188,0.0,131.40863,131.65882,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25019546,63,,,0,,False,1,train,0
189,0.0,131.65882,131.90904,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25021454,104,,,0,,False,1,train,0
190,0.0,131.90904,132.15925,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021454,17,,,0,,False,2,test,0
191,0.0,132.15925,132.40946,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021454,91,,,0,,False,1,train,1
192,0.0,132.40946,132.65968,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021454,127,,,0,,False,0,train,2
193,0.0,132.65968,132.90988,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020296,128,,,0,,False,0,train,2
194,0.0,132.90988,133.16008,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25020296,129,,,0,,False,0,train,0
195,0.0,133.16008,133.41029,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25020296,103,,,0,,False,1,train,2
196,0.0,133.41029,133.66049,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25020296,130,,,0,,False,0,train,0
197,0.0,133.66049,133.91071,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021704,22,,,0,,False,2,test,1
198,0.0,133.91071,134.16092,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021704,131,,,0,,False,0,train,0
199,0.0,134.16092,134.41114,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021704,132,,,0,,False,0,train,0
200,0.0,134.41114,134.66136,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021704,74,,,0,,False,1,train,1
201,0.0,134.66136,134.91156,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020046,133,,,0,,False,0,train,1
202,0.0,134.91156,135.16176,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,90.0,0.25020046,134,,,0,,False,0,train,2
203,0.0,135.16176,135.41196,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020046,98,,,0,,False,2,test,2
204,0.0,135.41196,135.66216,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25020046,135,,,0,,False,0,train,1
205,0.0,135.66216,135.91237,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25020704,136,,,0,,False,0,train,1
206,0.0,135.91237,136.16257,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25020704,137,,,0,,False,0,train,1
207,0.0,136.16257,136.41278,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020704,11,,,0,,False,2,test,0
208,0.0,136.41278,136.66299,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020704,83,,,0,,False,1,train,1
209,0.0,136.66299,136.9132,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021296,138,,,0,,False,0,train,0
210,0.0,136.9132,137.16341,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25021296,99,,,0,,False,1,train,0
211,0.0,137.16341,137.41363,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021296,122,,,0,,False,1,train,2
212,0.0,137.41363,137.66384,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021296,67,,,0,,False,2,test,1
213,0.0,137.66384,137.91406,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25021454,139,,,0,,False,0,train,2
214,0.0,137.91406,138.16427,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25021454,140,,,0,,False,0,train,0
215,0.0,138.16427,138.41448,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25021454,127,,,0,,False,1,train,2
216,0.0,138.41448,138.6647,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021454,141,,,0,,False,0,train,1
217,0.0,138.6647,138.9149,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25020046,77,,,0,,False,2,test,1
218,0.0,138.9149,139.1651,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25020046,53,,,0,,False,1,train,2
219,0.0,139.1651,139.4153,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25020046,142,,,0,,False,0,train,2
220,0.0,139.4153,139.6655,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020046,143,,,0,,False,0,train,0
221,0.0,139.6655,139.91572,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25021954,51,,,0,,False,3,train,1
222,0.0,139.91572,140.16594,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021954,144,,,0,,False,0,train,2
223,0.0,140.16594,140.41616,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,0.0,0.25021954,145,,,0,,False,0,train,0
224,0.0,140.41616,140.66638,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021954,146,,,0,,False,0,train,0
225,0.0,140.66638,140.91658,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020046,2,,,0,,False,1,train,2
226,0.0,140.91658,141.16678,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25020046,147,,,0,,False,0,train,1
227,0.0,141.16678,141.41698,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020046,148,,,0,,False,0,train,0
228,0.0,141.41698,141.66718,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020046,149,,,0,,False,0,train,0
229,0.0,141.66718,141.9174,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,90.0,0.25021704,150,,,0,,False,0,train,2
230,0.0,141.9174,142.16761,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25021704,43,,,0,,False,2,test,1
231,0.0,142.16761,142.41783,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25021704,151,,,0,,False,0,train,0
232,0.0,142.41783,142.66805,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021704,114,,,0,,False,1,train,1
233,0.0,142.66805,142.91825,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25020046,21,,,0,,False,1,train,0
234,0.0,142.91825,143.16845,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25020046,152,,,0,,False,0,train,2
235,0.0,143.16845,143.41865,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020046,86,,,0,,False,1,train,2
236,0.0,143.41865,143.66885,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,0.0,0.25020046,30,,,0,,False,1,train,0
237,0.0,143.66885,143.91906,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020454,83,,,0,,False,2,test,1
238,0.0,143.91906,144.16926,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,40.0,0.8,90.0,0.25020454,139,,,0,,False,1,train,2
239,0.0,144.16926,144.41946,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,0.0,0.25020454,153,,,0,,False,0,train,0
240,0.0,144.41946,144.66967,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25020454,129,,,0,,False,1,train,0
241,0.0,144.66967,144.91988,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021546,115,,,0,,False,1,train,0
242,0.0,144.91988,145.1701,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25021546,121,,,0,,False,1,train,1
243,0.0,145.1701,145.42032,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021546,17,,,0,,False,3,train,0
244,0.0,145.42032,145.67053,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,45.0,0.25021546,154,,,0,,False,0,train,1
245,0.0,145.67053,145.92075,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25021704,155,,,0,,False,0,train,2
246,0.0,145.92075,146.17096,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,90.0,0.25021704,156,,,0,,False,0,train,2
247,0.0,146.17096,146.42118,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25021704,157,,,0,,False,0,train,1
248,0.0,146.42118,146.6714,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25021704,116,,,0,,False,1,train,0
249,0.0,146.6714,146.9216,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25019796,35,,,0,,False,1,train,1
250,0.0,146.9216,147.17179,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,45.0,0.25019796,158,,,0,,False,0,train,1
251,0.0,147.17179,147.42199,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,90.0,0.25019796,159,,,0,,False,0,train,2
252,0.0,147.42199,147.67219,"[3644.93333333, 3644.93333333]",30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,45.0,0.25019796,22,,,0,,False,3,train,1
253,0.0,147.67219,147.9224,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,10.0,0.8,90.0,0.25021204,160,,,0,,False,0,train,2
254,0.0,147.9224,148.17261,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021204,47,,,0,,False,1,train,1
255,0.0,148.17261,148.42283,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25021204,161,,,0,,False,0,train,2
256,0.0,148.42283,148.67304,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25021204,16,,,0,,False,2,test,0
257,0.0,148.67304,148.92324,"[3644.93333333, 3644.93333333]",10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25020546,115,,,0,,False,2,test,0
258,0.0,148.92324,149.17345,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,45.0,0.25020546,23,,,0,,False,1,train,1
259,0.0,149.17345,149.42366,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25020546,79,,,0,,False,1,train,0
260,0.0,149.42366,149.67386,"[3644.93333333, 3644.93333333]",20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,90.0,0.25020546,86,,,0,,False,2,test,2
261,0.0,149.67386,149.92407,"[3644.93333333, 3644.93333333]",0.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25020704,162,,,0,,False,0,train,2
262,0.0,149.92407,150.17427,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,0.0,0.25020704,66,,,0,,False,1,train,0
263,0.0,150.17427,150.42448,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,0.0,0.25020704,163,,,0,,False,0,train,0
264,0.0,150.42448,150.67469,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,90.0,0.25020704,95,,,0,,False,2,test,2
265,0.0,150.67469,150.9249,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,0.0,0.25021296,84,,,0,,False,1,train,0
266,0.0,150.9249,151.17511,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021296,164,,,0,,False,0,train,1
267,0.0,151.17511,151.42533,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-20.0,0.8,45.0,0.25021296,119,,,0,,False,1,train,1
268,0.0,151.42533,151.67554,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-40.0,0.8,45.0,0.25021296,165,,,0,,False,0,train,1
269,0.0,151.67554,151.92577,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25022454,166,,,0,,False,0,train,1
270,0.0,151.92577,152.17599,"[3644.93333333, 3644.93333333]",-10.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,45.0,0.25022454,136,,,0,,False,1,train,1
271,0.0,152.17599,152.42621,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,20.0,0.8,0.0,0.25022454,143,,,0,,False,1,train,0
272,0.0,152.42621,152.67644,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,30.0,0.8,90.0,0.25022454,167,,,0,,False,0,train,2
273,0.0,152.67644,152.92663,"[3644.93333333, 3644.93333333]",40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25019296,146,,,0,,False,1,train,0
274,0.0,152.92663,153.17682,"[3644.93333333, 3644.93333333]",-40.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,0.0,0.8,0.0,0.25019296,116,,,0,,False,2,test,0
275,0.0,153.17682,153.42702,"[3644.93333333, 3644.93333333]",-20.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-10.0,0.8,0.0,0.25019296,168,,,0,,False,0,train,0
276,0.0,153.42702,153.67721,"[3644.93333333, 3644.93333333]",-30.0,null,"[20.0, 20.0]",4.0,null,0.08,gabors,-30.0,0.8,45.0,0.25019296,169,,,0,,False,0,train,1
