stimulus_presentation_id,stimulus_block,start_time,stop_time,x_position,color,coherence,y_position,stimulus_name,Speed,orientation,spatial_frequency,size,Dir,temporal_frequency,frame,phase,contrast,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1945,0.0,561.92264,562.17286,20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,4,,,0,,False,9,train,0
1946,0.0,562.17286,562.42307,0.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,167,,,0,,False,9,train,1
1947,0.0,562.42307,562.67328,-40.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,159,,,0,,False,9,train,1
1948,0.0,562.67328,562.9235,10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,185,,,0,,False,11,test,1
1949,0.0,562.9235,563.1737,0.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,115,,,0,,False,8,test,1
1950,0.0,563.1737,563.42391,-40.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,186,,,0,,False,6,train,1
1951,0.0,563.42391,563.67412,-30.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,123,,,0,,False,5,test,0
1952,0.0,563.67412,563.92432,0.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,64,,,0,,False,9,train,1
1953,0.0,563.92432,564.17454,-40.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,154,,,0,,False,5,test,0
1954,0.0,564.17454,564.42475,-40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,168,,,0,,False,8,test,2
1955,0.0,564.42475,564.67496,-20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,40,,,0,,False,9,train,0
1956,0.0,564.67496,564.92518,20.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,158,,,0,,False,8,test,0
1957,0.0,564.92518,565.17538,-20.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,88,,,0,,False,5,test,1
1958,0.0,565.17538,565.42558,40.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,135,,,0,,False,6,train,2
1959,0.0,565.42558,565.67578,-30.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,210,,,0,,False,8,test,0
1960,0.0,565.67578,565.92598,-30.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020212,210,,,0,,False,9,train,0
1961,0.0,565.92598,566.1762,0.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,66,,,0,,False,7,train,0
1962,0.0,566.1762,566.42641,30.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,2,,,0,,False,9,train,0
1963,0.0,566.42641,566.67663,40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,121,,,0,,False,6,train,1
1964,0.0,566.67663,566.92685,20.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021538,77,,,0,,False,10,train,2
1965,0.0,566.92685,567.17706,0.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,43,,,0,,False,9,train,2
1966,0.0,567.17706,567.42727,30.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,232,,,0,,False,4,train,2
1967,0.0,567.42727,567.67749,0.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,103,,,0,,False,7,train,2
1968,0.0,567.67749,567.9277,-30.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021462,140,,,0,,False,9,train,1
1969,0.0,567.9277,568.1779,-10.0,null,null,10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,111,,,0,,False,9,train,0
1970,0.0,568.1779,568.4281,-10.0,null,null,20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,96,,,0,,False,13,train,1
1971,0.0,568.4281,568.67831,10.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,216,,,0,,False,6,train,2
1972,0.0,568.67831,568.92851,30.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020038,205,,,0,,False,8,test,0
1973,0.0,568.92851,569.17872,-20.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,34,,,0,,False,6,train,0
1974,0.0,569.17872,569.42894,40.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,89,,,0,,False,9,train,0
1975,0.0,569.42894,569.67916,-10.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,192,,,0,,False,10,train,2
1976,0.0,569.67916,569.92937,-20.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,114,,,0,,False,9,train,1
1977,0.0,569.92937,570.17958,10.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,52,,,0,,False,6,train,1
1978,0.0,570.17958,570.42978,20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,76,,,0,,False,9,train,2
1979,0.0,570.42978,570.67998,-30.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,231,,,0,,False,7,train,0
1980,0.0,570.67998,570.93019,20.0,null,null,10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020288,147,,,0,,False,6,train,2
1981,0.0,570.93019,571.1804,-30.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,240,,,0,,False,5,test,0
1982,0.0,571.1804,571.4306,-20.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,126,,,0,,False,10,train,0
1983,0.0,571.4306,571.68081,40.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,213,,,0,,False,6,train,2
1984,0.0,571.68081,571.93102,-40.0,null,null,40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,181,,,0,,False,8,test,0
1985,0.0,571.93102,572.18123,-10.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,95,,,0,,False,7,train,1
1986,0.0,572.18123,572.43144,-10.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,119,,,0,,False,11,test,2
1987,0.0,572.43144,572.68166,40.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,211,,,0,,False,6,train,0
1988,0.0,572.68166,572.93187,10.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,191,,,0,,False,7,train,2
1989,0.0,572.93187,573.18207,30.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,100,,,0,,False,6,train,1
1990,0.0,573.18207,573.43227,-10.0,null,null,40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,14,,,0,,False,8,test,1
1991,0.0,573.43227,573.68248,0.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,103,,,0,,False,8,test,2
1992,0.0,573.68248,573.93268,30.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020462,199,,,0,,False,5,test,2
1993,0.0,573.93268,574.1829,40.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,134,,,0,,False,8,test,1
1994,0.0,574.1829,574.43311,-20.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,9,,,0,,False,9,train,2
1995,0.0,574.43311,574.68332,40.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,70,,,0,,False,8,test,1
1996,0.0,574.68332,574.93354,-30.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,224,,,0,,False,8,test,1
1997,0.0,574.93354,575.18375,-20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,124,,,0,,False,8,test,2
1998,0.0,575.18375,575.43396,40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,121,,,0,,False,7,train,1
1999,0.0,575.43396,575.68417,-30.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,7,,,0,,False,10,train,2
2000,0.0,575.68417,575.93438,0.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,64,,,0,,False,10,train,1
2001,0.0,575.93438,576.18459,-10.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,196,,,0,,False,5,test,2
2002,0.0,576.18459,576.4348,10.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,52,,,0,,False,7,train,1
2003,0.0,576.4348,576.68501,-20.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,124,,,0,,False,9,train,2
2004,0.0,576.68501,576.93522,20.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,165,,,0,,False,8,test,2
2005,0.0,576.93522,577.18543,-20.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,8,,,0,,False,7,train,0
2006,0.0,577.18543,577.43565,30.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,128,,,0,,False,9,train,2
2007,0.0,577.43565,577.68587,-40.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,154,,,0,,False,6,train,0
2008,0.0,577.68587,577.93608,-30.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021712,55,,,0,,False,3,train,1
2009,0.0,577.93608,578.18628,-40.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,23,,,0,,False,5,test,1
2010,0.0,578.18628,578.43648,30.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,150,,,0,,False,6,train,0
2011,0.0,578.43648,578.68668,10.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,118,,,0,,False,7,train,1
2012,0.0,578.68668,578.93688,-30.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25019788,42,,,0,,False,10,train,2
2013,0.0,578.93688,579.18709,20.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,81,,,0,,False,7,train,0
2014,0.0,579.18709,579.43729,30.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,98,,,0,,False,10,train,1
2015,0.0,579.43729,579.6875,-10.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,222,,,0,,False,7,train,0
2016,0.0,579.6875,579.93771,-40.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,86,,,0,,False,4,train,0
2017,0.0,579.93771,580.18793,-40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,108,,,0,,False,8,test,1
2018,0.0,580.18793,580.43814,40.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,135,,,0,,False,7,train,2
2019,0.0,580.43814,580.68835,10.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,215,,,0,,False,7,train,0
2020,0.0,580.68835,580.93857,40.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021288,146,,,0,,False,8,test,2
2021,0.0,580.93857,581.18877,10.0,null,null,-20.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,118,,,0,,False,8,test,1
2022,0.0,581.18877,581.43898,-20.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,9,,,0,,False,10,train,2
2023,0.0,581.43898,581.68919,-10.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,222,,,0,,False,8,test,0
2024,0.0,581.68919,581.93939,-40.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,229,,,0,,False,7,train,2
2025,0.0,581.93939,582.1896,40.0,null,null,30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,15,,,0,,False,9,train,1
2026,0.0,582.1896,582.43981,40.0,null,null,20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,94,,,0,,False,7,train,2
2027,0.0,582.43981,582.69002,40.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,121,,,0,,False,8,test,1
2028,0.0,582.69002,582.94023,-20.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,62,,,0,,False,9,train,0
2029,0.0,582.94023,583.19043,-10.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,221,,,0,,False,5,test,1
2030,0.0,583.19043,583.44064,30.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,56,,,0,,False,10,train,0
2031,0.0,583.44064,583.69085,10.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,44,,,0,,False,6,train,0
2032,0.0,583.69085,583.94105,40.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,70,,,0,,False,9,train,1
2033,0.0,583.94105,584.19126,40.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,78,,,0,,False,7,train,2
2034,0.0,584.19126,584.44147,-10.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,196,,,0,,False,6,train,2
2035,0.0,584.44147,584.69169,20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,116,,,0,,False,4,train,0
2036,0.0,584.69169,584.9419,0.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,241,,,0,,False,8,test,1
2037,0.0,584.9419,585.19211,40.0,null,null,30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,135,,,0,,False,8,test,2
2038,0.0,585.19211,585.44231,30.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,183,,,0,,False,8,test,1
2039,0.0,585.44231,585.69252,10.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,194,,,0,,False,9,train,2
2040,0.0,585.69252,585.94273,40.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,63,,,0,,False,8,test,0
2041,0.0,585.94273,586.19294,30.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,183,,,0,,False,9,train,1
2042,0.0,586.19294,586.44315,10.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,101,,,0,,False,10,train,1
2043,0.0,586.44315,586.69337,-20.0,null,null,-40.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,198,,,0,,False,9,train,0
2044,0.0,586.69337,586.94358,-30.0,null,null,-10.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,240,,,0,,False,6,train,0
2045,0.0,586.94358,587.19378,-40.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,132,,,0,,False,10,train,0
2046,0.0,587.19378,587.44399,-10.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,235,,,0,,False,8,test,0
2047,0.0,587.44399,587.6942,-30.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,41,,,0,,False,8,test,2
2048,0.0,587.6942,587.9444,-30.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020712,223,,,0,,False,7,train,2
2049,0.0,587.9444,588.19461,20.0,null,null,-20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,116,,,0,,False,5,test,0
2050,0.0,588.19461,588.44482,-10.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,196,,,0,,False,7,train,2
2051,0.0,588.44482,588.69503,-30.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,71,,,0,,False,8,test,0
2052,0.0,588.69503,588.94524,-10.0,null,null,-30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,54,,,0,,False,6,train,0
2053,0.0,588.94524,589.19545,-30.0,null,null,-10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,225,,,0,,False,10,train,1
2054,0.0,589.19545,589.44566,30.0,null,null,-30.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,139,,,0,,False,5,test,2
2055,0.0,589.44566,589.69587,-10.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,26,,,0,,False,9,train,1
2056,0.0,589.69587,589.94608,30.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,28,,,0,,False,6,train,1
2057,0.0,589.94608,590.19629,-20.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,8,,,0,,False,8,test,0
2058,0.0,590.19629,590.44649,-20.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,57,,,0,,False,11,test,2
2059,0.0,590.44649,590.6967,0.0,null,null,0.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,13,,,0,,False,10,train,1
2060,0.0,590.6967,590.94691,0.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020538,115,,,0,,False,9,train,1
2061,0.0,590.94691,591.19712,-10.0,null,null,-10.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,242,,,0,,False,9,train,2
2062,0.0,591.19712,591.44733,-20.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,34,,,0,,False,7,train,0
2063,0.0,591.44733,591.69754,-40.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,159,,,0,,False,10,train,1
2064,0.0,591.69754,591.94775,0.0,null,null,0.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021212,29,,,0,,False,8,test,2
2065,0.0,591.94775,592.19796,-30.0,null,null,-40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,163,,,0,,False,5,test,2
2066,0.0,592.19796,592.44817,10.0,null,null,10.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,101,,,0,,False,11,test,1
2067,0.0,592.44817,592.69838,40.0,null,null,0.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,211,,,0,,False,7,train,0
2068,0.0,592.69838,592.94859,-20.0,null,null,-40.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020788,88,,,0,,False,6,train,1
2069,0.0,592.94859,593.1988,0.0,null,null,30.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,220,,,0,,False,8,test,0
2070,0.0,593.1988,593.449,30.0,null,null,-30.0,gabors,null,45.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,100,,,0,,False,7,train,1
2071,0.0,593.449,593.69921,0.0,null,null,-20.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,43,,,0,,False,10,train,2
2072,0.0,593.69921,593.94942,-30.0,null,null,40.0,gabors,null,90.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25020962,17,,,0,,False,7,train,2
2073,0.0,593.94942,594.19963,10.0,null,null,20.0,gabors,null,0.0,0.08,"[20.0, 20.0]",null,4.0,null,"[3644.93333333, 3644.93333333]",0.8,0.25021038,47,,,0,,False,7,train,0
