stimulus_presentation_id,stimulus_block,start_time,stop_time,color,stimulus_name,contrast,phase,x_position,y_position,spatial_frequency,orientation,frame,size,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
1045,0.0,345.53418,345.7844,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,192,,,0,,False,1,train,1
1046,0.0,345.7844,346.03462,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,149,,,0,,False,4,train,1
1047,0.0,346.03462,346.28483,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,13,,,0,,False,5,test,0
1048,0.0,346.28483,346.53505,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,142,,,0,,False,4,train,0
1049,0.0,346.53505,346.78525,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,82,,,0,,False,2,test,0
1050,0.0,346.78525,347.03545,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,212,,,0,,False,2,test,1
1051,0.0,347.03545,347.28565,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,60,,,0,,False,3,train,0
1052,0.0,347.28565,347.53585,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,92,,,0,,False,8,test,2
1053,0.0,347.53585,347.78607,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,6,,,0,,False,4,train,1
1054,0.0,347.78607,348.03629,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,199,,,0,,False,3,train,0
1055,0.0,348.03629,348.28651,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021923,208,,,0,,False,3,train,1
1056,0.0,348.28651,348.53673,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021923,146,,,0,,False,4,train,0
1057,0.0,348.53673,348.78693,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25019827,213,,,0,,False,4,train,0
1058,0.0,348.78693,349.03713,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,196,,,0,,False,1,train,2
1059,0.0,349.03713,349.28732,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,27,,,0,,False,5,test,2
1060,0.0,349.28732,349.53752,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25019827,147,,,0,,False,8,test,2
1061,0.0,349.53752,349.78774,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,108,,,0,,False,6,train,1
1062,0.0,349.78774,350.03795,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,150,,,0,,False,3,train,1
1063,0.0,350.03795,350.28816,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,83,,,0,,False,7,train,2
1064,0.0,350.28816,350.53838,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,83,,,0,,False,8,test,2
1065,0.0,350.53838,350.78858,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,152,,,0,,False,5,test,1
1066,0.0,350.78858,351.03879,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,21,,,0,,False,5,test,2
1067,0.0,351.03879,351.289,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,105,,,0,,False,4,train,1
1068,0.0,351.289,351.5392,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,71,,,0,,False,7,train,1
1069,0.0,351.5392,351.78941,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,235,,,0,,False,2,test,0
1070,0.0,351.78941,352.03962,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,96,,,0,,False,4,train,1
1071,0.0,352.03962,352.28982,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020673,209,,,0,,False,4,train,0
1072,0.0,352.28982,352.54003,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020673,240,,,0,,False,2,test,1
1073,0.0,352.54003,352.79023,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,9,,,0,,False,3,train,1
1074,0.0,352.79023,353.04044,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,19,,,0,,False,4,train,0
1075,0.0,353.04044,353.29065,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,170,,,0,,False,3,train,0
1076,0.0,353.29065,353.54085,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020577,226,,,0,,False,3,train,0
1077,0.0,353.54085,353.79107,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,158,,,0,,False,5,test,0
1078,0.0,353.79107,354.04129,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,145,,,0,,False,5,test,2
1079,0.0,354.04129,354.2915,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,53,,,0,,False,4,train,1
1080,0.0,354.2915,354.54172,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,237,,,0,,False,2,test,2
1081,0.0,354.54172,354.79192,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,119,,,0,,False,3,train,1
1082,0.0,354.79192,355.04213,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,94,,,0,,False,6,train,0
1083,0.0,355.04213,355.29233,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,115,,,0,,False,5,test,2
1084,0.0,355.29233,355.54253,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,19,,,0,,False,5,test,0
1085,0.0,355.54253,355.79275,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,75,,,0,,False,4,train,2
1086,0.0,355.79275,356.04297,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,152,,,0,,False,6,train,1
1087,0.0,356.04297,356.29318,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,203,,,0,,False,4,train,1
1088,0.0,356.29318,356.5434,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,216,,,0,,False,2,test,0
1089,0.0,356.5434,356.7936,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,175,,,0,,False,6,train,1
1090,0.0,356.7936,357.04381,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,80,,,0,,False,6,train,2
1091,0.0,357.04381,357.29401,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,231,,,0,,False,2,test,1
1092,0.0,357.29401,357.54421,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020327,176,,,0,,False,5,test,0
1093,0.0,357.54421,357.79443,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,168,,,0,,False,3,train,2
1094,0.0,357.79443,358.04465,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,115,,,0,,False,6,train,2
1095,0.0,358.04465,358.29486,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,102,,,0,,False,5,test,0
1096,0.0,358.29486,358.54508,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,103,,,0,,False,6,train,1
1097,0.0,358.54508,358.79528,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,17,,,0,,False,8,test,0
1098,0.0,358.79528,359.04548,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020077,24,,,0,,False,3,train,2
1099,0.0,359.04548,359.29568,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,178,,,0,,False,1,train,1
1100,0.0,359.29568,359.54588,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,94,,,0,,False,7,train,0
1101,0.0,359.54588,359.7961,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,220,,,0,,False,1,train,2
1102,0.0,359.7961,360.04632,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021673,200,,,0,,False,2,test,2
1103,0.0,360.04632,360.29653,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021673,7,,,0,,False,3,train,0
1104,0.0,360.29653,360.54675,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021673,156,,,0,,False,8,test,1
1105,0.0,360.54675,360.79695,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,174,,,0,,False,6,train,0
1106,0.0,360.79695,361.04715,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020077,192,,,0,,False,2,test,1
1107,0.0,361.04715,361.29735,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,201,,,0,,False,2,test,0
1108,0.0,361.29735,361.54755,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020077,82,,,0,,False,3,train,0
1109,0.0,361.54755,361.79776,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,131,,,0,,False,3,train,2
1110,0.0,361.79776,362.04798,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,4,,,0,,False,6,train,2
1111,0.0,362.04798,362.29819,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,153,,,0,,False,3,train,2
1112,0.0,362.29819,362.5484,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,93,,,0,,False,2,test,0
1113,0.0,362.5484,362.79861,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,116,,,0,,False,4,train,1
1114,0.0,362.79861,363.04882,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,125,,,0,,False,1,train,1
1115,0.0,363.04882,363.29902,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,29,,,0,,False,4,train,0
1116,0.0,363.29902,363.54923,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,161,,,0,,False,3,train,2
1117,0.0,363.54923,363.79944,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,52,,,0,,False,5,test,2
1118,0.0,363.79944,364.04966,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,222,,,0,,False,2,test,2
1119,0.0,364.04966,364.29987,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,131,,,0,,False,4,train,2
1120,0.0,364.29987,364.55008,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,72,,,0,,False,5,test,1
1121,0.0,364.55008,364.80028,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,10,,,0,,False,4,train,1
1122,0.0,364.80028,365.05049,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,234,,,0,,False,3,train,1
1123,0.0,365.05049,365.30069,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,25,,,0,,False,5,test,2
1124,0.0,365.30069,365.55089,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,117,,,0,,False,4,train,1
1125,0.0,365.55089,365.8011,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020423,236,,,0,,False,3,train,2
1126,0.0,365.8011,366.0513,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,119,,,0,,False,4,train,1
1127,0.0,366.0513,366.3015,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020423,111,,,0,,False,5,test,0
1128,0.0,366.3015,366.55171,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020423,121,,,0,,False,2,test,1
1129,0.0,366.55171,366.80192,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021577,19,,,0,,False,6,train,0
1130,0.0,366.80192,367.05214,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021577,64,,,0,,False,4,train,1
1131,0.0,367.05214,367.30236,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021577,208,,,0,,False,4,train,1
1132,0.0,367.30236,367.55257,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021577,186,,,0,,False,5,test,2
1133,0.0,367.55257,367.80278,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,80,,,0,,False,7,train,2
1134,0.0,367.80278,368.053,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,214,,,0,,False,3,train,1
1135,0.0,368.053,368.30321,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021173,187,,,0,,False,6,train,2
1136,0.0,368.30321,368.55342,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021173,184,,,0,,False,4,train,1
1137,0.0,368.55342,368.80362,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,9,,,0,,False,4,train,1
1138,0.0,368.80362,369.05383,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020327,208,,,0,,False,5,test,1
1139,0.0,369.05383,369.30403,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,171,,,0,,False,2,test,2
1140,0.0,369.30403,369.55423,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020327,236,,,0,,False,4,train,2
1141,0.0,369.55423,369.80445,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,75,,,0,,False,5,test,2
1142,0.0,369.80445,370.05466,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021423,120,,,0,,False,6,train,1
1143,0.0,370.05466,370.30487,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,82,,,0,,False,4,train,0
1144,0.0,370.30487,370.55509,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,109,,,0,,False,7,train,0
1145,0.0,370.55509,370.8053,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,155,,,0,,False,4,train,1
1146,0.0,370.8053,371.05551,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,74,,,0,,False,7,train,1
1147,0.0,371.05551,371.30571,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,116,,,0,,False,5,test,1
1148,0.0,371.30571,371.55592,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,-20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020827,43,,,0,,False,7,train,0
1149,0.0,371.55592,371.80613,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-20.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,81,,,0,,False,4,train,2
1150,0.0,371.80613,372.05634,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,193,,,0,,False,1,train,1
1151,0.0,372.05634,372.30655,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,79,,,0,,False,4,train,1
1152,0.0,372.30655,372.55676,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,124,,,0,,False,5,test,0
1153,0.0,372.55676,372.80696,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,154,,,0,,False,3,train,2
1154,0.0,372.80696,373.05717,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,71,,,0,,False,8,test,1
1155,0.0,373.05717,373.30738,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,-40.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,108,,,0,,False,7,train,1
1156,0.0,373.30738,373.55758,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-20.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,229,,,0,,False,2,test,1
1157,0.0,373.55758,373.80779,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,102,,,0,,False,6,train,0
1158,0.0,373.80779,374.058,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,170,,,0,,False,4,train,0
1159,0.0,374.058,374.30821,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,158,,,0,,False,6,train,0
1160,0.0,374.30821,374.55842,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,197,,,0,,False,4,train,0
1161,0.0,374.55842,374.80863,null,gabors,0.8,"[3644.93333333, 3644.93333333]",10.0,20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,223,,,0,,False,4,train,1
1162,0.0,374.80863,375.05884,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,138,,,0,,False,5,test,2
1163,0.0,375.05884,375.30904,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020827,70,,,0,,False,4,train,2
1164,0.0,375.30904,375.55925,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020827,40,,,0,,False,7,train,1
1165,0.0,375.55925,375.80947,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,35,,,0,,False,4,train,2
1166,0.0,375.80947,376.05968,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,40.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,33,,,0,,False,6,train,0
1167,0.0,376.05968,376.30989,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,0.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021423,216,,,0,,False,3,train,0
1168,0.0,376.30989,376.56011,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,-10.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021423,26,,,0,,False,5,test,2
1169,0.0,376.56011,376.81031,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,28,,,0,,False,5,test,2
1170,0.0,376.81031,377.06052,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,-10.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020577,175,,,0,,False,7,train,1
1171,0.0,377.06052,377.31073,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,23,,,0,,False,7,train,2
1172,0.0,377.31073,377.56093,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,40.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020577,23,,,0,,False,8,test,2
1173,0.0,377.56093,377.81114,null,gabors,0.8,"[3644.93333333, 3644.93333333]",40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,50,,,0,,False,4,train,2
1174,0.0,377.81114,378.06135,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-10.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25020923,157,,,0,,False,5,test,2
1175,0.0,378.06135,378.31156,null,gabors,0.8,"[3644.93333333, 3644.93333333]",30.0,10.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25020923,194,,,0,,False,6,train,0
1176,0.0,378.31156,378.56177,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,-30.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25020923,214,,,0,,False,4,train,1
1177,0.0,378.56177,378.81198,null,gabors,0.8,"[3644.93333333, 3644.93333333]",20.0,-30.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021077,89,,,0,,False,4,train,0
1178,0.0,378.81198,379.06219,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,0.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,57,,,0,,False,6,train,2
1179,0.0,379.06219,379.3124,null,gabors,0.8,"[3644.93333333, 3644.93333333]",0.0,30.0,0.08,90.0,null,"[20.0, 20.0]",4.0,0.25021077,187,,,0,,False,7,train,2
1180,0.0,379.3124,379.56261,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-30.0,-20.0,0.08,45.0,null,"[20.0, 20.0]",4.0,0.25021077,71,,,0,,False,9,train,1
1181,0.0,379.56261,379.81282,null,gabors,0.8,"[3644.93333333, 3644.93333333]",-40.0,20.0,0.08,0.0,null,"[20.0, 20.0]",4.0,0.25021173,183,,,0,,False,7,train,0
