stimulus_presentation_id,stimulus_block,start_time,stop_time,y_position,size,stimulus_name,x_position,contrast,spatial_frequency,color,frame,phase,temporal_frequency,orientation,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
3456,0.0,953.52842,953.77863,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021193,174,,,0,,False,14,test,1
3457,0.0,953.77863,954.02884,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,179,,,0,,False,11,test,1
3458,0.0,954.02884,954.27905,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,179,,,0,,False,12,train,1
3459,0.0,954.27905,954.52925,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,232,,,0,,False,13,train,0
3460,0.0,954.52925,954.77946,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,166,,,0,,False,14,test,0
3461,0.0,954.77946,955.02967,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,78,,,0,,False,14,test,2
3462,0.0,955.02967,955.27988,20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,95,,,0,,False,14,test,2
3463,0.0,955.27988,955.53008,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020693,56,,,0,,False,13,train,2
3464,0.0,955.53008,955.78029,40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020693,26,,,0,,False,13,train,0
3465,0.0,955.78029,956.0305,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,239,,,0,,False,14,test,0
3466,0.0,956.0305,956.28071,-40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021057,9,,,0,,False,14,test,0
3467,0.0,956.28071,956.53092,30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021057,89,,,0,,False,14,test,2
3468,0.0,956.53092,956.78113,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021057,85,,,0,,False,13,train,1
3469,0.0,956.78113,957.03135,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,109,,,0,,False,14,test,0
3470,0.0,957.03135,957.28158,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,79,,,0,,False,14,test,0
3471,0.0,957.28158,957.5318,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022193,122,,,0,,False,14,test,2
3472,0.0,957.5318,957.78202,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25022193,135,,,0,,False,14,test,1
3473,0.0,957.78202,958.03222,-20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,133,,,0,,False,14,test,0
3474,0.0,958.03222,958.28242,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,17,,,0,,False,11,test,2
3475,0.0,958.28242,958.53261,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25019807,148,,,0,,False,14,test,2
3476,0.0,958.53261,958.78281,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25019807,30,,,0,,False,14,test,0
3477,0.0,958.78281,959.03302,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,66,,,0,,False,13,train,1
3478,0.0,959.03302,959.28323,0.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,85,,,0,,False,14,test,1
3479,0.0,959.28323,959.53344,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,92,,,0,,False,12,train,0
3480,0.0,959.53344,959.78365,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,220,,,0,,False,13,train,0
3481,0.0,959.78365,960.03386,0.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,127,,,0,,False,14,test,2
3482,0.0,960.03386,960.28407,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,231,,,0,,False,13,train,0
3483,0.0,960.28407,960.53427,40.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,26,,,0,,False,14,test,0
3484,0.0,960.53427,960.78448,-30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,179,,,0,,False,13,train,1
3485,0.0,960.78448,961.03469,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,17,,,0,,False,12,train,2
3486,0.0,961.03469,961.2849,-40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,7,,,0,,False,14,test,2
3487,0.0,961.2849,961.53511,30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,226,,,0,,False,14,test,2
3488,0.0,961.53511,961.78532,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,116,,,0,,False,13,train,0
3489,0.0,961.78532,962.03553,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,238,,,0,,False,14,test,1
3490,0.0,962.03553,962.28574,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,24,,,0,,False,13,train,1
3491,0.0,962.28574,962.53594,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,146,,,0,,False,13,train,0
3492,0.0,962.53594,962.78615,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,105,,,0,,False,14,test,2
3493,0.0,962.78615,963.03636,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,40,,,0,,False,13,train,0
3494,0.0,963.03636,963.28657,-10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020943,183,,,0,,False,14,test,0
3495,0.0,963.28657,963.53678,-40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,195,,,0,,False,14,test,2
3496,0.0,963.53678,963.78699,-30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,23,,,0,,False,14,test,2
3497,0.0,963.78699,964.0372,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020807,169,,,0,,False,14,test,1
3498,0.0,964.0372,964.28741,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,117,,,0,,False,14,test,2
3499,0.0,964.28741,964.53761,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,17,,,0,,False,13,train,2
3500,0.0,964.53761,964.78782,-10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,152,,,0,,False,13,train,2
3501,0.0,964.78782,965.03802,30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020193,132,,,0,,False,14,test,2
3502,0.0,965.03802,965.28823,0.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020193,233,,,0,,False,14,test,1
3503,0.0,965.28823,965.53843,10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020193,229,,,0,,False,12,train,0
3504,0.0,965.53843,965.78863,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020193,102,,,0,,False,12,train,1
3505,0.0,965.78863,966.03884,10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021557,229,,,0,,False,13,train,0
3506,0.0,966.03884,966.28906,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021557,77,,,0,,False,12,train,0
3507,0.0,966.28906,966.53928,-20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021557,167,,,0,,False,13,train,0
3508,0.0,966.53928,966.78949,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021557,173,,,0,,False,13,train,2
3509,0.0,966.78949,967.03971,40.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,194,,,0,,False,14,test,2
3510,0.0,967.03971,967.28993,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,184,,,0,,False,14,test,2
3511,0.0,967.28993,967.54015,30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021943,223,,,0,,False,13,train,1
3512,0.0,967.54015,967.79037,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021943,225,,,0,,False,13,train,2
3513,0.0,967.79037,968.04057,-40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,197,,,0,,False,13,train,2
3514,0.0,968.04057,968.29077,40.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,37,,,0,,False,14,test,1
3515,0.0,968.29077,968.54097,10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,100,,,0,,False,14,test,1
3516,0.0,968.54097,968.79117,30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,120,,,0,,False,14,test,1
3517,0.0,968.79117,969.04139,0.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,4,,,0,,False,14,test,0
3518,0.0,969.04139,969.2916,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,94,,,0,,False,13,train,2
3519,0.0,969.2916,969.54181,-40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,176,,,0,,False,14,test,1
3520,0.0,969.54181,969.79203,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,75,,,0,,False,14,test,0
3521,0.0,969.79203,970.04223,30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,191,,,0,,False,12,train,1
3522,0.0,970.04223,970.29244,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,219,,,0,,False,14,test,1
3523,0.0,970.29244,970.54264,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,163,,,0,,False,12,train,2
3524,0.0,970.54264,970.79284,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,192,,,0,,False,14,test,0
3525,0.0,970.79284,971.04306,10.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021693,51,,,0,,False,14,test,1
3526,0.0,971.04306,971.29328,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,92,,,0,,False,13,train,0
3527,0.0,971.29328,971.54349,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,154,,,0,,False,14,test,0
3528,0.0,971.54349,971.79371,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021693,60,,,0,,False,12,train,0
3529,0.0,971.79371,972.04391,30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,191,,,0,,False,13,train,1
3530,0.0,972.04391,972.29412,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,94,,,0,,False,14,test,2
3531,0.0,972.29412,972.54432,40.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,77,,,0,,False,13,train,0
3532,0.0,972.54432,972.79452,-10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,145,,,0,,False,14,test,1
3533,0.0,972.79452,973.04473,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020443,175,,,0,,False,13,train,1
3534,0.0,973.04473,973.29493,20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020443,206,,,0,,False,13,train,1
3535,0.0,973.29493,973.54513,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,41,,,0,,False,14,test,0
3536,0.0,973.54513,973.79534,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020443,123,,,0,,False,13,train,1
3537,0.0,973.79534,974.04555,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021307,163,,,0,,False,13,train,2
3538,0.0,974.04555,974.29577,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021307,161,,,0,,False,14,test,0
3539,0.0,974.29577,974.54598,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021307,160,,,0,,False,13,train,2
3540,0.0,974.54598,974.79619,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021307,235,,,0,,False,14,test,1
3541,0.0,974.79619,975.0464,-30.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,143,,,0,,False,13,train,2
3542,0.0,975.0464,975.29661,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,96,,,0,,False,14,test,1
3543,0.0,975.29661,975.54682,-30.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020943,160,,,0,,False,14,test,2
3544,0.0,975.54682,975.79703,-30.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,33,,,0,,False,14,test,1
3545,0.0,975.79703,976.04724,-30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,20,,,0,,False,14,test,2
3546,0.0,976.04724,976.29745,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,36,,,0,,False,13,train,2
3547,0.0,976.29745,976.54765,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020807,146,,,0,,False,14,test,0
3548,0.0,976.54765,976.79786,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020807,17,,,0,,False,14,test,2
3549,0.0,976.79786,977.04807,-20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020443,221,,,0,,False,14,test,2
3550,0.0,977.04807,977.29827,-30.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020443,231,,,0,,False,14,test,0
3551,0.0,977.29827,977.54847,0.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020443,66,,,0,,False,14,test,1
3552,0.0,977.54847,977.79868,-20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020443,56,,,0,,False,14,test,2
3553,0.0,977.79868,978.04889,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021557,112,,,0,,False,12,train,1
3554,0.0,978.04889,978.29911,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021557,102,,,0,,False,13,train,1
3555,0.0,978.29911,978.54933,10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021557,164,,,0,,False,14,test,1
3556,0.0,978.54933,978.79954,-20.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021557,12,,,0,,False,14,test,1
3557,0.0,978.79954,979.04976,40.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,104,,,0,,False,14,test,0
3558,0.0,979.04976,979.29997,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,112,,,0,,False,13,train,1
3559,0.0,979.29997,979.55018,-30.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,31,,,0,,False,14,test,2
3560,0.0,979.55018,979.8004,40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,215,,,0,,False,14,test,2
3561,0.0,979.8004,980.0506,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,18,,,0,,False,13,train,1
3562,0.0,980.0506,980.3008,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,18,,,0,,False,14,test,1
3563,0.0,980.3008,980.551,-30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,106,,,0,,False,14,test,1
3564,0.0,980.551,980.8012,0.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,102,,,0,,False,14,test,1
3565,0.0,980.8012,981.05142,-10.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021443,237,,,0,,False,14,test,2
3566,0.0,981.05142,981.30163,20.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,236,,,0,,False,14,test,0
3567,0.0,981.30163,981.55184,30.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25021443,223,,,0,,False,14,test,1
3568,0.0,981.55184,981.80206,30.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021443,65,,,0,,False,14,test,0
3569,0.0,981.80206,982.05226,0.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020557,21,,,0,,False,13,train,2
3570,0.0,982.05226,982.30247,20.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,139,,,0,,False,14,test,0
3571,0.0,982.30247,982.55268,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,60,,,0,,False,13,train,0
3572,0.0,982.55268,982.80288,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020557,92,,,0,,False,14,test,0
3573,0.0,982.80288,983.05309,20.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,93,,,0,,False,13,train,2
3574,0.0,983.05309,983.30331,40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,40,,,0,,False,14,test,0
3575,0.0,983.30331,983.55352,30.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25021193,209,,,0,,False,13,train,2
3576,0.0,983.55352,983.80373,-10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25021193,232,,,0,,False,14,test,0
3577,0.0,983.80373,984.05393,10.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25020307,220,,,0,,False,14,test,0
3578,0.0,984.05393,984.30414,-10.0,"[20.0, 20.0]",gabors,-30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,34,,,0,,False,13,train,2
3579,0.0,984.30414,984.55434,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020307,81,,,0,,False,13,train,1
3580,0.0,984.55434,984.80454,-10.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020307,187,,,0,,False,14,test,2
3581,0.0,984.80454,985.05476,40.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022193,36,,,0,,False,14,test,2
3582,0.0,985.05476,985.30499,-40.0,"[20.0, 20.0]",gabors,-40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25022193,147,,,0,,False,14,test,2
3583,0.0,985.30499,985.55521,10.0,"[20.0, 20.0]",gabors,10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,0.0,0.25022193,60,,,0,,False,14,test,0
3584,0.0,985.55521,985.80543,10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25022193,73,,,0,,False,13,train,1
3585,0.0,985.80543,986.05563,10.0,"[20.0, 20.0]",gabors,0.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,149,,,0,,False,13,train,1
3586,0.0,986.05563,986.30583,-20.0,"[20.0, 20.0]",gabors,20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,131,,,0,,False,14,test,2
3587,0.0,986.30583,986.55603,30.0,"[20.0, 20.0]",gabors,-20.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020057,191,,,0,,False,14,test,1
3588,0.0,986.55603,986.80623,20.0,"[20.0, 20.0]",gabors,30.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,90.0,0.25020057,225,,,0,,False,14,test,2
3589,0.0,986.80623,987.05644,-40.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,24,,,0,,False,14,test,1
3590,0.0,987.05644,987.30665,-10.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,86,,,0,,False,14,test,1
3591,0.0,987.30665,987.55686,0.0,"[20.0, 20.0]",gabors,-10.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,42,,,0,,False,14,test,1
3592,0.0,987.55686,987.80707,-20.0,"[20.0, 20.0]",gabors,40.0,0.8,0.08,null,null,"[3644.93333333, 3644.93333333]",4.0,45.0,0.25020943,32,,,0,,False,14,test,1
