stimulus_presentation_id,stimulus_block,start_time,stop_time,Speed,color,contrast,orientation,frame,coherence,phase,y_position,spatial_frequency,size,Dir,x_position,stimulus_name,temporal_frequency,duration,stimulus_condition_id,gaze_dx_deg,gaze_dy_deg,gaze_samples,gaze_within_trial_sd_deg,valid_gaze,repeat_index_within_condition,trial_split,orientation_index
131,0.0,107.88636,108.13656,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020007,104,,,0,,False,0,train,0
132,0.0,108.13656,108.38676,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020007,105,,,0,,False,0,train,1
133,0.0,108.38676,108.63697,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020993,106,,,0,,False,0,train,2
134,0.0,108.63697,108.88718,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,107,,,0,,False,0,train,2
135,0.0,108.88718,109.13739,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020993,108,,,0,,False,0,train,2
136,0.0,109.13739,109.3876,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020993,17,,,0,,False,2,test,1
137,0.0,109.3876,109.63781,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021007,109,,,0,,False,0,train,0
138,0.0,109.63781,109.88802,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021007,110,,,0,,False,0,train,0
139,0.0,109.88802,110.13823,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,111,,,0,,False,0,train,1
140,0.0,110.13823,110.38844,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,112,,,0,,False,0,train,1
141,0.0,110.38844,110.63864,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25019993,9,,,0,,False,1,train,1
142,0.0,110.63864,110.88884,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25019993,70,,,0,,False,2,test,2
143,0.0,110.88884,111.13904,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25019993,113,,,0,,False,0,train,2
144,0.0,111.13904,111.38924,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25019993,114,,,0,,False,0,train,2
145,0.0,111.38924,111.63946,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021507,115,,,0,,False,0,train,0
146,0.0,111.63946,111.88967,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021507,116,,,0,,False,0,train,2
147,0.0,111.88967,112.13989,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021507,117,,,0,,False,0,train,1
148,0.0,112.13989,112.3901,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021507,118,,,0,,False,0,train,1
149,0.0,112.3901,112.64032,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021993,39,,,0,,False,2,test,1
150,0.0,112.64032,112.89054,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021993,119,,,0,,False,0,train,2
151,0.0,112.89054,113.14076,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021993,14,,,0,,False,1,train,0
152,0.0,113.14076,113.39098,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021993,120,,,0,,False,0,train,2
153,0.0,113.39098,113.64118,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020007,121,,,0,,False,0,train,0
154,0.0,113.64118,113.89138,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020007,49,,,0,,False,2,test,2
155,0.0,113.89138,114.14158,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020007,122,,,0,,False,0,train,2
156,0.0,114.14158,114.39178,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,123,,,0,,False,0,train,0
157,0.0,114.39178,114.64199,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020493,124,,,0,,False,0,train,2
158,0.0,114.64199,114.89219,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020493,96,,,0,,False,1,train,1
159,0.0,114.89219,115.1424,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020493,125,,,0,,False,0,train,0
160,0.0,115.1424,115.3926,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020493,126,,,0,,False,0,train,0
161,0.0,115.3926,115.64282,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021507,127,,,0,,False,0,train,1
162,0.0,115.64282,115.89303,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021507,128,,,0,,False,0,train,2
163,0.0,115.89303,116.14325,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021507,129,,,0,,False,0,train,2
164,0.0,116.14325,116.39346,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021507,130,,,0,,False,0,train,2
165,0.0,116.39346,116.64368,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,131,,,0,,False,0,train,1
166,0.0,116.64368,116.89389,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,132,,,0,,False,0,train,2
167,0.0,116.89389,117.14411,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021493,133,,,0,,False,0,train,1
168,0.0,117.14411,117.39432,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021493,134,,,0,,False,0,train,0
169,0.0,117.39432,117.64452,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020257,108,,,0,,False,1,train,2
170,0.0,117.64452,117.89473,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020257,72,,,0,,False,1,train,1
171,0.0,117.89473,118.14493,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,135,,,0,,False,0,train,1
172,0.0,118.14493,118.39513,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020257,136,,,0,,False,0,train,1
173,0.0,118.39513,118.64534,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,137,,,0,,False,0,train,2
174,0.0,118.64534,118.89556,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021243,76,,,0,,False,1,train,0
175,0.0,118.89556,119.14577,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021243,138,,,0,,False,0,train,2
176,0.0,119.14577,119.39598,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021243,95,,,0,,False,1,train,2
177,0.0,119.39598,119.64618,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020257,19,,,0,,False,1,train,0
178,0.0,119.64618,119.89639,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,139,,,0,,False,0,train,1
179,0.0,119.89639,120.14659,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020257,140,,,0,,False,0,train,2
180,0.0,120.14659,120.39679,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020257,98,,,0,,False,1,train,2
181,0.0,120.39679,120.647,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020493,91,,,0,,False,1,train,1
182,0.0,120.647,120.8972,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020493,141,,,0,,False,0,train,0
183,0.0,120.8972,121.14741,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020493,13,,,0,,False,2,test,1
184,0.0,121.14741,121.39761,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020493,142,,,0,,False,0,train,0
185,0.0,121.39761,121.64782,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021257,143,,,0,,False,0,train,2
186,0.0,121.64782,121.89804,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021257,31,,,0,,False,2,test,1
187,0.0,121.89804,122.14825,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25021257,144,,,0,,False,0,train,2
188,0.0,122.14825,122.39846,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25021257,145,,,0,,False,0,train,1
189,0.0,122.39846,122.64868,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021493,30,,,0,,False,2,test,0
190,0.0,122.64868,122.89889,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021493,146,,,0,,False,0,train,2
191,0.0,122.89889,123.14911,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,87,,,0,,False,1,train,0
192,0.0,123.14911,123.39932,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021493,147,,,0,,False,0,train,1
193,0.0,123.39932,123.64953,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,67,,,0,,False,1,train,2
194,0.0,123.64953,123.89973,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,148,,,0,,False,0,train,1
195,0.0,123.89973,124.14994,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,124,,,0,,False,1,train,2
196,0.0,124.14994,124.40014,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020507,2,,,0,,False,1,train,0
197,0.0,124.40014,124.65035,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,99,,,0,,False,1,train,2
198,0.0,124.65035,124.90056,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,149,,,0,,False,0,train,1
199,0.0,124.90056,125.15076,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020743,150,,,0,,False,0,train,1
200,0.0,125.15076,125.40097,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020743,151,,,0,,False,0,train,1
201,0.0,125.40097,125.65118,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,152,,,0,,False,0,train,1
202,0.0,125.65118,125.90139,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,64,,,0,,False,1,train,0
203,0.0,125.90139,126.1516,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021007,141,,,0,,False,1,train,0
204,0.0,126.1516,126.40181,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,21,,,0,,False,1,train,1
205,0.0,126.40181,126.65203,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021493,118,,,0,,False,1,train,1
206,0.0,126.65203,126.90224,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021493,153,,,0,,False,0,train,0
207,0.0,126.90224,127.15246,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021493,154,,,0,,False,0,train,2
208,0.0,127.15246,127.40267,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021493,155,,,0,,False,0,train,0
209,0.0,127.40267,127.65288,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,98,,,0,,False,2,test,2
210,0.0,127.65288,127.90308,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020507,107,,,0,,False,1,train,2
211,0.0,127.90308,128.15329,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,118,,,0,,False,2,test,1
212,0.0,128.15329,128.40349,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020507,137,,,0,,False,1,train,2
213,0.0,128.40349,128.6537,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,156,,,0,,False,0,train,1
214,0.0,128.6537,128.90391,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020993,136,,,0,,False,1,train,1
215,0.0,128.90391,129.15412,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,107,,,0,,False,2,test,2
216,0.0,129.15412,129.40433,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,62,,,0,,False,1,train,2
217,0.0,129.40433,129.65454,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020507,157,,,0,,False,0,train,0
218,0.0,129.65454,129.90474,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020507,109,,,0,,False,1,train,0
219,0.0,129.90474,130.15495,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020507,115,,,0,,False,1,train,0
220,0.0,130.15495,130.40515,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020507,34,,,0,,False,3,train,2
221,0.0,130.40515,130.65537,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021743,152,,,0,,False,1,train,1
222,0.0,130.65537,130.90559,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021743,158,,,0,,False,0,train,2
223,0.0,130.90559,131.1558,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021743,13,,,0,,False,3,train,1
224,0.0,131.1558,131.40602,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25021743,100,,,0,,False,1,train,2
225,0.0,131.40602,131.65622,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,159,,,0,,False,0,train,2
226,0.0,131.65622,131.90642,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020007,37,,,0,,False,2,test,0
227,0.0,131.90642,132.15662,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020007,140,,,0,,False,1,train,2
228,0.0,132.15662,132.40682,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020007,110,,,0,,False,1,train,0
229,0.0,132.40682,132.65703,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020993,25,,,0,,False,2,test,1
230,0.0,132.65703,132.90724,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020993,42,,,0,,False,2,test,1
231,0.0,132.90724,133.15745,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020993,160,,,0,,False,0,train,2
232,0.0,133.15745,133.40766,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",20.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25020993,161,,,0,,False,0,train,1
233,0.0,133.40766,133.65787,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,20.0,gabors,4.0,0.25020757,34,,,0,,False,4,train,2
234,0.0,133.65787,133.90808,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-20.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,63,,,0,,False,1,train,1
235,0.0,133.90808,134.15828,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020757,162,,,0,,False,0,train,2
236,0.0,134.15828,134.40849,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25020757,163,,,0,,False,0,train,2
237,0.0,134.40849,134.6587,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020743,93,,,0,,False,1,train,0
238,0.0,134.6587,134.90891,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25020743,164,,,0,,False,0,train,1
239,0.0,134.90891,135.15911,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25020743,165,,,0,,False,0,train,2
240,0.0,135.15911,135.40932,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25020743,76,,,0,,False,2,test,0
241,0.0,135.40932,135.65953,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021007,166,,,0,,False,0,train,2
242,0.0,135.65953,135.90974,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-30.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,70,,,0,,False,3,train,2
243,0.0,135.90974,136.15995,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25021007,64,,,0,,False,2,test,0
244,0.0,136.15995,136.41016,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25021007,167,,,0,,False,0,train,2
245,0.0,136.41016,136.66037,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,40.0,gabors,4.0,0.25020993,77,,,0,,False,1,train,1
246,0.0,136.66037,136.91058,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,86,,,0,,False,1,train,1
247,0.0,136.91058,137.16079,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25020993,61,,,0,,False,1,train,0
248,0.0,137.16079,137.411,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25020993,58,,,0,,False,1,train,0
249,0.0,137.411,137.66121,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,10.0,gabors,4.0,0.25021007,65,,,0,,False,1,train,0
250,0.0,137.66121,137.91142,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25021007,164,,,0,,False,1,train,1
251,0.0,137.91142,138.16163,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25021007,58,,,0,,False,2,test,0
252,0.0,138.16163,138.41184,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25021007,129,,,0,,False,1,train,2
253,0.0,138.41184,138.66206,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25022243,168,,,0,,False,0,train,1
254,0.0,138.66206,138.91229,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",0.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25022243,169,,,0,,False,0,train,0
255,0.0,138.91229,139.16251,null,null,0.8,0.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-40.0,gabors,4.0,0.25022243,36,,,0,,False,1,train,0
256,0.0,139.16251,139.41273,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",40.0,0.08,"[20.0, 20.0]",null,-20.0,gabors,4.0,0.25022243,170,,,0,,False,0,train,1
257,0.0,139.41273,139.66292,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",30.0,0.08,"[20.0, 20.0]",null,0.0,gabors,4.0,0.25019257,94,,,0,,False,1,train,1
258,0.0,139.66292,139.91312,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,-10.0,gabors,4.0,0.25019257,74,,,0,,False,1,train,1
259,0.0,139.91312,140.16331,null,null,0.8,90.0,null,null,"[3644.93333333, 3644.93333333]",-40.0,0.08,"[20.0, 20.0]",null,-30.0,gabors,4.0,0.25019257,171,,,0,,False,0,train,2
260,0.0,140.16331,140.4135,null,null,0.8,45.0,null,null,"[3644.93333333, 3644.93333333]",-10.0,0.08,"[20.0, 20.0]",null,30.0,gabors,4.0,0.25019257,172,,,0,,False,0,train,1
