ecephys_session_id,axis,translation_deg,regularized_loss,loss_above_optimum
732592105,azimuth,2.25,1.46164,0.909997
732592105,azimuth,3,1.44671,0.895071
732592105,azimuth,3.75,1.42358,0.871937
732592105,azimuth,4.5,1.41982,0.868177
732592105,azimuth,5.25,1.39396,0.842323
732592105,azimuth,6,1.39043,0.838787
732592105,azimuth,6.75,1.38824,0.836602
732592105,azimuth,7.5,1.35648,0.804838
732592105,azimuth,8.25,1.35336,0.801719
732592105,azimuth,9,1.31484,0.763197
732592105,azimuth,9.75,1.31106,0.759421
732592105,azimuth,10.5,1.26655,0.714911
732592105,azimuth,11.25,1.25627,0.704629
732592105,azimuth,12,1.21124,0.659599
732592105,azimuth,12.75,1.19092,0.639275
732592105,azimuth,13.5,1.17795,0.626311
732592105,azimuth,14.25,1.11455,0.562912
732592105,azimuth,15,1.10108,0.54944
732592105,azimuth,15.75,1.03251,0.480873
732592105,azimuth,16.5,1.02012,0.468482
732592105,azimuth,17.25,0.953701,0.402061
732592105,azimuth,18,0.940432,0.388792
732592105,azimuth,18.75,0.917059,0.365419
732592105,azimuth,19.5,0.85785,0.30621
732592105,azimuth,20.25,0.838421,0.286781
732592105,azimuth,21,0.787419,0.235779
732592105,azimuth,21.75,0.770007,0.218367
732592105,azimuth,22.5,0.729157,0.177517
732592105,azimuth,23.25,0.714679,0.163039
732592105,azimuth,24,0.680744,0.129104
732592105,azimuth,24.75,0.657054,0.105414
732592105,azimuth,25.5,0.633114,0.0814737
732592105,azimuth,26.25,0.607107,0.0554671
732592105,azimuth,27,0.584944,0.033304
732592105,azimuth,27.75,0.565329,0.0136891
732592105,azimuth,28.5,0.567,0.0153594
732592105,azimuth,29.25,0.569382,0.0177424
732592105,azimuth,30,0.57385,0.02221
732592105,elevation,-30,3,2.44836
732592105,elevation,-29.25,3,2.44836
732592105,elevation,-28.5,3,2.44836
732592105,elevation,-27.75,1.36865,0.817006
732592105,elevation,-27,1.3099,0.758262
732592105,elevation,-26.25,1.27334,0.7217
732592105,elevation,-25.5,1.21712,0.665479
732592105,elevation,-24.75,1.18169,0.630051
732592105,elevation,-24,1.16132,0.609681
732592105,elevation,-23.25,1.13016,0.578516
732592105,elevation,-22.5,1.12843,0.576786
732592105,elevation,-21.75,1.08989,0.538254
732592105,elevation,-21,1.08456,0.532918
732592105,elevation,-20.25,1.0469,0.49526
732592105,elevation,-19.5,1.03477,0.483125
732592105,elevation,-18.75,0.993015,0.441375
732592105,elevation,-18,0.97515,0.423509
732592105,elevation,-17.25,0.973618,0.421978
732592105,elevation,-16.5,0.929908,0.378268
732592105,elevation,-15.75,0.921004,0.369364
732592105,elevation,-15,0.879012,0.327372
732592105,elevation,-14.25,0.841954,0.290314
732592105,elevation,-13.5,0.791964,0.240324
732592105,elevation,-12.75,0.734785,0.183145
732592105,elevation,-12,0.695728,0.144088
732592105,elevation,-11.25,0.647254,0.0956134
732592105,elevation,-10.5,0.615305,0.0636648
732592105,elevation,-9.75,0.585942,0.034302
732592105,elevation,-9,0.570311,0.0186709
732592105,elevation,-8.25,0.554654,0.0030142
732592105,elevation,-7.5,0.562515,0.0108752
